"","GO0043235_receptor_complex"
"O60242_IDR_242_282",0.320473524065324
"O60244_IDR_1_45",0.481214968641857
"O60244_IDR_974_1166",0.518785031358143
"O60245_IDR_186_221",0.321593858846084
"O60245_IDR_846_880",0.337645544799243
"O60245_IDR_905_1060",0.340760596354673
"O60248_IDR_1_58",0.450364936859561
"O60248_IDR_60_233",0.549635063140439
"O60258_IDR_1_48",1
"O60260_IDR_77_117",1
"O60264_IDR_1016_1052",0.337910308992002
"O60264_IDR_108_162",0.33450559944985
"O60264_IDR_1_85",0.327584091558148
"O60282_IDR_371_442",0.475574810026868
"O60282_IDR_896_957",0.524425189973132
"O60284_IDR_1_913",1
"O60285_IDR_1_51",0.333191662327523
"O60285_IDR_339_597",0.324021012218326
"O60285_IDR_606_636",0.342787325454152
"O60287_IDR_2012_2047",1
"O60290_IDR_1092_1169",0.337706572891379
"O60290_IDR_370_461",0.332557460982374
"O60290_IDR_69_134",0.329735966126247
"O60291_IDR_329_552",1
"O60292_IDR_1043_1712",0.211055628851424
"O60292_IDR_1_39",0.207677856122224
"O60292_IDR_248_330",0.181248026390886
"O60292_IDR_361_420",0.205120555659919
"O60292_IDR_43_148",0.194897932975547
"O60293_IDR_1_1139",1
"O60296_IDR_1_32",0.196373171213087
"O60296_IDR_139_177",0.19457580040614
"O60296_IDR_179_559",0.190127111044685
"O60309_IDR_1088_1141",0.205112855922341
"O60309_IDR_1146_1457",0.19343603376184
"O60309_IDR_1529_1634",0.228747570030977
"O60312_IDR_1313_1499",0.500560508627059
"O60312_IDR_615_687",0.499439491372941
"O60313_IDR_181_219",0.628408902139321
"O60313_IDR_33_72",0.371591097860679
"O60315_IDR_1058_1214",0.39633715083029
"O60315_IDR_1_1056",0.60366284916971
"O60318_IDR_1_477",0.238902718179148
"O60318_IDR_1912_1946",0.249288116768139
"O60318_IDR_479_620",0.237135481287898
"O60318_IDR_969_1129",0.274673683764815
"O60320_IDR_1_58",0.320685476921888
"O60320_IDR_210_280",0.340171042032187
"O60320_IDR_285_491",0.339143481045925
"O60331_IDR_1_67",0.328922543733443
"O60331_IDR_323_375",0.331310473546984
"O60331_IDR_447_632",0.339766982719573
"O60333_IDR_400_463",0.160366772430221
"O60381_IDR_121_188",0.327833937517614
"O60381_IDR_346_433",0.343468177767559
"O60383_IDR_1_51",0.521510415486581
"O60383_IDR_281_341",0.478489584513419
"O60391_IDR_884_1043",1
"O60393_IDR_1_691",1
"O60422_IDR_1_320",1
"O60423_IDR_1_102",0.480049064183596
"O60423_IDR_1221_1300",0.519950935816404
"O60447_IDR_1_130",0.482653032347937
"O60447_IDR_674_810",0.517346967652063
"O60462_IDR_602_635",0.494703130560306
"O60462_IDR_818_853",0.505296869439694
"O60469_IDR_1569_1602",0.487250920796476
"O60469_IDR_1618_2008",0.512749079203524
"O60476_IDR_1_107",0.512755179807175
"O60476_IDR_118_174",0.487244820192825
"O60478_IDR_1_32",1
"O60479_IDR_1_287",1
"O60512_IDR_345_393",0.454159170946804
"O60513_IDR_1_72",1
"O60516_IDR_51_100",1
"O60522_IDR_1164_1287",0.244178178089487
"O60522_IDR_1704_1775",0.252051106386076
"O60522_IDR_1898_1974",0.255020459842486
"O60522_IDR_675_743",0.248750255681951
"O60524_IDR_415_455",0.505359573955923
"O60524_IDR_669_975",0.494640426044077
"O60542_IDR_23_61",1
"O60548_IDR_1_125",0.463337019180546
"O60548_IDR_190_495",0.536662980819454
"O60551_IDR_1_111",1
"O60563_IDR_250_663",0.479969636130592
"O60563_IDR_670_726",0.520030363869408
"O60565_IDR_1_85",1
"O60566_IDR_202_718",1
"O60568_IDR_1_32",1
"O60573_IDR_1_52",1
"O60583_IDR_253_708",1
"O60673_IDR_2184_2260",0.201960089159985
"O60674_IDR_1_34",1
"O60675_IDR_123_156",1
"O60678_IDR_1_44",0.493241422349243
"O60678_IDR_164_216",0.506758577650757
"O60682_IDR_1_114",1
"O60684_IDR_1_78",1
"O60704_IDR_1_56",1
"O60706_IDR_622_666",0.514696515516882
"O60706_IDR_916_969",0.485303484483118
"O60711_IDR_12_136",1
"O60716_IDR_1_361",0.381150906013693
"O60716_IDR_599_645",0.303474655093318
"O60716_IDR_854_943",0.315374438892989
"O60721_IDR_1_386",0.344716251022731
"O60721_IDR_401_436",0.344195021468547
"O60721_IDR_618_896",0.311088727508721
"O60729_IDR_1_45",0.486360668287623
"O60729_IDR_379_498",0.513639331712377
"O60732_IDR_1_901",1
"O60828_IDR_81_265",1
"O60829_IDR_1_102",1
"O60830_IDR_140_172",1
"O60832_IDR_1_32",0.516087985213055
"O60832_IDR_420_514",0.483912014786945
"O60840_IDR_1599_1896",0.280822677139698
"O60840_IDR_1_66",0.249725187402161
"O60840_IDR_413_499",0.241161723781119
"O60840_IDR_765_829",0.228290411677023
"O60841_IDR_1_362",0.490171402226626
"O60841_IDR_369_626",0.509828597773374
"O60861_IDR_111_171",1
"O60869_IDR_1_69",1
"O60870_IDR_208_277",1
"O60882_IDR_1_31",1
"O60883_IDR_1_113",0.591640150543078
"O60883_IDR_438_480",0.408359849456922
"O60884_IDR_377_412",1
"O60885_IDR_1_58",0.206265589382005
"O60885_IDR_175_348",0.194641311638429
"O75078_IDR_202_235",1
"O75081_IDR_1_653",1
"O75084_IDR_1_45",0.501423408814764
"O75084_IDR_162_202",0.498576591185236
"O75095_IDR_1_34",1
"O75096_IDR_1650_1696",0.493572576642433
"O75096_IDR_1844_1905",0.506427423357567
"O75106_IDR_1_51",1
"O75112_IDR_501_538",0.465425387983866
"O75112_IDR_86_499",0.534574612016134
"O75113_IDR_194_343",0.323411417376035
"O75113_IDR_373_596",0.331955615934321
"O75113_IDR_789_851",0.344632966689643
"O75150_IDR_243_652",0.318421739534217
"O75151_IDR_444_1096",1
"O75152_IDR_85_770",1
"O75153_IDR_1262_1309",0.333776024142781
"O75153_IDR_1_37",0.334240893169604
"O75153_IDR_632_692",0.331983082687615
"O75154_IDR_1_206",0.332682201037705
"O75154_IDR_269_483",0.340063778358097
"O75154_IDR_627_664",0.327254020604199
"O75155_IDR_313_345",1
"O75157_IDR_1_780",1
"O75159_IDR_20_356",1
"O75264_IDR_1_130",1
"O75290_IDR_60_163",1
"O75298_IDR_1_339",1
"O75311_IDR_1_39",0.526183942393161
"O75311_IDR_349_417",0.473816057606839
"O75319_IDR_250_358",1
"O75323_IDR_7_45",1
"O75326_IDR_1_47",1
"O75330_IDR_1_95",0.504362219738436
"O75330_IDR_660_724",0.495637780261564
"O75333_IDR_1_58",0.504838177018684
"O75333_IDR_243_317",0.495161822981316
"O75334_IDR_1_888",0.474357613639253
"O75334_IDR_954_999",0.525642386360747
"O75335_IDR_1_822",0.467973252797836
"O75335_IDR_886_929",0.532026747202164
"O75339_IDR_1135_1184",0.396251701524241
"O75339_IDR_1_48",0.603748298475759
"O75351_IDR_78_111",1
"O75354_IDR_1_96",1
"O75398_IDR_1_149",0.24502578687505
"O75398_IDR_154_190",0.24432293196387
"O75398_IDR_275_515",0.25308183889294
"O75398_IDR_521_565",0.257569442268141
"O75410_IDR_1_595",1
"O75417_IDR_1_65",0.331693893824367
"O75417_IDR_840_877",0.326492209142736
"O75417_IDR_899_1821",0.341813897032897
"O75419_IDR_124_167",1
"O75420_IDR_535_889",0.324573660960304
"O75420_IDR_71_470",0.327158775638204
"O75420_IDR_966_1010",0.348267563401493
"O75425_IDR_138_184",1
"O75426_IDR_1_34",1
"O75427_IDR_1_31",0.509778359742027
"O75427_IDR_264_535",0.490221640257973
"O75439_IDR_1_44",1
"O75444_IDR_1_256",1
"O75487_IDR_480_556",0.508119101561226
"O75489_IDR_1_50",1
"O75494_IDR_89_262",1
"O75496_IDR_160_209",0.487097226228732
"O75496_IDR_1_88",0.512902773771268
"O75509_IDR_1_48",0.330581345251489
"O75509_IDR_216_344",0.339363133508651
"O75509_IDR_500_535",0.33005552123986
"O75525_IDR_161_336",1
"O75526_IDR_83_392",1
"O75528_IDR_176_309",0.51053755854143
"O75528_IDR_69_148",0.48946244145857
"O75530_IDR_1_72",1
"O75533_IDR_1_376",1
"O75541_IDR_1_338",1
"O75553_IDR_171_588",1
"O75554_IDR_193_376",0.495923193729036
"O75554_IDR_83_125",0.504076806270964
"O75563_IDR_64_103",0.50345161677808
"O75610_IDR_226_258",1
"O75616_IDR_262_295",0.481926473034424
"O75616_IDR_54_86",0.518073526965576
"O75618_IDR_102_199",1
"O75626_IDR_1_43",0.243702995141307
"O75626_IDR_213_574",0.285537143446888
"O75626_IDR_708_752",0.23526013111556
"O75626_IDR_765_825",0.235499730296246
"O75628_IDR_1_76",0.516951983819038
"O75628_IDR_249_294",0.483048016180962
"O75629_IDR_1_45",1
"O75631_IDR_236_287",1
"O75636_IDR_1_85",1
"O75638_IDR_1_84",1
"O75643_IDR_184_256",0.335689570571932
"O75643_IDR_1_90",0.33249241539691
"O75643_IDR_366_404",0.331818014031158
"O75665_IDR_449_1012",1
"O75674_IDR_155_196",0.458323845425937
"O75783_IDR_1_60",1
"O75791_IDR_182_263",1
"O75794_IDR_48_79",1
"O75807_IDR_51_552",0.476387773003876
"O75807_IDR_622_674",0.523612226996124
"O75808_IDR_18_51",0.508644415660436
"O75808_IDR_60_413",0.491355584339564
"O75815_IDR_1_114",0.514616053251261
"O75815_IDR_265_477",0.485383946748739
"O75820_IDR_59_146",1
"O75821_IDR_174_236",1
"O75822_IDR_1_116",0.482638583330485
"O75822_IDR_212_245",0.517361416669515
"O75829_IDR_213_258",0.386284684742328
"O75829_IDR_23_63",0.613715315257672
"O75840_IDR_45_214",1
"O75843_IDR_591_666",1
"O75844_IDR_291_322",1
"O75845_IDR_261_299",1
"O75864_IDR_1_43",0.341205754161214
"O75914_IDR_145_260",0.517327259509648
"O75916_IDR_423_577",1
"O75920_IDR_1_74",1
"O75923_IDR_137_211",1
"O75925_IDR_418_459",0.300646269218734
"O75925_IDR_466_641",0.38906757376529
"O75925_IDR_67_131",0.310286157015976
"O75928_IDR_428_471",0.304079653227193
"O75928_IDR_475_616",0.366309080460599
"O75928_IDR_67_140",0.329611266312208
"O75940_IDR_126_171",1
"O75943_IDR_1_86",0.338168040501044
"O75943_IDR_348_399",0.330203444743789
"O75943_IDR_585_670",0.331628514755167
"O75949_IDR_367_472",0.515561874031408
"O75949_IDR_67_183",0.484438125968592
"O75952_IDR_67_493",1
"O75953_IDR_126_167",1
"O75956_IDR_1_70",1
"O75962_IDR_1_42",0.200581630834526
"O75976_IDR_1339_1380",0.303672964976448
"O75976_IDR_1_54",0.407990092905029
"O75976_IDR_875_906",0.288336942118523
"O75995_IDR_1_169",0.500776081099397
"O75995_IDR_316_351",0.499223918900603
"O76009_IDR_368_404",1
"O76013_IDR_1_36",0.500189867538984
"O76013_IDR_402_440",0.499810132461016
"O76014_IDR_1_65",0.503946936873523
"O76014_IDR_416_449",0.496053063126477
"O76015_IDR_1_64",0.504439486194487
"O76015_IDR_413_456",0.495560513805513
"O76021_IDR_275_490",1
"O76024_IDR_1_84",0.49720957988489
"O76024_IDR_206_237",0.50279042011511
"O76031_IDR_68_100",1
"O76039_IDR_303_918",1
"O76041_IDR_860_917",1
"O76050_IDR_1_55",0.336237090906277
"O76050_IDR_231_266",0.331702075804037
"O94761_IDR_857_892",0.333839449226517
"O94762_IDR_474_539",0.503068353763447
"O94762_IDR_614_909",0.496931646236553
"O94763_IDR_149_535",1
"O94766_IDR_1_71",1
"O94768_IDR_299_351",1
"O94769_IDR_159_302",0.464477438169631
"O94769_IDR_1_59",0.535522561830369
"O94776_IDR_321_360",0.334215794321285
"O94776_IDR_405_605",0.334000387885021
"O94776_IDR_612_660",0.331783817793694
"O94782_IDR_112_144",0.253119891646189
"O94782_IDR_1_68",0.256341900392829
"O94782_IDR_221_421",0.238415660664635
"O94782_IDR_647_732",0.252122547296347
"O94804_IDR_311_586",0.487389276655402
"O94804_IDR_921_968",0.512610723344598
"O94806_IDR_1_55",0.346542435921788
"O94806_IDR_203_252",0.328116310047368
"O94806_IDR_323_397",0.325341254030845
"O94842_IDR_265_569",0.469925104412988
"O94844_IDR_302_363",1
"O94850_IDR_1_711",1
"O94851_IDR_1062_1124",0.496588076953656
"O94851_IDR_629_990",0.503411923046344
"O94855_IDR_1_265",1
"O94864_IDR_1_142",0.505363343140099
"O94864_IDR_262_414",0.494636656859901
"O94868_IDR_416_466",0.487415780970625
"O94868_IDR_630_740",0.512584219029375
"O94874_IDR_398_471",1
"O94875_IDR_1_515",0.491664495157851
"O94875_IDR_520_874",0.508335504842149
"O94876_IDR_1_526",1
"O94880_IDR_1_315",0.18210574505938
"O94880_IDR_499_559",0.205774108611459
"O94913_IDR_1096_1277",0.276655968227099
"O94913_IDR_1279_1315",0.245051375484035
"O94913_IDR_1486_1555",0.250146330299045
"O94915_IDR_1471_1511",0.205620206519341
"O94915_IDR_1513_1548",0.200123667751912
"O94915_IDR_1902_1976",0.198048815756022
"O94915_IDR_2255_2293",0.200041056843004
"O94915_IDR_2301_2658",0.19616625312972
"O94916_IDR_1_262",0.34158746215518
"O94916_IDR_1461_1531",0.345543247324227
"O94916_IDR_547_1441",0.312869290520593
"O94919_IDR_287_330",1
"O94921_IDR_1_130",1
"O94923_IDR_42_98",1
"O94985_IDR_915_971",0.484474015848711
"O94986_IDR_1_257",0.378173673552121
"O94986_IDR_383_625",0.301898360754864
"O94986_IDR_974_1710",0.319927965693014
"O94988_IDR_235_711",0.334961089496486
"O94988_IDR_713_775",0.328742831658161
"O94988_IDR_849_943",0.336296078845353
"O94989_IDR_1_391",1
"O94991_IDR_1_37",0.323222266562402
"O94991_IDR_311_354",0.312960608183945
"O94991_IDR_599_830",0.363817125253654
"O94992_IDR_1_259",1
"O94993_IDR_1_707",1
"O95072_IDR_106_313",0.508054609561891
"O95072_IDR_371_479",0.491945390438109
"O95073_IDR_117_236",1
"O95076_IDR_1_343",1
"O95081_IDR_147_481",1
"O95096_IDR_1_135",1
"O95104_IDR_138_493",0.523223323891653
"O95104_IDR_631_1147",0.476776676108347
"O95125_IDR_128_238",0.495853123026594
"O95125_IDR_283_394",0.504146876973406
"O95136_IDR_310_353",1
"O95149_IDR_297_360",0.50193600343143
"O95149_IDR_53_94",0.49806399656857
"O95150_IDR_1_92",1
"O95153_IDR_1081_1621",0.155562424978336
"O95153_IDR_1_121",0.17392039257119
"O95153_IDR_1710_1761",0.165941940241951
"O95153_IDR_267_337",0.166104925056681
"O95153_IDR_517_650",0.167289292100436
"O95153_IDR_731_785",0.171181025051407
"O95196_IDR_428_566",0.408896944631116
"O95197_IDR_1_831",1
"O95198_IDR_1_31",1
"O95201_IDR_1_130",0.509245974019887
"O95201_IDR_135_305",0.490754025980113
"O95202_IDR_1_146",0.540950419105811
"O95202_IDR_449_538",0.459049580894189
"O95206_IDR_714_1003",1
"O95208_IDR_137_635",1
"O95210_IDR_27_83",0.490037880944051
"O95210_IDR_86_200",0.509962119055949
"O95218_IDR_1_330",1
"O95219_IDR_1_51",1
"O95229_IDR_228_277",1
"O95231_IDR_1_92",1
"O95232_IDR_231_432",1
"O95235_IDR_230_289",0.256643225679866
"O95235_IDR_512_567",0.254421923926316
"O95235_IDR_577_685",0.237992983108984
"O95238_IDR_1_52",0.502623542597984
"O95259_IDR_711_933",1
"O95260_IDR_105_268",1
"O95263_IDR_1_117",0.335807232577159
"O95263_IDR_385_441",0.337978958255302
"O95263_IDR_490_537",0.326213809167538
"O95267_IDR_1_40",0.489446472981606
"O95267_IDR_595_723",0.510553527018394
"O95271_IDR_1_179",0.485126542637538
"O95271_IDR_964_1026",0.514873457362462
"O95274_IDR_224_346",1
"O95279_IDR_255_346",0.334426390666813
"O95279_IDR_351_404",0.342633454791143
"O95279_IDR_425_469",0.322940154542043
"O95292_IDR_128_243",1
"O95297_IDR_187_232",1
"O95319_IDR_1_36",0.506813935282991
"O95319_IDR_261_363",0.493186064717009
"O95342_IDR_1_41",0.501762326053384
"O95342_IDR_659_735",0.498237673946616
"O95343_IDR_19_81",0.488264226852404
"O95399_IDR_14_98",1
"O95400_IDR_1_82",0.502970571380107
"O95400_IDR_233_277",0.497029428619893
"O95402_IDR_87_525",1
"O95405_IDR_24_687",0.325239909039118
"O95405_IDR_768_830",0.341932252614366
"O95405_IDR_838_890",0.332827838346516
"O95407_IDR_1_31",1
"O95409_IDR_1_143",0.326218581694438
"O95409_IDR_190_237",0.320555583185019
"O95409_IDR_403_528",0.353225835120543
"O95415_IDR_1_67",1
"O95416_IDR_73_211",1
"O95425_IDR_1337_1369",0.254069091318623
"O95425_IDR_1_33",0.257081864405027
"O95425_IDR_1382_1418",0.254866397777986
"O95425_IDR_43_1308",0.233982646498364
"O95428_IDR_583_615",0.504971692141324
"O95428_IDR_809_839",0.495028307858676
"O95429_IDR_1_377",1
"O95486_IDR_1_338",1
"O95487_IDR_1_468",0.536969706241809
"O95487_IDR_491_522",0.463030293758191
"O95490_IDR_1105_1404",0.541981882412168
"O95490_IDR_421_454",0.458018117587832
"O95500_IDR_188_232",1
"O95502_IDR_104_287",0.487481746007403
"O95502_IDR_28_85",0.512518253992597
"O95503_IDR_64_355",1
"O95544_IDR_1_71",1
"O95684_IDR_138_393",1
"O95685_IDR_1_98",1
"O95696_IDR_393_440",0.331384906563768
"O95696_IDR_66_114",0.340386537524347
"O95696_IDR_753_924",0.328228555911885
"O95704_IDR_420_465",0.492152740934358
"O95704_IDR_62_107",0.507847259065642
"O95707_IDR_44_84",1
"O95714_IDR_1556_1610",0.19632906009459
"O95714_IDR_960_997",0.199306818825977
"O95810_IDR_1_156",0.515761302219846
"O95810_IDR_162_425",0.484238697780154
"O95813_IDR_1_130",1
"O95817_IDR_500_575",0.484808923262528
"O95817_IDR_53_418",0.515191076737471
"O95819_IDR_307_913",1
"O95822_IDR_1_35",1
"O95831_IDR_26_85",0.375884450739687
"O95831_IDR_513_558",0.306792448179385
"O95831_IDR_87_122",0.317323101080928
"O95905_IDR_495_596",0.483443652214881
"O95907_IDR_198_237",0.497925645169633
"O95907_IDR_438_504",0.502074354830367
"O95922_IDR_387_423",1
"O95926_IDR_1_62",1
"O95931_IDR_65_210",1
"O95935_IDR_1_135",0.476233565753886
"O95935_IDR_313_496",0.523766434246114
"O95936_IDR_1_180",0.245807113073161
"O95936_IDR_183_262",0.241693426479176
"O95936_IDR_460_550",0.272190694372623
"O95936_IDR_558_667",0.24030876607504
"O95944_IDR_133_258",1
"O95947_IDR_19_84",0.476586102860535
"O95947_IDR_273_406",0.523413897139465
"O95948_IDR_1_331",1
"O95972_IDR_1_40",0.60322900521343
"O95972_IDR_251_287",0.39677099478657
"O95976_IDR_178_241",1
"O95977_IDR_330_384",1
"O96017_IDR_498_543",0.505017560922184
"O96018_IDR_1_208",1
"O96020_IDR_1_96",1
"O96028_IDR_1203_1237",0.245191676874421
"O96028_IDR_1_214",0.262400461991877
"O96028_IDR_1329_1365",0.2509751308509
"O96028_IDR_352_665",0.241432730282802
"P00367_IDR_1_61",1
"P00390_IDR_1_60",1
"P00403_IDR_15_51",1
"P00451_IDR_732_1681",1
"P00519_IDR_1_60",0.534666854486102
"P00519_IDR_501_1029",0.465333145513898
"P00533_IDR_985_1126",1
"P00540_IDR_1_39",1
"P00742_IDR_175_228",1
"P00748_IDR_1_34",0.520722793406537
"P00748_IDR_297_366",0.479277206593463
"P00973_IDR_350_391",1
"P01011_IDR_1_44",1
"P01275_IDR_1_56",1
"P01282_IDR_22_82",1
"P01303_IDR_1_32",0.502850912931693
"P01303_IDR_65_96",0.497149087068307
"P01308_IDR_51_88",1
"P01344_IDR_86_180",1
"P01350_IDR_1_101",1
"P01374_IDR_1_62",1
"P01375_IDR_1_85",1
"P01583_IDR_1_32",1
"P01584_IDR_1_38",1
"P01589_IDR_189_272",0.518869078636866
"P01589_IDR_88_118",0.481130921363134
"P01732_IDR_135_173",1
"P01833_IDR_566_738",1
"P02458_IDR_21_53",0.486895498548135
"P02458_IDR_72_1249",0.513104501451865
"P02461_IDR_57_1216",1
"P02462_IDR_1_1429",1
"P02533_IDR_1_100",0.497744402013943
"P02776_IDR_1_35",1
"P02818_IDR_20_68",1
"P03372_IDR_1_44",0.248228738789584
"P03372_IDR_254_307",0.227860206230291
"P03372_IDR_550_595",0.252436203589905
"P03372_IDR_78_180",0.27147485139022
"P03928_IDR_8_49",1
"P03971_IDR_262_297",0.51891348878647
"P03971_IDR_412_458",0.48108651121353
"P04004_IDR_363_397",0.46108277056708
"P04004_IDR_62_151",0.538917229432921
"P04035_IDR_346_441",1
"P04049_IDR_200_337",1
"P04066_IDR_1_32",1
"P04083_IDR_1_34",1
"P04085_IDR_52_89",1
"P04090_IDR_54_162",1
"P04150_IDR_1_287",0.510966687135819
"P04637_IDR_282_324",0.323716182508123
"P04637_IDR_354_393",0.332779184633474
"P04731_IDR_1_33",1
"P04732_IDR_1_40",1
"P04808_IDR_125_163",0.494365318444499
"P04808_IDR_54_91",0.505634681555501
"P04920_IDR_1_319",0.327591873562464
"P04920_IDR_441_503",0.358362962168685
"P04920_IDR_633_672",0.314045164268851
"P04921_IDR_1_128",1
"P05019_IDR_111_195",1
"P05023_IDR_1_34",1
"P05060_IDR_64_560",1
"P05067_IDR_190_290",0.304924890241285
"P05067_IDR_320_391",0.351967417131787
"P05067_IDR_570_679",0.343107692626929
"P05108_IDR_1_43",1
"P05111_IDR_44_78",1
"P05114_IDR_1_100",1
"P05154_IDR_1_39",1
"P06899_IDR_1_36",1
"P07101_IDR_35_98",1
"P07196_IDR_1_81",0.548990430553418
"P07196_IDR_405_543",0.451009569446582
"P07197_IDR_1_107",0.553781772264853
"P07197_IDR_414_916",0.446218227735147
"P07199_IDR_137_167",0.512491182652782
"P07199_IDR_390_538",0.487508817347218
"P07202_IDR_885_933",1
"P07237_IDR_474_508",1
"P08047_IDR_1_68",0.183778735352885
"P08047_IDR_275_448",0.189966832709034
"P08047_IDR_567_597",0.18514226920737
"P08047_IDR_670_748",0.253331926625235
"P08047_IDR_70_100",0.187780236105475
"P08048_IDR_214_246",0.493767520304204
"P08048_IDR_254_404",0.506232479695796
"P08069_IDR_1285_1366",1
"P08123_IDR_23_1129",1
"P08138_IDR_199_231",0.508041597295921
"P08631_IDR_1_77",1
"P08651_IDR_191_230",0.470025041467216
"P08651_IDR_262_485",0.529974958532784
"P08670_IDR_1_89",0.513623090723893
"P08670_IDR_415_446",0.486376909276107
"P08697_IDR_1_74",1
"P08709_IDR_1_31",1
"P08727_IDR_1_47",1
"P08729_IDR_1_46",0.501012736380402
"P08729_IDR_419_469",0.498987263619598
"P09497_IDR_156_188",0.482151929346237
"P09529_IDR_1_54",1
"P09601_IDR_226_272",1
"P09603_IDR_168_554",1
"P09619_IDR_705_793",0.514993436523355
"P09619_IDR_967_1106",0.485006563476645
"P09629_IDR_1_181",1
"P09630_IDR_193_235",0.455507897330785
"P09630_IDR_8_156",0.544492102669215
"P09651_IDR_182_372",1
"P0C6C1_IDR_189_535",1
"P0C7H8_IDR_1_128",1
"P0C7H9_IDR_1_56",0.504435560019109
"P0C7H9_IDR_379_460",0.495564439980891
"P0C7I0_IDR_1_57",0.338073603454149
"P0C7I0_IDR_379_447",0.330087930710802
"P0C7I0_IDR_471_525",0.331838465835049
"P0C7I6_IDR_1_36",0.326810354541395
"P0C7V6_IDR_227_349",0.35511740389367
"P0C7V6_IDR_360_817",0.31034431029659
"P0C7W0_IDR_1_189",1
"P0C7W9_IDR_1_464",1
"P0C7X1_IDR_354_449",1
"P0C7X2_IDR_81_179",1
"P0C851_IDR_1_39",1
"P0C862_IDR_9_195",1
"P0C874_IDR_33_526",0.534102033093029
"P0C874_IDR_534_884",0.465897966906971
"P0C875_IDR_216_324",1
"P0C881_IDR_646_757",0.522447096833443
"P0C881_IDR_785_870",0.477552903166558
"P0CAP1_IDR_149_185",0.324358555549823
"P0CAP1_IDR_37_71",0.320618364741023
"P0CAP1_IDR_407_448",0.355023079709155
"P0CAP2_IDR_1_368",1
"P0CB47_IDR_176_223",0.508886671034562
"P0CB47_IDR_301_393",0.491113328965438
"P0CF97_IDR_1_59",1
"P0CJ79_IDR_18_185",1
"P0CJ92_IDR_1_127",0.515093612967023
"P0CJ92_IDR_279_604",0.484906387032977
"P0CL80_IDR_1_117",1
"P0CL81_IDR_1_117",1
"P0CV98_IDR_1_105",1
"P0CV99_IDR_1_111",1
"P0CW00_IDR_1_105",1
"P0CW01_IDR_1_105",1
"P0CW18_IDR_30_102",0.342681479179037
"P0CW18_IDR_420_472",0.330982721488477
"P0CW18_IDR_571_603",0.326335799332486
"P0CW19_IDR_1_52",1
"P0CW20_IDR_1_52",1
"P0CW24_IDR_332_399",1
"P0CW27_IDR_1_35",0.512443612004477
"P0CW27_IDR_164_439",0.487556387995523
"P0DJ93_IDR_46_91",1
"P0DMB1_IDR_161_279",0.506168507930824
"P0DMB1_IDR_1_74",0.493831492069176
"P0DMB2_IDR_1_74",1
"P0DMP2_IDR_170_228",0.49134974883942
"P0DMP2_IDR_404_446",0.50865025116058
"P0DMQ5_IDR_65_153",1
"P0DMQ9_IDR_1_115",1
"P0DMR1_IDR_192_293",0.478245955584578
"P0DMR1_IDR_89_186",0.521754044415422
"P0DMS9_IDR_177_266",1
"P0DMU7_IDR_1_120",1
"P0DMU8_IDR_1_120",1
"P0DMU9_IDR_1_118",1
"P0DMV0_IDR_1_120",1
"P0DMV1_IDR_1_118",1
"P0DMV2_IDR_1_118",1
"P0DMW4_IDR_1_31",1
"P0DMW5_IDR_1_31",1
"P0DN86_IDR_122_165",1
"P0DPQ3_IDR_1_163",1
"P0DQD5_IDR_343_375",1
"P10071_IDR_1_515",0.459820882052196
"P10071_IDR_584_1580",0.540179117947804
"P10072_IDR_83_232",1
"P10073_IDR_132_266",1
"P10074_IDR_113_290",1
"P10075_IDR_1_204",1
"P10092_IDR_43_83",1
"P10109_IDR_1_63",1
"P10124_IDR_43_158",1
"P10242_IDR_1_37",0.320806680515186
"P10242_IDR_188_479",0.352426615030519
"P10242_IDR_505_600",0.326766704454295
"P10243_IDR_1_32",0.311855183229211
"P10243_IDR_182_567",0.361228802458427
"P10243_IDR_594_710",0.326916014312362
"P10244_IDR_178_658",1
"P10253_IDR_29_79",1
"P10643_IDR_211_241",1
"P10644_IDR_62_94",1
"P10645_IDR_64_433",1
"P10696_IDR_494_532",1
"P10720_IDR_1_38",1
"P10721_IDR_695_759",0.513286869324321
"P10721_IDR_940_976",0.486713130675679
"P10747_IDR_182_220",1
"P10767_IDR_38_71",1
"P10826_IDR_1_81",0.51103098920326
"P10826_IDR_418_455",0.48896901079674
"P10827_IDR_129_159",0.278173672044886
"P10827_IDR_1_41",0.449843112042289
"P10827_IDR_371_490",0.271983215912825
"P10828_IDR_182_213",0.302388227165524
"P10828_IDR_1_95",0.35828361170496
