"","GO0043565_sequence_specific_DNA_binding"
"P52569_IDR_607_658",0.496867609762376
"P52594_IDR_130_562",1
"P52597_IDR_365_401",1
"P52630_IDR_702_790",1
"P52655_IDR_58_331",1
"P52701_IDR_1_86",0.618915409880009
"P52848_IDR_1_80",1
"P52849_IDR_1_35",0.533462752561931
"P52849_IDR_41_82",0.466537247438069
"P52926_IDR_1_109",1
"P52943_IDR_81_122",1
"P52945_IDR_1_189",0.546300281579514
"P52945_IDR_198_283",0.453699718420486
"P52948_IDR_1_350",0.320674222914106
"P52948_IDR_370_728",0.315835141786223
"P52951_IDR_1_251",1
"P52948_IDR_888_1105",0.363490635299671
"P53804_IDR_1179_1290",0.161688468942799
"P53804_IDR_1342_1458",0.210067246222748
"P53804_IDR_1731_1839",0.172982022451466
"P53804_IDR_1899_1951",0.129417041462703
"P53804_IDR_392_480",0.166099649690889
"P53804_IDR_745_808",0.159745571229395
"P53805_IDR_1_58",1
"P53814_IDR_1_797",1
"P53985_IDR_201_242",0.52547273583151
"P53985_IDR_446_500",0.47452726416849
"P53992_IDR_1_323",1
"P53999_IDR_1_60",1
"P54098_IDR_1_67",0.494729436803428
"P54098_IDR_498_533",0.505270563196572
"P54105_IDR_138_237",1
"P54132_IDR_1290_1417",0.441632867715392
"P54132_IDR_1_642",0.558367132284608
"P54198_IDR_399_447",0.590139367173348
"P54198_IDR_470_664",0.409860632826652
"P54219_IDR_89_133",0.513698281762123
"P54646_IDR_338_399",0.50048617823022
"P54646_IDR_475_533",0.49951382176978
"P54707_IDR_1_46",1
"P54725_IDR_80_159",1
"P54727_IDR_231_273",0.520209894286771
"P54727_IDR_78_180",0.479790105713229
"P54750_IDR_435_494",1
"P54756_IDR_1_35",1
"P54821_IDR_1_245",1
"P54826_IDR_1_42",0.508765199966484
"P54826_IDR_247_328",0.491234800033516
"P54829_IDR_132_162",0.520528670447417
"P54829_IDR_1_91",0.479471329552583
"P54840_IDR_623_703",1
"P54845_IDR_1_136",1
"P54868_IDR_1_43",1
"P55001_IDR_1_100",1
"P55010_IDR_147_229",0.395543703655968
"P55010_IDR_387_425",0.604456296344032
"P55011_IDR_1_204",0.587099348488558
"P55196_IDR_1106_1824",0.481499180273664
"P55196_IDR_139_203",0.239349809243271
"P55196_IDR_543_595",0.279151010483065
"P55201_IDR_49_87",0.217813763288175
"P55197_IDR_199_1035",1
"P55198_IDR_180_1093",1
"P55201_IDR_122_173",0.240660259018966
"P55201_IDR_453_507",0.17857517147625
"P55201_IDR_752_788",0.182545956676974
"P55201_IDR_795_1073",0.180404849539634
"P55209_IDR_131_163",0.324804830799713
"P55209_IDR_1_35",0.338029252150036
"P55209_IDR_348_391",0.337165917050251
"P55210_IDR_1_56",1
"P55211_IDR_95_147",1
"P55212_IDR_1_33",1
"P55265_IDR_1_125",0.287305091870571
"P55265_IDR_204_292",0.221157873829127
"P55265_IDR_359_453",0.277279936459419
"P55265_IDR_576_607",0.214257097840883
"P55899_IDR_325_365",1
"P56159_IDR_348_414",0.527307608791038
"P56159_IDR_416_465",0.472692391208962
"P56177_IDR_1_255",1
"P56178_IDR_1_155",0.590803283612172
"P56178_IDR_158_280",0.409196716387828
"P56180_IDR_1_76",1
"P56181_IDR_1_108",1
"P56182_IDR_233_292",0.541742117869878
"P56182_IDR_343_461",0.458257882130122
"P56211_IDR_1_112",1
"P56270_IDR_1_336",0.601954197764956
"P56270_IDR_427_477",0.398045802235044
"P56373_IDR_363_397",1
"P56524_IDR_1046_1084",0.223727166557156
"P56524_IDR_1_652",0.776272833442844
"P56645_IDR_1_49",0.268832301017489
"P56545_IDR_398_445",1
"P56645_IDR_416_785",0.435289719670228
"P56645_IDR_875_1095",0.295877979312283
"P56945_IDR_51_489",0.46718771274756
"P56945_IDR_600_739",0.53281228725244
"P56962_IDR_206_238",0.289126994508329
"P56962_IDR_258_302",0.29291768345063
"P56962_IDR_28_169",0.417955322041041
"P56975_IDR_118_288",0.227146620428616
"P56975_IDR_1_48",0.218206975833051
"P56975_IDR_312_360",0.226851804002485
"P56975_IDR_387_621",0.327794599735848
"P57052_IDR_87_281",1
"P57053_IDR_1_36",1
"P57054_IDR_1_31",1
"P57055_IDR_115_190",0.488738155914217
"P57055_IDR_1_35",0.511261844085783
"P57057_IDR_251_314",1
"P57058_IDR_1_38",0.289833210018445
"P57058_IDR_390_698",0.710166789981555
"P57059_IDR_350_755",1
"P57073_IDR_1_446",1
"P57077_IDR_1_131",1
"P57768_IDR_1_102",0.451392397789777
"P57768_IDR_247_331",0.548607602210223
"P57771_IDR_1_42",1
"P57773_IDR_112_144",0.400191351311208
"P57773_IDR_245_515",0.599808648688792
"P57789_IDR_1_50",0.524508958136483
"P57789_IDR_327_538",0.475491041863517
"P57796_IDR_1_103",1
"P58004_IDR_220_301",1
"P58005_IDR_271_316",1
"P59923_IDR_245_449",0.631861144761917
"P59942_IDR_25_63",1
"P59990_IDR_1_95",1
"P59991_IDR_1_146",1
"P60006_IDR_46_121",1
"P60014_IDR_1_249",1
"P60153_IDR_1_32",1
"P60321_IDR_27_58",1
"P60323_IDR_113_173",0.49682577363452
"P60323_IDR_21_53",0.50317422636548
"P61296_IDR_1_110",0.660489221677657
"P61296_IDR_160_203",0.339510778322343
"P61313_IDR_155_204",1
"P61328_IDR_1_38",0.492183888656724
"P61328_IDR_209_243",0.507816111343276
"P61366_IDR_30_133",1
"P61371_IDR_139_182",0.471548582539103
"P61371_IDR_233_349",0.528451417460898
"P61587_IDR_201_244",1
"P61647_IDR_40_94",1
"P62753_IDR_163_249",1
"P62807_IDR_1_35",1
"P62847_IDR_93_133",1
"P62851_IDR_1_42",1
"P62910_IDR_1_32",1
"P62955_IDR_209_275",1
"P62995_IDR_1_114",0.464224202849869
"P62995_IDR_209_288",0.535775797150131
"P63010_IDR_587_679",1
"P63027_IDR_1_43",1
"P63162_IDR_86_240",1
"P63252_IDR_1_41",0.542155497308414
"P63252_IDR_366_427",0.457844502691586
"P67809_IDR_119_324",0.555868249898818
"P67809_IDR_1_50",0.444131750101182
"P68400_IDR_332_391",1
"P68543_IDR_1_58",1
"P78310_IDR_264_346",1
"P78345_IDR_210_283",0.461715563852323
"P78345_IDR_57_101",0.538284436147677
"P78347_IDR_191_348",0.36295169129722
"P78347_IDR_655_718",0.192516870876181
"P78347_IDR_815_846",0.197556555364335
"P78347_IDR_951_998",0.246974882462264
"P78348_IDR_469_506",1
"P78352_IDR_1_34",0.616738916165065
"P78352_IDR_253_292",0.383261083834935
"P78356_IDR_293_335",1
"P78357_IDR_1230_1284",0.588092907347161
"P78357_IDR_1311_1384",0.411907092652839
"P78358_IDR_1_84",1
"P78362_IDR_1_59",0.705811878671051
"P78362_IDR_248_510",0.294188121328949
"P78363_IDR_1165_1200",0.49596870070915
"P78363_IDR_1279_1340",0.50403129929085
"P78364_IDR_1_934",1
"P78367_IDR_1_212",1
"P78368_IDR_1_38",0.415665346633084
"P78426_IDR_287_367",0.472542884966005
"P78504_IDR_1094_1218",1
"P78508_IDR_344_379",1
"P78524_IDR_1_683",1
"P78527_IDR_2030_2079",0.576612526381368
"P78527_IDR_2662_2733",0.423387473618632
"P78536_IDR_189_220",0.518549389872537
"P78536_IDR_696_794",0.481450610127463
"P78537_IDR_1_34",1
"P78545_IDR_144_270",1
"P78549_IDR_1_85",1
"P78552_IDR_1_31",1
"P78559_IDR_296_2686",1
"P78562_IDR_1_48",1
"P78563_IDR_155_224",0.535194955835401
"P78563_IDR_1_77",0.464805044164599
"P79522_IDR_1_156",1
"P80162_IDR_1_43",1
"P80192_IDR_1_51",0.434708649110739
"P82094_IDR_834_996",0.500711461970228
"P82673_IDR_1_63",1
"P82675_IDR_179_210",1
"P82909_IDR_1_72",1
"P82912_IDR_37_70",1
"P82970_IDR_1_282",1
"P82979_IDR_1_210",1
"P82987_IDR_1137_1169",1
"P83105_IDR_1_35",1
"P83111_IDR_1_98",0.49660424280083
"P83111_IDR_251_286",0.50339575719917
"P83369_IDR_228_334",0.511432119364452
"P83369_IDR_66_147",0.488567880635548
"P83731_IDR_60_157",1
"P83859_IDR_78_128",1
"P83916_IDR_73_114",1
"P84098_IDR_55_95",1
"P84101_IDR_1_59",1
"P84103_IDR_83_164",1
"P98082_IDR_1_34",0.527813153995504
"P98082_IDR_175_770",0.472186846004496
"P98088_IDR_1338_1371",0.131548187148378
"P98088_IDR_1481_1576",0.120845945981997
"P98088_IDR_1680_1737",0.126711594813696
"P98088_IDR_1849_1948",0.124832132511363
"P98179_IDR_82_157",1
"P98182_IDR_57_226",1
"Q00013_IDR_33_63",1
"Q00056_IDR_26_190",0.61278069177219
"Q00056_IDR_271_320",0.38721930822781
"Q00325_IDR_1_54",1
"Q00444_IDR_8_143",1
"Q00536_IDR_1_114",1
"Q00537_IDR_1_183",1
"Q00577_IDR_1_60",0.626234561444304
"Q00LT1_IDR_20_54",1
"Q01064_IDR_445_477",0.487525055618564
"Q01064_IDR_499_536",0.512474944381436
"Q01081_IDR_188_240",1
"Q01082_IDR_2088_2215",0.525395486215157
"Q01082_IDR_2308_2364",0.474604513784843
"Q01094_IDR_1_33",0.340782354670469
"Q01094_IDR_303_383",0.324665979536564
"Q01094_IDR_38_125",0.334551665792967
"Q01101_IDR_1_266",0.305282699527505
"Q01484_IDR_1567_3957",0.556042455353821
"Q01518_IDR_215_255",0.443010648503714
"Q01518_IDR_277_317",0.556989351496286
"Q01534_IDR_1_106",1
"Q01538_IDR_1_1011",1
"Q01543_IDR_1_119",0.613870532341216
"Q01543_IDR_200_262",0.386129467658784
"Q01546_IDR_1_59",0.559174683417213
"Q01546_IDR_512_638",0.440825316582787
"Q01628_IDR_1_40",1
"Q01629_IDR_1_39",1
"Q01650_IDR_1_41",1
"Q01664_IDR_103_338",0.589703023657701
"Q01664_IDR_1_71",0.410296976342299
"Q01668_IDR_1_100",0.124945867722078
"Q01668_IDR_1621_2062",0.381556679534119
"Q01668_IDR_2109_2157",0.237383897300486
"Q01668_IDR_449_493",0.132273323429602
"Q01668_IDR_760_847",0.123840232013715
"Q01726_IDR_1_34",1
"Q01851_IDR_1_263",1
"Q01860_IDR_1_137",1
"Q01892_IDR_1_166",1
"Q01954_IDR_187_374",0.461091453994363
"Q01954_IDR_377_925",0.538908546005637
"Q01955_IDR_1_1423",1
"Q01959_IDR_1_59",1
"Q01968_IDR_136_209",1
"Q01970_IDR_1194_1234",0.396882110917236
"Q01970_IDR_468_582",0.27626640287098
"Q01970_IDR_866_1111",0.326851486211784
"Q01973_IDR_1_44",0.320746828167573
"Q01973_IDR_428_464",0.276888977894262
"Q01973_IDR_751_937",0.402364193938165
"Q01974_IDR_429_462",0.409428696749765
"Q01974_IDR_752_943",0.590571303250235
"Q02040_IDR_270_378",0.420610088636732
"Q02040_IDR_381_695",0.579389911363268
"Q02078_IDR_72_507",1
"Q02080_IDR_89_365",1
"Q02297_IDR_269_640",0.412191821408684
"Q02318_IDR_1_53",1
"Q02363_IDR_1_32",0.342393977118046
"Q02363_IDR_84_134",0.657606022881954
"Q02383_IDR_1_582",1
"Q02386_IDR_52_163",1
"Q02388_IDR_1168_2789",1
"Q02410_IDR_1_439",0.747128753721603
"Q02410_IDR_481_511",0.252871246278397
"Q02413_IDR_772_805",0.553913847451159
"Q02413_IDR_959_1049",0.446086152548841
"Q02446_IDR_1_55",0.138790338376296
"Q02446_IDR_211_253",0.126899215410491
"Q02446_IDR_275_456",0.135991586281783
"Q02446_IDR_476_515",0.13506879503815
"Q02446_IDR_57_151",0.190531703166214
"Q02446_IDR_587_618",0.126388960427634
"Q02446_IDR_729_759",0.146329401299433
"Q02447_IDR_1_108",0.546702122133436
"Q02447_IDR_274_443",0.453297877866564
"Q02818_IDR_356_461",0.373184597851181
"Q02833_IDR_209_373",0.598224759576267
"Q02833_IDR_90_200",0.401775240423733
"Q02878_IDR_1_139",1
"Q02880_IDR_1206_1626",0.415095872468952
"Q02880_IDR_1_52",0.584904127531048
"Q02930_IDR_1_382",0.520949551809688
"Q02930_IDR_440_508",0.479050448190312
"Q02952_IDR_1_1782",1
"Q02962_IDR_128_264",1
"Q03014_IDR_1_270",1
"Q03052_IDR_1_251",0.702028245779634
"Q03052_IDR_393_451",0.297971754220366
"Q03060_IDR_1_54",0.388136769263258
"Q03060_IDR_75_166",0.611863230736742
"Q03111_IDR_146_489",1
"Q03112_IDR_1_49",0.17235976176643
"Q03112_IDR_190_377",0.227627927565795
"Q03112_IDR_386_1230",0.600012310667775
"Q03135_IDR_1_54",1
"Q03468_IDR_1010_1249",0.25565744532241
"Q03468_IDR_1318_1423",0.173471429427319
"Q03468_IDR_156_456",0.134559224663997
"Q03692_IDR_17_542",1
"Q03701_IDR_1018_1054",0.180331294165306
"Q03701_IDR_1_38",0.205084990905855
"Q03701_IDR_625_691",0.239770777187549
"Q03701_IDR_824_973",0.147780343351223
"Q03701_IDR_90_166",0.227032594390067
"Q03721_IDR_164_201",0.454839184952527
"Q03721_IDR_486_586",0.545160815047473
"Q03828_IDR_1_191",0.442429583233445
"Q03828_IDR_292_476",0.557570416766555
"Q03923_IDR_58_145",1
"Q03933_IDR_189_248",0.259275499361632
"Q03933_IDR_251_365",0.222282163644404
"Q03933_IDR_383_438",0.267228103377352
"Q03933_IDR_459_499",0.251214233616612
"Q05519_IDR_118_186",0.625641410699244
"Q05519_IDR_194_484",0.374358589300756
"Q05586_IDR_863_938",1
"Q05655_IDR_293_336",1
"Q05682_IDR_1_793",1
"Q05707_IDR_1378_1421",0.416099082562191
"Q05707_IDR_1425_1796",0.583900917437809
"Q05901_IDR_353_384",1
"Q05925_IDR_1_304",1
"Q05932_IDR_1_41",1
"Q06481_IDR_1_41",0.331116412999057
"Q06481_IDR_206_318",0.272071869254995
"Q06481_IDR_568_710",0.396811717745947
"Q06495_IDR_604_639",1
"Q06546_IDR_126_158",0.50628286885526
"Q06546_IDR_275_315",0.49371713114474
"Q06587_IDR_124_260",0.669464929405166
"Q06587_IDR_286_352",0.330535070594834
"Q06643_IDR_1_85",1
"Q07325_IDR_94_125",1
"Q07326_IDR_29_77",1
"Q07343_IDR_1_311",0.688845768319078
"Q07343_IDR_685_736",0.311154231680922
"Q07352_IDR_180_324",0.439500296381235
"Q07352_IDR_19_114",0.560499703618765
"Q07444_IDR_1_110",1
"Q07617_IDR_112_158",0.29088466182208
"Q07617_IDR_166_198",0.19834233796388
"Q07617_IDR_325_445",0.157203457941
"Q07617_IDR_574_619",0.18901204335799
"Q07617_IDR_741_799",0.16455749891505
"Q07627_IDR_1_169",1
"Q07666_IDR_1_99",0.417745460695551
"Q07666_IDR_274_443",0.582254539304449
"Q07687_IDR_1_328",1
"Q07699_IDR_178_218",1
"Q08174_IDR_880_934",0.470994050979189
"Q08209_IDR_483_521",1
"Q08211_IDR_1152_1217",0.23362162572096
"Q08211_IDR_297_350",0.33389069806248
"Q08211_IDR_86_134",0.43248767621656
"Q08289_IDR_187_280",0.245817067497375
"Q08289_IDR_1_91",0.267064176778671
"Q08289_IDR_468_651",0.487118755723954
"Q08345_IDR_377_454",0.42941749797007
"Q08345_IDR_465_599",0.57058250202993
"Q08357_IDR_219_480",1
"Q08378_IDR_1352_1498",0.67471341909407
"Q08378_IDR_1_432",0.32528658090593
"Q08379_IDR_1_206",0.31321913243188
"Q08379_IDR_431_605",0.340105087641666
"Q08379_IDR_611_957",0.346675779926454
"Q08AG5_IDR_341_449",0.473719004449008
"Q08AM6_IDR_335_392",0.525856644939834
"Q08AM6_IDR_474_521",0.474143355060166
"Q08AN1_IDR_51_183",1
"Q08ER8_IDR_63_198",1
"Q08J23_IDR_1_35",0.437216587079293
"Q08J23_IDR_434_511",0.277171814942517
"Q08J23_IDR_708_767",0.28561159797819
"Q09013_IDR_360_395",0.503098077430331
"Q09013_IDR_411_629",0.496901922569669
"Q09019_IDR_386_423",0.234064453080697
"Q09019_IDR_38_94",0.235803797067117
"Q09019_IDR_452_575",0.255747125388286
"Q09019_IDR_634_674",0.2743846244639
"Q0D2I5_IDR_522_559",0.219811551845349
"Q0D2J5_IDR_48_142",1
"Q0D2K3_IDR_1_53",1
"Q0IIM8_IDR_1030_1071",0.32027022708197
"Q0IIM8_IDR_394_429",0.36239479600856
"Q0IIM8_IDR_913_960",0.31733497690947
"Q0JRZ9_IDR_256_540",1
"Q0P641_IDR_141_193",1
"Q0P651_IDR_268_336",1
"Q0P670_IDR_90_501",1
"Q0P6D2_IDR_1_44",1
"Q0P6D6_IDR_1_42",0.474495960343382
"Q0P6D6_IDR_51_864",0.525504039656618
"Q0P6H9_IDR_1_51",1
"Q0VAA2_IDR_1_77",1
"Q0VAQ4_IDR_1_97",1
"Q0VD83_IDR_32_1078",1
"Q0VD86_IDR_128_172",0.452097456908269
"Q0VD86_IDR_1_40",0.547902543091731
"Q0VDD7_IDR_1_668",1
"Q10570_IDR_895_925",0.314711409094441
"Q10571_IDR_1_1200",1
"Q10586_IDR_1_275",1
"Q10587_IDR_109_253",0.455335760737411
"Q10587_IDR_1_82",0.544664239262589
"Q10588_IDR_1_31",1
"Q10589_IDR_131_180",1
"Q11130_IDR_1_43",1
"Q11201_IDR_1_34",1
"Q12756_IDR_1091_1124",0.203733828458116
"Q12756_IDR_1402_1443",0.197248786149078
"Q12756_IDR_1467_1558",0.209455727305579
"Q12756_IDR_659_695",0.190852176217129
"Q12756_IDR_948_987",0.198709481870098
"Q12767_IDR_440_545",0.526867948297787
"Q12767_IDR_886_930",0.473132051702212
"Q12769_IDR_1_34",1
"Q12770_IDR_454_496",0.332998444621646
"Q12770_IDR_818_855",0.324554818357035
"Q12770_IDR_924_957",0.342446737021319
"Q12802_IDR_2440_2526",0.258653102047563
"Q12802_IDR_2542_2572",0.250726851021326
"Q12802_IDR_2667_2803",0.254893635946662
"Q12802_IDR_288_1952",0.235726410984449
"Q12809_IDR_135_369",0.525613329479206
"Q12809_IDR_866_1159",0.474386670520794
"Q12815_IDR_1_703",1
"Q12816_IDR_1_439",0.490217313287932
"Q12816_IDR_648_1431",0.509782686712068
"Q12824_IDR_66_163",1
"Q12829_IDR_238_278",1
"Q12830_IDR_1050_1794",0.174375824777666
"Q12830_IDR_1_222",0.119800203225495
"Q12830_IDR_1972_2010",0.125979221909486
"Q12830_IDR_2014_2113",0.110016388351534
"Q12830_IDR_2120_2294",0.118404411751264
"Q12830_IDR_2328_2863",0.227469460883536
"Q12830_IDR_562_776",0.123954489101018
"Q12834_IDR_1_107",1
"Q12837_IDR_1_253",1
"Q12887_IDR_1_49",0.486672386907292
"Q12887_IDR_63_138",0.513327613092708
"Q12888_IDR_1604_1714",0.528871245353964
"Q12888_IDR_26_1485",0.471128754646036
"Q12889_IDR_386_441",0.506530919992288
"Q12889_IDR_469_590",0.493469080007712
"Q12893_IDR_296_351",1
"Q12901_IDR_60_156",1
"Q12904_IDR_83_147",1
"Q12905_IDR_356_390",1
"Q12906_IDR_340_407",0.22710175488186
"Q12906_IDR_470_517",0.271288786047281
"Q12906_IDR_54_84",0.260627117008036
"Q12906_IDR_591_894",0.240982342062823
"Q12907_IDR_281_356",1
"Q12908_IDR_316_348",1
"Q12918_IDR_16_88",1
"Q12923_IDR_182_305",0.196161067310708
"Q12923_IDR_414_508",0.114418240790904
"Q12926_IDR_1_36",1
"Q12950_IDR_190_439",0.648152304520016
"Q12951_IDR_210_336",1
"Q12952_IDR_135_304",1
"Q12955_IDR_1_41",0.383831167964726
"Q12955_IDR_1439_4377",0.616168832035274
"Q12959_IDR_141_190",0.38126877030667
"Q12959_IDR_65_139",0.339240969067617
"Q12959_IDR_661_695",0.279490260625713
"Q12965_IDR_927_1050",1
"Q12967_IDR_252_364",0.399037845290287
"Q12967_IDR_648_788",0.600962154709713
"Q12968_IDR_1045_1075",0.130003258518879
"Q12968_IDR_56_383",0.335188119814671
"Q12968_IDR_702_1011",0.53480862166645
"Q12972_IDR_130_351",1
"Q12979_IDR_27_86",1
"Q12980_IDR_32_63",0.537133480556801
"Q12980_IDR_417_483",0.462866519443199
"Q12981_IDR_114_145",1
"Q12982_IDR_1_125",1
"Q13023_IDR_2116_2319",0.153318986408628
"Q13029_IDR_1194_1691",0.433382339550532
"Q13029_IDR_154_1192",0.566617660449468
"Q13033_IDR_1_69",0.580310057080249
"Q13033_IDR_81_420",0.419689942919751
"Q13042_IDR_540_620",1
"Q13043_IDR_303_435",1
"Q13045_IDR_405_442",0.565379527315153
"Q13045_IDR_947_977",0.434620472684847
"Q13061_IDR_77_683",1
"Q13064_IDR_1_240",1
"Q13065_IDR_1_117",1
"Q13127_IDR_20_155",0.586986306354419
"Q13127_IDR_411_1054",0.413013693645581
"Q13129_IDR_1_45",0.075252386875625
"Q13129_IDR_1554_1589",0.121050743423604
"Q13129_IDR_1593_1777",0.178693754827816
"Q13129_IDR_1779_1839",0.0868038071190192
"Q13129_IDR_483_581",0.110093741109658
"Q13129_IDR_593_672",0.109183692769188
"Q13129_IDR_804_1552",0.318921873875091
"Q13131_IDR_350_404",0.466879739531749
"Q13131_IDR_479_540",0.533120260468251
"Q13201_IDR_978_1061",0.312300781990459
"Q13202_IDR_304_525",0.561355251481192
"Q13202_IDR_528_614",0.438644748518808
"Q13203_IDR_1_68",1
"Q13206_IDR_1_43",0.376317383078742
"Q13206_IDR_507_689",0.289532980735736
"Q13206_IDR_691_857",0.334149636185523
"Q13207_IDR_1_102",0.521434687238351
"Q13207_IDR_270_712",0.478565312761649
"Q13214_IDR_668_749",1
"Q13283_IDR_140_335",0.624421114375778
"Q13283_IDR_416_466",0.375578885624222
"Q13285_IDR_79_174",1
"Q13286_IDR_1_31",0.494436523910902
"Q13286_IDR_234_268",0.505563476089098
"Q13291_IDR_262_301",1
"Q13304_IDR_1_54",1
"Q13308_IDR_725_780",1
"Q13309_IDR_1_75",1
"Q13310_IDR_439_551",1
"Q13315_IDR_831_884",1
"Q13316_IDR_1_513",1
"Q13319_IDR_10_174",0.447905146394052
"Q13319_IDR_330_360",0.552094853605948
"Q13322_IDR_1_165",0.600393100087493
"Q13322_IDR_413_485",0.399606899912507
"Q13323_IDR_20_61",1
"Q13324_IDR_1_33",1
"Q13330_IDR_342_389",0.178744376126854
"Q13330_IDR_429_649",0.603178118271184
"Q13370_IDR_1074_1112",0.364558526622827
"Q13371_IDR_1_52",1
"Q13387_IDR_1_607",1
"Q13393_IDR_140_170",0.414974183811267
"Q13393_IDR_1_50",0.309074518713878
"Q13393_IDR_500_637",0.275951297474855
"Q13398_IDR_1_112",1
"Q13402_IDR_1059_1127",0.480041857506058
"Q13402_IDR_868_998",0.519958142493942
"Q13405_IDR_1_77",1
"Q13409_IDR_1_205",1
"Q13410_IDR_487_526",1
"Q13415_IDR_177_488",1
"Q13416_IDR_30_237",1
"Q13422_IDR_1_222",0.484316699500253
"Q13422_IDR_230_446",0.515683300499747
"Q13425_IDR_59_110",1
"Q13426_IDR_200_336",1
"Q13427_IDR_179_754",1
"Q13428_IDR_21_1488",1
"Q13444_IDR_686_863",1
"Q13451_IDR_421_457",1
"Q13454_IDR_1_46",1
"Q13459_IDR_1040_1492",0.228917961277893
"Q13459_IDR_1915_2157",0.453393764067056
"Q13459_IDR_708_824",0.31768827465505
"Q13461_IDR_157_319",0.470558925547586
"Q13461_IDR_1_70",0.529441074452414
"Q13464_IDR_1318_1354",0.496226272213205
"Q13464_IDR_968_1115",0.503773727786795
"Q13467_IDR_151_186",0.482687715614868
"Q13467_IDR_541_585",0.517312284385132
"Q13469_IDR_119_160",0.11023655445982
"Q13469_IDR_165_360",0.156043825747224
"Q13469_IDR_37_113",0.159292425824394
"Q13469_IDR_680_891",0.574427193968562
"Q13470_IDR_445_585",1
"Q13472_IDR_757_810",0.331977149944638
"Q13472_IDR_853_894",0.294214290751968
"Q13472_IDR_941_1001",0.373808559303394
"Q13505_IDR_1_149",1
"Q13506_IDR_259_289",0.297604097717734
"Q13506_IDR_311_487",0.449587438504186
"Q13506_IDR_78_251",0.252808463778079
"Q13508_IDR_283_365",1
"Q13515_IDR_1_51",1
"Q13516_IDR_1_134",0.244166001380015
"Q13516_IDR_179_323",0.755833998619985
"Q13519_IDR_71_152",1
"Q13520_IDR_252_282",1
"Q13523_IDR_1_660",1
"Q13530_IDR_354_392",1
"Q13535_IDR_413_452",1
"Q13541_IDR_66_118",1
"Q13542_IDR_1_53",0.476956953182577
"Q13542_IDR_55_120",0.523043046817423
"Q13547_IDR_382_482",1
"Q13554_IDR_317_536",1
"Q13557_IDR_308_358",1
"Q13561_IDR_21_109",0.522084078475209
"Q13601_IDR_1_35",0.560353881100322
"Q13601_IDR_247_381",0.439646118899677
"Q13610_IDR_45_113",1
"Q13613_IDR_1_94",1
"Q13614_IDR_1_73",1
"Q13615_IDR_1064_1101",0.249582405038088
"Q13615_IDR_265_306",0.286204120654437
"Q13615_IDR_581_992",0.464213474307475
"Q13619_IDR_1_40",1
"Q13620_IDR_1_193",1
"Q13769_IDR_302_336",0.502616113023605
"Q13772_IDR_157_203",0.246992376760102
"Q13772_IDR_205_260",0.2726768892796
"Q13772_IDR_262_387",0.255928304950869
"Q13772_IDR_434_486",0.22440242900943
"Q13796_IDR_119_1313",0.406454886435318
"Q13796_IDR_1353_1433",0.593545113564682
"Q13823_IDR_1_33",0.552894359246124
"Q13823_IDR_464_731",0.447105640753876
"Q13825_IDR_1_31",1
"Q14008_IDR_1423_1497",0.179054471951852
"Q14008_IDR_1892_1938",0.130628800224441
"Q14008_IDR_1945_2016",0.261949859428586
"Q14011_IDR_82_172",1
"Q14012_IDR_318_370",1
"Q14028_IDR_1119_1219",0.391612781800762
"Q14028_IDR_1_632",0.608387218199238
"Q14031_IDR_1_1446",1
"Q14050_IDR_1_684",1
"Q14055_IDR_1_689",1
"Q14140_IDR_1_63",0.442568664868993
"Q14140_IDR_78_240",0.557431335131007
"Q14141_IDR_398_434",1
"Q14145_IDR_1_49",1
"Q14147_IDR_698_763",1
"Q14149_IDR_438_827",0.646854136478727
"Q14149_IDR_846_888",0.353145863521273
"Q14151_IDR_1_64",0.264833884182983
"Q14151_IDR_482_948",0.408091957388607
"Q14151_IDR_79_406",0.327074158428409
"Q14152_IDR_784_1382",1
"Q14153_IDR_1_422",1
"Q14154_IDR_146_224",0.474916679334669
"Q14154_IDR_1_66",0.525083320665331
"Q14155_IDR_135_178",0.315168054721416
"Q14155_IDR_578_705",0.329094262325514
"Q14155_IDR_728_774",0.35573768295307
"Q14156_IDR_195_227",0.516272415729106
"Q14156_IDR_686_723",0.483727584270894
"Q14157_IDR_1_69",0.400582696182965
"Q14202_IDR_1_305",0.475690260215939
"Q14202_IDR_754_1060",0.524309739784061
"Q14203_IDR_1025_1089",0.487083194624326
"Q14203_IDR_95_243",0.512916805375674
"Q14207_IDR_72_1411",1
"Q14209_IDR_1_127",0.516636468809557
"Q14209_IDR_308_384",0.483363531190443
"Q14242_IDR_1_364",0.352726435022613
"Q14242_IDR_366_412",0.647273564977388
"Q14244_IDR_1_721",1
"Q14247_IDR_1_38",0.455423999777636
"Q14247_IDR_68_492",0.544576000222364
"Q14249_IDR_1_58",1
"Q14257_IDR_1_37",1
"Q14258_IDR_355_440",1
"Q14289_IDR_1_35",0.576124816559018
"Q14289_IDR_690_877",0.423875183440982
"Q14314_IDR_175_206",0.491132255330249
"Q14314_IDR_94_173",0.508867744669751
"Q14469_IDR_151_271",0.540542979120452
"Q14493_IDR_1_139",0.441941295465561
"Q14493_IDR_202_270",0.558058704534439
"Q14494_IDR_110_612",1
"Q14498_IDR_1_144",1
"Q14500_IDR_1_42",0.495049808439617
"Q14500_IDR_366_433",0.504950191560383
"Q14511_IDR_560_699",0.517445026620259
"Q14511_IDR_66_401",0.482554973379741
"Q14512_IDR_154_205",0.511559316842118
