"","GO0034660_ncRNA_metabolic_process"
"Q14156_IDR_195_227",0.497638701364827
"Q14156_IDR_686_723",0.502361298635173
"Q14157_IDR_1_69",0.533544193527657
"Q14202_IDR_1_305",0.540135525343493
"Q14202_IDR_754_1060",0.459864474656507
"Q14203_IDR_1025_1089",0.501382715442359
"Q14203_IDR_95_243",0.498617284557641
"Q14207_IDR_72_1411",1
"Q14209_IDR_1_127",0.51775893711006
"Q14209_IDR_308_384",0.48224106288994
"Q14242_IDR_1_364",0.457106882545476
"Q14242_IDR_366_412",0.542893117454524
"Q14244_IDR_1_721",1
"Q14247_IDR_1_38",0.425647287281742
"Q14247_IDR_68_492",0.574352712718258
"Q14249_IDR_1_58",1
"Q14257_IDR_1_37",1
"Q14258_IDR_355_440",1
"Q14289_IDR_1_35",0.457160014083445
"Q14289_IDR_690_877",0.542839985916555
"Q14314_IDR_175_206",0.474786819006856
"Q14314_IDR_94_173",0.525213180993144
"Q14469_IDR_151_271",0.474873847221053
"Q14493_IDR_1_139",0.536411010681841
"Q14493_IDR_202_270",0.463588989318159
"Q14494_IDR_110_612",1
"Q14498_IDR_1_144",1
"Q14500_IDR_1_42",0.487296622040597
"Q14500_IDR_366_433",0.512703377959403
"Q14511_IDR_560_699",0.528201213107028
"Q14511_IDR_66_401",0.471798786892972
"Q14512_IDR_154_205",0.497900639432031
"Q14512_IDR_1_56",0.502099360567969
"Q14515_IDR_1_424",1
"Q14517_IDR_4206_4588",1
"Q14524_IDR_1053_1147",0.1992855865106
"Q14524_IDR_1922_2016",0.18895583643629
"Q14524_IDR_30_62",0.19962928494153
"Q14524_IDR_425_663",0.205896103620539
"Q14524_IDR_992_1041",0.206233188491042
"Q14525_IDR_368_404",1
"Q14526_IDR_152_689",1
"Q14571_IDR_1828_1874",0.367268314512917
"Q14573_IDR_1129_1165",0.357373814336239
"Q14573_IDR_1555_1585",0.201752208643533
"Q14573_IDR_1803_1862",0.223855562587816
"Q14573_IDR_904_959",0.217018414432413
"Q14576_IDR_1_36",1
"Q14582_IDR_1_209",1
"Q14584_IDR_14_185",1
"Q14585_IDR_1_59",1
"Q14587_IDR_1_200",1
"Q14588_IDR_53_147",1
"Q14590_IDR_61_262",1
"Q14592_IDR_56_149",1
"Q14593_IDR_1_33",1
"Q14596_IDR_289_365",0.36037085820854
"Q14596_IDR_482_882",0.299681712945401
"Q14596_IDR_87_147",0.339947428846059
"Q14623_IDR_1_48",1
"Q14671_IDR_781_814",0.205823180632967
"Q14674_IDR_1296_1487",0.523430569206035
"Q14674_IDR_1507_1570",0.476569430793965
"Q14676_IDR_138_1891",1
"Q14677_IDR_147_625",1
"Q14678_IDR_1_48",0.501148453364343
"Q14678_IDR_53_1079",0.498851546635657
"Q14679_IDR_1091_1199",0.257023530095534
"Q14679_IDR_1_117",0.242827442748188
"Q14679_IDR_122_567",0.243650274342434
"Q14679_IDR_947_987",0.256498752813843
"Q14680_IDR_328_560",1
"Q14681_IDR_1_69",1
"Q14684_IDR_230_306",0.308163684713135
"Q14684_IDR_336_683",0.448032028604545
"Q14684_IDR_718_758",0.24380428668232
"Q14686_IDR_1_41",0.536999762653819
"Q14686_IDR_142_2063",0.463000237346181
"Q14687_IDR_1_1120",1
"Q14689_IDR_1_280",1
"Q14789_IDR_2844_2890",0.0990981138767634
"Q14789_IDR_2951_3259",0.102222014797777
"Q14790_IDR_182_221",1
"Q147U1_IDR_53_168",1
"Q147X3_IDR_1_209",1
"Q14802_IDR_1_54",1
"Q14807_IDR_1_40",0.439173205991103
"Q14807_IDR_375_581",0.560826794008897
"Q14814_IDR_73_509",1
"Q14831_IDR_1_37",0.490073487715463
"Q14831_IDR_857_915",0.509926512284537
"Q14832_IDR_834_879",1
"Q14833_IDR_1_37",0.485256645149674
"Q14833_IDR_854_912",0.514743354850326
"Q14839_IDR_1_148",0.294051457148652
"Q14839_IDR_1261_1397",0.179108909160198
"Q14839_IDR_1521_1691",0.258204773162659
"Q14839_IDR_217_368",0.268634860528491
"Q14847_IDR_113_204",1
"Q14978_IDR_61_624",1
"Q14980_IDR_1350_1463",0.133950430853829
"Q14980_IDR_1473_2115",0.14052452205982
"Q14980_IDR_153_284",0.129658364648608
"Q14980_IDR_357_412",0.131833512910554
"Q14980_IDR_513_552",0.133692440863121
"Q14980_IDR_705_770",0.142285632049356
"Q14980_IDR_815_1324",0.188055096614713
"Q14990_IDR_1_47",0.347344469261309
"Q14990_IDR_203_250",0.320098196291328
"Q14990_IDR_80_121",0.332557334447363
"Q14993_IDR_244_1142",1
"Q14999_IDR_1331_1384",0.424316651708431
"Q14999_IDR_316_356",0.291255681591659
"Q14999_IDR_574_624",0.28442766669991
"Q149M9_IDR_1529_1564",1
"Q149N8_IDR_1_87",0.528165711197789
"Q14D33_IDR_158_246",0.192976912836515
"Q14D33_IDR_250_289",0.201373385369683
"Q14D33_IDR_291_326",0.202499854471796
"Q14D33_IDR_332_371",0.197681406289187
"Q14D33_IDR_376_536",0.205468441032819
"Q14DG7_IDR_792_938",0.510141403574223
"Q14DG7_IDR_951_1032",0.489858596425777
"Q15003_IDR_184_237",0.199723929438616
"Q15003_IDR_1_98",0.142250674992438
"Q15003_IDR_328_363",0.165198194630655
"Q15003_IDR_377_413",0.167456788647729
"Q15003_IDR_449_483",0.178701081417916
"Q15003_IDR_533_618",0.146669330872648
"Q15004_IDR_1_60",0.429299678838052
"Q15004_IDR_71_111",0.570700321161948
"Q15005_IDR_1_38",1
"Q15007_IDR_192_396",1
"Q15011_IDR_199_252",0.323010434036072
"Q15011_IDR_314_362",0.349328071868619
"Q15011_IDR_90_133",0.327661494095309
"Q15035_IDR_322_370",1
"Q15036_IDR_389_455",1
"Q15042_IDR_530_617",1
"Q15043_IDR_248_327",1
"Q15046_IDR_1_69",1
"Q15047_IDR_108_189",0.318005748289242
"Q15047_IDR_437_563",0.275151748115677
"Q15047_IDR_848_1195",0.406842503595081
"Q15049_IDR_1_42",1
"Q15050_IDR_164_269",0.361465796866243
"Q15050_IDR_277_365",0.638534203133757
"Q15052_IDR_109_148",0.461813715814054
"Q15052_IDR_549_649",0.538186284185946
"Q15054_IDR_125_466",1
"Q15056_IDR_118_248",0.538606637377591
"Q15056_IDR_1_34",0.461393362622409
"Q15057_IDR_516_601",1
"Q15058_IDR_1_350",0.480697034665615
"Q15058_IDR_1587_1619",0.519302965334385
"Q15059_IDR_1_34",0.229177505718774
"Q15149_IDR_2741_2785",0.506898202533024
"Q15149_IDR_99_176",0.493101797466976
"Q15172_IDR_1_52",1
"Q15173_IDR_1_58",1
"Q15185_IDR_129_160",1
"Q15198_IDR_1_62",1
"Q15223_IDR_380_489",1
"Q15233_IDR_1_56",0.319242945357376
"Q15233_IDR_305_389",0.365893743098961
"Q15233_IDR_401_471",0.314863311543664
"Q15256_IDR_253_337",0.480991494762724
"Q15256_IDR_48_82",0.519008505237276
"Q15262_IDR_731_843",1
"Q15269_IDR_227_264",0.54736859124965
"Q15269_IDR_880_919",0.45263140875035
"Q15276_IDR_31_533",0.545859742989299
"Q15276_IDR_627_682",0.454140257010701
"Q15287_IDR_1_158",0.511006933430611
"Q15287_IDR_243_305",0.488993066569389
"Q15291_IDR_342_398",0.417393267344478
"Q15390_IDR_284_333",0.515921533067808
"Q15390_IDR_87_235",0.484078466932192
"Q15397_IDR_1_129",1
"Q15398_IDR_1_117",0.273797057249149
"Q15398_IDR_127_427",0.204196601845312
"Q15398_IDR_539_606",0.320743946531585
"Q15398_IDR_621_796",0.201262394373954
"Q15406_IDR_132_276",0.487278593949965
"Q15406_IDR_1_55",0.512721406050035
"Q15413_IDR_1759_1790",0.170396102455596
"Q15413_IDR_1912_1950",0.149887586598924
"Q15413_IDR_3322_3359",0.150662489074955
"Q15413_IDR_4096_4146",0.139677218811319
"Q15413_IDR_4175_4226",0.122158801220702
"Q15413_IDR_4228_4385",0.267217801838504
"Q15415_IDR_69_496",1
"Q15418_IDR_704_735",1
"Q15424_IDR_481_910",0.524586203751049
"Q15424_IDR_79_404",0.475413796248951
"Q15427_IDR_182_424",1
"Q15526_IDR_1_60",1
"Q15528_IDR_137_200",1
"Q15532_IDR_1_418",1
"Q15542_IDR_107_202",0.318000890080292
"Q15542_IDR_1_100",0.307390308331997
"Q15542_IDR_359_424",0.374608801587712
"Q15544_IDR_1_99",1
"Q15545_IDR_185_282",1
"Q15554_IDR_1_86",0.499379494314924
"Q15554_IDR_290_488",0.500620505685076
"Q15555_IDR_173_240",1
"Q15560_IDR_79_131",1
"Q15561_IDR_119_156",0.483602043130552
"Q15561_IDR_1_40",0.516397956869448
"Q15562_IDR_1_41",1
"Q15569_IDR_1_44",0.344010259736965
"Q15569_IDR_319_566",0.318476989285584
"Q15569_IDR_588_626",0.337512750977451
"Q15572_IDR_603_731",0.509661689269368
"Q15572_IDR_735_869",0.490338310730632
"Q15648_IDR_519_1581",1
"Q15649_IDR_39_85",1
"Q15650_IDR_74_149",1
"Q15651_IDR_1_99",1
"Q15652_IDR_1310_1709",0.156048483035428
"Q15652_IDR_1936_2070",0.144705408238572
"Q15652_IDR_2073_2144",0.157113960674888
"Q15652_IDR_252_704",0.148267889437354
"Q15652_IDR_716_797",0.129283700489092
"Q15652_IDR_803_857",0.134238319730222
"Q15652_IDR_868_1305",0.130342238394446
"Q15653_IDR_297_356",1
"Q15654_IDR_1_251",1
"Q15672_IDR_1_110",1
"Q15678_IDR_304_870",1
"Q15691_IDR_131_194",1
"Q15696_IDR_1_59",0.534863864310897
"Q15696_IDR_344_482",0.465136135689103
"Q15697_IDR_132_295",1
"Q15699_IDR_1_151",0.359601568584314
"Q15750_IDR_370_474",1
"Q15751_IDR_1311_1433",0.17636484157012
"Q15751_IDR_1458_1551",0.152066207437705
"Q15751_IDR_2253_2287",0.184275976961103
"Q15751_IDR_2405_2496",0.190135616120289
"Q15751_IDR_2610_2751",0.143450434799287
"Q15751_IDR_2797_2921",0.153706923111495
"Q15758_IDR_1_42",0.493036926845609
"Q15758_IDR_491_541",0.506963073154391
"Q15760_IDR_1_53",0.478583577660876
"Q15760_IDR_354_415",0.521416422339124
"Q15761_IDR_243_317",1
"Q15762_IDR_280_318",1
"Q15768_IDR_171_288",1
"Q15772_IDR_1907_2573",0.333035786288107
"Q15772_IDR_2772_2928",0.305348788701114
"Q15772_IDR_277_637",0.361615425010778
"Q15773_IDR_1_248",1
"Q15776_IDR_137_320",1
"Q15784_IDR_1_133",0.685564338425066
"Q15853_IDR_104_169",0.322948204485306
"Q15853_IDR_1_57",0.338790880270734
"Q15853_IDR_202_242",0.33826091524396
"Q15858_IDR_1025_1079",0.239275052782052
"Q15858_IDR_1094_1149",0.239176874067024
"Q15858_IDR_1910_1988",0.262024211436423
"Q15858_IDR_419_681",0.259523861714501
"Q15878_IDR_1_49",0.301990652447616
"Q15878_IDR_1882_2311",0.271878705122682
"Q15878_IDR_737_1125",0.426130642429702
"Q15884_IDR_118_444",1
"Q15904_IDR_1_38",1
"Q15906_IDR_1_202",0.446481851832575
"Q15906_IDR_225_258",0.276523623618291
"Q15906_IDR_334_364",0.276994524549134
"Q15907_IDR_183_218",1
"Q15910_IDR_183_216",0.527729628584747
"Q15910_IDR_300_417",0.472270371415253
"Q15911_IDR_1_124",0.0975055636966384
"Q15911_IDR_153_186",0.0923736324070456
"Q15915_IDR_369_441",0.508779197642801
"Q15916_IDR_128_296",1
"Q15935_IDR_49_213",1
"Q15937_IDR_1_45",0.479939716266947
"Q15937_IDR_81_194",0.520060283733053
"Q15942_IDR_1_354",1
"Q15973_IDR_55_95",1
"Q16099_IDR_859_889",1
"Q16143_IDR_1_134",1
"Q16181_IDR_406_437",1
"Q16186_IDR_130_260",1
"Q16204_IDR_1_60",0.495497727826782
"Q16204_IDR_181_474",0.504502272173218
"Q16206_IDR_374_454",0.484418873293727
"Q16206_IDR_463_530",0.515581126706273
"Q16236_IDR_31_453",1
"Q16254_IDR_201_346",1
"Q16280_IDR_1_64",0.486950015313503
"Q16280_IDR_81_124",0.513049984686497
"Q16520_IDR_95_125",0.461971704938801
"Q16526_IDR_501_586",1
"Q16527_IDR_83_115",1
"Q16531_IDR_745_781",1
"Q16533_IDR_229_368",1
"Q16534_IDR_1_68",0.520074236813287
"Q16534_IDR_95_247",0.479925763186713
"Q16537_IDR_1_42",1
"Q16538_IDR_192_271",0.504828239029369
"Q16538_IDR_370_582",0.495171760970631
"Q16543_IDR_346_378",0.496264829200517
"Q16543_IDR_95_148",0.503735170799483
"Q16549_IDR_1_46",0.458196247112383
"Q16549_IDR_694_748",0.541803752887617
"Q16552_IDR_1_40",1
"Q16555_IDR_509_572",1
"Q16558_IDR_1_36",1
"Q16559_IDR_63_108",1
"Q16560_IDR_142_246",1
"Q16566_IDR_340_473",1
"Q16630_IDR_481_551",0.531143624430822
"Q16633_IDR_1_256",1
"Q16637_IDR_145_255",0.398066326663342
"Q16637_IDR_57_87",0.601933673336658
"Q16643_IDR_136_617",1
"Q16644_IDR_1_35",0.469329376273205
"Q16644_IDR_345_382",0.530670623726795
"Q16649_IDR_1_427",1
"Q16650_IDR_21_95",0.351223080140653
"Q16650_IDR_385_502",0.326900528002175
"Q16650_IDR_559_670",0.321876391857172
"Q16651_IDR_1_40",1
"Q16655_IDR_1_40",0.504283865910454
"Q16655_IDR_49_118",0.495716134089546
"Q16656_IDR_1_100",1
"Q16659_IDR_323_353",0.318550254922986
"Q16659_IDR_355_434",0.331026688742403
"Q16659_IDR_483_525",0.350423056334611
"Q16665_IDR_360_408",0.551163986129663
"Q16778_IDR_1_36",1
"Q16790_IDR_1_137",1
"Q16795_IDR_1_46",1
"Q16798_IDR_1_48",1
"Q16799_IDR_1_196",0.500947099506151
"Q16799_IDR_202_579",0.499052900493849
"Q16819_IDR_1_36",0.482029005918307
"Q16819_IDR_605_663",0.517970994081693
"Q16821_IDR_1_59",0.319370307605721
"Q16821_IDR_235_795",0.380657707721239
"Q16821_IDR_799_1072",0.29997198467304
"Q16825_IDR_308_857",1
"Q16828_IDR_150_203",0.494157897560987
"Q16828_IDR_351_381",0.505842102439013
"Q16829_IDR_1_51",0.324528911415106
"Q16829_IDR_189_240",0.3424377001432
"Q16829_IDR_388_419",0.333033388441694
"Q16832_IDR_372_488",0.503266822272417
"Q16832_IDR_491_551",0.496733177727583
"Q16842_IDR_1_31",1
"Q17RC7_IDR_1_134",1
"Q17RD7_IDR_31_346",1
"Q17RG1_IDR_652_752",1
"Q17RM4_IDR_655_714",1
"Q17RN3_IDR_317_349",1
"Q17RQ9_IDR_332_366",0.532072603574576
"Q17RQ9_IDR_541_610",0.467927396425425
"Q17RS7_IDR_460_890",1
"Q17RW2_IDR_1_35",0.4915350454806
"Q17RW2_IDR_239_1507",0.5084649545194
"Q17RY0_IDR_12_394",1
"Q17RY6_IDR_1_37",1
"Q18PE1_IDR_205_404",0.470131041654181
"Q18PE1_IDR_406_484",0.529868958345818
"Q19T08_IDR_20_178",1
"Q1A5X6_IDR_1_38",0.515458056753921
"Q1A5X6_IDR_65_100",0.484541943246079
"Q1ED39_IDR_1_353",1
"Q1EHB4_IDR_560_618",1
"Q1HG43_IDR_296_343",1
"Q2I0M5_IDR_191_234",0.416300918868268
"Q2KHM9_IDR_1_59",0.251281114872851
"Q2KHM9_IDR_375_742",0.389585765819054
"Q2KHM9_IDR_61_362",0.359133119308094
"Q2KHR2_IDR_156_1286",0.460493799809202
"Q2KHR2_IDR_65_127",0.539506200190798
"Q2KHR3_IDR_1_1549",1
"Q2KHT3_IDR_349_476",0.614189374240785
"Q2KHT3_IDR_832_1053",0.385810625759215
"Q2KJY2_IDR_1_127",0.166434868077326
"Q2KJY2_IDR_1237_1966",0.156159546391064
"Q2KJY2_IDR_169_315",0.1571142591892
"Q2KJY2_IDR_324_412",0.171701536097463
"Q2KJY2_IDR_802_853",0.187053267167648
"Q2KJY2_IDR_898_1169",0.161536523077299
"Q2L4Q9_IDR_1_34",1
"Q2LD37_IDR_1192_1473",0.0552270181536198
"Q2LD37_IDR_1573_1603",0.0596747568916818
"Q2LD37_IDR_160_190",0.0686661783044708
"Q2LD37_IDR_1675_1707",0.058007916299326
"Q2M243_IDR_592_656",0.407182784243296
"Q2M296_IDR_256_301",1
"Q2M2E3_IDR_1_65",0.549754908359268
"Q2M2E3_IDR_217_257",0.450245091640732
"Q2M2H8_IDR_1_37",0.526228397482381
"Q2M2H8_IDR_1811_2515",0.473771602517619
"Q2M2I3_IDR_292_478",1
"Q2M2I5_IDR_1_107",0.479059842765832
"Q2M2I5_IDR_452_499",0.520940157234168
"Q2M2I8_IDR_1_31",0.5317031150044
"Q2M2I8_IDR_323_958",0.4682968849956
"Q2M2Z5_IDR_1_80",0.579211961939674
"Q2M2Z5_IDR_90_673",0.420788038060326
"Q2M385_IDR_683_716",1
"Q2M389_IDR_1137_1173",1
"Q2M3C6_IDR_1_78",0.52309450972988
"Q2M3C6_IDR_269_481",0.47690549027012
"Q2M3C7_IDR_1_41",0.131772708816894
"Q2M3C7_IDR_192_451",0.149521314042564
"Q2NKX8_IDR_669_1196",1
"Q2NKX9_IDR_25_103",1
"Q2NL68_IDR_1_480",1
"Q2NL82_IDR_1_77",0.324991047188086
"Q2NL82_IDR_312_393",0.342713316195325
"Q2NL82_IDR_408_472",0.332295636616589
"Q2NL98_IDR_128_169",1
"Q2PPJ7_IDR_318_376",0.246545201612058
"Q2PPJ7_IDR_444_501",0.253714976453679
"Q2PPJ7_IDR_667_907",0.240759477820657
"Q2TAL8_IDR_335_471",0.330759337974422
"Q2TAZ0_IDR_111_146",0.142193769185738
"Q2TAZ0_IDR_1245_1307",0.142859118728439
"Q2TAZ0_IDR_1319_1355",0.155262299769858
"Q2TAZ0_IDR_1439_1474",0.140048931112198
"Q2TAZ0_IDR_1608_1658",0.137199281339956
"Q2TAZ0_IDR_337_417",0.129219896731366
"Q2TAZ0_IDR_879_920",0.153216703132443
"Q2TB10_IDR_1_360",0.276749246526467
"Q2TB10_IDR_383_482",0.236425907809926
"Q2TB10_IDR_573_608",0.246384614048413
"Q2TB10_IDR_622_664",0.240440231615194
"Q2TB18_IDR_621_653",1
"Q2TBA0_IDR_264_297",1
"Q2TBC4_IDR_214_316",1
"Q2TBE0_IDR_1_506",0.605669859619013
"Q2Y0W8_IDR_219_284",0.323106519864904
"Q2Y0W8_IDR_57_92",0.35558746497842
"Q2YD98_IDR_210_288",0.302846047641806
"Q2YD98_IDR_384_555",0.329363437589762
"Q2YD98_IDR_557_709",0.367790514768432
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.504771847760648
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
"Q3KP31_IDR_19_108",1
"Q3KP44_IDR_420_488",0.499065328602442
"Q3KP44_IDR_522_562",0.500934671397558
"Q3KP66_IDR_1_120",0.520383227247274
"Q3KP66_IDR_209_629",0.479616772752726
"Q3KQU3_IDR_1_827",1
"Q3KQV3_IDR_59_209",0.518450451432004
"Q3KQV3_IDR_602_632",0.481549548567996
"Q3KR16_IDR_1_98",0.498697505443898
"Q3KR16_IDR_517_765",0.501302494556102
"Q3KR37_IDR_1_82",0.321287974644868
"Q3KR37_IDR_225_363",0.340969511218687
"Q3KR37_IDR_543_646",0.337742514136445
"Q3L8U1_IDR_1448_1485",0.256269466957805
"Q3L8U1_IDR_1_706",0.238718772220005
"Q3SY46_IDR_1_35",1
"Q3SY52_IDR_115_232",0.502403137570626
"Q3SY52_IDR_70_112",0.497596862429374
"Q3SY56_IDR_1_228",0.45302228846566
"Q3SY56_IDR_331_376",0.54697771153434
"Q3SY84_IDR_1_76",0.49850642039933
"Q3SY84_IDR_460_523",0.50149357960067
"Q3SYB3_IDR_1_106",0.549396313389006
"Q3SYB3_IDR_249_402",0.450603686610994
"Q3SYG4_IDR_826_887",1
"Q3T8J9_IDR_1_535",0.209023915931749
"Q3T8J9_IDR_1782_2150",0.177099113719202
"Q3T8J9_IDR_2210_2241",0.153117717152954
"Q3T8J9_IDR_542_593",0.153166983932016
"Q3V5L5_IDR_1_104",1
"Q3T8J9_IDR_598_707",0.1572109152497
"Q3T8J9_IDR_932_1622",0.150381354014378
"Q3V6T2_IDR_219_256",0.211055307330155
"Q3V6T2_IDR_325_709",0.31510663724694
"Q3V6T2_IDR_897_1045",0.272280893920351
"Q494U1_IDR_1_47",0.53850369743032
"Q494U1_IDR_318_583",0.46149630256968
"Q494V2_IDR_1_151",0.275011876816571
"Q494V2_IDR_206_252",0.212064013621059
"Q494V2_IDR_275_383",0.208874786330138
"Q494V2_IDR_547_605",0.304049323232233
"Q494W8_IDR_259_296",0.495854833224287
"Q494W8_IDR_302_337",0.504145166775713
"Q494X3_IDR_1_130",1
"Q495A1_IDR_166_222",1
"Q495C1_IDR_105_229",0.49333270053913
"Q495C1_IDR_238_297",0.50666729946087
"Q495M3_IDR_1_51",1
"Q495M9_IDR_152_254",0.490055581035116
"Q495M9_IDR_258_387",0.509944418964884
"Q495N2_IDR_1_40",1
"Q495T6_IDR_1_51",0.487427030056247
"Q495T6_IDR_54_84",0.512572969943753
"Q495W5_IDR_1_38",1
"Q495Y8_IDR_1_187",1
"Q49AM3_IDR_424_519",0.349892422190448
"Q49AM3_IDR_83_299",0.650107577809552
"Q49AN0_IDR_520_593",1
"Q49AR2_IDR_166_232",1
"Q49MG5_IDR_1_464",0.285046223192192
"Q49MG5_IDR_468_547",0.36800832185028
"Q49MG5_IDR_567_647",0.346945454957528
"Q49MI3_IDR_1_42",1
"Q4AC94_IDR_1563_1630",0.203192433114518
"Q4AC94_IDR_171_338",0.185445486549568
"Q4AC94_IDR_1772_2332",0.185111060406575
"Q4AC94_IDR_454_523",0.240207381179024
"Q4AC94_IDR_709_799",0.186043638750316
"Q4AC99_IDR_87_135",1
"Q4ADV7_IDR_1129_1223",0.318105948897078
"Q4ADV7_IDR_1352_1419",0.348761724548934
"Q4ADV7_IDR_987_1053",0.333132326553988
"Q4FZB7_IDR_1_69",0.273053813646902
"Q4FZB7_IDR_334_741",0.398551475483672
"Q4FZB7_IDR_811_846",0.328394710869425
"Q4G163_IDR_582_617",0.310698507638823
"Q4G163_IDR_678_708",0.35749541415498
"Q4G176_IDR_1_41",1
"Q4G1C9_IDR_291_344",1
"Q4JDL3_IDR_1_117",1
"Q4KMG0_IDR_1166_1216",1
"Q4KMG9_IDR_148_183",1
"Q4KMP7_IDR_1_300",0.372906544690599
"Q4KMP7_IDR_622_808",0.627093455309402
"Q4KMQ2_IDR_1_55",1
"Q4KMZ1_IDR_384_454",0.470189630723423
"Q4KMZ1_IDR_40_382",0.529810369276577
"Q4KWH8_IDR_448_593",0.563242864343939
"Q4KWH8_IDR_863_1611",0.436757135656061
"Q4L180_IDR_1068_1135",0.165187923584385
"Q4L180_IDR_1_71",0.221976542000652
"Q4L180_IDR_340_385",0.217503930232967
"Q4L180_IDR_598_639",0.227361953229005
"Q4L180_IDR_762_1024",0.16796965095299
"Q4LE39_IDR_128_168",0.299860871706585
"Q504T8_IDR_315_452",0.514248525951076
"Q504U0_IDR_1_52",1
"Q504Y0_IDR_1_40",0.305405939989356
"Q504Y0_IDR_263_303",0.356120321825817
"Q504Y0_IDR_472_534",0.338473738184827
"Q504Y2_IDR_33_127",1
"Q504Y3_IDR_200_319",1
"Q50LG9_IDR_366_406",1
"Q52LD8_IDR_169_241",0.527336932060249
"Q52LD8_IDR_404_501",0.472663067939751
"Q52LG2_IDR_1_117",1
"Q52LJ0_IDR_307_433",1
"Q52LR7_IDR_277_450",0.546393585906623
"Q52LR7_IDR_463_807",0.453606414093377
"Q52LW3_IDR_1_37",0.251241707916405
"Q52LW3_IDR_157_187",0.256972380121439
"Q52LW3_IDR_472_601",0.244389179392557
"Q52LW3_IDR_889_1261",0.247396732569599
"Q52M93_IDR_49_101",1
"Q52MB2_IDR_66_171",1
"Q53FD0_IDR_413_456",0.486674811428265
"Q53FE4_IDR_226_359",0.483238757157075
"Q53FE4_IDR_67_172",0.516761242842925
"Q53FP2_IDR_134_167",1
"Q53GA4_IDR_112_152",1
"Q53GG5_IDR_90_288",1
"Q53GI3_IDR_1_38",0.460381820359915
"Q53GI3_IDR_145_355",0.539618179640085
"Q53GL0_IDR_136_349",1
"Q53GL7_IDR_287_398",0.463467851718776
"Q53GL7_IDR_553_706",0.536532148281224
"Q53GS7_IDR_1_139",0.383797981793678
"Q53GS7_IDR_327_379",0.616202018206322
"Q53GS9_IDR_1_101",1
"Q53GT1_IDR_600_634",1
"Q53H80_IDR_1_139",1
"Q53HC0_IDR_126_331",0.49518406713499
"Q53HC0_IDR_1_84",0.50481593286501
"Q53HC5_IDR_1_34",1
"Q562E7_IDR_1572_1605",0.224714145483863
"Q562F6_IDR_1_1265",1
"Q567U6_IDR_154_200",0.342969317894579
"Q567U6_IDR_212_280",0.334826146775713
"Q567U6_IDR_423_454",0.322204535329709
"Q569G3_IDR_36_115",1
"Q569H4_IDR_1_36",0.53013887984869
"Q569H4_IDR_43_304",0.46986112015131
"Q569K6_IDR_133_218",0.483358797315579
"Q569K6_IDR_517_752",0.516641202684421
"Q56A73_IDR_1_38",1
"Q56NI9_IDR_1_370",1
"Q56P03_IDR_1_134",1
"Q56UN5_IDR_1_37",0.193497757100856
"Q56UN5_IDR_43_81",0.198082733160945
"Q56UN5_IDR_490_956",0.193846564426758
"Q56UN5_IDR_90_488",0.203107245799881
"Q56UN5_IDR_980_1030",0.21146569951156
"Q56VL3_IDR_118_154",0.525818498732504
"Q56VL3_IDR_1_31",0.474181501267496
"Q5BJF6_IDR_1_182",1
"Q5BJH2_IDR_1_44",1
"Q5BJH7_IDR_1_69",1
"Q5BKU9_IDR_1_87",1
"Q5BKX5_IDR_1_71",1
"Q5BKX8_IDR_1_36",0.389058060769704
"Q5BKX8_IDR_49_364",0.610941939230296
"Q5BKY9_IDR_71_247",1
"Q5BKZ1_IDR_1_307",0.424552183671408
"Q5BKZ1_IDR_469_582",0.575447816328592
"Q5BLP8_IDR_1_40",1
"Q5BVD1_IDR_1_94",1
"Q5C9Z4_IDR_1_348",1
"Q5CZA5_IDR_66_200",1
"Q5CZC0_IDR_154_680",0.059500295289466
"Q5CZC0_IDR_1719_1749",0.0583048888146416
"Q5CZC0_IDR_2195_2243",0.0552506446699741
"Q5CZC0_IDR_2562_2598",0.0580281953852948
"Q5CZC0_IDR_7_42",0.0520418898560608
"Q5CZC0_IDR_844_879",0.0554978544108777
"Q5EBL2_IDR_1_35",0.33737515994626
"Q5EBL2_IDR_251_283",0.328039822749713
"Q5EBL2_IDR_735_768",0.334585017304027
"Q5EBL4_IDR_235_289",0.550208963004361
"Q5EBL4_IDR_322_403",0.449791036995639
"Q5F1R6_IDR_271_310",0.416126549455174
"Q5F1R6_IDR_353_481",0.583873450544826
"Q5FBB7_IDR_101_539",0.537495552568182
"Q5FBB7_IDR_1_92",0.462504447431818
"Q5FWE3_IDR_20_454",0.498071280973451
"Q5FWE3_IDR_721_972",0.501928719026549
"Q5FWF4_IDR_499_619",0.534259025196698
"Q5FWF4_IDR_646_721",0.465740974803302
"Q5FWF5_IDR_1_610",1
"Q5FWF6_IDR_73_174",1
"Q5FYB0_IDR_1_73",0.340312316962606
"Q5FYB0_IDR_559_599",0.659687683037394
"Q5GH72_IDR_117_172",0.327285126915038
"Q5GH72_IDR_1_48",0.332992805910383
