"","GO0006259_DNA_metabolic_process"
"Q12802_IDR_2667_2803",0.335828020409852
"Q12802_IDR_288_1952",0.243450967870121
"Q12809_IDR_135_369",0.490373663243205
"Q12809_IDR_866_1159",0.509626336756795
"Q12815_IDR_1_703",1
"Q12816_IDR_1_439",0.57422233911314
"Q12816_IDR_648_1431",0.42577766088686
"Q12824_IDR_66_163",1
"Q12829_IDR_238_278",1
"Q12830_IDR_1050_1794",0.226229138483325
"Q12830_IDR_1_222",0.145276400009884
"Q12830_IDR_1972_2010",0.115522277537244
"Q12830_IDR_2014_2113",0.123340935358497
"Q12830_IDR_2120_2294",0.106952017072599
"Q12830_IDR_2328_2863",0.149641645666527
"Q12830_IDR_562_776",0.133037585871925
"Q12834_IDR_1_107",1
"Q12837_IDR_1_253",1
"Q12887_IDR_1_49",0.467897324915284
"Q12887_IDR_63_138",0.532102675084716
"Q12888_IDR_1604_1714",0.711219850539589
"Q12888_IDR_26_1485",0.288780149460411
"Q12889_IDR_386_441",0.486688819478436
"Q12889_IDR_469_590",0.513311180521565
"Q12893_IDR_296_351",1
"Q12901_IDR_60_156",1
"Q12904_IDR_83_147",1
"Q12905_IDR_356_390",1
"Q12906_IDR_340_407",0.26799330669373
"Q12906_IDR_470_517",0.225089950862314
"Q12906_IDR_54_84",0.237253519682372
"Q12906_IDR_591_894",0.269663222761585
"Q12907_IDR_281_356",1
"Q12908_IDR_316_348",1
"Q12918_IDR_16_88",1
"Q12923_IDR_182_305",0.142325873400976
"Q12923_IDR_414_508",0.123275734653096
"Q12926_IDR_1_36",1
"Q12950_IDR_190_439",0.482707353146293
"Q12951_IDR_210_336",1
"Q12952_IDR_135_304",1
"Q12955_IDR_1_41",0.367509073246274
"Q12955_IDR_1439_4377",0.632490926753726
"Q12959_IDR_141_190",0.324238923642548
"Q12959_IDR_65_139",0.30083205739911
"Q12959_IDR_661_695",0.374929018958342
"Q12965_IDR_927_1050",1
"Q12967_IDR_252_364",0.518865838356823
"Q12967_IDR_648_788",0.481134161643177
"Q12968_IDR_1045_1075",0.342061425582815
"Q12968_IDR_56_383",0.353100332182768
"Q12968_IDR_702_1011",0.304838242234417
"Q12972_IDR_130_351",1
"Q12979_IDR_27_86",1
"Q12980_IDR_32_63",0.503243255925842
"Q12980_IDR_417_483",0.496756744074159
"Q12981_IDR_114_145",1
"Q12982_IDR_1_125",1
"Q13023_IDR_2116_2319",0.174702104454005
"Q13029_IDR_1194_1691",0.449853972017952
"Q13029_IDR_154_1192",0.550146027982048
"Q13033_IDR_1_69",0.393520475727244
"Q13033_IDR_81_420",0.606479524272756
"Q13042_IDR_540_620",1
"Q13043_IDR_303_435",1
"Q13045_IDR_405_442",0.443025198914294
"Q13045_IDR_947_977",0.556974801085706
"Q13061_IDR_77_683",1
"Q13064_IDR_1_240",1
"Q13065_IDR_1_117",1
"Q13127_IDR_20_155",0.241910803571359
"Q13127_IDR_411_1054",0.758089196428641
"Q13129_IDR_1_45",0.121525890978068
"Q13129_IDR_1554_1589",0.121469745172929
"Q13129_IDR_1593_1777",0.139926456707119
"Q13129_IDR_1779_1839",0.137292533862228
"Q13129_IDR_483_581",0.144742491329522
"Q13129_IDR_593_672",0.18102308663133
"Q13129_IDR_804_1552",0.154019795318804
"Q13131_IDR_350_404",0.46943418147788
"Q13131_IDR_479_540",0.53056581852212
"Q13201_IDR_978_1061",0.332642729025454
"Q13202_IDR_304_525",0.439557991165419
"Q13202_IDR_528_614",0.560442008834581
"Q13203_IDR_1_68",1
"Q13206_IDR_1_43",0.405378825958283
"Q13206_IDR_507_689",0.245602352030252
"Q13206_IDR_691_857",0.349018822011465
"Q13207_IDR_1_102",0.48283674109757
"Q13207_IDR_270_712",0.51716325890243
"Q13214_IDR_668_749",1
"Q13283_IDR_140_335",0.507937793917245
"Q13283_IDR_416_466",0.492062206082755
"Q13285_IDR_79_174",1
"Q13286_IDR_1_31",0.495537429108521
"Q13286_IDR_234_268",0.504462570891479
"Q13291_IDR_262_301",1
"Q13304_IDR_1_54",1
"Q13308_IDR_725_780",1
"Q13309_IDR_1_75",1
"Q13310_IDR_439_551",1
"Q13315_IDR_831_884",1
"Q13316_IDR_1_513",1
"Q13319_IDR_10_174",0.555928409906154
"Q13319_IDR_330_360",0.444071590093846
"Q13322_IDR_1_165",0.465213791683142
"Q13322_IDR_413_485",0.534786208316858
"Q13323_IDR_20_61",1
"Q13324_IDR_1_33",1
"Q13330_IDR_342_389",0.350099781413403
"Q13330_IDR_429_649",0.339004430006562
"Q13370_IDR_1074_1112",0.323911730066568
"Q13371_IDR_1_52",1
"Q13387_IDR_1_607",1
"Q13393_IDR_140_170",0.329495599549602
"Q13393_IDR_1_50",0.339493709518219
"Q13393_IDR_500_637",0.331010690932179
"Q13398_IDR_1_112",1
"Q13402_IDR_1059_1127",0.53743948780798
"Q13402_IDR_868_998",0.46256051219202
"Q13405_IDR_1_77",1
"Q13409_IDR_1_205",1
"Q13410_IDR_487_526",1
"Q13415_IDR_177_488",1
"Q13416_IDR_30_237",1
"Q13422_IDR_1_222",0.507897477827007
"Q13422_IDR_230_446",0.492102522172993
"Q13425_IDR_59_110",1
"Q13426_IDR_200_336",1
"Q13427_IDR_179_754",1
"Q13428_IDR_21_1488",1
"Q13444_IDR_686_863",1
"Q13451_IDR_421_457",1
"Q13454_IDR_1_46",1
"Q13459_IDR_1040_1492",0.403319464464347
"Q13459_IDR_1915_2157",0.316281290951195
"Q13459_IDR_708_824",0.280399244584458
"Q13461_IDR_157_319",0.512103712794248
"Q13461_IDR_1_70",0.487896287205752
"Q13464_IDR_1318_1354",0.476480011931442
"Q13464_IDR_968_1115",0.523519988068558
"Q13467_IDR_151_186",0.508853705725961
"Q13467_IDR_541_585",0.491146294274039
"Q13469_IDR_119_160",0.244863345135683
"Q13469_IDR_165_360",0.256466984164101
"Q13469_IDR_37_113",0.269210528455903
"Q13469_IDR_680_891",0.229459142244313
"Q13470_IDR_445_585",1
"Q13472_IDR_757_810",0.28815489131154
"Q13472_IDR_853_894",0.29426308462045
"Q13472_IDR_941_1001",0.41758202406801
"Q13505_IDR_1_149",1
"Q13506_IDR_259_289",0.280356598984974
"Q13506_IDR_311_487",0.437304520091309
"Q13506_IDR_78_251",0.282338880923717
"Q13508_IDR_283_365",1
"Q13515_IDR_1_51",1
"Q13516_IDR_1_134",0.535608067068338
"Q13516_IDR_179_323",0.464391932931662
"Q13519_IDR_71_152",1
"Q13520_IDR_252_282",1
"Q13523_IDR_1_660",1
"Q13530_IDR_354_392",1
"Q13535_IDR_413_452",1
"Q13541_IDR_66_118",1
"Q13542_IDR_1_53",0.474725272244997
"Q13542_IDR_55_120",0.525274727755004
"Q13547_IDR_382_482",1
"Q13554_IDR_317_536",1
"Q13557_IDR_308_358",1
"Q13561_IDR_21_109",0.47158446938231
"Q13601_IDR_1_35",0.398481619732066
"Q13601_IDR_247_381",0.601518380267934
"Q13610_IDR_45_113",1
"Q13613_IDR_1_94",1
"Q13614_IDR_1_73",1
"Q13615_IDR_1064_1101",0.337430160625446
"Q13615_IDR_265_306",0.344649053485447
"Q13615_IDR_581_992",0.317920785889108
"Q13619_IDR_1_40",1
"Q13620_IDR_1_193",1
"Q13769_IDR_302_336",0.423313740033945
"Q13772_IDR_157_203",0.242098664531333
"Q13772_IDR_205_260",0.238519667796865
"Q13772_IDR_262_387",0.279160091368657
"Q13772_IDR_434_486",0.240221576303146
"Q13796_IDR_119_1313",0.452697827453289
"Q13796_IDR_1353_1433",0.547302172546711
"Q13823_IDR_1_33",0.303554906618176
"Q13823_IDR_464_731",0.696445093381824
"Q13825_IDR_1_31",1
"Q14008_IDR_1423_1497",0.108042551032651
"Q14008_IDR_1892_1938",0.108887725858846
"Q14008_IDR_1945_2016",0.110807793885162
"Q14011_IDR_82_172",1
"Q14012_IDR_318_370",1
"Q14028_IDR_1119_1219",0.436265252305325
"Q14028_IDR_1_632",0.563734747694675
"Q14031_IDR_1_1446",1
"Q14050_IDR_1_684",1
"Q14055_IDR_1_689",1
"Q14140_IDR_1_63",0.514106949699529
"Q14140_IDR_78_240",0.485893050300471
"Q14141_IDR_398_434",1
"Q14145_IDR_1_49",1
"Q14147_IDR_698_763",1
"Q14149_IDR_438_827",0.549460555663082
"Q14149_IDR_846_888",0.450539444336918
"Q14151_IDR_1_64",0.320109746336565
"Q14151_IDR_482_948",0.297837776104155
"Q14151_IDR_79_406",0.38205247755928
"Q14152_IDR_784_1382",1
"Q14153_IDR_1_422",1
"Q14154_IDR_146_224",0.51764446070692
"Q14154_IDR_1_66",0.48235553929308
"Q14155_IDR_135_178",0.334244630599001
"Q14155_IDR_578_705",0.329568059076823
"Q14155_IDR_728_774",0.336187310324177
"Q14156_IDR_195_227",0.502129611302211
"Q14156_IDR_686_723",0.497870388697789
"Q14157_IDR_1_69",0.502612491044435
"Q14202_IDR_1_305",0.469602245529664
"Q14202_IDR_754_1060",0.530397754470336
"Q14203_IDR_1025_1089",0.484978420736147
"Q14203_IDR_95_243",0.515021579263853
"Q14207_IDR_72_1411",1
"Q14209_IDR_1_127",0.44641875666549
"Q14209_IDR_308_384",0.55358124333451
"Q14242_IDR_1_364",0.479813975134748
"Q14242_IDR_366_412",0.520186024865252
"Q14244_IDR_1_721",1
"Q14247_IDR_1_38",0.484477488713453
"Q14247_IDR_68_492",0.515522511286547
"Q14249_IDR_1_58",1
"Q14257_IDR_1_37",1
"Q14258_IDR_355_440",1
"Q14289_IDR_1_35",0.496825484731215
"Q14289_IDR_690_877",0.503174515268785
"Q14314_IDR_175_206",0.497153733192083
"Q14314_IDR_94_173",0.502846266807917
"Q14469_IDR_151_271",0.488593765548245
"Q14493_IDR_1_139",0.451706405749436
"Q14493_IDR_202_270",0.548293594250563
"Q14494_IDR_110_612",1
"Q14498_IDR_1_144",1
"Q14500_IDR_1_42",0.461697989350239
"Q14500_IDR_366_433",0.538302010649761
"Q14511_IDR_560_699",0.533250606804519
"Q14511_IDR_66_401",0.466749393195481
"Q14512_IDR_154_205",0.51847105121071
"Q14512_IDR_1_56",0.48152894878929
"Q14515_IDR_1_424",1
"Q14517_IDR_4206_4588",1
"Q14524_IDR_1053_1147",0.198425367219559
"Q14524_IDR_1922_2016",0.201477961797096
"Q14524_IDR_30_62",0.200759994551803
"Q14524_IDR_425_663",0.20146121765439
"Q14524_IDR_992_1041",0.197875458777153
"Q14525_IDR_368_404",1
"Q14526_IDR_152_689",1
"Q14571_IDR_1828_1874",0.370687651921516
"Q14573_IDR_1129_1165",0.318403464358092
"Q14573_IDR_1555_1585",0.22202632319423
"Q14573_IDR_1803_1862",0.229469968926645
"Q14573_IDR_904_959",0.230100243521033
"Q14576_IDR_1_36",1
"Q14582_IDR_1_209",1
"Q14584_IDR_14_185",1
"Q14585_IDR_1_59",1
"Q14587_IDR_1_200",1
"Q14588_IDR_53_147",1
"Q14590_IDR_61_262",1
"Q14592_IDR_56_149",1
"Q14593_IDR_1_33",1
"Q14596_IDR_289_365",0.337639502366124
"Q14596_IDR_482_882",0.325876652236251
"Q14596_IDR_87_147",0.336483845397625
"Q14623_IDR_1_48",1
"Q14671_IDR_781_814",0.203472310747131
"Q14674_IDR_1296_1487",0.551253707128124
"Q14674_IDR_1507_1570",0.448746292871875
"Q14676_IDR_138_1891",1
"Q14677_IDR_147_625",1
"Q14678_IDR_1_48",0.535093282744272
"Q14678_IDR_53_1079",0.464906717255728
"Q14679_IDR_1091_1199",0.265224305154922
"Q14679_IDR_1_117",0.233106151852985
"Q14679_IDR_122_567",0.241123908500412
"Q14679_IDR_947_987",0.26054563449168
"Q14680_IDR_328_560",1
"Q14681_IDR_1_69",1
"Q14684_IDR_230_306",0.212519858932731
"Q14684_IDR_336_683",0.452162637611915
"Q14684_IDR_718_758",0.335317503455354
"Q14686_IDR_1_41",0.427732015731059
"Q14686_IDR_142_2063",0.57226798426894
"Q14687_IDR_1_1120",1
"Q14689_IDR_1_280",1
"Q14789_IDR_2844_2890",0.109655448807661
"Q14789_IDR_2951_3259",0.101754096770666
"Q14790_IDR_182_221",1
"Q147U1_IDR_53_168",1
"Q147X3_IDR_1_209",1
"Q14802_IDR_1_54",1
"Q14807_IDR_1_40",0.405939693129319
"Q14807_IDR_375_581",0.594060306870681
"Q14814_IDR_73_509",1
"Q14831_IDR_1_37",0.479588658304785
"Q14831_IDR_857_915",0.520411341695215
"Q14832_IDR_834_879",1
"Q14833_IDR_1_37",0.448174215984477
"Q14833_IDR_854_912",0.551825784015523
"Q14839_IDR_1_148",0.317287503877835
"Q14839_IDR_1261_1397",0.166485670752594
"Q14839_IDR_1521_1691",0.181953085927577
"Q14839_IDR_217_368",0.334273739441994
"Q14847_IDR_113_204",1
"Q14978_IDR_61_624",1
"Q14980_IDR_1350_1463",0.13994593181987
"Q14980_IDR_1473_2115",0.163931757738299
"Q14980_IDR_153_284",0.136787567091551
"Q14980_IDR_357_412",0.142800528053539
"Q14980_IDR_513_552",0.138726292180612
"Q14980_IDR_705_770",0.138996550156343
"Q14980_IDR_815_1324",0.138811372959785
"Q14990_IDR_1_47",0.342738008956861
"Q14990_IDR_203_250",0.325571946227029
"Q14990_IDR_80_121",0.33169004481611
"Q14993_IDR_244_1142",1
"Q14999_IDR_1331_1384",0.338165896783037
"Q14999_IDR_316_356",0.346700500660091
"Q14999_IDR_574_624",0.315133602556872
"Q149M9_IDR_1529_1564",1
"Q149N8_IDR_1_87",0.463769655482791
"Q14D33_IDR_158_246",0.192044371466367
"Q14D33_IDR_250_289",0.203199013285536
"Q14D33_IDR_291_326",0.201951693239651
"Q14D33_IDR_332_371",0.20160449256029
"Q14D33_IDR_376_536",0.201200429448156
"Q14DG7_IDR_792_938",0.503618188083045
"Q14DG7_IDR_951_1032",0.496381811916955
"Q15003_IDR_184_237",0.272939029555133
"Q15003_IDR_1_98",0.126601402385018
"Q15003_IDR_328_363",0.147987041623421
"Q15003_IDR_377_413",0.140299268114906
"Q15003_IDR_449_483",0.171681888867745
"Q15003_IDR_533_618",0.140491369453777
"Q15004_IDR_1_60",0.436708866515768
"Q15004_IDR_71_111",0.563291133484232
"Q15005_IDR_1_38",1
"Q15007_IDR_192_396",1
"Q15011_IDR_199_252",0.325044554464793
"Q15011_IDR_314_362",0.332999436623991
"Q15011_IDR_90_133",0.341956008911216
"Q15035_IDR_322_370",1
"Q15036_IDR_389_455",1
"Q15042_IDR_530_617",1
"Q15043_IDR_248_327",1
"Q15046_IDR_1_69",1
"Q15047_IDR_108_189",0.340460232116614
"Q15047_IDR_437_563",0.289581952884635
"Q15047_IDR_848_1195",0.369957814998751
"Q15049_IDR_1_42",1
"Q15050_IDR_164_269",0.455901338091299
"Q15050_IDR_277_365",0.544098661908701
"Q15052_IDR_109_148",0.490291462267735
"Q15052_IDR_549_649",0.509708537732265
"Q15054_IDR_125_466",1
"Q15056_IDR_118_248",0.481040363639284
"Q15056_IDR_1_34",0.518959636360716
"Q15057_IDR_516_601",1
"Q15058_IDR_1_350",0.520099659590525
"Q15058_IDR_1587_1619",0.479900340409475
"Q15059_IDR_1_34",0.227111053825981
"Q15149_IDR_2741_2785",0.517623577112274
"Q15149_IDR_99_176",0.482376422887726
"Q15172_IDR_1_52",1
"Q15173_IDR_1_58",1
"Q15185_IDR_129_160",1
"Q15198_IDR_1_62",1
"Q15223_IDR_380_489",1
"Q15233_IDR_1_56",0.33109671507265
"Q15233_IDR_305_389",0.324108688207585
"Q15233_IDR_401_471",0.344794596719765
"Q15256_IDR_253_337",0.521205619767016
"Q15256_IDR_48_82",0.478794380232984
"Q15262_IDR_731_843",1
"Q15269_IDR_227_264",0.515557985071031
"Q15269_IDR_880_919",0.484442014928969
"Q15276_IDR_31_533",0.503204870631788
"Q15276_IDR_627_682",0.496795129368212
"Q15287_IDR_1_158",0.551795380379695
"Q15287_IDR_243_305",0.448204619620305
"Q15291_IDR_342_398",0.33726178013477
"Q15390_IDR_284_333",0.501000322044509
"Q15390_IDR_87_235",0.498999677955491
"Q15397_IDR_1_129",1
"Q15398_IDR_1_117",0.207803058088248
"Q15398_IDR_127_427",0.214246501191526
"Q15398_IDR_539_606",0.355925590368401
"Q15398_IDR_621_796",0.222024850351824
"Q15406_IDR_132_276",0.489664474246347
"Q15406_IDR_1_55",0.510335525753653
"Q15413_IDR_1759_1790",0.16006711149518
"Q15413_IDR_1912_1950",0.144964949756922
"Q15413_IDR_3322_3359",0.166373994396102
"Q15413_IDR_4096_4146",0.143479720438038
"Q15413_IDR_4175_4226",0.135746509942825
"Q15413_IDR_4228_4385",0.249367713970933
"Q15415_IDR_69_496",1
"Q15418_IDR_704_735",1
"Q15424_IDR_481_910",0.391511121140025
"Q15424_IDR_79_404",0.608488878859975
"Q15427_IDR_182_424",1
"Q15526_IDR_1_60",1
"Q15528_IDR_137_200",1
"Q15532_IDR_1_418",1
"Q15542_IDR_107_202",0.299947115823057
"Q15542_IDR_1_100",0.326694053241549
"Q15542_IDR_359_424",0.373358830935394
"Q15544_IDR_1_99",1
"Q15545_IDR_185_282",1
"Q15554_IDR_1_86",0.393228925306493
"Q15554_IDR_290_488",0.606771074693507
"Q15555_IDR_173_240",1
"Q15560_IDR_79_131",1
"Q15561_IDR_119_156",0.496519683148183
"Q15561_IDR_1_40",0.503480316851817
"Q15562_IDR_1_41",1
"Q15569_IDR_1_44",0.32488303436347
"Q15569_IDR_319_566",0.336290732273881
"Q15569_IDR_588_626",0.338826233362649
"Q15572_IDR_603_731",0.377161150447306
"Q15572_IDR_735_869",0.622838849552694
"Q15648_IDR_519_1581",1
"Q15649_IDR_39_85",1
"Q15650_IDR_74_149",1
"Q15651_IDR_1_99",1
"Q15652_IDR_1310_1709",0.264563959953196
"Q15652_IDR_1936_2070",0.141374581200344
"Q15652_IDR_2073_2144",0.125265499532178
"Q15652_IDR_252_704",0.13713974714756
"Q15652_IDR_716_797",0.11057624870084
"Q15652_IDR_803_857",0.112056267651483
"Q15652_IDR_868_1305",0.109023695814399
"Q15653_IDR_297_356",1
"Q15654_IDR_1_251",1
"Q15672_IDR_1_110",1
"Q15678_IDR_304_870",1
"Q15691_IDR_131_194",1
"Q15696_IDR_1_59",0.437870447759572
"Q15696_IDR_344_482",0.562129552240428
"Q15697_IDR_132_295",1
"Q15699_IDR_1_151",0.463136708658653
"Q15750_IDR_370_474",1
"Q15751_IDR_1311_1433",0.161429959178339
"Q15751_IDR_1458_1551",0.16935629155957
"Q15751_IDR_2253_2287",0.201036602950051
"Q15751_IDR_2405_2496",0.158602900653599
"Q15751_IDR_2610_2751",0.157037589484419
"Q15751_IDR_2797_2921",0.152536656174022
"Q15758_IDR_1_42",0.495894408312372
"Q15758_IDR_491_541",0.504105591687628
"Q15760_IDR_1_53",0.490411356908898
"Q15760_IDR_354_415",0.509588643091102
"Q15761_IDR_243_317",1
"Q15762_IDR_280_318",1
"Q15768_IDR_171_288",1
"Q15772_IDR_1907_2573",0.272574177974256
"Q15772_IDR_2772_2928",0.40988431465053
"Q15772_IDR_277_637",0.317541507375214
"Q15773_IDR_1_248",1
"Q15776_IDR_137_320",1
"Q15784_IDR_1_133",0.691487079488832
"Q15853_IDR_104_169",0.334623543593887
"Q15853_IDR_1_57",0.341582938589273
"Q15853_IDR_202_242",0.323793517816839
"Q15858_IDR_1025_1079",0.23597594326911
"Q15858_IDR_1094_1149",0.236454170079263
"Q15858_IDR_1910_1988",0.266216109044068
"Q15858_IDR_419_681",0.261353777607559
"Q15878_IDR_1_49",0.292498214962401
"Q15878_IDR_1882_2311",0.352924084036758
"Q15878_IDR_737_1125",0.354577701000841
"Q15884_IDR_118_444",1
"Q15904_IDR_1_38",1
"Q15906_IDR_1_202",0.430409495746645
"Q15906_IDR_225_258",0.284395614939874
"Q15906_IDR_334_364",0.285194889313481
"Q15907_IDR_183_218",1
"Q15910_IDR_183_216",0.495527672226588
"Q15910_IDR_300_417",0.504472327773412
"Q15911_IDR_1_124",0.0872448041160142
"Q15911_IDR_153_186",0.0961554630622547
"Q15915_IDR_369_441",0.520624872029788
"Q15916_IDR_128_296",1
"Q15935_IDR_49_213",1
"Q15937_IDR_1_45",0.504395349300726
"Q15937_IDR_81_194",0.495604650699274
"Q15942_IDR_1_354",1
"Q15973_IDR_55_95",1
"Q16099_IDR_859_889",1
"Q16143_IDR_1_134",1
"Q16181_IDR_406_437",1
"Q16186_IDR_130_260",1
"Q16204_IDR_1_60",0.539456890969955
"Q16204_IDR_181_474",0.460543109030045
"Q16206_IDR_374_454",0.465552845270645
"Q16206_IDR_463_530",0.534447154729355
"Q16236_IDR_31_453",1
"Q16254_IDR_201_346",1
"Q16280_IDR_1_64",0.488172522439537
"Q16280_IDR_81_124",0.511827477560463
"Q16520_IDR_95_125",0.477714357051256
"Q16526_IDR_501_586",1
"Q16527_IDR_83_115",1
"Q16531_IDR_745_781",1
"Q16533_IDR_229_368",1
"Q16534_IDR_1_68",0.384997743446273
"Q16534_IDR_95_247",0.615002256553727
"Q16537_IDR_1_42",1
"Q16538_IDR_192_271",0.530404864134329
"Q16538_IDR_370_582",0.469595135865671
"Q16543_IDR_346_378",0.513365817450018
"Q16543_IDR_95_148",0.486634182549982
"Q16549_IDR_1_46",0.492839934104424
"Q16549_IDR_694_748",0.507160065895576
"Q16552_IDR_1_40",1
"Q16555_IDR_509_572",1
"Q16558_IDR_1_36",1
"Q16559_IDR_63_108",1
"Q16560_IDR_142_246",1
"Q16566_IDR_340_473",1
"Q16630_IDR_481_551",0.537992382325485
"Q16633_IDR_1_256",1
"Q16637_IDR_145_255",0.335291429160271
"Q16637_IDR_57_87",0.664708570839729
"Q16643_IDR_136_617",1
"Q16644_IDR_1_35",0.458892980460246
"Q16644_IDR_345_382",0.541107019539754
"Q16649_IDR_1_427",1
"Q16650_IDR_21_95",0.331552755303742
"Q16650_IDR_385_502",0.332421341176689
"Q16650_IDR_559_670",0.336025903519569
"Q16651_IDR_1_40",1
"Q16655_IDR_1_40",0.49709547586647
"Q16655_IDR_49_118",0.50290452413353
"Q16656_IDR_1_100",1
"Q16659_IDR_323_353",0.334236942500975
"Q16659_IDR_355_434",0.326353739688645
"Q16659_IDR_483_525",0.33940931781038
"Q16665_IDR_360_408",0.467807871399719
"Q16778_IDR_1_36",1
"Q16790_IDR_1_137",1
"Q16795_IDR_1_46",1
"Q16798_IDR_1_48",1
"Q16799_IDR_1_196",0.444402980954387
"Q16799_IDR_202_579",0.555597019045613
"Q16819_IDR_1_36",0.500890846147365
"Q16819_IDR_605_663",0.499109153852635
"Q16821_IDR_1_59",0.316525850162682
"Q16821_IDR_235_795",0.353231566476546
"Q16821_IDR_799_1072",0.330242583360772
"Q16825_IDR_308_857",1
"Q16828_IDR_150_203",0.500921379726343
"Q16828_IDR_351_381",0.499078620273657
"Q16829_IDR_1_51",0.333080129235691
"Q16829_IDR_189_240",0.334462191953229
"Q16829_IDR_388_419",0.332457678811079
"Q16832_IDR_372_488",0.47910440780755
"Q16832_IDR_491_551",0.52089559219245
"Q16842_IDR_1_31",1
"Q17RC7_IDR_1_134",1
"Q17RD7_IDR_31_346",1
"Q17RG1_IDR_652_752",1
"Q17RM4_IDR_655_714",1
"Q17RN3_IDR_317_349",1
"Q17RQ9_IDR_332_366",0.486346336315224
"Q17RQ9_IDR_541_610",0.513653663684776
"Q17RS7_IDR_460_890",1
"Q17RW2_IDR_1_35",0.490367194322159
"Q17RW2_IDR_239_1507",0.509632805677841
"Q17RY0_IDR_12_394",1
"Q17RY6_IDR_1_37",1
"Q18PE1_IDR_205_404",0.485241421943262
"Q18PE1_IDR_406_484",0.514758578056738
"Q19T08_IDR_20_178",1
"Q1A5X6_IDR_1_38",0.506412776314305
"Q1A5X6_IDR_65_100",0.493587223685695
"Q1ED39_IDR_1_353",1
"Q1EHB4_IDR_560_618",1
"Q1HG43_IDR_296_343",1
"Q2I0M5_IDR_191_234",0.416038665881507
"Q2KHM9_IDR_1_59",0.231347713730217
"Q2KHM9_IDR_375_742",0.422363279350551
"Q2KHM9_IDR_61_362",0.346289006919232
"Q2KHR2_IDR_156_1286",0.536539205985948
"Q2KHR2_IDR_65_127",0.463460794014052
"Q2KHR3_IDR_1_1549",1
"Q2KHT3_IDR_349_476",0.626057782713559
"Q2KHT3_IDR_832_1053",0.373942217286441
"Q2KJY2_IDR_1_127",0.144241804679419
"Q2KJY2_IDR_1237_1966",0.189575817235276
"Q2KJY2_IDR_169_315",0.139853718301079
"Q2KJY2_IDR_324_412",0.210323543505745
"Q2KJY2_IDR_802_853",0.163619431834452
"Q2KJY2_IDR_898_1169",0.152385684444029
"Q2L4Q9_IDR_1_34",1
"Q2LD37_IDR_1192_1473",0.0566719192839633
"Q2LD37_IDR_1573_1603",0.0581731263345007
"Q2LD37_IDR_160_190",0.0597191938140605
"Q2LD37_IDR_1675_1707",0.0587032851708475
"Q2M243_IDR_592_656",0.478989138668338
"Q2M296_IDR_256_301",1
"Q2M2E3_IDR_1_65",0.492972164118503
"Q2M2E3_IDR_217_257",0.507027835881497
"Q2M2H8_IDR_1_37",0.508924509751908
"Q2M2H8_IDR_1811_2515",0.491075490248092
"Q2M2I3_IDR_292_478",1
"Q2M2I5_IDR_1_107",0.475391453198273
"Q2M2I5_IDR_452_499",0.524608546801727
"Q2M2I8_IDR_1_31",0.414739783306049
"Q2M2I8_IDR_323_958",0.585260216693951
"Q2M2Z5_IDR_1_80",0.504395455413923
"Q2M2Z5_IDR_90_673",0.495604544586077
"Q2M385_IDR_683_716",1
"Q2M389_IDR_1137_1173",1
"Q2M3C6_IDR_1_78",0.520892902588766
"Q2M3C6_IDR_269_481",0.479107097411234
"Q2M3C7_IDR_1_41",0.133751106094767
"Q2M3C7_IDR_192_451",0.158608542616228
"Q2NKX8_IDR_669_1196",1
"Q2NKX9_IDR_25_103",1
"Q2NL68_IDR_1_480",1
"Q2NL82_IDR_1_77",0.304171757872373
"Q2NL82_IDR_312_393",0.368356913759521
"Q2NL82_IDR_408_472",0.327471328368107
"Q2NL98_IDR_128_169",1
"Q2PPJ7_IDR_318_376",0.261920951082968
"Q2PPJ7_IDR_444_501",0.240558765768438
"Q2PPJ7_IDR_667_907",0.23230415337389
"Q2TAL8_IDR_335_471",0.345037634321284
"Q2TAZ0_IDR_111_146",0.146350315932842
"Q2TAZ0_IDR_1245_1307",0.139934682921407
"Q2TAZ0_IDR_1319_1355",0.15017185797365
"Q2TAZ0_IDR_1439_1474",0.144203342673801
"Q2TAZ0_IDR_1608_1658",0.13592419905896
"Q2TAZ0_IDR_337_417",0.132610602477322
"Q2TAZ0_IDR_879_920",0.150804998962018
"Q2TB10_IDR_1_360",0.235279538548457
"Q2TB10_IDR_383_482",0.315322296636181
"Q2TB10_IDR_573_608",0.233533836599586
"Q2TB10_IDR_622_664",0.215864328215776
"Q2TB18_IDR_621_653",1
"Q2TBA0_IDR_264_297",1
"Q2TBC4_IDR_214_316",1
"Q2TBE0_IDR_1_506",0.630531626968701
"Q2Y0W8_IDR_219_284",0.324756806387446
"Q2Y0W8_IDR_57_92",0.329161861644043
"Q2YD98_IDR_210_288",0.317236686433293
"Q2YD98_IDR_384_555",0.3188009957384
"Q2YD98_IDR_557_709",0.363962317828306
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.518209720584955
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
