"","GO0009889_regulation_of_biosynthetic_process"
"O95502_IDR_104_287",0.606476587381717
"O95502_IDR_28_85",0.393523412618283
"O95503_IDR_64_355",1
"O95544_IDR_1_71",1
"O95684_IDR_138_393",1
"O95685_IDR_1_98",1
"O95696_IDR_393_440",0.324108035449298
"O95696_IDR_66_114",0.362414515759262
"O95696_IDR_753_924",0.31347744879144
"O95704_IDR_420_465",0.55663187236406
"O95704_IDR_62_107",0.44336812763594
"O95707_IDR_44_84",1
"O95714_IDR_1556_1610",0.200576583082564
"O95714_IDR_960_997",0.19540285620843
"O95810_IDR_1_156",0.583114434413939
"O95810_IDR_162_425",0.416885565586061
"O95813_IDR_1_130",1
"O95817_IDR_500_575",0.37383073911645
"O95817_IDR_53_418",0.62616926088355
"O95819_IDR_307_913",1
"O95822_IDR_1_35",1
"O95831_IDR_26_85",0.357107304239202
"O95831_IDR_513_558",0.349738389028173
"O95831_IDR_87_122",0.293154306732625
"O95905_IDR_495_596",0.466467679023472
"O95907_IDR_198_237",0.509258816583684
"O95907_IDR_438_504",0.490741183416316
"O95922_IDR_387_423",1
"O95926_IDR_1_62",1
"O95931_IDR_65_210",1
"O95935_IDR_1_135",0.473963194228253
"O95935_IDR_313_496",0.526036805771747
"O95936_IDR_1_180",0.312904534398467
"O95936_IDR_183_262",0.267245375968381
"O95936_IDR_460_550",0.205372869114366
"O95936_IDR_558_667",0.214477220518786
"O95944_IDR_133_258",1
"O95947_IDR_19_84",0.436453574542062
"O95947_IDR_273_406",0.563546425457938
"O95948_IDR_1_331",1
"O95972_IDR_1_40",0.494616706655972
"O95972_IDR_251_287",0.505383293344028
"O95976_IDR_178_241",1
"O95977_IDR_330_384",1
"O96017_IDR_498_543",0.438433495980098
"O96018_IDR_1_208",1
"O96020_IDR_1_96",1
"O96028_IDR_1203_1237",0.215739571379212
"O96028_IDR_1_214",0.271611048864744
"O96028_IDR_1329_1365",0.253408050621733
"O96028_IDR_352_665",0.259241329134311
"P00367_IDR_1_61",1
"P00390_IDR_1_60",1
"P00403_IDR_15_51",1
"P00451_IDR_732_1681",1
"P00519_IDR_1_60",0.591580732667167
"P00519_IDR_501_1029",0.408419267332833
"P00533_IDR_985_1126",1
"P00540_IDR_1_39",1
"P00742_IDR_175_228",1
"P00748_IDR_1_34",0.492898196825291
"P00748_IDR_297_366",0.507101803174709
"P00973_IDR_350_391",1
"P01011_IDR_1_44",1
"P01275_IDR_1_56",1
"P01282_IDR_22_82",1
"P01303_IDR_1_32",0.501525576263899
"P01303_IDR_65_96",0.498474423736101
"P01308_IDR_51_88",1
"P01344_IDR_86_180",1
"P01350_IDR_1_101",1
"P01374_IDR_1_62",1
"P01375_IDR_1_85",1
"P01583_IDR_1_32",1
"P01584_IDR_1_38",1
"P01589_IDR_189_272",0.472154933323325
"P01589_IDR_88_118",0.527845066676675
"P01732_IDR_135_173",1
"P01833_IDR_566_738",1
"P02458_IDR_21_53",0.374481305899516
"P02458_IDR_72_1249",0.625518694100484
"P02461_IDR_57_1216",1
"P02462_IDR_1_1429",1
"P02533_IDR_1_100",0.468546963597538
"P02776_IDR_1_35",1
"P02818_IDR_20_68",1
"P03372_IDR_1_44",0.21595760749446
"P03372_IDR_254_307",0.231155501083804
"P03372_IDR_550_595",0.25487719540205
"P03372_IDR_78_180",0.298009696019687
"P03928_IDR_8_49",1
"P03971_IDR_262_297",0.534312268619791
"P03971_IDR_412_458",0.465687731380209
"P04004_IDR_363_397",0.459362487934913
"P04004_IDR_62_151",0.540637512065087
"P04035_IDR_346_441",1
"P04049_IDR_200_337",1
"P04066_IDR_1_32",1
"P04083_IDR_1_34",1
"P04085_IDR_52_89",1
"P04090_IDR_54_162",1
"P04150_IDR_1_287",0.678321251009954
"P04637_IDR_282_324",0.278455755272425
"P04637_IDR_354_393",0.388262179664696
"P04731_IDR_1_33",1
"P04732_IDR_1_40",1
"P04808_IDR_125_163",0.500163134900457
"P04808_IDR_54_91",0.499836865099543
"P04920_IDR_1_319",0.331592577012112
"P04920_IDR_441_503",0.420918347996997
"P04920_IDR_633_672",0.247489074990891
"P04921_IDR_1_128",1
"P05019_IDR_111_195",1
"P05023_IDR_1_34",1
"P05060_IDR_64_560",1
"P05067_IDR_190_290",0.196286634597815
"P05067_IDR_320_391",0.345559163083151
"P05067_IDR_570_679",0.458154202319034
"P05108_IDR_1_43",1
"P05111_IDR_44_78",1
"P05114_IDR_1_100",1
"P05154_IDR_1_39",1
"P06899_IDR_1_36",1
"P07101_IDR_35_98",1
"P07196_IDR_1_81",0.533158255868631
"P07196_IDR_405_543",0.466841744131369
"P07197_IDR_1_107",0.471608276823667
"P07197_IDR_414_916",0.528391723176333
"P07199_IDR_137_167",0.477900982895347
"P07199_IDR_390_538",0.522099017104653
"P07202_IDR_885_933",1
"P07237_IDR_474_508",1
"P08047_IDR_1_68",0.156620748103093
"P08047_IDR_275_448",0.225359999355747
"P08047_IDR_567_597",0.123972825461928
"P08047_IDR_670_748",0.277896116940861
"P08047_IDR_70_100",0.216150310138372
"P08048_IDR_214_246",0.534528301575048
"P08048_IDR_254_404",0.465471698424952
"P08069_IDR_1285_1366",1
"P08123_IDR_23_1129",1
"P08138_IDR_199_231",0.347139799577313
"P08631_IDR_1_77",1
"P08651_IDR_191_230",0.457425118256107
"P08651_IDR_262_485",0.542574881743893
"P08670_IDR_1_89",0.461454239498175
"P08670_IDR_415_446",0.538545760501825
"P08697_IDR_1_74",1
"P08709_IDR_1_31",1
"P08727_IDR_1_47",1
"P08729_IDR_1_46",0.482846325787097
"P08729_IDR_419_469",0.517153674212903
"P09497_IDR_156_188",0.536696946154887
"P09529_IDR_1_54",1
"P09601_IDR_226_272",1
"P09603_IDR_168_554",1
"P09619_IDR_705_793",0.51182328597162
"P09619_IDR_967_1106",0.48817671402838
"P09629_IDR_1_181",1
"P09630_IDR_193_235",0.496853138438344
"P09630_IDR_8_156",0.503146861561656
"P09651_IDR_182_372",1
"P0C6C1_IDR_189_535",1
"P0C7H8_IDR_1_128",1
"P0C7H9_IDR_1_56",0.518498234153319
"P0C7H9_IDR_379_460",0.481501765846681
"P0C7I0_IDR_1_57",0.355211258128577
"P0C7I0_IDR_379_447",0.315960160787079
"P0C7I0_IDR_471_525",0.328828581084345
"P0C7I6_IDR_1_36",0.332374629391717
"P0C7V6_IDR_227_349",0.240162756431739
"P0C7V6_IDR_360_817",0.509351534339723
"P0C7W0_IDR_1_189",1
"P0C7W9_IDR_1_464",1
"P0C7X1_IDR_354_449",1
"P0C7X2_IDR_81_179",1
"P0C851_IDR_1_39",1
"P0C862_IDR_9_195",1
"P0C874_IDR_33_526",0.495496544454625
"P0C874_IDR_534_884",0.504503455545375
"P0C875_IDR_216_324",1
"P0C881_IDR_646_757",0.512144059001717
"P0C881_IDR_785_870",0.487855940998283
"P0CAP1_IDR_149_185",0.320043797819187
"P0CAP1_IDR_37_71",0.363405303692104
"P0CAP1_IDR_407_448",0.316550898488709
"P0CAP2_IDR_1_368",1
"P0CB47_IDR_176_223",0.524008679316243
"P0CB47_IDR_301_393",0.475991320683757
"P0CF97_IDR_1_59",1
"P0CJ79_IDR_18_185",1
"P0CJ92_IDR_1_127",0.505186811827519
"P0CJ92_IDR_279_604",0.494813188172481
"P0CL80_IDR_1_117",1
"P0CL81_IDR_1_117",1
"P0CV98_IDR_1_105",1
"P0CV99_IDR_1_111",1
"P0CW00_IDR_1_105",1
"P0CW01_IDR_1_105",1
"P0CW18_IDR_30_102",0.308424081127896
"P0CW18_IDR_420_472",0.347960196593543
"P0CW18_IDR_571_603",0.34361572227856
"P0CW19_IDR_1_52",1
"P0CW20_IDR_1_52",1
"P0CW24_IDR_332_399",1
"P0CW27_IDR_1_35",0.416147718993563
"P0CW27_IDR_164_439",0.583852281006437
"P0DJ93_IDR_46_91",1
"P0DMB1_IDR_161_279",0.504010579210065
"P0DMB1_IDR_1_74",0.495989420789935
"P0DMB2_IDR_1_74",1
"P0DMP2_IDR_170_228",0.486029970013564
"P0DMP2_IDR_404_446",0.513970029986436
"P0DMQ5_IDR_65_153",1
"P0DMQ9_IDR_1_115",1
"P0DMR1_IDR_192_293",0.456323992561235
"P0DMR1_IDR_89_186",0.543676007438765
"P0DMS9_IDR_177_266",1
"P0DMU7_IDR_1_120",1
"P0DMU8_IDR_1_120",1
"P0DMU9_IDR_1_118",1
"P0DMV0_IDR_1_120",1
"P0DMV1_IDR_1_118",1
"P0DMV2_IDR_1_118",1
"P0DMW4_IDR_1_31",1
"P0DMW5_IDR_1_31",1
"P0DN86_IDR_122_165",1
"P0DPQ3_IDR_1_163",1
"P0DQD5_IDR_343_375",1
"P10071_IDR_1_515",0.434840647686376
"P10071_IDR_584_1580",0.565159352313624
"P10072_IDR_83_232",1
"P10073_IDR_132_266",1
"P10074_IDR_113_290",1
"P10075_IDR_1_204",1
"P10092_IDR_43_83",1
"P10109_IDR_1_63",1
"P10124_IDR_43_158",1
"P10242_IDR_1_37",0.254277978163472
"P10242_IDR_188_479",0.367018124506395
"P10242_IDR_505_600",0.378703897330133
"P10243_IDR_1_32",0.298661257439057
"P10243_IDR_182_567",0.343619259047456
"P10243_IDR_594_710",0.357719483513487
"P10244_IDR_178_658",1
"P10253_IDR_29_79",1
"P10643_IDR_211_241",1
"P10644_IDR_62_94",1
"P10645_IDR_64_433",1
"P10696_IDR_494_532",1
"P10720_IDR_1_38",1
"P10721_IDR_695_759",0.454588427767247
"P10721_IDR_940_976",0.545411572232753
"P10747_IDR_182_220",1
"P10767_IDR_38_71",1
"P10826_IDR_1_81",0.482834325175349
"P10826_IDR_418_455",0.517165674824651
"P10827_IDR_129_159",0.302572993504156
"P10827_IDR_1_41",0.325886293021954
"P10827_IDR_371_490",0.37154071347389
"P10828_IDR_182_213",0.311516659124217
"P10828_IDR_1_95",0.395140804392822
"P10828_IDR_232_262",0.293342536482961
"P10911_IDR_430_494",0.501909750458043
"P10911_IDR_818_894",0.498090249541957
"P10912_IDR_353_482",1
"P11308_IDR_243_299",0.425245818023723
"P11310_IDR_1_34",1
"P11362_IDR_1_32",0.471855182117671
"P11362_IDR_768_822",0.528144817882329
"P11387_IDR_1_202",1
"P11388_IDR_1091_1121",0.518187841593687
"P11388_IDR_1187_1531",0.481812158406313
"P11473_IDR_102_221",1
"P11474_IDR_152_190",0.433207126334483
"P11474_IDR_1_73",0.566792873665517
"P12270_IDR_1141_1200",0.227207812636878
"P12270_IDR_1206_1254",0.151524098052757
"P12270_IDR_1398_2363",0.103665436185435
"P12272_IDR_70_177",1
"P12314_IDR_320_374",1
"P12318_IDR_247_279",1
"P12524_IDR_1_286",1
"P12532_IDR_1_41",1
"P12643_IDR_1_45",1
"P12644_IDR_1_49",1
"P13521_IDR_122_184",0.167220297524247
"P13521_IDR_207_303",0.142288025905393
"P13521_IDR_373_429",0.155855903319024
"P13521_IDR_443_480",0.188535545172186
"P13521_IDR_552_582",0.178503192161734
"P13521_IDR_69_104",0.167597035917416
"P13533_IDR_1908_1939",1
"P13569_IDR_1443_1480",0.597518791944576
"P13569_IDR_646_839",0.402481208055424
"P13591_IDR_763_858",1
"P13945_IDR_368_408",0.334282506390827
"P13994_IDR_257_386",1
"P14061_IDR_290_328",1
"P14136_IDR_1_61",1
"P14138_IDR_177_238",0.476128796465771
"P14138_IDR_17_93",0.523871203534229
"P14209_IDR_1_147",1
"P14210_IDR_1_34",1
"P14314_IDR_204_272",0.502554896875486
"P14314_IDR_278_358",0.497445103124514
"P14316_IDR_116_248",1
"P14317_IDR_1_426",1
"P14384_IDR_399_443",1
"P14410_IDR_1_61",1
"P14416_IDR_219_374",1
"P14543_IDR_285_360",1
"P14598_IDR_285_390",1
"P14923_IDR_1_111",1
"P15036_IDR_1_67",0.506528562249499
"P15036_IDR_313_348",0.493471437750501
"P15056_IDR_102_152",0.339510554062184
"P15056_IDR_1_41",0.36448995813131
"P15056_IDR_302_445",0.295999487806506
"P15144_IDR_37_67",1
"P15169_IDR_421_458",1
"P15170_IDR_1_71",1
"P15172_IDR_1_148",0.631002272942802
"P15172_IDR_166_319",0.368997727057198
"P15173_IDR_137_224",0.543883847772477
"P15173_IDR_1_97",0.456116152227523
"P15260_IDR_314_444",1
"P15291_IDR_61_124",1
"P15311_IDR_353_547",1
"P15863_IDR_223_514",0.802807227438345
"P15880_IDR_1_57",1
"P15882_IDR_138_197",1
"P15884_IDR_1_570",0.720936354517835
"P15884_IDR_626_667",0.279063645482165
"P15907_IDR_1_89",1
"P15918_IDR_1_97",0.508402886889239
"P15918_IDR_218_259",0.491597113110761
"P15923_IDR_1_556",0.613164673064491
"P15923_IDR_612_654",0.386835326935509
"P15924_IDR_630_660",1
"P15927_IDR_1_43",0.502633754223741
"P15927_IDR_172_202",0.497366245776259
"P15976_IDR_1_284",0.694834221492526
"P15976_IDR_288_413",0.305165778507474
"P16070_IDR_149_643",1
"P16112_IDR_679_2281",1
"P16118_IDR_1_37",1
"P16144_IDR_1405_1436",1
"P16150_IDR_1_400",1
"P16410_IDR_192_223",1
"P16415_IDR_45_162",1
"P16455_IDR_177_207",1
"P16471_IDR_346_406",0.47224471291911
"P16471_IDR_409_500",0.52775528708089
"P16499_IDR_821_860",1
"P16519_IDR_600_638",1
"P16591_IDR_386_452",1
"P16860_IDR_1_134",1
"P16871_IDR_1_33",0.467749831510174
"P16871_IDR_316_448",0.532250168489827
"P16885_IDR_1206_1265",1
"P16989_IDR_167_372",0.526887745138861
"P16989_IDR_1_83",0.473112254861139
"P17010_IDR_259_408",1
"P17014_IDR_59_177",1
"P17017_IDR_1_140",1
"P17020_IDR_1_238",1
"P17021_IDR_48_188",1
"P17022_IDR_1_36",0.475306682723692
"P17041_IDR_1_104",1
"P17096_IDR_1_107",1
"P17097_IDR_19_195",1
"P17098_IDR_491_529",0.512853555537138
"P17098_IDR_78_247",0.487146444462862
"P17181_IDR_509_557",1
"P17252_IDR_294_330",1
"P17275_IDR_1_273",1
"P17302_IDR_241_382",1
"P17342_IDR_1_47",1
"P17844_IDR_1_39",0.397234660292276
"P17844_IDR_478_614",0.602765339707724
"P17861_IDR_1_261",1
"P17936_IDR_112_208",1
"P17947_IDR_83_167",1
"P17948_IDR_1163_1292",0.481421622671336
"P17948_IDR_932_989",0.518578377328664
"P17980_IDR_1_34",1
"P18031_IDR_292_401",1
"P18065_IDR_1_79",0.477815884296764
"P19113_IDR_480_617",1
"P19174_IDR_1231_1290",1
"P19235_IDR_1_32",0.503389216244863
"P19235_IDR_340_425",0.496610783755137
"P19237_IDR_129_187",1
"P19338_IDR_1_304",0.407275909155421
"P19338_IDR_649_710",0.592724090844579
"P19404_IDR_1_35",1
"P19419_IDR_90_366",1
"P20073_IDR_1_170",1
"P20138_IDR_265_335",1
"P20226_IDR_1_158",1
"P20248_IDR_1_169",1
"P20265_IDR_1_266",0.605641239611803
"P20265_IDR_408_443",0.394358760388197
"P20290_IDR_1_51",0.524715193581057
"P20290_IDR_171_206",0.475284806418943
"P20309_IDR_266_486",1
"P20333_IDR_202_376",0.510042562926209
"P20333_IDR_390_461",0.489957437073791
"P20339_IDR_184_215",1
"P20849_IDR_248_921",1
"P20908_IDR_1_32",0.387745729313296
"P20908_IDR_241_1604",0.612254270686704
"P20916_IDR_537_591",1
"P20930_IDR_90_4057",1
"P20936_IDR_1_168",1
"P20941_IDR_37_75",1
"P20963_IDR_58_164",1
"P21127_IDR_1_420",1
"P21128_IDR_46_94",1
"P21246_IDR_1_168",1
"P21817_IDR_4249_4538",0.257530978211739
"P21854_IDR_17_121",1
"P21817_IDR_4585_4625",0.247988709650104
"P21860_IDR_981_1317",1
"P21912_IDR_1_36",1
"P21917_IDR_1_32",0.493003822386972
"P21917_IDR_226_349",0.506996177613028
"P21918_IDR_1_38",0.491030676001755
"P21918_IDR_397_477",0.508969323998245
"P21953_IDR_1_67",1
"P22459_IDR_1_170",0.683341742765964
"P22459_IDR_572_653",0.316658257234036
"P22460_IDR_1_116",0.373405019271483
"P22460_IDR_280_315",0.288078079482698
"P22460_IDR_527_613",0.338516901245818
"P22466_IDR_1_33",0.472615825299197
"P22466_IDR_45_79",0.527384174700803
"P22492_IDR_112_207",0.450453506633111
"P22492_IDR_1_40",0.549546493366889
"P22528_IDR_1_89",1
"P22557_IDR_1_85",0.475786213191782
"P22557_IDR_98_136",0.524213786808218
"P22607_IDR_1_44",0.439855620641928
"P22607_IDR_763_806",0.560144379358072
"P22626_IDR_189_353",1
"P22670_IDR_107_433",0.265757097264216
"P22670_IDR_1_101",0.269655440693168
"P22670_IDR_515_572",0.31404799746857
"P23284_IDR_1_37",1
"P23327_IDR_24_624",1
"P23352_IDR_1_40",1
"P23378_IDR_1_54",1
"P23381_IDR_1_81",1
"P23409_IDR_1_137",0.41210026263765
"P23409_IDR_146_242",0.58789973736235
"P23415_IDR_1_34",0.50437626513219
"P23415_IDR_344_408",0.49562373486781
"P23416_IDR_1_40",0.531417768027352
"P23416_IDR_352_411",0.468582231972648
"P23443_IDR_19_65",0.483912768183235
"P23443_IDR_423_525",0.516087231816765
"P23458_IDR_1_31",1
"P23468_IDR_1291_1332",1
"P23469_IDR_1_109",1
"P23470_IDR_447_788",1
"P23471_IDR_412_1662",1
"P23497_IDR_1_42",0.296517279274181
"P24468_IDR_141_171",0.367018340863077
"P24530_IDR_28_86",0.468023764521855
"P24530_IDR_408_442",0.531976235478145
"P24534_IDR_71_113",1
"P24539_IDR_1_52",1
"P24557_IDR_291_323",1
"P24588_IDR_1_335",1
"P24592_IDR_88_162",1
"P24593_IDR_99_188",1
"P24723_IDR_308_347",1
"P24863_IDR_249_283",1
"P24864_IDR_1_102",1
"P25054_IDR_1_71",0.223267222838489
"P25054_IDR_182_308",0.174258496283942
"P25054_IDR_735_2843",0.388125784326467
"P25054_IDR_76_138",0.214348496551102
"P25063_IDR_1_60",1
"P25067_IDR_1_572",1
"P25092_IDR_1019_1055",1
"P25100_IDR_1_90",0.333756477308088
"P25705_IDR_1_45",1
"P25929_IDR_342_384",1
"P25940_IDR_222_1508",1
"P25942_IDR_217_277",1
"P25963_IDR_1_42",1
"P26006_IDR_863_897",1
"P26022_IDR_1_64",0.450778908351035
"P26022_IDR_66_168",0.549221091648965
"P26038_IDR_368_416",0.506509006372523
"P26038_IDR_423_516",0.493490993627477
"P26045_IDR_347_503",1
"P26196_IDR_1_71",1
"P26358_IDR_661_729",0.463877023353886
"P26358_IDR_94_349",0.536122976646114
"P26367_IDR_115_326",1
"P26368_IDR_102_144",0.500299489344559
"P26368_IDR_1_92",0.499700510655441
"P27487_IDR_1_38",1
"P27540_IDR_1_99",0.467845029494691
"P27540_IDR_466_763",0.532154970505309
"P27544_IDR_313_350",1
"P27658_IDR_35_592",1
"P27694_IDR_114_181",1
"P27695_IDR_1_57",1
"P27708_IDR_1814_1914",1
"P27797_IDR_357_417",1
"P27815_IDR_1_336",0.37462536899936
"P27815_IDR_712_840",0.311301810592256
"P27815_IDR_842_886",0.314072820408384
"P27816_IDR_53_1152",1
"P27824_IDR_1_55",0.544507738523039
"P27824_IDR_504_592",0.455492261476961
"P27986_IDR_82_112",1
"P27987_IDR_17_570",0.498749716775258
"P27987_IDR_573_641",0.501250283224742
"P28039_IDR_1_38",1
"P28358_IDR_1_153",0.470653856111161
"P28358_IDR_155_274",0.529346143888839
"P28360_IDR_1_175",1
"P28370_IDR_112_164",0.489413644578089
"P28370_IDR_1_84",0.510586355421911
"P28472_IDR_1_31",0.512761015680051
"P28472_IDR_336_436",0.487238984319949
"P28476_IDR_1_54",0.557492545791518
"P28476_IDR_355_427",0.442507454208482
"P28562_IDR_315_367",1
"P28566_IDR_214_282",1
"P28698_IDR_105_383",0.54466209907045
"P28698_IDR_1_68",0.45533790092955
"P28702_IDR_1_200",0.464550415504524
"P28702_IDR_271_334",0.535449584495476
"P28715_IDR_1024_1157",0.481974774699465
"P28715_IDR_296_736",0.518025225300535
"P28749_IDR_332_375",0.277994358814172
"P28749_IDR_616_691",0.215370574751809
"P29350_IDR_528_595",0.491249319427525
"P29353_IDR_1_143",0.449032486188523
"P29353_IDR_326_479",0.550967513811477
"P29371_IDR_1_40",0.433393302721479
"P29371_IDR_381_465",0.566606697278521
"P29372_IDR_1_74",1
"P29374_IDR_1203_1257",0.208100513307887
"P29374_IDR_128_169",0.180168398594636
"P29374_IDR_270_307",0.18744609607441
"P29374_IDR_406_608",0.203864663996844
"P29374_IDR_615_1167",0.220420328026223
"P29375_IDR_1277_1436",0.367416749006382
"P29375_IDR_1475_1609",0.303423870159301
"P29375_IDR_182_287",0.329159380834317
"P29376_IDR_244_276",0.506011646740602
"P29376_IDR_797_864",0.493988353259398
"P29400_IDR_1_1445",1
"P29466_IDR_86_131",1
"P29474_IDR_1_65",0.320337533621272
"P29474_IDR_595_641",0.334066974435671
"P30260_IDR_783_824",0.499590267573224
"P30273_IDR_47_86",1
"P30291_IDR_1_281",0.524079446423805
"P30291_IDR_603_646",0.475920553576195
"P30304_IDR_1_334",1
"P30305_IDR_1_378",1
"P30307_IDR_1_264",1
"P30405_IDR_1_43",1
"P30411_IDR_1_44",0.521698474042261
"P30411_IDR_354_391",0.478301525957739
"P30414_IDR_1284_1462",0.458140514551007
"P30414_IDR_180_1262",0.541859485448993
"P30419_IDR_1_85",1
"P30518_IDR_1_31",1
"P30519_IDR_1_31",0.387016784575518
"P30519_IDR_250_292",0.612983215424482
"P30531_IDR_1_43",1
"P30532_IDR_1_41",1
"P30533_IDR_1_51",1
"P30550_IDR_1_33",0.435917817216416
"P30989_IDR_387_418",0.517970581791143
"P31146_IDR_394_437",1
"P31152_IDR_336_415",0.648335349488409
"P31152_IDR_467_587",0.351664650511591
"P31249_IDR_1_432",1
"P31260_IDR_1_351",1
"P31267_IDR_1_156",1
"P31268_IDR_1_162",0.503147521464692
"P31268_IDR_186_230",0.496852478535308
"P31269_IDR_17_214",1
"P31270_IDR_1_247",1
"P31271_IDR_183_225",0.489680740934758
"P31271_IDR_25_169",0.510319259065242
"P31273_IDR_1_195",0.578068649462732
"P31273_IDR_205_242",0.421931350537268
"P31274_IDR_1_201",1
"P31275_IDR_1_94",0.392934070302781
"P31275_IDR_99_220",0.607065929697219
"P31276_IDR_21_176",0.407746527540005
"P31645_IDR_1_78",1
"P31689_IDR_367_397",1
"P31749_IDR_111_142",1
"P31751_IDR_112_143",1
"P31785_IDR_338_369",1
"P31948_IDR_188_223",1
"P31994_IDR_254_310",1
"P32004_IDR_1154_1218",1
"P32019_IDR_226_305",1
"P32121_IDR_350_382",1
"P32238_IDR_241_316",0.622841411499688
"P32238_IDR_390_428",0.377158588500312
"P32239_IDR_252_334",0.612946966014398
"P32239_IDR_412_447",0.387053033985601
"P32241_IDR_410_457",1
"P32242_IDR_1_354",1
"P32243_IDR_1_283",1
"P32247_IDR_1_35",0.46369825041533
"P32247_IDR_351_399",0.53630174958467
"P32248_IDR_1_38",1
"P32745_IDR_333_418",0.502783416921771
"P32780_IDR_271_373",0.48862070657661
"P32780_IDR_418_450",0.51137929342339
"P32926_IDR_865_914",1
"P32927_IDR_529_629",0.296600387713388
"P32927_IDR_634_756",0.231898373572346
"P32927_IDR_769_800",0.237661418614294
"P32927_IDR_831_862",0.233839820099972
"P32942_IDR_514_547",1
"P32970_IDR_1_48",1
"P32971_IDR_1_32",1
"P33032_IDR_1_32",1
"P33151_IDR_1_43",0.495314979431838
"P33151_IDR_666_700",0.504685020568162
"P33176_IDR_370_438",0.484265687204225
"P33176_IDR_886_963",0.515734312795775
"P33240_IDR_194_534",1
"P33241_IDR_1_221",0.593120178505446
"P33241_IDR_240_315",0.406879821494554
"P33316_IDR_1_109",1
"P33402_IDR_1_83",1
"P33527_IDR_269_306",0.455871416449085
"P33527_IDR_872_952",0.544128583550915
"P33778_IDR_1_35",1
"P33897_IDR_1_64",1
"P33908_IDR_1_189",1
"P33981_IDR_197_512",1
"P33991_IDR_1_146",1
"P34741_IDR_1_201",1
"P34969_IDR_1_73",0.320174380961951
"P34969_IDR_272_319",0.358784234951348
"P34969_IDR_408_479",0.321041384086701
"P34972_IDR_322_360",1
"P34981_IDR_224_260",0.539322512573792
"P34981_IDR_338_398",0.460677487426208
"P34995_IDR_1_38",0.341856383108934
"P34995_IDR_236_321",0.340057207865828
"P34995_IDR_371_402",0.318086409025238
"P34998_IDR_414_444",1
"P35052_IDR_402_443",0.489456062855383
"P35052_IDR_472_558",0.510543937144617
"P35070_IDR_143_178",0.469436041079379
"P35070_IDR_32_65",0.530563958920621
"P35125_IDR_1142_1306",0.528777261421575
"P35125_IDR_484_535",0.471222738578425
"P35212_IDR_109_141",0.429240687303226
"P35212_IDR_242_333",0.570759312696774
"P35221_IDR_635_673",0.482589188544342
"P35221_IDR_863_897",0.517410811455658
"P35222_IDR_1_64",0.506775074020481
"P35222_IDR_74_121",0.493224925979519
"P35226_IDR_232_326",1
"P35227_IDR_234_344",1
"P35228_IDR_13_79",1
"P35236_IDR_1_43",1
"P35240_IDR_443_528",1
"P35321_IDR_1_89",1
"P35325_IDR_1_72",1
"P35346_IDR_1_36",0.501974807412934
"P35346_IDR_324_364",0.498025192587066
"P35348_IDR_217_263",0.536664544236071
"P35348_IDR_350_423",0.463335455763929
"P35367_IDR_224_410",1
"P35368_IDR_1_39",0.230896601383747
"P35368_IDR_238_285",0.228251070574476
"P35368_IDR_369_478",0.29573295708632
"P35368_IDR_480_520",0.245119370955456
"P35372_IDR_1_64",0.47197371386791
"P35372_IDR_358_400",0.52802628613209
