"","GO0051656_establishment_of_organelle_localization"
"Q6ZUI0_IDR_1_51",1
"Q6ZUJ4_IDR_33_123",1
"Q6ZUJ8_IDR_143_174",0.312198144756871
"Q6ZUJ8_IDR_398_631",0.365075909830641
"Q6ZV65_IDR_1_224",0.508632137487288
"Q6ZV65_IDR_265_296",0.491367862512712
"Q6ZV73_IDR_1286_1319",0.480372181409576
"Q6ZV73_IDR_1_869",0.519627818590424
"Q6ZV89_IDR_152_265",1
"Q6ZVC0_IDR_1_841",1
"Q6ZVD7_IDR_223_975",1
"Q6ZVD8_IDR_1051_1111",0.314433469230018
"Q6ZVD8_IDR_1177_1254",0.326234877249984
"Q6ZVD8_IDR_1279_1318",0.359331653519998
"Q6ZVF9_IDR_1_680",0.478913682559608
"Q6ZVF9_IDR_721_776",0.521086317440392
"Q6ZVH7_IDR_327_798",0.489977059802295
"Q6ZVH7_IDR_931_974",0.510022940197705
"Q6ZVL6_IDR_1207_1816",0.472376569593853
"Q6ZVL6_IDR_1_818",0.527623430406147
"Q6ZVM7_IDR_155_212",0.325017811577129
"Q6ZVM7_IDR_308_440",0.338723125525263
"Q6ZWK4_IDR_39_108",1
"Q6ZWT7_IDR_465_520",1
"Q701N2_IDR_1_237",1
"Q701N4_IDR_1_177",1
"Q702N8_IDR_1_42",0.203237772056356
"Q702N8_IDR_561_729",0.205096735448972
"Q702N8_IDR_734_791",0.195861360993015
"Q702N8_IDR_863_909",0.204255482102417
"Q702N8_IDR_935_1843",0.191548649399241
"Q709C8_IDR_1375_1417",0.320816240268339
"Q709C8_IDR_1889_1929",0.321992075066319
"Q709C8_IDR_838_904",0.357191684665342
"Q70CQ1_IDR_287_328",0.440009275943072
"Q70CQ1_IDR_86_255",0.559990724056928
"Q70CQ2_IDR_3331_3513",0.346568124070584
"Q70CQ2_IDR_479_848",0.312009346307495
"Q70CQ2_IDR_85_144",0.341422529621921
"Q70YC5_IDR_1_173",0.445106977033272
"Q70YC5_IDR_186_407",0.554893022966728
"Q70Z44_IDR_362_399",1
"Q70Z53_IDR_1_70",0.485574794677533
"Q70Z53_IDR_219_289",0.514425205322467
"Q711Q0_IDR_1_1435",1
"Q712K3_IDR_193_238",1
"Q717R9_IDR_1_77",0.491567973498856
"Q717R9_IDR_80_158",0.508432026501144
"Q71DI3_IDR_1_41",1
"Q71F23_IDR_1_245",1
"Q71F56_IDR_1522_1670",0.189086995913667
"Q71F56_IDR_2050_2088",0.207630254001282
"Q71F56_IDR_291_856",0.203883960747637
"Q71F56_IDR_874_911",0.203246244088924
"Q71F56_IDR_959_1100",0.19615254524849
"Q71H61_IDR_213_637",1
"Q71RC2_IDR_24_96",0.332551451515069
"Q71RC2_IDR_280_333",0.328609074962501
"Q71RC2_IDR_337_724",0.33883947352243
"Q76KD6_IDR_32_436",1
"Q76KP1_IDR_1_103",0.421699353166481
"Q76KP1_IDR_409_669",0.578300646833518
"Q76KX8_IDR_1_197",1
"Q76L83_IDR_379_1395",0.458104418839887
"Q76L83_IDR_84_377",0.541895581160113
"Q76LX8_IDR_32_76",1
"Q76M96_IDR_24_137",0.48151197903704
"Q76M96_IDR_272_609",0.51848802096296
"Q76MJ5_IDR_407_508",1
"Q76N32_IDR_1_620",1
"Q76N89_IDR_1042_1109",0.255965029147835
"Q76N89_IDR_1_34",0.25632461029352
"Q76N89_IDR_348_828",0.232145041646663
"Q76N89_IDR_863_1014",0.255565318911982
"Q76NI1_IDR_1376_1411",0.262761493016031
"Q76NI1_IDR_208_440",0.250026275447472
"Q76NI1_IDR_686_887",0.237147246013647
"Q76NI1_IDR_963_1076",0.250064985522851
"Q7KZ85_IDR_1_268",0.360917605176054
"Q7L2E3_IDR_145_233",0.527248709319854
"Q7L2J0_IDR_1_411",1
"Q7L2K0_IDR_44_195",1
"Q7L2R6_IDR_49_154",1
"Q7L2Z9_IDR_1_70",1
"Q7L311_IDR_30_378",1
"Q7L3B6_IDR_114_157",0.510280817982663
"Q7L3B6_IDR_1_87",0.489719182017337
"Q7L3S4_IDR_1_146",1
"Q7L3T8_IDR_1_35",1
"Q7L3V2_IDR_232_364",1
"Q7L4E1_IDR_260_302",0.530008394863662
"Q7L4E1_IDR_68_172",0.469991605136338
"Q7L4I2_IDR_1_323",1
"Q7L4P6_IDR_246_286",0.478087045297171
"Q7L4P6_IDR_78_187",0.52191295470283
"Q7L4S7_IDR_31_112",1
"Q7L513_IDR_263_316",1
"Q7L590_IDR_18_242",0.527594113924342
"Q7L9B9_IDR_200_237",0.493201940599026
"Q7LBC6_IDR_1127_1331",0.514189114696557
"Q7LBC6_IDR_258_890",0.485810885303443
"Q7LBE3_IDR_572_655",0.479124205796413
"Q7LBE3_IDR_742_791",0.520875794203587
"Q7LC44_IDR_1_204",0.49599936300425
"Q7LC44_IDR_362_396",0.50400063699575
"Q7LDG7_IDR_553_596",1
"Q7LFL8_IDR_1_313",1
"Q7LGA3_IDR_1_67",1
"Q7LGC8_IDR_1_130",1
"Q7M4L6_IDR_1_308",1
"Q7RTM1_IDR_1_53",0.500491683744168
"Q7RTM1_IDR_479_529",0.499508316255832
"Q7RTN6_IDR_26_57",0.508299347891241
"Q7RTN6_IDR_307_344",0.491700652108759
"Q7RTP6_IDR_629_801",0.385347522488214
"Q7RTP6_IDR_822_1894",0.614652477511786
"Q7RTR2_IDR_1_59",1
"Q7RTS1_IDR_1_83",0.532886265450151
"Q7RTX7_IDR_316_356",0.327408186232176
"Q7RTX7_IDR_414_472",0.364638406340474
"Q7RTX9_IDR_215_283",1
"Q7RTY1_IDR_193_285",1
"Q7RTY8_IDR_28_92",1
"Q7RTZ2_IDR_1_57",0.325470059585353
"Q7RTZ2_IDR_379_451",0.340821598141564
"Q7RTZ2_IDR_470_528",0.333708342273082
"Q7Z2H8_IDR_1_44",1
"Q7Z2K6_IDR_1_83",1
"Q7Z2K8_IDR_1_1008",1
"Q7Z2Q7_IDR_411_451",1
"Q7Z2T5_IDR_1_82",0.53028737448165
"Q7Z2T5_IDR_696_733",0.46971262551835
"Q7Z2W4_IDR_225_508",1
"Q7Z2W7_IDR_1_37",1
"Q7Z2W9_IDR_1_58",1
"Q7Z2X7_IDR_1_111",1
"Q7Z2Y5_IDR_331_1182",1
"Q7Z2Z1_IDR_504_539",0.35313425526676
"Q7Z3E2_IDR_625_898",0.620249536331339
"Q7Z3E5_IDR_277_308",0.422559430684877
"Q7Z3E5_IDR_573_818",0.577440569315123
"Q7Z3F1_IDR_1_33",0.342911547029028
"Q5VZV1_IDR_1_55",1
"Q5W041_IDR_612_697",1
"Q5W0A0_IDR_1_350",0.525931213117487
"Q5W0A0_IDR_414_455",0.474068786882513
"Q5W0B1_IDR_56_726",1
"Q5W0B7_IDR_154_220",1
"Q5W0Q7_IDR_502_934",0.485152516844657
"Q5W0Q7_IDR_94_218",0.514847483155343
"Q5W0V3_IDR_177_255",0.516013600282953
"Q5W0V3_IDR_533_564",0.483986399717047
"Q5W0Z9_IDR_300_365",1
"Q5W186_IDR_1_40",1
"Q5W5W9_IDR_130_170",1
"Q5XG99_IDR_123_239",0.320028523180902
"Q5XG99_IDR_241_296",0.306126595625748
"Q5XG99_IDR_32_68",0.373844881193351
"Q5XKE5_IDR_1_62",0.508035399512187
"Q5XKE5_IDR_474_535",0.491964600487813
"Q5XKK7_IDR_1_138",1
"Q5XKL5_IDR_152_184",1
"Q5XKR4_IDR_1_110",0.517044464088555
"Q5XKR4_IDR_154_325",0.482955535911445
"Q5XKR9_IDR_1_83",1
"Q5XPI4_IDR_683_740",1
"Q5XUX0_IDR_10_61",0.465112298567081
"Q5XUX0_IDR_379_441",0.534887701432919
"Q63HQ0_IDR_261_302",0.484471776363505
"Q63HQ0_IDR_75_259",0.515528223636496
"Q63HQ2_IDR_1_31",1
"Q63HR2_IDR_462_652",0.33966431746792
"Q63HR2_IDR_681_1127",0.304469122707411
"Q63HR2_IDR_84_122",0.355866559824669
"Q63ZY3_IDR_1_585",1
"Q641Q2_IDR_1_43",0.245677107284678
"Q641Q2_IDR_189_1341",0.472295579599034
"Q641Q2_IDR_53_186",0.282027313116288
"Q643R3_IDR_491_524",1
"Q64ET8_IDR_1_168",0.512745395850244
"Q64ET8_IDR_248_278",0.487254604149756
"Q64LD2_IDR_1_207",1
"Q658L1_IDR_1_346",1
"Q658Y4_IDR_334_371",0.495055173219854
"Q658Y4_IDR_663_716",0.504944826780146
"Q659A1_IDR_372_720",0.349746057055523
"Q659A1_IDR_48_81",0.318078348570954
"Q659A1_IDR_933_982",0.332175594373524
"Q659C4_IDR_1_166",0.194331202882071
"Q659C4_IDR_285_475",0.22739808260199
"Q659C4_IDR_477_519",0.200464620478189
"Q659C4_IDR_527_616",0.189542748172659
"Q659C4_IDR_851_914",0.188263345865091
"Q66GS9_IDR_1099_1140",0.22931789980972
"Q66GS9_IDR_378_509",0.298073474095956
"Q66GS9_IDR_518_561",0.22956077628034
"Q66GS9_IDR_73_203",0.243047849813984
"Q66K14_IDR_399_458",0.316127144158097
"Q66K79_IDR_589_629",1
"Q66K89_IDR_1_433",1
"Q66LE6_IDR_380_415",1
"Q674R7_IDR_1_173",0.477131653927969
"Q674R7_IDR_734_924",0.522868346072031
"Q674X7_IDR_1_430",0.596976316175114
"Q674X7_IDR_685_763",0.403023683824886
"Q676U5_IDR_234_268",0.483588783327933
"Q676U5_IDR_48_85",0.516411216672067
"Q684P5_IDR_1_54",0.338797697909457
"Q684P5_IDR_496_676",0.326682218197854
"Q7Z3F1_IDR_543_655",0.311198103091712
"Q7Z3F1_IDR_838_870",0.34589034987926
"Q7Z3G6_IDR_1_31",0.518679453740819
"Q7Z3G6_IDR_312_842",0.48132054625918
"Q7Z3H0_IDR_323_429",1
"Q7Z3H4_IDR_1_309",0.490232891231277
"Q7Z3H4_IDR_403_446",0.509767108768723
"Q7Z3I7_IDR_1_245",1
"Q7Z3J2_IDR_11_111",1
"Q7Z3J3_IDR_995_1032",1
"Q7Z3K3_IDR_1_369",0.188155248217941
"Q7Z3Z0_IDR_1_64",0.461715244136558
"Q7Z3Z0_IDR_391_450",0.538284755863442
"Q7Z3Z2_IDR_134_195",1
"Q7Z3Z3_IDR_1_120",1
"Q7Z3Z4_IDR_1_101",1
"Q7Z401_IDR_1509_1622",0.434709653329765
"Q7Z401_IDR_891_1436",0.565290346670235
"Q7Z402_IDR_1_97",1
"Q7Z403_IDR_1_149",1
"Q7Z406_IDR_1927_1995",1
"Q7Z417_IDR_1_648",1
"Q7Z418_IDR_178_280",1
"Q7Z422_IDR_1_152",1
"Q7Z429_IDR_107_145",0.510619299813849
"Q7Z429_IDR_1_50",0.489380700186151
"Q7Z434_IDR_477_513",0.526958092437091
"Q7Z434_IDR_98_458",0.473041907562908
"Q7Z443_IDR_973_1147",1
"Q7Z444_IDR_1_36",1
"Q7Z460_IDR_231_294",0.334255484430626
"Q7Z4P5_IDR_19_83",0.484346865383658
"Q7Z4P5_IDR_287_346",0.515653134616342
"Q7Z4Q2_IDR_1_37",0.492428256448885
"Q7Z4Q2_IDR_308_408",0.507571743551115
"Q7Z4R8_IDR_1_32",0.47005638783917
"Q7Z4R8_IDR_140_191",0.52994361216083
"Q7Z4S6_IDR_1071_1318",0.289423318771571
"Q7Z4S6_IDR_404_455",0.281343242933293
"Q7Z4S6_IDR_494_1041",0.429233438295135
"Q7Z4T8_IDR_32_89",1
"Q7Z4T9_IDR_406_515",1
"Q7Z4V0_IDR_100_440",0.239950934131506
"Q7Z4V0_IDR_1_94",0.237799176517609
"Q7Z4V0_IDR_447_478",0.253095450819408
"Q7Z4V0_IDR_600_649",0.269154438531477
"Q7Z4V5_IDR_549_671",0.532997447106886
"Q7Z4V5_IDR_91_469",0.467002552893114
"Q7Z569_IDR_26_57",0.518017541206343
"Q7Z569_IDR_82_120",0.481982458793657
"Q7Z570_IDR_77_461",0.515589292169742
"Q7Z5H3_IDR_1_35",0.524566553426321
"Q7Z5H3_IDR_351_599",0.475433446573679
"Q7Z5J4_IDR_1_1592",0.323059749585438
"Q7Z5J4_IDR_1614_1678",0.348079633353363
"Q7Z5J4_IDR_1693_1817",0.328860617061199
"Q7Z5J8_IDR_1351_1393",1
"Q7Z5K2_IDR_1051_1109",0.478712459789545
"Q7Z5K2_IDR_1_636",0.521287540210455
"Q7Z5L2_IDR_1_634",1
"Q7Z5L3_IDR_1_31",0.52007123598283
"Q7Z5L3_IDR_37_149",0.47992876401717
"Q7Z5L7_IDR_1_46",1
"Q7Z5L9_IDR_67_501",1
"Q7Z5M5_IDR_1_46",0.356096170977618
"Q7Z5M5_IDR_732_879",0.302572593599177
"Q7Z5M5_IDR_995_1056",0.341331235423205
"Q7Z5N4_IDR_1_79",0.49514740272998
"Q7Z5N4_IDR_2039_2137",0.50485259727002
"Q7Z5Q5_IDR_1_192",0.512045617487153
"Q7Z5Q5_IDR_861_900",0.487954382512847
"Q7Z6B7_IDR_713_769",0.199282955188309
"Q7Z6B7_IDR_802_1085",0.189092456182584
"Q7Z6E9_IDR_229_283",0.285930365556876
"Q7Z6E9_IDR_325_1792",0.41942583672115
"Q7Z6E9_IDR_81_141",0.294643797721974
"Q7Z6G3_IDR_193_247",1
"Q7Z6G8_IDR_1195_1248",0.33900680442609
"Q7Z6G8_IDR_287_809",0.312980424187657
"Q7Z6G8_IDR_945_1030",0.348012771386253
"Q7Z6I6_IDR_1024_1101",0.487160960092326
"Q7Z6I6_IDR_217_1020",0.512839039907674
"Q7Z6I8_IDR_1_188",1
"Q7Z6J0_IDR_258_445",0.34275870888416
"Q7Z6J0_IDR_509_827",0.32204195739293
"Q7Z6J0_IDR_77_123",0.335199333722911
"Q7Z6J2_IDR_1_56",0.479409655886378
"Q7Z6J2_IDR_196_395",0.520590344113622
"Q7Z6J4_IDR_1_101",1
"Q7Z6J6_IDR_299_507",1
"Q7Z6Z7_IDR_2259_2669",0.0747071994617655
"Q7Z6Z7_IDR_2682_3016",0.0741878629277313
"Q7Z6Z7_IDR_3140_3172",0.0664922198085729
"Q7Z6Z7_IDR_3238_3281",0.0671043680547722
"Q7Z6Z7_IDR_3305_3335",0.0624483471877673
"Q7Z6Z7_IDR_3345_3459",0.0733401538516418
"Q7Z6Z7_IDR_3461_3574",0.0622550664720418
"Q7Z6Z7_IDR_3625_3706",0.0698076005513323
"Q7Z6Z7_IDR_3736_3842",0.0729025515117097
"Q7Z736_IDR_25_55",0.345725529939574
"Q7Z736_IDR_558_625",0.330771207036162
"Q7Z736_IDR_751_793",0.323503263024264
"Q7Z739_IDR_1_52",0.513734056148721
"Q7Z739_IDR_199_391",0.486265943851279
"Q7Z794_IDR_1_61",0.513335472131996
"Q7Z794_IDR_492_578",0.486664527868003
"Q7Z7A1_IDR_1_77",0.141719308207116
"Q7Z7F0_IDR_568_610",0.241601790403599
"Q7Z7G1_IDR_1_303",1
"Q7Z7G2_IDR_1_127",0.557310237306702
"Q7Z7G2_IDR_129_160",0.442689762693298
"Q7Z7G8_IDR_1245_1318",0.134893936645574
"Q7Z7G8_IDR_1762_1799",0.14166251055985
"Q7Z7G8_IDR_1858_1889",0.147019666535612
"Q7Z7G8_IDR_2077_2107",0.142333191187388
"Q7Z7G8_IDR_294_340",0.145146492293042
"Q7Z7G8_IDR_95_134",0.142052422772066
"Q7Z7G8_IDR_971_1048",0.146891780006466
"Q7Z7H8_IDR_1_33",1
"Q7Z7J5_IDR_136_172",0.507346770479939
"Q7Z7J5_IDR_34_82",0.492653229520061
"Q7Z7J9_IDR_1_57",1
"Q7Z7K2_IDR_1_430",1
"Q7Z7L8_IDR_1_435",1
"Q7Z7L9_IDR_1_277",1
"Q7Z7M0_IDR_2810_2845",1
"Q7Z7M8_IDR_1_68",1
"Q86SQ6_IDR_204_247",0.537801975422704
"Q86SQ6_IDR_325_529",0.462198024577296
"Q86SQ7_IDR_1_299",1
"Q86SR1_IDR_1_74",1
"Q86SS6_IDR_86_218",1
"Q86SU0_IDR_214_546",1
"Q86SX6_IDR_1_40",1
"Q86T03_IDR_1_76",1
"Q86T13_IDR_287_490",1
"Q86T20_IDR_1_102",1
"Q86T24_IDR_121_483",1
"Q86T29_IDR_21_144",1
"Q86T65_IDR_1033_1068",0.355093236865953
"Q86T65_IDR_486_602",0.296446935557635
"Q86T65_IDR_988_1022",0.348459827576413
"Q86T75_IDR_1_647",0.540254898491553
"Q86T75_IDR_659_694",0.459745101508447
"Q86T82_IDR_108_339",0.461884315313172
"Q86T82_IDR_608_837",0.538115684686828
"Q86TJ5_IDR_1_33",0.502138063188535
"Q86TJ5_IDR_89_246",0.497861936811465
"Q86TL0_IDR_1_64",0.492799803052805
"Q86TL0_IDR_439_469",0.507200196947195
"Q86TL2_IDR_220_294",1
"Q86TM6_IDR_332_617",1
"Q86TN4_IDR_223_253",1
"Q86TP1_IDR_369_407",1
"Q86TU7_IDR_526_594",1
"Q86TV6_IDR_651_686",1
"Q86TY3_IDR_20_679",1
"Q86U06_IDR_1_161",0.54110970024906
"Q86U06_IDR_378_420",0.45889029975094
"Q86U17_IDR_2_44",1
"Q86U28_IDR_1_47",1
"Q86U38_IDR_1_53",1
"Q86U42_IDR_1_159",0.529186424832144
"Q86U42_IDR_250_301",0.470813575167856
"Q86UD0_IDR_309_342",0.49683102086713
"Q86UD0_IDR_97_232",0.503168979132871
"Q86UD3_IDR_1_65",1
"Q86UD4_IDR_1_202",1
"Q86UE3_IDR_113_216",1
"Q86UE4_IDR_58_582",1
"Q86UE6_IDR_365_484",1
"Q86UE8_IDR_1_239",0.471231272118802
"Q86UE8_IDR_315_409",0.528768727881198
"Q86UF2_IDR_278_319",0.323047637680465
"Q86UF2_IDR_334_468",0.367560707621203
"Q86UF2_IDR_478_677",0.309391654698331
"Q86UF4_IDR_1_236",1
"Q86UG4_IDR_1_93",1
"Q86UK0_IDR_1668_1712",1
"Q86UK5_IDR_327_367",0.127396750893662
"Q86UK5_IDR_45_75",0.114731629268455
"Q86UK5_IDR_576_607",0.129746124784198
"Q86UK5_IDR_767_820",0.15058562706778
"Q86UK5_IDR_862_933",0.175608691140066
"Q86UR5_IDR_185_540",0.265794287473124
"Q86UR5_IDR_45_82",0.252524036193922
"Q86UR5_IDR_879_919",0.239408619273247
"Q86UR5_IDR_924_1500",0.242273057059708
"Q86US8_IDR_1162_1213",0.350117486239179
"Q86US8_IDR_1_409",0.35712049697088
"Q86US8_IDR_413_508",0.292762016789941
"Q86UT5_IDR_429_459",1
"Q86UT6_IDR_39_69",1
"Q86UU0_IDR_1_1499",1
"Q86V15_IDR_1058_1154",0.128230308760772
"Q86V15_IDR_1335_1399",0.132739367211827
"Q86V15_IDR_1587_1759",0.162603806060202
"Q86V15_IDR_686_999",0.14019323811274
"Q86V20_IDR_137_168",0.323605759352065
"Q86V20_IDR_258_305",0.342217833656647
"Q86V20_IDR_52_84",0.334176406991288
"Q86V24_IDR_1_82",1
"Q86V25_IDR_1_44",0.49285106995558
"Q86V25_IDR_296_348",0.50714893004442
"Q86V40_IDR_1_38",0.309922692234055
"Q86V40_IDR_354_431",0.374349666818613
"Q86V40_IDR_446_505",0.315727640947332
"Q86V42_IDR_1_41",0.517785147587682
"Q86V42_IDR_284_546",0.482214852412318
"Q86VK4_IDR_185_215",0.332599324180152
"Q86VK4_IDR_352_404",0.343116292559321
"Q86VL8_IDR_505_567",1
"Q86VM9_IDR_1_953",1
"Q86VP1_IDR_445_536",0.444766353471708
"Q86VP1_IDR_568_712",0.555233646528292
"Q86VP3_IDR_182_466",0.592577017711195
"Q86VP3_IDR_687_745",0.407422982288805
"Q86VP6_IDR_310_342",1
"Q86VQ0_IDR_1_684",1
"Q86VQ1_IDR_1_309",0.540948953718404
"Q86VQ1_IDR_313_547",0.459051046281596
"Q86VQ3_IDR_1_453",1
"Q86VR2_IDR_1_31",0.47027615508619
"Q86VY9_IDR_162_491",0.346599137918659
"Q86VZ1_IDR_311_359",1
"Q86VZ4_IDR_1_47",0.490046153340003
"Q86VZ4_IDR_346_431",0.509953846659997
"Q86VZ6_IDR_36_172",1
"Q86W11_IDR_131_295",1
"Q86W25_IDR_107_176",1
"Q86W26_IDR_611_655",1
"Q86W33_IDR_299_332",1
"Q86W47_IDR_1_46",1
"Q86W50_IDR_382_506",1
"Q86W54_IDR_165_205",1
"Q86W56_IDR_1_449",1
"Q86W67_IDR_122_206",1
"Q86W92_IDR_258_611",0.59734647985991
"Q86W92_IDR_929_1011",0.40265352014009
"Q86WA8_IDR_584_621",1
"Q86WB0_IDR_1_68",0.533780401895095
"Q86WB0_IDR_287_421",0.466219598104905
"Q86WD7_IDR_1_40",1
"Q86WS4_IDR_1_652",1
"Q86WS5_IDR_1_63",1
"Q86WT6_IDR_1_31",1
"Q86WV1_IDR_214_291",0.556181497029356
"Q86WV1_IDR_58_96",0.443818502970644
"Q86WX3_IDR_14_59",1
"Q86WZ0_IDR_106_190",1
"Q86WZ6_IDR_74_225",1
"Q86X02_IDR_1_432",1
"Q86X10_IDR_1270_1332",0.259485851566471
"Q86X10_IDR_355_437",0.243530055986358
"Q86X10_IDR_463_499",0.255800913395875
"Q86X10_IDR_705_738",0.241183179051295
"Q86X24_IDR_234_394",1
"Q86X27_IDR_1_36",0.510990012553485
"Q86X27_IDR_288_450",0.489009987446514
"Q86X29_IDR_1_70",0.434028568625246
"Q86X29_IDR_313_649",0.565971431374754
"Q86X45_IDR_187_251",0.518985828768222
"Q86X45_IDR_387_455",0.481014171231777
"Q86XL3_IDR_118_194",0.34195152299967
"Q86XL3_IDR_611_819",0.338640069925736
"Q86XL3_IDR_876_938",0.319408407074595
"Q86XN6_IDR_18_207",1
"Q86XN7_IDR_124_944",1
"Q86XN8_IDR_1_147",0.325017936159977
"Q86XN8_IDR_485_543",0.339986361512636
"Q86XN8_IDR_554_594",0.334995702327387
"Q86XP1_IDR_1109_1145",0.33342301405357
"Q86XP1_IDR_1_60",0.294752443313684
"Q86XP1_IDR_531_715",0.371824542632746
"Q86XP3_IDR_1_198",0.500069898695913
"Q86XP3_IDR_636_938",0.499930101304087
"Q86XR2_IDR_1_35",1
"Q86XR5_IDR_120_153",0.522438616166604
"Q86XR5_IDR_36_82",0.477561383833396
"Q86XR7_IDR_1_74",1
"Q86XR8_IDR_1_481",1
"Q86XS5_IDR_22_91",1
"Q86XS8_IDR_316_375",1
"Q86Y37_IDR_339_369",0.51712151373984
"Q86Y38_IDR_37_250",1
"Q86Y46_IDR_1_45",0.500562727284476
"Q86Y46_IDR_486_540",0.499437272715524
"Q86Y82_IDR_129_178",1
"Q86Y91_IDR_391_521",0.524436271441159
"Q86Y91_IDR_523_852",0.475563728558841
"Q86Y97_IDR_239_383",1
"Q86YA3_IDR_1183_1230",0.340085197868536
"Q86YA3_IDR_535_1181",0.340560839388162
"Q86YA3_IDR_76_528",0.319353962743302
"Q86YC2_IDR_1_855",1
"Q86YD1_IDR_1_89",1
"Q86YD3_IDR_265_334",1
"Q86YD5_IDR_279_345",1
"Q86YD7_IDR_1_464",1
"Q86YE8_IDR_79_133",1
"Q86YF9_IDR_248_285",0.204135979347991
"Q86YF9_IDR_292_552",0.355506191025155
"Q86YF9_IDR_554_595",0.196960104941312
"Q86YS7_IDR_258_340",0.320801458865888
"Q86YS7_IDR_638_673",0.35071286720403
"Q86YS7_IDR_800_866",0.328485673930082
"Q86YT5_IDR_162_199",1
"Q86YT9_IDR_299_394",1
"Q86YV0_IDR_154_237",0.314093727571343
"Q86YV0_IDR_45_126",0.328547326756677
"Q86YV0_IDR_740_1011",0.35735894567198
"Q86YV5_IDR_1160_1206",0.510798887216898
"Q86YV5_IDR_1_937",0.489201112783102
"Q86YV6_IDR_1_83",1
"Q86YW0_IDR_303_340",1
"Q86YW5_IDR_136_227",1
"Q86YW9_IDR_1193_1230",0.257741256673
"Q86YW9_IDR_1371_1401",0.237084966697999
"Q86YW9_IDR_1716_2145",0.239378961013243
"Q86YW9_IDR_629_694",0.265794815615758
"Q86YZ3_IDR_90_2850",1
"Q86Z02_IDR_529_599",0.247000460458699
"Q86Z02_IDR_89_171",0.257696711060603
"Q8IUG5_IDR_1920_2554",0.403522295921394
"Q8IUH2_IDR_77_117",1
"Q8IUH4_IDR_1_48",1
"Q8IUH5_IDR_1_55",1
"Q8IUH8_IDR_218_249",0.327068168039217
"Q8IUH8_IDR_532_626",0.340737425106106
"Q8IUH8_IDR_642_684",0.332194406854678
"Q8IUK5_IDR_1_34",0.322894347582187
"Q8IUK5_IDR_349_426",0.329401925940851
"Q8IUK5_IDR_36_71",0.347703726476961
"Q8IUK8_IDR_1_55",1
"Q8IUL8_IDR_1122_1156",0.507958776131674
"Q8IUL8_IDR_1_38",0.492041223868326
"Q8IUM7_IDR_327_802",1
"Q8IUN9_IDR_1_61",1
"Q8IUQ0_IDR_293_354",1
"Q8IUQ4_IDR_1_31",1
"Q8IUR6_IDR_1_449",1
"Q8IUS5_IDR_1_34",1
"Q8IUW3_IDR_204_357",1
"Q8IV35_IDR_327_361",0.452363680625435
"Q8IV35_IDR_526_608",0.547636319374565
"Q8IV36_IDR_570_675",1
"Q8IV38_IDR_367_441",1
"Q8IV45_IDR_33_90",1
"Q8IV48_IDR_1_59",1
"Q8IV50_IDR_121_173",0.507468182748468
"Q8IV50_IDR_1_65",0.492531817251532
"Q8IV53_IDR_453_791",1
"Q8IV56_IDR_1_129",1
"Q8IV61_IDR_548_690",1
"Q8IV63_IDR_31_145",1
"Q8IV76_IDR_188_246",0.35293251290337
"Q8IV76_IDR_289_690",0.344262788773187
"Q8IV76_IDR_710_771",0.302804698323443
"Q8IV77_IDR_538_575",1
"Q8IVA1_IDR_1_136",1
"Q8IVB4_IDR_494_529",0.510417891970918
"Q8IVB4_IDR_532_645",0.489582108029082
"Q8IVB5_IDR_1_74",1
"Q8IVF6_IDR_225_347",1
"Q8IVG5_IDR_77_160",1
"Q8IVH2_IDR_1_327",0.316848770233033
"Q8IVH2_IDR_331_451",0.342503692261235
"Q8IVH2_IDR_581_680",0.340647537505732
"Q8IVH8_IDR_293_538",1
"Q8IVI9_IDR_316_437",1
"Q8IVJ1_IDR_1_93",1
"Q8IVL0_IDR_181_1912",0.312982762137284
"Q8IVL0_IDR_2323_2385",0.345552009753628
"Q8IVL0_IDR_39_78",0.341465228109088
"Q8IVL1_IDR_191_2012",0.312726918773225
"Q8IVL1_IDR_2457_2488",0.34893908728728
"Q8IVL1_IDR_43_84",0.338333993939496
"Q8IVL5_IDR_1_37",1
"Q8IVL6_IDR_694_736",1
"Q8IVM0_IDR_25_306",1
"Q8IVN3_IDR_50_82",1
"Q8IW52_IDR_644_749",0.52009030513101
"Q8IW70_IDR_1_48",0.503064546819194
"Q8IW70_IDR_417_524",0.496935453180806
"Q8IW93_IDR_1_348",1
"Q8IWA0_IDR_758_807",1
"Q8IWA4_IDR_548_581",1
"Q8IWA6_IDR_1_41",0.304187211638385
"Q8IWA6_IDR_185_383",0.325094118680817
"Q8IWA6_IDR_76_129",0.370718669680799
"Q8IWB1_IDR_40_135",1
"Q8IWB4_IDR_1_1332",1
"Q8IWB6_IDR_518_1469",1
"Q8IWB9_IDR_1_34",0.18736117459757
"Q8IWB9_IDR_40_532",0.208869629513314
"Q8IWB9_IDR_643_682",0.21075329952813
"Q8IWB9_IDR_712_817",0.188585700363566
"Q8IWB9_IDR_919_995",0.20443019599742
"Q8IWC1_IDR_1_876",1
"Q8IWD4_IDR_1_170",0.483344836119346
"Q8IWD4_IDR_219_279",0.516655163880654
"Q8IWJ2_IDR_1434_1562",0.357329195354926
"Q8IWJ2_IDR_916_951",0.331909276819746
"Q8IWK6_IDR_1066_1282",0.316006046662317
"Q8IWK6_IDR_1_35",0.327986877191667
"Q8IWK6_IDR_946_988",0.356007076146016
"Q8IWL2_IDR_1_103",1
