"","GO0090304_nucleic_acid_metabolic_process"
"Q5H9J7_IDR_1_68",1
"Q5H9L2_IDR_1_206",1
"Q5H9L4_IDR_1_93",0.502318965729895
"Q5H9L4_IDR_286_391",0.497681034270105
"Q5H9M0_IDR_102_389",0.61794693765252
"Q5H9M0_IDR_506_539",0.38205306234748
"Q5H9R7_IDR_502_873",1
"Q5HY64_IDR_1_50",0.31935454092042
"Q5HY64_IDR_52_854",0.408949819849967
"Q5HY64_IDR_897_931",0.271695639229613
"Q5HY92_IDR_81_460",1
"Q5HYC2_IDR_1_72",0.283533191372583
"Q5HYC2_IDR_217_252",0.270424652886073
"Q5HYC2_IDR_489_2103",0.446042155741344
"Q5HYI7_IDR_246_312",1
"Q5HYJ3_IDR_140_260",0.38545521725528
"Q5HYJ3_IDR_1_77",0.211455631465177
"Q5HYJ3_IDR_301_339",0.206063384078284
"Q5HYJ3_IDR_83_126",0.197025767201259
"Q5HYK3_IDR_1_52",1
"Q5HYK7_IDR_1_412",1
"Q5HYK9_IDR_66_254",1
"Q5HYM0_IDR_1_104",0.303667087146301
"Q5HYM0_IDR_151_187",0.232935704687077
"Q5HYM0_IDR_349_514",0.226427067223855
"Q5HYM0_IDR_542_574",0.236970140942767
"Q5HYN5_IDR_1_118",1
"Q5JNZ3_IDR_118_248",0.510142743992094
"Q5JPB2_IDR_1_1672",1
"Q5JPH6_IDR_1_33",1
"Q5JPI3_IDR_103_133",1
"Q5JQC4_IDR_1_107",0.482794125224717
"Q5JQC4_IDR_147_288",0.517205874775283
"Q5JQC9_IDR_283_324",0.317672935614732
"Q5JQC9_IDR_452_637",0.372310224638426
"Q5JQC9_IDR_640_753",0.310016839746841
"Q5JQS6_IDR_1_64",1
"Q5JR12_IDR_1_67",1
"Q5JR59_IDR_1_1002",0.486958334864497
"Q5JR59_IDR_1336_1369",0.513041665135503
"Q5JR98_IDR_1_102",1
"Q5JRA6_IDR_126_1149",0.269438253140099
"Q5JRA6_IDR_1416_1486",0.236901060991561
"Q5JRA6_IDR_1554_1642",0.257144164432759
"Q5JRA6_IDR_1644_1907",0.236516521435582
"Q5JRC9_IDR_1_600",1
"Q5JRK9_IDR_1_111",1
"Q5JRM2_IDR_15_338",1
"Q5JRV8_IDR_1_46",0.542424774180052
"Q5JRV8_IDR_248_328",0.457575225819949
"Q5JRX3_IDR_806_836",1
"Q5JS13_IDR_1_37",0.537916887917195
"Q5JS13_IDR_284_417",0.462083112082805
"Q5JSH3_IDR_1_478",0.568872325718126
"Q5JSH3_IDR_553_589",0.431127674281874
"Q5JSJ4_IDR_563_766",1
"Q5JTD0_IDR_1_173",0.48792562957033
"Q5JTD0_IDR_182_557",0.51207437042967
"Q5JTH9_IDR_1044_1147",0.290342386996776
"Q5JTH9_IDR_1159_1297",0.387090750871813
"Q5JTH9_IDR_1_96",0.322566862131411
"Q5JTV8_IDR_23_343",1
"Q5JTW2_IDR_325_470",0.548908401906011
"Q5JTW2_IDR_543_689",0.451091598093989
"Q5JTY5_IDR_1_38",1
"Q5JTZ5_IDR_84_239",1
"Q5JTZ9_IDR_1_35",1
"Q5JU00_IDR_1_59",1
"Q5JU67_IDR_1_38",0.570166233552701
"Q5JU67_IDR_413_453",0.429833766447299
"Q5JU85_IDR_1092_1488",0.495894268001959
"Q5JU85_IDR_1_753",0.504105731998041
"Q5JUK2_IDR_111_304",0.517780591107368
"Q5JUK2_IDR_1_60",0.482219408892632
"Q5JUK3_IDR_1030_1116",0.299312205417424
"Q5JUK3_IDR_1_48",0.295403659596991
"Q5JUK3_IDR_621_729",0.405284134985586
"Q5JUK9_IDR_1_113",1
"Q5JUX0_IDR_1_46",1
"Q5JVG2_IDR_59_209",1
"Q5JVS0_IDR_33_288",0.525256170836218
"Q5JVS0_IDR_363_400",0.474743829163782
"Q5JVX7_IDR_1_168",0.491197418993661
"Q5JVX7_IDR_260_310",0.508802581006339
"Q5JWF2_IDR_1_659",1
"Q5JWR5_IDR_549_674",0.245384182582507
"Q5JY77_IDR_1_1117",1
"Q5JYT7_IDR_1055_1200",0.450940963212974
"Q5JYT7_IDR_192_561",0.549059036787026
"Q5K4E3_IDR_1_43",1
"Q5K4L6_IDR_118_161",1
"Q5K651_IDR_80_155",1
"Q5KSL6_IDR_1_214",0.396132098846666
"Q5KSL6_IDR_726_839",0.603867901153334
"Q5KU26_IDR_394_605",1
"Q5M775_IDR_1_395",0.258604600084696
"Q5M775_IDR_532_584",0.328786635860634
"Q5M775_IDR_716_956",0.41260876405467
"Q5M7Z0_IDR_1_139",1
"Q5M8T2_IDR_305_382",1
"Q5M9N0_IDR_1_101",0.493022598162921
"Q5M9N0_IDR_797_1113",0.506977401837079
"Q5M9Q1_IDR_1_294",1
"Q5MAI5_IDR_292_379",1
"Q5MCW4_IDR_61_185",1
"Q5MIZ7_IDR_684_849",1
"Q5MJ07_IDR_1_46",1
"Q5MJ10_IDR_1_55",0.52051927684708
"Q5MJ10_IDR_58_180",0.47948072315292
"Q5MJ68_IDR_1_53",0.498397473072871
"Q5MJ68_IDR_220_250",0.501602526927129
"Q5MJ70_IDR_1_63",0.531021293964752
"Q5MJ70_IDR_211_307",0.468978706035248
"Q5MNV8_IDR_1_37",1
"Q5QGZ9_IDR_13_103",1
"Q5QJ38_IDR_93_904",1
"Q5QJE6_IDR_1_488",0.535282544980932
"Q5QJE6_IDR_494_641",0.464717455019069
"Q5QNW6_IDR_1_36",1
"Q5QP82_IDR_1_60",1
"Q5R372_IDR_462_502",0.472429069736336
"Q5R372_IDR_66_125",0.527570930263664
"Q5R3F8_IDR_261_295",0.239617659086235
"Q5R3F8_IDR_448_495",0.230540843356275
"Q5R3F8_IDR_508_546",0.211827457410401
"Q5R3F8_IDR_557_730",0.318014040147089
"Q5RHP9_IDR_101_280",0.490556473330504
"Q5RHP9_IDR_403_1530",0.509443526669496
"Q5RIA9_IDR_1_38",1
"Q5RKV6_IDR_1_31",1
"Q5RL73_IDR_144_305",1
"Q5SGD2_IDR_47_79",1
"Q5SNT2_IDR_372_629",1
"Q5SQ80_IDR_221_524",1
"Q5SQH8_IDR_1_111",1
"Q5SQI0_IDR_193_394",1
"Q5SQQ9_IDR_1_118",0.512179417079641
"Q5SQQ9_IDR_122_334",0.487820582920359
"Q5SQS8_IDR_115_154",0.31090320682972
"Q5SQS8_IDR_1_33",0.324246123213487
"Q5SQS8_IDR_156_274",0.364850669956793
"Q5SR56_IDR_1_39",0.498470972267731
"Q5SR56_IDR_451_506",0.501529027732269
"Q5SRE5_IDR_1506_1542",1
"Q5SVQ8_IDR_735_765",0.459998022446313
"Q5SVZ6_IDR_1_46",0.492741482247182
"Q5SVZ6_IDR_315_429",0.507258517752818
"Q5SW24_IDR_1_745",1
"Q5SW79_IDR_102_1416",0.482158047924405
"Q5SW79_IDR_1504_1584",0.517841952075595
"Q5SW96_IDR_178_308",1
"Q5SWH9_IDR_1_86",1
"Q5SWX8_IDR_386_424",1
"Q5SXM1_IDR_1_94",1
"Q5SXM2_IDR_1391_1469",0.303421701445178
"Q5SXM2_IDR_1_79",0.221196711465739
"Q5SXM2_IDR_501_790",0.252350882909824
"Q5SXM2_IDR_811_1269",0.223030704179259
"Q5SXM8_IDR_1_63",1
"Q5SY16_IDR_1_110",0.538860014521646
"Q5SY16_IDR_672_702",0.461139985478354
"Q5SYB0_IDR_1347_1395",0.44957493148331
"Q5SYB0_IDR_505_1325",0.55042506851669
"Q5SYC1_IDR_273_327",1
"Q5T036_IDR_1_140",1
"Q5T089_IDR_390_428",0.488328057676108
"Q5T089_IDR_467_497",0.511671942323892
"Q5T0B9_IDR_1_310",1
"Q5T0D9_IDR_1_58",1
"Q5T0F9_IDR_1_308",0.305111052594448
"Q5T0F9_IDR_325_418",0.347745322813526
"Q5T0F9_IDR_430_532",0.347143624592026
"Q5T0J7_IDR_107_172",1
"Q5T0L3_IDR_121_168",0.327718008059608
"Q5T0L3_IDR_226_261",0.342029011436044
"Q5T0L3_IDR_5_82",0.330252980504348
"Q5T0N5_IDR_284_373",0.507986387303362
"Q5T0N5_IDR_438_534",0.492013612696638
"Q5T0T0_IDR_1_76",0.49132583241742
"Q5T0T0_IDR_244_291",0.50867416758258
"Q5T0W9_IDR_284_1011",1
"Q5T0Z8_IDR_1_35",0.532307151971704
"Q5T0Z8_IDR_85_1188",0.467692848028296
"Q5T292_IDR_66_105",1
"Q5T2D2_IDR_126_275",1
"Q5T2D3_IDR_1_49",0.31765097435968
"Q5T2D3_IDR_191_254",0.338020664567975
"Q5T2D3_IDR_273_388",0.344328361072345
"Q5T2E6_IDR_323_355",1
"Q5T2R2_IDR_1_90",1
"Q5T2S8_IDR_312_444",1
"Q5T2T1_IDR_302_345",1
"Q5T2W1_IDR_472_519",1
"Q5T3F8_IDR_737_771",0.582387530155603
"Q5T3F8_IDR_778_832",0.417612469844397
"Q5T3J3_IDR_237_292",0.18734925786197
"Q5T3J3_IDR_295_350",0.184197891056107
"Q5T3J3_IDR_373_569",0.195761768522292
"Q5T3J3_IDR_590_728",0.241499821013536
"Q5T3J3_IDR_61_147",0.191191261546095
"Q5T3U5_IDR_824_864",1
"Q5T440_IDR_1_44",1
"Q5T442_IDR_107_203",0.536898967084888
"Q5T4S7_IDR_2708_2965",0.144872047455664
"Q5T4S7_IDR_3334_3387",0.141816613062606
"Q5T4T6_IDR_405_709",1
"Q5T4W7_IDR_19_120",1
"Q5T5A4_IDR_1_41",1
"Q5T5A8_IDR_1_94",1
"Q5T5B0_IDR_1_92",1
"Q5T5C0_IDR_1038_1113",0.239730828999844
"Q5T5C0_IDR_1_35",0.238484130834212
"Q5T5C0_IDR_554_595",0.246232609413066
"Q5T5C0_IDR_675_790",0.275552430752878
"Q5T5D7_IDR_61_139",1
"Q5T5J6_IDR_1_385",0.394705330802826
"Q5T5J6_IDR_542_573",0.309489281645696
"Q5T5J6_IDR_712_747",0.295805387551478
"Q5T5M9_IDR_266_321",1
"Q5T5N4_IDR_66_178",1
"Q5T5P2_IDR_1_158",0.224869493418625
"Q5T5P2_IDR_1451_1943",0.264019429243831
"Q5T5P2_IDR_267_792",0.280709398198272
"Q5T5P2_IDR_795_1443",0.230401679139272
"Q5T5S1_IDR_1_38",0.331549901407981
"Q5T5S1_IDR_226_294",0.342067821196096
"Q5T5S1_IDR_459_509",0.326382277395923
"Q5T5U3_IDR_1042_1120",0.232200201698496
"Q5T5U3_IDR_1342_1954",0.305157692120256
"Q5T5U3_IDR_1_40",0.245767799435144
"Q5T5U3_IDR_170_927",0.216874306746104
"Q5T5X7_IDR_1_214",0.290714355584111
"Q5T5X7_IDR_344_385",0.247489860968898
"Q5T681_IDR_178_223",0.254627624532154
"Q5T681_IDR_82_117",0.232190547133609
"Q5T686_IDR_63_147",1
"Q5T6C5_IDR_1_78",0.447398961971774
"Q5T6C5_IDR_85_722",0.552601038028226
"Q5T6F0_IDR_1_38",1
"Q5T6F2_IDR_1_1116",1
"Q5T6S3_IDR_1_35",0.424916953011218
"Q5T6S3_IDR_348_541",0.575083046988782
"Q5T6X4_IDR_1_67",1
"Q5T6X5_IDR_852_926",1
"Q5T749_IDR_1_579",1
"Q5T750_IDR_1_224",1
"Q5T751_IDR_1_118",1
"Q5T752_IDR_1_114",1
"Q5T753_IDR_1_117",1
"Q5T754_IDR_1_117",1
"Q5T7B8_IDR_186_216",0.294415604633739
"Q5T7B8_IDR_544_1281",0.367155293724333
"Q5T7B8_IDR_68_168",0.338429101641928
"Q5T7M4_IDR_1_67",1
"Q5T7M9_IDR_14_45",1
"Q5T7N2_IDR_1_208",0.366467408387328
"Q5T7N2_IDR_318_362",0.324449227421512
"Q5T7N2_IDR_364_622",0.30908336419116
"Q5T7N3_IDR_1_38",0.534306220144341
"Q5T7N3_IDR_47_743",0.465693779855659
"Q5T7P2_IDR_1_110",1
"Q5T7P8_IDR_83_132",0.511317565288049
"Q5T870_IDR_1_85",1
"Q5T871_IDR_45_98",1
"Q5T8A7_IDR_1_1209",1
"Q5T8D3_IDR_150_442",1
"Q5T8I3_IDR_151_301",1
"Q5T8P6_IDR_335_371",0.141500079844008
"Q5T8P6_IDR_427_524",0.16892364234512
"Q5T8P6_IDR_608_737",0.178342891502096
"Q5T8P6_IDR_793_879",0.20753586349415
"Q5T8P6_IDR_85_294",0.155601808754204
"Q5T8P6_IDR_962_1007",0.148095714060423
"Q5T953_IDR_49_351",1
"Q5T9C2_IDR_156_317",1
"Q5T9C9_IDR_1_38",0.547323396087588
"Q5T9C9_IDR_292_323",0.452676603912412
"Q5T9L3_IDR_497_541",1
"Q5T9S5_IDR_1_168",0.326294233238578
"Q5T9S5_IDR_1266_1454",0.34804209128938
"Q5T9S5_IDR_356_522",0.325663675472042
"Q5T9Z0_IDR_232_273",1
"Q5TA76_IDR_1_89",1
"Q5TA77_IDR_1_95",1
"Q5TA79_IDR_1_104",1
"Q5TA81_IDR_1_108",1
"Q5TA82_IDR_1_108",1
"Q5TA89_IDR_121_159",1
"Q5TAB7_IDR_1_32",1
"Q5TAX3_IDR_1284_1505",0.341267083411826
"Q5TAX3_IDR_31_284",0.223060490124779
"Q5TAX3_IDR_579_617",0.214116981099999
"Q5TAX3_IDR_714_892",0.221555445363396
"Q5TB30_IDR_108_179",0.340755232689841
"Q5TB30_IDR_311_345",0.388602859873122
"Q5TB30_IDR_351_562",0.270641907437037
"Q5TB80_IDR_1030_1180",0.317485398349808
"Q5TB80_IDR_1_788",0.405895940683613
"Q5TB80_IDR_930_960",0.276618660966579
"Q5TBA9_IDR_1523_1591",0.144472467457767
"Q5TBA9_IDR_1_53",0.148488343144716
"Q5TBA9_IDR_1743_1785",0.146293750735418
"Q5TBA9_IDR_1937_1977",0.126320266882205
"Q5TBA9_IDR_1987_2035",0.137029482028674
"Q5TBA9_IDR_2343_2417",0.145944709759277
"Q5TBA9_IDR_2419_2656",0.151450979991943
"Q5TBB1_IDR_236_296",1
"Q5TBK1_IDR_1_39",0.496972673989273
"Q5TBK1_IDR_190_243",0.503027326010727
"Q5TC12_IDR_97_140",1
"Q5TC79_IDR_130_364",0.50953940548736
"Q5TC79_IDR_460_503",0.49046059451264
"Q5TC82_IDR_398_1133",1
"Q5TC84_IDR_1_90",0.559142453895059
"Q5TCM9_IDR_1_116",1
"Q5TC84_IDR_316_451",0.440857546104941
"Q5TCQ9_IDR_204_289",0.140550527250975
"Q5TCQ9_IDR_539_571",0.146558646985451
"Q5TCQ9_IDR_659_711",0.224525711374355
"Q5TCX8_IDR_486_1036",0.520139010116328
"Q5TCY1_IDR_313_543",0.562307106588134
"Q5TCY1_IDR_548_1321",0.437692893411866
"Q5TCZ1_IDR_132_163",0.238218436850757
"Q5TCZ1_IDR_325_447",0.264378380205972
"Q5TCZ1_IDR_505_836",0.242658289901528
"Q5TCZ1_IDR_900_1068",0.254744893041743
"Q5TD94_IDR_1_203",0.499522530451115
"Q5TD94_IDR_376_425",0.500477469548885
"Q5TDH0_IDR_365_399",0.408334880389687
"Q5TDH0_IDR_80_133",0.591665119610313
"Q5TDP6_IDR_1_63",1
"Q5TEA6_IDR_1_37",1
"Q5TEC3_IDR_1_262",1
"Q5TEJ8_IDR_544_631",1
"Q5TEU4_IDR_1_42",1
"Q5TF21_IDR_1_807",0.54163550008967
"Q5TF21_IDR_894_925",0.45836449991033
"Q5TF39_IDR_148_227",0.524627838172541
"Q5THJ4_IDR_1558_1610",0.173442787836234
"Q5THJ4_IDR_1741_1779",0.165577887831872
"Q5THJ4_IDR_2419_2460",0.144340272388967
"Q5THJ4_IDR_2597_2633",0.172137583857376
"Q5THJ4_IDR_747_793",0.16903693377383
"Q5THJ4_IDR_908_945",0.17546453431172
"Q5THK1_IDR_1_1608",0.487730076839485
"Q5THK1_IDR_1891_2040",0.512269923160515
"Q5THR3_IDR_1247_1304",0.225705950215641
"Q5THR3_IDR_1_52",0.218567578683433
"Q5THR3_IDR_245_275",0.241032847295705
"Q5THR3_IDR_575_617",0.314693623805221
"Q5TID7_IDR_1_376",1
"Q5TIE3_IDR_608_806",0.545074668517341
"Q5TIE3_IDR_921_1139",0.454925331482659
"Q5TKA1_IDR_1_99",0.549414916428826
"Q5TKA1_IDR_288_333",0.450585083571174
"Q5TYW1_IDR_61_190",1
"Q5TYW2_IDR_222_517",1
"Q5TZF3_IDR_1_34",1
"Q5VSG8_IDR_1_98",1
"Q5VSL9_IDR_1_64",0.590084376057155
"Q5VSL9_IDR_318_435",0.409915623942845
"Q5VST9_IDR_4780_4812",0.167158927481237
"Q5VST9_IDR_5489_5524",0.175655413073238
"Q5VST9_IDR_5545_5597",0.156767693164799
"Q5VST9_IDR_6241_6297",0.169791872106446
"Q5VST9_IDR_6725_6757",0.165364028407142
"Q5VST9_IDR_6770_7273",0.165262065767137
"Q5VSY0_IDR_22_251",1
"Q5VT03_IDR_136_314",0.297812137144997
"Q5VT03_IDR_16_134",0.318531525569999
"Q5VT03_IDR_331_806",0.383656337285004
"Q5VT06_IDR_1_2842",0.523844145095015
"Q5VT06_IDR_2876_2908",0.476155854904985
"Q5VT25_IDR_412_443",0.196024064664757
"Q5VT25_IDR_455_485",0.204311869099658
"Q5VT25_IDR_644_705",0.194852228741281
"Q5VT25_IDR_934_1020",0.221254957840652
"Q5VTR2_IDR_112_174",0.32488189830043
"Q5VTR2_IDR_259_650",0.363725211242135
"Q5VTT5_IDR_1_94",1
"Q5VU36_IDR_1_1336",1
"Q5VU43_IDR_2020_2170",0.342426166375454
"Q5VU43_IDR_515_1886",0.344037875011706
"Q5VU43_IDR_94_283",0.313535958612839
"Q5VU57_IDR_445_503",1
"Q5VU65_IDR_1841_1888",1
"Q5VU92_IDR_1_46",1
"Q5VU97_IDR_1126_1172",0.340166128248869
"Q5VU97_IDR_1199_1254",0.34051226360897
"Q5VU97_IDR_1_35",0.319321608142162
"Q5VUA4_IDR_1_2279",1
"Q5VUB5_IDR_327_708",0.427245356392353
"Q5VUB5_IDR_712_890",0.572754643607647
"Q5VUE5_IDR_1_71",1
"Q5VUG0_IDR_1_39",0.293380164742083
"Q5VUG0_IDR_480_521",0.33237530366739
"Q5VUG0_IDR_647_818",0.374244531590527
"Q5VV43_IDR_163_265",0.442962474159169
"Q5VV43_IDR_984_1072",0.557037525840831
"Q5VV52_IDR_1_198",1
"Q5VV67_IDR_142_298",0.300053219479118
"Q5VV67_IDR_1_58",0.293836249403657
"Q5VV67_IDR_368_1536",0.406110531117225
"Q5VVJ2_IDR_1_33",0.245688031973857
"Q5VVJ2_IDR_468_504",0.225394542320797
"Q5VVJ2_IDR_515_554",0.245146806488698
"Q5VVJ2_IDR_79_371",0.283770619216649
"Q5VVM6_IDR_1_310",0.522609151680366
"Q5VVM6_IDR_571_783",0.477390848319634
"Q5VVP1_IDR_1_1332",1
"Q5VVW2_IDR_422_472",0.474578279956745
"Q5VVW2_IDR_808_995",0.525421720043255
"Q5VVX9_IDR_239_297",1
"Q5VW00_IDR_1_47",1
"Q5VWG9_IDR_95_849",1
"Q5VW22_IDR_144_254",0.506605083809555
"Q5VW22_IDR_322_384",0.493394916190445
"Q5VW32_IDR_377_407",1
"Q5VW38_IDR_560_600",1
"Q5VWI1_IDR_1_37",0.325619260380069
"Q5VWI1_IDR_384_445",0.362010106632348
"Q5VWI1_IDR_85_338",0.312370632987583
"Q5VWJ9_IDR_1_86",1
"Q5VWK0_IDR_1_638",1
"Q5VWN6_IDR_218_261",0.158016339363872
"Q5VWN6_IDR_283_746",0.213631220821805
"Q5VWN6_IDR_757_791",0.155353451178119
"Q5VWW1_IDR_36_120",1
"Q5VWX1_IDR_164_287",1
"Q5VX71_IDR_432_490",1
"Q5VXD3_IDR_1_44",1
"Q5VXT5_IDR_241_272",1
"Q5VXU3_IDR_1_75",1
"Q5VXU9_IDR_1102_1425",0.323288157841757
"Q5VXU9_IDR_206_287",0.338131448875754
"Q5VXU9_IDR_369_577",0.338580393282489
"Q5VY09_IDR_1_305",1
"Q5VY43_IDR_798_1037",1
"Q5VYM1_IDR_93_1034",1
"Q5VYP0_IDR_1_31",0.439690802326423
"Q5VYP0_IDR_34_1333",0.560309197673577
"Q5VYS8_IDR_1_209",0.267120106654773
"Q5VYS8_IDR_1362_1436",0.258669063400165
"Q5VYS8_IDR_1460_1495",0.242473773057311
"Q5VYS8_IDR_639_940",0.231737056887751
"Q5VYV0_IDR_92_424",1
"Q5VYV7_IDR_124_408",1
"Q5VZ18_IDR_1_383",1
"Q5VZ19_IDR_107_139",1
"Q5VZ46_IDR_1_1109",1
"Q5VZ66_IDR_1_33",0.31154362674939
"Q5VZ66_IDR_138_527",0.348985328532938
"Q5VZ66_IDR_590_677",0.339471044717672
"Q5VZ89_IDR_1539_1679",0.520983118394017
"Q5VZ89_IDR_900_1536",0.479016881605983
"Q5VZB9_IDR_1_333",1
"Q5VZP5_IDR_356_388",0.165983942185706
"Q5VZP5_IDR_405_450",0.161737280519403
"Q5VZP5_IDR_452_551",0.163188052850753
"Q5VZP5_IDR_555_1134",0.183318937086008
"Q6ZS81_IDR_939_975",0.244526184929782
"Q6ZS82_IDR_106_235",1
"Q6ZSB9_IDR_121_393",1
"Q6ZSC3_IDR_173_216",1
"Q6ZSG1_IDR_16_175",1
"Q6ZSG2_IDR_1_355",0.599518389656654
"Q6ZSG2_IDR_389_479",0.400481610343346
"Q6ZSJ9_IDR_132_483",0.577192543127014
"Q6ZSJ9_IDR_1_88",0.422807456872986
"Q6ZSM3_IDR_1_39",0.337830114662154
"Q6ZSM3_IDR_230_260",0.330087012871548
"Q6ZSM3_IDR_469_516",0.332082872466298
"Q6ZSS3_IDR_65_143",1
"Q6ZSS7_IDR_1_48",0.290303064025558
"Q6ZSS7_IDR_395_430",0.301763339537244
"Q6ZSS7_IDR_626_791",0.407933596437198
"Q6ZT07_IDR_1066_1204",0.371626445909773
"Q6ZT07_IDR_940_999",0.320615705965092
"Q6ZT12_IDR_1002_1083",0.363564667136407
"Q6ZT12_IDR_1159_1191",0.33051406482655
"Q6ZT12_IDR_1193_1229",0.305921268037044
"Q6ZT52_IDR_210_329",1
"Q6ZT98_IDR_1_37",0.394711480259018
"Q6ZT98_IDR_387_437",0.313365204049861
"Q6ZT98_IDR_486_682",0.291923315691121
"Q6ZTA4_IDR_252_298",0.485653126171963
"Q6ZTA4_IDR_41_154",0.514346873828037
"Q6ZTI6_IDR_1_81",1
"Q6ZTQ3_IDR_109_183",0.47808500606578
"Q6ZTQ3_IDR_185_215",0.52191499393422
"Q6ZTQ4_IDR_839_885",1
"Q6ZTR5_IDR_1457_1518",0.524435998675732
"Q6ZTR5_IDR_3140_3187",0.475564001324269
"Q6ZTR7_IDR_228_304",1
"Q6ZTW0_IDR_1_33",1
"Q6ZTZ1_IDR_136_234",0.593816699396713
"Q6ZTZ1_IDR_1_43",0.406183300603288
"Q6ZU15_IDR_401_432",1
"Q6ZU35_IDR_1096_1164",0.156004130686148
"Q6ZU35_IDR_16_535",0.19716196611254
"Q6ZU35_IDR_551_584",0.160500072313144
"Q6ZU35_IDR_620_666",0.156254672640526
"Q6ZU35_IDR_678_857",0.144036177741011
"Q6ZU35_IDR_860_1089",0.186042980506631
"Q6ZU52_IDR_1_694",1
"Q6ZU69_IDR_378_1335",0.344206554780433
"Q6ZU80_IDR_1_216",0.509121267365472
"Q6ZU80_IDR_954_1094",0.490878732634528
"Q6ZUB0_IDR_33_525",0.514057290915644
"Q6ZUB0_IDR_534_884",0.485942709084356
"Q6ZUB1_IDR_87_1445",1
"Q6ZUI0_IDR_1_51",1
"Q6ZUJ4_IDR_33_123",1
"Q6ZUJ8_IDR_143_174",0.344887964606912
"Q6ZUJ8_IDR_398_631",0.370541439715775
"Q6ZV65_IDR_1_224",0.542017930699068
"Q6ZV65_IDR_265_296",0.457982069300932
"Q6ZV73_IDR_1286_1319",0.486324803661814
"Q6ZV73_IDR_1_869",0.513675196338186
"Q6ZV89_IDR_152_265",1
"Q6ZVC0_IDR_1_841",1
"Q6ZVD7_IDR_223_975",1
"Q6ZVD8_IDR_1051_1111",0.344370008665375
"Q6ZVD8_IDR_1177_1254",0.321201764508907
"Q6ZVD8_IDR_1279_1318",0.334428226825717
"Q6ZVF9_IDR_1_680",0.4696316929665
"Q6ZVF9_IDR_721_776",0.5303683070335
"Q6ZVH7_IDR_327_798",0.483765885614707
"Q6ZVH7_IDR_931_974",0.516234114385293
"Q6ZVL6_IDR_1207_1816",0.552079471219209
"Q6ZVL6_IDR_1_818",0.447920528780791
"Q6ZVM7_IDR_155_212",0.34063861313348
"Q6ZVM7_IDR_308_440",0.339196111519672
"Q6ZWK4_IDR_39_108",1
"Q6ZWT7_IDR_465_520",1
"Q701N2_IDR_1_237",1
"Q701N4_IDR_1_177",1
"Q702N8_IDR_1_42",0.191487179301666
"Q702N8_IDR_561_729",0.189279634866752
"Q702N8_IDR_734_791",0.190332026392734
"Q702N8_IDR_863_909",0.191397020171402
"Q702N8_IDR_935_1843",0.237504139267447
"Q709C8_IDR_1375_1417",0.325620342280998
"Q709C8_IDR_1889_1929",0.335812958453587
"Q709C8_IDR_838_904",0.338566699265415
"Q70CQ1_IDR_287_328",0.45028220892697
"Q70CQ1_IDR_86_255",0.54971779107303
"Q70CQ2_IDR_3331_3513",0.387429640758293
"Q70CQ2_IDR_479_848",0.388076505528539
"Q70CQ2_IDR_85_144",0.224493853713167
"Q70YC5_IDR_1_173",0.457034309570069
"Q70YC5_IDR_186_407",0.542965690429931
"Q70Z44_IDR_362_399",1
"Q70Z53_IDR_1_70",0.420766771653235
"Q70Z53_IDR_219_289",0.579233228346765
"Q711Q0_IDR_1_1435",1
"Q712K3_IDR_193_238",1
"Q717R9_IDR_1_77",0.518584242184798
"Q717R9_IDR_80_158",0.481415757815202
"Q71DI3_IDR_1_41",1
"Q71F23_IDR_1_245",1
"Q71F56_IDR_1522_1670",0.163908706150972
"Q71F56_IDR_2050_2088",0.15582702838573
"Q71F56_IDR_291_856",0.285358605192592
"Q71F56_IDR_874_911",0.166706716334794
"Q71F56_IDR_959_1100",0.228198943935912
"Q71H61_IDR_213_637",1
"Q71RC2_IDR_24_96",0.31175397442404
"Q71RC2_IDR_280_333",0.437771758780454
"Q71RC2_IDR_337_724",0.250474266795506
"Q76KD6_IDR_32_436",1
"Q76KP1_IDR_1_103",0.541576851786235
"Q76KP1_IDR_409_669",0.458423148213765
"Q76KX8_IDR_1_197",1
"Q76L83_IDR_379_1395",0.483116005122831
"Q76L83_IDR_84_377",0.516883994877169
"Q76LX8_IDR_32_76",1
"Q76M96_IDR_24_137",0.470098244621123
"Q76M96_IDR_272_609",0.529901755378877
"Q76MJ5_IDR_407_508",1
"Q76N32_IDR_1_620",1
"Q76N89_IDR_1042_1109",0.216206078468614
"Q76N89_IDR_1_34",0.232847615276485
"Q76N89_IDR_348_828",0.301393637025404
"Q76N89_IDR_863_1014",0.249552669229497
"Q76NI1_IDR_1376_1411",0.237890953925331
"Q76NI1_IDR_208_440",0.249816000751696
"Q76NI1_IDR_686_887",0.261678914316772
"Q76NI1_IDR_963_1076",0.250614131006201
"Q7KZ85_IDR_1_268",0.352228292577429
"Q7L2E3_IDR_145_233",0.544039848409331
"Q7L2J0_IDR_1_411",1
"Q7L2K0_IDR_44_195",1
"Q7L2R6_IDR_49_154",1
"Q7L2Z9_IDR_1_70",1
"Q7L311_IDR_30_378",1
"Q7L3B6_IDR_114_157",0.483660410106277
"Q7L3B6_IDR_1_87",0.516339589893723
"Q7L3S4_IDR_1_146",1
"Q7L3T8_IDR_1_35",1
"Q7L3V2_IDR_232_364",1
"Q7L4E1_IDR_260_302",0.454318843242328
"Q7L4E1_IDR_68_172",0.545681156757672
"Q7L4I2_IDR_1_323",1
"Q7L4P6_IDR_246_286",0.402702760350053
