"","GO0009891_positive_regulation_of_biosynthetic_process"
"Q5H9M0_IDR_102_389",0.511669487477799
"Q5H9M0_IDR_506_539",0.488330512522202
"Q5H9R7_IDR_502_873",1
"Q5HY64_IDR_1_50",0.335390649700977
"Q5HY64_IDR_52_854",0.344186092541351
"Q5HY64_IDR_897_931",0.320423257757671
"Q5HY92_IDR_81_460",1
"Q5HYC2_IDR_1_72",0.270336954021439
"Q5HYC2_IDR_217_252",0.273629762925598
"Q5HYC2_IDR_489_2103",0.456033283052963
"Q5HYI7_IDR_246_312",1
"Q5HYJ3_IDR_140_260",0.284232653640308
"Q5HYJ3_IDR_1_77",0.238355611410597
"Q5HYJ3_IDR_301_339",0.249930532785684
"Q5HYJ3_IDR_83_126",0.227481202163412
"Q5HYK3_IDR_1_52",1
"Q5HYK7_IDR_1_412",1
"Q5HYK9_IDR_66_254",1
"Q5HYM0_IDR_1_104",0.300441063408511
"Q5HYM0_IDR_151_187",0.25914286285454
"Q5HYM0_IDR_349_514",0.209362989410719
"Q5HYM0_IDR_542_574",0.23105308432623
"Q5HYN5_IDR_1_118",1
"Q5JNZ3_IDR_118_248",0.485922112994982
"Q5JPB2_IDR_1_1672",1
"Q5JPH6_IDR_1_33",1
"Q5JPI3_IDR_103_133",1
"Q5JQC4_IDR_1_107",0.50416949975906
"Q5JQC4_IDR_147_288",0.49583050024094
"Q5JQC9_IDR_283_324",0.288948042880887
"Q5JQC9_IDR_452_637",0.34565185047964
"Q5JQC9_IDR_640_753",0.365400106639473
"Q5JQS6_IDR_1_64",1
"Q5JR12_IDR_1_67",1
"Q5JR59_IDR_1_1002",0.461151721919106
"Q5JR59_IDR_1336_1369",0.538848278080894
"Q5JR98_IDR_1_102",1
"Q5JRA6_IDR_126_1149",0.232589977847517
"Q5JRA6_IDR_1416_1486",0.291061054259658
"Q5JRA6_IDR_1554_1642",0.240084520890823
"Q5JRA6_IDR_1644_1907",0.236264447002002
"Q5JRC9_IDR_1_600",1
"Q5JRK9_IDR_1_111",1
"Q5JRM2_IDR_15_338",1
"Q5JRV8_IDR_1_46",0.481627026757623
"Q5JRV8_IDR_248_328",0.518372973242377
"Q5JRX3_IDR_806_836",1
"Q5JS13_IDR_1_37",0.457192152072954
"Q5JS13_IDR_284_417",0.542807847927046
"Q5JSH3_IDR_1_478",0.505048952736052
"Q5JSH3_IDR_553_589",0.494951047263948
"Q5JSJ4_IDR_563_766",1
"Q5JTD0_IDR_1_173",0.485987139076732
"Q5JTD0_IDR_182_557",0.514012860923268
"Q5JTH9_IDR_1044_1147",0.347795121280159
"Q5JTH9_IDR_1159_1297",0.326635747365264
"Q5JTH9_IDR_1_96",0.325569131354578
"Q5JTV8_IDR_23_343",1
"Q5JTW2_IDR_325_470",0.498407019781988
"Q5JTW2_IDR_543_689",0.501592980218012
"Q5JTY5_IDR_1_38",1
"Q5JTZ5_IDR_84_239",1
"Q5JTZ9_IDR_1_35",1
"Q5JU00_IDR_1_59",1
"Q5JU67_IDR_1_38",0.520501039409066
"Q5JU67_IDR_413_453",0.479498960590934
"Q5JU85_IDR_1092_1488",0.441319630843994
"Q5JU85_IDR_1_753",0.558680369156005
"Q5JUK2_IDR_111_304",0.483994353827645
"Q5JUK2_IDR_1_60",0.516005646172355
"Q5JUK3_IDR_1030_1116",0.28156268678238
"Q5JUK3_IDR_1_48",0.344311851669809
"Q5JUK3_IDR_621_729",0.374125461547811
"Q5JUK9_IDR_1_113",1
"Q5JUX0_IDR_1_46",1
"Q5JVG2_IDR_59_209",1
"Q5JVS0_IDR_33_288",0.518439007867801
"Q5JVS0_IDR_363_400",0.481560992132199
"Q5JVX7_IDR_1_168",0.512124885825869
"Q5JVX7_IDR_260_310",0.487875114174131
"Q5JWF2_IDR_1_659",1
"Q5JWR5_IDR_549_674",0.247122336125212
"Q5JY77_IDR_1_1117",1
"Q5JYT7_IDR_1055_1200",0.481295541923298
"Q5JYT7_IDR_192_561",0.518704458076702
"Q5K4E3_IDR_1_43",1
"Q5K4L6_IDR_118_161",1
"Q5K651_IDR_80_155",1
"Q5KSL6_IDR_1_214",0.44896918752079
"Q5KSL6_IDR_726_839",0.55103081247921
"Q5KU26_IDR_394_605",1
"Q5M775_IDR_1_395",0.311034665882334
"Q5M775_IDR_532_584",0.310481943113723
"Q5M775_IDR_716_956",0.378483391003943
"Q5M7Z0_IDR_1_139",1
"Q5M8T2_IDR_305_382",1
"Q5M9N0_IDR_1_101",0.474496381068225
"Q5M9N0_IDR_797_1113",0.525503618931775
"Q5M9Q1_IDR_1_294",1
"Q5MAI5_IDR_292_379",1
"Q5MCW4_IDR_61_185",1
"Q5MIZ7_IDR_684_849",1
"Q5MJ07_IDR_1_46",1
"Q5MJ10_IDR_1_55",0.505070651152964
"Q5MJ10_IDR_58_180",0.494929348847036
"Q5MJ68_IDR_1_53",0.507848000186079
"Q5MJ68_IDR_220_250",0.492151999813921
"Q5MJ70_IDR_1_63",0.47692439900902
"Q5MJ70_IDR_211_307",0.52307560099098
"Q5MNV8_IDR_1_37",1
"Q5QGZ9_IDR_13_103",1
"Q5QJ38_IDR_93_904",1
"Q5QJE6_IDR_1_488",0.540090842322464
"Q5QJE6_IDR_494_641",0.459909157677536
"Q5QNW6_IDR_1_36",1
"Q5QP82_IDR_1_60",1
"Q5R372_IDR_462_502",0.491086397079766
"Q5R372_IDR_66_125",0.508913602920234
"Q5R3F8_IDR_261_295",0.232587153996048
"Q5R3F8_IDR_448_495",0.228366478429019
"Q5R3F8_IDR_508_546",0.249429278747094
"Q5R3F8_IDR_557_730",0.289617088827839
"Q5RHP9_IDR_101_280",0.523362603449766
"Q5RHP9_IDR_403_1530",0.476637396550234
"Q5RIA9_IDR_1_38",1
"Q5RKV6_IDR_1_31",1
"Q5RL73_IDR_144_305",1
"Q5SGD2_IDR_47_79",1
"Q5SNT2_IDR_372_629",1
"Q5SQ80_IDR_221_524",1
"Q5SQH8_IDR_1_111",1
"Q5SQI0_IDR_193_394",1
"Q5SQQ9_IDR_1_118",0.466870200067241
"Q5SQQ9_IDR_122_334",0.533129799932759
"Q5SQS8_IDR_115_154",0.32443027670812
"Q5SQS8_IDR_1_33",0.335478441173993
"Q5SQS8_IDR_156_274",0.340091282117887
"Q5SR56_IDR_1_39",0.509545534207883
"Q5SR56_IDR_451_506",0.490454465792117
"Q5SRE5_IDR_1506_1542",1
"Q5SVQ8_IDR_735_765",0.484809969704933
"Q5SVZ6_IDR_1_46",0.48109399724343
"Q5SVZ6_IDR_315_429",0.51890600275657
"Q5SW24_IDR_1_745",1
"Q5SW79_IDR_102_1416",0.471362067994385
"Q5SW79_IDR_1504_1584",0.528637932005615
"Q5SW96_IDR_178_308",1
"Q5SWH9_IDR_1_86",1
"Q5SWX8_IDR_386_424",1
"Q5SXM1_IDR_1_94",1
"Q5SXM2_IDR_1391_1469",0.257048087170129
"Q5SXM2_IDR_1_79",0.243146096907737
"Q5SXM2_IDR_501_790",0.259681446531472
"Q5SXM2_IDR_811_1269",0.240124369390663
"Q5SXM8_IDR_1_63",1
"Q5SY16_IDR_1_110",0.497792633089581
"Q5SY16_IDR_672_702",0.502207366910419
"Q5SYB0_IDR_1347_1395",0.499204184122561
"Q5SYB0_IDR_505_1325",0.500795815877439
"Q5SYC1_IDR_273_327",1
"Q5T036_IDR_1_140",1
"Q5T089_IDR_390_428",0.500689631765924
"Q5T089_IDR_467_497",0.499310368234076
"Q5T0B9_IDR_1_310",1
"Q5T0D9_IDR_1_58",1
"Q5T0F9_IDR_1_308",0.360954914785411
"Q5T0F9_IDR_325_418",0.315513395290437
"Q5T0F9_IDR_430_532",0.323531689924153
"Q5T0J7_IDR_107_172",1
"Q5T0L3_IDR_121_168",0.330018702938808
"Q5T0L3_IDR_226_261",0.32957936108773
"Q5T0L3_IDR_5_82",0.340401935973462
"Q5T0N5_IDR_284_373",0.498616429998723
"Q5T0N5_IDR_438_534",0.501383570001277
"Q5T0T0_IDR_1_76",0.499419149346336
"Q5T0T0_IDR_244_291",0.500580850653664
"Q5T0W9_IDR_284_1011",1
"Q5T0Z8_IDR_1_35",0.522736253629869
"Q5T0Z8_IDR_85_1188",0.477263746370131
"Q5T292_IDR_66_105",1
"Q5T2D2_IDR_126_275",1
"Q5T2D3_IDR_1_49",0.342827889627136
"Q5T2D3_IDR_191_254",0.33204223336214
"Q5T2D3_IDR_273_388",0.325129877010724
"Q5T2E6_IDR_323_355",1
"Q5T2R2_IDR_1_90",1
"Q5T2S8_IDR_312_444",1
"Q5T2T1_IDR_302_345",1
"Q5T2W1_IDR_472_519",1
"Q5T3F8_IDR_737_771",0.569351337863246
"Q5T3F8_IDR_778_832",0.430648662136754
"Q5T3J3_IDR_237_292",0.204530919122248
"Q5T3J3_IDR_295_350",0.196585056109251
"Q5T3J3_IDR_373_569",0.21620617897342
"Q5T3J3_IDR_590_728",0.191780025239615
"Q5T3J3_IDR_61_147",0.190897820555465
"Q5T3U5_IDR_824_864",1
"Q5T440_IDR_1_44",1
"Q5T442_IDR_107_203",0.510430723345179
"Q5T4S7_IDR_2708_2965",0.154457841750891
"Q5T4S7_IDR_3334_3387",0.135222459834076
"Q5T4T6_IDR_405_709",1
"Q5T4W7_IDR_19_120",1
"Q5T5A4_IDR_1_41",1
"Q5T5A8_IDR_1_94",1
"Q5T5B0_IDR_1_92",1
"Q5T5C0_IDR_1038_1113",0.248519918601656
"Q5T5C0_IDR_1_35",0.262179885743304
"Q5T5C0_IDR_554_595",0.267978661997047
"Q5T5C0_IDR_675_790",0.221321533657993
"Q5T5D7_IDR_61_139",1
"Q5T5J6_IDR_1_385",0.325194968152502
"Q5T5J6_IDR_542_573",0.326309563626786
"Q5T5J6_IDR_712_747",0.348495468220712
"Q5T5M9_IDR_266_321",1
"Q5T5N4_IDR_66_178",1
"Q5T5P2_IDR_1_158",0.259239662510003
"Q5T5P2_IDR_1451_1943",0.261437973704476
"Q5T5P2_IDR_267_792",0.245902498027751
"Q5T5P2_IDR_795_1443",0.23341986575777
"Q5T5S1_IDR_1_38",0.327857779144641
"Q5T5S1_IDR_226_294",0.348839172661728
"Q5T5S1_IDR_459_509",0.323303048193631
"Q5T5U3_IDR_1042_1120",0.249876059847708
"Q5T5U3_IDR_1342_1954",0.250935686208739
"Q5T5U3_IDR_1_40",0.26341671070602
"Q5T5U3_IDR_170_927",0.235771543237533
"Q5T5X7_IDR_1_214",0.27964385323299
"Q5T5X7_IDR_344_385",0.253297407321801
"Q5T681_IDR_178_223",0.25237941804742
"Q5T681_IDR_82_117",0.237560806833291
"Q5T686_IDR_63_147",1
"Q5T6C5_IDR_1_78",0.561422643184112
"Q5T6C5_IDR_85_722",0.438577356815888
"Q5T6F0_IDR_1_38",1
"Q5T6F2_IDR_1_1116",1
"Q5T6S3_IDR_1_35",0.500806198640923
"Q5T6S3_IDR_348_541",0.499193801359077
"Q5T6X4_IDR_1_67",1
"Q5T6X5_IDR_852_926",1
"Q5T749_IDR_1_579",1
"Q5T750_IDR_1_224",1
"Q5T751_IDR_1_118",1
"Q5T752_IDR_1_114",1
"Q5T753_IDR_1_117",1
"Q5T754_IDR_1_117",1
"Q5T7B8_IDR_186_216",0.304505747651205
"Q5T7B8_IDR_544_1281",0.351180984691124
"Q5T7B8_IDR_68_168",0.344313267657671
"Q5T7M4_IDR_1_67",1
"Q5T7M9_IDR_14_45",1
"Q5T7N2_IDR_1_208",0.35897251653395
"Q5T7N2_IDR_318_362",0.320541997234988
"Q5T7N2_IDR_364_622",0.320485486231063
"Q5T7N3_IDR_1_38",0.520770557876186
"Q5T7N3_IDR_47_743",0.479229442123814
"Q5T7P2_IDR_1_110",1
"Q5T7P8_IDR_83_132",0.49563036187989
"Q5T870_IDR_1_85",1
"Q5T871_IDR_45_98",1
"Q5T8A7_IDR_1_1209",1
"Q5T8D3_IDR_150_442",1
"Q5T8I3_IDR_151_301",1
"Q5T8P6_IDR_335_371",0.160275097369314
"Q5T8P6_IDR_427_524",0.187573117451845
"Q5T8P6_IDR_608_737",0.170483022221753
"Q5T8P6_IDR_793_879",0.185924818197137
"Q5T8P6_IDR_85_294",0.135633627364057
"Q5T8P6_IDR_962_1007",0.160110317395894
"Q5T953_IDR_49_351",1
"Q5T9C2_IDR_156_317",1
"Q5T9C9_IDR_1_38",0.492868447016966
"Q5T9C9_IDR_292_323",0.507131552983034
"Q5T9L3_IDR_497_541",1
"Q5T9S5_IDR_1_168",0.37103105253141
"Q5T9S5_IDR_1266_1454",0.302571567598085
"Q5T9S5_IDR_356_522",0.326397379870505
"Q5T9Z0_IDR_232_273",1
"Q5TA76_IDR_1_89",1
"Q5TA77_IDR_1_95",1
"Q5TA79_IDR_1_104",1
"Q5TA81_IDR_1_108",1
"Q5TA82_IDR_1_108",1
"Q5TA89_IDR_121_159",1
"Q5TAB7_IDR_1_32",1
"Q5TAX3_IDR_1284_1505",0.289279328260305
"Q5TAX3_IDR_31_284",0.250456719198966
"Q5TAX3_IDR_579_617",0.225698274876946
"Q5TAX3_IDR_714_892",0.234565677663783
"Q5TB30_IDR_108_179",0.330152724924067
"Q5TB30_IDR_311_345",0.335617902523188
"Q5TB30_IDR_351_562",0.334229372552744
"Q5TB80_IDR_1030_1180",0.303021739511995
"Q5TB80_IDR_1_788",0.382109683286254
"Q5TB80_IDR_930_960",0.314868577201751
"Q5TBA9_IDR_1523_1591",0.1344701916864
"Q5TBA9_IDR_1_53",0.153868107678512
"Q5TBA9_IDR_1743_1785",0.141710550326606
"Q5TBA9_IDR_1937_1977",0.13260052610963
"Q5TBA9_IDR_1987_2035",0.141862086558888
"Q5TBA9_IDR_2343_2417",0.132645622316072
"Q5TBA9_IDR_2419_2656",0.162842915323893
"Q5TBB1_IDR_236_296",1
"Q5TBK1_IDR_1_39",0.517252867296567
"Q5TBK1_IDR_190_243",0.482747132703432
"Q5TC12_IDR_97_140",1
"Q5TC79_IDR_130_364",0.512500017505436
"Q5TC79_IDR_460_503",0.487499982494564
"Q5TC82_IDR_398_1133",1
"Q5TC84_IDR_1_90",0.571263801036339
"Q5TCM9_IDR_1_116",1
"Q5TC84_IDR_316_451",0.428736198963661
"Q5TCQ9_IDR_204_289",0.153037794389924
"Q5TCQ9_IDR_539_571",0.156919749428299
"Q5TCQ9_IDR_659_711",0.18826377804447
"Q5TCX8_IDR_486_1036",0.476402458532138
"Q5TCY1_IDR_313_543",0.512675604328521
"Q5TCY1_IDR_548_1321",0.487324395671479
"Q5TCZ1_IDR_132_163",0.237294662141875
"Q5TCZ1_IDR_325_447",0.263448164982752
"Q5TCZ1_IDR_505_836",0.237039331536918
"Q5TCZ1_IDR_900_1068",0.262217841338454
"Q5TD94_IDR_1_203",0.50568719759649
"Q5TD94_IDR_376_425",0.49431280240351
"Q5TDH0_IDR_365_399",0.450299929571728
"Q5TDH0_IDR_80_133",0.549700070428272
"Q5TDP6_IDR_1_63",1
"Q5TEA6_IDR_1_37",1
"Q5TEC3_IDR_1_262",1
"Q5TEJ8_IDR_544_631",1
"Q5TEU4_IDR_1_42",1
"Q5TF21_IDR_1_807",0.522678172040759
"Q5TF21_IDR_894_925",0.477321827959241
"Q5TF39_IDR_148_227",0.491509436935382
"Q5THJ4_IDR_1558_1610",0.168595077872311
"Q5THJ4_IDR_1741_1779",0.166891535792922
"Q5THJ4_IDR_2419_2460",0.156464370518212
"Q5THJ4_IDR_2597_2633",0.159683613187444
"Q5THJ4_IDR_747_793",0.178581918060647
"Q5THJ4_IDR_908_945",0.169783484568463
"Q5THK1_IDR_1_1608",0.508032388154999
"Q5THK1_IDR_1891_2040",0.491967611845001
"Q5THR3_IDR_1247_1304",0.233035485774974
"Q5THR3_IDR_1_52",0.254925065254644
"Q5THR3_IDR_245_275",0.245491334738465
"Q5THR3_IDR_575_617",0.266548114231917
"Q5TID7_IDR_1_376",1
"Q5TIE3_IDR_608_806",0.482754040616867
"Q5TIE3_IDR_921_1139",0.517245959383133
"Q5TKA1_IDR_1_99",0.484081955909337
"Q5TKA1_IDR_288_333",0.515918044090663
"Q5TYW1_IDR_61_190",1
"Q5TYW2_IDR_222_517",1
"Q5TZF3_IDR_1_34",1
"Q5VSG8_IDR_1_98",1
"Q5VSL9_IDR_1_64",0.581212727449954
"Q5VSL9_IDR_318_435",0.418787272550046
"Q5VST9_IDR_4780_4812",0.165382115969245
"Q5VST9_IDR_5489_5524",0.167104055236105
"Q5VST9_IDR_5545_5597",0.165185241622499
"Q5VST9_IDR_6241_6297",0.166399932123249
"Q5VST9_IDR_6725_6757",0.165140394463377
"Q5VST9_IDR_6770_7273",0.170788260585525
"Q5VSY0_IDR_22_251",1
"Q5VT03_IDR_136_314",0.323211431559227
"Q5VT03_IDR_16_134",0.338526634199735
"Q5VT03_IDR_331_806",0.338261934241038
"Q5VT06_IDR_1_2842",0.475235461138834
"Q5VT06_IDR_2876_2908",0.524764538861166
"Q5VT25_IDR_412_443",0.188577204363328
"Q5VT25_IDR_455_485",0.184307595533899
"Q5VT25_IDR_644_705",0.197293198779215
"Q5VT25_IDR_934_1020",0.218473696036822
"Q5VTR2_IDR_112_174",0.330350348802036
"Q5VTR2_IDR_259_650",0.354026217030757
"Q5VTT5_IDR_1_94",1
"Q5VU36_IDR_1_1336",1
"Q5VU43_IDR_2020_2170",0.355944390073823
"Q5VU43_IDR_515_1886",0.316083243230049
"Q5VU43_IDR_94_283",0.327972366696128
"Q5VU57_IDR_445_503",1
"Q5VU65_IDR_1841_1888",1
"Q5VU92_IDR_1_46",1
"Q5VU97_IDR_1126_1172",0.338877847045156
"Q5VU97_IDR_1199_1254",0.330469823186298
"Q5VU97_IDR_1_35",0.330652329768545
"Q5VUA4_IDR_1_2279",1
"Q5VUB5_IDR_327_708",0.460434611915948
"Q5VUB5_IDR_712_890",0.539565388084052
"Q5VUE5_IDR_1_71",1
"Q5VUG0_IDR_1_39",0.354927056028374
"Q5VUG0_IDR_480_521",0.326597689960587
"Q5VUG0_IDR_647_818",0.318475254011038
"Q5VV43_IDR_163_265",0.498125751811273
"Q5VV43_IDR_984_1072",0.501874248188727
"Q5VV52_IDR_1_198",1
"Q5VV67_IDR_142_298",0.352814379831373
"Q5VV67_IDR_1_58",0.321638368180363
"Q5VV67_IDR_368_1536",0.325547251988264
"Q5VVJ2_IDR_1_33",0.232296120026254
"Q5VVJ2_IDR_468_504",0.234177153911182
"Q5VVJ2_IDR_515_554",0.270108065760526
"Q5VVJ2_IDR_79_371",0.263418660302038
"Q5VVM6_IDR_1_310",0.505809864401694
"Q5VVM6_IDR_571_783",0.494190135598306
"Q5VVP1_IDR_1_1332",1
"Q5VVW2_IDR_422_472",0.487974884209645
"Q5VVW2_IDR_808_995",0.512025115790355
"Q5VVX9_IDR_239_297",1
"Q5VW00_IDR_1_47",1
"Q5VWG9_IDR_95_849",1
"Q5VW22_IDR_144_254",0.49193510956465
"Q5VW22_IDR_322_384",0.50806489043535
"Q5VW32_IDR_377_407",1
"Q5VW38_IDR_560_600",1
"Q5VWI1_IDR_1_37",0.332879711680948
"Q5VWI1_IDR_384_445",0.332786743523217
"Q5VWI1_IDR_85_338",0.334333544795836
"Q5VWJ9_IDR_1_86",1
"Q5VWK0_IDR_1_638",1
"Q5VWN6_IDR_218_261",0.156529257744676
"Q5VWN6_IDR_283_746",0.182992825430435
"Q5VWN6_IDR_757_791",0.161796580300579
"Q5VWW1_IDR_36_120",1
"Q5VWX1_IDR_164_287",1
"Q5VX71_IDR_432_490",1
"Q5VXD3_IDR_1_44",1
"Q5VXT5_IDR_241_272",1
"Q5VXU3_IDR_1_75",1
"Q5VXU9_IDR_1102_1425",0.3546649980419
"Q5VXU9_IDR_206_287",0.306430812470711
"Q5VXU9_IDR_369_577",0.33890418948739
"Q5VY09_IDR_1_305",1
"Q5VY43_IDR_798_1037",1
"Q5VYM1_IDR_93_1034",1
"Q5VYP0_IDR_1_31",0.489431889303682
"Q5VYP0_IDR_34_1333",0.510568110696318
"Q5VYS8_IDR_1_209",0.278717950192058
"Q5VYS8_IDR_1362_1436",0.247591948375568
"Q5VYS8_IDR_1460_1495",0.252173329160254
"Q5VYS8_IDR_639_940",0.22151677227212
"Q5VYV0_IDR_92_424",1
"Q5VYV7_IDR_124_408",1
"Q5VZ18_IDR_1_383",1
"Q5VZ19_IDR_107_139",1
"Q5VZ46_IDR_1_1109",1
"Q5VZ66_IDR_1_33",0.315364117840026
"Q5VZ66_IDR_138_527",0.346506708988732
"Q5VZ66_IDR_590_677",0.338129173171242
"Q5VZ89_IDR_1539_1679",0.453050971740987
"Q5VZ89_IDR_900_1536",0.546949028259013
"Q5VZB9_IDR_1_333",1
"Q5VZP5_IDR_356_388",0.15469194690202
"Q5VZP5_IDR_405_450",0.162201229557534
"Q5VZP5_IDR_452_551",0.183837113984656
"Q5VZP5_IDR_555_1134",0.162290634392151
"Q6ZS81_IDR_939_975",0.230289150009279
"Q6ZS82_IDR_106_235",1
"Q6ZSB9_IDR_121_393",1
"Q6ZSC3_IDR_173_216",1
"Q6ZSG1_IDR_16_175",1
"Q6ZSG2_IDR_1_355",0.512582283762019
"Q6ZSG2_IDR_389_479",0.487417716237981
"Q6ZSJ9_IDR_132_483",0.631073600796052
"Q6ZSJ9_IDR_1_88",0.368926399203948
"Q6ZSM3_IDR_1_39",0.350808071360908
"Q6ZSM3_IDR_230_260",0.32831738227556
"Q6ZSM3_IDR_469_516",0.320874546363532
"Q6ZSS3_IDR_65_143",1
"Q6ZSS7_IDR_1_48",0.318228552629673
"Q6ZSS7_IDR_395_430",0.328764245255603
"Q6ZSS7_IDR_626_791",0.353007202114723
"Q6ZT07_IDR_1066_1204",0.381564563917893
"Q6ZT07_IDR_940_999",0.317044190421852
"Q6ZT12_IDR_1002_1083",0.314534554984809
"Q6ZT12_IDR_1159_1191",0.318407133626729
"Q6ZT12_IDR_1193_1229",0.367058311388462
"Q6ZT52_IDR_210_329",1
"Q6ZT98_IDR_1_37",0.330430091044749
"Q6ZT98_IDR_387_437",0.292487670980458
"Q6ZT98_IDR_486_682",0.377082237974793
"Q6ZTA4_IDR_252_298",0.488472697761512
"Q6ZTA4_IDR_41_154",0.511527302238488
"Q6ZTI6_IDR_1_81",1
"Q6ZTQ3_IDR_109_183",0.51129817132394
"Q6ZTQ3_IDR_185_215",0.48870182867606
"Q6ZTQ4_IDR_839_885",1
"Q6ZTR5_IDR_1457_1518",0.507813094715976
"Q6ZTR5_IDR_3140_3187",0.492186905284024
"Q6ZTR7_IDR_228_304",1
"Q6ZTW0_IDR_1_33",1
"Q6ZTZ1_IDR_136_234",0.566665089400395
"Q6ZTZ1_IDR_1_43",0.433334910599605
"Q6ZU15_IDR_401_432",1
"Q6ZU35_IDR_1096_1164",0.166828758328421
"Q6ZU35_IDR_16_535",0.176305690624913
"Q6ZU35_IDR_551_584",0.16907593850574
"Q6ZU35_IDR_620_666",0.173992389309696
"Q6ZU35_IDR_678_857",0.158217836157662
"Q6ZU35_IDR_860_1089",0.155579387073567
"Q6ZU52_IDR_1_694",1
"Q6ZU69_IDR_378_1335",0.317290811099954
"Q6ZU80_IDR_1_216",0.479683958846757
"Q6ZU80_IDR_954_1094",0.520316041153243
"Q6ZUB0_IDR_33_525",0.512428869269911
"Q6ZUB0_IDR_534_884",0.487571130730089
"Q6ZUB1_IDR_87_1445",1
"Q6ZUI0_IDR_1_51",1
"Q6ZUJ4_IDR_33_123",1
"Q6ZUJ8_IDR_143_174",0.311086343899083
"Q6ZUJ8_IDR_398_631",0.395432972439694
"Q6ZV65_IDR_1_224",0.490228306575568
"Q6ZV65_IDR_265_296",0.509771693424432
"Q6ZV73_IDR_1286_1319",0.491215417708863
"Q6ZV73_IDR_1_869",0.508784582291137
"Q6ZV89_IDR_152_265",1
"Q6ZVC0_IDR_1_841",1
"Q6ZVD7_IDR_223_975",1
"Q6ZVD8_IDR_1051_1111",0.349188804864514
"Q6ZVD8_IDR_1177_1254",0.329744127464136
"Q6ZVD8_IDR_1279_1318",0.321067067671349
"Q6ZVF9_IDR_1_680",0.501425910298765
"Q6ZVF9_IDR_721_776",0.498574089701235
"Q6ZVH7_IDR_327_798",0.500142910877997
"Q6ZVH7_IDR_931_974",0.499857089122003
"Q6ZVL6_IDR_1207_1816",0.492619595520587
"Q6ZVL6_IDR_1_818",0.507380404479413
"Q6ZVM7_IDR_155_212",0.34117114666952
"Q6ZVM7_IDR_308_440",0.373535548476273
"Q6ZWK4_IDR_39_108",1
"Q6ZWT7_IDR_465_520",1
"Q701N2_IDR_1_237",1
"Q701N4_IDR_1_177",1
"Q702N8_IDR_1_42",0.197850056740367
"Q702N8_IDR_561_729",0.187537500046389
"Q702N8_IDR_734_791",0.20287903723271
"Q702N8_IDR_863_909",0.210265435211512
"Q702N8_IDR_935_1843",0.201467970769022
"Q709C8_IDR_1375_1417",0.333272333702088
"Q709C8_IDR_1889_1929",0.333132226162948
"Q709C8_IDR_838_904",0.333595440134964
"Q70CQ1_IDR_287_328",0.508353132725902
"Q70CQ1_IDR_86_255",0.491646867274098
"Q70CQ2_IDR_3331_3513",0.295433398321503
"Q70CQ2_IDR_479_848",0.431235606595572
"Q70CQ2_IDR_85_144",0.273330995082924
"Q70YC5_IDR_1_173",0.501919481455368
"Q70YC5_IDR_186_407",0.498080518544632
"Q70Z44_IDR_362_399",1
"Q70Z53_IDR_1_70",0.485674667347249
"Q70Z53_IDR_219_289",0.514325332652751
"Q711Q0_IDR_1_1435",1
"Q712K3_IDR_193_238",1
"Q717R9_IDR_1_77",0.508046700579371
"Q717R9_IDR_80_158",0.491953299420629
"Q71DI3_IDR_1_41",1
"Q71F23_IDR_1_245",1
"Q71F56_IDR_1522_1670",0.197747207072539
"Q71F56_IDR_2050_2088",0.185129010320566
"Q71F56_IDR_291_856",0.221959484243395
"Q71F56_IDR_874_911",0.177371887136957
"Q71F56_IDR_959_1100",0.217792411226543
"Q71H61_IDR_213_637",1
"Q71RC2_IDR_24_96",0.281276736577076
"Q71RC2_IDR_280_333",0.466587610822954
"Q71RC2_IDR_337_724",0.25213565259997
"Q76KD6_IDR_32_436",1
"Q76KP1_IDR_1_103",0.508968586665539
"Q76KP1_IDR_409_669",0.491031413334461
"Q76KX8_IDR_1_197",1
"Q76L83_IDR_379_1395",0.502218353931508
"Q76L83_IDR_84_377",0.497781646068492
"Q76LX8_IDR_32_76",1
"Q76M96_IDR_24_137",0.543189420157034
"Q76M96_IDR_272_609",0.456810579842966
"Q76MJ5_IDR_407_508",1
"Q76N32_IDR_1_620",1
"Q76N89_IDR_1042_1109",0.232332053589222
"Q76N89_IDR_1_34",0.266819458147834
"Q76N89_IDR_348_828",0.233456993001982
"Q76N89_IDR_863_1014",0.267391495260962
"Q76NI1_IDR_1376_1411",0.25026399700167
"Q76NI1_IDR_208_440",0.25248322706697
"Q76NI1_IDR_686_887",0.247323592675913
"Q76NI1_IDR_963_1076",0.249929183255447
"Q7KZ85_IDR_1_268",0.240615689743021
"Q7L2E3_IDR_145_233",0.52217984541863
"Q7L2J0_IDR_1_411",1
"Q7L2K0_IDR_44_195",1
"Q7L2R6_IDR_49_154",1
"Q7L2Z9_IDR_1_70",1
"Q7L311_IDR_30_378",1
"Q7L3B6_IDR_114_157",0.517759577080168
"Q7L3B6_IDR_1_87",0.482240422919832
"Q7L3S4_IDR_1_146",1
"Q7L3T8_IDR_1_35",1
"Q7L3V2_IDR_232_364",1
"Q7L4E1_IDR_260_302",0.473788735892618
"Q7L4E1_IDR_68_172",0.526211264107382
"Q7L4I2_IDR_1_323",1
"Q7L4P6_IDR_246_286",0.416834148335484
"Q7L4P6_IDR_78_187",0.583165851664516
"Q7L4S7_IDR_31_112",1
"Q7L513_IDR_263_316",1
"Q7L590_IDR_18_242",0.506567581808981
