"","GO0000976_transcription_cis_regulatory_region_binding"
"Q5T5U3_IDR_1042_1120",0.245126482150806
"Q5T5U3_IDR_1342_1954",0.17663601067424
"Q5T5U3_IDR_1_40",0.26584190251122
"Q5T5U3_IDR_170_927",0.312395604663733
"Q5T5X7_IDR_1_214",0.303779440468882
"Q5T5X7_IDR_344_385",0.291213958136237
"Q5T681_IDR_178_223",0.363961670850088
"Q5T681_IDR_82_117",0.189479345701392
"Q5T686_IDR_63_147",1
"Q5T6C5_IDR_1_78",0.515210864428942
"Q5T6C5_IDR_85_722",0.484789135571058
"Q5T6F0_IDR_1_38",1
"Q5T6F2_IDR_1_1116",1
"Q5T6S3_IDR_1_35",0.528018365018748
"Q5T6S3_IDR_348_541",0.471981634981252
"Q5T6X4_IDR_1_67",1
"Q5T6X5_IDR_852_926",1
"Q5T749_IDR_1_579",1
"Q5T750_IDR_1_224",1
"Q5T751_IDR_1_118",1
"Q5T752_IDR_1_114",1
"Q5T753_IDR_1_117",1
"Q5T754_IDR_1_117",1
"Q5T7B8_IDR_186_216",0.274121016954006
"Q5T7B8_IDR_544_1281",0.418815965985795
"Q5T7B8_IDR_68_168",0.307063017060199
"Q5T7M4_IDR_1_67",1
"Q5T7M9_IDR_14_45",1
"Q5T7N2_IDR_1_208",0.30399996661788
"Q5T7N2_IDR_318_362",0.371156658563411
"Q5T7N2_IDR_364_622",0.324843374818709
"Q5T7N3_IDR_1_38",0.673170012691087
"Q5T7N3_IDR_47_743",0.326829987308913
"Q5T7P2_IDR_1_110",1
"Q5T7P8_IDR_83_132",0.473948263981578
"Q5T870_IDR_1_85",1
"Q5T871_IDR_45_98",1
"Q5T8A7_IDR_1_1209",1
"Q5T8D3_IDR_150_442",1
"Q5T8I3_IDR_151_301",1
"Q5T8P6_IDR_335_371",0.143833247787155
"Q5T8P6_IDR_427_524",0.203594932318769
"Q5T8P6_IDR_608_737",0.156522222388855
"Q5T8P6_IDR_793_879",0.176891882267561
"Q5T8P6_IDR_85_294",0.161046631295382
"Q5T8P6_IDR_962_1007",0.158111083942278
"Q5T953_IDR_49_351",1
"Q5T9C2_IDR_156_317",1
"Q5T9C9_IDR_1_38",0.458527450127336
"Q5T9C9_IDR_292_323",0.541472549872664
"Q5T9L3_IDR_497_541",1
"Q5T9S5_IDR_1_168",0.357536768404118
"Q5T9S5_IDR_1266_1454",0.312564400735179
"Q5T9S5_IDR_356_522",0.329898830860703
"Q5T9Z0_IDR_232_273",1
"Q5TA76_IDR_1_89",1
"Q5TA77_IDR_1_95",1
"Q5TA79_IDR_1_104",1
"Q5TA81_IDR_1_108",1
"Q5TA82_IDR_1_108",1
"Q5TA89_IDR_121_159",1
"Q5TAB7_IDR_1_32",1
"Q5TAX3_IDR_1284_1505",0.469027496468523
"Q5TAX3_IDR_31_284",0.139537318104634
"Q5TAX3_IDR_579_617",0.157411948861478
"Q5TAX3_IDR_714_892",0.234023236565365
"Q5TB30_IDR_108_179",0.293334392127905
"Q5TB30_IDR_311_345",0.376177203332505
"Q5TB30_IDR_351_562",0.33048840453959
"Q5TB80_IDR_1030_1180",0.299785951333739
"Q5TB80_IDR_1_788",0.339529862385524
"Q5TB80_IDR_930_960",0.360684186280737
"Q5TBA9_IDR_1523_1591",0.148910115529493
"Q5TBA9_IDR_1_53",0.134358782512606
"Q5TBA9_IDR_1743_1785",0.156535345940568
"Q5TBA9_IDR_1937_1977",0.130671678456706
"Q5TBA9_IDR_1987_2035",0.15621226504667
"Q5TBA9_IDR_2343_2417",0.131026037128794
"Q5TBA9_IDR_2419_2656",0.142285775385164
"Q5TBB1_IDR_236_296",1
"Q5TBK1_IDR_1_39",0.478868038957396
"Q5TBK1_IDR_190_243",0.521131961042604
"Q5TC12_IDR_97_140",1
"Q5TC79_IDR_130_364",0.573177024869293
"Q5TC79_IDR_460_503",0.426822975130707
"Q5TC82_IDR_398_1133",1
"Q5TC84_IDR_1_90",0.584988245341161
"Q5TCM9_IDR_1_116",1
"Q5TC84_IDR_316_451",0.415011754658839
"Q5TCQ9_IDR_204_289",0.128636134010627
"Q5TCQ9_IDR_539_571",0.145430523917903
"Q5TCQ9_IDR_659_711",0.273505826766495
"Q5TCX8_IDR_486_1036",0.416865355074713
"Q5TCY1_IDR_313_543",0.613601929201028
"Q5TCY1_IDR_548_1321",0.386398070798973
"Q5TCZ1_IDR_132_163",0.25915749295717
"Q5TCZ1_IDR_325_447",0.213588661563676
"Q5TCZ1_IDR_505_836",0.281675637066637
"Q5TCZ1_IDR_900_1068",0.245578208412516
"Q5TD94_IDR_1_203",0.575383606608596
"Q5TD94_IDR_376_425",0.424616393391404
"Q5TDH0_IDR_365_399",0.438069517851865
"Q5TDH0_IDR_80_133",0.561930482148135
"Q5TDP6_IDR_1_63",1
"Q5TEA6_IDR_1_37",1
"Q5TEC3_IDR_1_262",1
"Q5TEJ8_IDR_544_631",1
"Q5TEU4_IDR_1_42",1
"Q5TF21_IDR_1_807",0.457723617764413
"Q5TF21_IDR_894_925",0.542276382235587
"Q5TF39_IDR_148_227",0.573168154205222
"Q5THJ4_IDR_1558_1610",0.182460719570664
"Q5THJ4_IDR_1741_1779",0.1784926527138
"Q5THJ4_IDR_2419_2460",0.128932515764815
"Q5THJ4_IDR_2597_2633",0.161482557899869
"Q5THJ4_IDR_747_793",0.161444723546873
"Q5THJ4_IDR_908_945",0.187186830503978
"Q5THK1_IDR_1_1608",0.599367791458986
"Q5THK1_IDR_1891_2040",0.400632208541014
"Q5THR3_IDR_1247_1304",0.220836192531767
"Q5THR3_IDR_1_52",0.264919558441345
"Q5THR3_IDR_245_275",0.237983007077714
"Q5THR3_IDR_575_617",0.276261241949174
"Q5TID7_IDR_1_376",1
"Q5TIE3_IDR_608_806",0.511005872075575
"Q5TIE3_IDR_921_1139",0.488994127924425
"Q5TKA1_IDR_1_99",0.46733966024768
"Q5TKA1_IDR_288_333",0.53266033975232
"Q5TYW1_IDR_61_190",1
"Q5TYW2_IDR_222_517",1
"Q5TZF3_IDR_1_34",1
"Q5VSG8_IDR_1_98",1
"Q5VSL9_IDR_1_64",0.5812727288751
"Q5VSL9_IDR_318_435",0.4187272711249
"Q5VST9_IDR_4780_4812",0.173469280997213
"Q5VST9_IDR_5489_5524",0.174564372649182
"Q5VST9_IDR_5545_5597",0.154126938438976
"Q5VST9_IDR_6241_6297",0.168516474986694
"Q5VST9_IDR_6725_6757",0.170613417800766
"Q5VST9_IDR_6770_7273",0.158709515127169
"Q5VSY0_IDR_22_251",1
"Q5VT03_IDR_136_314",0.326008015010945
"Q5VT03_IDR_16_134",0.326632731494251
"Q5VT03_IDR_331_806",0.347359253494805
"Q5VT06_IDR_1_2842",0.371794234458551
"Q5VT06_IDR_2876_2908",0.628205765541449
"Q5VT25_IDR_412_443",0.179129779468853
"Q5VT25_IDR_455_485",0.199198212005376
"Q5VT25_IDR_644_705",0.148103177993459
"Q5VT25_IDR_934_1020",0.215401784828112
"Q5VTR2_IDR_112_174",0.303639822001797
"Q5VTR2_IDR_259_650",0.444274760943331
"Q5VTT5_IDR_1_94",1
"Q5VU36_IDR_1_1336",1
"Q5VU43_IDR_2020_2170",0.396811425153331
"Q5VU43_IDR_515_1886",0.315987829991886
"Q5VU43_IDR_94_283",0.287200744854783
"Q5VU57_IDR_445_503",1
"Q5VU65_IDR_1841_1888",1
"Q5VU92_IDR_1_46",1
"Q5VU97_IDR_1126_1172",0.325992953437203
"Q5VU97_IDR_1199_1254",0.377222120384722
"Q5VU97_IDR_1_35",0.296784926178075
"Q5VUA4_IDR_1_2279",1
"Q5VUB5_IDR_327_708",0.539675495834642
"Q5VUB5_IDR_712_890",0.460324504165358
"Q5VUE5_IDR_1_71",1
"Q5VUG0_IDR_1_39",0.328902941900455
"Q5VUG0_IDR_480_521",0.358469978045715
"Q5VUG0_IDR_647_818",0.31262708005383
"Q5VV43_IDR_163_265",0.540842637695569
"Q5VV43_IDR_984_1072",0.459157362304431
"Q5VV52_IDR_1_198",1
"Q5VV67_IDR_142_298",0.305951188834816
"Q5VV67_IDR_1_58",0.335833223467053
"Q5VV67_IDR_368_1536",0.358215587698131
"Q5VVJ2_IDR_1_33",0.239655447708676
"Q5VVJ2_IDR_468_504",0.210293657918895
"Q5VVJ2_IDR_515_554",0.241369806005649
"Q5VVJ2_IDR_79_371",0.30868108836678
"Q5VVM6_IDR_1_310",0.548269979642258
"Q5VVM6_IDR_571_783",0.451730020357742
"Q5VVP1_IDR_1_1332",1
"Q5VVW2_IDR_422_472",0.458306533022973
"Q5VVW2_IDR_808_995",0.541693466977027
"Q5VVX9_IDR_239_297",1
"Q5VW00_IDR_1_47",1
"Q5VWG9_IDR_95_849",1
"Q5VW22_IDR_144_254",0.522163210099966
"Q5VW22_IDR_322_384",0.477836789900034
"Q5VW32_IDR_377_407",1
"Q5VW38_IDR_560_600",1
"Q5VWI1_IDR_1_37",0.30492397058232
"Q5VWI1_IDR_384_445",0.280780232433408
"Q5VWI1_IDR_85_338",0.414295796984272
"Q5VWJ9_IDR_1_86",1
"Q5VWK0_IDR_1_638",1
"Q5VWN6_IDR_218_261",0.17397650555689
"Q5VWN6_IDR_283_746",0.155864533528969
"Q5VWN6_IDR_757_791",0.160920479119438
"Q5VWW1_IDR_36_120",1
"Q5VWX1_IDR_164_287",1
"Q5VX71_IDR_432_490",1
"Q5VXD3_IDR_1_44",1
"Q5VXT5_IDR_241_272",1
"Q5VXU3_IDR_1_75",1
"Q5VXU9_IDR_1102_1425",0.382376299116864
"Q5VXU9_IDR_206_287",0.34306001931029
"Q5VXU9_IDR_369_577",0.274563681572846
"Q5VY09_IDR_1_305",1
"Q5VY43_IDR_798_1037",1
"Q5VYM1_IDR_93_1034",1
"Q5VYP0_IDR_1_31",0.415671341001807
"Q5VYP0_IDR_34_1333",0.584328658998193
"Q5VYS8_IDR_1_209",0.193821983177757
"Q5VYS8_IDR_1362_1436",0.164098041369329
"Q5VYS8_IDR_1460_1495",0.343210769184154
"Q5VYS8_IDR_639_940",0.29886920626876
"Q5VYV0_IDR_92_424",1
"Q5VYV7_IDR_124_408",1
"Q5VZ18_IDR_1_383",1
"Q5VZ19_IDR_107_139",1
"Q5VZ46_IDR_1_1109",1
"Q5VZ66_IDR_1_33",0.259042357635919
"Q5VZ66_IDR_138_527",0.370303442356937
"Q5VZ66_IDR_590_677",0.370654200007144
"Q5VZ89_IDR_1539_1679",0.523291290286444
"Q5VZ89_IDR_900_1536",0.476708709713556
"Q5VZB9_IDR_1_333",1
"Q5VZP5_IDR_356_388",0.175197065802587
"Q5VZP5_IDR_405_450",0.187398425380594
"Q5VZP5_IDR_452_551",0.141521909785053
"Q5VZP5_IDR_555_1134",0.120472570551011
"Q6ZS81_IDR_939_975",0.258107842007604
"Q6ZS82_IDR_106_235",1
"Q6ZSB9_IDR_121_393",1
"Q6ZSC3_IDR_173_216",1
"Q6ZSG1_IDR_16_175",1
"Q6ZSG2_IDR_1_355",0.568940159022578
"Q6ZSG2_IDR_389_479",0.431059840977422
"Q6ZSJ9_IDR_132_483",0.827012330242283
"Q6ZSJ9_IDR_1_88",0.172987669757717
"Q6ZSM3_IDR_1_39",0.309907871250352
"Q6ZSM3_IDR_230_260",0.350187307381026
"Q6ZSM3_IDR_469_516",0.339904821368622
"Q6ZSS3_IDR_65_143",1
"Q6ZSS7_IDR_1_48",0.316143632498413
"Q6ZSS7_IDR_395_430",0.367782076973731
"Q6ZSS7_IDR_626_791",0.316074290527856
"Q6ZT07_IDR_1066_1204",0.391271086041816
"Q6ZT07_IDR_940_999",0.358790499237039
"Q6ZT12_IDR_1002_1083",0.385205024174258
"Q6ZT12_IDR_1159_1191",0.281478230905141
"Q6ZT12_IDR_1193_1229",0.333316744920601
"Q6ZT52_IDR_210_329",1
"Q6ZT98_IDR_1_37",0.342861228256388
"Q6ZT98_IDR_387_437",0.293512597803218
"Q6ZT98_IDR_486_682",0.363626173940394
"Q6ZTA4_IDR_252_298",0.402385724356545
"Q6ZTA4_IDR_41_154",0.597614275643455
"Q6ZTI6_IDR_1_81",1
"Q6ZTQ3_IDR_109_183",0.516482970102708
"Q6ZTQ3_IDR_185_215",0.483517029897292
"Q6ZTQ4_IDR_839_885",1
"Q6ZTR5_IDR_1457_1518",0.495877565268821
"Q6ZTR5_IDR_3140_3187",0.504122434731179
"Q6ZTR7_IDR_228_304",1
"Q6ZTW0_IDR_1_33",1
"Q6ZTZ1_IDR_136_234",0.53811495038947
"Q6ZTZ1_IDR_1_43",0.46188504961053
"Q6ZU15_IDR_401_432",1
"Q6ZU35_IDR_1096_1164",0.159993645206321
"Q6ZU35_IDR_16_535",0.112336511901428
"Q6ZU35_IDR_551_584",0.216133720723081
"Q6ZU35_IDR_620_666",0.175054739744394
"Q6ZU35_IDR_678_857",0.174671185100808
"Q6ZU35_IDR_860_1089",0.161810197323967
"Q6ZU52_IDR_1_694",1
"Q6ZU69_IDR_378_1335",0.414070889598915
"Q6ZU80_IDR_1_216",0.424828208290108
"Q6ZU80_IDR_954_1094",0.575171791709892
"Q6ZUB0_IDR_33_525",0.531606669523904
"Q6ZUB0_IDR_534_884",0.468393330476096
"Q6ZUB1_IDR_87_1445",1
"Q6ZUI0_IDR_1_51",1
"Q6ZUJ4_IDR_33_123",1
"Q6ZUJ8_IDR_143_174",0.307072149044787
"Q6ZUJ8_IDR_398_631",0.48819063232951
"Q6ZV65_IDR_1_224",0.531841615139693
"Q6ZV65_IDR_265_296",0.468158384860307
"Q6ZV73_IDR_1286_1319",0.448710470339111
"Q6ZV73_IDR_1_869",0.551289529660889
"Q6ZV89_IDR_152_265",1
"Q6ZVC0_IDR_1_841",1
"Q6ZVD7_IDR_223_975",1
"Q6ZVD8_IDR_1051_1111",0.340681835652207
"Q6ZVD8_IDR_1177_1254",0.346756611547968
"Q6ZVD8_IDR_1279_1318",0.312561552799825
"Q6ZVF9_IDR_1_680",0.497256224055446
"Q6ZVF9_IDR_721_776",0.502743775944554
"Q6ZVH7_IDR_327_798",0.472385044806785
"Q6ZVH7_IDR_931_974",0.527614955193215
"Q6ZVL6_IDR_1207_1816",0.63413119773099
"Q6ZVL6_IDR_1_818",0.36586880226901
"Q6ZVM7_IDR_155_212",0.338268632816699
"Q6ZVM7_IDR_308_440",0.391541879107765
"Q6ZWK4_IDR_39_108",1
"Q6ZWT7_IDR_465_520",1
"Q701N2_IDR_1_237",1
"Q701N4_IDR_1_177",1
"Q702N8_IDR_1_42",0.184839271724815
"Q702N8_IDR_561_729",0.215444345840204
"Q702N8_IDR_734_791",0.216116637971957
"Q702N8_IDR_863_909",0.185241900540454
"Q702N8_IDR_935_1843",0.19835784392257
"Q709C8_IDR_1375_1417",0.314596046161937
"Q709C8_IDR_1889_1929",0.33013495721262
"Q709C8_IDR_838_904",0.355268996625443
"Q70CQ1_IDR_287_328",0.535286292279287
"Q70CQ1_IDR_86_255",0.464713707720713
"Q70CQ2_IDR_3331_3513",0.239795819728544
"Q70CQ2_IDR_479_848",0.577154830958271
"Q70CQ2_IDR_85_144",0.183049349313185
"Q70YC5_IDR_1_173",0.53841565474142
"Q70YC5_IDR_186_407",0.46158434525858
"Q70Z44_IDR_362_399",1
"Q70Z53_IDR_1_70",0.53925383717198
"Q70Z53_IDR_219_289",0.46074616282802
"Q711Q0_IDR_1_1435",1
"Q712K3_IDR_193_238",1
"Q717R9_IDR_1_77",0.454974262488697
"Q717R9_IDR_80_158",0.545025737511303
"Q71DI3_IDR_1_41",1
"Q71F23_IDR_1_245",1
"Q71F56_IDR_1522_1670",0.097058239587595
"Q71F56_IDR_2050_2088",0.133750582125642
"Q71F56_IDR_291_856",0.313802456911755
"Q71F56_IDR_874_911",0.186535659119142
"Q71F56_IDR_959_1100",0.268853062255865
"Q71H61_IDR_213_637",1
"Q71RC2_IDR_24_96",0.2890517048075
"Q71RC2_IDR_280_333",0.517843766306612
"Q71RC2_IDR_337_724",0.193104528885888
"Q76KD6_IDR_32_436",1
"Q76KP1_IDR_1_103",0.58673363434021
"Q76KP1_IDR_409_669",0.41326636565979
"Q76KX8_IDR_1_197",1
"Q76L83_IDR_379_1395",0.602216827802339
"Q76L83_IDR_84_377",0.397783172197661
"Q76LX8_IDR_32_76",1
"Q76M96_IDR_24_137",0.522964167809969
"Q76M96_IDR_272_609",0.477035832190031
"Q76MJ5_IDR_407_508",1
"Q76N32_IDR_1_620",1
"Q76N89_IDR_1042_1109",0.234315626682148
"Q76N89_IDR_1_34",0.196570722014804
"Q76N89_IDR_348_828",0.270922203142567
"Q76N89_IDR_863_1014",0.298191448160482
"Q76NI1_IDR_1376_1411",0.27585981547172
"Q76NI1_IDR_208_440",0.216310427415031
"Q76NI1_IDR_686_887",0.234917417225654
"Q76NI1_IDR_963_1076",0.272912339887595
"Q7KZ85_IDR_1_268",0.188094877037457
"Q7L2E3_IDR_145_233",0.501029986524055
"Q7L2J0_IDR_1_411",1
"Q7L2K0_IDR_44_195",1
"Q7L2R6_IDR_49_154",1
"Q7L2Z9_IDR_1_70",1
"Q7L311_IDR_30_378",1
"Q7L3B6_IDR_114_157",0.454218567499337
"Q7L3B6_IDR_1_87",0.545781432500663
"Q7L3S4_IDR_1_146",1
"Q7L3T8_IDR_1_35",1
"Q7L3V2_IDR_232_364",1
"Q7L4E1_IDR_260_302",0.515755319900832
"Q7L4E1_IDR_68_172",0.484244680099167
"Q7L4I2_IDR_1_323",1
"Q7L4P6_IDR_246_286",0.43991013683686
"Q7L4P6_IDR_78_187",0.56008986316314
"Q7L4S7_IDR_31_112",1
"Q7L513_IDR_263_316",1
"Q7L590_IDR_18_242",0.541531097639715
"Q7L9B9_IDR_200_237",0.420481713210891
"Q7LBC6_IDR_1127_1331",0.727068517787709
"Q7LBC6_IDR_258_890",0.272931482212291
"Q7LBE3_IDR_572_655",0.50734947100671
"Q7LBE3_IDR_742_791",0.49265052899329
"Q7LC44_IDR_1_204",0.592398291722046
"Q7LC44_IDR_362_396",0.407601708277954
"Q7LDG7_IDR_553_596",1
"Q7LFL8_IDR_1_313",1
"Q7LGA3_IDR_1_67",1
"Q7LGC8_IDR_1_130",1
"Q7M4L6_IDR_1_308",1
"Q7RTM1_IDR_1_53",0.472495665504748
"Q7RTM1_IDR_479_529",0.527504334495252
"Q7RTN6_IDR_26_57",0.467331624989738
"Q7RTN6_IDR_307_344",0.532668375010262
"Q7RTP6_IDR_629_801",0.597879975701512
"Q7RTP6_IDR_822_1894",0.402120024298488
"Q7RTR2_IDR_1_59",1
"Q7RTS1_IDR_1_83",0.428562844059137
"Q7RTX7_IDR_316_356",0.343496511912724
"Q7RTX7_IDR_414_472",0.292429658677717
"Q7RTX9_IDR_215_283",1
"Q7RTY1_IDR_193_285",1
"Q7RTY8_IDR_28_92",1
"Q7RTZ2_IDR_1_57",0.360502694115981
"Q7RTZ2_IDR_379_451",0.33340596202728
"Q7RTZ2_IDR_470_528",0.306091343856739
"Q7Z2H8_IDR_1_44",1
"Q7Z2K6_IDR_1_83",1
"Q7Z2K8_IDR_1_1008",1
"Q7Z2Q7_IDR_411_451",1
"Q7Z2T5_IDR_1_82",0.516243068415007
"Q7Z2T5_IDR_696_733",0.483756931584993
"Q7Z2W4_IDR_225_508",1
"Q7Z2W7_IDR_1_37",1
"Q7Z2W9_IDR_1_58",1
"Q7Z2X7_IDR_1_111",1
"Q7Z2Y5_IDR_331_1182",1
"Q7Z2Z1_IDR_504_539",0.425883592131106
"Q7Z3E2_IDR_625_898",0.40002259258102
"Q7Z3E5_IDR_277_308",0.519204305657743
"Q7Z3E5_IDR_573_818",0.480795694342256
"Q7Z3F1_IDR_1_33",0.332864271812056
"Q5VZV1_IDR_1_55",1
"Q5W041_IDR_612_697",1
"Q5W0A0_IDR_1_350",0.569277124907631
"Q5W0A0_IDR_414_455",0.430722875092369
"Q5W0B1_IDR_56_726",1
"Q5W0B7_IDR_154_220",1
"Q5W0Q7_IDR_502_934",0.536550362115917
"Q5W0Q7_IDR_94_218",0.463449637884083
"Q5W0V3_IDR_177_255",0.429327803348638
"Q5W0V3_IDR_533_564",0.570672196651362
"Q5W0Z9_IDR_300_365",1
"Q5W186_IDR_1_40",1
"Q5W5W9_IDR_130_170",1
"Q5XG99_IDR_123_239",0.362270070103059
"Q5XG99_IDR_241_296",0.338588876783089
"Q5XG99_IDR_32_68",0.299141053113853
"Q5XKE5_IDR_1_62",0.502713208414758
"Q5XKE5_IDR_474_535",0.497286791585242
"Q5XKK7_IDR_1_138",1
"Q5XKL5_IDR_152_184",1
"Q5XKR4_IDR_1_110",0.546973421161674
"Q5XKR4_IDR_154_325",0.453026578838326
"Q5XKR9_IDR_1_83",1
"Q5XPI4_IDR_683_740",1
"Q5XUX0_IDR_10_61",0.489987316498715
"Q5XUX0_IDR_379_441",0.510012683501285
"Q63HQ0_IDR_261_302",0.392087899015169
"Q63HQ0_IDR_75_259",0.607912100984831
"Q63HQ2_IDR_1_31",1
"Q63HR2_IDR_462_652",0.341738728095039
"Q63HR2_IDR_681_1127",0.4385519701214
"Q63HR2_IDR_84_122",0.219709301783561
"Q63ZY3_IDR_1_585",1
"Q641Q2_IDR_1_43",0.359184447686768
"Q641Q2_IDR_189_1341",0.194097513284001
"Q641Q2_IDR_53_186",0.44671803902923
"Q643R3_IDR_491_524",1
"Q64ET8_IDR_1_168",0.470602539341083
"Q64ET8_IDR_248_278",0.529397460658917
"Q64LD2_IDR_1_207",1
"Q658L1_IDR_1_346",1
"Q658Y4_IDR_334_371",0.504126813340511
"Q658Y4_IDR_663_716",0.495873186659489
"Q659A1_IDR_372_720",0.322227994431588
"Q659A1_IDR_48_81",0.372974005134843
"Q659A1_IDR_933_982",0.304798000433569
"Q659C4_IDR_1_166",0.161567604586361
"Q659C4_IDR_285_475",0.233821772347417
"Q659C4_IDR_477_519",0.214852928464376
"Q659C4_IDR_527_616",0.187217599294379
"Q659C4_IDR_851_914",0.202540095307468
"Q66GS9_IDR_1099_1140",0.220289330552142
"Q66GS9_IDR_378_509",0.217997222087505
"Q66GS9_IDR_518_561",0.273481133874908
"Q66GS9_IDR_73_203",0.288232313485445
"Q66K14_IDR_399_458",0.343708132492469
"Q66K79_IDR_589_629",1
"Q66K89_IDR_1_433",1
"Q66LE6_IDR_380_415",1
"Q674R7_IDR_1_173",0.380510008954468
"Q674R7_IDR_734_924",0.619489991045532
"Q674X7_IDR_1_430",0.712070992114291
"Q674X7_IDR_685_763",0.287929007885709
"Q676U5_IDR_234_268",0.465510778720032
"Q676U5_IDR_48_85",0.534489221279967
"Q684P5_IDR_1_54",0.301118068497736
"Q684P5_IDR_496_676",0.392042513808755
"Q7Z3F1_IDR_543_655",0.357810851120945
"Q7Z3F1_IDR_838_870",0.309324877066999
"Q7Z3G6_IDR_1_31",0.40345369793452
"Q7Z3G6_IDR_312_842",0.59654630206548
"Q7Z3H0_IDR_323_429",1
"Q7Z3H4_IDR_1_309",0.594962388805514
"Q7Z3H4_IDR_403_446",0.405037611194486
"Q7Z3I7_IDR_1_245",1
"Q7Z3J2_IDR_11_111",1
"Q7Z3J3_IDR_995_1032",1
"Q7Z3K3_IDR_1_369",0.179248728522334
"Q7Z3Z0_IDR_1_64",0.477824353672837
"Q7Z3Z0_IDR_391_450",0.522175646327163
"Q7Z3Z2_IDR_134_195",1
"Q7Z3Z3_IDR_1_120",1
"Q7Z3Z4_IDR_1_101",1
"Q7Z401_IDR_1509_1622",0.587726058854797
"Q7Z401_IDR_891_1436",0.412273941145203
"Q7Z402_IDR_1_97",1
"Q7Z403_IDR_1_149",1
"Q7Z406_IDR_1927_1995",1
"Q7Z417_IDR_1_648",1
"Q7Z418_IDR_178_280",1
"Q7Z422_IDR_1_152",1
"Q7Z429_IDR_107_145",0.579396486631525
"Q7Z429_IDR_1_50",0.420603513368475
"Q7Z434_IDR_477_513",0.565316281799804
"Q7Z434_IDR_98_458",0.434683718200196
"Q7Z443_IDR_973_1147",1
"Q7Z444_IDR_1_36",1
"Q7Z460_IDR_231_294",0.273449656754747
"Q7Z4P5_IDR_19_83",0.544450015568453
"Q7Z4P5_IDR_287_346",0.455549984431547
"Q7Z4Q2_IDR_1_37",0.613253109528403
"Q7Z4Q2_IDR_308_408",0.386746890471597
"Q7Z4R8_IDR_1_32",0.500183449519565
"Q7Z4R8_IDR_140_191",0.499816550480435
"Q7Z4S6_IDR_1071_1318",0.331155342314427
"Q7Z4S6_IDR_404_455",0.358622532023726
"Q7Z4S6_IDR_494_1041",0.310222125661847
"Q7Z4T8_IDR_32_89",1
"Q7Z4T9_IDR_406_515",1
"Q7Z4V0_IDR_100_440",0.204553144897084
"Q7Z4V0_IDR_1_94",0.260303689859042
"Q7Z4V0_IDR_447_478",0.280770629779971
"Q7Z4V0_IDR_600_649",0.254372535463903
"Q7Z4V5_IDR_549_671",0.629993368487403
"Q7Z4V5_IDR_91_469",0.370006631512597
"Q7Z569_IDR_26_57",0.507588718181575
"Q7Z569_IDR_82_120",0.492411281818425
"Q7Z570_IDR_77_461",0.421856570788932
"Q7Z5H3_IDR_1_35",0.49861169585778
"Q7Z5H3_IDR_351_599",0.50138830414222
"Q7Z5J4_IDR_1_1592",0.540666694648215
"Q7Z5J4_IDR_1614_1678",0.212198590657251
"Q7Z5J4_IDR_1693_1817",0.247134714694534
"Q7Z5J8_IDR_1351_1393",1
"Q7Z5K2_IDR_1051_1109",0.454825771191297
"Q7Z5K2_IDR_1_636",0.545174228808703
"Q7Z5L2_IDR_1_634",1
"Q7Z5L3_IDR_1_31",0.555431687570722
"Q7Z5L3_IDR_37_149",0.444568312429278
"Q7Z5L7_IDR_1_46",1
"Q7Z5L9_IDR_67_501",1
"Q7Z5M5_IDR_1_46",0.277250826436877
"Q7Z5M5_IDR_732_879",0.284561706440668
"Q7Z5M5_IDR_995_1056",0.438187467122455
"Q7Z5N4_IDR_1_79",0.477950047049789
"Q7Z5N4_IDR_2039_2137",0.522049952950211
"Q7Z5Q5_IDR_1_192",0.425047693056849
"Q7Z5Q5_IDR_861_900",0.574952306943151
"Q7Z6B7_IDR_713_769",0.202351537910217
"Q7Z6B7_IDR_802_1085",0.245265305083342
"Q7Z6E9_IDR_229_283",0.242908513614031
"Q7Z6E9_IDR_325_1792",0.492951488092247
"Q7Z6E9_IDR_81_141",0.264139998293722
"Q7Z6G3_IDR_193_247",1
"Q7Z6G8_IDR_1195_1248",0.253079516775177
"Q7Z6G8_IDR_287_809",0.457619029845834
"Q7Z6G8_IDR_945_1030",0.289301453378989
"Q7Z6I6_IDR_1024_1101",0.498489572589917
"Q7Z6I6_IDR_217_1020",0.501510427410083
"Q7Z6I8_IDR_1_188",1
"Q7Z6J0_IDR_258_445",0.359014934700278
"Q7Z6J0_IDR_509_827",0.325598891336142
"Q7Z6J0_IDR_77_123",0.31538617396358
"Q7Z6J2_IDR_1_56",0.500382915019476
"Q7Z6J2_IDR_196_395",0.499617084980524
"Q7Z6J4_IDR_1_101",1
"Q7Z6J6_IDR_299_507",1
"Q7Z6Z7_IDR_2259_2669",0.0682337571811887
"Q7Z6Z7_IDR_2682_3016",0.0779545857317758
"Q7Z6Z7_IDR_3140_3172",0.0747288423346233
"Q7Z6Z7_IDR_3238_3281",0.0615845819827527
"Q7Z6Z7_IDR_3305_3335",0.0739274603559046
"Q7Z6Z7_IDR_3345_3459",0.063050504355872
"Q7Z6Z7_IDR_3461_3574",0.0593469151724563
"Q7Z6Z7_IDR_3625_3706",0.0718488303950368
"Q7Z6Z7_IDR_3736_3842",0.0594786092802278
"Q7Z736_IDR_25_55",0.27857228893482
"Q7Z736_IDR_558_625",0.37467360828779
"Q7Z736_IDR_751_793",0.34675410277739
"Q7Z739_IDR_1_52",0.363711351699535
"Q7Z739_IDR_199_391",0.636288648300465
