"","GO0003682_chromatin_binding"
"Q13554_IDR_317_536",1
"Q13557_IDR_308_358",1
"Q13561_IDR_21_109",0.471668607033164
"Q13601_IDR_1_35",0.475349882763316
"Q13601_IDR_247_381",0.524650117236684
"Q13610_IDR_45_113",1
"Q13613_IDR_1_94",1
"Q13614_IDR_1_73",1
"Q13615_IDR_1064_1101",0.323516134347869
"Q13615_IDR_265_306",0.331137843225684
"Q13615_IDR_581_992",0.345346022426447
"Q13619_IDR_1_40",1
"Q13620_IDR_1_193",1
"Q13769_IDR_302_336",0.466638442365832
"Q13772_IDR_157_203",0.249329275993972
"Q13772_IDR_205_260",0.243771638411783
"Q13772_IDR_262_387",0.266823854021023
"Q13772_IDR_434_486",0.240075231573222
"Q13796_IDR_119_1313",0.444470698218096
"Q13796_IDR_1353_1433",0.555529301781904
"Q13823_IDR_1_33",0.30702004718339
"Q13823_IDR_464_731",0.692979952816611
"Q13825_IDR_1_31",1
"Q14008_IDR_1423_1497",0.104147408238337
"Q14008_IDR_1892_1938",0.0959705785161109
"Q14008_IDR_1945_2016",0.0972329113757315
"Q14011_IDR_82_172",1
"Q14012_IDR_318_370",1
"Q14028_IDR_1119_1219",0.407334492392062
"Q14028_IDR_1_632",0.592665507607938
"Q14031_IDR_1_1446",1
"Q14050_IDR_1_684",1
"Q14055_IDR_1_689",1
"Q14140_IDR_1_63",0.495449865495218
"Q14140_IDR_78_240",0.504550134504782
"Q14141_IDR_398_434",1
"Q14145_IDR_1_49",1
"Q14147_IDR_698_763",1
"Q14149_IDR_438_827",0.525071428641858
"Q14149_IDR_846_888",0.474928571358142
"Q14151_IDR_1_64",0.30590113441354
"Q14151_IDR_482_948",0.290969353258708
"Q14151_IDR_79_406",0.403129512327752
"Q14152_IDR_784_1382",1
"Q14153_IDR_1_422",1
"Q14154_IDR_146_224",0.514193755284829
"Q14154_IDR_1_66",0.485806244715171
"Q14155_IDR_135_178",0.326204577578477
"Q14155_IDR_578_705",0.338450969935832
"Q14155_IDR_728_774",0.335344452485691
"Q14156_IDR_195_227",0.493352732967347
"Q14156_IDR_686_723",0.506647267032653
"Q14157_IDR_1_69",0.433982435005387
"Q14202_IDR_1_305",0.497058270467874
"Q14202_IDR_754_1060",0.502941729532126
"Q14203_IDR_1025_1089",0.454073182490959
"Q14203_IDR_95_243",0.545926817509041
"Q14207_IDR_72_1411",1
"Q14209_IDR_1_127",0.485864236443892
"Q14209_IDR_308_384",0.514135763556108
"Q14242_IDR_1_364",0.528441569756051
"Q14242_IDR_366_412",0.471558430243949
"Q14244_IDR_1_721",1
"Q14247_IDR_1_38",0.522288255226399
"Q14247_IDR_68_492",0.477711744773601
"Q14249_IDR_1_58",1
"Q14257_IDR_1_37",1
"Q14258_IDR_355_440",1
"Q14289_IDR_1_35",0.503067443808458
"Q14289_IDR_690_877",0.496932556191542
"Q14314_IDR_175_206",0.505264021573075
"Q14314_IDR_94_173",0.494735978426925
"Q14469_IDR_151_271",0.49753902361776
"Q14493_IDR_1_139",0.467849220845298
"Q14493_IDR_202_270",0.532150779154702
"Q14494_IDR_110_612",1
"Q14498_IDR_1_144",1
"Q14500_IDR_1_42",0.493724704502114
"Q14500_IDR_366_433",0.506275295497886
"Q14511_IDR_560_699",0.519117376495886
"Q14511_IDR_66_401",0.480882623504114
"Q14512_IDR_154_205",0.521911154649983
"Q14512_IDR_1_56",0.478088845350017
"Q14515_IDR_1_424",1
"Q14517_IDR_4206_4588",1
"Q14524_IDR_1053_1147",0.206431834651524
"Q14524_IDR_1922_2016",0.191529864970831
"Q14524_IDR_30_62",0.201019983196285
"Q14524_IDR_425_663",0.19598277981567
"Q14524_IDR_992_1041",0.205035537365689
"Q14525_IDR_368_404",1
"Q14526_IDR_152_689",1
"Q14571_IDR_1828_1874",0.340321175466181
"Q14573_IDR_1129_1165",0.279029327592906
"Q14573_IDR_1555_1585",0.236211745011042
"Q14573_IDR_1803_1862",0.239998876145051
"Q14573_IDR_904_959",0.244760051251
"Q14576_IDR_1_36",1
"Q14582_IDR_1_209",1
"Q14584_IDR_14_185",1
"Q14585_IDR_1_59",1
"Q14587_IDR_1_200",1
"Q14588_IDR_53_147",1
"Q14590_IDR_61_262",1
"Q14592_IDR_56_149",1
"Q14593_IDR_1_33",1
"Q14596_IDR_289_365",0.328603037981599
"Q14596_IDR_482_882",0.323613157860462
"Q14596_IDR_87_147",0.34778380415794
"Q14623_IDR_1_48",1
"Q14671_IDR_781_814",0.194476697307342
"Q14674_IDR_1296_1487",0.571646032591632
"Q14674_IDR_1507_1570",0.428353967408368
"Q14676_IDR_138_1891",1
"Q14677_IDR_147_625",1
"Q14678_IDR_1_48",0.49245468253421
"Q14678_IDR_53_1079",0.50754531746579
"Q14679_IDR_1091_1199",0.259315293422254
"Q14679_IDR_1_117",0.237195743577143
"Q14679_IDR_122_567",0.257671872559236
"Q14679_IDR_947_987",0.245817090441367
"Q14680_IDR_328_560",1
"Q14681_IDR_1_69",1
"Q14684_IDR_230_306",0.264058365656654
"Q14684_IDR_336_683",0.482341630684348
"Q14684_IDR_718_758",0.253600003658998
"Q14686_IDR_1_41",0.278938400153189
"Q14686_IDR_142_2063",0.721061599846812
"Q14687_IDR_1_1120",1
"Q14689_IDR_1_280",1
"Q14789_IDR_2844_2890",0.109375674214984
"Q14789_IDR_2951_3259",0.101266768298059
"Q14790_IDR_182_221",1
"Q147U1_IDR_53_168",1
"Q147X3_IDR_1_209",1
"Q14802_IDR_1_54",1
"Q14807_IDR_1_40",0.473103084571924
"Q14807_IDR_375_581",0.526896915428076
"Q14814_IDR_73_509",1
"Q14831_IDR_1_37",0.483586116213527
"Q14831_IDR_857_915",0.516413883786473
"Q14832_IDR_834_879",1
"Q14833_IDR_1_37",0.465113083078637
"Q14833_IDR_854_912",0.534886916921363
"Q14839_IDR_1_148",0.304326738782436
"Q14839_IDR_1261_1397",0.139381351478713
"Q14839_IDR_1521_1691",0.182321678186838
"Q14839_IDR_217_368",0.373970231552013
"Q14847_IDR_113_204",1
"Q14978_IDR_61_624",1
"Q14980_IDR_1350_1463",0.150372585717774
"Q14980_IDR_1473_2115",0.154382445305593
"Q14980_IDR_153_284",0.125677549855649
"Q14980_IDR_357_412",0.133110102541218
"Q14980_IDR_513_552",0.140321649172191
"Q14980_IDR_705_770",0.143325140182855
"Q14980_IDR_815_1324",0.152810527224721
"Q14990_IDR_1_47",0.326701816572064
"Q14990_IDR_203_250",0.336621854095424
"Q14990_IDR_80_121",0.336676329332513
"Q14993_IDR_244_1142",1
"Q14999_IDR_1331_1384",0.348063637516942
"Q14999_IDR_316_356",0.334332008192779
"Q14999_IDR_574_624",0.317604354290279
"Q149M9_IDR_1529_1564",1
"Q149N8_IDR_1_87",0.486049446810983
"Q14D33_IDR_158_246",0.199153231843178
"Q14D33_IDR_250_289",0.192705598160942
"Q14D33_IDR_291_326",0.205891325597985
"Q14D33_IDR_332_371",0.196818816397498
"Q14D33_IDR_376_536",0.205431028000396
"Q14DG7_IDR_792_938",0.501202985771018
"Q14DG7_IDR_951_1032",0.498797014228982
"Q15003_IDR_184_237",0.277113222800796
"Q15003_IDR_1_98",0.138035095114064
"Q15003_IDR_328_363",0.156509071835016
"Q15003_IDR_377_413",0.139008855266605
"Q15003_IDR_449_483",0.148002597738283
"Q15003_IDR_533_618",0.141331157245237
"Q15004_IDR_1_60",0.463466798839495
"Q15004_IDR_71_111",0.536533201160505
"Q15005_IDR_1_38",1
"Q15007_IDR_192_396",1
"Q15011_IDR_199_252",0.323988518712869
"Q15011_IDR_314_362",0.337681502883239
"Q15011_IDR_90_133",0.338329978403892
"Q15035_IDR_322_370",1
"Q15036_IDR_389_455",1
"Q15042_IDR_530_617",1
"Q15043_IDR_248_327",1
"Q15046_IDR_1_69",1
"Q15047_IDR_108_189",0.324205746064684
"Q15047_IDR_437_563",0.302600928744505
"Q15047_IDR_848_1195",0.373193325190811
"Q15049_IDR_1_42",1
"Q15050_IDR_164_269",0.433921421261238
"Q15050_IDR_277_365",0.566078578738762
"Q15052_IDR_109_148",0.510822981611165
"Q15052_IDR_549_649",0.489177018388835
"Q15054_IDR_125_466",1
"Q15056_IDR_118_248",0.490453890699787
"Q15056_IDR_1_34",0.509546109300213
"Q15057_IDR_516_601",1
"Q15058_IDR_1_350",0.505280556426077
"Q15058_IDR_1587_1619",0.494719443573923
"Q15059_IDR_1_34",0.206118420984084
"Q15149_IDR_2741_2785",0.494734587366504
"Q15149_IDR_99_176",0.505265412633496
"Q15172_IDR_1_52",1
"Q15173_IDR_1_58",1
"Q15185_IDR_129_160",1
"Q15198_IDR_1_62",1
"Q15223_IDR_380_489",1
"Q15233_IDR_1_56",0.33951349744492
"Q15233_IDR_305_389",0.321912562269562
"Q15233_IDR_401_471",0.338573940285518
"Q15256_IDR_253_337",0.497843604968039
"Q15256_IDR_48_82",0.502156395031961
"Q15262_IDR_731_843",1
"Q15269_IDR_227_264",0.490494870282437
"Q15269_IDR_880_919",0.509505129717563
"Q15276_IDR_31_533",0.512759794482544
"Q15276_IDR_627_682",0.487240205517456
"Q15287_IDR_1_158",0.548914201905435
"Q15287_IDR_243_305",0.451085798094565
"Q15291_IDR_342_398",0.436832985578116
"Q15390_IDR_284_333",0.456020655209035
"Q15390_IDR_87_235",0.543979344790965
"Q15397_IDR_1_129",1
"Q15398_IDR_1_117",0.191170029750128
"Q15398_IDR_127_427",0.201640833844243
"Q15398_IDR_539_606",0.412773632207114
"Q15398_IDR_621_796",0.194415504198515
"Q15406_IDR_132_276",0.493367742255194
"Q15406_IDR_1_55",0.506632257744806
"Q15413_IDR_1759_1790",0.160201109823675
"Q15413_IDR_1912_1950",0.144077623092927
"Q15413_IDR_3322_3359",0.156567463836259
"Q15413_IDR_4096_4146",0.141773308191977
"Q15413_IDR_4175_4226",0.129746238649935
"Q15413_IDR_4228_4385",0.267634256405226
"Q15415_IDR_69_496",1
"Q15418_IDR_704_735",1
"Q15424_IDR_481_910",0.362875271764522
"Q15424_IDR_79_404",0.637124728235478
"Q15427_IDR_182_424",1
"Q15526_IDR_1_60",1
"Q15528_IDR_137_200",1
"Q15532_IDR_1_418",1
"Q15542_IDR_107_202",0.318797727894278
"Q15542_IDR_1_100",0.359972206876584
"Q15542_IDR_359_424",0.321230065229138
"Q15544_IDR_1_99",1
"Q15545_IDR_185_282",1
"Q15554_IDR_1_86",0.463137070858405
"Q15554_IDR_290_488",0.536862929141595
"Q15555_IDR_173_240",1
"Q15560_IDR_79_131",1
"Q15561_IDR_119_156",0.493636690858304
"Q15561_IDR_1_40",0.506363309141696
"Q15562_IDR_1_41",1
"Q15569_IDR_1_44",0.336981888264042
"Q15569_IDR_319_566",0.321287022933262
"Q15569_IDR_588_626",0.341731088802696
"Q15572_IDR_603_731",0.460076943535113
"Q15572_IDR_735_869",0.539923056464887
"Q15648_IDR_519_1581",1
"Q15649_IDR_39_85",1
"Q15650_IDR_74_149",1
"Q15651_IDR_1_99",1
"Q15652_IDR_1310_1709",0.205804757901078
"Q15652_IDR_1936_2070",0.127595542390499
"Q15652_IDR_2073_2144",0.132056377776159
"Q15652_IDR_252_704",0.17604522563522
"Q15652_IDR_716_797",0.124186039465891
"Q15652_IDR_803_857",0.119710459617205
"Q15652_IDR_868_1305",0.114601597213949
"Q15653_IDR_297_356",1
"Q15654_IDR_1_251",1
"Q15672_IDR_1_110",1
"Q15678_IDR_304_870",1
"Q15691_IDR_131_194",1
"Q15696_IDR_1_59",0.54487092169649
"Q15696_IDR_344_482",0.45512907830351
"Q15697_IDR_132_295",1
"Q15699_IDR_1_151",0.380815853225723
"Q15750_IDR_370_474",1
"Q15751_IDR_1311_1433",0.154887760488328
"Q15751_IDR_1458_1551",0.15956455091131
"Q15751_IDR_2253_2287",0.186663403790223
"Q15751_IDR_2405_2496",0.178074535024677
"Q15751_IDR_2610_2751",0.158115105261828
"Q15751_IDR_2797_2921",0.162694644523635
"Q15758_IDR_1_42",0.500872465670623
"Q15758_IDR_491_541",0.499127534329377
"Q15760_IDR_1_53",0.500633995392975
"Q15760_IDR_354_415",0.499366004607025
"Q15761_IDR_243_317",1
"Q15762_IDR_280_318",1
"Q15768_IDR_171_288",1
"Q15772_IDR_1907_2573",0.291910008503859
"Q15772_IDR_2772_2928",0.379140491097756
"Q15772_IDR_277_637",0.328949500398385
"Q15773_IDR_1_248",1
"Q15776_IDR_137_320",1
"Q15784_IDR_1_133",0.702055830140729
"Q15853_IDR_104_169",0.32866837582863
"Q15853_IDR_1_57",0.343661063184494
"Q15853_IDR_202_242",0.327670560986875
"Q15858_IDR_1025_1079",0.234889372488558
"Q15858_IDR_1094_1149",0.249507384571799
"Q15858_IDR_1910_1988",0.247042902290118
"Q15858_IDR_419_681",0.268560340649524
"Q15878_IDR_1_49",0.312713362617543
"Q15878_IDR_1882_2311",0.338958533166021
"Q15878_IDR_737_1125",0.348328104216436
"Q15884_IDR_118_444",1
"Q15904_IDR_1_38",1
"Q15906_IDR_1_202",0.365594544304929
"Q15906_IDR_225_258",0.329398769924338
"Q15906_IDR_334_364",0.305006685770733
"Q15907_IDR_183_218",1
"Q15910_IDR_183_216",0.505786474716425
"Q15910_IDR_300_417",0.494213525283575
"Q15911_IDR_1_124",0.0943334665709216
"Q15911_IDR_153_186",0.0908508001714754
"Q15915_IDR_369_441",0.506578280218862
"Q15916_IDR_128_296",1
"Q15935_IDR_49_213",1
"Q15937_IDR_1_45",0.507062961216736
"Q15937_IDR_81_194",0.492937038783264
"Q15942_IDR_1_354",1
"Q15973_IDR_55_95",1
"Q16099_IDR_859_889",1
"Q16143_IDR_1_134",1
"Q16181_IDR_406_437",1
"Q16186_IDR_130_260",1
"Q16204_IDR_1_60",0.515759239585579
"Q16204_IDR_181_474",0.484240760414421
"Q16206_IDR_374_454",0.499231979215019
"Q16206_IDR_463_530",0.500768020784981
"Q16236_IDR_31_453",1
"Q16254_IDR_201_346",1
"Q16280_IDR_1_64",0.498135742797637
"Q16280_IDR_81_124",0.501864257202362
"Q16520_IDR_95_125",0.484719092251658
"Q16526_IDR_501_586",1
"Q16527_IDR_83_115",1
"Q16531_IDR_745_781",1
"Q16533_IDR_229_368",1
"Q16534_IDR_1_68",0.446309191912632
"Q16534_IDR_95_247",0.553690808087368
"Q16537_IDR_1_42",1
"Q16538_IDR_192_271",0.525780521408079
"Q16538_IDR_370_582",0.474219478591921
"Q16543_IDR_346_378",0.517400013585251
"Q16543_IDR_95_148",0.482599986414749
"Q16549_IDR_1_46",0.485476851165664
"Q16549_IDR_694_748",0.514523148834336
"Q16552_IDR_1_40",1
"Q16555_IDR_509_572",1
"Q16558_IDR_1_36",1
"Q16559_IDR_63_108",1
"Q16560_IDR_142_246",1
"Q16566_IDR_340_473",1
"Q16630_IDR_481_551",0.515357408346745
"Q16633_IDR_1_256",1
"Q16637_IDR_145_255",0.40623481901341
"Q16637_IDR_57_87",0.59376518098659
"Q16643_IDR_136_617",1
"Q16644_IDR_1_35",0.491346090158282
"Q16644_IDR_345_382",0.508653909841718
"Q16649_IDR_1_427",1
"Q16650_IDR_21_95",0.338553034440192
"Q16650_IDR_385_502",0.324171996181103
"Q16650_IDR_559_670",0.337274969378705
"Q16651_IDR_1_40",1
"Q16655_IDR_1_40",0.508685171304001
"Q16655_IDR_49_118",0.491314828695999
"Q16656_IDR_1_100",1
"Q16659_IDR_323_353",0.335268255784782
"Q16659_IDR_355_434",0.322605009458333
"Q16659_IDR_483_525",0.342126734756885
"Q16665_IDR_360_408",0.466911071321774
"Q16778_IDR_1_36",1
"Q16790_IDR_1_137",1
"Q16795_IDR_1_46",1
"Q16798_IDR_1_48",1
"Q16799_IDR_1_196",0.433878764286207
"Q16799_IDR_202_579",0.566121235713793
"Q16819_IDR_1_36",0.487994219871467
"Q16819_IDR_605_663",0.512005780128533
"Q16821_IDR_1_59",0.345506742917898
"Q16821_IDR_235_795",0.315563676040371
"Q16821_IDR_799_1072",0.338929581041731
"Q16825_IDR_308_857",1
"Q16828_IDR_150_203",0.51000039110361
"Q16828_IDR_351_381",0.48999960889639
"Q16829_IDR_1_51",0.353519224207066
"Q16829_IDR_189_240",0.329236390960776
"Q16829_IDR_388_419",0.317244384832158
"Q16832_IDR_372_488",0.492730755020716
"Q16832_IDR_491_551",0.507269244979284
"Q16842_IDR_1_31",1
"Q17RC7_IDR_1_134",1
"Q17RD7_IDR_31_346",1
"Q17RG1_IDR_652_752",1
"Q17RM4_IDR_655_714",1
"Q17RN3_IDR_317_349",1
"Q17RQ9_IDR_332_366",0.494514385270929
"Q17RQ9_IDR_541_610",0.505485614729071
"Q17RS7_IDR_460_890",1
"Q17RW2_IDR_1_35",0.482494293835091
"Q17RW2_IDR_239_1507",0.517505706164909
"Q17RY0_IDR_12_394",1
"Q17RY6_IDR_1_37",1
"Q18PE1_IDR_205_404",0.479244033201141
"Q18PE1_IDR_406_484",0.520755966798859
"Q19T08_IDR_20_178",1
"Q1A5X6_IDR_1_38",0.498943213535375
"Q1A5X6_IDR_65_100",0.501056786464625
"Q1ED39_IDR_1_353",1
"Q1EHB4_IDR_560_618",1
"Q1HG43_IDR_296_343",1
"Q2I0M5_IDR_191_234",0.37967110805743
"Q2KHM9_IDR_1_59",0.253887515291949
"Q2KHM9_IDR_375_742",0.425201868771698
"Q2KHM9_IDR_61_362",0.320910615936353
"Q2KHR2_IDR_156_1286",0.591217505310318
"Q2KHR2_IDR_65_127",0.408782494689682
"Q2KHR3_IDR_1_1549",1
"Q2KHT3_IDR_349_476",0.576082670143392
"Q2KHT3_IDR_832_1053",0.423917329856608
"Q2KJY2_IDR_1_127",0.149277001487049
"Q2KJY2_IDR_1237_1966",0.177729316254152
"Q2KJY2_IDR_169_315",0.152510675298574
"Q2KJY2_IDR_324_412",0.200778495952538
"Q2KJY2_IDR_802_853",0.16133166183581
"Q2KJY2_IDR_898_1169",0.158372849171877
"Q2L4Q9_IDR_1_34",1
"Q2LD37_IDR_1192_1473",0.0584097205410174
"Q2LD37_IDR_1573_1603",0.0579927174841399
"Q2LD37_IDR_160_190",0.0586167904778975
"Q2LD37_IDR_1675_1707",0.0611589790360972
"Q2M243_IDR_592_656",0.501526335499734
"Q2M296_IDR_256_301",1
"Q2M2E3_IDR_1_65",0.486527384199898
"Q2M2E3_IDR_217_257",0.513472615800103
"Q2M2H8_IDR_1_37",0.471481027722228
"Q2M2H8_IDR_1811_2515",0.528518972277771
"Q2M2I3_IDR_292_478",1
"Q2M2I5_IDR_1_107",0.497309804744599
"Q2M2I5_IDR_452_499",0.502690195255401
"Q2M2I8_IDR_1_31",0.342101010601639
"Q2M2I8_IDR_323_958",0.657898989398361
"Q2M2Z5_IDR_1_80",0.511750792245208
"Q2M2Z5_IDR_90_673",0.488249207754792
"Q2M385_IDR_683_716",1
"Q2M389_IDR_1137_1173",1
"Q2M3C6_IDR_1_78",0.508072419499011
"Q2M3C6_IDR_269_481",0.491927580500989
"Q2M3C7_IDR_1_41",0.144532858881558
"Q2M3C7_IDR_192_451",0.145895263045461
"Q2NKX8_IDR_669_1196",1
"Q2NKX9_IDR_25_103",1
"Q2NL68_IDR_1_480",1
"Q2NL82_IDR_1_77",0.311245498353811
"Q2NL82_IDR_312_393",0.35714100068195
"Q2NL82_IDR_408_472",0.331613500964239
"Q2NL98_IDR_128_169",1
"Q2PPJ7_IDR_318_376",0.25450160450559
"Q2PPJ7_IDR_444_501",0.245586494957799
"Q2PPJ7_IDR_667_907",0.240083017068409
"Q2TAL8_IDR_335_471",0.313593472655562
"Q2TAZ0_IDR_111_146",0.140539198011109
"Q2TAZ0_IDR_1245_1307",0.146518963142606
"Q2TAZ0_IDR_1319_1355",0.150992406158005
"Q2TAZ0_IDR_1439_1474",0.135111022443252
"Q2TAZ0_IDR_1608_1658",0.142325680042251
"Q2TAZ0_IDR_337_417",0.139480602539221
"Q2TAZ0_IDR_879_920",0.145032127663555
"Q2TB10_IDR_1_360",0.233562866624943
"Q2TB10_IDR_383_482",0.336685691064593
"Q2TB10_IDR_573_608",0.220112057080305
"Q2TB10_IDR_622_664",0.209639385230159
"Q2TB18_IDR_621_653",1
"Q2TBA0_IDR_264_297",1
"Q2TBC4_IDR_214_316",1
"Q2TBE0_IDR_1_506",0.546772092542665
"Q2Y0W8_IDR_219_284",0.317662265700408
"Q2Y0W8_IDR_57_92",0.347819102066854
"Q2YD98_IDR_210_288",0.326298699182173
"Q2YD98_IDR_384_555",0.316765532966333
"Q2YD98_IDR_557_709",0.356935767851493
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.475347938186788
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
"Q3KP31_IDR_19_108",1
"Q3KP44_IDR_420_488",0.512073191530755
"Q3KP44_IDR_522_562",0.487926808469245
"Q3KP66_IDR_1_120",0.513332389075501
"Q3KP66_IDR_209_629",0.486667610924499
"Q3KQU3_IDR_1_827",1
"Q3KQV3_IDR_59_209",0.497492458392935
"Q3KQV3_IDR_602_632",0.502507541607065
"Q3KR16_IDR_1_98",0.506835214143492
"Q3KR16_IDR_517_765",0.493164785856508
"Q3KR37_IDR_1_82",0.333315001185641
"Q3KR37_IDR_225_363",0.324754047647121
"Q3KR37_IDR_543_646",0.341930951167238
"Q3L8U1_IDR_1448_1485",0.185722650859571
"Q3L8U1_IDR_1_706",0.29288703237022
"Q3SY46_IDR_1_35",1
"Q3SY52_IDR_115_232",0.498150783546332
"Q3SY52_IDR_70_112",0.501849216453668
"Q3SY56_IDR_1_228",0.478916486143577
"Q3SY56_IDR_331_376",0.521083513856423
"Q3SY84_IDR_1_76",0.490690720172741
"Q3SY84_IDR_460_523",0.509309279827259
"Q3SYB3_IDR_1_106",0.519787847172743
"Q3SYB3_IDR_249_402",0.480212152827257
"Q3SYG4_IDR_826_887",1
"Q3T8J9_IDR_1_535",0.197011272770518
"Q3T8J9_IDR_1782_2150",0.166846933417732
"Q3T8J9_IDR_2210_2241",0.141923104933383
"Q3T8J9_IDR_542_593",0.142787527622621
"Q3V5L5_IDR_1_104",1
"Q3T8J9_IDR_598_707",0.143490547229938
"Q3T8J9_IDR_932_1622",0.207940614025808
"Q3V6T2_IDR_219_256",0.250119909669267
"Q3V6T2_IDR_325_709",0.254785581874524
"Q3V6T2_IDR_897_1045",0.257847976964952
"Q494U1_IDR_1_47",0.502786695313443
"Q494U1_IDR_318_583",0.497213304686557
"Q494V2_IDR_1_151",0.233065031711139
"Q494V2_IDR_206_252",0.233576264794111
"Q494V2_IDR_275_383",0.248403946473932
"Q494V2_IDR_547_605",0.284954757020818
"Q494W8_IDR_259_296",0.500196854191283
"Q494W8_IDR_302_337",0.499803145808717
"Q494X3_IDR_1_130",1
"Q495A1_IDR_166_222",1
"Q495C1_IDR_105_229",0.491213894816004
"Q495C1_IDR_238_297",0.508786105183996
"Q495M3_IDR_1_51",1
"Q495M9_IDR_152_254",0.510969495681711
"Q495M9_IDR_258_387",0.489030504318289
"Q495N2_IDR_1_40",1
"Q495T6_IDR_1_51",0.491548031016564
"Q495T6_IDR_54_84",0.508451968983436
"Q495W5_IDR_1_38",1
"Q495Y8_IDR_1_187",1
"Q49AM3_IDR_424_519",0.359916035040886
"Q49AM3_IDR_83_299",0.640083964959114
"Q49AN0_IDR_520_593",1
"Q49AR2_IDR_166_232",1
"Q49MG5_IDR_1_464",0.351189948277957
"Q49MG5_IDR_468_547",0.342575820712568
"Q49MG5_IDR_567_647",0.306234231009474
"Q49MI3_IDR_1_42",1
"Q4AC94_IDR_1563_1630",0.188365218038745
"Q4AC94_IDR_171_338",0.1726976037353
"Q4AC94_IDR_1772_2332",0.18232290643843
"Q4AC94_IDR_454_523",0.269470733994526
"Q4AC94_IDR_709_799",0.187143537792998
"Q4AC99_IDR_87_135",1
"Q4ADV7_IDR_1129_1223",0.331213070250435
"Q4ADV7_IDR_1352_1419",0.337339459176097
"Q4ADV7_IDR_987_1053",0.331447470573468
"Q4FZB7_IDR_1_69",0.256583340529842
"Q4FZB7_IDR_334_741",0.46507154602304
"Q4FZB7_IDR_811_846",0.278345113447118
"Q4G163_IDR_582_617",0.334558500438678
"Q4G163_IDR_678_708",0.334872072130868
"Q4G176_IDR_1_41",1
"Q4G1C9_IDR_291_344",1
"Q4JDL3_IDR_1_117",1
"Q4KMG0_IDR_1166_1216",1
"Q4KMG9_IDR_148_183",1
"Q4KMP7_IDR_1_300",0.444338209383635
"Q4KMP7_IDR_622_808",0.555661790616365
"Q4KMQ2_IDR_1_55",1
"Q4KMZ1_IDR_384_454",0.515516654141957
"Q4KMZ1_IDR_40_382",0.484483345858043
"Q4KWH8_IDR_448_593",0.503416020802066
"Q4KWH8_IDR_863_1611",0.496583979197934
"Q4L180_IDR_1068_1135",0.195016571029037
"Q4L180_IDR_1_71",0.209876458766313
"Q4L180_IDR_340_385",0.202608728217172
"Q4L180_IDR_598_639",0.20369823055922
"Q4L180_IDR_762_1024",0.188800011428258
"Q4LE39_IDR_128_168",0.170004116184595
"Q504T8_IDR_315_452",0.527708821144192
"Q504U0_IDR_1_52",1
"Q504Y0_IDR_1_40",0.320386026701323
"Q504Y0_IDR_263_303",0.340067529859149
"Q504Y0_IDR_472_534",0.339546443439529
"Q504Y2_IDR_33_127",1
"Q504Y3_IDR_200_319",1
"Q50LG9_IDR_366_406",1
"Q52LD8_IDR_169_241",0.505342204175987
"Q52LD8_IDR_404_501",0.494657795824013
"Q52LG2_IDR_1_117",1
"Q52LJ0_IDR_307_433",1
"Q52LR7_IDR_277_450",0.498548308889733
"Q52LR7_IDR_463_807",0.501451691110267
"Q52LW3_IDR_1_37",0.270455557076569
"Q52LW3_IDR_157_187",0.24055513973471
"Q52LW3_IDR_472_601",0.244958581808557
"Q52LW3_IDR_889_1261",0.244030721380163
"Q52M93_IDR_49_101",1
"Q52MB2_IDR_66_171",1
"Q53FD0_IDR_413_456",0.487875333610027
"Q53FE4_IDR_226_359",0.488974525953466
"Q53FE4_IDR_67_172",0.511025474046534
"Q53FP2_IDR_134_167",1
"Q53GA4_IDR_112_152",1
"Q53GG5_IDR_90_288",1
"Q53GI3_IDR_1_38",0.51724655478859
"Q53GI3_IDR_145_355",0.48275344521141
"Q53GL0_IDR_136_349",1
"Q53GL7_IDR_287_398",0.492365555811829
"Q53GL7_IDR_553_706",0.507634444188171
"Q53GS7_IDR_1_139",0.445905929907402
"Q53GS7_IDR_327_379",0.554094070092598
"Q53GS9_IDR_1_101",1
"Q53GT1_IDR_600_634",1
"Q53H80_IDR_1_139",1
"Q53HC0_IDR_126_331",0.493670762815798
"Q53HC0_IDR_1_84",0.506329237184202
"Q53HC5_IDR_1_34",1
"Q562E7_IDR_1572_1605",0.238787071937658
"Q562F6_IDR_1_1265",1
"Q567U6_IDR_154_200",0.333636611260267
"Q567U6_IDR_212_280",0.353850877511009
"Q567U6_IDR_423_454",0.312512511228724
"Q569G3_IDR_36_115",1
"Q569H4_IDR_1_36",0.500503661741944
"Q569H4_IDR_43_304",0.499496338258056
"Q569K6_IDR_133_218",0.524634950808792
"Q569K6_IDR_517_752",0.475365049191208
"Q56A73_IDR_1_38",1
"Q56NI9_IDR_1_370",1
"Q56P03_IDR_1_134",1
"Q56UN5_IDR_1_37",0.204932828185188
"Q56UN5_IDR_43_81",0.20167495845037
"Q56UN5_IDR_490_956",0.199916723606823
