"","GO0005615_extracellular_space"
"Q5SQH8_IDR_1_111",1
"Q5SQI0_IDR_193_394",1
"Q5SQQ9_IDR_1_118",0.488353821246637
"Q5SQQ9_IDR_122_334",0.511646178753363
"Q5SQS8_IDR_115_154",0.342252234398919
"Q5SQS8_IDR_1_33",0.325219855054771
"Q5SQS8_IDR_156_274",0.33252791054631
"Q5SR56_IDR_1_39",0.531754916431526
"Q5SR56_IDR_451_506",0.468245083568474
"Q5SRE5_IDR_1506_1542",1
"Q5SVQ8_IDR_735_765",0.485018181800035
"Q5SVZ6_IDR_1_46",0.468079124020344
"Q5SVZ6_IDR_315_429",0.531920875979656
"Q5SW24_IDR_1_745",1
"Q5SW79_IDR_102_1416",0.44774920487844
"Q5SW79_IDR_1504_1584",0.55225079512156
"Q5SW96_IDR_178_308",1
"Q5SWH9_IDR_1_86",1
"Q5SWX8_IDR_386_424",1
"Q5SXM1_IDR_1_94",1
"Q5SXM2_IDR_1391_1469",0.218759077029264
"Q5SXM2_IDR_1_79",0.216029905074847
"Q5SXM2_IDR_501_790",0.244586520161646
"Q5SXM2_IDR_811_1269",0.320624497734243
"Q5SXM8_IDR_1_63",1
"Q5SY16_IDR_1_110",0.499079887115224
"Q5SY16_IDR_672_702",0.500920112884776
"Q5SYB0_IDR_1347_1395",0.507900167808838
"Q5SYB0_IDR_505_1325",0.492099832191162
"Q5SYC1_IDR_273_327",1
"Q5T036_IDR_1_140",1
"Q5T089_IDR_390_428",0.503347633440994
"Q5T089_IDR_467_497",0.496652366559006
"Q5T0B9_IDR_1_310",1
"Q5T0D9_IDR_1_58",1
"Q5T0F9_IDR_1_308",0.335294094252262
"Q5T0F9_IDR_325_418",0.332331051976543
"Q5T0F9_IDR_430_532",0.332374853771195
"Q5T0J7_IDR_107_172",1
"Q5T0L3_IDR_121_168",0.30535546679634
"Q5T0L3_IDR_226_261",0.317123585699358
"Q5T0L3_IDR_5_82",0.377520947504302
"Q5T0N5_IDR_284_373",0.510608402894713
"Q5T0N5_IDR_438_534",0.489391597105287
"Q5T0T0_IDR_1_76",0.497579366585401
"Q5T0T0_IDR_244_291",0.502420633414599
"Q5T0W9_IDR_284_1011",1
"Q5T0Z8_IDR_1_35",0.501704877306777
"Q5T0Z8_IDR_85_1188",0.498295122693223
"Q5T292_IDR_66_105",1
"Q5T2D2_IDR_126_275",1
"Q5T2D3_IDR_1_49",0.337856685970132
"Q5T2D3_IDR_191_254",0.355391104697646
"Q5T2D3_IDR_273_388",0.306752209332222
"Q5T2E6_IDR_323_355",1
"Q5T2R2_IDR_1_90",1
"Q5T2S8_IDR_312_444",1
"Q5T2T1_IDR_302_345",1
"Q5T2W1_IDR_472_519",1
"Q5T3F8_IDR_737_771",0.508841644622793
"Q5T3F8_IDR_778_832",0.491158355377206
"Q5T3J3_IDR_237_292",0.217213663316809
"Q5T3J3_IDR_295_350",0.204592622799566
"Q5T3J3_IDR_373_569",0.186158656520406
"Q5T3J3_IDR_590_728",0.176045373106596
"Q5T3J3_IDR_61_147",0.215989684256623
"Q5T3U5_IDR_824_864",1
"Q5T440_IDR_1_44",1
"Q5T442_IDR_107_203",0.458280756032922
"Q5T4S7_IDR_2708_2965",0.144896146425572
"Q5T4S7_IDR_3334_3387",0.131788697605348
"Q5T4T6_IDR_405_709",1
"Q5T4W7_IDR_19_120",1
"Q5T5A4_IDR_1_41",1
"Q5T5A8_IDR_1_94",1
"Q5T5B0_IDR_1_92",1
"Q5T5C0_IDR_1038_1113",0.271833979080555
"Q5T5C0_IDR_1_35",0.253362132803723
"Q5T5C0_IDR_554_595",0.241886983374956
"Q5T5C0_IDR_675_790",0.232916904740766
"Q5T5D7_IDR_61_139",1
"Q5T5J6_IDR_1_385",0.296863938698172
"Q5T5J6_IDR_542_573",0.352800344205152
"Q5T5J6_IDR_712_747",0.350335717096676
"Q5T5M9_IDR_266_321",1
"Q5T5N4_IDR_66_178",1
"Q5T5P2_IDR_1_158",0.250137146476137
"Q5T5P2_IDR_1451_1943",0.236187319760035
"Q5T5P2_IDR_267_792",0.284966170145662
"Q5T5P2_IDR_795_1443",0.228709363618166
"Q5T5S1_IDR_1_38",0.345536471331038
"Q5T5S1_IDR_226_294",0.321162398145226
"Q5T5S1_IDR_459_509",0.333301130523735
"Q5T5U3_IDR_1042_1120",0.236246874110997
"Q5T5U3_IDR_1342_1954",0.224249091549233
"Q5T5U3_IDR_1_40",0.265463519771448
"Q5T5U3_IDR_170_927",0.274040514568322
"Q5T5X7_IDR_1_214",0.243385660216265
"Q5T5X7_IDR_344_385",0.253870613417962
"Q5T681_IDR_178_223",0.255045874168582
"Q5T681_IDR_82_117",0.242914600012856
"Q5T686_IDR_63_147",1
"Q5T6C5_IDR_1_78",0.492045016068357
"Q5T6C5_IDR_85_722",0.507954983931643
"Q5T6F0_IDR_1_38",1
"Q5T6F2_IDR_1_1116",1
"Q5T6S3_IDR_1_35",0.518035184658816
"Q5T6S3_IDR_348_541",0.481964815341184
"Q5T6X4_IDR_1_67",1
"Q5T6X5_IDR_852_926",1
"Q5T749_IDR_1_579",1
"Q5T750_IDR_1_224",1
"Q5T751_IDR_1_118",1
"Q5T752_IDR_1_114",1
"Q5T753_IDR_1_117",1
"Q5T754_IDR_1_117",1
"Q5T7B8_IDR_186_216",0.343155187002544
"Q5T7B8_IDR_544_1281",0.339551204364165
"Q5T7B8_IDR_68_168",0.31729360863329
"Q5T7M4_IDR_1_67",1
"Q5T7M9_IDR_14_45",1
"Q5T7N2_IDR_1_208",0.316040599374663
"Q5T7N2_IDR_318_362",0.358078904626891
"Q5T7N2_IDR_364_622",0.325880495998446
"Q5T7N3_IDR_1_38",0.513118749851051
"Q5T7N3_IDR_47_743",0.486881250148949
"Q5T7P2_IDR_1_110",1
"Q5T7P8_IDR_83_132",0.516969651100878
"Q5T870_IDR_1_85",1
"Q5T871_IDR_45_98",1
"Q5T8A7_IDR_1_1209",1
"Q5T8D3_IDR_150_442",1
"Q5T8I3_IDR_151_301",1
"Q5T8P6_IDR_335_371",0.181663411977709
"Q5T8P6_IDR_427_524",0.170516217538291
"Q5T8P6_IDR_608_737",0.176571389954011
"Q5T8P6_IDR_793_879",0.181244927266177
"Q5T8P6_IDR_85_294",0.134581276038864
"Q5T8P6_IDR_962_1007",0.155422777224947
"Q5T953_IDR_49_351",1
"Q5T9C2_IDR_156_317",1
"Q5T9C9_IDR_1_38",0.498761166692327
"Q5T9C9_IDR_292_323",0.501238833307673
"Q5T9L3_IDR_497_541",1
"Q5T9S5_IDR_1_168",0.337287418600101
"Q5T9S5_IDR_1266_1454",0.323589257157608
"Q5T9S5_IDR_356_522",0.339123324242291
"Q5T9Z0_IDR_232_273",1
"Q5TA76_IDR_1_89",1
"Q5TA77_IDR_1_95",1
"Q5TA79_IDR_1_104",1
"Q5TA81_IDR_1_108",1
"Q5TA82_IDR_1_108",1
"Q5TA89_IDR_121_159",1
"Q5TAB7_IDR_1_32",1
"Q5TAX3_IDR_1284_1505",0.249678273709019
"Q5TAX3_IDR_31_284",0.248224124386209
"Q5TAX3_IDR_579_617",0.256195697197969
"Q5TAX3_IDR_714_892",0.245901904706803
"Q5TB30_IDR_108_179",0.309389290608855
"Q5TB30_IDR_311_345",0.347214930028282
"Q5TB30_IDR_351_562",0.343395779362863
"Q5TB80_IDR_1030_1180",0.333710341828782
"Q5TB80_IDR_1_788",0.318232862828686
"Q5TB80_IDR_930_960",0.348056795342532
"Q5TBA9_IDR_1523_1591",0.131913243134057
"Q5TBA9_IDR_1_53",0.163407357154574
"Q5TBA9_IDR_1743_1785",0.144830345243542
"Q5TBA9_IDR_1937_1977",0.145453559980611
"Q5TBA9_IDR_1987_2035",0.142429127570153
"Q5TBA9_IDR_2343_2417",0.14523073606001
"Q5TBA9_IDR_2419_2656",0.126735630857054
"Q5TBB1_IDR_236_296",1
"Q5TBK1_IDR_1_39",0.500293572953887
"Q5TBK1_IDR_190_243",0.499706427046113
"Q5TC12_IDR_97_140",1
"Q5TC79_IDR_130_364",0.506481546887406
"Q5TC79_IDR_460_503",0.493518453112594
"Q5TC82_IDR_398_1133",1
"Q5TC84_IDR_1_90",0.529256007569819
"Q5TCM9_IDR_1_116",1
"Q5TC84_IDR_316_451",0.470743992430181
"Q5TCQ9_IDR_204_289",0.163903233929634
"Q5TCQ9_IDR_539_571",0.178432589322596
"Q5TCQ9_IDR_659_711",0.17224886565283
"Q5TCX8_IDR_486_1036",0.462309926424654
"Q5TCY1_IDR_313_543",0.517676726016427
"Q5TCY1_IDR_548_1321",0.482323273983573
"Q5TCZ1_IDR_132_163",0.258255657287717
"Q5TCZ1_IDR_325_447",0.276435794689413
"Q5TCZ1_IDR_505_836",0.215612303451172
"Q5TCZ1_IDR_900_1068",0.249696244571699
"Q5TD94_IDR_1_203",0.505334703436279
"Q5TD94_IDR_376_425",0.494665296563721
"Q5TDH0_IDR_365_399",0.486011443073346
"Q5TDH0_IDR_80_133",0.513988556926654
"Q5TDP6_IDR_1_63",1
"Q5TEA6_IDR_1_37",1
"Q5TEC3_IDR_1_262",1
"Q5TEJ8_IDR_544_631",1
"Q5TEU4_IDR_1_42",1
"Q5TF21_IDR_1_807",0.369338992692703
"Q5TF21_IDR_894_925",0.630661007307297
"Q5TF39_IDR_148_227",0.567209180798079
"Q5THJ4_IDR_1558_1610",0.170623694929265
"Q5THJ4_IDR_1741_1779",0.155230918951167
"Q5THJ4_IDR_2419_2460",0.170112590955175
"Q5THJ4_IDR_2597_2633",0.167671798809323
"Q5THJ4_IDR_747_793",0.156518405195191
"Q5THJ4_IDR_908_945",0.17984259115988
"Q5THK1_IDR_1_1608",0.477013518050776
"Q5THK1_IDR_1891_2040",0.522986481949224
"Q5THR3_IDR_1247_1304",0.25230654688201
"Q5THR3_IDR_1_52",0.264758141646534
"Q5THR3_IDR_245_275",0.245739899284997
"Q5THR3_IDR_575_617",0.237195412186459
"Q5TID7_IDR_1_376",1
"Q5TIE3_IDR_608_806",0.44806677642972
"Q5TIE3_IDR_921_1139",0.55193322357028
"Q5TKA1_IDR_1_99",0.503594588605475
"Q5TKA1_IDR_288_333",0.496405411394525
"Q5TYW1_IDR_61_190",1
"Q5TYW2_IDR_222_517",1
"Q5TZF3_IDR_1_34",1
"Q5VSG8_IDR_1_98",1
"Q5VSL9_IDR_1_64",0.506039859715961
"Q5VSL9_IDR_318_435",0.493960140284039
"Q5VST9_IDR_4780_4812",0.159190360259908
"Q5VST9_IDR_5489_5524",0.170745786039174
"Q5VST9_IDR_5545_5597",0.158842564982233
"Q5VST9_IDR_6241_6297",0.174325372953761
"Q5VST9_IDR_6725_6757",0.166549866626606
"Q5VST9_IDR_6770_7273",0.170346049138316
"Q5VSY0_IDR_22_251",1
"Q5VT03_IDR_136_314",0.32613574471651
"Q5VT03_IDR_16_134",0.367258231151828
"Q5VT03_IDR_331_806",0.306606024131662
"Q5VT06_IDR_1_2842",0.44749833774832
"Q5VT06_IDR_2876_2908",0.55250166225168
"Q5VT25_IDR_412_443",0.200072005344491
"Q5VT25_IDR_455_485",0.203749649500498
"Q5VT25_IDR_644_705",0.190564940608686
"Q5VT25_IDR_934_1020",0.20169670362361
"Q5VTR2_IDR_112_174",0.334903762696585
"Q5VTR2_IDR_259_650",0.329080025702218
"Q5VTT5_IDR_1_94",1
"Q5VU36_IDR_1_1336",1
"Q5VU43_IDR_2020_2170",0.345551997487721
"Q5VU43_IDR_515_1886",0.312460974393881
"Q5VU43_IDR_94_283",0.341987028118398
"Q5VU57_IDR_445_503",1
"Q5VU65_IDR_1841_1888",1
"Q5VU92_IDR_1_46",1
"Q5VU97_IDR_1126_1172",0.338450598727735
"Q5VU97_IDR_1199_1254",0.346984671954648
"Q5VU97_IDR_1_35",0.314564729317617
"Q5VUA4_IDR_1_2279",1
"Q5VUB5_IDR_327_708",0.54084482918415
"Q5VUB5_IDR_712_890",0.45915517081585
"Q5VUE5_IDR_1_71",1
"Q5VUG0_IDR_1_39",0.334536307832632
"Q5VUG0_IDR_480_521",0.372946608627942
"Q5VUG0_IDR_647_818",0.292517083539425
"Q5VV43_IDR_163_265",0.516020756789029
"Q5VV43_IDR_984_1072",0.483979243210971
"Q5VV52_IDR_1_198",1
"Q5VV67_IDR_142_298",0.316052313698841
"Q5VV67_IDR_1_58",0.360315836659481
"Q5VV67_IDR_368_1536",0.323631849641679
"Q5VVJ2_IDR_1_33",0.268662455848202
"Q5VVJ2_IDR_468_504",0.253387662878603
"Q5VVJ2_IDR_515_554",0.253216060317564
"Q5VVJ2_IDR_79_371",0.224733820955631
"Q5VVM6_IDR_1_310",0.47337980128236
"Q5VVM6_IDR_571_783",0.52662019871764
"Q5VVP1_IDR_1_1332",1
"Q5VVW2_IDR_422_472",0.516641451112688
"Q5VVW2_IDR_808_995",0.483358548887311
"Q5VVX9_IDR_239_297",1
"Q5VW00_IDR_1_47",1
"Q5VWG9_IDR_95_849",1
"Q5VW22_IDR_144_254",0.490441600147306
"Q5VW22_IDR_322_384",0.509558399852694
"Q5VW32_IDR_377_407",1
"Q5VW38_IDR_560_600",1
"Q5VWI1_IDR_1_37",0.318244508189696
"Q5VWI1_IDR_384_445",0.254742642919448
"Q5VWI1_IDR_85_338",0.427012848890856
"Q5VWJ9_IDR_1_86",1
"Q5VWK0_IDR_1_638",1
"Q5VWN6_IDR_218_261",0.16114131425401
"Q5VWN6_IDR_283_746",0.158433489854271
"Q5VWN6_IDR_757_791",0.156433307942371
"Q5VWW1_IDR_36_120",1
"Q5VWX1_IDR_164_287",1
"Q5VX71_IDR_432_490",1
"Q5VXD3_IDR_1_44",1
"Q5VXT5_IDR_241_272",1
"Q5VXU3_IDR_1_75",1
"Q5VXU9_IDR_1102_1425",0.310657977842083
"Q5VXU9_IDR_206_287",0.364271162040018
"Q5VXU9_IDR_369_577",0.325070860117898
"Q5VY09_IDR_1_305",1
"Q5VY43_IDR_798_1037",1
"Q5VYM1_IDR_93_1034",1
"Q5VYP0_IDR_1_31",0.431824394307808
"Q5VYP0_IDR_34_1333",0.568175605692192
"Q5VYS8_IDR_1_209",0.232102747686328
"Q5VYS8_IDR_1362_1436",0.234155870852375
"Q5VYS8_IDR_1460_1495",0.293036644095663
"Q5VYS8_IDR_639_940",0.240704737365634
"Q5VYV0_IDR_92_424",1
"Q5VYV7_IDR_124_408",1
"Q5VZ18_IDR_1_383",1
"Q5VZ19_IDR_107_139",1
"Q5VZ46_IDR_1_1109",1
"Q5VZ66_IDR_1_33",0.332362944466424
"Q5VZ66_IDR_138_527",0.3129670652028
"Q5VZ66_IDR_590_677",0.354669990330776
"Q5VZ89_IDR_1539_1679",0.506753452382783
"Q5VZ89_IDR_900_1536",0.493246547617217
"Q5VZB9_IDR_1_333",1
"Q5VZP5_IDR_356_388",0.165879079877257
"Q5VZP5_IDR_405_450",0.162881087284881
"Q5VZP5_IDR_452_551",0.163314264483114
"Q5VZP5_IDR_555_1134",0.150237591396848
"Q6ZS81_IDR_939_975",0.253239614561301
"Q6ZS82_IDR_106_235",1
"Q6ZSB9_IDR_121_393",1
"Q6ZSC3_IDR_173_216",1
"Q6ZSG1_IDR_16_175",1
"Q6ZSG2_IDR_1_355",0.488065063905354
"Q6ZSG2_IDR_389_479",0.511934936094646
"Q6ZSJ9_IDR_132_483",0.412004821473655
"Q6ZSJ9_IDR_1_88",0.587995178526345
"Q6ZSM3_IDR_1_39",0.331675434238235
"Q6ZSM3_IDR_230_260",0.320121035550217
"Q6ZSM3_IDR_469_516",0.348203530211548
"Q6ZSS3_IDR_65_143",1
"Q6ZSS7_IDR_1_48",0.332237615615632
"Q6ZSS7_IDR_395_430",0.315460165937146
"Q6ZSS7_IDR_626_791",0.352302218447223
"Q6ZT07_IDR_1066_1204",0.315578014509175
"Q6ZT07_IDR_940_999",0.347542457302086
"Q6ZT12_IDR_1002_1083",0.338860722835795
"Q6ZT12_IDR_1159_1191",0.31282599765371
"Q6ZT12_IDR_1193_1229",0.348313279510494
"Q6ZT52_IDR_210_329",1
"Q6ZT98_IDR_1_37",0.335988105996683
"Q6ZT98_IDR_387_437",0.340532939833167
"Q6ZT98_IDR_486_682",0.323478954170151
"Q6ZTA4_IDR_252_298",0.527632329416077
"Q6ZTA4_IDR_41_154",0.472367670583922
"Q6ZTI6_IDR_1_81",1
"Q6ZTQ3_IDR_109_183",0.505737462479304
"Q6ZTQ3_IDR_185_215",0.494262537520695
"Q6ZTQ4_IDR_839_885",1
"Q6ZTR5_IDR_1457_1518",0.487815018736088
"Q6ZTR5_IDR_3140_3187",0.512184981263913
"Q6ZTR7_IDR_228_304",1
"Q6ZTW0_IDR_1_33",1
"Q6ZTZ1_IDR_136_234",0.476823278189382
"Q6ZTZ1_IDR_1_43",0.523176721810618
"Q6ZU15_IDR_401_432",1
"Q6ZU35_IDR_1096_1164",0.154505386077371
"Q6ZU35_IDR_16_535",0.155497411327911
"Q6ZU35_IDR_551_584",0.177625315546504
"Q6ZU35_IDR_620_666",0.178555206276704
"Q6ZU35_IDR_678_857",0.170418071860757
"Q6ZU35_IDR_860_1089",0.163398608910754
"Q6ZU52_IDR_1_694",1
"Q6ZU69_IDR_378_1335",0.373400266664483
"Q6ZU80_IDR_1_216",0.438567788321722
"Q6ZU80_IDR_954_1094",0.561432211678278
"Q6ZUB0_IDR_33_525",0.565891323964521
"Q6ZUB0_IDR_534_884",0.434108676035479
"Q6ZUB1_IDR_87_1445",1
"Q6ZUI0_IDR_1_51",1
"Q6ZUJ4_IDR_33_123",1
"Q6ZUJ8_IDR_143_174",0.322840774305988
"Q6ZUJ8_IDR_398_631",0.341973592372277
"Q6ZV65_IDR_1_224",0.556367465989767
"Q6ZV65_IDR_265_296",0.443632534010233
"Q6ZV73_IDR_1286_1319",0.534442477729784
"Q6ZV73_IDR_1_869",0.465557522270216
"Q6ZV89_IDR_152_265",1
"Q6ZVC0_IDR_1_841",1
"Q6ZVD7_IDR_223_975",1
"Q6ZVD8_IDR_1051_1111",0.333124708023269
"Q6ZVD8_IDR_1177_1254",0.339538060169705
"Q6ZVD8_IDR_1279_1318",0.327337231807026
"Q6ZVF9_IDR_1_680",0.519089781577248
"Q6ZVF9_IDR_721_776",0.480910218422752
"Q6ZVH7_IDR_327_798",0.580485646123273
"Q6ZVH7_IDR_931_974",0.419514353876727
"Q6ZVL6_IDR_1207_1816",0.464410198661718
"Q6ZVL6_IDR_1_818",0.535589801338282
"Q6ZVM7_IDR_155_212",0.355716180852228
"Q6ZVM7_IDR_308_440",0.327725457693635
"Q6ZWK4_IDR_39_108",1
"Q6ZWT7_IDR_465_520",1
"Q701N2_IDR_1_237",1
"Q701N4_IDR_1_177",1
"Q702N8_IDR_1_42",0.190767415473296
"Q702N8_IDR_561_729",0.185450145132526
"Q702N8_IDR_734_791",0.203192720703819
"Q702N8_IDR_863_909",0.208761464498083
"Q702N8_IDR_935_1843",0.211828254192276
"Q709C8_IDR_1375_1417",0.347885894856543
"Q709C8_IDR_1889_1929",0.32785410453022
"Q709C8_IDR_838_904",0.324260000613237
"Q70CQ1_IDR_287_328",0.513397819628906
"Q70CQ1_IDR_86_255",0.486602180371094
"Q70CQ2_IDR_3331_3513",0.325675487813618
"Q70CQ2_IDR_479_848",0.329231397269185
"Q70CQ2_IDR_85_144",0.345093114917198
"Q70YC5_IDR_1_173",0.496837769001864
"Q70YC5_IDR_186_407",0.503162230998136
"Q70Z44_IDR_362_399",1
"Q70Z53_IDR_1_70",0.530910315647616
"Q70Z53_IDR_219_289",0.469089684352384
"Q711Q0_IDR_1_1435",1
"Q712K3_IDR_193_238",1
"Q717R9_IDR_1_77",0.512195760633885
"Q717R9_IDR_80_158",0.487804239366115
"Q71DI3_IDR_1_41",1
"Q71F23_IDR_1_245",1
"Q71F56_IDR_1522_1670",0.196963889463702
"Q71F56_IDR_2050_2088",0.195873595812181
"Q71F56_IDR_291_856",0.195477867919304
"Q71F56_IDR_874_911",0.200485181314526
"Q71F56_IDR_959_1100",0.211199465490287
"Q71H61_IDR_213_637",1
"Q71RC2_IDR_24_96",0.320046974381776
"Q71RC2_IDR_280_333",0.353747066370091
"Q71RC2_IDR_337_724",0.326205959248134
"Q76KD6_IDR_32_436",1
"Q76KP1_IDR_1_103",0.681119075636568
"Q76KP1_IDR_409_669",0.318880924363432
"Q76KX8_IDR_1_197",1
"Q76L83_IDR_379_1395",0.464680315259601
"Q76L83_IDR_84_377",0.535319684740399
"Q76LX8_IDR_32_76",1
"Q76M96_IDR_24_137",0.520979681747869
"Q76M96_IDR_272_609",0.479020318252131
"Q76MJ5_IDR_407_508",1
"Q76N32_IDR_1_620",1
"Q76N89_IDR_1042_1109",0.262799600738859
"Q76N89_IDR_1_34",0.253778095917174
"Q76N89_IDR_348_828",0.221008462696755
"Q76N89_IDR_863_1014",0.262413840647213
"Q76NI1_IDR_1376_1411",0.241786311743252
"Q76NI1_IDR_208_440",0.261831052151544
"Q76NI1_IDR_686_887",0.253659985754332
"Q76NI1_IDR_963_1076",0.242722650350871
"Q7KZ85_IDR_1_268",0.308887459716026
"Q7L2E3_IDR_145_233",0.474900614922948
"Q7L2J0_IDR_1_411",1
"Q7L2K0_IDR_44_195",1
"Q7L2R6_IDR_49_154",1
"Q7L2Z9_IDR_1_70",1
"Q7L311_IDR_30_378",1
"Q7L3B6_IDR_114_157",0.487382012020903
"Q7L3B6_IDR_1_87",0.512617987979097
"Q7L3S4_IDR_1_146",1
"Q7L3T8_IDR_1_35",1
"Q7L3V2_IDR_232_364",1
"Q7L4E1_IDR_260_302",0.498448463606393
"Q7L4E1_IDR_68_172",0.501551536393607
"Q7L4I2_IDR_1_323",1
"Q7L4P6_IDR_246_286",0.51152783760155
"Q7L4P6_IDR_78_187",0.48847216239845
"Q7L4S7_IDR_31_112",1
"Q7L513_IDR_263_316",1
"Q7L590_IDR_18_242",0.4784235217783
"Q7L9B9_IDR_200_237",0.51940853786183
"Q7LBC6_IDR_1127_1331",0.487493508746429
"Q7LBC6_IDR_258_890",0.512506491253571
"Q7LBE3_IDR_572_655",0.509831620497605
"Q7LBE3_IDR_742_791",0.490168379502394
"Q7LC44_IDR_1_204",0.521484877907642
"Q7LC44_IDR_362_396",0.478515122092358
"Q7LDG7_IDR_553_596",1
"Q7LFL8_IDR_1_313",1
"Q7LGA3_IDR_1_67",1
"Q7LGC8_IDR_1_130",1
"Q7M4L6_IDR_1_308",1
"Q7RTM1_IDR_1_53",0.516237447401462
"Q7RTM1_IDR_479_529",0.483762552598538
"Q7RTN6_IDR_26_57",0.496535727664561
"Q7RTN6_IDR_307_344",0.503464272335439
"Q7RTP6_IDR_629_801",0.530691910419526
"Q7RTP6_IDR_822_1894",0.469308089580473
"Q7RTR2_IDR_1_59",1
"Q7RTS1_IDR_1_83",0.459532172657207
"Q7RTX7_IDR_316_356",0.31949187891045
"Q7RTX7_IDR_414_472",0.336062138429794
"Q7RTX9_IDR_215_283",1
"Q7RTY1_IDR_193_285",1
"Q7RTY8_IDR_28_92",1
"Q7RTZ2_IDR_1_57",0.341888250240303
"Q7RTZ2_IDR_379_451",0.33351848622642
"Q7RTZ2_IDR_470_528",0.324593263533277
"Q7Z2H8_IDR_1_44",1
"Q7Z2K6_IDR_1_83",1
"Q7Z2K8_IDR_1_1008",1
"Q7Z2Q7_IDR_411_451",1
"Q7Z2T5_IDR_1_82",0.488407849306522
"Q7Z2T5_IDR_696_733",0.511592150693478
"Q7Z2W4_IDR_225_508",1
"Q7Z2W7_IDR_1_37",1
"Q7Z2W9_IDR_1_58",1
"Q7Z2X7_IDR_1_111",1
"Q7Z2Y5_IDR_331_1182",1
"Q7Z2Z1_IDR_504_539",0.347265783349394
"Q7Z3E2_IDR_625_898",0.527274685351757
"Q7Z3E5_IDR_277_308",0.528239760250018
"Q7Z3E5_IDR_573_818",0.471760239749982
"Q7Z3F1_IDR_1_33",0.345721399820872
"Q5VZV1_IDR_1_55",1
"Q5W041_IDR_612_697",1
"Q5W0A0_IDR_1_350",0.4775072891208
"Q5W0A0_IDR_414_455",0.5224927108792
"Q5W0B1_IDR_56_726",1
"Q5W0B7_IDR_154_220",1
"Q5W0Q7_IDR_502_934",0.538896338037356
"Q5W0Q7_IDR_94_218",0.461103661962644
"Q5W0V3_IDR_177_255",0.507592483565544
"Q5W0V3_IDR_533_564",0.492407516434456
"Q5W0Z9_IDR_300_365",1
"Q5W186_IDR_1_40",1
"Q5W5W9_IDR_130_170",1
"Q5XG99_IDR_123_239",0.364647454454351
"Q5XG99_IDR_241_296",0.344943691752241
"Q5XG99_IDR_32_68",0.290408853793409
"Q5XKE5_IDR_1_62",0.485997554063269
"Q5XKE5_IDR_474_535",0.514002445936731
"Q5XKK7_IDR_1_138",1
"Q5XKL5_IDR_152_184",1
"Q5XKR4_IDR_1_110",0.493783274436784
"Q5XKR4_IDR_154_325",0.506216725563216
"Q5XKR9_IDR_1_83",1
"Q5XPI4_IDR_683_740",1
"Q5XUX0_IDR_10_61",0.502755977650514
"Q5XUX0_IDR_379_441",0.497244022349486
"Q63HQ0_IDR_261_302",0.522317331772249
"Q63HQ0_IDR_75_259",0.477682668227751
"Q63HQ2_IDR_1_31",1
"Q63HR2_IDR_462_652",0.320637190874857
"Q63HR2_IDR_681_1127",0.350122543111011
"Q63HR2_IDR_84_122",0.329240266014131
"Q63ZY3_IDR_1_585",1
"Q641Q2_IDR_1_43",0.365493349795006
"Q641Q2_IDR_189_1341",0.294535535803696
"Q641Q2_IDR_53_186",0.339971114401298
"Q643R3_IDR_491_524",1
"Q64ET8_IDR_1_168",0.462302123371916
"Q64ET8_IDR_248_278",0.537697876628084
"Q64LD2_IDR_1_207",1
"Q658L1_IDR_1_346",1
"Q658Y4_IDR_334_371",0.506394883262181
"Q658Y4_IDR_663_716",0.493605116737819
"Q659A1_IDR_372_720",0.323428696334437
"Q659A1_IDR_48_81",0.332140284003574
"Q659A1_IDR_933_982",0.344431019661988
"Q659C4_IDR_1_166",0.185561012996528
"Q659C4_IDR_285_475",0.192275576083916
"Q659C4_IDR_477_519",0.215349925260699
"Q659C4_IDR_527_616",0.211850965983937
"Q659C4_IDR_851_914",0.19496251967492
"Q66GS9_IDR_1099_1140",0.243698703213203
"Q66GS9_IDR_378_509",0.248302623185853
"Q66GS9_IDR_518_561",0.258531666175692
"Q66GS9_IDR_73_203",0.249467007425251
"Q66K14_IDR_399_458",0.33893903798521
"Q66K79_IDR_589_629",1
"Q66K89_IDR_1_433",1
"Q66LE6_IDR_380_415",1
"Q674R7_IDR_1_173",0.500823327832376
"Q674R7_IDR_734_924",0.499176672167624
"Q674X7_IDR_1_430",0.466338355747462
"Q674X7_IDR_685_763",0.533661644252538
"Q676U5_IDR_234_268",0.494936025170667
"Q676U5_IDR_48_85",0.505063974829333
"Q684P5_IDR_1_54",0.346258574619621
"Q684P5_IDR_496_676",0.32610635005857
"Q7Z3F1_IDR_543_655",0.327265001091767
"Q7Z3F1_IDR_838_870",0.327013599087361
"Q7Z3G6_IDR_1_31",0.518903038645108
"Q7Z3G6_IDR_312_842",0.481096961354892
"Q7Z3H0_IDR_323_429",1
"Q7Z3H4_IDR_1_309",0.536465717337012
"Q7Z3H4_IDR_403_446",0.463534282662988
"Q7Z3I7_IDR_1_245",1
"Q7Z3J2_IDR_11_111",1
"Q7Z3J3_IDR_995_1032",1
"Q7Z3K3_IDR_1_369",0.237742720752642
"Q7Z3Z0_IDR_1_64",0.521309931953768
"Q7Z3Z0_IDR_391_450",0.478690068046232
"Q7Z3Z2_IDR_134_195",1
"Q7Z3Z3_IDR_1_120",1
"Q7Z3Z4_IDR_1_101",1
"Q7Z401_IDR_1509_1622",0.556270009285127
"Q7Z401_IDR_891_1436",0.443729990714873
"Q7Z402_IDR_1_97",1
