"","GO0006820_anion_transport"
"O94921_IDR_1_130",1
"O94923_IDR_42_98",1
"O94985_IDR_915_971",0.46815163712789
"O94986_IDR_1_257",0.34179664640717
"O94986_IDR_383_625",0.291765265231513
"O94986_IDR_974_1710",0.366438088361317
"O94988_IDR_235_711",0.294956949284674
"O94988_IDR_713_775",0.299367363997567
"O94988_IDR_849_943",0.405675686717759
"O94989_IDR_1_391",1
"O94991_IDR_1_37",0.331920322979059
"O94991_IDR_311_354",0.322781958582872
"O94991_IDR_599_830",0.345297718438069
"O94992_IDR_1_259",1
"O94993_IDR_1_707",1
"O95072_IDR_106_313",0.524143449352207
"O95072_IDR_371_479",0.475856550647793
"O95073_IDR_117_236",1
"O95076_IDR_1_343",1
"O95081_IDR_147_481",1
"O95096_IDR_1_135",1
"O95104_IDR_138_493",0.499521405856249
"O95104_IDR_631_1147",0.500478594143751
"O95125_IDR_128_238",0.474780275889241
"O95125_IDR_283_394",0.525219724110759
"O95136_IDR_310_353",1
"O95149_IDR_297_360",0.499558723492077
"O95149_IDR_53_94",0.500441276507923
"O95150_IDR_1_92",1
"O95153_IDR_1081_1621",0.152295838707395
"O95153_IDR_1_121",0.172577148119002
"O95153_IDR_1710_1761",0.169606588603924
"O95153_IDR_267_337",0.167290899796007
"O95153_IDR_517_650",0.172038188046859
"O95153_IDR_731_785",0.166191336726813
"O95196_IDR_428_566",0.572230632008329
"O95197_IDR_1_831",1
"O95198_IDR_1_31",1
"O95201_IDR_1_130",0.511530517811897
"O95201_IDR_135_305",0.488469482188103
"O95202_IDR_1_146",0.459754676320322
"O95202_IDR_449_538",0.540245323679678
"O95206_IDR_714_1003",1
"O95208_IDR_137_635",1
"O95210_IDR_27_83",0.487077697299169
"O95210_IDR_86_200",0.512922302700831
"O95218_IDR_1_330",1
"O95219_IDR_1_51",1
"O95229_IDR_228_277",1
"O95231_IDR_1_92",1
"O95232_IDR_231_432",1
"O95235_IDR_230_289",0.23239442310483
"O95235_IDR_512_567",0.271632507508256
"O95235_IDR_577_685",0.268710485156379
"O95238_IDR_1_52",0.456462056492621
"O95259_IDR_711_933",1
"O95260_IDR_105_268",1
"O95263_IDR_1_117",0.305637597883073
"O95263_IDR_385_441",0.35449254995536
"O95263_IDR_490_537",0.339869852161567
"O95267_IDR_1_40",0.505172757345643
"O95267_IDR_595_723",0.494827242654357
"O95271_IDR_1_179",0.454919537454305
"O95271_IDR_964_1026",0.545080462545695
"O95274_IDR_224_346",1
"O95279_IDR_255_346",0.360237267450036
"O95279_IDR_351_404",0.346307692547649
"O95279_IDR_425_469",0.293455040002315
"O95292_IDR_128_243",1
"O95297_IDR_187_232",1
"O95319_IDR_1_36",0.538085350209116
"O95319_IDR_261_363",0.461914649790884
"O95342_IDR_1_41",0.483334337775951
"O95342_IDR_659_735",0.51666566222405
"O95343_IDR_19_81",0.484938155513238
"O95399_IDR_14_98",1
"O95400_IDR_1_82",0.510128157522776
"O95400_IDR_233_277",0.489871842477224
"O95402_IDR_87_525",1
"O95405_IDR_24_687",0.412647141048854
"O95405_IDR_768_830",0.285035794404918
"O95405_IDR_838_890",0.302317064546227
"O95407_IDR_1_31",1
"O95409_IDR_1_143",0.336334396292195
"O95409_IDR_190_237",0.346604075228097
"O95409_IDR_403_528",0.317061528479707
"O95415_IDR_1_67",1
"O95416_IDR_73_211",1
"O95425_IDR_1337_1369",0.254299541096217
"O95425_IDR_1_33",0.253999898334459
"O95425_IDR_1382_1418",0.259760618460607
"O95425_IDR_43_1308",0.231939942108718
"O95428_IDR_583_615",0.500015768346934
"O95428_IDR_809_839",0.499984231653066
"O95429_IDR_1_377",1
"O95486_IDR_1_338",1
"O95487_IDR_1_468",0.464803760612047
"O95487_IDR_491_522",0.535196239387953
"O95490_IDR_1105_1404",0.530610837220436
"O95490_IDR_421_454",0.469389162779564
"O95500_IDR_188_232",1
"O95502_IDR_104_287",0.521299198243229
"O95502_IDR_28_85",0.478700801756771
"O95503_IDR_64_355",1
"O95544_IDR_1_71",1
"O95684_IDR_138_393",1
"O95685_IDR_1_98",1
"O95696_IDR_393_440",0.287947403508413
"O95696_IDR_66_114",0.32342185818612
"O95696_IDR_753_924",0.388630738305468
"O95704_IDR_420_465",0.47442298009548
"O95704_IDR_62_107",0.52557701990452
"O95707_IDR_44_84",1
"O95714_IDR_1556_1610",0.206387779324128
"O95714_IDR_960_997",0.206516194079151
"O95810_IDR_1_156",0.483769544406803
"O95810_IDR_162_425",0.516230455593197
"O95813_IDR_1_130",1
"O95817_IDR_500_575",0.553349978030974
"O95817_IDR_53_418",0.446650021969026
"O95819_IDR_307_913",1
"O95822_IDR_1_35",1
"O95831_IDR_26_85",0.309769978313857
"O95831_IDR_513_558",0.332633680090524
"O95831_IDR_87_122",0.357596341595619
"O95905_IDR_495_596",0.501118375341885
"O95907_IDR_198_237",0.469896956520348
"O95907_IDR_438_504",0.530103043479652
"O95922_IDR_387_423",1
"O95926_IDR_1_62",1
"O95931_IDR_65_210",1
"O95935_IDR_1_135",0.497040781453662
"O95935_IDR_313_496",0.502959218546338
"O95936_IDR_1_180",0.237956135192264
"O95936_IDR_183_262",0.22375156075848
"O95936_IDR_460_550",0.286981466307233
"O95936_IDR_558_667",0.251310837742023
"O95944_IDR_133_258",1
"O95947_IDR_19_84",0.498116562194067
"O95947_IDR_273_406",0.501883437805933
"O95948_IDR_1_331",1
"O95972_IDR_1_40",0.476666879861961
"O95972_IDR_251_287",0.523333120138039
"O95976_IDR_178_241",1
"O95977_IDR_330_384",1
"O96017_IDR_498_543",0.538979089927487
"O96018_IDR_1_208",1
"O96020_IDR_1_96",1
"O96028_IDR_1203_1237",0.239935413765483
"O96028_IDR_1_214",0.277493421364052
"O96028_IDR_1329_1365",0.246342995178212
"O96028_IDR_352_665",0.236228169692253
"P00367_IDR_1_61",1
"P00390_IDR_1_60",1
"P00403_IDR_15_51",1
"P00451_IDR_732_1681",1
"P00519_IDR_1_60",0.550382187868055
"P00519_IDR_501_1029",0.449617812131945
"P00533_IDR_985_1126",1
"P00540_IDR_1_39",1
"P00742_IDR_175_228",1
"P00748_IDR_1_34",0.510300539723285
"P00748_IDR_297_366",0.489699460276715
"P00973_IDR_350_391",1
"P01011_IDR_1_44",1
"P01275_IDR_1_56",1
"P01282_IDR_22_82",1
"P01303_IDR_1_32",0.484910829159458
"P01303_IDR_65_96",0.515089170840542
"P01308_IDR_51_88",1
"P01344_IDR_86_180",1
"P01350_IDR_1_101",1
"P01374_IDR_1_62",1
"P01375_IDR_1_85",1
"P01583_IDR_1_32",1
"P01584_IDR_1_38",1
"P01589_IDR_189_272",0.484365959704407
"P01589_IDR_88_118",0.515634040295593
"P01732_IDR_135_173",1
"P01833_IDR_566_738",1
"P02458_IDR_21_53",0.549131705330702
"P02458_IDR_72_1249",0.450868294669298
"P02461_IDR_57_1216",1
"P02462_IDR_1_1429",1
"P02533_IDR_1_100",0.468366614213718
"P02776_IDR_1_35",1
"P02818_IDR_20_68",1
"P03372_IDR_1_44",0.234024363134267
"P03372_IDR_254_307",0.249268189844199
"P03372_IDR_550_595",0.290556533651406
"P03372_IDR_78_180",0.226150913370128
"P03928_IDR_8_49",1
"P03971_IDR_262_297",0.530063171567263
"P03971_IDR_412_458",0.469936828432737
"P04004_IDR_363_397",0.342422757501975
"P04004_IDR_62_151",0.657577242498025
"P04035_IDR_346_441",1
"P04049_IDR_200_337",1
"P04066_IDR_1_32",1
"P04083_IDR_1_34",1
"P04085_IDR_52_89",1
"P04090_IDR_54_162",1
"P04150_IDR_1_287",0.53349400131096
"P04637_IDR_282_324",0.330641308204186
"P04637_IDR_354_393",0.337807082009049
"P04731_IDR_1_33",1
"P04732_IDR_1_40",1
"P04808_IDR_125_163",0.498765105999756
"P04808_IDR_54_91",0.501234894000244
"P04920_IDR_1_319",0.308578116578959
"P04920_IDR_441_503",0.355547576671038
"P04920_IDR_633_672",0.335874306750004
"P04921_IDR_1_128",1
"P05019_IDR_111_195",1
"P05023_IDR_1_34",1
"P05060_IDR_64_560",1
"P05067_IDR_190_290",0.31445174785755
"P05067_IDR_320_391",0.344849794728948
"P05067_IDR_570_679",0.340698457413501
"P05108_IDR_1_43",1
"P05111_IDR_44_78",1
"P05114_IDR_1_100",1
"P05154_IDR_1_39",1
"P06899_IDR_1_36",1
"P07101_IDR_35_98",1
"P07196_IDR_1_81",0.482961076347522
"P07196_IDR_405_543",0.517038923652478
"P07197_IDR_1_107",0.500047738052908
"P07197_IDR_414_916",0.499952261947092
"P07199_IDR_137_167",0.496062535538126
"P07199_IDR_390_538",0.503937464461874
"P07202_IDR_885_933",1
"P07237_IDR_474_508",1
"P08047_IDR_1_68",0.195524219722292
"P08047_IDR_275_448",0.185063255211971
"P08047_IDR_567_597",0.207503956689034
"P08047_IDR_670_748",0.201302396296609
"P08047_IDR_70_100",0.210606172080094
"P08048_IDR_214_246",0.505956370751612
"P08048_IDR_254_404",0.494043629248387
"P08069_IDR_1285_1366",1
"P08123_IDR_23_1129",1
"P08138_IDR_199_231",0.504305655980338
"P08631_IDR_1_77",1
"P08651_IDR_191_230",0.531971068665283
"P08651_IDR_262_485",0.468028931334717
"P08670_IDR_1_89",0.468693493257249
"P08670_IDR_415_446",0.531306506742751
"P08697_IDR_1_74",1
"P08709_IDR_1_31",1
"P08727_IDR_1_47",1
"P08729_IDR_1_46",0.490860579405599
"P08729_IDR_419_469",0.509139420594401
"P09497_IDR_156_188",0.505940825104493
"P09529_IDR_1_54",1
"P09601_IDR_226_272",1
"P09603_IDR_168_554",1
"P09619_IDR_705_793",0.484728940550561
"P09619_IDR_967_1106",0.515271059449439
"P09629_IDR_1_181",1
"P09630_IDR_193_235",0.519255579929634
"P09630_IDR_8_156",0.480744420070366
"P09651_IDR_182_372",1
"P0C6C1_IDR_189_535",1
"P0C7H8_IDR_1_128",1
"P0C7H9_IDR_1_56",0.496976226425063
"P0C7H9_IDR_379_460",0.503023773574937
"P0C7I0_IDR_1_57",0.332368112686276
"P0C7I0_IDR_379_447",0.343116777985241
"P0C7I0_IDR_471_525",0.324515109328483
"P0C7I6_IDR_1_36",0.356325081426301
"P0C7V6_IDR_227_349",0.389233132701785
"P0C7V6_IDR_360_817",0.285108925653298
"P0C7W0_IDR_1_189",1
"P0C7W9_IDR_1_464",1
"P0C7X1_IDR_354_449",1
"P0C7X2_IDR_81_179",1
"P0C851_IDR_1_39",1
"P0C862_IDR_9_195",1
"P0C874_IDR_33_526",0.524799427239566
"P0C874_IDR_534_884",0.475200572760434
"P0C875_IDR_216_324",1
"P0C881_IDR_646_757",0.486782445225009
"P0C881_IDR_785_870",0.513217554774991
"P0CAP1_IDR_149_185",0.325576749843699
"P0CAP1_IDR_37_71",0.331189470587411
"P0CAP1_IDR_407_448",0.34323377956889
"P0CAP2_IDR_1_368",1
"P0CB47_IDR_176_223",0.506495168815074
"P0CB47_IDR_301_393",0.493504831184926
"P0CF97_IDR_1_59",1
"P0CJ79_IDR_18_185",1
"P0CJ92_IDR_1_127",0.502556996914349
"P0CJ92_IDR_279_604",0.497443003085651
"P0CL80_IDR_1_117",1
"P0CL81_IDR_1_117",1
"P0CV98_IDR_1_105",1
"P0CV99_IDR_1_111",1
"P0CW00_IDR_1_105",1
"P0CW01_IDR_1_105",1
"P0CW18_IDR_30_102",0.332054381301586
"P0CW18_IDR_420_472",0.333133777044338
"P0CW18_IDR_571_603",0.334811841654075
"P0CW19_IDR_1_52",1
"P0CW20_IDR_1_52",1
"P0CW24_IDR_332_399",1
"P0CW27_IDR_1_35",0.537851198001612
"P0CW27_IDR_164_439",0.462148801998388
"P0DJ93_IDR_46_91",1
"P0DMB1_IDR_161_279",0.49492147669026
"P0DMB1_IDR_1_74",0.50507852330974
"P0DMB2_IDR_1_74",1
"P0DMP2_IDR_170_228",0.497745484602382
"P0DMP2_IDR_404_446",0.502254515397617
"P0DMQ5_IDR_65_153",1
"P0DMQ9_IDR_1_115",1
"P0DMR1_IDR_192_293",0.538069119545906
"P0DMR1_IDR_89_186",0.461930880454094
"P0DMS9_IDR_177_266",1
"P0DMU7_IDR_1_120",1
"P0DMU8_IDR_1_120",1
"P0DMU9_IDR_1_118",1
"P0DMV0_IDR_1_120",1
"P0DMV1_IDR_1_118",1
"P0DMV2_IDR_1_118",1
"P0DMW4_IDR_1_31",1
"P0DMW5_IDR_1_31",1
"P0DN86_IDR_122_165",1
"P0DPQ3_IDR_1_163",1
"P0DQD5_IDR_343_375",1
"P10071_IDR_1_515",0.511016920202946
"P10071_IDR_584_1580",0.488983079797054
"P10072_IDR_83_232",1
"P10073_IDR_132_266",1
"P10074_IDR_113_290",1
"P10075_IDR_1_204",1
"P10092_IDR_43_83",1
"P10109_IDR_1_63",1
"P10124_IDR_43_158",1
"P10242_IDR_1_37",0.324523851820752
"P10242_IDR_188_479",0.318427238733704
"P10242_IDR_505_600",0.357048909445544
"P10243_IDR_1_32",0.311317051606866
"P10243_IDR_182_567",0.346140587003485
"P10243_IDR_594_710",0.34254236138965
"P10244_IDR_178_658",1
"P10253_IDR_29_79",1
"P10643_IDR_211_241",1
"P10644_IDR_62_94",1
"P10645_IDR_64_433",1
"P10696_IDR_494_532",1
"P10720_IDR_1_38",1
"P10721_IDR_695_759",0.534971964868483
"P10721_IDR_940_976",0.465028035131517
"P10747_IDR_182_220",1
"P10767_IDR_38_71",1
"P10826_IDR_1_81",0.482695212461576
"P10826_IDR_418_455",0.517304787538424
"P10827_IDR_129_159",0.359569084472309
"P10827_IDR_1_41",0.317750958996151
"P10827_IDR_371_490",0.32267995653154
"P10828_IDR_182_213",0.293241040817568
"P10828_IDR_1_95",0.338485377328357
"P10828_IDR_232_262",0.368273581854074
"P10911_IDR_430_494",0.496954607799048
"P10911_IDR_818_894",0.503045392200952
"P10912_IDR_353_482",1
"P11308_IDR_243_299",0.482855678760287
"P11310_IDR_1_34",1
"P11362_IDR_1_32",0.497350562828569
"P11362_IDR_768_822",0.502649437171431
"P11387_IDR_1_202",1
"P11388_IDR_1091_1121",0.529415145087366
"P11388_IDR_1187_1531",0.470584854912634
"P11473_IDR_102_221",1
"P11474_IDR_152_190",0.525027403291297
"P11474_IDR_1_73",0.474972596708703
"P12270_IDR_1141_1200",0.141166531247414
"P12270_IDR_1206_1254",0.141798348025553
"P12270_IDR_1398_2363",0.123264421554919
"P12272_IDR_70_177",1
"P12314_IDR_320_374",1
"P12318_IDR_247_279",1
"P12524_IDR_1_286",1
"P12532_IDR_1_41",1
"P12643_IDR_1_45",1
"P12644_IDR_1_49",1
"P13521_IDR_122_184",0.162658442828653
"P13521_IDR_207_303",0.172699465799817
"P13521_IDR_373_429",0.173579234036799
"P13521_IDR_443_480",0.154919139517228
"P13521_IDR_552_582",0.160617492286136
"P13521_IDR_69_104",0.175526225531367
"P13533_IDR_1908_1939",1
"P13569_IDR_1443_1480",0.487974921812098
"P13569_IDR_646_839",0.512025078187902
"P13591_IDR_763_858",1
"P13945_IDR_368_408",0.328848315315584
"P13994_IDR_257_386",1
"P14061_IDR_290_328",1
"P14136_IDR_1_61",1
"P14138_IDR_177_238",0.510468245904043
"P14138_IDR_17_93",0.489531754095957
"P14209_IDR_1_147",1
"P14210_IDR_1_34",1
"P14314_IDR_204_272",0.536100690394103
"P14314_IDR_278_358",0.463899309605897
"P14316_IDR_116_248",1
"P14317_IDR_1_426",1
"P14384_IDR_399_443",1
"P14410_IDR_1_61",1
"P14416_IDR_219_374",1
"P14543_IDR_285_360",1
"P14598_IDR_285_390",1
"P14923_IDR_1_111",1
"P15036_IDR_1_67",0.493072372056372
"P15036_IDR_313_348",0.506927627943628
"P15056_IDR_102_152",0.336258987417956
"P15056_IDR_1_41",0.321852401301399
"P15056_IDR_302_445",0.341888611280646
"P15144_IDR_37_67",1
"P15169_IDR_421_458",1
"P15170_IDR_1_71",1
"P15172_IDR_1_148",0.521953647035832
"P15172_IDR_166_319",0.478046352964168
"P15173_IDR_137_224",0.492937144954266
"P15173_IDR_1_97",0.507062855045734
"P15260_IDR_314_444",1
"P15291_IDR_61_124",1
"P15311_IDR_353_547",1
"P15863_IDR_223_514",0.523481475155439
"P15880_IDR_1_57",1
"P15882_IDR_138_197",1
"P15884_IDR_1_570",0.456635955130709
"P15884_IDR_626_667",0.543364044869291
"P15907_IDR_1_89",1
"P15918_IDR_1_97",0.530183428936244
"P15918_IDR_218_259",0.469816571063756
"P15923_IDR_1_556",0.489871809958145
"P15923_IDR_612_654",0.510128190041855
"P15924_IDR_630_660",1
"P15927_IDR_1_43",0.519833602615677
"P15927_IDR_172_202",0.480166397384323
"P15976_IDR_1_284",0.495344280186252
"P15976_IDR_288_413",0.504655719813748
"P16070_IDR_149_643",1
"P16112_IDR_679_2281",1
"P16118_IDR_1_37",1
"P16144_IDR_1405_1436",1
"P16150_IDR_1_400",1
"P16410_IDR_192_223",1
"P16415_IDR_45_162",1
"P16455_IDR_177_207",1
"P16471_IDR_346_406",0.531721240582583
"P16471_IDR_409_500",0.468278759417417
"P16499_IDR_821_860",1
"P16519_IDR_600_638",1
"P16591_IDR_386_452",1
"P16860_IDR_1_134",1
"P16871_IDR_1_33",0.49428039004917
"P16871_IDR_316_448",0.50571960995083
"P16885_IDR_1206_1265",1
"P16989_IDR_167_372",0.504202539760228
"P16989_IDR_1_83",0.495797460239772
"P17010_IDR_259_408",1
"P17014_IDR_59_177",1
"P17017_IDR_1_140",1
"P17020_IDR_1_238",1
"P17021_IDR_48_188",1
"P17022_IDR_1_36",0.498394213472537
"P17041_IDR_1_104",1
"P17096_IDR_1_107",1
"P17097_IDR_19_195",1
"P17098_IDR_491_529",0.453076854615534
"P17098_IDR_78_247",0.546923145384466
"P17181_IDR_509_557",1
"P17252_IDR_294_330",1
"P17275_IDR_1_273",1
"P17302_IDR_241_382",1
"P17342_IDR_1_47",1
"P17844_IDR_1_39",0.509139687572336
"P17844_IDR_478_614",0.490860312427664
"P17861_IDR_1_261",1
"P17936_IDR_112_208",1
"P17947_IDR_83_167",1
"P17948_IDR_1163_1292",0.50185222022547
"P17948_IDR_932_989",0.49814777977453
"P17980_IDR_1_34",1
"P18031_IDR_292_401",1
"P18065_IDR_1_79",0.48582246456011
"P19113_IDR_480_617",1
"P19174_IDR_1231_1290",1
"P19235_IDR_1_32",0.479220635403504
"P19235_IDR_340_425",0.520779364596496
"P19237_IDR_129_187",1
"P19338_IDR_1_304",0.490105845541424
"P19338_IDR_649_710",0.509894154458576
"P19404_IDR_1_35",1
"P19419_IDR_90_366",1
"P20073_IDR_1_170",1
"P20138_IDR_265_335",1
"P20226_IDR_1_158",1
"P20248_IDR_1_169",1
"P20265_IDR_1_266",0.469013552516348
"P20265_IDR_408_443",0.530986447483652
"P20290_IDR_1_51",0.461077174822285
"P20290_IDR_171_206",0.538922825177715
"P20309_IDR_266_486",1
"P20333_IDR_202_376",0.444793196791602
"P20333_IDR_390_461",0.555206803208398
"P20339_IDR_184_215",1
"P20849_IDR_248_921",1
"P20908_IDR_1_32",0.521893500244734
"P20908_IDR_241_1604",0.478106499755266
"P20916_IDR_537_591",1
"P20930_IDR_90_4057",1
"P20936_IDR_1_168",1
"P20941_IDR_37_75",1
"P20963_IDR_58_164",1
"P21127_IDR_1_420",1
"P21128_IDR_46_94",1
"P21246_IDR_1_168",1
"P21817_IDR_4249_4538",0.248112906572117
"P21854_IDR_17_121",1
"P21817_IDR_4585_4625",0.251602303056
"P21860_IDR_981_1317",1
"P21912_IDR_1_36",1
"P21917_IDR_1_32",0.51849121325158
"P21917_IDR_226_349",0.48150878674842
"P21918_IDR_1_38",0.445079513525499
"P21918_IDR_397_477",0.554920486474501
"P21953_IDR_1_67",1
"P22459_IDR_1_170",0.434009882773931
"P22459_IDR_572_653",0.565990117226069
"P22460_IDR_1_116",0.278942704764059
"P22460_IDR_280_315",0.272523012162214
"P22460_IDR_527_613",0.448534283073727
"P22466_IDR_1_33",0.452353562525809
"P22466_IDR_45_79",0.547646437474191
"P22492_IDR_112_207",0.49235569563238
"P22492_IDR_1_40",0.50764430436762
"P22528_IDR_1_89",1
"P22557_IDR_1_85",0.478247399390407
"P22557_IDR_98_136",0.521752600609593
"P22607_IDR_1_44",0.48268974616529
"P22607_IDR_763_806",0.51731025383471
"P22626_IDR_189_353",1
"P22670_IDR_107_433",0.233074171116396
"P22670_IDR_1_101",0.244736906542605
"P22670_IDR_515_572",0.253028756247312
"P23284_IDR_1_37",1
"P23327_IDR_24_624",1
"P23352_IDR_1_40",1
"P23378_IDR_1_54",1
"P23381_IDR_1_81",1
"P23409_IDR_1_137",0.507437723440191
"P23409_IDR_146_242",0.492562276559809
"P23415_IDR_1_34",0.48092685736538
"P23415_IDR_344_408",0.51907314263462
"P23416_IDR_1_40",0.504657642721921
"P23416_IDR_352_411",0.495342357278079
"P23443_IDR_19_65",0.496589685034164
"P23443_IDR_423_525",0.503410314965836
"P23458_IDR_1_31",1
"P23468_IDR_1291_1332",1
"P23469_IDR_1_109",1
"P23470_IDR_447_788",1
"P23471_IDR_412_1662",1
"P23497_IDR_1_42",0.346334946561507
"P24468_IDR_141_171",0.527690734275116
"P24530_IDR_28_86",0.472499522700065
"P24530_IDR_408_442",0.527500477299935
"P24534_IDR_71_113",1
"P24539_IDR_1_52",1
"P24557_IDR_291_323",1
"P24588_IDR_1_335",1
"P24592_IDR_88_162",1
"P24593_IDR_99_188",1
"P24723_IDR_308_347",1
"P24863_IDR_249_283",1
"P24864_IDR_1_102",1
"P25054_IDR_1_71",0.262891202445588
"P25054_IDR_182_308",0.267096682388959
"P25054_IDR_735_2843",0.229940991963576
"P25054_IDR_76_138",0.240071123201877
"P25063_IDR_1_60",1
"P25067_IDR_1_572",1
"P25092_IDR_1019_1055",1
"P25100_IDR_1_90",0.334524561751181
"P25705_IDR_1_45",1
"P25929_IDR_342_384",1
"P25940_IDR_222_1508",1
"P25942_IDR_217_277",1
"P25963_IDR_1_42",1
"P26006_IDR_863_897",1
"P26022_IDR_1_64",0.552472568623693
"P26022_IDR_66_168",0.447527431376307
"P26038_IDR_368_416",0.483109292476384
"P26038_IDR_423_516",0.516890707523616
"P26045_IDR_347_503",1
"P26196_IDR_1_71",1
"P26358_IDR_661_729",0.550589038882584
"P26358_IDR_94_349",0.449410961117416
"P26367_IDR_115_326",1
"P26368_IDR_102_144",0.533203264425301
"P26368_IDR_1_92",0.466796735574699
"P27487_IDR_1_38",1
"P27540_IDR_1_99",0.530555039093026
"P27540_IDR_466_763",0.469444960906974
"P27544_IDR_313_350",1
"P27658_IDR_35_592",1
"P27694_IDR_114_181",1
"P27695_IDR_1_57",1
"P27708_IDR_1814_1914",1
"P27797_IDR_357_417",1
"P27815_IDR_1_336",0.321932353557411
"P27815_IDR_712_840",0.334982409601106
"P27815_IDR_842_886",0.343085236841483
"P27816_IDR_53_1152",1
"P27824_IDR_1_55",0.530168303681582
"P27824_IDR_504_592",0.469831696318418
"P27986_IDR_82_112",1
"P27987_IDR_17_570",0.480449424661726
"P27987_IDR_573_641",0.519550575338274
"P28039_IDR_1_38",1
"P28358_IDR_1_153",0.51608751436693
"P28358_IDR_155_274",0.48391248563307
"P28360_IDR_1_175",1
"P28370_IDR_112_164",0.520936569021308
"P28370_IDR_1_84",0.479063430978692
"P28472_IDR_1_31",0.49402666023077
"P28472_IDR_336_436",0.50597333976923
"P28476_IDR_1_54",0.473577464692066
"P28476_IDR_355_427",0.526422535307934
"P28562_IDR_315_367",1
"P28566_IDR_214_282",1
"P28698_IDR_105_383",0.494727242387578
"P28698_IDR_1_68",0.505272757612423
"P28702_IDR_1_200",0.42971217542691
"P28702_IDR_271_334",0.570287824573089
"P28715_IDR_1024_1157",0.483458512639638
"P28715_IDR_296_736",0.516541487360362
"P28749_IDR_332_375",0.241205888981594
"P28749_IDR_616_691",0.235834229976304
"P29350_IDR_528_595",0.476215367190475
"P29353_IDR_1_143",0.469502899384477
"P29353_IDR_326_479",0.530497100615523
"P29371_IDR_1_40",0.508518431444969
"P29371_IDR_381_465",0.491481568555031
"P29372_IDR_1_74",1
"P29374_IDR_1203_1257",0.192112001769602
"P29374_IDR_128_169",0.200214248628963
"P29374_IDR_270_307",0.193060357489176
"P29374_IDR_406_608",0.215746029658615
"P29374_IDR_615_1167",0.198867362453645
"P29375_IDR_1277_1436",0.379276848427404
"P29375_IDR_1475_1609",0.304739196707588
"P29375_IDR_182_287",0.315983954865008
"P29376_IDR_244_276",0.482219573539381
"P29376_IDR_797_864",0.517780426460619
"P29400_IDR_1_1445",1
"P29466_IDR_86_131",1
"P29474_IDR_1_65",0.330459665250728
"P29474_IDR_595_641",0.343479836663646
"P30260_IDR_783_824",0.529352855802494
"P30273_IDR_47_86",1
"P30291_IDR_1_281",0.496257886645009
"P30291_IDR_603_646",0.503742113354991
"P30304_IDR_1_334",1
"P30305_IDR_1_378",1
"P30307_IDR_1_264",1
"P30405_IDR_1_43",1
"P30411_IDR_1_44",0.50748801594661
"P30411_IDR_354_391",0.49251198405339
"P30414_IDR_1284_1462",0.500470580351484
"P30414_IDR_180_1262",0.499529419648516
"P30419_IDR_1_85",1
"P30518_IDR_1_31",1
"P30519_IDR_1_31",0.523148562999042
"P30519_IDR_250_292",0.476851437000958
"P30531_IDR_1_43",1
"P30532_IDR_1_41",1
"P30533_IDR_1_51",1
"P30550_IDR_1_33",0.542258821535907
"P30989_IDR_387_418",0.488319141132602
"P31146_IDR_394_437",1
"P31152_IDR_336_415",0.491175947780729
"P31152_IDR_467_587",0.508824052219271
"P31249_IDR_1_432",1
"P31260_IDR_1_351",1
"P31267_IDR_1_156",1
"P31268_IDR_1_162",0.490514928759276
"P31268_IDR_186_230",0.509485071240724
"P31269_IDR_17_214",1
"P31270_IDR_1_247",1
