"","GO0015085_calcium_ion_transmembrane_transporter_activity"
"Q674R7_IDR_1_173",0.530289814226074
"Q674R7_IDR_734_924",0.469710185773926
"Q674X7_IDR_1_430",0.580298388021771
"Q674X7_IDR_685_763",0.419701611978229
"Q676U5_IDR_234_268",0.508853556688135
"Q676U5_IDR_48_85",0.491146443311865
"Q684P5_IDR_1_54",0.322660082222637
"Q684P5_IDR_496_676",0.361772085551231
"Q7Z3F1_IDR_543_655",0.342629671511287
"Q7Z3F1_IDR_838_870",0.329394244470976
"Q7Z3G6_IDR_1_31",0.426184367285171
"Q7Z3G6_IDR_312_842",0.573815632714829
"Q7Z3H0_IDR_323_429",1
"Q7Z3H4_IDR_1_309",0.51219382785636
"Q7Z3H4_IDR_403_446",0.48780617214364
"Q7Z3I7_IDR_1_245",1
"Q7Z3J2_IDR_11_111",1
"Q7Z3J3_IDR_995_1032",1
"Q7Z3K3_IDR_1_369",0.207049786069584
"Q7Z3Z0_IDR_1_64",0.554945573233709
"Q7Z3Z0_IDR_391_450",0.445054426766291
"Q7Z3Z2_IDR_134_195",1
"Q7Z3Z3_IDR_1_120",1
"Q7Z3Z4_IDR_1_101",1
"Q7Z401_IDR_1509_1622",0.439593278823756
"Q7Z401_IDR_891_1436",0.560406721176244
"Q7Z402_IDR_1_97",1
"Q7Z403_IDR_1_149",1
"Q7Z406_IDR_1927_1995",1
"Q7Z417_IDR_1_648",1
"Q7Z418_IDR_178_280",1
"Q7Z422_IDR_1_152",1
"Q7Z429_IDR_107_145",0.503303979282186
"Q7Z429_IDR_1_50",0.496696020717814
"Q7Z434_IDR_477_513",0.493782081043278
"Q7Z434_IDR_98_458",0.506217918956722
"Q7Z443_IDR_973_1147",1
"Q7Z444_IDR_1_36",1
"Q7Z460_IDR_231_294",0.3834577425916
"Q7Z4P5_IDR_19_83",0.488922192378485
"Q7Z4P5_IDR_287_346",0.511077807621515
"Q7Z4Q2_IDR_1_37",0.517093459504979
"Q7Z4Q2_IDR_308_408",0.482906540495021
"Q7Z4R8_IDR_1_32",0.510384370649242
"Q7Z4R8_IDR_140_191",0.489615629350758
"Q7Z4S6_IDR_1071_1318",0.297737485622876
"Q7Z4S6_IDR_404_455",0.27502711088599
"Q7Z4S6_IDR_494_1041",0.427235403491134
"Q7Z4T8_IDR_32_89",1
"Q7Z4T9_IDR_406_515",1
"Q7Z4V0_IDR_100_440",0.238199149629447
"Q7Z4V0_IDR_1_94",0.246044520688275
"Q7Z4V0_IDR_447_478",0.254936243459942
"Q7Z4V0_IDR_600_649",0.260820086222336
"Q7Z4V5_IDR_549_671",0.491573951286719
"Q7Z4V5_IDR_91_469",0.508426048713281
"Q7Z569_IDR_26_57",0.507441144352384
"Q7Z569_IDR_82_120",0.492558855647616
"Q7Z570_IDR_77_461",0.483696289692073
"Q7Z5H3_IDR_1_35",0.470861178987996
"Q7Z5H3_IDR_351_599",0.529138821012004
"Q7Z5J4_IDR_1_1592",0.311889168520104
"Q7Z5J4_IDR_1614_1678",0.344862626789698
"Q7Z5J4_IDR_1693_1817",0.343248204690198
"Q7Z5J8_IDR_1351_1393",1
"Q7Z5K2_IDR_1051_1109",0.49334569966129
"Q7Z5K2_IDR_1_636",0.50665430033871
"Q7Z5L2_IDR_1_634",1
"Q7Z5L3_IDR_1_31",0.508252236023753
"Q7Z5L3_IDR_37_149",0.491747763976247
"Q7Z5L7_IDR_1_46",1
"Q7Z5L9_IDR_67_501",1
"Q7Z5M5_IDR_1_46",0.364530427136423
"Q7Z5M5_IDR_732_879",0.311458573291713
"Q7Z5M5_IDR_995_1056",0.324010999571864
"Q7Z5N4_IDR_1_79",0.510973022929106
"Q7Z5N4_IDR_2039_2137",0.489026977070894
"Q7Z5Q5_IDR_1_192",0.507951894221345
"Q7Z5Q5_IDR_861_900",0.492048105778655
"Q7Z6B7_IDR_713_769",0.185889264696071
"Q7Z6B7_IDR_802_1085",0.257967713551265
"Q7Z6E9_IDR_229_283",0.328252532795992
"Q7Z6E9_IDR_325_1792",0.337744705071938
"Q7Z6E9_IDR_81_141",0.334002762132069
"Q7Z6G3_IDR_193_247",1
"Q7Z6G8_IDR_1195_1248",0.32328504775324
"Q7Z6G8_IDR_287_809",0.345165395579189
"Q7Z6G8_IDR_945_1030",0.331549556667571
"Q7Z6I6_IDR_1024_1101",0.540660376738762
"Q7Z6I6_IDR_217_1020",0.459339623261238
"Q7Z6I8_IDR_1_188",1
"Q7Z6J0_IDR_258_445",0.384587996256754
"Q7Z6J0_IDR_509_827",0.312721493715845
"Q7Z6J0_IDR_77_123",0.302690510027401
"Q7Z6J2_IDR_1_56",0.482528565239126
"Q7Z6J2_IDR_196_395",0.517471434760874
"Q7Z6J4_IDR_1_101",1
"Q7Z6J6_IDR_299_507",1
"Q7Z6Z7_IDR_2259_2669",0.0713632925633086
"Q7Z6Z7_IDR_2682_3016",0.0671255032723189
"Q7Z6Z7_IDR_3140_3172",0.0737260834709473
"Q7Z6Z7_IDR_3238_3281",0.0728246774004394
"Q7Z6Z7_IDR_3305_3335",0.0747942157089327
"Q7Z6Z7_IDR_3345_3459",0.076467461168565
"Q7Z6Z7_IDR_3461_3574",0.0681828871754265
"Q7Z6Z7_IDR_3625_3706",0.0720406855051687
"Q7Z6Z7_IDR_3736_3842",0.0705157620386828
"Q7Z736_IDR_25_55",0.335436362785503
"Q7Z736_IDR_558_625",0.332559026828469
"Q7Z736_IDR_751_793",0.332004610386027
"Q7Z739_IDR_1_52",0.501719596247077
"Q7Z739_IDR_199_391",0.498280403752923
"Q7Z794_IDR_1_61",0.486678460168318
"Q7Z794_IDR_492_578",0.513321539831682
"Q7Z7A1_IDR_1_77",0.172384138756763
"Q7Z7F0_IDR_568_610",0.242587529800523
"Q7Z7G1_IDR_1_303",1
"Q7Z7G2_IDR_1_127",0.497756354090847
"Q7Z7G2_IDR_129_160",0.502243645909153
"Q7Z7G8_IDR_1245_1318",0.142334601191179
"Q7Z7G8_IDR_1762_1799",0.160081444045946
"Q7Z7G8_IDR_1858_1889",0.144577438589972
"Q7Z7G8_IDR_2077_2107",0.14031857478576
"Q7Z7G8_IDR_294_340",0.135875116675936
"Q7Z7G8_IDR_95_134",0.142025377144848
"Q7Z7G8_IDR_971_1048",0.13478744756636
"Q7Z7H8_IDR_1_33",1
"Q7Z7J5_IDR_136_172",0.498002770116466
"Q7Z7J5_IDR_34_82",0.501997229883534
"Q7Z7J9_IDR_1_57",1
"Q7Z7K2_IDR_1_430",1
"Q7Z7L8_IDR_1_435",1
"Q7Z7L9_IDR_1_277",1
"Q7Z7M0_IDR_2810_2845",1
"Q7Z7M8_IDR_1_68",1
"Q86SQ6_IDR_204_247",0.488198312676278
"Q86SQ6_IDR_325_529",0.511801687323722
"Q86SQ7_IDR_1_299",1
"Q86SR1_IDR_1_74",1
"Q86SS6_IDR_86_218",1
"Q86SU0_IDR_214_546",1
"Q86SX6_IDR_1_40",1
"Q86T03_IDR_1_76",1
"Q86T13_IDR_287_490",1
"Q86T20_IDR_1_102",1
"Q86T24_IDR_121_483",1
"Q86T29_IDR_21_144",1
"Q86T65_IDR_1033_1068",0.32661749149522
"Q86T65_IDR_486_602",0.325883929342753
"Q86T65_IDR_988_1022",0.347498579162026
"Q86T75_IDR_1_647",0.500125358619335
"Q86T75_IDR_659_694",0.499874641380664
"Q86T82_IDR_108_339",0.538671755290421
"Q86T82_IDR_608_837",0.461328244709579
"Q86TJ5_IDR_1_33",0.500506485706792
"Q86TJ5_IDR_89_246",0.499493514293208
"Q86TL0_IDR_1_64",0.490249973012837
"Q86TL0_IDR_439_469",0.509750026987163
"Q86TL2_IDR_220_294",1
"Q86TM6_IDR_332_617",1
"Q86TN4_IDR_223_253",1
"Q86TP1_IDR_369_407",1
"Q86TU7_IDR_526_594",1
"Q86TV6_IDR_651_686",1
"Q86TY3_IDR_20_679",1
"Q86U06_IDR_1_161",0.520253760610551
"Q86U06_IDR_378_420",0.479746239389449
"Q86U17_IDR_2_44",1
"Q86U28_IDR_1_47",1
"Q86U38_IDR_1_53",1
"Q86U42_IDR_1_159",0.505003085894418
"Q86U42_IDR_250_301",0.494996914105582
"Q86UD0_IDR_309_342",0.479592829188883
"Q86UD0_IDR_97_232",0.520407170811118
"Q86UD3_IDR_1_65",1
"Q86UD4_IDR_1_202",1
"Q86UE3_IDR_113_216",1
"Q86UE4_IDR_58_582",1
"Q86UE6_IDR_365_484",1
"Q86UE8_IDR_1_239",0.506724637514322
"Q86UE8_IDR_315_409",0.493275362485678
"Q86UF2_IDR_278_319",0.316635848344204
"Q86UF2_IDR_334_468",0.307236194394907
"Q86UF2_IDR_478_677",0.376127957260888
"Q86UF4_IDR_1_236",1
"Q86UG4_IDR_1_93",1
"Q86UK0_IDR_1668_1712",1
"Q86UK5_IDR_327_367",0.142119653836697
"Q86UK5_IDR_45_75",0.142358543478674
"Q86UK5_IDR_576_607",0.143224292314064
"Q86UK5_IDR_767_820",0.14137254955942
"Q86UK5_IDR_862_933",0.135686386773169
"Q86UR5_IDR_185_540",0.236710764465012
"Q86UR5_IDR_45_82",0.245311359368631
"Q86UR5_IDR_879_919",0.246574152684473
"Q86UR5_IDR_924_1500",0.271403723481884
"Q86US8_IDR_1162_1213",0.329108669314285
"Q86US8_IDR_1_409",0.339142316417371
"Q86US8_IDR_413_508",0.331749014268344
"Q86UT5_IDR_429_459",1
"Q86UT6_IDR_39_69",1
"Q86UU0_IDR_1_1499",1
"Q86V15_IDR_1058_1154",0.138568058062232
"Q86V15_IDR_1335_1399",0.139248853585307
"Q86V15_IDR_1587_1759",0.137676782907339
"Q86V15_IDR_686_999",0.146733567550437
"Q86V20_IDR_137_168",0.326952748959008
"Q86V20_IDR_258_305",0.336277312290313
"Q86V20_IDR_52_84",0.336769938750679
"Q86V24_IDR_1_82",1
"Q86V25_IDR_1_44",0.545051774128209
"Q86V25_IDR_296_348",0.454948225871791
"Q86V40_IDR_1_38",0.33469486676352
"Q86V40_IDR_354_431",0.328498881950836
"Q86V40_IDR_446_505",0.336806251285645
"Q86V42_IDR_1_41",0.496648182331976
"Q86V42_IDR_284_546",0.503351817668024
"Q86VK4_IDR_185_215",0.313319226434709
"Q86VK4_IDR_352_404",0.401233328000183
"Q86VL8_IDR_505_567",1
"Q86VM9_IDR_1_953",1
"Q86VP1_IDR_445_536",0.509085627175602
"Q86VP1_IDR_568_712",0.490914372824398
"Q86VP3_IDR_182_466",0.512221776588809
"Q86VP3_IDR_687_745",0.487778223411191
"Q86VP6_IDR_310_342",1
"Q86VQ0_IDR_1_684",1
"Q86VQ1_IDR_1_309",0.496719831690266
"Q86VQ1_IDR_313_547",0.503280168309735
"Q86VQ3_IDR_1_453",1
"Q86VR2_IDR_1_31",0.516065418544213
"Q86VY9_IDR_162_491",0.353857321717753
"Q86VZ1_IDR_311_359",1
"Q86VZ4_IDR_1_47",0.497226039998038
"Q86VZ4_IDR_346_431",0.502773960001962
"Q86VZ6_IDR_36_172",1
"Q86W11_IDR_131_295",1
"Q86W25_IDR_107_176",1
"Q86W26_IDR_611_655",1
"Q86W33_IDR_299_332",1
"Q86W47_IDR_1_46",1
"Q86W50_IDR_382_506",1
"Q86W54_IDR_165_205",1
"Q86W56_IDR_1_449",1
"Q86W67_IDR_122_206",1
"Q86W92_IDR_258_611",0.511648138624468
"Q86W92_IDR_929_1011",0.488351861375532
"Q86WA8_IDR_584_621",1
"Q86WB0_IDR_1_68",0.493062216424463
"Q86WB0_IDR_287_421",0.506937783575537
"Q86WD7_IDR_1_40",1
"Q86WS4_IDR_1_652",1
"Q86WS5_IDR_1_63",1
"Q86WT6_IDR_1_31",1
"Q86WV1_IDR_214_291",0.492203938382502
"Q86WV1_IDR_58_96",0.507796061617498
"Q86WX3_IDR_14_59",1
"Q86WZ0_IDR_106_190",1
"Q86WZ6_IDR_74_225",1
"Q86X02_IDR_1_432",1
"Q86X10_IDR_1270_1332",0.247377048936802
"Q86X10_IDR_355_437",0.253498258866844
"Q86X10_IDR_463_499",0.248867659908522
"Q86X10_IDR_705_738",0.250257032287833
"Q86X24_IDR_234_394",1
"Q86X27_IDR_1_36",0.499593098777827
"Q86X27_IDR_288_450",0.500406901222173
"Q86X29_IDR_1_70",0.480088847632988
"Q86X29_IDR_313_649",0.519911152367012
"Q86X45_IDR_187_251",0.490911887407537
"Q86X45_IDR_387_455",0.509088112592463
"Q86XL3_IDR_118_194",0.335532868053622
"Q86XL3_IDR_611_819",0.331089587467097
"Q86XL3_IDR_876_938",0.333377544479282
"Q86XN6_IDR_18_207",1
"Q86XN7_IDR_124_944",1
"Q86XN8_IDR_1_147",0.320183454800455
"Q86XN8_IDR_485_543",0.348672216686561
"Q86XN8_IDR_554_594",0.331144328512984
"Q86XP1_IDR_1109_1145",0.350123060003828
"Q86XP1_IDR_1_60",0.332946593177841
"Q86XP1_IDR_531_715",0.316930346818331
"Q86XP3_IDR_1_198",0.407628909960713
"Q86XP3_IDR_636_938",0.592371090039287
"Q86XR2_IDR_1_35",1
"Q86XR5_IDR_120_153",0.498998963903479
"Q86XR5_IDR_36_82",0.501001036096521
"Q86XR7_IDR_1_74",1
"Q86XR8_IDR_1_481",1
"Q86XS5_IDR_22_91",1
"Q86XS8_IDR_316_375",1
"Q86Y37_IDR_339_369",0.50155339755757
"Q86Y38_IDR_37_250",1
"Q86Y46_IDR_1_45",0.507284767030956
"Q86Y46_IDR_486_540",0.492715232969044
"Q86Y82_IDR_129_178",1
"Q86Y91_IDR_391_521",0.48053788192021
"Q86Y91_IDR_523_852",0.51946211807979
"Q86Y97_IDR_239_383",1
"Q86YA3_IDR_1183_1230",0.342139161712249
"Q86YA3_IDR_535_1181",0.325912052576149
"Q86YA3_IDR_76_528",0.331948785711602
"Q86YC2_IDR_1_855",1
"Q86YD1_IDR_1_89",1
"Q86YD3_IDR_265_334",1
"Q86YD5_IDR_279_345",1
"Q86YD7_IDR_1_464",1
"Q86YE8_IDR_79_133",1
"Q86YF9_IDR_248_285",0.250834940064362
"Q86YF9_IDR_292_552",0.245890515438594
"Q86YF9_IDR_554_595",0.250248690853347
"Q86YS7_IDR_258_340",0.304360852011992
"Q86YS7_IDR_638_673",0.293537774896899
"Q86YS7_IDR_800_866",0.402101373091109
"Q86YT5_IDR_162_199",1
"Q86YT9_IDR_299_394",1
"Q86YV0_IDR_154_237",0.348071291117318
"Q86YV0_IDR_45_126",0.329497695199709
"Q86YV0_IDR_740_1011",0.322431013682973
"Q86YV5_IDR_1160_1206",0.511570538645647
"Q86YV5_IDR_1_937",0.488429461354353
"Q86YV6_IDR_1_83",1
"Q86YW0_IDR_303_340",1
"Q86YW5_IDR_136_227",1
"Q86YW9_IDR_1193_1230",0.242706115644332
"Q86YW9_IDR_1371_1401",0.245131432474486
"Q86YW9_IDR_1716_2145",0.258031911543426
"Q86YW9_IDR_629_694",0.254130540337755
"Q86YZ3_IDR_90_2850",1
"Q86Z02_IDR_529_599",0.254679267361042
"Q86Z02_IDR_89_171",0.258122635262267
"Q8IUG5_IDR_1920_2554",0.37804400476895
"Q8IUH2_IDR_77_117",1
"Q8IUH4_IDR_1_48",1
"Q8IUH5_IDR_1_55",1
"Q8IUH8_IDR_218_249",0.340313989051762
"Q8IUH8_IDR_532_626",0.32339803264256
"Q8IUH8_IDR_642_684",0.336287978305678
"Q8IUK5_IDR_1_34",0.328160595978636
"Q8IUK5_IDR_349_426",0.315489467947186
"Q8IUK5_IDR_36_71",0.356349936074178
"Q8IUK8_IDR_1_55",1
"Q8IUL8_IDR_1122_1156",0.500963208368769
"Q8IUL8_IDR_1_38",0.499036791631231
"Q8IUM7_IDR_327_802",1
"Q8IUN9_IDR_1_61",1
"Q8IUQ0_IDR_293_354",1
"Q8IUQ4_IDR_1_31",1
"Q8IUR6_IDR_1_449",1
"Q8IUS5_IDR_1_34",1
"Q8IUW3_IDR_204_357",1
"Q8IV35_IDR_327_361",0.491622001159816
"Q8IV35_IDR_526_608",0.508377998840184
"Q8IV36_IDR_570_675",1
"Q8IV38_IDR_367_441",1
"Q8IV45_IDR_33_90",1
"Q8IV48_IDR_1_59",1
"Q8IV50_IDR_121_173",0.49737102001362
"Q8IV50_IDR_1_65",0.50262897998638
"Q8IV53_IDR_453_791",1
"Q8IV56_IDR_1_129",1
"Q8IV61_IDR_548_690",1
"Q8IV63_IDR_31_145",1
"Q8IV76_IDR_188_246",0.356640932440559
"Q8IV76_IDR_289_690",0.318439212353779
"Q8IV76_IDR_710_771",0.324919855205662
"Q8IV77_IDR_538_575",1
"Q8IVA1_IDR_1_136",1
"Q8IVB4_IDR_494_529",0.505741870196549
"Q8IVB4_IDR_532_645",0.494258129803451
"Q8IVB5_IDR_1_74",1
"Q8IVF6_IDR_225_347",1
"Q8IVG5_IDR_77_160",1
"Q8IVH2_IDR_1_327",0.32222276885658
"Q8IVH2_IDR_331_451",0.369768030080735
"Q8IVH2_IDR_581_680",0.308009201062686
"Q8IVH8_IDR_293_538",1
"Q8IVI9_IDR_316_437",1
"Q8IVJ1_IDR_1_93",1
"Q8IVL0_IDR_181_1912",0.315398479369016
"Q8IVL0_IDR_2323_2385",0.330944649785727
"Q8IVL0_IDR_39_78",0.353656870845258
"Q8IVL1_IDR_191_2012",0.317572904283873
"Q8IVL1_IDR_2457_2488",0.33994674862461
"Q8IVL1_IDR_43_84",0.342480347091517
"Q8IVL5_IDR_1_37",1
"Q8IVL6_IDR_694_736",1
"Q8IVM0_IDR_25_306",1
"Q8IVN3_IDR_50_82",1
"Q8IW52_IDR_644_749",0.543926119992373
"Q8IW70_IDR_1_48",0.47718729647102
"Q8IW70_IDR_417_524",0.52281270352898
"Q8IW93_IDR_1_348",1
"Q8IWA0_IDR_758_807",1
"Q8IWA4_IDR_548_581",1
"Q8IWA6_IDR_1_41",0.316738541356135
"Q8IWA6_IDR_185_383",0.359660371109366
"Q8IWA6_IDR_76_129",0.323601087534498
"Q8IWB1_IDR_40_135",1
"Q8IWB4_IDR_1_1332",1
"Q8IWB6_IDR_518_1469",1
"Q8IWB9_IDR_1_34",0.195779242732362
"Q8IWB9_IDR_40_532",0.188391924425478
"Q8IWB9_IDR_643_682",0.198331457723006
"Q8IWB9_IDR_712_817",0.217519104455568
"Q8IWB9_IDR_919_995",0.199978270663585
"Q8IWC1_IDR_1_876",1
"Q8IWD4_IDR_1_170",0.510307129997889
"Q8IWD4_IDR_219_279",0.489692870002111
"Q8IWJ2_IDR_1434_1562",0.347991199656413
"Q8IWJ2_IDR_916_951",0.320128646278546
"Q8IWK6_IDR_1066_1282",0.367610978656892
"Q8IWK6_IDR_1_35",0.320694942836654
"Q8IWK6_IDR_946_988",0.311694078506454
"Q8IWL2_IDR_1_103",1
"Q8IWN7_IDR_115_147",0.20034561701722
"Q8IWN7_IDR_1162_2400",0.183096964145589
"Q8IWN7_IDR_233_299",0.20942419706948
"Q8IWN7_IDR_345_404",0.188867648598848
"Q8IWN7_IDR_414_1116",0.218265573168863
"Q8IWQ3_IDR_345_520",0.509303629534379
"Q8IWQ3_IDR_631_736",0.490696370465621
"Q8IWR0_IDR_175_433",1
"Q8IWS0_IDR_134_206",0.49956744466376
"Q8IWS0_IDR_331_365",0.50043255533624
"Q8IWT1_IDR_187_228",1
"Q8IWT3_IDR_1435_1468",0.252738637609564
"Q8IWT3_IDR_577_636",0.247700282984721
"Q8IWV7_IDR_992_1076",1
"Q8IWV8_IDR_1004_1085",1
"Q8IWW6_IDR_298_342",0.255049070050542
"Q8IWW6_IDR_393_465",0.245507034567104
"Q8IWW6_IDR_579_628",0.268757491878231
"Q8IWW6_IDR_81_263",0.230686403504123
"Q8IWX5_IDR_25_72",1
"Q8IWX8_IDR_283_852",0.52964203726806
"Q8IWX8_IDR_69_124",0.47035796273194
"Q8IWY8_IDR_99_650",1
"Q8IWY9_IDR_60_295",1
"Q8IWZ3_IDR_50_100",0.338872788241161
"Q8IWZ3_IDR_1437_2387",0.312708698708007
"Q8IWZ3_IDR_2403_2447",0.348418513050832
"Q8IWZ8_IDR_1_521",1
"Q8IX01_IDR_1043_1082",0.329862915979935
"Q8IX01_IDR_1_308",0.366806696156446
"Q8IX01_IDR_539_1018",0.303330387863618
"Q8IX03_IDR_385_418",0.24941172572894
"Q8IX03_IDR_422_655",0.270249112508109
"Q8IX90_IDR_101_348",0.489379132457062
"Q8IX90_IDR_382_412",0.510620867542938
"Q8IXA5_IDR_1_77",1
"Q8IXB3_IDR_1_99",1
"Q8IXF0_IDR_217_257",0.509796989102857
"Q8IXF0_IDR_449_793",0.490203010897143
"Q8IXF9_IDR_248_295",1
"Q8IXH6_IDR_1_32",0.481258147587915
"Q8IXH6_IDR_43_220",0.518741852412085
"Q8IXH8_IDR_1_47",1
"Q8IXJ6_IDR_1_36",0.498732649632566
"Q8IXJ6_IDR_353_389",0.501267350367434
"Q8IXJ9_IDR_361_1501",0.47605797366904
"Q8IXJ9_IDR_83_318",0.52394202633096
"Q8IXK0_IDR_1_785",1
"Q8IXK2_IDR_1_80",1
"Q8IXL6_IDR_1_162",1
"Q8IXL7_IDR_1_41",1
"Q8IXM2_IDR_59_172",1
"Q8IXN7_IDR_306_372",1
"Q8IXX5_IDR_1_129",1
"Q8IXZ2_IDR_23_378",0.348101396799182
"Q8IXZ2_IDR_395_594",0.322923835961937
"Q8IXZ2_IDR_788_948",0.328974767238881
"Q8IXZ3_IDR_1_165",0.323473049364826
"Q8IXZ3_IDR_283_353",0.341139913842061
"Q8IXZ3_IDR_427_490",0.335387036793112
"Q8IY17_IDR_1_156",0.305298713644108
"Q8IY17_IDR_1302_1375",0.320802755776474
"Q8IY17_IDR_349_490",0.373898530579418
"Q8IY18_IDR_1_45",1
"Q8IY22_IDR_1_34",1
"Q8IY26_IDR_1_95",1
"Q8IY33_IDR_111_196",0.3392305251864
"Q8IY33_IDR_202_236",0.345981820613935
"Q8IY33_IDR_240_734",0.314787654199665
"Q8IY37_IDR_1_230",0.495450076204224
"Q8IY37_IDR_496_584",0.504549923795776
"Q8IY42_IDR_1_314",1
"Q8IY50_IDR_1_63",1
"Q8IY95_IDR_1_77",1
"Q8IYA6_IDR_1_519",0.482309477239048
"Q8IYA6_IDR_603_657",0.517690522760952
"Q8IYA7_IDR_149_301",1
"Q8IYA8_IDR_1_119",0.500313497756868
"Q8IYA8_IDR_158_554",0.499686502243132
"Q8IYB3_IDR_128_904",1
"Q8IYB4_IDR_1_259",1
"Q8IYB5_IDR_126_467",1
"Q8IYB7_IDR_1_46",1
"Q8IYB8_IDR_1_82",0.459309612432476
"Q8IYB8_IDR_680_730",0.540690387567524
"Q8IYB9_IDR_49_136",1
"Q8IYD1_IDR_1_199",1
"Q8IYD8_IDR_1611_1808",0.248580667386313
"Q8IYD8_IDR_1_63",0.250794128314928
"Q8IYD8_IDR_647_757",0.277519234047042
"Q8IYD8_IDR_768_1605",0.223105970251717
"Q8IYD9_IDR_1_58",0.486495785186524
"Q8IYD9_IDR_60_340",0.513504214813476
"Q8IYE0_IDR_921_955",1
"Q8IYE1_IDR_1_671",0.492960802849001
"Q8IYK8_IDR_1_111",1
"Q8IYL2_IDR_41_134",1
"Q8IYL3_IDR_1_243",1
"Q8IYM0_IDR_290_654",0.489060041560569
"Q8IYM0_IDR_804_850",0.510939958439431
"Q8IYM1_IDR_318_358",1
"Q8IYN2_IDR_1_76",1
"Q8IYN6_IDR_33_164",1
"Q8IYP9_IDR_215_256",1
"Q8IYS0_IDR_1_50",0.310550968385845
"Q8IYS0_IDR_194_324",0.333506341630019
"Q8IYS0_IDR_498_612",0.355942689984136
"Q8IYS2_IDR_1_43",1
"Q8IYS4_IDR_324_371",0.340940997981491
"Q8IYS4_IDR_384_520",0.32998483052734
"Q8IYS4_IDR_57_253",0.329074171491169
"Q8IYT1_IDR_179_550",1
"Q8IYT3_IDR_1_122",1
"Q8IYT4_IDR_85_217",1
"Q8IYT8_IDR_272_801",1
"Q8IYU2_IDR_380_461",1
"Q8IYW5_IDR_89_559",1
"Q8IYX3_IDR_116_182",0.261018542044275
"Q8IYX3_IDR_1_66",0.256155399761938
"Q8IYX3_IDR_342_428",0.241167260342346
"Q8IYX3_IDR_507_613",0.241658797851441
"Q8IYX7_IDR_11_404",1
"Q8IYX8_IDR_1_460",1
"Q8IYY4_IDR_126_766",1
"Q8IZ02_IDR_1_50",1
"Q8IZ07_IDR_499_554",1
"Q8IZ08_IDR_1_95",0.479719931904478
"Q8IZ08_IDR_408_459",0.520280068095522
"Q8IZ16_IDR_173_206",1
"Q8IZ20_IDR_1_84",0.506294318837936
"Q8IZ20_IDR_87_319",0.493705681162064
"Q8IZ21_IDR_1_564",1
"Q8IZ26_IDR_79_196",1
"Q8IZ40_IDR_1_44",0.334447195235834
"Q8IZ40_IDR_181_326",0.336765824453704
"Q8IZ40_IDR_390_523",0.328786980310461
"Q8IZC6_IDR_237_1652",0.486260162231949
"Q8IZC7_IDR_48_165",1
"Q8IZD0_IDR_1_318",1
"Q8IZD2_IDR_170_270",0.482613479225357
"Q8IZD2_IDR_463_1858",0.517386520774643
"Q8IZD4_IDR_136_573",1
"Q8IZD6_IDR_500_547",1
"Q8IZD9_IDR_1632_2030",1
"Q8IZE3_IDR_424_655",1
"Q8IZF0_IDR_1587_1719",0.34337506162257
"Q8IZF0_IDR_672_707",0.324855841069974
"Q8IZF0_IDR_722_813",0.331769097307456
"Q8IZF2_IDR_1284_1324",1
"Q8IZF5_IDR_1038_1079",0.503379826721647
"Q8IZF5_IDR_1_53",0.496620173278353
"Q8IZF6_IDR_216_2239",0.477394384402672
"Q8IZF6_IDR_3011_3080",0.522605615597328
"Q8IZH2_IDR_1177_1434",0.332271335340123
"Q8IZH2_IDR_1530_1696",0.330719712263604
"Q8IZH2_IDR_366_423",0.337008952396273
"Q8IZP9_IDR_903_966",0.247269015116574
"Q8IZP9_IDR_982_1017",0.262526005442181
"Q8IZQ1_IDR_1911_1947",0.198812134633447
"Q8IZQ1_IDR_2260_2301",0.200548258063948
"Q8IZQ1_IDR_2377_2520",0.206620656923445
"Q8IZQ1_IDR_3253_3341",0.201696405940329
"Q8IZQ1_IDR_785_840",0.192322544438832
"Q8IZQ8_IDR_1_884",1
"Q8IZR5_IDR_1_38",1
"Q8IZS6_IDR_1_68",1
"Q8IZT6_IDR_141_669",1
"Q8IZT8_IDR_40_84",1
"Q8IZT9_IDR_1_74",1
"Q8IZU0_IDR_1_86",1
"Q8IZU1_IDR_1_180",1
"Q8IZU3_IDR_1_89",1
"Q8IZU8_IDR_1_57",0.500986407570166
"Q8IZU8_IDR_943_977",0.499013592429834
"Q8IZU9_IDR_564_636",0.513686336884929
"Q8N0V3_IDR_202_343",1
"Q8N0V4_IDR_1_31",1
"Q8N0W4_IDR_1_39",0.33503830942453
"Q8N0W4_IDR_605_668",0.340720803282609
"Q8N0W4_IDR_701_816",0.324240887292861
"Q8N0W5_IDR_1_51",1
"Q8N0W7_IDR_1_91",0.492913121848018
"Q8N0W7_IDR_221_255",0.507086878151982
"Q8N0X4_IDR_1_40",1
"Q8N0X7_IDR_337_403",0.334754002117553
"Q8N0X7_IDR_629_666",0.338819175407936
"Q8N0X7_IDR_97_176",0.326426822474511
"Q8N0Y2_IDR_1_40",0.312408102082861
"Q8N0Y2_IDR_296_327",0.331844584175469
"Q8N0Y2_IDR_52_246",0.35574731374167
"Q8N0Z2_IDR_38_242",1
"Q8N0Z3_IDR_1_379",0.328369910088415
"Q8N0Z3_IDR_386_765",0.333863036027491
"Q8N0Z3_IDR_787_842",0.337767053884094
"Q8N100_IDR_1_50",1
"Q8N137_IDR_833_903",0.32817774545715
"Q8N139_IDR_792_827",1
"Q8N140_IDR_1_32",0.495714167557343
"Q8N140_IDR_178_214",0.504285832442657
