"","GO0043547_positive_regulation_of_GTPase_activity"
"Q6ZTZ1_IDR_1_43",0.513611138960423
"Q6ZU15_IDR_401_432",1
"Q6ZU35_IDR_1096_1164",0.156899174077421
"Q6ZU35_IDR_16_535",0.149927263884351
"Q6ZU35_IDR_551_584",0.170700361924187
"Q6ZU35_IDR_620_666",0.164659573977047
"Q6ZU35_IDR_678_857",0.190611661624095
"Q6ZU35_IDR_860_1089",0.1672019645129
"Q6ZU52_IDR_1_694",1
"Q6ZU69_IDR_378_1335",0.327906516215321
"Q6ZU80_IDR_1_216",0.464467746090784
"Q6ZU80_IDR_954_1094",0.535532253909216
"Q6ZUB0_IDR_33_525",0.499986482606724
"Q6ZUB0_IDR_534_884",0.500013517393276
"Q6ZUB1_IDR_87_1445",1
"Q6ZUI0_IDR_1_51",1
"Q6ZUJ4_IDR_33_123",1
"Q6ZUJ8_IDR_143_174",0.336707708134753
"Q6ZUJ8_IDR_398_631",0.299285717449813
"Q6ZV65_IDR_1_224",0.491216210726994
"Q6ZV65_IDR_265_296",0.508783789273006
"Q6ZV73_IDR_1286_1319",0.506787634020238
"Q6ZV73_IDR_1_869",0.493212365979762
"Q6ZV89_IDR_152_265",1
"Q6ZVC0_IDR_1_841",1
"Q6ZVD7_IDR_223_975",1
"Q6ZVD8_IDR_1051_1111",0.336658145442366
"Q6ZVD8_IDR_1177_1254",0.350750727848136
"Q6ZVD8_IDR_1279_1318",0.312591126709499
"Q6ZVF9_IDR_1_680",0.51397578735153
"Q6ZVF9_IDR_721_776",0.48602421264847
"Q6ZVH7_IDR_327_798",0.479615166057788
"Q6ZVH7_IDR_931_974",0.520384833942212
"Q6ZVL6_IDR_1207_1816",0.391700263625207
"Q6ZVL6_IDR_1_818",0.608299736374793
"Q6ZVM7_IDR_155_212",0.320899482601929
"Q6ZVM7_IDR_308_440",0.364130197813437
"Q6ZWK4_IDR_39_108",1
"Q6ZWT7_IDR_465_520",1
"Q701N2_IDR_1_237",1
"Q701N4_IDR_1_177",1
"Q702N8_IDR_1_42",0.202019846116268
"Q702N8_IDR_561_729",0.199259811657041
"Q702N8_IDR_734_791",0.203715461570462
"Q702N8_IDR_863_909",0.197393860604999
"Q702N8_IDR_935_1843",0.19761102005123
"Q709C8_IDR_1375_1417",0.317969553816854
"Q709C8_IDR_1889_1929",0.328193701753473
"Q709C8_IDR_838_904",0.353836744429674
"Q70CQ1_IDR_287_328",0.495646357882708
"Q70CQ1_IDR_86_255",0.504353642117292
"Q70CQ2_IDR_3331_3513",0.346444247833301
"Q70CQ2_IDR_479_848",0.32419553501446
"Q70CQ2_IDR_85_144",0.329360217152239
"Q70YC5_IDR_1_173",0.537672899251247
"Q70YC5_IDR_186_407",0.462327100748753
"Q70Z44_IDR_362_399",1
"Q70Z53_IDR_1_70",0.498634440477212
"Q70Z53_IDR_219_289",0.501365559522788
"Q711Q0_IDR_1_1435",1
"Q712K3_IDR_193_238",1
"Q717R9_IDR_1_77",0.473846672980691
"Q717R9_IDR_80_158",0.526153327019309
"Q71DI3_IDR_1_41",1
"Q71F23_IDR_1_245",1
"Q71F56_IDR_1522_1670",0.194680058358682
"Q71F56_IDR_2050_2088",0.195108658687159
"Q71F56_IDR_291_856",0.19380419464064
"Q71F56_IDR_874_911",0.198891602958858
"Q71F56_IDR_959_1100",0.21751548535466
"Q71H61_IDR_213_637",1
"Q71RC2_IDR_24_96",0.296649681253827
"Q71RC2_IDR_280_333",0.315741602046796
"Q71RC2_IDR_337_724",0.387608716699377
"Q76KD6_IDR_32_436",1
"Q76KP1_IDR_1_103",0.49543491402502
"Q76KP1_IDR_409_669",0.504565085974981
"Q76KX8_IDR_1_197",1
"Q76L83_IDR_379_1395",0.543416057909946
"Q76L83_IDR_84_377",0.456583942090054
"Q76LX8_IDR_32_76",1
"Q76M96_IDR_24_137",0.478252712968361
"Q76M96_IDR_272_609",0.521747287031639
"Q76MJ5_IDR_407_508",1
"Q76N32_IDR_1_620",1
"Q76N89_IDR_1042_1109",0.253093753770253
"Q76N89_IDR_1_34",0.23288583850318
"Q76N89_IDR_348_828",0.295310173928833
"Q76N89_IDR_863_1014",0.218710233797734
"Q76NI1_IDR_1376_1411",0.270428285884113
"Q76NI1_IDR_208_440",0.23393351941609
"Q76NI1_IDR_686_887",0.241873693441631
"Q76NI1_IDR_963_1076",0.253764501258166
"Q7KZ85_IDR_1_268",0.276142400805531
"Q7L2E3_IDR_145_233",0.493646817407029
"Q7L2J0_IDR_1_411",1
"Q7L2K0_IDR_44_195",1
"Q7L2R6_IDR_49_154",1
"Q7L2Z9_IDR_1_70",1
"Q7L311_IDR_30_378",1
"Q7L3B6_IDR_114_157",0.505501987501879
"Q7L3B6_IDR_1_87",0.494498012498121
"Q7L3S4_IDR_1_146",1
"Q7L3T8_IDR_1_35",1
"Q7L3V2_IDR_232_364",1
"Q7L4E1_IDR_260_302",0.479190585375749
"Q7L4E1_IDR_68_172",0.52080941462425
"Q7L4I2_IDR_1_323",1
"Q7L4P6_IDR_246_286",0.507780237789648
"Q7L4P6_IDR_78_187",0.492219762210352
"Q7L4S7_IDR_31_112",1
"Q7L513_IDR_263_316",1
"Q7L590_IDR_18_242",0.492539010458787
"Q7L9B9_IDR_200_237",0.495001407824237
"Q7LBC6_IDR_1127_1331",0.449406211258214
"Q7LBC6_IDR_258_890",0.550593788741786
"Q7LBE3_IDR_572_655",0.507402676170996
"Q7LBE3_IDR_742_791",0.492597323829004
"Q7LC44_IDR_1_204",0.483598655092598
"Q7LC44_IDR_362_396",0.516401344907402
"Q7LDG7_IDR_553_596",1
"Q7LFL8_IDR_1_313",1
"Q7LGA3_IDR_1_67",1
"Q7LGC8_IDR_1_130",1
"Q7M4L6_IDR_1_308",1
"Q7RTM1_IDR_1_53",0.506975177556992
"Q7RTM1_IDR_479_529",0.493024822443008
"Q7RTN6_IDR_26_57",0.517682460106164
"Q7RTN6_IDR_307_344",0.482317539893836
"Q7RTP6_IDR_629_801",0.446050943892933
"Q7RTP6_IDR_822_1894",0.553949056107067
"Q7RTR2_IDR_1_59",1
"Q7RTS1_IDR_1_83",0.493176170694588
"Q7RTX7_IDR_316_356",0.322381383635675
"Q7RTX7_IDR_414_472",0.347422863227853
"Q7RTX9_IDR_215_283",1
"Q7RTY1_IDR_193_285",1
"Q7RTY8_IDR_28_92",1
"Q7RTZ2_IDR_1_57",0.329791541979022
"Q7RTZ2_IDR_379_451",0.356626176762794
"Q7RTZ2_IDR_470_528",0.313582281258184
"Q7Z2H8_IDR_1_44",1
"Q7Z2K6_IDR_1_83",1
"Q7Z2K8_IDR_1_1008",1
"Q7Z2Q7_IDR_411_451",1
"Q7Z2T5_IDR_1_82",0.505047518521774
"Q7Z2T5_IDR_696_733",0.494952481478226
"Q7Z2W4_IDR_225_508",1
"Q7Z2W7_IDR_1_37",1
"Q7Z2W9_IDR_1_58",1
"Q7Z2X7_IDR_1_111",1
"Q7Z2Y5_IDR_331_1182",1
"Q7Z2Z1_IDR_504_539",0.276055868550638
"Q7Z3E2_IDR_625_898",0.492378074417099
"Q7Z3E5_IDR_277_308",0.486226915474501
"Q7Z3E5_IDR_573_818",0.513773084525499
"Q7Z3F1_IDR_1_33",0.324078127089816
"Q5VZV1_IDR_1_55",1
"Q5W041_IDR_612_697",1
"Q5W0A0_IDR_1_350",0.516973586816835
"Q5W0A0_IDR_414_455",0.483026413183164
"Q5W0B1_IDR_56_726",1
"Q5W0B7_IDR_154_220",1
"Q5W0Q7_IDR_502_934",0.49590541460624
"Q5W0Q7_IDR_94_218",0.50409458539376
"Q5W0V3_IDR_177_255",0.480259584514872
"Q5W0V3_IDR_533_564",0.519740415485128
"Q5W0Z9_IDR_300_365",1
"Q5W186_IDR_1_40",1
"Q5W5W9_IDR_130_170",1
"Q5XG99_IDR_123_239",0.337787045244996
"Q5XG99_IDR_241_296",0.33160888667245
"Q5XG99_IDR_32_68",0.330604068082555
"Q5XKE5_IDR_1_62",0.512732982446783
"Q5XKE5_IDR_474_535",0.487267017553217
"Q5XKK7_IDR_1_138",1
"Q5XKL5_IDR_152_184",1
"Q5XKR4_IDR_1_110",0.474643694844174
"Q5XKR4_IDR_154_325",0.525356305155826
"Q5XKR9_IDR_1_83",1
"Q5XPI4_IDR_683_740",1
"Q5XUX0_IDR_10_61",0.492398973362491
"Q5XUX0_IDR_379_441",0.50760102663751
"Q63HQ0_IDR_261_302",0.455740357682822
"Q63HQ0_IDR_75_259",0.544259642317178
"Q63HQ2_IDR_1_31",1
"Q63HR2_IDR_462_652",0.315515840171712
"Q63HR2_IDR_681_1127",0.333848995171549
"Q63HR2_IDR_84_122",0.350635164656738
"Q63ZY3_IDR_1_585",1
"Q641Q2_IDR_1_43",0.424633249000733
"Q641Q2_IDR_189_1341",0.284163505482972
"Q641Q2_IDR_53_186",0.291203245516295
"Q643R3_IDR_491_524",1
"Q64ET8_IDR_1_168",0.514005526233344
"Q64ET8_IDR_248_278",0.485994473766656
"Q64LD2_IDR_1_207",1
"Q658L1_IDR_1_346",1
"Q658Y4_IDR_334_371",0.505104293505191
"Q658Y4_IDR_663_716",0.494895706494809
"Q659A1_IDR_372_720",0.328171698343259
"Q659A1_IDR_48_81",0.338600752105737
"Q659A1_IDR_933_982",0.333227549551003
"Q659C4_IDR_1_166",0.187838705478332
"Q659C4_IDR_285_475",0.197304041789079
"Q659C4_IDR_477_519",0.196721560369482
"Q659C4_IDR_527_616",0.205521136482167
"Q659C4_IDR_851_914",0.212614555880941
"Q66GS9_IDR_1099_1140",0.288527225399358
"Q66GS9_IDR_378_509",0.234254684742181
"Q66GS9_IDR_518_561",0.245171363392945
"Q66GS9_IDR_73_203",0.232046726465516
"Q66K14_IDR_399_458",0.357149540129207
"Q66K79_IDR_589_629",1
"Q66K89_IDR_1_433",1
"Q66LE6_IDR_380_415",1
"Q674R7_IDR_1_173",0.480208807500548
"Q674R7_IDR_734_924",0.519791192499452
"Q674X7_IDR_1_430",0.540185820653328
"Q674X7_IDR_685_763",0.459814179346672
"Q676U5_IDR_234_268",0.50232865572079
"Q676U5_IDR_48_85",0.49767134427921
"Q684P5_IDR_1_54",0.287369984983126
"Q684P5_IDR_496_676",0.408503782953014
"Q7Z3F1_IDR_543_655",0.346460584906885
"Q7Z3F1_IDR_838_870",0.329461288003299
"Q7Z3G6_IDR_1_31",0.370180998023961
"Q7Z3G6_IDR_312_842",0.629819001976038
"Q7Z3H0_IDR_323_429",1
"Q7Z3H4_IDR_1_309",0.474448060974247
"Q7Z3H4_IDR_403_446",0.525551939025754
"Q7Z3I7_IDR_1_245",1
"Q7Z3J2_IDR_11_111",1
"Q7Z3J3_IDR_995_1032",1
"Q7Z3K3_IDR_1_369",0.207002209390413
"Q7Z3Z0_IDR_1_64",0.510924347920394
"Q7Z3Z0_IDR_391_450",0.489075652079606
"Q7Z3Z2_IDR_134_195",1
"Q7Z3Z3_IDR_1_120",1
"Q7Z3Z4_IDR_1_101",1
"Q7Z401_IDR_1509_1622",0.207799085451333
"Q7Z401_IDR_891_1436",0.792200914548667
"Q7Z402_IDR_1_97",1
"Q7Z403_IDR_1_149",1
"Q7Z406_IDR_1927_1995",1
"Q7Z417_IDR_1_648",1
"Q7Z418_IDR_178_280",1
"Q7Z422_IDR_1_152",1
"Q7Z429_IDR_107_145",0.502226033131499
"Q7Z429_IDR_1_50",0.497773966868501
"Q7Z434_IDR_477_513",0.479989765502794
"Q7Z434_IDR_98_458",0.520010234497206
"Q7Z443_IDR_973_1147",1
"Q7Z444_IDR_1_36",1
"Q7Z460_IDR_231_294",0.314202029809394
"Q7Z4P5_IDR_19_83",0.503070884294662
"Q7Z4P5_IDR_287_346",0.496929115705338
"Q7Z4Q2_IDR_1_37",0.50421824590364
"Q7Z4Q2_IDR_308_408",0.49578175409636
"Q7Z4R8_IDR_1_32",0.493865538284785
"Q7Z4R8_IDR_140_191",0.506134461715215
"Q7Z4S6_IDR_1071_1318",0.345476312990276
"Q7Z4S6_IDR_404_455",0.312138416303656
"Q7Z4S6_IDR_494_1041",0.342385270706068
"Q7Z4T8_IDR_32_89",1
"Q7Z4T9_IDR_406_515",1
"Q7Z4V0_IDR_100_440",0.238839055913832
"Q7Z4V0_IDR_1_94",0.257267433960236
"Q7Z4V0_IDR_447_478",0.259278578112578
"Q7Z4V0_IDR_600_649",0.244614932013354
"Q7Z4V5_IDR_549_671",0.489262854424844
"Q7Z4V5_IDR_91_469",0.510737145575156
"Q7Z569_IDR_26_57",0.473108821312237
"Q7Z569_IDR_82_120",0.526891178687763
"Q7Z570_IDR_77_461",0.491126274282925
"Q7Z5H3_IDR_1_35",0.39493197224641
"Q7Z5H3_IDR_351_599",0.60506802775359
"Q7Z5J4_IDR_1_1592",0.333073557448875
"Q7Z5J4_IDR_1614_1678",0.334733197601307
"Q7Z5J4_IDR_1693_1817",0.332193244949818
"Q7Z5J8_IDR_1351_1393",1
"Q7Z5K2_IDR_1051_1109",0.498887911732786
"Q7Z5K2_IDR_1_636",0.501112088267214
"Q7Z5L2_IDR_1_634",1
"Q7Z5L3_IDR_1_31",0.511299240330409
"Q7Z5L3_IDR_37_149",0.488700759669591
"Q7Z5L7_IDR_1_46",1
"Q7Z5L9_IDR_67_501",1
"Q7Z5M5_IDR_1_46",0.340114783805819
"Q7Z5M5_IDR_732_879",0.329017678474429
"Q7Z5M5_IDR_995_1056",0.330867537719753
"Q7Z5N4_IDR_1_79",0.504466492448657
"Q7Z5N4_IDR_2039_2137",0.495533507551343
"Q7Z5Q5_IDR_1_192",0.478559291724671
"Q7Z5Q5_IDR_861_900",0.521440708275329
"Q7Z6B7_IDR_713_769",0.164348387849627
"Q7Z6B7_IDR_802_1085",0.322273380380591
"Q7Z6E9_IDR_229_283",0.341279915859529
"Q7Z6E9_IDR_325_1792",0.3193669652773
"Q7Z6E9_IDR_81_141",0.339353118863171
"Q7Z6G3_IDR_193_247",1
"Q7Z6G8_IDR_1195_1248",0.281196311169346
"Q7Z6G8_IDR_287_809",0.448763976571157
"Q7Z6G8_IDR_945_1030",0.270039712259497
"Q7Z6I6_IDR_1024_1101",0.588022794069256
"Q7Z6I6_IDR_217_1020",0.411977205930744
"Q7Z6I8_IDR_1_188",1
"Q7Z6J0_IDR_258_445",0.425370045242445
"Q7Z6J0_IDR_509_827",0.304575170852207
"Q7Z6J0_IDR_77_123",0.270054783905349
"Q7Z6J2_IDR_1_56",0.49776104242363
"Q7Z6J2_IDR_196_395",0.50223895757637
"Q7Z6J4_IDR_1_101",1
"Q7Z6J6_IDR_299_507",1
"Q7Z6Z7_IDR_2259_2669",0.0688467064313312
"Q7Z6Z7_IDR_2682_3016",0.0679921089385863
"Q7Z6Z7_IDR_3140_3172",0.0744221485749494
"Q7Z6Z7_IDR_3238_3281",0.0760560880642914
"Q7Z6Z7_IDR_3305_3335",0.0711663073851891
"Q7Z6Z7_IDR_3345_3459",0.074862055242876
"Q7Z6Z7_IDR_3461_3574",0.0702826197820392
"Q7Z6Z7_IDR_3625_3706",0.0727573272441436
"Q7Z6Z7_IDR_3736_3842",0.070220643081182
"Q7Z736_IDR_25_55",0.33722650041185
"Q7Z736_IDR_558_625",0.322625306365699
"Q7Z736_IDR_751_793",0.340148193222451
"Q7Z739_IDR_1_52",0.502692308733961
"Q7Z739_IDR_199_391",0.497307691266039
"Q7Z794_IDR_1_61",0.527695250088131
"Q7Z794_IDR_492_578",0.472304749911869
"Q7Z7A1_IDR_1_77",0.19589801018451
"Q7Z7F0_IDR_568_610",0.269062390041869
"Q7Z7G1_IDR_1_303",1
"Q7Z7G2_IDR_1_127",0.495994189887275
"Q7Z7G2_IDR_129_160",0.504005810112725
"Q7Z7G8_IDR_1245_1318",0.162671600761619
"Q7Z7G8_IDR_1762_1799",0.145189222294811
"Q7Z7G8_IDR_1858_1889",0.134680953282904
"Q7Z7G8_IDR_2077_2107",0.134293102768405
"Q7Z7G8_IDR_294_340",0.131355190590146
"Q7Z7G8_IDR_95_134",0.151888016120255
"Q7Z7G8_IDR_971_1048",0.13992191418186
"Q7Z7H8_IDR_1_33",1
"Q7Z7J5_IDR_136_172",0.497032000265905
"Q7Z7J5_IDR_34_82",0.502967999734095
"Q7Z7J9_IDR_1_57",1
"Q7Z7K2_IDR_1_430",1
"Q7Z7L8_IDR_1_435",1
"Q7Z7L9_IDR_1_277",1
"Q7Z7M0_IDR_2810_2845",1
"Q7Z7M8_IDR_1_68",1
"Q86SQ6_IDR_204_247",0.491611731398531
"Q86SQ6_IDR_325_529",0.508388268601469
"Q86SQ7_IDR_1_299",1
"Q86SR1_IDR_1_74",1
"Q86SS6_IDR_86_218",1
"Q86SU0_IDR_214_546",1
"Q86SX6_IDR_1_40",1
"Q86T03_IDR_1_76",1
"Q86T13_IDR_287_490",1
"Q86T20_IDR_1_102",1
"Q86T24_IDR_121_483",1
"Q86T29_IDR_21_144",1
"Q86T65_IDR_1033_1068",0.341930579838545
"Q86T65_IDR_486_602",0.329054827337644
"Q86T65_IDR_988_1022",0.329014592823812
"Q86T75_IDR_1_647",0.492799679684798
"Q86T75_IDR_659_694",0.507200320315202
"Q86T82_IDR_108_339",0.570171076685058
"Q86T82_IDR_608_837",0.429828923314942
"Q86TJ5_IDR_1_33",0.49965347292593
"Q86TJ5_IDR_89_246",0.50034652707407
"Q86TL0_IDR_1_64",0.500738208346984
"Q86TL0_IDR_439_469",0.499261791653016
"Q86TL2_IDR_220_294",1
"Q86TM6_IDR_332_617",1
"Q86TN4_IDR_223_253",1
"Q86TP1_IDR_369_407",1
"Q86TU7_IDR_526_594",1
"Q86TV6_IDR_651_686",1
"Q86TY3_IDR_20_679",1
"Q86U06_IDR_1_161",0.494812865425729
"Q86U06_IDR_378_420",0.505187134574271
"Q86U17_IDR_2_44",1
"Q86U28_IDR_1_47",1
"Q86U38_IDR_1_53",1
"Q86U42_IDR_1_159",0.496104908735547
"Q86U42_IDR_250_301",0.503895091264453
"Q86UD0_IDR_309_342",0.526576110300893
"Q86UD0_IDR_97_232",0.473423889699107
"Q86UD3_IDR_1_65",1
"Q86UD4_IDR_1_202",1
"Q86UE3_IDR_113_216",1
"Q86UE4_IDR_58_582",1
"Q86UE6_IDR_365_484",1
"Q86UE8_IDR_1_239",0.487380441017572
"Q86UE8_IDR_315_409",0.512619558982428
"Q86UF2_IDR_278_319",0.322615938376145
"Q86UF2_IDR_334_468",0.333688952476988
"Q86UF2_IDR_478_677",0.343695109146867
"Q86UF4_IDR_1_236",1
"Q86UG4_IDR_1_93",1
"Q86UK0_IDR_1668_1712",1
"Q86UK5_IDR_327_367",0.146409593818101
"Q86UK5_IDR_45_75",0.146050114830353
"Q86UK5_IDR_576_607",0.143892260800744
"Q86UK5_IDR_767_820",0.140537577847171
"Q86UK5_IDR_862_933",0.135715941083328
"Q86UR5_IDR_185_540",0.268460226983271
"Q86UR5_IDR_45_82",0.232174471080144
"Q86UR5_IDR_879_919",0.224892669394722
"Q86UR5_IDR_924_1500",0.274472632541863
"Q86US8_IDR_1162_1213",0.339459899372412
"Q86US8_IDR_1_409",0.323451750244173
"Q86US8_IDR_413_508",0.337088350383415
"Q86UT5_IDR_429_459",1
"Q86UT6_IDR_39_69",1
"Q86UU0_IDR_1_1499",1
"Q86V15_IDR_1058_1154",0.144116054801173
"Q86V15_IDR_1335_1399",0.149819014014352
"Q86V15_IDR_1587_1759",0.136327050628515
"Q86V15_IDR_686_999",0.161068192381642
"Q86V20_IDR_137_168",0.332338642430423
"Q86V20_IDR_258_305",0.333844303996347
"Q86V20_IDR_52_84",0.33381705357323
"Q86V24_IDR_1_82",1
"Q86V25_IDR_1_44",0.470920369485559
"Q86V25_IDR_296_348",0.529079630514441
"Q86V40_IDR_1_38",0.333770937400354
"Q86V40_IDR_354_431",0.323976106893268
"Q86V40_IDR_446_505",0.342252955706377
"Q86V42_IDR_1_41",0.345833072697537
"Q86V42_IDR_284_546",0.654166927302463
"Q86VK4_IDR_185_215",0.33376565371272
"Q86VK4_IDR_352_404",0.328133091973225
"Q86VL8_IDR_505_567",1
"Q86VM9_IDR_1_953",1
"Q86VP1_IDR_445_536",0.5036928699593
"Q86VP1_IDR_568_712",0.4963071300407
"Q86VP3_IDR_182_466",0.502165393550687
"Q86VP3_IDR_687_745",0.497834606449313
"Q86VP6_IDR_310_342",1
"Q86VQ0_IDR_1_684",1
"Q86VQ1_IDR_1_309",0.410901868350073
"Q86VQ1_IDR_313_547",0.589098131649927
"Q86VQ3_IDR_1_453",1
"Q86VR2_IDR_1_31",0.502111347222241
"Q86VY9_IDR_162_491",0.378897774771365
"Q86VZ1_IDR_311_359",1
"Q86VZ4_IDR_1_47",0.47497100384113
"Q86VZ4_IDR_346_431",0.52502899615887
"Q86VZ6_IDR_36_172",1
"Q86W11_IDR_131_295",1
"Q86W25_IDR_107_176",1
"Q86W26_IDR_611_655",1
"Q86W33_IDR_299_332",1
"Q86W47_IDR_1_46",1
"Q86W50_IDR_382_506",1
"Q86W54_IDR_165_205",1
"Q86W56_IDR_1_449",1
"Q86W67_IDR_122_206",1
"Q86W92_IDR_258_611",0.561147684397047
"Q86W92_IDR_929_1011",0.438852315602953
"Q86WA8_IDR_584_621",1
"Q86WB0_IDR_1_68",0.474717483511631
"Q86WB0_IDR_287_421",0.525282516488369
"Q86WD7_IDR_1_40",1
"Q86WS4_IDR_1_652",1
"Q86WS5_IDR_1_63",1
"Q86WT6_IDR_1_31",1
"Q86WV1_IDR_214_291",0.474185525008892
"Q86WV1_IDR_58_96",0.525814474991108
"Q86WX3_IDR_14_59",1
"Q86WZ0_IDR_106_190",1
"Q86WZ6_IDR_74_225",1
"Q86X02_IDR_1_432",1
"Q86X10_IDR_1270_1332",0.242006407091194
"Q86X10_IDR_355_437",0.265434304111554
"Q86X10_IDR_463_499",0.244821069572888
"Q86X10_IDR_705_738",0.247738219224364
"Q86X24_IDR_234_394",1
"Q86X27_IDR_1_36",0.485825657626119
"Q86X27_IDR_288_450",0.514174342373881
"Q86X29_IDR_1_70",0.519189227409436
"Q86X29_IDR_313_649",0.480810772590564
"Q86X45_IDR_187_251",0.494303786673634
"Q86X45_IDR_387_455",0.505696213326366
"Q86XL3_IDR_118_194",0.332238650544593
"Q86XL3_IDR_611_819",0.323725700919004
"Q86XL3_IDR_876_938",0.344035648536403
"Q86XN6_IDR_18_207",1
"Q86XN7_IDR_124_944",1
"Q86XN8_IDR_1_147",0.309729518634954
"Q86XN8_IDR_485_543",0.350775142071868
"Q86XN8_IDR_554_594",0.339495339293177
"Q86XP1_IDR_1109_1145",0.331098348544948
"Q86XP1_IDR_1_60",0.336594069422263
"Q86XP1_IDR_531_715",0.332307582032789
"Q86XP3_IDR_1_198",0.485928234824674
"Q86XP3_IDR_636_938",0.514071765175326
"Q86XR2_IDR_1_35",1
"Q86XR5_IDR_120_153",0.49846906623283
"Q86XR5_IDR_36_82",0.50153093376717
"Q86XR7_IDR_1_74",1
"Q86XR8_IDR_1_481",1
"Q86XS5_IDR_22_91",1
"Q86XS8_IDR_316_375",1
"Q86Y37_IDR_339_369",0.496922209479277
"Q86Y38_IDR_37_250",1
"Q86Y46_IDR_1_45",0.493640573750003
"Q86Y46_IDR_486_540",0.506359426249997
"Q86Y82_IDR_129_178",1
"Q86Y91_IDR_391_521",0.45678399989061
"Q86Y91_IDR_523_852",0.54321600010939
"Q86Y97_IDR_239_383",1
"Q86YA3_IDR_1183_1230",0.323074871667238
"Q86YA3_IDR_535_1181",0.346713691087834
"Q86YA3_IDR_76_528",0.330211437244929
"Q86YC2_IDR_1_855",1
"Q86YD1_IDR_1_89",1
"Q86YD3_IDR_265_334",1
"Q86YD5_IDR_279_345",1
"Q86YD7_IDR_1_464",1
"Q86YE8_IDR_79_133",1
"Q86YF9_IDR_248_285",0.241375853323508
"Q86YF9_IDR_292_552",0.232066050172147
"Q86YF9_IDR_554_595",0.244265656735798
"Q86YS7_IDR_258_340",0.280315991564077
"Q86YS7_IDR_638_673",0.236092023000969
"Q86YS7_IDR_800_866",0.483591985434954
"Q86YT5_IDR_162_199",1
"Q86YT9_IDR_299_394",1
"Q86YV0_IDR_154_237",0.300819707913376
"Q86YV0_IDR_45_126",0.406026096912314
"Q86YV0_IDR_740_1011",0.293154195174309
"Q86YV5_IDR_1160_1206",0.471971245709411
"Q86YV5_IDR_1_937",0.528028754290589
"Q86YV6_IDR_1_83",1
"Q86YW0_IDR_303_340",1
"Q86YW5_IDR_136_227",1
"Q86YW9_IDR_1193_1230",0.248763013002279
"Q86YW9_IDR_1371_1401",0.249835606791512
"Q86YW9_IDR_1716_2145",0.234995450396658
"Q86YW9_IDR_629_694",0.266405929809552
"Q86YZ3_IDR_90_2850",1
"Q86Z02_IDR_529_599",0.255102191642949
"Q86Z02_IDR_89_171",0.247880856109097
"Q8IUG5_IDR_1920_2554",0.400057949445416
"Q8IUH2_IDR_77_117",1
"Q8IUH4_IDR_1_48",1
"Q8IUH5_IDR_1_55",1
"Q8IUH8_IDR_218_249",0.340673020852035
"Q8IUH8_IDR_532_626",0.332715872217822
"Q8IUH8_IDR_642_684",0.326611106930143
"Q8IUK5_IDR_1_34",0.32354766259824
"Q8IUK5_IDR_349_426",0.342098525344148
"Q8IUK5_IDR_36_71",0.334353812057612
"Q8IUK8_IDR_1_55",1
"Q8IUL8_IDR_1122_1156",0.505026966664402
"Q8IUL8_IDR_1_38",0.494973033335598
"Q8IUM7_IDR_327_802",1
"Q8IUN9_IDR_1_61",1
"Q8IUQ0_IDR_293_354",1
"Q8IUQ4_IDR_1_31",1
"Q8IUR6_IDR_1_449",1
"Q8IUS5_IDR_1_34",1
"Q8IUW3_IDR_204_357",1
"Q8IV35_IDR_327_361",0.527841724057917
"Q8IV35_IDR_526_608",0.472158275942083
"Q8IV36_IDR_570_675",1
"Q8IV38_IDR_367_441",1
"Q8IV45_IDR_33_90",1
"Q8IV48_IDR_1_59",1
"Q8IV50_IDR_121_173",0.533182342748569
"Q8IV50_IDR_1_65",0.466817657251431
"Q8IV53_IDR_453_791",1
"Q8IV56_IDR_1_129",1
"Q8IV61_IDR_548_690",1
"Q8IV63_IDR_31_145",1
"Q8IV76_IDR_188_246",0.344787240859963
"Q8IV76_IDR_289_690",0.329755394057292
"Q8IV76_IDR_710_771",0.325457365082745
"Q8IV77_IDR_538_575",1
"Q8IVA1_IDR_1_136",1
"Q8IVB4_IDR_494_529",0.482737788985972
"Q8IVB4_IDR_532_645",0.517262211014028
"Q8IVB5_IDR_1_74",1
"Q8IVF6_IDR_225_347",1
"Q8IVG5_IDR_77_160",1
"Q8IVH2_IDR_1_327",0.318632599303124
"Q8IVH2_IDR_331_451",0.343090862541746
"Q8IVH2_IDR_581_680",0.33827653815513
"Q8IVH8_IDR_293_538",1
"Q8IVI9_IDR_316_437",1
"Q8IVJ1_IDR_1_93",1
"Q8IVL0_IDR_181_1912",0.487551335496166
"Q8IVL0_IDR_2323_2385",0.253888637164386
"Q8IVL0_IDR_39_78",0.258560027339448
"Q8IVL1_IDR_191_2012",0.44723808322106
"Q8IVL1_IDR_2457_2488",0.270806167897765
"Q8IVL1_IDR_43_84",0.281955748881175
"Q8IVL5_IDR_1_37",1
"Q8IVL6_IDR_694_736",1
"Q8IVM0_IDR_25_306",1
"Q8IVN3_IDR_50_82",1
"Q8IW52_IDR_644_749",0.520113826757553
"Q8IW70_IDR_1_48",0.442305967709884
"Q8IW70_IDR_417_524",0.557694032290116
"Q8IW93_IDR_1_348",1
"Q8IWA0_IDR_758_807",1
"Q8IWA4_IDR_548_581",1
"Q8IWA6_IDR_1_41",0.329612820768672
"Q8IWA6_IDR_185_383",0.349539258464613
"Q8IWA6_IDR_76_129",0.320847920766716
"Q8IWB1_IDR_40_135",1
