"","GO0032774_RNA_biosynthetic_process"
"O15409_IDR_397_483",0.29730152055476
"O15409_IDR_582_715",0.433704686496108
"O15417_IDR_1_2777",1
"O15427_IDR_411_465",1
"O15431_IDR_1_41",1
"O15432_IDR_56_86",1
"O15438_IDR_855_946",1
"O15439_IDR_632_693",1
"O15440_IDR_1_87",0.360967684154317
"O15440_IDR_505_566",0.302646542705599
"O15440_IDR_787_838",0.336385773140084
"O15444_IDR_94_150",1
"O15446_IDR_124_510",1
"O15457_IDR_1_151",1
"O15503_IDR_12_78",1
"O15504_IDR_206_386",0.48449846309216
"O15504_IDR_24_112",0.51550153690784
"O15516_IDR_1_44",0.375515565772728
"O15516_IDR_382_846",0.624484434227272
"O15519_IDR_176_238",1
"O15520_IDR_8_68",1
"O15522_IDR_1_88",1
"O15523_IDR_1_138",1
"O15524_IDR_1_54",1
"O15529_IDR_299_346",1
"O15530_IDR_1_77",0.527908019972076
"O15530_IDR_366_443",0.472091980027924
"O15534_IDR_1_172",0.222460244757636
"O15534_IDR_1207_1290",0.352929307412174
"O15534_IDR_504_870",0.223962052958915
"O15534_IDR_944_1120",0.200648394871275
"O15535_IDR_136_253",1
"O15541_IDR_102_180",0.531945240465014
"O15541_IDR_21_99",0.468054759534986
"O43159_IDR_1_236",1
"O43164_IDR_169_411",0.309558411290449
"O43164_IDR_445_522",0.33435149592833
"O43164_IDR_50_159",0.356090092781221
"O43166_IDR_1030_1741",0.305353935893293
"O43166_IDR_1_203",0.235303981230053
"O43166_IDR_205_321",0.206412835226167
"O43166_IDR_356_406",0.252929247650487
"O43167_IDR_131_293",0.267590350450967
"O43167_IDR_651_697",0.732409649549033
"O43169_IDR_103_150",1
"O43172_IDR_1_31",0.484145056907079
"O43172_IDR_34_72",0.515854943092921
"O43173_IDR_1_63",1
"O43174_IDR_1_38",1
"O43181_IDR_1_52",1
"O43182_IDR_1_186",0.26650201126135
"O43182_IDR_299_402",0.277098685567683
"O43182_IDR_631_946",0.456399303170966
"O43184_IDR_1_37",0.467224113966651
"O43255_IDR_1_70",1
"O43257_IDR_1_77",1
"O43278_IDR_1_47",1
"O43281_IDR_60_430",1
"O43283_IDR_1_111",0.38123901710721
"O43283_IDR_448_966",0.61876098289279
"O43286_IDR_1_31",0.491016952741358
"O43286_IDR_57_95",0.508983047258642
"O43290_IDR_1_197",0.313395208990354
"O43290_IDR_282_350",0.232476504902305
"O43290_IDR_353_645",0.208882950567367
"O43290_IDR_649_697",0.245245335539974
"O43291_IDR_93_128",1
"O43293_IDR_281_313",1
"O43294_IDR_1_223",1
"O43295_IDR_183_219",0.211095744181719
"O43295_IDR_452_498",0.229429331731361
"O43295_IDR_718_753",0.211275434983827
"O43295_IDR_804_1099",0.348199489103094
"O43313_IDR_600_823",0.289227588532415
"O43314_IDR_898_1243",1
"O43318_IDR_301_502",1
"O43323_IDR_1_43",1
"O43345_IDR_59_142",1
"O43353_IDR_312_431",1
"O43361_IDR_23_130",1
"O43364_IDR_1_376",1
"O43365_IDR_1_238",0.43678367457288
"O43365_IDR_241_360",0.297223445076461
"O43365_IDR_371_409",0.265992880350659
"O43379_IDR_1_55",0.376661590229949
"O43379_IDR_760_1403",0.623338409770051
"O43390_IDR_505_596",1
"O43395_IDR_73_324",1
"O43399_IDR_128_206",0.502572403938973
"O43399_IDR_1_40",0.497427596061027
"O43405_IDR_126_159",1
"O43414_IDR_1_137",1
"O43422_IDR_93_154",1
"O43497_IDR_1545_1589",0.138032984701782
"O43497_IDR_1857_2377",0.269811924590717
"O43497_IDR_453_720",0.280466838413631
"O43505_IDR_1_53",1
"O43497_IDR_970_1229",0.175745291739284
"O43506_IDR_693_726",1
"O43508_IDR_1_121",1
"O43511_IDR_593_645",0.483631487761655
"O43511_IDR_735_780",0.516368512238345
"O43513_IDR_173_213",1
"O43516_IDR_1_503",1
"O43520_IDR_1182_1251",0.441319537987261
"O43520_IDR_1_59",0.558680462012739
"O43521_IDR_1_96",1
"O43524_IDR_1_156",0.353235325989756
"O43524_IDR_239_592",0.646764674010244
"O43525_IDR_1_100",0.436317527816878
"O43525_IDR_410_864",0.563682472183122
"O43526_IDR_25_69",0.17498514186975
"O43572_IDR_172_289",0.343610766143432
"O43572_IDR_515_562",0.299351055093337
"O43581_IDR_1_134",1
"O43583_IDR_70_113",1
"O43586_IDR_290_364",1
"O43593_IDR_1_108",0.201814107308071
"O43593_IDR_113_144",0.254723242702424
"O43593_IDR_189_548",0.292463716257848
"O43593_IDR_688_829",0.250998933731657
"O43597_IDR_1_172",1
"O43602_IDR_268_365",1
"O43603_IDR_312_379",1
"O43609_IDR_1_174",1
"O43610_IDR_1_142",1
"O43612_IDR_1_35",0.495337386102303
"O43612_IDR_99_131",0.504662613897697
"O43613_IDR_249_292",0.474917003731327
"O43613_IDR_380_425",0.525082996268673
"O43711_IDR_1_60",0.364069721128088
"O43711_IDR_219_262",0.285809262704489
"O43711_IDR_93_171",0.350121016167423
"O43719_IDR_1_42",0.358129843978292
"O43719_IDR_376_737",0.34402068877194
"O43719_IDR_78_123",0.297849467249767
"O43734_IDR_1_240",0.560314694336361
"O43734_IDR_250_404",0.43968530566364
"O43741_IDR_1_73",1
"O43747_IDR_588_699",1
"O43752_IDR_107_166",1
"O43763_IDR_1_163",1
"O43765_IDR_249_286",1
"O43768_IDR_1_64",0.58897406538598
"O43768_IDR_67_121",0.41102593461402
"O43781_IDR_1_137",0.607147845429888
"O43781_IDR_525_588",0.392852154570112
"O43790_IDR_438_486",1
"O43809_IDR_1_33",1
"O43896_IDR_638_803",0.152218447701146
"O43896_IDR_806_1103",0.652804286084216
"O43897_IDR_78_151",1
"O43900_IDR_369_615",1
"O43903_IDR_169_205",1
"O43908_IDR_1_102",1
"O43909_IDR_1_62",1
"O43914_IDR_69_113",1
"O43915_IDR_1_42",1
"O43918_IDR_101_206",0.268345827424393
"O60240_IDR_194_397",0.380778293909976
"O60240_IDR_401_522",0.307701682270092
"O60241_IDR_1245_1325",0.263892225228818
"O60241_IDR_1328_1542",0.450433207051872
"O60241_IDR_770_809",0.28567456771931
"O60242_IDR_1162_1309",0.253482609774307
"O60242_IDR_1313_1469",0.482991524921183
"O60242_IDR_242_282",0.26352586530451
"O60244_IDR_1_45",0.323115338482552
"O60244_IDR_974_1166",0.676884661517448
"O60245_IDR_186_221",0.396458680780666
"O60245_IDR_846_880",0.304940645220931
"O60245_IDR_905_1060",0.298600673998403
"O60248_IDR_1_58",0.326171996527369
"O60248_IDR_60_233",0.673828003472631
"O60258_IDR_1_48",1
"O60260_IDR_77_117",1
"O60264_IDR_1016_1052",0.304185167787848
"O60264_IDR_108_162",0.315428306569437
"O60264_IDR_1_85",0.380386525642715
"O60282_IDR_371_442",0.450630497870425
"O60282_IDR_896_957",0.549369502129575
"O60284_IDR_1_913",1
"O60285_IDR_1_51",0.54177668089192
"O60285_IDR_339_597",0.21660612476283
"O60285_IDR_606_636",0.241617194345249
"O60287_IDR_2012_2047",1
"O60290_IDR_1092_1169",0.359115212339774
"O60290_IDR_370_461",0.298271786763456
"O60290_IDR_69_134",0.34261300089677
"O60291_IDR_329_552",1
"O60292_IDR_1043_1712",0.273229417922424
"O60292_IDR_1_39",0.188665918204837
"O60292_IDR_248_330",0.155248370652352
"O60292_IDR_361_420",0.179639816166784
"O60292_IDR_43_148",0.203216477053603
"O60293_IDR_1_1139",1
"O60296_IDR_1_32",0.193260934960176
"O60296_IDR_139_177",0.19384511471504
"O60296_IDR_179_559",0.226152058244475
"O60309_IDR_1088_1141",0.205104453529251
"O60309_IDR_1146_1457",0.203207134167638
"O60309_IDR_1529_1634",0.146451164624718
"O60312_IDR_1313_1499",0.434453522344553
"O60312_IDR_615_687",0.565546477655447
"O60313_IDR_181_219",0.540238805109349
"O60313_IDR_33_72",0.459761194890651
"O60315_IDR_1058_1214",0.19891898966899
"O60315_IDR_1_1056",0.80108101033101
"O60318_IDR_1_477",0.251987582336192
"O60318_IDR_1912_1946",0.250664943507278
"O60318_IDR_479_620",0.2648123709596
"O60318_IDR_969_1129",0.23253510319693
"O60320_IDR_1_58",0.254046961921534
"O60320_IDR_210_280",0.33434759170129
"O60320_IDR_285_491",0.411605446377176
"O60331_IDR_1_67",0.334305683712934
"O60331_IDR_323_375",0.301879918335207
"O60331_IDR_447_632",0.363814397951859
"O60333_IDR_400_463",0.16850288765357
"O60381_IDR_121_188",0.328449764220142
"O60381_IDR_346_433",0.316201674502283
"O60383_IDR_1_51",0.506708337454968
"O60383_IDR_281_341",0.493291662545032
"O60391_IDR_884_1043",1
"O60393_IDR_1_691",1
"O60422_IDR_1_320",1
"O60423_IDR_1_102",0.492355545932424
"O60423_IDR_1221_1300",0.507644454067577
"O60447_IDR_1_130",0.439235605528575
"O60447_IDR_674_810",0.560764394471425
"O60462_IDR_602_635",0.562652083250523
"O60462_IDR_818_853",0.437347916749477
"O60469_IDR_1569_1602",0.442352666252516
"O60469_IDR_1618_2008",0.557647333747483
"O60476_IDR_1_107",0.666417541944172
"O60476_IDR_118_174",0.333582458055828
"O60478_IDR_1_32",1
"O60479_IDR_1_287",1
"O60512_IDR_345_393",0.540391938481465
"O60513_IDR_1_72",1
"O60516_IDR_51_100",1
"O60522_IDR_1164_1287",0.236722998992443
"O60522_IDR_1704_1775",0.233436154947647
"O60522_IDR_1898_1974",0.246870694155225
"O60522_IDR_675_743",0.282970151904685
"O60524_IDR_415_455",0.435847486753507
"O60524_IDR_669_975",0.564152513246493
"O60542_IDR_23_61",1
"O60548_IDR_1_125",0.329239644159135
"O60548_IDR_190_495",0.670760355840865
"O60551_IDR_1_111",1
"O60563_IDR_250_663",0.778711164011954
"O60563_IDR_670_726",0.221288835988046
"O60565_IDR_1_85",1
"O60566_IDR_202_718",1
"O60568_IDR_1_32",1
"O60573_IDR_1_52",1
"O60583_IDR_253_708",1
"O60673_IDR_2184_2260",0.174954835579133
"O60674_IDR_1_34",1
"O60675_IDR_123_156",1
"O60678_IDR_1_44",0.518802282920616
"O60678_IDR_164_216",0.481197717079384
"O60682_IDR_1_114",1
"O60684_IDR_1_78",1
"O60704_IDR_1_56",1
"O60706_IDR_622_666",0.524705157791754
"O60706_IDR_916_969",0.475294842208246
"O60711_IDR_12_136",1
"O60716_IDR_1_361",0.364729520484922
"O60716_IDR_599_645",0.293835860285971
"O60716_IDR_854_943",0.341434619229107
"O60721_IDR_1_386",0.296490648950179
"O60721_IDR_401_436",0.374962378246378
"O60721_IDR_618_896",0.328546972803443
"O60729_IDR_1_45",0.636792286179701
"O60729_IDR_379_498",0.363207713820299
"O60732_IDR_1_901",1
"O60828_IDR_81_265",1
"O60829_IDR_1_102",1
"O60830_IDR_140_172",1
"O60832_IDR_1_32",0.465191454591301
"O60832_IDR_420_514",0.534808545408699
"O60840_IDR_1599_1896",0.254544085768009
"O60840_IDR_1_66",0.230979792074259
"O60840_IDR_413_499",0.258427842604405
"O60840_IDR_765_829",0.256048279553327
"O60841_IDR_1_362",0.379760691908129
"O60841_IDR_369_626",0.620239308091871
"O60861_IDR_111_171",1
"O60869_IDR_1_69",1
"O60870_IDR_208_277",1
"O60882_IDR_1_31",1
"O60883_IDR_1_113",0.408395213063828
"O60883_IDR_438_480",0.591604786936172
"O60884_IDR_377_412",1
"O60885_IDR_1_58",0.251031579333951
"O60885_IDR_175_348",0.210931139053011
"O75078_IDR_202_235",1
"O75081_IDR_1_653",1
"O75084_IDR_1_45",0.458690304104008
"O75084_IDR_162_202",0.541309695895992
"O75095_IDR_1_34",1
"O75096_IDR_1650_1696",0.492947167685979
"O75096_IDR_1844_1905",0.507052832314021
"O75106_IDR_1_51",1
"O75112_IDR_501_538",0.411453071332045
"O75112_IDR_86_499",0.588546928667955
"O75113_IDR_194_343",0.285507772540125
"O75113_IDR_373_596",0.357792185855743
"O75113_IDR_789_851",0.356700041604132
"O75150_IDR_243_652",0.34222621490219
"O75151_IDR_444_1096",1
"O75152_IDR_85_770",1
"O75153_IDR_1262_1309",0.326213624762944
"O75153_IDR_1_37",0.388898370108694
"O75153_IDR_632_692",0.284888005128362
"O75154_IDR_1_206",0.302710000798294
"O75154_IDR_269_483",0.374375240796844
"O75154_IDR_627_664",0.322914758404862
"O75155_IDR_313_345",1
"O75157_IDR_1_780",1
"O75159_IDR_20_356",1
"O75264_IDR_1_130",1
"O75290_IDR_60_163",1
"O75298_IDR_1_339",1
"O75311_IDR_1_39",0.465327175695219
"O75311_IDR_349_417",0.534672824304781
"O75319_IDR_250_358",1
"O75323_IDR_7_45",1
"O75326_IDR_1_47",1
"O75330_IDR_1_95",0.477794549397602
"O75330_IDR_660_724",0.522205450602398
"O75333_IDR_1_58",0.51161676821504
"O75333_IDR_243_317",0.48838323178496
"O75334_IDR_1_888",0.612557906461899
"O75334_IDR_954_999",0.387442093538101
"O75335_IDR_1_822",0.484147914893616
"O75335_IDR_886_929",0.515852085106384
"O75339_IDR_1135_1184",0.488297416716255
"O75339_IDR_1_48",0.511702583283745
"O75351_IDR_78_111",1
"O75354_IDR_1_96",1
"O75398_IDR_1_149",0.305289790768785
"O75398_IDR_154_190",0.213996003265343
"O75398_IDR_275_515",0.247427195901588
"O75398_IDR_521_565",0.233287010064284
"O75410_IDR_1_595",1
"O75417_IDR_1_65",0.310645264097167
"O75417_IDR_840_877",0.31594656836147
"O75417_IDR_899_1821",0.373408167541362
"O75419_IDR_124_167",1
"O75420_IDR_535_889",0.42815160026848
"O75420_IDR_71_470",0.222185618651721
"O75420_IDR_966_1010",0.349662781079799
"O75425_IDR_138_184",1
"O75426_IDR_1_34",1
"O75427_IDR_1_31",0.427186313788144
"O75427_IDR_264_535",0.572813686211856
"O75439_IDR_1_44",1
"O75444_IDR_1_256",1
"O75487_IDR_480_556",0.510024743734106
"O75489_IDR_1_50",1
"O75494_IDR_89_262",1
"O75496_IDR_160_209",0.52535700102255
"O75496_IDR_1_88",0.47464299897745
"O75509_IDR_1_48",0.284365825864947
"O75509_IDR_216_344",0.434920585635075
"O75509_IDR_500_535",0.280713588499978
"O75525_IDR_161_336",1
"O75526_IDR_83_392",1
"O75528_IDR_176_309",0.525322268958068
"O75528_IDR_69_148",0.474677731041932
"O75530_IDR_1_72",1
"O75533_IDR_1_376",1
"O75541_IDR_1_338",1
"O75553_IDR_171_588",1
"O75554_IDR_193_376",0.572888902093789
"O75554_IDR_83_125",0.427111097906211
"O75563_IDR_64_103",0.482034554203025
"O75610_IDR_226_258",1
"O75616_IDR_262_295",0.341512705908581
"O75616_IDR_54_86",0.658487294091419
"O75618_IDR_102_199",1
"O75626_IDR_1_43",0.143771326494191
"O75626_IDR_213_574",0.431232438190209
"O75626_IDR_708_752",0.145958896771191
"O75626_IDR_765_825",0.279037338544409
"O75628_IDR_1_76",0.545689464343092
"O75628_IDR_249_294",0.454310535656908
"O75629_IDR_1_45",1
"O75631_IDR_236_287",1
"O75636_IDR_1_85",1
"O75638_IDR_1_84",1
"O75643_IDR_184_256",0.337756241948093
"O75643_IDR_1_90",0.337860689548125
"O75643_IDR_366_404",0.324383068503782
"O75665_IDR_449_1012",1
"O75674_IDR_155_196",0.40067805739301
"O75783_IDR_1_60",1
"O75791_IDR_182_263",1
"O75794_IDR_48_79",1
"O75807_IDR_51_552",0.419505958746085
"O75807_IDR_622_674",0.580494041253915
"O75808_IDR_18_51",0.440238242161163
"O75808_IDR_60_413",0.559761757838837
"O75815_IDR_1_114",0.547377825078988
"O75815_IDR_265_477",0.452622174921012
"O75820_IDR_59_146",1
"O75821_IDR_174_236",1
"O75822_IDR_1_116",0.487287456136347
"O75822_IDR_212_245",0.512712543863653
"O75829_IDR_213_258",0.479527706890805
"O75829_IDR_23_63",0.520472293109195
"O75840_IDR_45_214",1
"O75843_IDR_591_666",1
"O75844_IDR_291_322",1
"O75845_IDR_261_299",1
"O75864_IDR_1_43",0.236497019086954
"O75914_IDR_145_260",0.487899020816422
"O75916_IDR_423_577",1
"O75920_IDR_1_74",1
"O75923_IDR_137_211",1
"O75925_IDR_418_459",0.208410193200333
"O75925_IDR_466_641",0.450214160342008
"O75925_IDR_67_131",0.341375646457659
"O75928_IDR_428_471",0.399276022568444
"O75928_IDR_475_616",0.328064046230661
"O75928_IDR_67_140",0.272659931200894
"O75940_IDR_126_171",1
"O75943_IDR_1_86",0.390045890382553
"O75943_IDR_348_399",0.26623774270741
"O75943_IDR_585_670",0.343716366910038
"O75949_IDR_367_472",0.440917226760801
"O75949_IDR_67_183",0.559082773239199
"O75952_IDR_67_493",1
"O75953_IDR_126_167",1
"O75956_IDR_1_70",1
"O75962_IDR_1_42",0.181896276268396
"O75976_IDR_1339_1380",0.32275947492164
"O75976_IDR_1_54",0.338362107584501
"O75976_IDR_875_906",0.338878417493859
"O75995_IDR_1_169",0.433486831383521
"O75995_IDR_316_351",0.566513168616479
"O76009_IDR_368_404",1
"O76013_IDR_1_36",0.506253724448761
"O76013_IDR_402_440",0.493746275551239
"O76014_IDR_1_65",0.518754941149959
"O76014_IDR_416_449",0.48124505885004
"O76015_IDR_1_64",0.493838869461604
"O76015_IDR_413_456",0.506161130538396
"O76021_IDR_275_490",1
"O76024_IDR_1_84",0.52067341150872
"O76024_IDR_206_237",0.47932658849128
"O76031_IDR_68_100",1
"O76039_IDR_303_918",1
"O76041_IDR_860_917",1
"O76050_IDR_1_55",0.387516941117057
"O76050_IDR_231_266",0.328402165298292
"O94761_IDR_857_892",0.341380699903387
"O94762_IDR_474_539",0.501592526035603
"O94762_IDR_614_909",0.498407473964397
"O94763_IDR_149_535",1
"O94766_IDR_1_71",1
"O94768_IDR_299_351",1
"O94769_IDR_159_302",0.51571720647226
"O94769_IDR_1_59",0.48428279352774
"O94776_IDR_321_360",0.252062287372874
"O94776_IDR_405_605",0.483514821396147
"O94776_IDR_612_660",0.264422891230979
"O94782_IDR_112_144",0.308178552151179
"O94782_IDR_1_68",0.218431033995323
"O94782_IDR_221_421",0.197551372149315
"O94782_IDR_647_732",0.275839041704184
"O94804_IDR_311_586",0.442874402965493
"O94804_IDR_921_968",0.557125597034507
"O94806_IDR_1_55",0.410545015456636
"O94806_IDR_203_252",0.275226088580751
"O94806_IDR_323_397",0.314228895962613
"O94842_IDR_265_569",0.562629852095509
"O94844_IDR_302_363",1
"O94850_IDR_1_711",1
"O94851_IDR_1062_1124",0.45407926032542
"O94851_IDR_629_990",0.54592073967458
"O94855_IDR_1_265",1
"O94864_IDR_1_142",0.307068635217174
"O94864_IDR_262_414",0.692931364782826
"O94868_IDR_416_466",0.513706670490179
"O94868_IDR_630_740",0.48629332950982
"O94874_IDR_398_471",1
"O94875_IDR_1_515",0.335727191386013
"O94875_IDR_520_874",0.664272808613987
"O94876_IDR_1_526",1
"O94880_IDR_1_315",0.166941036764628
"O94880_IDR_499_559",0.204146504611178
"O94913_IDR_1096_1277",0.253504201774754
"O94913_IDR_1279_1315",0.169374635613987
"O94913_IDR_1486_1555",0.3540225367059
"O94915_IDR_1471_1511",0.238249940638635
"O94915_IDR_1513_1548",0.195676840634934
"O94915_IDR_1902_1976",0.201148222105583
"O94915_IDR_2255_2293",0.181609348879746
"O94915_IDR_2301_2658",0.183315647741102
"O94916_IDR_1_262",0.303400476355974
"O94916_IDR_1461_1531",0.201561392572932
"O94916_IDR_547_1441",0.495038131071094
"O94919_IDR_287_330",1
"O94921_IDR_1_130",1
"O94923_IDR_42_98",1
"O94985_IDR_915_971",0.485652521980555
"O94986_IDR_1_257",0.411838979833801
"O94986_IDR_383_625",0.266922931376608
"O94986_IDR_974_1710",0.32123808878959
"O94988_IDR_235_711",0.282760757451396
"O94988_IDR_713_775",0.355349747883328
"O94988_IDR_849_943",0.361889494665277
"O94989_IDR_1_391",1
"O94991_IDR_1_37",0.365377437452055
"O94991_IDR_311_354",0.337911419403439
"O94991_IDR_599_830",0.296711143144506
"O94992_IDR_1_259",1
"O94993_IDR_1_707",1
"O95072_IDR_106_313",0.524306273775797
"O95072_IDR_371_479",0.475693726224203
"O95073_IDR_117_236",1
"O95076_IDR_1_343",1
"O95081_IDR_147_481",1
"O95096_IDR_1_135",1
"O95104_IDR_138_493",0.56002134865532
"O95104_IDR_631_1147",0.43997865134468
"O95125_IDR_128_238",0.552643189986184
"O95125_IDR_283_394",0.447356810013816
"O95136_IDR_310_353",1
"O95149_IDR_297_360",0.537292900829684
"O95149_IDR_53_94",0.462707099170316
"O95150_IDR_1_92",1
"O95153_IDR_1081_1621",0.139108223273837
"O95153_IDR_1_121",0.155617564798698
"O95153_IDR_1710_1761",0.15354776895861
"O95153_IDR_267_337",0.155608711993577
"O95153_IDR_517_650",0.197674418741756
"O95153_IDR_731_785",0.198443312233523
"O95196_IDR_428_566",0.675541621524134
"O95197_IDR_1_831",1
"O95198_IDR_1_31",1
"O95201_IDR_1_130",0.587383668897307
"O95201_IDR_135_305",0.412616331102693
"O95202_IDR_1_146",0.479286482452399
"O95202_IDR_449_538",0.520713517547601
"O95206_IDR_714_1003",1
"O95208_IDR_137_635",1
"O95210_IDR_27_83",0.471218467619999
"O95210_IDR_86_200",0.528781532380001
"O95218_IDR_1_330",1
"O95219_IDR_1_51",1
"O95229_IDR_228_277",1
"O95231_IDR_1_92",1
"O95232_IDR_231_432",1
"O95235_IDR_230_289",0.291453784426456
"O95235_IDR_512_567",0.268542108166372
"O95235_IDR_577_685",0.190314799033493
"O95238_IDR_1_52",0.612460594012418
"O95259_IDR_711_933",1
"O95260_IDR_105_268",1
"O95263_IDR_1_117",0.508168417623876
"O95263_IDR_385_441",0.243147789598695
"O95263_IDR_490_537",0.248683792777429
"O95267_IDR_1_40",0.509914188775245
"O95267_IDR_595_723",0.490085811224755
"O95271_IDR_1_179",0.680389373328355
"O95271_IDR_964_1026",0.319610626671645
"O95274_IDR_224_346",1
"O95279_IDR_255_346",0.312351778928604
"O95279_IDR_351_404",0.353567529629578
"O95279_IDR_425_469",0.334080691441818
"O95292_IDR_128_243",1
"O95297_IDR_187_232",1
"O95319_IDR_1_36",0.45215938591414
"O95319_IDR_261_363",0.54784061408586
"O95342_IDR_1_41",0.512371763132255
"O95342_IDR_659_735",0.487628236867745
"O95343_IDR_19_81",0.544798299873762
"O95399_IDR_14_98",1
"O95400_IDR_1_82",0.498841836640398
"O95400_IDR_233_277",0.501158163359602
"O95402_IDR_87_525",1
"O95405_IDR_24_687",0.324550978137093
"O95405_IDR_768_830",0.323045113146028
"O95405_IDR_838_890",0.352403908716879
"O95407_IDR_1_31",1
"O95409_IDR_1_143",0.47151219430649
"O95409_IDR_190_237",0.262085170752801
"O95409_IDR_403_528",0.266402634940708
"O95415_IDR_1_67",1
"O95416_IDR_73_211",1
"O95425_IDR_1337_1369",0.245729885735783
"O95425_IDR_1_33",0.254081624690843
"O95425_IDR_1382_1418",0.274159261462034
"O95425_IDR_43_1308",0.226029228111341
"O95428_IDR_583_615",0.480658023740143
"O95428_IDR_809_839",0.519341976259857
"O95429_IDR_1_377",1
"O95486_IDR_1_338",1
"O95487_IDR_1_468",0.688520287530285
"O95487_IDR_491_522",0.311479712469715
"O95490_IDR_1105_1404",0.676541436542888
"O95490_IDR_421_454",0.323458563457112
"O95500_IDR_188_232",1
"O95502_IDR_104_287",0.595449613155438
"O95502_IDR_28_85",0.404550386844562
"O95503_IDR_64_355",1
"O95544_IDR_1_71",1
"O95684_IDR_138_393",1
"O95685_IDR_1_98",1
"O95696_IDR_393_440",0.317562753069324
"O95696_IDR_66_114",0.340737847744604
"O95696_IDR_753_924",0.341699399186072
"O95704_IDR_420_465",0.543726048344487
"O95704_IDR_62_107",0.456273951655513
"O95707_IDR_44_84",1
"O95714_IDR_1556_1610",0.203295155806873
"O95714_IDR_960_997",0.198483309308115
"O95810_IDR_1_156",0.585053245684926
"O95810_IDR_162_425",0.414946754315074
"O95813_IDR_1_130",1
"O95817_IDR_500_575",0.371922652286848
"O95817_IDR_53_418",0.628077347713152
"O95819_IDR_307_913",1
"O95822_IDR_1_35",1
"O95831_IDR_26_85",0.352465299843046
"O95831_IDR_513_558",0.348015476299165
"O95831_IDR_87_122",0.299519223857789
"O95905_IDR_495_596",0.469399121835793
"O95907_IDR_198_237",0.509850793872807
"O95907_IDR_438_504",0.490149206127194
"O95922_IDR_387_423",1
"O95926_IDR_1_62",1
"O95931_IDR_65_210",1
"O95935_IDR_1_135",0.460483106912155
"O95935_IDR_313_496",0.539516893087845
"O95936_IDR_1_180",0.299489097422022
"O95936_IDR_183_262",0.262663602184988
"O95936_IDR_460_550",0.208325430539387
"O95936_IDR_558_667",0.229521869853603
"O95944_IDR_133_258",1
"O95947_IDR_19_84",0.454328929594086
"O95947_IDR_273_406",0.545671070405914
"O95948_IDR_1_331",1
"O95972_IDR_1_40",0.500580576949349
"O95972_IDR_251_287",0.499419423050651
"O95976_IDR_178_241",1
"O95977_IDR_330_384",1
"O96017_IDR_498_543",0.4553294564435
"O96018_IDR_1_208",1
"O96020_IDR_1_96",1
"O96028_IDR_1203_1237",0.210974374372422
"O96028_IDR_1_214",0.278070741523608
"O96028_IDR_1329_1365",0.249802299632829
"O96028_IDR_352_665",0.261152584471142
"P00367_IDR_1_61",1
"P00390_IDR_1_60",1
"P00403_IDR_15_51",1
"P00451_IDR_732_1681",1
"P00519_IDR_1_60",0.608044474906919
"P00519_IDR_501_1029",0.391955525093081
"P00533_IDR_985_1126",1
"P00540_IDR_1_39",1
"P00742_IDR_175_228",1
"P00748_IDR_1_34",0.493947552752221
"P00748_IDR_297_366",0.506052447247778
"P00973_IDR_350_391",1
"P01011_IDR_1_44",1
"P01275_IDR_1_56",1
"P01282_IDR_22_82",1
"P01303_IDR_1_32",0.502983172710081
"P01303_IDR_65_96",0.497016827289919
"P01308_IDR_51_88",1
"P01344_IDR_86_180",1
"P01350_IDR_1_101",1
"P01374_IDR_1_62",1
"P01375_IDR_1_85",1
"P01583_IDR_1_32",1
"P01584_IDR_1_38",1
"P01589_IDR_189_272",0.466436866779408
"P01589_IDR_88_118",0.533563133220592
"P01732_IDR_135_173",1
"P01833_IDR_566_738",1
"P02458_IDR_21_53",0.388357334588941
"P02458_IDR_72_1249",0.611642665411059
"P02461_IDR_57_1216",1
"P02462_IDR_1_1429",1
"P02533_IDR_1_100",0.470137573885415
"P02776_IDR_1_35",1
"P02818_IDR_20_68",1
"P03372_IDR_1_44",0.216588267932108
"P03372_IDR_254_307",0.223701151766909
"P03372_IDR_550_595",0.250037487907115
"P03372_IDR_78_180",0.309673092393867
"P03928_IDR_8_49",1
"P03971_IDR_262_297",0.53301932863734
"P03971_IDR_412_458",0.46698067136266
"P04004_IDR_363_397",0.449830795778077
"P04004_IDR_62_151",0.550169204221922
"P04035_IDR_346_441",1
"P04049_IDR_200_337",1
"P04066_IDR_1_32",1
"P04083_IDR_1_34",1
"P04085_IDR_52_89",1
"P04090_IDR_54_162",1
"P04150_IDR_1_287",0.681739792656828
"P04637_IDR_282_324",0.269341907052388
"P04637_IDR_354_393",0.392000660059548
"P04731_IDR_1_33",1
"P04732_IDR_1_40",1
"P04808_IDR_125_163",0.498407981724947
"P04808_IDR_54_91",0.501592018275053
"P04920_IDR_1_319",0.327847732505515
"P04920_IDR_441_503",0.431544416157245
