"","GO0034470_ncRNA_processing"
"Q14678_IDR_53_1079",0.490874552519259
"Q14679_IDR_1091_1199",0.254220175464533
"Q14679_IDR_1_117",0.244337569976053
"Q14679_IDR_122_567",0.245005564501558
"Q14679_IDR_947_987",0.256436690057856
"Q14680_IDR_328_560",1
"Q14681_IDR_1_69",1
"Q14684_IDR_230_306",0.314184818443123
"Q14684_IDR_336_683",0.439599673882673
"Q14684_IDR_718_758",0.246215507674205
"Q14686_IDR_1_41",0.535981374300475
"Q14686_IDR_142_2063",0.464018625699525
"Q14687_IDR_1_1120",1
"Q14689_IDR_1_280",1
"Q14789_IDR_2844_2890",0.100326573081687
"Q14789_IDR_2951_3259",0.10342861845363
"Q14790_IDR_182_221",1
"Q147U1_IDR_53_168",1
"Q147X3_IDR_1_209",1
"Q14802_IDR_1_54",1
"Q14807_IDR_1_40",0.447657905022288
"Q14807_IDR_375_581",0.552342094977712
"Q14814_IDR_73_509",1
"Q14831_IDR_1_37",0.484792220600732
"Q14831_IDR_857_915",0.515207779399268
"Q14832_IDR_834_879",1
"Q14833_IDR_1_37",0.485024204929177
"Q14833_IDR_854_912",0.514975795070823
"Q14839_IDR_1_148",0.301300648540888
"Q14839_IDR_1261_1397",0.192559826397658
"Q14839_IDR_1521_1691",0.247543682601881
"Q14839_IDR_217_368",0.258595842459574
"Q14847_IDR_113_204",1
"Q14978_IDR_61_624",1
"Q14980_IDR_1350_1463",0.13681674825958
"Q14980_IDR_1473_2115",0.143660360122378
"Q14980_IDR_153_284",0.132540141104137
"Q14980_IDR_357_412",0.132944725164825
"Q14980_IDR_513_552",0.137916345282817
"Q14980_IDR_705_770",0.152573831164166
"Q14980_IDR_815_1324",0.163547848902097
"Q14990_IDR_1_47",0.349790225747287
"Q14990_IDR_203_250",0.318473470892687
"Q14990_IDR_80_121",0.331736303360026
"Q14993_IDR_244_1142",1
"Q14999_IDR_1331_1384",0.434649308357895
"Q14999_IDR_316_356",0.285608976808158
"Q14999_IDR_574_624",0.279741714833947
"Q149M9_IDR_1529_1564",1
"Q149N8_IDR_1_87",0.564265405612004
"Q14D33_IDR_158_246",0.192822336274506
"Q14D33_IDR_250_289",0.201083168214271
"Q14D33_IDR_291_326",0.202006576443436
"Q14D33_IDR_332_371",0.199467655783221
"Q14D33_IDR_376_536",0.204620263284567
"Q14DG7_IDR_792_938",0.509739281548736
"Q14DG7_IDR_951_1032",0.490260718451264
"Q15003_IDR_184_237",0.199297712472887
"Q15003_IDR_1_98",0.142629054696879
"Q15003_IDR_328_363",0.164630342275805
"Q15003_IDR_377_413",0.164558482506429
"Q15003_IDR_449_483",0.181145771339159
"Q15003_IDR_533_618",0.147738636708842
"Q15004_IDR_1_60",0.420820721444936
"Q15004_IDR_71_111",0.579179278555064
"Q15005_IDR_1_38",1
"Q15007_IDR_192_396",1
"Q15011_IDR_199_252",0.322317316060285
"Q15011_IDR_314_362",0.347814725194175
"Q15011_IDR_90_133",0.32986795874554
"Q15035_IDR_322_370",1
"Q15036_IDR_389_455",1
"Q15042_IDR_530_617",1
"Q15043_IDR_248_327",1
"Q15046_IDR_1_69",1
"Q15047_IDR_108_189",0.311014422150426
"Q15047_IDR_437_563",0.275068006827003
"Q15047_IDR_848_1195",0.41391757102257
"Q15049_IDR_1_42",1
"Q15050_IDR_164_269",0.376486326487592
"Q15050_IDR_277_365",0.623513673512408
"Q15052_IDR_109_148",0.472602667219639
"Q15052_IDR_549_649",0.527397332780361
"Q15054_IDR_125_466",1
"Q15056_IDR_118_248",0.54097030497572
"Q15056_IDR_1_34",0.45902969502428
"Q15057_IDR_516_601",1
"Q15058_IDR_1_350",0.478405353328743
"Q15058_IDR_1587_1619",0.521594646671257
"Q15059_IDR_1_34",0.235962524435808
"Q15149_IDR_2741_2785",0.505646587404529
"Q15149_IDR_99_176",0.494353412595471
"Q15172_IDR_1_52",1
"Q15173_IDR_1_58",1
"Q15185_IDR_129_160",1
"Q15198_IDR_1_62",1
"Q15223_IDR_380_489",1
"Q15233_IDR_1_56",0.314029800609083
"Q15233_IDR_305_389",0.373737982087619
"Q15233_IDR_401_471",0.312232217303299
"Q15256_IDR_253_337",0.48428338778496
"Q15256_IDR_48_82",0.51571661221504
"Q15262_IDR_731_843",1
"Q15269_IDR_227_264",0.550052790884426
"Q15269_IDR_880_919",0.449947209115574
"Q15276_IDR_31_533",0.550870837342884
"Q15276_IDR_627_682",0.449129162657116
"Q15287_IDR_1_158",0.508693784712078
"Q15287_IDR_243_305",0.491306215287922
"Q15291_IDR_342_398",0.405772426941432
"Q15390_IDR_284_333",0.519693835556113
"Q15390_IDR_87_235",0.480306164443887
"Q15397_IDR_1_129",1
"Q15398_IDR_1_117",0.271958329752814
"Q15398_IDR_127_427",0.203295971555503
"Q15398_IDR_539_606",0.323780759368121
"Q15398_IDR_621_796",0.200964939323563
"Q15406_IDR_132_276",0.486837904499219
"Q15406_IDR_1_55",0.513162095500781
"Q15413_IDR_1759_1790",0.172573160681815
"Q15413_IDR_1912_1950",0.150632319839998
"Q15413_IDR_3322_3359",0.150562184586975
"Q15413_IDR_4096_4146",0.139476978070489
"Q15413_IDR_4175_4226",0.120663513603477
"Q15413_IDR_4228_4385",0.266091843217246
"Q15415_IDR_69_496",1
"Q15418_IDR_704_735",1
"Q15424_IDR_481_910",0.490925599336224
"Q15424_IDR_79_404",0.509074400663776
"Q15427_IDR_182_424",1
"Q15526_IDR_1_60",1
"Q15528_IDR_137_200",1
"Q15532_IDR_1_418",1
"Q15542_IDR_107_202",0.316503080897118
"Q15542_IDR_1_100",0.304498220392629
"Q15542_IDR_359_424",0.378998698710254
"Q15544_IDR_1_99",1
"Q15545_IDR_185_282",1
"Q15554_IDR_1_86",0.490104601944801
"Q15554_IDR_290_488",0.509895398055199
"Q15555_IDR_173_240",1
"Q15560_IDR_79_131",1
"Q15561_IDR_119_156",0.484885516829447
"Q15561_IDR_1_40",0.515114483170553
"Q15562_IDR_1_41",1
"Q15569_IDR_1_44",0.343667712271436
"Q15569_IDR_319_566",0.323625776602062
"Q15569_IDR_588_626",0.332706511126502
"Q15572_IDR_603_731",0.505911835812432
"Q15572_IDR_735_869",0.494088164187568
"Q15648_IDR_519_1581",1
"Q15649_IDR_39_85",1
"Q15650_IDR_74_149",1
"Q15651_IDR_1_99",1
"Q15652_IDR_1310_1709",0.154709487937671
"Q15652_IDR_1936_2070",0.142003629275189
"Q15652_IDR_2073_2144",0.155326934575704
"Q15652_IDR_252_704",0.146741457930836
"Q15652_IDR_716_797",0.132721586594467
"Q15652_IDR_803_857",0.135713303352864
"Q15652_IDR_868_1305",0.132783600333268
"Q15653_IDR_297_356",1
"Q15654_IDR_1_251",1
"Q15672_IDR_1_110",1
"Q15678_IDR_304_870",1
"Q15691_IDR_131_194",1
"Q15696_IDR_1_59",0.554924842493382
"Q15696_IDR_344_482",0.445075157506618
"Q15697_IDR_132_295",1
"Q15699_IDR_1_151",0.368264140571696
"Q15750_IDR_370_474",1
"Q15751_IDR_1311_1433",0.180089531900558
"Q15751_IDR_1458_1551",0.152509449230457
"Q15751_IDR_2253_2287",0.189298204504422
"Q15751_IDR_2405_2496",0.177707099832239
"Q15751_IDR_2610_2751",0.148144242244608
"Q15751_IDR_2797_2921",0.152251472287716
"Q15758_IDR_1_42",0.494996885862964
"Q15758_IDR_491_541",0.505003114137036
"Q15760_IDR_1_53",0.484083896298423
"Q15760_IDR_354_415",0.515916103701577
"Q15761_IDR_243_317",1
"Q15762_IDR_280_318",1
"Q15768_IDR_171_288",1
"Q15772_IDR_1907_2573",0.327943426661084
"Q15772_IDR_2772_2928",0.305964782741648
"Q15772_IDR_277_637",0.366091790597267
"Q15773_IDR_1_248",1
"Q15776_IDR_137_320",1
"Q15784_IDR_1_133",0.701932632864361
"Q15853_IDR_104_169",0.324084090091636
"Q15853_IDR_1_57",0.336475477574577
"Q15853_IDR_202_242",0.339440432333787
"Q15858_IDR_1025_1079",0.239899608347878
"Q15858_IDR_1094_1149",0.240935610119248
"Q15858_IDR_1910_1988",0.260665030141585
"Q15858_IDR_419_681",0.258499751391289
"Q15878_IDR_1_49",0.292189583985441
"Q15878_IDR_1882_2311",0.273486064883255
"Q15878_IDR_737_1125",0.434324351131304
"Q15884_IDR_118_444",1
"Q15904_IDR_1_38",1
"Q15906_IDR_1_202",0.465840194192475
"Q15906_IDR_225_258",0.268947331376856
"Q15906_IDR_334_364",0.265212474430668
"Q15907_IDR_183_218",1
"Q15910_IDR_183_216",0.524370533067143
"Q15910_IDR_300_417",0.475629466932857
"Q15911_IDR_1_124",0.0963469951026965
"Q15911_IDR_153_186",0.091197013810767
"Q15915_IDR_369_441",0.505059793292672
"Q15916_IDR_128_296",1
"Q15935_IDR_49_213",1
"Q15937_IDR_1_45",0.483688796051228
"Q15937_IDR_81_194",0.516311203948772
"Q15942_IDR_1_354",1
"Q15973_IDR_55_95",1
"Q16099_IDR_859_889",1
"Q16143_IDR_1_134",1
"Q16181_IDR_406_437",1
"Q16186_IDR_130_260",1
"Q16204_IDR_1_60",0.498012566115694
"Q16204_IDR_181_474",0.501987433884306
"Q16206_IDR_374_454",0.48386829441915
"Q16206_IDR_463_530",0.51613170558085
"Q16236_IDR_31_453",1
"Q16254_IDR_201_346",1
"Q16280_IDR_1_64",0.490293862549633
"Q16280_IDR_81_124",0.509706137450367
"Q16520_IDR_95_125",0.46690778539573
"Q16526_IDR_501_586",1
"Q16527_IDR_83_115",1
"Q16531_IDR_745_781",1
"Q16533_IDR_229_368",1
"Q16534_IDR_1_68",0.506181761182164
"Q16534_IDR_95_247",0.493818238817836
"Q16537_IDR_1_42",1
"Q16538_IDR_192_271",0.507235651320177
"Q16538_IDR_370_582",0.492764348679823
"Q16543_IDR_346_378",0.521598255849888
"Q16543_IDR_95_148",0.478401744150112
"Q16549_IDR_1_46",0.455948688482454
"Q16549_IDR_694_748",0.544051311517546
"Q16552_IDR_1_40",1
"Q16555_IDR_509_572",1
"Q16558_IDR_1_36",1
"Q16559_IDR_63_108",1
"Q16560_IDR_142_246",1
"Q16566_IDR_340_473",1
"Q16630_IDR_481_551",0.531964271854557
"Q16633_IDR_1_256",1
"Q16637_IDR_145_255",0.398541241172135
"Q16637_IDR_57_87",0.601458758827865
"Q16643_IDR_136_617",1
"Q16644_IDR_1_35",0.459857188538043
"Q16644_IDR_345_382",0.540142811461957
"Q16649_IDR_1_427",1
"Q16650_IDR_21_95",0.347478793090079
"Q16650_IDR_385_502",0.327738235840349
"Q16650_IDR_559_670",0.324782971069572
"Q16651_IDR_1_40",1
"Q16655_IDR_1_40",0.500569342972204
"Q16655_IDR_49_118",0.499430657027796
"Q16656_IDR_1_100",1
"Q16659_IDR_323_353",0.319939648045336
"Q16659_IDR_355_434",0.3372959531177
"Q16659_IDR_483_525",0.342764398836964
"Q16665_IDR_360_408",0.545368190825352
"Q16778_IDR_1_36",1
"Q16790_IDR_1_137",1
"Q16795_IDR_1_46",1
"Q16798_IDR_1_48",1
"Q16799_IDR_1_196",0.501641311625479
"Q16799_IDR_202_579",0.498358688374521
"Q16819_IDR_1_36",0.483755204195062
"Q16819_IDR_605_663",0.516244795804938
"Q16821_IDR_1_59",0.325460481626982
"Q16821_IDR_235_795",0.381272965727487
"Q16821_IDR_799_1072",0.293266552645531
"Q16825_IDR_308_857",1
"Q16828_IDR_150_203",0.495401880514182
"Q16828_IDR_351_381",0.504598119485818
"Q16829_IDR_1_51",0.324382484371513
"Q16829_IDR_189_240",0.340913098680978
"Q16829_IDR_388_419",0.334704416947509
"Q16832_IDR_372_488",0.505069680716354
"Q16832_IDR_491_551",0.494930319283646
"Q16842_IDR_1_31",1
"Q17RC7_IDR_1_134",1
"Q17RD7_IDR_31_346",1
"Q17RG1_IDR_652_752",1
"Q17RM4_IDR_655_714",1
"Q17RN3_IDR_317_349",1
"Q17RQ9_IDR_332_366",0.530375166545042
"Q17RQ9_IDR_541_610",0.469624833454958
"Q17RS7_IDR_460_890",1
"Q17RW2_IDR_1_35",0.501263584131241
"Q17RW2_IDR_239_1507",0.498736415868759
"Q17RY0_IDR_12_394",1
"Q17RY6_IDR_1_37",1
"Q18PE1_IDR_205_404",0.476194570096732
"Q18PE1_IDR_406_484",0.523805429903268
"Q19T08_IDR_20_178",1
"Q1A5X6_IDR_1_38",0.509189122631435
"Q1A5X6_IDR_65_100",0.490810877368566
"Q1ED39_IDR_1_353",1
"Q1EHB4_IDR_560_618",1
"Q1HG43_IDR_296_343",1
"Q2I0M5_IDR_191_234",0.416416278676511
"Q2KHM9_IDR_1_59",0.255874003986914
"Q2KHM9_IDR_375_742",0.376472088728211
"Q2KHM9_IDR_61_362",0.367653907284875
"Q2KHR2_IDR_156_1286",0.469333481113732
"Q2KHR2_IDR_65_127",0.530666518886268
"Q2KHR3_IDR_1_1549",1
"Q2KHT3_IDR_349_476",0.636922110312767
"Q2KHT3_IDR_832_1053",0.363077889687233
"Q2KJY2_IDR_1_127",0.165943471894812
"Q2KJY2_IDR_1237_1966",0.158127504464785
"Q2KJY2_IDR_169_315",0.158546940950629
"Q2KJY2_IDR_324_412",0.171615959371858
"Q2KJY2_IDR_802_853",0.185591404894439
"Q2KJY2_IDR_898_1169",0.160174718423478
"Q2L4Q9_IDR_1_34",1
"Q2LD37_IDR_1192_1473",0.0555541179711697
"Q2LD37_IDR_1573_1603",0.0606822749935541
"Q2LD37_IDR_160_190",0.0667131102180429
"Q2LD37_IDR_1675_1707",0.0574270038219314
"Q2M243_IDR_592_656",0.392583506674845
"Q2M296_IDR_256_301",1
"Q2M2E3_IDR_1_65",0.544845570723511
"Q2M2E3_IDR_217_257",0.455154429276489
"Q2M2H8_IDR_1_37",0.517411043855714
"Q2M2H8_IDR_1811_2515",0.482588956144286
"Q2M2I3_IDR_292_478",1
"Q2M2I5_IDR_1_107",0.480410293346602
"Q2M2I5_IDR_452_499",0.519589706653398
"Q2M2I8_IDR_1_31",0.521763404750251
"Q2M2I8_IDR_323_958",0.478236595249749
"Q2M2Z5_IDR_1_80",0.595824007359362
"Q2M2Z5_IDR_90_673",0.404175992640638
"Q2M385_IDR_683_716",1
"Q2M389_IDR_1137_1173",1
"Q2M3C6_IDR_1_78",0.515906120506958
"Q2M3C6_IDR_269_481",0.484093879493042
"Q2M3C7_IDR_1_41",0.133870806764014
"Q2M3C7_IDR_192_451",0.147937261321008
"Q2NKX8_IDR_669_1196",1
"Q2NKX9_IDR_25_103",1
"Q2NL68_IDR_1_480",1
"Q2NL82_IDR_1_77",0.301621286537972
"Q2NL82_IDR_312_393",0.35333795257862
"Q2NL82_IDR_408_472",0.345040760883408
"Q2NL98_IDR_128_169",1
"Q2PPJ7_IDR_318_376",0.243853990898618
"Q2PPJ7_IDR_444_501",0.254936305732021
"Q2PPJ7_IDR_667_907",0.241102151974609
"Q2TAL8_IDR_335_471",0.331594026072025
"Q2TAZ0_IDR_111_146",0.141621333545685
"Q2TAZ0_IDR_1245_1307",0.143503420436542
"Q2TAZ0_IDR_1319_1355",0.154314570371234
"Q2TAZ0_IDR_1439_1474",0.137470593781576
"Q2TAZ0_IDR_1608_1658",0.137312552743253
"Q2TAZ0_IDR_337_417",0.130704738996025
"Q2TAZ0_IDR_879_920",0.155072790125684
"Q2TB10_IDR_1_360",0.283287892367081
"Q2TB10_IDR_383_482",0.237052797798258
"Q2TB10_IDR_573_608",0.242509997981936
"Q2TB10_IDR_622_664",0.237149311852724
"Q2TB18_IDR_621_653",1
"Q2TBA0_IDR_264_297",1
"Q2TBC4_IDR_214_316",1
"Q2TBE0_IDR_1_506",0.593600013291416
"Q2Y0W8_IDR_219_284",0.314765119455561
"Q2Y0W8_IDR_57_92",0.361783288200907
"Q2YD98_IDR_210_288",0.307757654944763
"Q2YD98_IDR_384_555",0.348052710371313
"Q2YD98_IDR_557_709",0.344189634683925
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.506899946434368
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
"Q3KP31_IDR_19_108",1
"Q3KP44_IDR_420_488",0.499059562629993
"Q3KP44_IDR_522_562",0.500940437370007
"Q3KP66_IDR_1_120",0.511981146578559
"Q3KP66_IDR_209_629",0.488018853421441
"Q3KQU3_IDR_1_827",1
"Q3KQV3_IDR_59_209",0.517388183211965
"Q3KQV3_IDR_602_632",0.482611816788035
"Q3KR16_IDR_1_98",0.488775893943762
"Q3KR16_IDR_517_765",0.511224106056238
"Q3KR37_IDR_1_82",0.327705246817182
"Q3KR37_IDR_225_363",0.337143902533208
"Q3KR37_IDR_543_646",0.335150850649609
"Q3L8U1_IDR_1448_1485",0.261365340777006
"Q3L8U1_IDR_1_706",0.235754879800634
"Q3SY46_IDR_1_35",1
"Q3SY52_IDR_115_232",0.497042650088079
"Q3SY52_IDR_70_112",0.502957349911921
"Q3SY56_IDR_1_228",0.453766356390107
"Q3SY56_IDR_331_376",0.546233643609893
"Q3SY84_IDR_1_76",0.500042231109254
"Q3SY84_IDR_460_523",0.499957768890746
"Q3SYB3_IDR_1_106",0.548000241123434
"Q3SYB3_IDR_249_402",0.451999758876566
"Q3SYG4_IDR_826_887",1
"Q3T8J9_IDR_1_535",0.227146872956546
"Q3T8J9_IDR_1782_2150",0.170036065194475
"Q3T8J9_IDR_2210_2241",0.150489563835054
"Q3T8J9_IDR_542_593",0.151128850872991
"Q3V5L5_IDR_1_104",1
"Q3T8J9_IDR_598_707",0.152973552887144
"Q3T8J9_IDR_932_1622",0.14822509425379
"Q3V6T2_IDR_219_256",0.217475713121047
"Q3V6T2_IDR_325_709",0.311527156102857
"Q3V6T2_IDR_897_1045",0.26280626953679
"Q494U1_IDR_1_47",0.533270880553613
"Q494U1_IDR_318_583",0.466729119446387
"Q494V2_IDR_1_151",0.287518703131165
"Q494V2_IDR_206_252",0.201522163389192
"Q494V2_IDR_275_383",0.198793095578175
"Q494V2_IDR_547_605",0.312166037901468
"Q494W8_IDR_259_296",0.497143985906251
"Q494W8_IDR_302_337",0.502856014093749
"Q494X3_IDR_1_130",1
"Q495A1_IDR_166_222",1
"Q495C1_IDR_105_229",0.495934200271849
"Q495C1_IDR_238_297",0.504065799728151
"Q495M3_IDR_1_51",1
"Q495M9_IDR_152_254",0.472764916282661
"Q495M9_IDR_258_387",0.527235083717339
"Q495N2_IDR_1_40",1
"Q495T6_IDR_1_51",0.485994177448216
"Q495T6_IDR_54_84",0.514005822551784
"Q495W5_IDR_1_38",1
"Q495Y8_IDR_1_187",1
"Q49AM3_IDR_424_519",0.349525265395167
"Q49AM3_IDR_83_299",0.650474734604833
"Q49AN0_IDR_520_593",1
"Q49AR2_IDR_166_232",1
"Q49MG5_IDR_1_464",0.292175156632721
"Q49MG5_IDR_468_547",0.352127466412579
"Q49MG5_IDR_567_647",0.3556973769547
"Q49MI3_IDR_1_42",1
"Q4AC94_IDR_1563_1630",0.203356086281957
"Q4AC94_IDR_171_338",0.187684003687519
"Q4AC94_IDR_1772_2332",0.188163410314884
"Q4AC94_IDR_454_523",0.23436089200894
"Q4AC94_IDR_709_799",0.186435607706699
"Q4AC99_IDR_87_135",1
"Q4ADV7_IDR_1129_1223",0.317996134818865
"Q4ADV7_IDR_1352_1419",0.350228459779211
"Q4ADV7_IDR_987_1053",0.331775405401924
"Q4FZB7_IDR_1_69",0.263853674555598
"Q4FZB7_IDR_334_741",0.396533509905937
"Q4FZB7_IDR_811_846",0.339612815538466
"Q4G163_IDR_582_617",0.314175936186995
"Q4G163_IDR_678_708",0.349914223881569
"Q4G176_IDR_1_41",1
"Q4G1C9_IDR_291_344",1
"Q4JDL3_IDR_1_117",1
"Q4KMG0_IDR_1166_1216",1
"Q4KMG9_IDR_148_183",1
"Q4KMP7_IDR_1_300",0.410084857089188
"Q4KMP7_IDR_622_808",0.589915142910812
"Q4KMQ2_IDR_1_55",1
"Q4KMZ1_IDR_384_454",0.47434454350602
"Q4KMZ1_IDR_40_382",0.52565545649398
"Q4KWH8_IDR_448_593",0.554185103076729
"Q4KWH8_IDR_863_1611",0.445814896923271
"Q4L180_IDR_1068_1135",0.166286724172226
"Q4L180_IDR_1_71",0.215521948525422
"Q4L180_IDR_340_385",0.21884170484362
"Q4L180_IDR_598_639",0.2307090014641
"Q4L180_IDR_762_1024",0.168640620994632
"Q4LE39_IDR_128_168",0.294293475568276
"Q504T8_IDR_315_452",0.515943953757206
"Q504U0_IDR_1_52",1
"Q504Y0_IDR_1_40",0.30551991987269
"Q504Y0_IDR_263_303",0.358719131681094
"Q504Y0_IDR_472_534",0.335760948446216
"Q504Y2_IDR_33_127",1
"Q504Y3_IDR_200_319",1
"Q50LG9_IDR_366_406",1
"Q52LD8_IDR_169_241",0.526763428325161
"Q52LD8_IDR_404_501",0.473236571674839
"Q52LG2_IDR_1_117",1
"Q52LJ0_IDR_307_433",1
"Q52LR7_IDR_277_450",0.537928717620915
"Q52LR7_IDR_463_807",0.462071282379085
"Q52LW3_IDR_1_37",0.249411956980883
"Q52LW3_IDR_157_187",0.254880921605275
"Q52LW3_IDR_472_601",0.245383831172447
"Q52LW3_IDR_889_1261",0.250323290241395
"Q52M93_IDR_49_101",1
"Q52MB2_IDR_66_171",1
"Q53FD0_IDR_413_456",0.48337639796538
"Q53FE4_IDR_226_359",0.490145028017567
"Q53FE4_IDR_67_172",0.509854971982433
"Q53FP2_IDR_134_167",1
"Q53GA4_IDR_112_152",1
"Q53GG5_IDR_90_288",1
"Q53GI3_IDR_1_38",0.46221664805894
"Q53GI3_IDR_145_355",0.53778335194106
"Q53GL0_IDR_136_349",1
"Q53GL7_IDR_287_398",0.458020798539481
"Q53GL7_IDR_553_706",0.541979201460519
"Q53GS7_IDR_1_139",0.396389515518562
"Q53GS7_IDR_327_379",0.603610484481438
"Q53GS9_IDR_1_101",1
"Q53GT1_IDR_600_634",1
"Q53H80_IDR_1_139",1
"Q53HC0_IDR_126_331",0.501476282081766
"Q53HC0_IDR_1_84",0.498523717918234
"Q53HC5_IDR_1_34",1
"Q562E7_IDR_1572_1605",0.225185511512679
"Q562F6_IDR_1_1265",1
"Q567U6_IDR_154_200",0.358868175079645
"Q567U6_IDR_212_280",0.324858632053447
"Q567U6_IDR_423_454",0.316273192866909
"Q569G3_IDR_36_115",1
"Q569H4_IDR_1_36",0.521879647571903
"Q569H4_IDR_43_304",0.478120352428097
"Q569K6_IDR_133_218",0.48692221887567
"Q569K6_IDR_517_752",0.51307778112433
"Q56A73_IDR_1_38",1
"Q56NI9_IDR_1_370",1
"Q56P03_IDR_1_134",1
"Q56UN5_IDR_1_37",0.194284124301895
"Q56UN5_IDR_43_81",0.198388603396812
"Q56UN5_IDR_490_956",0.194785772582472
"Q56UN5_IDR_90_488",0.1989619234312
"Q56UN5_IDR_980_1030",0.21357957628762
"Q56VL3_IDR_118_154",0.524407146163356
"Q56VL3_IDR_1_31",0.475592853836644
"Q5BJF6_IDR_1_182",1
"Q5BJH2_IDR_1_44",1
"Q5BJH7_IDR_1_69",1
"Q5BKU9_IDR_1_87",1
"Q5BKX5_IDR_1_71",1
"Q5BKX8_IDR_1_36",0.391748528515638
"Q5BKX8_IDR_49_364",0.608251471484362
"Q5BKY9_IDR_71_247",1
"Q5BKZ1_IDR_1_307",0.376829791251679
"Q5BKZ1_IDR_469_582",0.623170208748321
"Q5BLP8_IDR_1_40",1
"Q5BVD1_IDR_1_94",1
"Q5C9Z4_IDR_1_348",1
"Q5CZA5_IDR_66_200",1
"Q5CZC0_IDR_154_680",0.061934142286533
"Q5CZC0_IDR_1719_1749",0.0589316669278423
"Q5CZC0_IDR_2195_2243",0.0552111216100034
"Q5CZC0_IDR_2562_2598",0.0580638168073681
"Q5CZC0_IDR_7_42",0.0519778491446798
"Q5CZC0_IDR_844_879",0.0560598604302416
"Q5EBL2_IDR_1_35",0.33840228182129
"Q5EBL2_IDR_251_283",0.328103671020696
"Q5EBL2_IDR_735_768",0.333494047158015
"Q5EBL4_IDR_235_289",0.547378956121933
"Q5EBL4_IDR_322_403",0.452621043878067
"Q5F1R6_IDR_271_310",0.431706669588322
"Q5F1R6_IDR_353_481",0.568293330411679
"Q5FBB7_IDR_101_539",0.565156695047898
"Q5FBB7_IDR_1_92",0.434843304952102
"Q5FWE3_IDR_20_454",0.495274424565851
"Q5FWE3_IDR_721_972",0.504725575434149
"Q5FWF4_IDR_499_619",0.542391560437035
"Q5FWF4_IDR_646_721",0.457608439562965
"Q5FWF5_IDR_1_610",1
"Q5FWF6_IDR_73_174",1
"Q5FYB0_IDR_1_73",0.35130611174116
"Q5FYB0_IDR_559_599",0.64869388825884
"Q5GH72_IDR_117_172",0.32907627363685
"Q5GH72_IDR_1_48",0.329828194658572
"Q5GH72_IDR_446_497",0.341095531704578
"Q5H9J7_IDR_1_68",1
"Q5H9L2_IDR_1_206",1
"Q5H9L4_IDR_1_93",0.450931118285392
"Q5H9L4_IDR_286_391",0.549068881714608
"Q5H9M0_IDR_102_389",0.51640050117313
"Q5H9M0_IDR_506_539",0.48359949882687
"Q5H9R7_IDR_502_873",1
"Q5HY64_IDR_1_50",0.360505338732679
"Q5HY64_IDR_52_854",0.31029436859109
"Q5HY64_IDR_897_931",0.329200292676231
"Q5HY92_IDR_81_460",1
"Q5HYC2_IDR_1_72",0.390021480579476
"Q5HYC2_IDR_217_252",0.322281426640792
"Q5HYC2_IDR_489_2103",0.287697092779732
"Q5HYI7_IDR_246_312",1
"Q5HYJ3_IDR_140_260",0.246413942358151
"Q5HYJ3_IDR_1_77",0.249286851211146
"Q5HYJ3_IDR_301_339",0.246223405810826
"Q5HYJ3_IDR_83_126",0.258075800619877
"Q5HYK3_IDR_1_52",1
"Q5HYK7_IDR_1_412",1
"Q5HYK9_IDR_66_254",1
"Q5HYM0_IDR_1_104",0.261069098287911
"Q5HYM0_IDR_151_187",0.247748827545975
"Q5HYM0_IDR_349_514",0.249332580662942
"Q5HYM0_IDR_542_574",0.241849493503173
"Q5HYN5_IDR_1_118",1
"Q5JNZ3_IDR_118_248",0.536859927625235
"Q5JPB2_IDR_1_1672",1
"Q5JPH6_IDR_1_33",1
"Q5JPI3_IDR_103_133",1
"Q5JQC4_IDR_1_107",0.467211902298563
"Q5JQC4_IDR_147_288",0.532788097701437
"Q5JQC9_IDR_283_324",0.366961243151292
"Q5JQC9_IDR_452_637",0.311101188710094
"Q5JQC9_IDR_640_753",0.321937568138614
"Q5JQS6_IDR_1_64",1
"Q5JR12_IDR_1_67",1
"Q5JR59_IDR_1_1002",0.497526384564713
"Q5JR59_IDR_1336_1369",0.502473615435287
"Q5JR98_IDR_1_102",1
"Q5JRA6_IDR_126_1149",0.326178039750826
"Q5JRA6_IDR_1416_1486",0.238312539348752
"Q5JRA6_IDR_1554_1642",0.24713668150488
"Q5JRA6_IDR_1644_1907",0.188372739395542
"Q5JRC9_IDR_1_600",1
"Q5JRK9_IDR_1_111",1
"Q5JRM2_IDR_15_338",1
"Q5JRV8_IDR_1_46",0.526461930364799
"Q5JRV8_IDR_248_328",0.473538069635201
"Q5JRX3_IDR_806_836",1
"Q5JS13_IDR_1_37",0.509110600467629
"Q5JS13_IDR_284_417",0.490889399532371
"Q5JSH3_IDR_1_478",0.611004275487611
"Q5JSH3_IDR_553_589",0.388995724512389
"Q5JSJ4_IDR_563_766",1
"Q5JTD0_IDR_1_173",0.519159789457173
