"","GO0000398_mRNA_splicing._via_spliceosome"
"O00255_IDR_464_615",1
"O00257_IDR_65_529",1
"O00258_IDR_1_35",1
"O00267_IDR_1_132",0.457344091746097
"O00267_IDR_669_702",0.542655908253903
"O00268_IDR_1013_1052",0.368359464542753
"O00268_IDR_1_457",0.320774053238571
"O00268_IDR_469_851",0.310866482218676
"O00273_IDR_202_234",1
"O00287_IDR_1_44",0.479958051653329
"O00287_IDR_53_220",0.520041948346671
"O00291_IDR_1_37",0.515907586179824
"O00291_IDR_300_381",0.484092413820176
"O00292_IDR_224_258",1
"O00294_IDR_14_285",1
"O00295_IDR_1_268",1
"O00303_IDR_1_84",1
"O00327_IDR_444_599",0.479973158536795
"O00330_IDR_140_177",0.484161280555929
"O00330_IDR_221_270",0.515838719444071
"O00337_IDR_1_60",1
"O00339_IDR_1_48",1
"O00341_IDR_484_548",1
"O00358_IDR_138_358",0.478267525802703
"O00358_IDR_1_52",0.521732474197297
"O00391_IDR_546_692",1
"O00400_IDR_1_67",1
"O00401_IDR_141_216",0.409467703654447
"O00401_IDR_264_502",0.590532296345552
"O00408_IDR_908_941",1
"O00409_IDR_1_112",0.480120701417012
"O00409_IDR_204_490",0.519879298582988
"O00411_IDR_76_219",0.506287781621856
"O00411_IDR_9_62",0.493712218378144
"O00418_IDR_12_77",0.533533186121079
"O00418_IDR_330_499",0.466466813878921
"O00423_IDR_70_176",1
"O00425_IDR_159_192",1
"O00429_IDR_513_638",1
"O00443_IDR_1_366",1
"O00444_IDR_271_592",0.528436854960104
"O00444_IDR_809_884",0.471563145039896
"O00445_IDR_56_106",1
"O00451_IDR_1_33",0.503627646725617
"O00451_IDR_358_464",0.496372353274383
"O00458_IDR_1_75",0.499218948448552
"O00458_IDR_419_451",0.500781051551448
"O00482_IDR_131_255",0.5120262501845
"O00482_IDR_1_75",0.4879737498155
"O00488_IDR_1_59",0.49845749337532
"O00488_IDR_73_134",0.50154250662468
"O00499_IDR_276_516",1
"O00505_IDR_16_69",1
"O00506_IDR_294_379",1
"O00507_IDR_1595_1638",0.332661900004757
"O00507_IDR_1_64",0.335859561111155
"O00507_IDR_2477_2555",0.331478538884088
"O00512_IDR_1_1426",1
"O00515_IDR_1_517",1
"O00533_IDR_1115_1170",1
"O00541_IDR_257_316",0.409331080951865
"O00541_IDR_446_588",0.590668919048134
"O00548_IDR_574_700",1
"O00555_IDR_1_54",0.202898694327119
"O00555_IDR_1975_2502",0.273901194269567
"O00555_IDR_406_448",0.178302977223478
"O00555_IDR_801_1212",0.344897134179835
"O00559_IDR_111_158",0.245816139673256
"O00559_IDR_160_213",0.258221192950582
"O00559_IDR_1_62",0.249616674252005
"O00559_IDR_64_109",0.246345993124158
"O00560_IDR_1_44",1
"O00562_IDR_1194_1244",0.252194867655536
"O00562_IDR_256_332",0.257967649075444
"O00562_IDR_379_421",0.251206805361426
"O00562_IDR_581_682",0.238630677907594
"O00566_IDR_100_364",0.368384217388804
"O00592_IDR_1_353",1
"O00602_IDR_58_111",1
"O00629_IDR_1_69",1
"O00712_IDR_186_388",1
"O00716_IDR_1_175",0.541304089650793
"O00716_IDR_355_418",0.458695910349207
"O00746_IDR_1_34",1
"O00750_IDR_1_318",1
"O00763_IDR_171_231",0.468058950666027
"O00763_IDR_26_159",0.531941049333972
"O00767_IDR_1_65",1
"Q9Y6X0_IDR_1_1596",1
"Q9Y6X1_IDR_1_38",1
"Q9Y6X2_IDR_409_448",0.333295857314635
"Q9Y6X2_IDR_452_620",0.347079807779175
"Q9Y6X2_IDR_66_118",0.319624334906191
"Q9Y6X4_IDR_259_670",1
"Q9Y6X6_IDR_1175_1411",0.198752852688236
"Q9Y6X6_IDR_1419_1781",0.190512638307806
"Q9Y6X6_IDR_1817_1847",0.205221226685163
"Q9Y6X6_IDR_366_396",0.20468159057375
"Q9Y6X6_IDR_959_1011",0.200831691745045
"Q9Y6X8_IDR_1_151",0.180349352478359
"Q9Y6X8_IDR_158_280",0.157820244108213
"Q9Y6X8_IDR_314_486",0.15446635623411
"Q9Y6X8_IDR_488_562",0.163767190105389
"Q9Y6X8_IDR_564_635",0.168802617544825
"Q9Y6X8_IDR_761_837",0.174794239529104
"Q9Y6X9_IDR_530_800",0.476142850939153
"Q9Y6X9_IDR_829_905",0.523857149060847
"Q9Y6Y1_IDR_1172_1403",0.165362421184668
"Q9Y6Y1_IDR_1407_1485",0.15848068337403
"Q9Y6Y1_IDR_1606_1673",0.166533117893726
"Q9Y6Y1_IDR_186_736",0.164704238743817
"Q9Y6Y1_IDR_779_862",0.158929352787539
"Q9Y6Y1_IDR_988_1031",0.18599018601622
"Q9Y6Y8_IDR_1_262",0.257568198342037
"Q9Y6Y8_IDR_598_656",0.236349257452819
"Q9Y6Y8_IDR_692_753",0.250820665863839
"Q9Y6Y8_IDR_892_934",0.255261878341306
"Q9Y6Z7_IDR_1_128",1
"U3KPV4_IDR_1_39",1
"O14513_IDR_516_668",0.192623161158029
"O14513_IDR_674_1909",0.193408191017177
"O14514_IDR_1199_1347",0.330614321455128
"O14514_IDR_1350_1557",0.350576435418897
"O14514_IDR_1_36",0.318809243125975
"O14519_IDR_1_58",1
"O14520_IDR_283_342",1
"O14521_IDR_1_36",1
"O14522_IDR_783_859",1
"O14523_IDR_33_80",0.51286045505539
"O14523_IDR_410_706",0.48713954494461
"O14524_IDR_392_444",1
"O14526_IDR_257_613",1
"O14529_IDR_1124_1167",0.270177609489111
"O14529_IDR_113_956",0.237665667996058
"O14529_IDR_1224_1457",0.25193577436197
"O14529_IDR_962_1043",0.240220948152861
"O14530_IDR_189_226",1
"O14531_IDR_507_572",1
"O14544_IDR_1_353",1
"O14607_IDR_376_834",0.231420938824226
"O14607_IDR_839_874",0.248164769628429
"O14607_IDR_994_1024",0.267044595541115
"O14613_IDR_1_39",0.544754625450914
"O14613_IDR_46_182",0.455245374549086
"O14617_IDR_630_914",1
"O14627_IDR_1_172",0.508012335826494
"O14627_IDR_226_284",0.491987664173506
"O14628_IDR_57_213",1
"O14633_IDR_1_109",1
"O14638_IDR_1_46",1
"O14639_IDR_337_372",0.484003068309246
"O14639_IDR_375_667",0.515996931690754
"O14640_IDR_376_408",0.296919313492268
"O14640_IDR_507_674",0.308945744739848
"O14640_IDR_90_243",0.394134941767884
"O14641_IDR_512_575",0.303856880876606
"O14641_IDR_578_715",0.328188117280712
"O14641_IDR_96_259",0.367955001842682
"O14645_IDR_20_60",1
"O14681_IDR_34_77",1
"O14686_IDR_1604_4707",0.197482893272435
"O14686_IDR_1_61",0.201378631170466
"O14686_IDR_356_389",0.195089203875202
"O14686_IDR_396_1358",0.202640662480513
"O14686_IDR_4908_4975",0.203408609201383
"O14709_IDR_123_343",1
"O14713_IDR_1_57",1
"O14730_IDR_1_180",1
"O14733_IDR_1_88",1
"O14737_IDR_1_37",1
"O14745_IDR_113_148",0.526099567545588
"O14787_IDR_319_367",1
"O14788_IDR_1_57",1
"O14791_IDR_22_63",1
"O14792_IDR_1_50",1
"O14793_IDR_1_38",1
"O14795_IDR_152_377",1
"O14810_IDR_1_134",1
"O14813_IDR_1_284",1
"O14827_IDR_694_890",1
"O14828_IDR_1_132",1
"O14829_IDR_311_343",1
"O14830_IDR_314_402",1
"O14836_IDR_108_223",1
"O14843_IDR_299_346",1
"O14862_IDR_87_148",1
"O14863_IDR_54_105",1
"O14867_IDR_131_521",0.499048998802907
"O14867_IDR_654_718",0.500951001197093
"O14874_IDR_1_50",1
"O14896_IDR_120_185",1
"O14974_IDR_287_930",1
"O14976_IDR_325_371",0.498056852463218
"O14976_IDR_751_1172",0.501943147536782
"O14978_IDR_104_224",0.479977904381112
"O14978_IDR_227_375",0.520022095618888
"O14979_IDR_1_90",0.495170919114263
"O14979_IDR_92_146",0.504829080885737
"O14981_IDR_152_253",0.495169086299305
"O14981_IDR_976_1013",0.504830913700695
"O14986_IDR_279_320",0.529564904428265
"O14986_IDR_401_535",0.470435095571735
"O14990_IDR_1_202",1
"O14994_IDR_1_88",0.465494975189851
"O14994_IDR_399_562",0.534505024810149
"O15013_IDR_1223_1261",0.35080000301222
"O15013_IDR_1277_1326",0.322324156216892
"O15013_IDR_1_397",0.326875840770888
"O15014_IDR_1_33",0.216038547575386
"O15014_IDR_334_1411",0.59121515422355
"O15014_IDR_41_330",0.192746298201064
"O15034_IDR_1021_1052",0.288280402734715
"O15037_IDR_198_416",0.522798941674988
"O15037_IDR_595_628",0.477201058325012
"O15040_IDR_374_792",1
"O15041_IDR_736_775",1
"O15042_IDR_1_120",0.279758215174771
"O15042_IDR_126_268",0.317508295208423
"O15042_IDR_680_1029",0.402733489616806
"O15047_IDR_190_623",0.436425178061325
"O15047_IDR_833_1414",0.563574821938675
"O15049_IDR_1_477",0.465499300304591
"O15049_IDR_511_544",0.534500699695408
"O15050_IDR_1078_1140",0.267180364183283
"O15050_IDR_2891_2925",0.257107471414949
"O15050_IDR_609_678",0.242166763011298
"O15050_IDR_704_772",0.23354540139047
"O15054_IDR_1_1123",0.62440741101749
"O15054_IDR_1291_1321",0.37559258898251
"O15055_IDR_1_107",0.258283094506849
"O15055_IDR_475_845",0.24838957780224
"O15075_IDR_282_374",0.247468949303332
"O15075_IDR_653_740",0.233353119761134
"O15078_IDR_1021_1051",0.08087920456871
"O15078_IDR_1412_1448",0.0828844654176125
"O15078_IDR_1477_1535",0.0828630184193016
"O15078_IDR_1580_1620",0.0787398681404083
"O15078_IDR_1783_1902",0.0890381908210588
"O15078_IDR_1991_2082",0.0814825849373266
"O15078_IDR_2095_2127",0.0843284935016155
"O15078_IDR_2355_2385",0.0845705938278074
"O15078_IDR_2433_2479",0.0789394337277867
"O15078_IDR_491_612",0.0842664035018644
"O15078_IDR_63_175",0.095943872078795
"O15078_IDR_636_785",0.0760638710577131
"O15079_IDR_1_417",1
"O15083_IDR_1_374",0.282777640839305
"O15083_IDR_635_667",0.233862589762879
"O15083_IDR_740_806",0.241898596247988
"O15083_IDR_867_955",0.241461173149827
"O15085_IDR_1_40",0.163975089788763
"O15151_IDR_113_185",0.355228399249307
"O15151_IDR_209_275",0.333765622431242
"O15151_IDR_334_432",0.311005978319451
"O15156_IDR_145_344",0.495829875189017
"O15156_IDR_451_539",0.504170124810983
"O15162_IDR_42_82",1
"O15164_IDR_1013_1050",0.325076281289234
"O15164_IDR_1_49",0.349003641450894
"O15164_IDR_430_824",0.325920077259872
"O15165_IDR_33_306",1
"O15169_IDR_1_79",0.469003851678652
"O15169_IDR_214_778",0.530996148321348
"O15173_IDR_1_48",1
"O15178_IDR_1_38",0.50736031829367
"O15178_IDR_250_435",0.49263968170633
"O15194_IDR_1_39",1
"O15195_IDR_722_795",1
"O15198_IDR_210_249",1
"O15204_IDR_1_33",1
"O15209_IDR_151_423",0.342720547870903
"O15265_IDR_1_144",0.490320829214126
"O15265_IDR_153_892",0.509679170785874
"O15266_IDR_1_292",1
"O15270_IDR_1_61",1
"O15297_IDR_35_93",0.529387555052342
"O15297_IDR_379_597",0.470612444947658
"O15315_IDR_351_384",1
"O15327_IDR_1_34",0.32323333020603
"O15327_IDR_478_520",0.357550157829418
"O15327_IDR_527_570",0.319216511964552
"O15347_IDR_163_200",1
"O15350_IDR_300_354",0.359921113980456
"O15350_IDR_33_112",0.320110953797287
"O15350_IDR_374_489",0.319967932222257
"O15353_IDR_1_266",0.343170099443944
"O15353_IDR_365_520",0.328576751682106
"O15353_IDR_552_605",0.328253148873949
"O15354_IDR_1_246",0.57720161887729
"O15354_IDR_572_611",0.42279838112271
"O15399_IDR_897_1336",0.723774909857936
"O15400_IDR_121_164",1
"O15403_IDR_206_279",0.485701862786575
"O15403_IDR_475_523",0.514298137213425
"O15405_IDR_1_576",1
"O15409_IDR_1_338",0.321448176553403
"O15409_IDR_397_483",0.342348041870609
"O15409_IDR_582_715",0.336203781575987
"O15417_IDR_1_2777",1
"O15427_IDR_411_465",1
"O15431_IDR_1_41",1
"O15432_IDR_56_86",1
"O15438_IDR_855_946",1
"O15439_IDR_632_693",1
"O15440_IDR_1_87",0.31843833147736
"O15440_IDR_505_566",0.347383693561767
"O15440_IDR_787_838",0.334177974960874
"O15444_IDR_94_150",1
"O15446_IDR_124_510",1
"O15457_IDR_1_151",1
"O15503_IDR_12_78",1
"O15504_IDR_206_386",0.361714289613752
"O15504_IDR_24_112",0.638285710386248
"O15516_IDR_1_44",0.535652984004076
"O15516_IDR_382_846",0.464347015995924
"O15519_IDR_176_238",1
"O15520_IDR_8_68",1
"O15522_IDR_1_88",1
"O15523_IDR_1_138",1
"O15524_IDR_1_54",1
"O15529_IDR_299_346",1
"O15530_IDR_1_77",0.496335660785705
"O15530_IDR_366_443",0.503664339214295
"O15534_IDR_1_172",0.263038610587913
"O15534_IDR_1207_1290",0.244353353205937
"O15534_IDR_504_870",0.258348583877218
"O15534_IDR_944_1120",0.234259452328932
"O15535_IDR_136_253",1
"O15541_IDR_102_180",0.409098504278196
"O15541_IDR_21_99",0.590901495721804
"O43159_IDR_1_236",1
"O43164_IDR_169_411",0.345065659496037
"O43164_IDR_445_522",0.335704765811145
"O43164_IDR_50_159",0.319229574692818
"O43166_IDR_1030_1741",0.241888890659921
"O43166_IDR_1_203",0.247278890908115
"O43166_IDR_205_321",0.271379660813043
"O43166_IDR_356_406",0.239452557618921
"O43167_IDR_131_293",0.571668015147655
"O43167_IDR_651_697",0.428331984852345
"O43169_IDR_103_150",1
"O43172_IDR_1_31",0.501391012777905
"O43172_IDR_34_72",0.498608987222095
"O43173_IDR_1_63",1
"O43174_IDR_1_38",1
"O43181_IDR_1_52",1
"O43182_IDR_1_186",0.298846800653499
"O43182_IDR_299_402",0.347236496000302
"O43182_IDR_631_946",0.353916703346198
"O43184_IDR_1_37",0.502870741216512
"O43255_IDR_1_70",1
"O43257_IDR_1_77",1
"O43278_IDR_1_47",1
"O43281_IDR_60_430",1
"O43283_IDR_1_111",0.451832283644871
"O43283_IDR_448_966",0.548167716355129
"O43286_IDR_1_31",0.471289419985314
"O43286_IDR_57_95",0.528710580014686
"O43290_IDR_1_197",0.3095165025548
"O43290_IDR_282_350",0.214173621841894
"O43290_IDR_353_645",0.245623557203894
"O43290_IDR_649_697",0.230686318399412
"O43291_IDR_93_128",1
"O43293_IDR_281_313",1
"O43294_IDR_1_223",1
"O43295_IDR_183_219",0.256691971472058
"O43295_IDR_452_498",0.24041486672067
"O43295_IDR_718_753",0.237688548632491
"O43295_IDR_804_1099",0.265204613174781
"O43313_IDR_600_823",0.236321980020864
"O43314_IDR_898_1243",1
"O43318_IDR_301_502",1
"O43323_IDR_1_43",1
"O43345_IDR_59_142",1
"O43353_IDR_312_431",1
"O43361_IDR_23_130",1
"O43364_IDR_1_376",1
"O43365_IDR_1_238",0.32257681178028
"O43365_IDR_241_360",0.357951021554394
"O43365_IDR_371_409",0.319472166665326
"O43379_IDR_1_55",0.536556168384482
"O43379_IDR_760_1403",0.463443831615518
"O43390_IDR_505_596",1
"O43395_IDR_73_324",1
"O43399_IDR_128_206",0.495309038611676
"O43399_IDR_1_40",0.504690961388324
"O43405_IDR_126_159",1
"O43414_IDR_1_137",1
"O43422_IDR_93_154",1
"O43497_IDR_1545_1589",0.24285605611412
"O43497_IDR_1857_2377",0.172812197221519
"O43497_IDR_453_720",0.203600617460771
"O43505_IDR_1_53",1
"O43497_IDR_970_1229",0.189738362174026
"O43506_IDR_693_726",1
"O43508_IDR_1_121",1
"O43511_IDR_593_645",0.50115343233404
"O43511_IDR_735_780",0.49884656766596
"O43513_IDR_173_213",1
"O43516_IDR_1_503",1
"O43520_IDR_1182_1251",0.542878704430376
"O43520_IDR_1_59",0.457121295569624
"O43521_IDR_1_96",1
"O43524_IDR_1_156",0.532799489791365
"O43524_IDR_239_592",0.467200510208635
"O43525_IDR_1_100",0.507479008736663
"O43525_IDR_410_864",0.492520991263337
"O43526_IDR_25_69",0.229495061836166
"O43572_IDR_172_289",0.323018831974007
"O43572_IDR_515_562",0.343507819850257
"O43581_IDR_1_134",1
"O43583_IDR_70_113",1
"O43586_IDR_290_364",1
"O43593_IDR_1_108",0.244720028513983
"O43593_IDR_113_144",0.258240139432027
"O43593_IDR_189_548",0.244828579927463
"O43593_IDR_688_829",0.252211252126528
"O43597_IDR_1_172",1
"O43602_IDR_268_365",1
"O43603_IDR_312_379",1
"O43609_IDR_1_174",1
"O43610_IDR_1_142",1
"O43612_IDR_1_35",0.458567052466932
"O43612_IDR_99_131",0.541432947533068
"O43613_IDR_249_292",0.517956466588694
"O43613_IDR_380_425",0.482043533411306
"O43711_IDR_1_60",0.318403453853431
"O43711_IDR_219_262",0.32399706703922
"O43711_IDR_93_171",0.357599479107349
"O43719_IDR_1_42",0.294273078284091
"O43719_IDR_376_737",0.420738129677026
"O43719_IDR_78_123",0.284988792038883
"O43734_IDR_1_240",0.45347028931504
"O43734_IDR_250_404",0.54652971068496
"O43741_IDR_1_73",1
"O43747_IDR_588_699",1
"O43752_IDR_107_166",1
"O43763_IDR_1_163",1
"O43765_IDR_249_286",1
"O43768_IDR_1_64",0.496317835826244
"O43768_IDR_67_121",0.503682164173756
"O43781_IDR_1_137",0.510582865820959
"O43781_IDR_525_588",0.489417134179041
"O43790_IDR_438_486",1
"O43809_IDR_1_33",1
"O43896_IDR_638_803",0.280065421038166
"O43896_IDR_806_1103",0.466690444943142
"O43897_IDR_78_151",1
"O43900_IDR_369_615",1
"O43903_IDR_169_205",1
"O43908_IDR_1_102",1
"O43909_IDR_1_62",1
"O43914_IDR_69_113",1
"O43915_IDR_1_42",1
"O43918_IDR_101_206",0.243531243220881
"O60240_IDR_194_397",0.308855501259571
"O60240_IDR_401_522",0.369819866773242
"O60241_IDR_1245_1325",0.327401127650783
"O60241_IDR_1328_1542",0.329736458832888
"O60241_IDR_770_809",0.342862413516329
"O60242_IDR_1162_1309",0.325773320941416
"O60242_IDR_1313_1469",0.334116352304009
"O60242_IDR_242_282",0.340110326754575
"O60244_IDR_1_45",0.487211205420131
"O60244_IDR_974_1166",0.512788794579869
"O60245_IDR_186_221",0.370708409707262
"O60245_IDR_846_880",0.317233169367796
"O60245_IDR_905_1060",0.312058420924942
"O60248_IDR_1_58",0.435724165700432
"O60248_IDR_60_233",0.564275834299568
"O60258_IDR_1_48",1
"O60260_IDR_77_117",1
"O60264_IDR_1016_1052",0.317421061761109
"O60264_IDR_108_162",0.318484186008108
"O60264_IDR_1_85",0.364094752230782
"O60282_IDR_371_442",0.491093719206048
"O60282_IDR_896_957",0.508906280793952
"O60284_IDR_1_913",1
"O60285_IDR_1_51",0.35478846422488
"O60285_IDR_339_597",0.335073927487362
"O60285_IDR_606_636",0.310137608287758
"O60287_IDR_2012_2047",1
"O60290_IDR_1092_1169",0.33850835963729
"O60290_IDR_370_461",0.31950465596455
"O60290_IDR_69_134",0.34198698439816
"O60291_IDR_329_552",1
"O60292_IDR_1043_1712",0.201528898534761
"O60292_IDR_1_39",0.186978677827953
"O60292_IDR_248_330",0.209032319388827
"O60292_IDR_361_420",0.18715432634255
"O60292_IDR_43_148",0.215305777905909
"O60293_IDR_1_1139",1
"O60296_IDR_1_32",0.213907024009465
"O60296_IDR_139_177",0.21423344946077
"O60296_IDR_179_559",0.185323432551416
"O60309_IDR_1088_1141",0.193166413149488
"O60309_IDR_1146_1457",0.198465978122501
"O60309_IDR_1529_1634",0.232403526322889
"O60312_IDR_1313_1499",0.49424947994927
"O60312_IDR_615_687",0.505750520050729
"O60313_IDR_181_219",0.472613564005204
"O60313_IDR_33_72",0.527386435994796
"O60315_IDR_1058_1214",0.588685085697375
"O60315_IDR_1_1056",0.411314914302625
"O60318_IDR_1_477",0.281191228149191
"O60318_IDR_1912_1946",0.243230691767635
"O60318_IDR_479_620",0.24963578521534
"O60318_IDR_969_1129",0.225942294867835
"O60320_IDR_1_58",0.331000457966687
"O60320_IDR_210_280",0.336062024971924
"O60320_IDR_285_491",0.332937517061389
"O60331_IDR_1_67",0.351184136751739
"O60331_IDR_323_375",0.333385280570981
"O60331_IDR_447_632",0.31543058267728
"O60333_IDR_400_463",0.159756780949605
"O60381_IDR_121_188",0.347096496666789
"O60381_IDR_346_433",0.352064857346929
"O60383_IDR_1_51",0.448386206061472
"O60383_IDR_281_341",0.551613793938527
"O60391_IDR_884_1043",1
"O60393_IDR_1_691",1
"O60422_IDR_1_320",1
"O60423_IDR_1_102",0.512032804454331
"O60423_IDR_1221_1300",0.487967195545669
"O60447_IDR_1_130",0.495329403246491
"O60447_IDR_674_810",0.504670596753509
"O60462_IDR_602_635",0.491270877701105
"O60462_IDR_818_853",0.508729122298895
"O60469_IDR_1569_1602",0.504465784954886
"O60469_IDR_1618_2008",0.495534215045114
"O60476_IDR_1_107",0.490523866897476
"O60476_IDR_118_174",0.509476133102524
"O60478_IDR_1_32",1
"O60479_IDR_1_287",1
"O60512_IDR_345_393",0.526061533032357
"O60513_IDR_1_72",1
"O60516_IDR_51_100",1
"O60522_IDR_1164_1287",0.248946113416062
"O60522_IDR_1704_1775",0.256073732156087
"O60522_IDR_1898_1974",0.241236533547352
"O60522_IDR_675_743",0.253743620880499
"O60524_IDR_415_455",0.476817164230745
"O60524_IDR_669_975",0.523182835769255
"O60542_IDR_23_61",1
"O60548_IDR_1_125",0.515248188317075
"O60548_IDR_190_495",0.484751811682925
"O60551_IDR_1_111",1
"O60563_IDR_250_663",0.553272503812313
"O60563_IDR_670_726",0.446727496187687
"O60565_IDR_1_85",1
"O60566_IDR_202_718",1
"O60568_IDR_1_32",1
"O60573_IDR_1_52",1
"O60583_IDR_253_708",1
"O60673_IDR_2184_2260",0.204114365327505
"O60674_IDR_1_34",1
"O60675_IDR_123_156",1
"O60678_IDR_1_44",0.530102710663738
"O60678_IDR_164_216",0.469897289336262
"O60682_IDR_1_114",1
"O60684_IDR_1_78",1
"O60704_IDR_1_56",1
"O60706_IDR_622_666",0.507101979907884
"O60706_IDR_916_969",0.492898020092116
"O60711_IDR_12_136",1
"O60716_IDR_1_361",0.388091997204834
"O60716_IDR_599_645",0.316059005411652
"O60716_IDR_854_943",0.295848997383514
"O60721_IDR_1_386",0.299892828108115
"O60721_IDR_401_436",0.319115449193384
"O60721_IDR_618_896",0.380991722698501
"O60729_IDR_1_45",0.523986649973197
"O60729_IDR_379_498",0.476013350026803
"O60732_IDR_1_901",1
"O60828_IDR_81_265",1
"O60829_IDR_1_102",1
"O60830_IDR_140_172",1
"O60832_IDR_1_32",0.46447415895246
"O60832_IDR_420_514",0.53552584104754
"O60840_IDR_1599_1896",0.252408328097223
"O60840_IDR_1_66",0.240597132066103
"O60840_IDR_413_499",0.233657181818902
"O60840_IDR_765_829",0.273337358017772
"O60841_IDR_1_362",0.509824562070831
"O60841_IDR_369_626",0.490175437929169
"O60861_IDR_111_171",1
"O60869_IDR_1_69",1
"O60870_IDR_208_277",1
"O60882_IDR_1_31",1
"O60883_IDR_1_113",0.52810871311956
"O60883_IDR_438_480",0.47189128688044
"O60884_IDR_377_412",1
"O60885_IDR_1_58",0.188256519188656
"O60885_IDR_175_348",0.199956280720406
"O75078_IDR_202_235",1
"O75081_IDR_1_653",1
"O75084_IDR_1_45",0.472811714637283
"O75084_IDR_162_202",0.527188285362717
"O75095_IDR_1_34",1
"O75096_IDR_1650_1696",0.503033512913121
"O75096_IDR_1844_1905",0.496966487086879
"O75106_IDR_1_51",1
"O75112_IDR_501_538",0.497502959218452
"O75112_IDR_86_499",0.502497040781548
"O75113_IDR_194_343",0.328028692561023
"O75113_IDR_373_596",0.312031515056501
"O75113_IDR_789_851",0.359939792382477
"O75150_IDR_243_652",0.335082505160313
"O75151_IDR_444_1096",1
"O75152_IDR_85_770",1
"O75153_IDR_1262_1309",0.342978088143045
"O75153_IDR_1_37",0.344458567582841
"O75153_IDR_632_692",0.312563344274113
"O75154_IDR_1_206",0.353989357483062
"O75154_IDR_269_483",0.301711552825893
"O75154_IDR_627_664",0.344299089691045
"O75155_IDR_313_345",1
"O75157_IDR_1_780",1
"O75159_IDR_20_356",1
"O75264_IDR_1_130",1
"O75290_IDR_60_163",1
"O75298_IDR_1_339",1
"O75311_IDR_1_39",0.468556751597792
"O75311_IDR_349_417",0.531443248402208
"O75319_IDR_250_358",1
"O75323_IDR_7_45",1
"O75326_IDR_1_47",1
"O75330_IDR_1_95",0.49573360342922
"O75330_IDR_660_724",0.504266396570781
"O75333_IDR_1_58",0.483213606756288
"O75333_IDR_243_317",0.516786393243712
"O75334_IDR_1_888",0.496359317751518
"O75334_IDR_954_999",0.503640682248482
"O75335_IDR_1_822",0.493850393999389
"O75335_IDR_886_929",0.506149606000611
"O75339_IDR_1135_1184",0.598249868481513
"O75339_IDR_1_48",0.401750131518487
"O75351_IDR_78_111",1
"O75354_IDR_1_96",1
"O75398_IDR_1_149",0.240991718570688
"O75398_IDR_154_190",0.257429537296965
"O75398_IDR_275_515",0.235386866105336
"O75398_IDR_521_565",0.266191878027011
"O75410_IDR_1_595",1
"O75417_IDR_1_65",0.352638227281828
"O75417_IDR_840_877",0.342431878157246
"O75417_IDR_899_1821",0.304929894560925
"O75419_IDR_124_167",1
"O75420_IDR_535_889",0.320390913396688
"O75420_IDR_71_470",0.401639802392538
"O75420_IDR_966_1010",0.277969284210775
"O75425_IDR_138_184",1
"O75426_IDR_1_34",1
"O75427_IDR_1_31",0.442875412531377
"O75427_IDR_264_535",0.557124587468623
"O75439_IDR_1_44",1
"O75444_IDR_1_256",1
"O75487_IDR_480_556",0.458837145307284
"O75489_IDR_1_50",1
"O75494_IDR_89_262",1
"O75496_IDR_160_209",0.528853932119806
"O75496_IDR_1_88",0.471146067880194
"O75509_IDR_1_48",0.313381572212901
"O75509_IDR_216_344",0.35370860606959
"O75509_IDR_500_535",0.332909821717509
"O75525_IDR_161_336",1
"O75526_IDR_83_392",1
"O75528_IDR_176_309",0.477046257429431
"O75528_IDR_69_148",0.522953742570569
"O75530_IDR_1_72",1
"O75533_IDR_1_376",1
"O75541_IDR_1_338",1
"O75553_IDR_171_588",1
"O75554_IDR_193_376",0.532480562099445
"O75554_IDR_83_125",0.467519437900555
"O75563_IDR_64_103",0.488147620017106
"O75610_IDR_226_258",1
"O75616_IDR_262_295",0.517782559241691
"O75616_IDR_54_86",0.482217440758309
"O75618_IDR_102_199",1
"O75626_IDR_1_43",0.244414156823795
"O75626_IDR_213_574",0.260978589437631
"O75626_IDR_708_752",0.251850850071692
"O75626_IDR_765_825",0.242756403666881
"O75628_IDR_1_76",0.503396666787689
"O75628_IDR_249_294",0.49660333321231
"O75629_IDR_1_45",1
"O75631_IDR_236_287",1
"O75636_IDR_1_85",1
"O75638_IDR_1_84",1
"O75643_IDR_184_256",0.318078152444805
"O75643_IDR_1_90",0.316885174070613
"O75643_IDR_366_404",0.365036673484583
"O75665_IDR_449_1012",1
"O75674_IDR_155_196",0.512454440216018
"O75783_IDR_1_60",1
"O75791_IDR_182_263",1
"O75794_IDR_48_79",1
"O75807_IDR_51_552",0.544227581103056
"O75807_IDR_622_674",0.455772418896944
"O75808_IDR_18_51",0.540156478205187
"O75808_IDR_60_413",0.459843521794813
"O75815_IDR_1_114",0.508254211672286
"O75815_IDR_265_477",0.491745788327714
"O75820_IDR_59_146",1
"O75821_IDR_174_236",1
"O75822_IDR_1_116",0.487492154637911
"O75822_IDR_212_245",0.512507845362089
"O75829_IDR_213_258",0.575087123762745
"O75829_IDR_23_63",0.424912876237255
"O75840_IDR_45_214",1
"O75843_IDR_591_666",1
"O75844_IDR_291_322",1
"O75845_IDR_261_299",1
"O75864_IDR_1_43",0.343047351393379
"O75914_IDR_145_260",0.510194880353093
"O75916_IDR_423_577",1
"O75920_IDR_1_74",1
"O75923_IDR_137_211",1
"O75925_IDR_418_459",0.351351195174554
