"","GO0140513_nuclear_protein_containing_complex"
"Q12887_IDR_63_138",0.565724176861098
"Q12888_IDR_1604_1714",0.579113806534909
"Q12888_IDR_26_1485",0.420886193465091
"Q12889_IDR_386_441",0.493262130133912
"Q12889_IDR_469_590",0.506737869866088
"Q12893_IDR_296_351",1
"Q12901_IDR_60_156",1
"Q12904_IDR_83_147",1
"Q12905_IDR_356_390",1
"Q12906_IDR_340_407",0.200831913830417
"Q12906_IDR_470_517",0.205343299871883
"Q12906_IDR_54_84",0.192712496447415
"Q12906_IDR_591_894",0.401112289850285
"Q12907_IDR_281_356",1
"Q12908_IDR_316_348",1
"Q12918_IDR_16_88",1
"Q12923_IDR_182_305",0.149696720809525
"Q12923_IDR_414_508",0.137354612407191
"Q12926_IDR_1_36",1
"Q12950_IDR_190_439",0.466572835158948
"Q12951_IDR_210_336",1
"Q12952_IDR_135_304",1
"Q12955_IDR_1_41",0.463613010314587
"Q12955_IDR_1439_4377",0.536386989685413
"Q12959_IDR_141_190",0.317815132635655
"Q12959_IDR_65_139",0.312738883360118
"Q12959_IDR_661_695",0.369445984004227
"Q12965_IDR_927_1050",1
"Q12967_IDR_252_364",0.548264303072216
"Q12967_IDR_648_788",0.451735696927784
"Q12968_IDR_1045_1075",0.316112404229377
"Q12968_IDR_56_383",0.337624766014752
"Q12968_IDR_702_1011",0.34626282975587
"Q12972_IDR_130_351",1
"Q12979_IDR_27_86",1
"Q12980_IDR_32_63",0.522728417559111
"Q12980_IDR_417_483",0.477271582440889
"Q12981_IDR_114_145",1
"Q12982_IDR_1_125",1
"Q13023_IDR_2116_2319",0.173572098488659
"Q13029_IDR_1194_1691",0.51712570903208
"Q13029_IDR_154_1192",0.48287429096792
"Q13033_IDR_1_69",0.513486311309879
"Q13033_IDR_81_420",0.486513688690121
"Q13042_IDR_540_620",1
"Q13043_IDR_303_435",1
"Q13045_IDR_405_442",0.424629148834457
"Q13045_IDR_947_977",0.575370851165543
"Q13061_IDR_77_683",1
"Q13064_IDR_1_240",1
"Q13065_IDR_1_117",1
"Q13127_IDR_20_155",0.316107309184487
"Q13127_IDR_411_1054",0.683892690815513
"Q13129_IDR_1_45",0.146582901907112
"Q13129_IDR_1554_1589",0.129883002297325
"Q13129_IDR_1593_1777",0.140055510228475
"Q13129_IDR_1779_1839",0.151228589353347
"Q13129_IDR_483_581",0.131548161368054
"Q13129_IDR_593_672",0.192229853643515
"Q13129_IDR_804_1552",0.10847198120217
"Q13131_IDR_350_404",0.467781044819078
"Q13131_IDR_479_540",0.532218955180922
"Q13201_IDR_978_1061",0.292884354346161
"Q13202_IDR_304_525",0.504945940808387
"Q13202_IDR_528_614",0.495054059191613
"Q13203_IDR_1_68",1
"Q13206_IDR_1_43",0.339024040622339
"Q13206_IDR_507_689",0.265944226927441
"Q13206_IDR_691_857",0.39503173245022
"Q13207_IDR_1_102",0.490644705070957
"Q13207_IDR_270_712",0.509355294929043
"Q13214_IDR_668_749",1
"Q13283_IDR_140_335",0.590177651349476
"Q13283_IDR_416_466",0.409822348650524
"Q13285_IDR_79_174",1
"Q13286_IDR_1_31",0.499296057709358
"Q13286_IDR_234_268",0.500703942290642
"Q13291_IDR_262_301",1
"Q13304_IDR_1_54",1
"Q13308_IDR_725_780",1
"Q13309_IDR_1_75",1
"Q13310_IDR_439_551",1
"Q13315_IDR_831_884",1
"Q13316_IDR_1_513",1
"Q13319_IDR_10_174",0.551668588528158
"Q13319_IDR_330_360",0.448331411471842
"Q13322_IDR_1_165",0.472902839359697
"Q13322_IDR_413_485",0.527097160640303
"Q13323_IDR_20_61",1
"Q13324_IDR_1_33",1
"Q13330_IDR_342_389",0.351155534934991
"Q13330_IDR_429_649",0.333577044278382
"Q13370_IDR_1074_1112",0.373727128907785
"Q13371_IDR_1_52",1
"Q13387_IDR_1_607",1
"Q13393_IDR_140_170",0.328549342607351
"Q13393_IDR_1_50",0.342792378909733
"Q13393_IDR_500_637",0.328658278482917
"Q13398_IDR_1_112",1
"Q13402_IDR_1059_1127",0.495766132193987
"Q13402_IDR_868_998",0.504233867806013
"Q13405_IDR_1_77",1
"Q13409_IDR_1_205",1
"Q13410_IDR_487_526",1
"Q13415_IDR_177_488",1
"Q13416_IDR_30_237",1
"Q13422_IDR_1_222",0.470999712782888
"Q13422_IDR_230_446",0.529000287217112
"Q13425_IDR_59_110",1
"Q13426_IDR_200_336",1
"Q13427_IDR_179_754",1
"Q13428_IDR_21_1488",1
"Q13444_IDR_686_863",1
"Q13451_IDR_421_457",1
"Q13454_IDR_1_46",1
"Q13459_IDR_1040_1492",0.426550785947629
"Q13459_IDR_1915_2157",0.311465961080912
"Q13459_IDR_708_824",0.26198325297146
"Q13461_IDR_157_319",0.483793512436848
"Q13461_IDR_1_70",0.516206487563152
"Q13464_IDR_1318_1354",0.491698689964382
"Q13464_IDR_968_1115",0.508301310035618
"Q13467_IDR_151_186",0.499449894849824
"Q13467_IDR_541_585",0.500550105150176
"Q13469_IDR_119_160",0.247644815758676
"Q13469_IDR_165_360",0.246049590211201
"Q13469_IDR_37_113",0.232414360623353
"Q13469_IDR_680_891",0.27389123340677
"Q13470_IDR_445_585",1
"Q13472_IDR_757_810",0.319101097653972
"Q13472_IDR_853_894",0.359046541785402
"Q13472_IDR_941_1001",0.321852360560626
"Q13505_IDR_1_149",1
"Q13506_IDR_259_289",0.308709793226561
"Q13506_IDR_311_487",0.36898231335118
"Q13506_IDR_78_251",0.322307893422259
"Q13508_IDR_283_365",1
"Q13515_IDR_1_51",1
"Q13516_IDR_1_134",0.535933396356636
"Q13516_IDR_179_323",0.464066603643364
"Q13519_IDR_71_152",1
"Q13520_IDR_252_282",1
"Q13523_IDR_1_660",1
"Q13530_IDR_354_392",1
"Q13535_IDR_413_452",1
"Q13541_IDR_66_118",1
"Q13542_IDR_1_53",0.466134948050081
"Q13542_IDR_55_120",0.533865051949919
"Q13547_IDR_382_482",1
"Q13554_IDR_317_536",1
"Q13557_IDR_308_358",1
"Q13561_IDR_21_109",0.455673796833496
"Q13601_IDR_1_35",0.40790199033471
"Q13601_IDR_247_381",0.59209800966529
"Q13610_IDR_45_113",1
"Q13613_IDR_1_94",1
"Q13614_IDR_1_73",1
"Q13615_IDR_1064_1101",0.313751746605212
"Q13615_IDR_265_306",0.347838514218496
"Q13615_IDR_581_992",0.338409739176292
"Q13619_IDR_1_40",1
"Q13620_IDR_1_193",1
"Q13769_IDR_302_336",0.467149749770584
"Q13772_IDR_157_203",0.269246095338776
"Q13772_IDR_205_260",0.233792277554463
"Q13772_IDR_262_387",0.225195286769785
"Q13772_IDR_434_486",0.271766340336975
"Q13796_IDR_119_1313",0.462291047008861
"Q13796_IDR_1353_1433",0.537708952991139
"Q13823_IDR_1_33",0.294769570663888
"Q13823_IDR_464_731",0.705230429336112
"Q13825_IDR_1_31",1
"Q14008_IDR_1423_1497",0.136975728765759
"Q14008_IDR_1892_1938",0.116975324832874
"Q14008_IDR_1945_2016",0.11970103679953
"Q14011_IDR_82_172",1
"Q14012_IDR_318_370",1
"Q14028_IDR_1119_1219",0.474961273372349
"Q14028_IDR_1_632",0.525038726627651
"Q14031_IDR_1_1446",1
"Q14050_IDR_1_684",1
"Q14055_IDR_1_689",1
"Q14140_IDR_1_63",0.537091306286002
"Q14140_IDR_78_240",0.462908693713998
"Q14141_IDR_398_434",1
"Q14145_IDR_1_49",1
"Q14147_IDR_698_763",1
"Q14149_IDR_438_827",0.479899914911298
"Q14149_IDR_846_888",0.520100085088702
"Q14151_IDR_1_64",0.29029689252498
"Q14151_IDR_482_948",0.380961275832841
"Q14151_IDR_79_406",0.328741831642179
"Q14152_IDR_784_1382",1
"Q14153_IDR_1_422",1
"Q14154_IDR_146_224",0.513197129709843
"Q14154_IDR_1_66",0.486802870290157
"Q14155_IDR_135_178",0.333156934512832
"Q14155_IDR_578_705",0.32149621488099
"Q14155_IDR_728_774",0.345346850606178
"Q14156_IDR_195_227",0.515665447734695
"Q14156_IDR_686_723",0.484334552265305
"Q14157_IDR_1_69",0.332982692009568
"Q14202_IDR_1_305",0.574359142066412
"Q14202_IDR_754_1060",0.425640857933588
"Q14203_IDR_1025_1089",0.47737128310358
"Q14203_IDR_95_243",0.52262871689642
"Q14207_IDR_72_1411",1
"Q14209_IDR_1_127",0.483142777530863
"Q14209_IDR_308_384",0.516857222469137
"Q14242_IDR_1_364",0.514377204615089
"Q14242_IDR_366_412",0.485622795384911
"Q14244_IDR_1_721",1
"Q14247_IDR_1_38",0.398937013629253
"Q14247_IDR_68_492",0.601062986370747
"Q14249_IDR_1_58",1
"Q14257_IDR_1_37",1
"Q14258_IDR_355_440",1
"Q14289_IDR_1_35",0.514980418046404
"Q14289_IDR_690_877",0.485019581953596
"Q14314_IDR_175_206",0.48349610894144
"Q14314_IDR_94_173",0.51650389105856
"Q14469_IDR_151_271",0.518477400609296
"Q14493_IDR_1_139",0.548399534091074
"Q14493_IDR_202_270",0.451600465908926
"Q14494_IDR_110_612",1
"Q14498_IDR_1_144",1
"Q14500_IDR_1_42",0.487739935419792
"Q14500_IDR_366_433",0.512260064580208
"Q14511_IDR_560_699",0.453645502967997
"Q14511_IDR_66_401",0.546354497032003
"Q14512_IDR_154_205",0.50097710019158
"Q14512_IDR_1_56",0.49902289980842
"Q14515_IDR_1_424",1
"Q14517_IDR_4206_4588",1
"Q14524_IDR_1053_1147",0.233648231499312
"Q14524_IDR_1922_2016",0.193284350683106
"Q14524_IDR_30_62",0.200539299125254
"Q14524_IDR_425_663",0.182364606083891
"Q14524_IDR_992_1041",0.190163512608437
"Q14525_IDR_368_404",1
"Q14526_IDR_152_689",1
"Q14571_IDR_1828_1874",0.360798674449883
"Q14573_IDR_1129_1165",0.266412385623752
"Q14573_IDR_1555_1585",0.239823853152362
"Q14573_IDR_1803_1862",0.244692417248527
"Q14573_IDR_904_959",0.249071343975359
"Q14576_IDR_1_36",1
"Q14582_IDR_1_209",1
"Q14584_IDR_14_185",1
"Q14585_IDR_1_59",1
"Q14587_IDR_1_200",1
"Q14588_IDR_53_147",1
"Q14590_IDR_61_262",1
"Q14592_IDR_56_149",1
"Q14593_IDR_1_33",1
"Q14596_IDR_289_365",0.355133050374039
"Q14596_IDR_482_882",0.299003749915328
"Q14596_IDR_87_147",0.345863199710633
"Q14623_IDR_1_48",1
"Q14671_IDR_781_814",0.195046597307231
"Q14674_IDR_1296_1487",0.569108683950198
"Q14674_IDR_1507_1570",0.430891316049802
"Q14676_IDR_138_1891",1
"Q14677_IDR_147_625",1
"Q14678_IDR_1_48",0.488040999429444
"Q14678_IDR_53_1079",0.511959000570556
"Q14679_IDR_1091_1199",0.278759140393648
"Q14679_IDR_1_117",0.226865578093703
"Q14679_IDR_122_567",0.218292036718588
"Q14679_IDR_947_987",0.276083244794062
"Q14680_IDR_328_560",1
"Q14681_IDR_1_69",1
"Q14684_IDR_230_306",0.261087899490595
"Q14684_IDR_336_683",0.407865603265054
"Q14684_IDR_718_758",0.331046497244351
"Q14686_IDR_1_41",0.247537842144887
"Q14686_IDR_142_2063",0.752462157855113
"Q14687_IDR_1_1120",1
"Q14689_IDR_1_280",1
"Q14789_IDR_2844_2890",0.112530658626505
"Q14789_IDR_2951_3259",0.0974701148588038
"Q14790_IDR_182_221",1
"Q147U1_IDR_53_168",1
"Q147X3_IDR_1_209",1
"Q14802_IDR_1_54",1
"Q14807_IDR_1_40",0.475510188500853
"Q14807_IDR_375_581",0.524489811499147
"Q14814_IDR_73_509",1
"Q14831_IDR_1_37",0.490793318614302
"Q14831_IDR_857_915",0.509206681385698
"Q14832_IDR_834_879",1
"Q14833_IDR_1_37",0.452738327707993
"Q14833_IDR_854_912",0.547261672292007
"Q14839_IDR_1_148",0.300350400683129
"Q14839_IDR_1261_1397",0.198937566811125
"Q14839_IDR_1521_1691",0.22086894329681
"Q14839_IDR_217_368",0.279843089208936
"Q14847_IDR_113_204",1
"Q14978_IDR_61_624",1
"Q14980_IDR_1350_1463",0.146217642316595
"Q14980_IDR_1473_2115",0.14044628665284
"Q14980_IDR_153_284",0.142133875647567
"Q14980_IDR_357_412",0.123634464407024
"Q14980_IDR_513_552",0.140665241680003
"Q14980_IDR_705_770",0.140770842151342
"Q14980_IDR_815_1324",0.166131647144629
"Q14990_IDR_1_47",0.332850567319985
"Q14990_IDR_203_250",0.306043027036864
"Q14990_IDR_80_121",0.361106405643151
"Q14993_IDR_244_1142",1
"Q14999_IDR_1331_1384",0.372869446607891
"Q14999_IDR_316_356",0.325742219267523
"Q14999_IDR_574_624",0.301388334124586
"Q149M9_IDR_1529_1564",1
"Q149N8_IDR_1_87",0.472797180128106
"Q14D33_IDR_158_246",0.196461715148953
"Q14D33_IDR_250_289",0.197975435860979
"Q14D33_IDR_291_326",0.20052032193309
"Q14D33_IDR_332_371",0.202193178456725
"Q14D33_IDR_376_536",0.202849348600253
"Q14DG7_IDR_792_938",0.456108038930801
"Q14DG7_IDR_951_1032",0.5438919610692
"Q15003_IDR_184_237",0.229359315704912
"Q15003_IDR_1_98",0.138224491648309
"Q15003_IDR_328_363",0.159912290483071
"Q15003_IDR_377_413",0.141301737857977
"Q15003_IDR_449_483",0.1734487982133
"Q15003_IDR_533_618",0.157753366092431
"Q15004_IDR_1_60",0.420159222092985
"Q15004_IDR_71_111",0.579840777907015
"Q15005_IDR_1_38",1
"Q15007_IDR_192_396",1
"Q15011_IDR_199_252",0.327210930373218
"Q15011_IDR_314_362",0.34823432323874
"Q15011_IDR_90_133",0.324554746388041
"Q15035_IDR_322_370",1
"Q15036_IDR_389_455",1
"Q15042_IDR_530_617",1
"Q15043_IDR_248_327",1
"Q15046_IDR_1_69",1
"Q15047_IDR_108_189",0.286745808075049
"Q15047_IDR_437_563",0.354254646176994
"Q15047_IDR_848_1195",0.358999545747957
"Q15049_IDR_1_42",1
"Q15050_IDR_164_269",0.430349392852864
"Q15050_IDR_277_365",0.569650607147136
"Q15052_IDR_109_148",0.4848674166978
"Q15052_IDR_549_649",0.515132583302199
"Q15054_IDR_125_466",1
"Q15056_IDR_118_248",0.544075373404264
"Q15056_IDR_1_34",0.455924626595736
"Q15057_IDR_516_601",1
"Q15058_IDR_1_350",0.489172167076628
"Q15058_IDR_1587_1619",0.510827832923372
"Q15059_IDR_1_34",0.229444587857006
"Q15149_IDR_2741_2785",0.533587382258818
"Q15149_IDR_99_176",0.466412617741182
"Q15172_IDR_1_52",1
"Q15173_IDR_1_58",1
"Q15185_IDR_129_160",1
"Q15198_IDR_1_62",1
"Q15223_IDR_380_489",1
"Q15233_IDR_1_56",0.35908592498407
"Q15233_IDR_305_389",0.303652973812102
"Q15233_IDR_401_471",0.337261101203827
"Q15256_IDR_253_337",0.478375709540856
"Q15256_IDR_48_82",0.521624290459144
"Q15262_IDR_731_843",1
"Q15269_IDR_227_264",0.520757250172744
"Q15269_IDR_880_919",0.479242749827256
"Q15276_IDR_31_533",0.503579879910187
"Q15276_IDR_627_682",0.496420120089813
"Q15287_IDR_1_158",0.652396327992547
"Q15287_IDR_243_305",0.347603672007453
"Q15291_IDR_342_398",0.417921920470276
"Q15390_IDR_284_333",0.498660620090575
"Q15390_IDR_87_235",0.501339379909425
"Q15397_IDR_1_129",1
"Q15398_IDR_1_117",0.228078827933868
"Q15398_IDR_127_427",0.228457622925933
"Q15398_IDR_539_606",0.34690805902399
"Q15398_IDR_621_796",0.196555490116209
"Q15406_IDR_132_276",0.553794418034557
"Q15406_IDR_1_55",0.446205581965443
"Q15413_IDR_1759_1790",0.157054246888718
"Q15413_IDR_1912_1950",0.147425708984832
"Q15413_IDR_3322_3359",0.171034092489597
"Q15413_IDR_4096_4146",0.140972539022664
"Q15413_IDR_4175_4226",0.132583006260285
"Q15413_IDR_4228_4385",0.250930406353904
"Q15415_IDR_69_496",1
"Q15418_IDR_704_735",1
"Q15424_IDR_481_910",0.599957731657124
"Q15424_IDR_79_404",0.400042268342876
"Q15427_IDR_182_424",1
"Q15526_IDR_1_60",1
"Q15528_IDR_137_200",1
"Q15532_IDR_1_418",1
"Q15542_IDR_107_202",0.307143348293269
"Q15542_IDR_1_100",0.345486512246733
"Q15542_IDR_359_424",0.347370139459998
"Q15544_IDR_1_99",1
"Q15545_IDR_185_282",1
"Q15554_IDR_1_86",0.46777255184787
"Q15554_IDR_290_488",0.53222744815213
"Q15555_IDR_173_240",1
"Q15560_IDR_79_131",1
"Q15561_IDR_119_156",0.498952143336733
"Q15561_IDR_1_40",0.501047856663267
"Q15562_IDR_1_41",1
"Q15569_IDR_1_44",0.345458338510967
"Q15569_IDR_319_566",0.309547571107894
"Q15569_IDR_588_626",0.344994090381138
"Q15572_IDR_603_731",0.371852377509774
"Q15572_IDR_735_869",0.628147622490225
"Q15648_IDR_519_1581",1
"Q15649_IDR_39_85",1
"Q15650_IDR_74_149",1
"Q15651_IDR_1_99",1
"Q15652_IDR_1310_1709",0.186576524312991
"Q15652_IDR_1936_2070",0.113587554135075
"Q15652_IDR_2073_2144",0.11459615974597
"Q15652_IDR_252_704",0.176581410886774
"Q15652_IDR_716_797",0.120367029576
"Q15652_IDR_803_857",0.129367017515097
"Q15652_IDR_868_1305",0.158924303828093
"Q15653_IDR_297_356",1
"Q15654_IDR_1_251",1
"Q15672_IDR_1_110",1
"Q15678_IDR_304_870",1
"Q15691_IDR_131_194",1
"Q15696_IDR_1_59",0.387310726318466
"Q15696_IDR_344_482",0.612689273681534
"Q15697_IDR_132_295",1
"Q15699_IDR_1_151",0.355475026087704
"Q15750_IDR_370_474",1
"Q15751_IDR_1311_1433",0.157251449232677
"Q15751_IDR_1458_1551",0.160428005780772
"Q15751_IDR_2253_2287",0.191962446710798
"Q15751_IDR_2405_2496",0.167734740128402
"Q15751_IDR_2610_2751",0.150574333383213
"Q15751_IDR_2797_2921",0.172049024764137
"Q15758_IDR_1_42",0.49395470252315
"Q15758_IDR_491_541",0.50604529747685
"Q15760_IDR_1_53",0.488496861797586
"Q15760_IDR_354_415",0.511503138202414
"Q15761_IDR_243_317",1
"Q15762_IDR_280_318",1
"Q15768_IDR_171_288",1
"Q15772_IDR_1907_2573",0.290241952517637
"Q15772_IDR_2772_2928",0.411737866000024
"Q15772_IDR_277_637",0.298020181482339
"Q15773_IDR_1_248",1
"Q15776_IDR_137_320",1
"Q15784_IDR_1_133",0.614315117941814
"Q15853_IDR_104_169",0.343680618132098
"Q15853_IDR_1_57",0.326086860614265
"Q15853_IDR_202_242",0.330232521253637
"Q15858_IDR_1025_1079",0.236529055412969
"Q15858_IDR_1094_1149",0.236200965606874
"Q15858_IDR_1910_1988",0.257083691511069
"Q15858_IDR_419_681",0.270186287469087
"Q15878_IDR_1_49",0.328605236247009
"Q15878_IDR_1882_2311",0.323620853260706
"Q15878_IDR_737_1125",0.347773910492286
"Q15884_IDR_118_444",1
"Q15904_IDR_1_38",1
"Q15906_IDR_1_202",0.397351557950169
"Q15906_IDR_225_258",0.301690117100364
"Q15906_IDR_334_364",0.300958324949467
"Q15907_IDR_183_218",1
"Q15910_IDR_183_216",0.508849233780942
"Q15910_IDR_300_417",0.491150766219058
"Q15911_IDR_1_124",0.0947925394511673
"Q15911_IDR_153_186",0.0979211202437597
"Q15915_IDR_369_441",0.490868015713409
"Q15916_IDR_128_296",1
"Q15935_IDR_49_213",1
"Q15937_IDR_1_45",0.507617591656133
"Q15937_IDR_81_194",0.492382408343867
"Q15942_IDR_1_354",1
"Q15973_IDR_55_95",1
"Q16099_IDR_859_889",1
"Q16143_IDR_1_134",1
"Q16181_IDR_406_437",1
"Q16186_IDR_130_260",1
"Q16204_IDR_1_60",0.508739496883131
"Q16204_IDR_181_474",0.491260503116869
"Q16206_IDR_374_454",0.498634121675896
"Q16206_IDR_463_530",0.501365878324104
"Q16236_IDR_31_453",1
"Q16254_IDR_201_346",1
"Q16280_IDR_1_64",0.441588794791166
"Q16280_IDR_81_124",0.558411205208834
"Q16520_IDR_95_125",0.50740280364448
"Q16526_IDR_501_586",1
"Q16527_IDR_83_115",1
"Q16531_IDR_745_781",1
"Q16533_IDR_229_368",1
"Q16534_IDR_1_68",0.375887394426436
"Q16534_IDR_95_247",0.624112605573564
"Q16537_IDR_1_42",1
"Q16538_IDR_192_271",0.52096744329456
"Q16538_IDR_370_582",0.47903255670544
"Q16543_IDR_346_378",0.508573279712061
"Q16543_IDR_95_148",0.491426720287939
"Q16549_IDR_1_46",0.477247487286005
"Q16549_IDR_694_748",0.522752512713995
"Q16552_IDR_1_40",1
"Q16555_IDR_509_572",1
"Q16558_IDR_1_36",1
"Q16559_IDR_63_108",1
"Q16560_IDR_142_246",1
"Q16566_IDR_340_473",1
"Q16630_IDR_481_551",0.490760767627904
"Q16633_IDR_1_256",1
"Q16637_IDR_145_255",0.45019831075253
"Q16637_IDR_57_87",0.54980168924747
"Q16643_IDR_136_617",1
"Q16644_IDR_1_35",0.477217994258361
"Q16644_IDR_345_382",0.522782005741639
"Q16649_IDR_1_427",1
"Q16650_IDR_21_95",0.339914121189051
"Q16650_IDR_385_502",0.348715768620577
"Q16650_IDR_559_670",0.311370110190373
"Q16651_IDR_1_40",1
"Q16655_IDR_1_40",0.480000368545824
"Q16655_IDR_49_118",0.519999631454175
"Q16656_IDR_1_100",1
"Q16659_IDR_323_353",0.322563252474383
"Q16659_IDR_355_434",0.351911508280442
"Q16659_IDR_483_525",0.325525239245175
"Q16665_IDR_360_408",0.494890136486717
"Q16778_IDR_1_36",1
"Q16790_IDR_1_137",1
"Q16795_IDR_1_46",1
"Q16798_IDR_1_48",1
"Q16799_IDR_1_196",0.450394907164308
"Q16799_IDR_202_579",0.549605092835692
"Q16819_IDR_1_36",0.480164422802133
"Q16819_IDR_605_663",0.519835577197867
"Q16821_IDR_1_59",0.31407295599487
"Q16821_IDR_235_795",0.35286387598697
"Q16821_IDR_799_1072",0.333063168018159
"Q16825_IDR_308_857",1
"Q16828_IDR_150_203",0.520727284548218
"Q16828_IDR_351_381",0.479272715451782
"Q16829_IDR_1_51",0.35287033310368
"Q16829_IDR_189_240",0.327188763022642
"Q16829_IDR_388_419",0.319940903873679
"Q16832_IDR_372_488",0.469926406301533
"Q16832_IDR_491_551",0.530073593698467
"Q16842_IDR_1_31",1
"Q17RC7_IDR_1_134",1
"Q17RD7_IDR_31_346",1
"Q17RG1_IDR_652_752",1
"Q17RM4_IDR_655_714",1
"Q17RN3_IDR_317_349",1
"Q17RQ9_IDR_332_366",0.488010826924725
"Q17RQ9_IDR_541_610",0.511989173075275
"Q17RS7_IDR_460_890",1
"Q17RW2_IDR_1_35",0.400294976490014
"Q17RW2_IDR_239_1507",0.599705023509986
"Q17RY0_IDR_12_394",1
"Q17RY6_IDR_1_37",1
"Q18PE1_IDR_205_404",0.444113081628967
"Q18PE1_IDR_406_484",0.555886918371033
"Q19T08_IDR_20_178",1
"Q1A5X6_IDR_1_38",0.477101381248052
"Q1A5X6_IDR_65_100",0.522898618751948
"Q1ED39_IDR_1_353",1
"Q1EHB4_IDR_560_618",1
"Q1HG43_IDR_296_343",1
"Q2I0M5_IDR_191_234",0.400456301873723
"Q2KHM9_IDR_1_59",0.282856521349254
"Q2KHM9_IDR_375_742",0.354647680830684
"Q2KHM9_IDR_61_362",0.362495797820062
"Q2KHR2_IDR_156_1286",0.637739388475741
"Q2KHR2_IDR_65_127",0.362260611524259
"Q2KHR3_IDR_1_1549",1
"Q2KHT3_IDR_349_476",0.547031826099654
"Q2KHT3_IDR_832_1053",0.452968173900346
"Q2KJY2_IDR_1_127",0.161470367983103
"Q2KJY2_IDR_1237_1966",0.140324713306897
"Q2KJY2_IDR_169_315",0.172600308397658
"Q2KJY2_IDR_324_412",0.211024019250476
"Q2KJY2_IDR_802_853",0.170154484247747
"Q2KJY2_IDR_898_1169",0.14442610681412
"Q2L4Q9_IDR_1_34",1
"Q2LD37_IDR_1192_1473",0.064444498314405
"Q2LD37_IDR_1573_1603",0.0574768290525392
"Q2LD37_IDR_160_190",0.0600277823950603
"Q2LD37_IDR_1675_1707",0.0588143482517083
"Q2M243_IDR_592_656",0.537992325935436
"Q2M296_IDR_256_301",1
"Q2M2E3_IDR_1_65",0.515701385799393
"Q2M2E3_IDR_217_257",0.484298614200607
"Q2M2H8_IDR_1_37",0.39891291134677
"Q2M2H8_IDR_1811_2515",0.60108708865323
"Q2M2I3_IDR_292_478",1
"Q2M2I5_IDR_1_107",0.498697270365372
"Q2M2I5_IDR_452_499",0.501302729634628
"Q2M2I8_IDR_1_31",0.387939562871331
"Q2M2I8_IDR_323_958",0.612060437128669
"Q2M2Z5_IDR_1_80",0.524625811976615
"Q2M2Z5_IDR_90_673",0.475374188023386
"Q2M385_IDR_683_716",1
"Q2M389_IDR_1137_1173",1
"Q2M3C6_IDR_1_78",0.514617560144283
"Q2M3C6_IDR_269_481",0.485382439855717
"Q2M3C7_IDR_1_41",0.151622601018369
"Q2M3C7_IDR_192_451",0.143654989923322
"Q2NKX8_IDR_669_1196",1
"Q2NKX9_IDR_25_103",1
"Q2NL68_IDR_1_480",1
"Q2NL82_IDR_1_77",0.316559794884758
"Q2NL82_IDR_312_393",0.348068961463001
"Q2NL82_IDR_408_472",0.335371243652241
"Q2NL98_IDR_128_169",1
"Q2PPJ7_IDR_318_376",0.289974489855374
"Q2PPJ7_IDR_444_501",0.238958936523472
"Q2PPJ7_IDR_667_907",0.215207349973932
"Q2TAL8_IDR_335_471",0.323585907385875
"Q2TAZ0_IDR_111_146",0.134035692402634
"Q2TAZ0_IDR_1245_1307",0.131122634187017
"Q2TAZ0_IDR_1319_1355",0.152607230649132
"Q2TAZ0_IDR_1439_1474",0.133635569536513
"Q2TAZ0_IDR_1608_1658",0.151860942449959
"Q2TAZ0_IDR_337_417",0.135297995858284
"Q2TAZ0_IDR_879_920",0.161439934916461
"Q2TB10_IDR_1_360",0.191784279974843
"Q2TB10_IDR_383_482",0.331473364312477
"Q2TB10_IDR_573_608",0.257897083399892
"Q2TB10_IDR_622_664",0.218845272312788
"Q2TB18_IDR_621_653",1
"Q2TBA0_IDR_264_297",1
"Q2TBC4_IDR_214_316",1
"Q2TBE0_IDR_1_506",0.622624985715329
"Q2Y0W8_IDR_219_284",0.326743363156322
"Q2Y0W8_IDR_57_92",0.371862600141668
"Q2YD98_IDR_210_288",0.290119718868892
"Q2YD98_IDR_384_555",0.303372533868051
"Q2YD98_IDR_557_709",0.406507747263057
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.509164915828091
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
"Q3KP31_IDR_19_108",1
"Q3KP44_IDR_420_488",0.48984929972908
"Q3KP44_IDR_522_562",0.51015070027092
"Q3KP66_IDR_1_120",0.528417079959151
"Q3KP66_IDR_209_629",0.471582920040849
"Q3KQU3_IDR_1_827",1
"Q3KQV3_IDR_59_209",0.48705542788953
"Q3KQV3_IDR_602_632",0.51294457211047
"Q3KR16_IDR_1_98",0.511541606957278
"Q3KR16_IDR_517_765",0.488458393042722
"Q3KR37_IDR_1_82",0.391138647455977
"Q3KR37_IDR_225_363",0.283373677923466
"Q3KR37_IDR_543_646",0.325487674620557
"Q3L8U1_IDR_1448_1485",0.172487722950139
"Q3L8U1_IDR_1_706",0.30685882626927
"Q3SY46_IDR_1_35",1
"Q3SY52_IDR_115_232",0.51633890735517
