"","GO0140694_non_membrane_bounded_organelle_assembly"
"O75914_IDR_145_260",0.51772716010377
"O75916_IDR_423_577",1
"O75920_IDR_1_74",1
"O75923_IDR_137_211",1
"O75925_IDR_418_459",0.340366608609587
"O75925_IDR_466_641",0.326438644946797
"O75925_IDR_67_131",0.333194746443617
"O75928_IDR_428_471",0.295532172170738
"O75928_IDR_475_616",0.398126465114806
"O75928_IDR_67_140",0.306341362714456
"O75940_IDR_126_171",1
"O75943_IDR_1_86",0.327550732531571
"O75943_IDR_348_399",0.33510466469094
"O75943_IDR_585_670",0.337344602777489
"O75949_IDR_367_472",0.504692361670177
"O75949_IDR_67_183",0.495307638329823
"O75952_IDR_67_493",1
"O75953_IDR_126_167",1
"O75956_IDR_1_70",1
"O75962_IDR_1_42",0.198494058052974
"O75976_IDR_1339_1380",0.324450019714492
"O75976_IDR_1_54",0.312645539697591
"O75976_IDR_875_906",0.362904440587916
"O75995_IDR_1_169",0.491724432720362
"O75995_IDR_316_351",0.508275567279638
"O76009_IDR_368_404",1
"O76013_IDR_1_36",0.507551971611775
"O76013_IDR_402_440",0.492448028388225
"O76014_IDR_1_65",0.502239723891782
"O76014_IDR_416_449",0.497760276108218
"O76015_IDR_1_64",0.501799161997551
"O76015_IDR_413_456",0.498200838002449
"O76021_IDR_275_490",1
"O76024_IDR_1_84",0.487882582090597
"O76024_IDR_206_237",0.512117417909403
"O76031_IDR_68_100",1
"O76039_IDR_303_918",1
"O76041_IDR_860_917",1
"O76050_IDR_1_55",0.330743890501659
"O76050_IDR_231_266",0.340540428729149
"O94761_IDR_857_892",0.344495203481386
"O94762_IDR_474_539",0.493551695866024
"O94762_IDR_614_909",0.506448304133976
"O94763_IDR_149_535",1
"O94766_IDR_1_71",1
"O94768_IDR_299_351",1
"O94769_IDR_159_302",0.541974895905113
"O94769_IDR_1_59",0.458025104094887
"O94776_IDR_321_360",0.335443765459191
"O94776_IDR_405_605",0.338365497364741
"O94776_IDR_612_660",0.326190737176068
"O94782_IDR_112_144",0.242210053051861
"O94782_IDR_1_68",0.237993016941613
"O94782_IDR_221_421",0.271473687853573
"O94782_IDR_647_732",0.248323242152953
"O94804_IDR_311_586",0.532578842526146
"O94804_IDR_921_968",0.467421157473854
"O94806_IDR_1_55",0.324614630491771
"O94806_IDR_203_252",0.335849814044616
"O94806_IDR_323_397",0.339535555463614
"O94842_IDR_265_569",0.498706311018867
"O94844_IDR_302_363",1
"O94850_IDR_1_711",1
"O94851_IDR_1062_1124",0.486391992634368
"O94851_IDR_629_990",0.513608007365632
"O94855_IDR_1_265",1
"O94864_IDR_1_142",0.600861981016418
"O94864_IDR_262_414",0.399138018983582
"O94868_IDR_416_466",0.498116049366448
"O94868_IDR_630_740",0.501883950633552
"O94874_IDR_398_471",1
"O94875_IDR_1_515",0.487045122884953
"O94875_IDR_520_874",0.512954877115047
"O94876_IDR_1_526",1
"O94880_IDR_1_315",0.197529931068696
"O94880_IDR_499_559",0.205492812218526
"O94913_IDR_1096_1277",0.271239135069722
"O94913_IDR_1279_1315",0.248361459079472
"O94913_IDR_1486_1555",0.238369887090862
"O94915_IDR_1471_1511",0.197668288001497
"O94915_IDR_1513_1548",0.1994048018988
"O94915_IDR_1902_1976",0.200644702383988
"O94915_IDR_2255_2293",0.198712667510361
"O94915_IDR_2301_2658",0.203569540205354
"O94916_IDR_1_262",0.243448164421851
"O94916_IDR_1461_1531",0.405569351665876
"O94916_IDR_547_1441",0.350982483912274
"O94919_IDR_287_330",1
"O94921_IDR_1_130",1
"O94923_IDR_42_98",1
"O94985_IDR_915_971",0.497462475066724
"O94986_IDR_1_257",0.336464343772685
"O94986_IDR_383_625",0.362648993707163
"O94986_IDR_974_1710",0.300886662520152
"O94988_IDR_235_711",0.335292818095017
"O94988_IDR_713_775",0.301477756199714
"O94988_IDR_849_943",0.363229425705269
"O94989_IDR_1_391",1
"O94991_IDR_1_37",0.340870797647296
"O94991_IDR_311_354",0.339101686697002
"O94991_IDR_599_830",0.320027515655702
"O94992_IDR_1_259",1
"O94993_IDR_1_707",1
"O95072_IDR_106_313",0.533823835415904
"O95072_IDR_371_479",0.466176164584096
"O95073_IDR_117_236",1
"O95076_IDR_1_343",1
"O95081_IDR_147_481",1
"O95096_IDR_1_135",1
"O95104_IDR_138_493",0.561384063269902
"O95104_IDR_631_1147",0.438615936730098
"O95125_IDR_128_238",0.470921667956285
"O95125_IDR_283_394",0.529078332043715
"O95136_IDR_310_353",1
"O95149_IDR_297_360",0.562399544256868
"O95149_IDR_53_94",0.437600455743132
"O95150_IDR_1_92",1
"O95153_IDR_1081_1621",0.168432428128616
"O95153_IDR_1_121",0.172673517845863
"O95153_IDR_1710_1761",0.160729874561593
"O95153_IDR_267_337",0.17211262885621
"O95153_IDR_517_650",0.166048647126381
"O95153_IDR_731_785",0.160002903481337
"O95196_IDR_428_566",0.508019733198564
"O95197_IDR_1_831",1
"O95198_IDR_1_31",1
"O95201_IDR_1_130",0.494807451815492
"O95201_IDR_135_305",0.505192548184508
"O95202_IDR_1_146",0.406886322952901
"O95202_IDR_449_538",0.593113677047099
"O95206_IDR_714_1003",1
"O95208_IDR_137_635",1
"O95210_IDR_27_83",0.486452362678181
"O95210_IDR_86_200",0.513547637321819
"O95218_IDR_1_330",1
"O95219_IDR_1_51",1
"O95229_IDR_228_277",1
"O95231_IDR_1_92",1
"O95232_IDR_231_432",1
"O95235_IDR_230_289",0.205916891603207
"O95235_IDR_512_567",0.217989177869209
"O95235_IDR_577_685",0.255607165705766
"O95238_IDR_1_52",0.479507326049214
"O95259_IDR_711_933",1
"O95260_IDR_105_268",1
"O95263_IDR_1_117",0.3318599721561
"O95263_IDR_385_441",0.3261993978107
"O95263_IDR_490_537",0.3419406300332
"O95267_IDR_1_40",0.504885801853761
"O95267_IDR_595_723",0.495114198146239
"O95271_IDR_1_179",0.497949728369057
"O95271_IDR_964_1026",0.502050271630943
"O95274_IDR_224_346",1
"O95279_IDR_255_346",0.321960819953437
"O95279_IDR_351_404",0.359462305637367
"O95279_IDR_425_469",0.318576874409196
"O95292_IDR_128_243",1
"O95297_IDR_187_232",1
"O95319_IDR_1_36",0.503487724041663
"O95319_IDR_261_363",0.496512275958337
"O95342_IDR_1_41",0.477238955977549
"O95342_IDR_659_735",0.522761044022451
"O95343_IDR_19_81",0.488570495007675
"O95399_IDR_14_98",1
"O95400_IDR_1_82",0.497921168028352
"O95400_IDR_233_277",0.502078831971648
"O95402_IDR_87_525",1
"O95405_IDR_24_687",0.351258724832615
"O95405_IDR_768_830",0.324787359005731
"O95405_IDR_838_890",0.323953916161654
"O95407_IDR_1_31",1
"O95409_IDR_1_143",0.337239016620182
"O95409_IDR_190_237",0.335926597824394
"O95409_IDR_403_528",0.326834385555424
"O95415_IDR_1_67",1
"O95416_IDR_73_211",1
"O95425_IDR_1337_1369",0.225208018195076
"O95425_IDR_1_33",0.219742763895644
"O95425_IDR_1382_1418",0.225615164744323
"O95425_IDR_43_1308",0.329434053164957
"O95428_IDR_583_615",0.500841442132622
"O95428_IDR_809_839",0.499158557867378
"O95429_IDR_1_377",1
"O95486_IDR_1_338",1
"O95487_IDR_1_468",0.489970400014575
"O95487_IDR_491_522",0.510029599985425
"O95490_IDR_1105_1404",0.510785597084215
"O95490_IDR_421_454",0.489214402915785
"O95500_IDR_188_232",1
"O95502_IDR_104_287",0.506619456104196
"O95502_IDR_28_85",0.493380543895804
"O95503_IDR_64_355",1
"O95544_IDR_1_71",1
"O95684_IDR_138_393",1
"O95685_IDR_1_98",1
"O95696_IDR_393_440",0.309006193096181
"O95696_IDR_66_114",0.393620834305114
"O95696_IDR_753_924",0.297372972598705
"O95704_IDR_420_465",0.489510989103241
"O95704_IDR_62_107",0.510489010896759
"O95707_IDR_44_84",1
"O95714_IDR_1556_1610",0.198080321882763
"O95714_IDR_960_997",0.215264622365763
"O95810_IDR_1_156",0.510977071768662
"O95810_IDR_162_425",0.489022928231338
"O95813_IDR_1_130",1
"O95817_IDR_500_575",0.467517540776497
"O95817_IDR_53_418",0.532482459223503
"O95819_IDR_307_913",1
"O95822_IDR_1_35",1
"O95831_IDR_26_85",0.323242637455944
"O95831_IDR_513_558",0.33364492732681
"O95831_IDR_87_122",0.343112435217245
"O95905_IDR_495_596",0.51669898994762
"O95907_IDR_198_237",0.498275809000763
"O95907_IDR_438_504",0.501724190999237
"O95922_IDR_387_423",1
"O95926_IDR_1_62",1
"O95931_IDR_65_210",1
"O95935_IDR_1_135",0.481276739863422
"O95935_IDR_313_496",0.518723260136578
"O95936_IDR_1_180",0.239754668266332
"O95936_IDR_183_262",0.241953856417309
"O95936_IDR_460_550",0.278884884611589
"O95936_IDR_558_667",0.23940659070477
"O95944_IDR_133_258",1
"O95947_IDR_19_84",0.499952644301552
"O95947_IDR_273_406",0.500047355698448
"O95948_IDR_1_331",1
"O95972_IDR_1_40",0.484060324568806
"O95972_IDR_251_287",0.515939675431195
"O95976_IDR_178_241",1
"O95977_IDR_330_384",1
"O96017_IDR_498_543",0.471648070116608
"O96018_IDR_1_208",1
"O96020_IDR_1_96",1
"O96028_IDR_1203_1237",0.250591279345889
"O96028_IDR_1_214",0.251441677740513
"O96028_IDR_1329_1365",0.243426096377773
"O96028_IDR_352_665",0.254540946535826
"P00367_IDR_1_61",1
"P00390_IDR_1_60",1
"P00403_IDR_15_51",1
"P00451_IDR_732_1681",1
"P00519_IDR_1_60",0.530373490791905
"P00519_IDR_501_1029",0.469626509208095
"P00533_IDR_985_1126",1
"P00540_IDR_1_39",1
"P00742_IDR_175_228",1
"P00748_IDR_1_34",0.492862961120035
"P00748_IDR_297_366",0.507137038879965
"P00973_IDR_350_391",1
"P01011_IDR_1_44",1
"P01275_IDR_1_56",1
"P01282_IDR_22_82",1
"P01303_IDR_1_32",0.477730897533721
"P01303_IDR_65_96",0.522269102466278
"P01308_IDR_51_88",1
"P01344_IDR_86_180",1
"P01350_IDR_1_101",1
"P01374_IDR_1_62",1
"P01375_IDR_1_85",1
"P01583_IDR_1_32",1
"P01584_IDR_1_38",1
"P01589_IDR_189_272",0.477043315513199
"P01589_IDR_88_118",0.522956684486801
"P01732_IDR_135_173",1
"P01833_IDR_566_738",1
"P02458_IDR_21_53",0.507027813221219
"P02458_IDR_72_1249",0.492972186778781
"P02461_IDR_57_1216",1
"P02462_IDR_1_1429",1
"P02533_IDR_1_100",0.49537351695396
"P02776_IDR_1_35",1
"P02818_IDR_20_68",1
"P03372_IDR_1_44",0.248119900224038
"P03372_IDR_254_307",0.254111668925434
"P03372_IDR_550_595",0.251254173114879
"P03372_IDR_78_180",0.246514257735649
"P03928_IDR_8_49",1
"P03971_IDR_262_297",0.472811365595202
"P03971_IDR_412_458",0.527188634404798
"P04004_IDR_363_397",0.502619066794185
"P04004_IDR_62_151",0.497380933205815
"P04035_IDR_346_441",1
"P04049_IDR_200_337",1
"P04066_IDR_1_32",1
"P04083_IDR_1_34",1
"P04085_IDR_52_89",1
"P04090_IDR_54_162",1
"P04150_IDR_1_287",0.580028501059143
"P04637_IDR_282_324",0.324132556532518
"P04637_IDR_354_393",0.339719180699413
"P04731_IDR_1_33",1
"P04732_IDR_1_40",1
"P04808_IDR_125_163",0.510334094539223
"P04808_IDR_54_91",0.489665905460777
"P04920_IDR_1_319",0.320501041296853
"P04920_IDR_441_503",0.311845415441834
"P04920_IDR_633_672",0.367653543261313
"P04921_IDR_1_128",1
"P05019_IDR_111_195",1
"P05023_IDR_1_34",1
"P05060_IDR_64_560",1
"P05067_IDR_190_290",0.343785798648011
"P05067_IDR_320_391",0.308014042908348
"P05067_IDR_570_679",0.348200158443641
"P05108_IDR_1_43",1
"P05111_IDR_44_78",1
"P05114_IDR_1_100",1
"P05154_IDR_1_39",1
"P06899_IDR_1_36",1
"P07101_IDR_35_98",1
"P07196_IDR_1_81",0.480576625732311
"P07196_IDR_405_543",0.519423374267689
"P07197_IDR_1_107",0.467081163779947
"P07197_IDR_414_916",0.532918836220053
"P07199_IDR_137_167",0.49710927344276
"P07199_IDR_390_538",0.50289072655724
"P07202_IDR_885_933",1
"P07237_IDR_474_508",1
"P08047_IDR_1_68",0.173219331655897
"P08047_IDR_275_448",0.26151115622391
"P08047_IDR_567_597",0.179855201696732
"P08047_IDR_670_748",0.175528782402983
"P08047_IDR_70_100",0.209885528020477
"P08048_IDR_214_246",0.476451399847889
"P08048_IDR_254_404",0.523548600152111
"P08069_IDR_1285_1366",1
"P08123_IDR_23_1129",1
"P08138_IDR_199_231",0.48063530223254
"P08631_IDR_1_77",1
"P08651_IDR_191_230",0.509250514823208
"P08651_IDR_262_485",0.490749485176792
"P08670_IDR_1_89",0.500035930517971
"P08670_IDR_415_446",0.499964069482029
"P08697_IDR_1_74",1
"P08709_IDR_1_31",1
"P08727_IDR_1_47",1
"P08729_IDR_1_46",0.507801573415514
"P08729_IDR_419_469",0.492198426584486
"P09497_IDR_156_188",0.473659623621177
"P09529_IDR_1_54",1
"P09601_IDR_226_272",1
"P09603_IDR_168_554",1
"P09619_IDR_705_793",0.544754121951562
"P09619_IDR_967_1106",0.455245878048438
"P09629_IDR_1_181",1
"P09630_IDR_193_235",0.505462970278599
"P09630_IDR_8_156",0.494537029721402
"P09651_IDR_182_372",1
"P0C6C1_IDR_189_535",1
"P0C7H8_IDR_1_128",1
"P0C7H9_IDR_1_56",0.493894178928587
"P0C7H9_IDR_379_460",0.506105821071413
"P0C7I0_IDR_1_57",0.324551245070398
"P0C7I0_IDR_379_447",0.339219714508395
"P0C7I0_IDR_471_525",0.336229040421207
"P0C7I6_IDR_1_36",0.341387583680404
"P0C7V6_IDR_227_349",0.308601792161808
"P0C7V6_IDR_360_817",0.376300954997025
"P0C7W0_IDR_1_189",1
"P0C7W9_IDR_1_464",1
"P0C7X1_IDR_354_449",1
"P0C7X2_IDR_81_179",1
"P0C851_IDR_1_39",1
"P0C862_IDR_9_195",1
"P0C874_IDR_33_526",0.471892383120441
"P0C874_IDR_534_884",0.528107616879559
"P0C875_IDR_216_324",1
"P0C881_IDR_646_757",0.408182472638042
"P0C881_IDR_785_870",0.591817527361958
"P0CAP1_IDR_149_185",0.357130016990774
"P0CAP1_IDR_37_71",0.318421771388973
"P0CAP1_IDR_407_448",0.324448211620252
"P0CAP2_IDR_1_368",1
"P0CB47_IDR_176_223",0.500614699340913
"P0CB47_IDR_301_393",0.499385300659087
"P0CF97_IDR_1_59",1
"P0CJ79_IDR_18_185",1
"P0CJ92_IDR_1_127",0.124140245725699
"P0CJ92_IDR_279_604",0.875859754274301
"P0CL80_IDR_1_117",1
"P0CL81_IDR_1_117",1
"P0CV98_IDR_1_105",1
"P0CV99_IDR_1_111",1
"P0CW00_IDR_1_105",1
"P0CW01_IDR_1_105",1
"P0CW18_IDR_30_102",0.318630976410436
"P0CW18_IDR_420_472",0.337521213333471
"P0CW18_IDR_571_603",0.343847810256093
"P0CW19_IDR_1_52",1
"P0CW20_IDR_1_52",1
"P0CW24_IDR_332_399",1
"P0CW27_IDR_1_35",0.43410661893514
"P0CW27_IDR_164_439",0.56589338106486
"P0DJ93_IDR_46_91",1
"P0DMB1_IDR_161_279",0.494506665419118
"P0DMB1_IDR_1_74",0.505493334580882
"P0DMB2_IDR_1_74",1
"P0DMP2_IDR_170_228",0.502348022364529
"P0DMP2_IDR_404_446",0.497651977635471
"P0DMQ5_IDR_65_153",1
"P0DMQ9_IDR_1_115",1
"P0DMR1_IDR_192_293",0.554867574060838
"P0DMR1_IDR_89_186",0.445132425939162
"P0DMS9_IDR_177_266",1
"P0DMU7_IDR_1_120",1
"P0DMU8_IDR_1_120",1
"P0DMU9_IDR_1_118",1
"P0DMV0_IDR_1_120",1
"P0DMV1_IDR_1_118",1
"P0DMV2_IDR_1_118",1
"P0DMW4_IDR_1_31",1
"P0DMW5_IDR_1_31",1
"P0DN86_IDR_122_165",1
"P0DPQ3_IDR_1_163",1
"P0DQD5_IDR_343_375",1
"P10071_IDR_1_515",0.40832570517532
"P10071_IDR_584_1580",0.59167429482468
"P10072_IDR_83_232",1
"P10073_IDR_132_266",1
"P10074_IDR_113_290",1
"P10075_IDR_1_204",1
"P10092_IDR_43_83",1
"P10109_IDR_1_63",1
"P10124_IDR_43_158",1
"P10242_IDR_1_37",0.335198584833724
"P10242_IDR_188_479",0.330161761167448
"P10242_IDR_505_600",0.334639653998828
"P10243_IDR_1_32",0.265461849514118
"P10243_IDR_182_567",0.463671915522678
"P10243_IDR_594_710",0.270866234963204
"P10244_IDR_178_658",1
"P10253_IDR_29_79",1
"P10643_IDR_211_241",1
"P10644_IDR_62_94",1
"P10645_IDR_64_433",1
"P10696_IDR_494_532",1
"P10720_IDR_1_38",1
"P10721_IDR_695_759",0.497731488552595
"P10721_IDR_940_976",0.502268511447405
"P10747_IDR_182_220",1
"P10767_IDR_38_71",1
"P10826_IDR_1_81",0.496168113052142
"P10826_IDR_418_455",0.503831886947858
"P10827_IDR_129_159",0.33380033558505
"P10827_IDR_1_41",0.319725904736392
"P10827_IDR_371_490",0.346473759678558
"P10828_IDR_182_213",0.342113414030003
"P10828_IDR_1_95",0.324566464488761
"P10828_IDR_232_262",0.333320121481237
"P10911_IDR_430_494",0.48166892276708
"P10911_IDR_818_894",0.51833107723292
"P10912_IDR_353_482",1
"P11308_IDR_243_299",0.505521474176804
"P11310_IDR_1_34",1
"P11362_IDR_1_32",0.506420955647545
"P11362_IDR_768_822",0.493579044352455
"P11387_IDR_1_202",1
"P11388_IDR_1091_1121",0.528797225337023
"P11388_IDR_1187_1531",0.471202774662977
"P11473_IDR_102_221",1
"P11474_IDR_152_190",0.523176221450936
"P11474_IDR_1_73",0.476823778549064
"P12270_IDR_1141_1200",0.137451079955037
"P12270_IDR_1206_1254",0.106491139112603
"P12270_IDR_1398_2363",0.158347431686709
"P12272_IDR_70_177",1
"P12314_IDR_320_374",1
"P12318_IDR_247_279",1
"P12524_IDR_1_286",1
"P12532_IDR_1_41",1
"P12643_IDR_1_45",1
"P12644_IDR_1_49",1
"P13521_IDR_122_184",0.157968047542506
"P13521_IDR_207_303",0.171815980586441
"P13521_IDR_373_429",0.174359892716724
"P13521_IDR_443_480",0.157353346069056
"P13521_IDR_552_582",0.171571069292698
"P13521_IDR_69_104",0.166931663792575
"P13533_IDR_1908_1939",1
"P13569_IDR_1443_1480",0.442352365514147
"P13569_IDR_646_839",0.557647634485853
"P13591_IDR_763_858",1
"P13945_IDR_368_408",0.324847306148626
"P13994_IDR_257_386",1
"P14061_IDR_290_328",1
"P14136_IDR_1_61",1
"P14138_IDR_177_238",0.49974945865696
"P14138_IDR_17_93",0.50025054134304
"P14209_IDR_1_147",1
"P14210_IDR_1_34",1
"P14314_IDR_204_272",0.57500465455354
"P14314_IDR_278_358",0.42499534544646
"P14316_IDR_116_248",1
"P14317_IDR_1_426",1
"P14384_IDR_399_443",1
"P14410_IDR_1_61",1
"P14416_IDR_219_374",1
"P14543_IDR_285_360",1
"P14598_IDR_285_390",1
"P14923_IDR_1_111",1
"P15036_IDR_1_67",0.497377668302252
"P15036_IDR_313_348",0.502622331697748
"P15056_IDR_102_152",0.333933038639478
"P15056_IDR_1_41",0.338813935901758
"P15056_IDR_302_445",0.327253025458764
"P15144_IDR_37_67",1
"P15169_IDR_421_458",1
"P15170_IDR_1_71",1
"P15172_IDR_1_148",0.507346631720395
"P15172_IDR_166_319",0.492653368279605
"P15173_IDR_137_224",0.513341821107193
"P15173_IDR_1_97",0.486658178892807
"P15260_IDR_314_444",1
"P15291_IDR_61_124",1
"P15311_IDR_353_547",1
"P15863_IDR_223_514",0.509225652338352
"P15880_IDR_1_57",1
"P15882_IDR_138_197",1
"P15884_IDR_1_570",0.485868795887274
"P15884_IDR_626_667",0.514131204112726
"P15907_IDR_1_89",1
"P15918_IDR_1_97",0.492240943514547
"P15918_IDR_218_259",0.507759056485453
"P15923_IDR_1_556",0.498831795005489
"P15923_IDR_612_654",0.501168204994511
"P15924_IDR_630_660",1
"P15927_IDR_1_43",0.507403190979998
"P15927_IDR_172_202",0.492596809020002
"P15976_IDR_1_284",0.490154087108166
"P15976_IDR_288_413",0.509845912891834
"P16070_IDR_149_643",1
"P16112_IDR_679_2281",1
"P16118_IDR_1_37",1
"P16144_IDR_1405_1436",1
"P16150_IDR_1_400",1
"P16410_IDR_192_223",1
"P16415_IDR_45_162",1
"P16455_IDR_177_207",1
"P16471_IDR_346_406",0.511994023513102
"P16471_IDR_409_500",0.488005976486898
"P16499_IDR_821_860",1
"P16519_IDR_600_638",1
"P16591_IDR_386_452",1
"P16860_IDR_1_134",1
"P16871_IDR_1_33",0.49934929835
"P16871_IDR_316_448",0.50065070165
"P16885_IDR_1206_1265",1
"P16989_IDR_167_372",0.515173861884909
"P16989_IDR_1_83",0.484826138115091
"P17010_IDR_259_408",1
"P17014_IDR_59_177",1
"P17017_IDR_1_140",1
"P17020_IDR_1_238",1
"P17021_IDR_48_188",1
"P17022_IDR_1_36",0.489821908615123
"P17041_IDR_1_104",1
"P17096_IDR_1_107",1
"P17097_IDR_19_195",1
"P17098_IDR_491_529",0.50659970433386
"P17098_IDR_78_247",0.49340029566614
"P17181_IDR_509_557",1
"P17252_IDR_294_330",1
"P17275_IDR_1_273",1
"P17302_IDR_241_382",1
"P17342_IDR_1_47",1
"P17844_IDR_1_39",0.471132625574529
"P17844_IDR_478_614",0.528867374425471
"P17861_IDR_1_261",1
"P17936_IDR_112_208",1
"P17947_IDR_83_167",1
"P17948_IDR_1163_1292",0.494360298676081
"P17948_IDR_932_989",0.505639701323919
"P17980_IDR_1_34",1
"P18031_IDR_292_401",1
"P18065_IDR_1_79",0.472785203347276
"P19113_IDR_480_617",1
"P19174_IDR_1231_1290",1
"P19235_IDR_1_32",0.475470251160072
"P19235_IDR_340_425",0.524529748839928
"P19237_IDR_129_187",1
"P19338_IDR_1_304",0.499864052179329
"P19338_IDR_649_710",0.500135947820671
"P19404_IDR_1_35",1
"P19419_IDR_90_366",1
"P20073_IDR_1_170",1
"P20138_IDR_265_335",1
"P20226_IDR_1_158",1
"P20248_IDR_1_169",1
"P20265_IDR_1_266",0.51431181654781
"P20265_IDR_408_443",0.48568818345219
"P20290_IDR_1_51",0.487422185569761
"P20290_IDR_171_206",0.512577814430239
"P20309_IDR_266_486",1
"P20333_IDR_202_376",0.490530685100202
"P20333_IDR_390_461",0.509469314899798
"P20339_IDR_184_215",1
"P20849_IDR_248_921",1
"P20908_IDR_1_32",0.493265274483837
"P20908_IDR_241_1604",0.506734725516163
"P20916_IDR_537_591",1
"P20930_IDR_90_4057",1
"P20936_IDR_1_168",1
"P20941_IDR_37_75",1
"P20963_IDR_58_164",1
"P21127_IDR_1_420",1
"P21128_IDR_46_94",1
"P21246_IDR_1_168",1
"P21817_IDR_4249_4538",0.247042330291046
"P21854_IDR_17_121",1
"P21817_IDR_4585_4625",0.2438209163791
"P21860_IDR_981_1317",1
"P21912_IDR_1_36",1
"P21917_IDR_1_32",0.47878421580716
"P21917_IDR_226_349",0.52121578419284
"P21918_IDR_1_38",0.506943765495975
"P21918_IDR_397_477",0.493056234504025
"P21953_IDR_1_67",1
"P22459_IDR_1_170",0.479593274208055
"P22459_IDR_572_653",0.520406725791945
"P22460_IDR_1_116",0.301980740486393
"P22460_IDR_280_315",0.314067873249672
"P22460_IDR_527_613",0.383951386263935
"P22466_IDR_1_33",0.475250682997867
"P22466_IDR_45_79",0.524749317002133
"P22492_IDR_112_207",0.501067980522872
"P22492_IDR_1_40",0.498932019477128
"P22528_IDR_1_89",1
"P22557_IDR_1_85",0.489913627645065
"P22557_IDR_98_136",0.510086372354935
"P22607_IDR_1_44",0.500399895009309
"P22607_IDR_763_806",0.499600104990691
"P22626_IDR_189_353",1
"P22670_IDR_107_433",0.244385006279916
"P22670_IDR_1_101",0.264134466057398
"P22670_IDR_515_572",0.262270627412378
"P23284_IDR_1_37",1
"P23327_IDR_24_624",1
"P23352_IDR_1_40",1
"P23378_IDR_1_54",1
"P23381_IDR_1_81",1
"P23409_IDR_1_137",0.49890568494374
"P23409_IDR_146_242",0.50109431505626
"P23415_IDR_1_34",0.500683853478393
"P23415_IDR_344_408",0.499316146521607
"P23416_IDR_1_40",0.494975726772731
"P23416_IDR_352_411",0.505024273227269
"P23443_IDR_19_65",0.507287970982163
"P23443_IDR_423_525",0.492712029017837
"P23458_IDR_1_31",1
"P23468_IDR_1291_1332",1
"P23469_IDR_1_109",1
"P23470_IDR_447_788",1
"P23471_IDR_412_1662",1
"P23497_IDR_1_42",0.349203480726678
"P24468_IDR_141_171",0.480005990857664
"P24530_IDR_28_86",0.492511041116961
"P24530_IDR_408_442",0.507488958883039
"P24534_IDR_71_113",1
"P24539_IDR_1_52",1
"P24557_IDR_291_323",1
"P24588_IDR_1_335",1
"P24592_IDR_88_162",1
"P24593_IDR_99_188",1
"P24723_IDR_308_347",1
"P24863_IDR_249_283",1
"P24864_IDR_1_102",1
"P25054_IDR_1_71",0.259080808468466
"P25054_IDR_182_308",0.266004745559617
"P25054_IDR_735_2843",0.234889600029104
"P25054_IDR_76_138",0.240024845942812
"P25063_IDR_1_60",1
"P25067_IDR_1_572",1
"P25092_IDR_1019_1055",1
"P25100_IDR_1_90",0.336250115789759
"P25705_IDR_1_45",1
"P25929_IDR_342_384",1
"P25940_IDR_222_1508",1
"P25942_IDR_217_277",1
"P25963_IDR_1_42",1
"P26006_IDR_863_897",1
"P26022_IDR_1_64",0.385112560063954
"P26022_IDR_66_168",0.614887439936046
"P26038_IDR_368_416",0.488240431216829
"P26038_IDR_423_516",0.511759568783171
"P26045_IDR_347_503",1
"P26196_IDR_1_71",1
"P26358_IDR_661_729",0.494740993463656
"P26358_IDR_94_349",0.505259006536344
"P26367_IDR_115_326",1
"P26368_IDR_102_144",0.493135060100015
