"","GO0006366_transcription_by_RNA_polymerase_II"
"P30519_IDR_1_31",0.380835081972666
"P30519_IDR_250_292",0.619164918027334
"P30531_IDR_1_43",1
"P30532_IDR_1_41",1
"P30533_IDR_1_51",1
"P30550_IDR_1_33",0.458869046841081
"P30989_IDR_387_418",0.510527832573216
"P31146_IDR_394_437",1
"P31152_IDR_336_415",0.642324278285782
"P31152_IDR_467_587",0.357675721714218
"P31249_IDR_1_432",1
"P31260_IDR_1_351",1
"P31267_IDR_1_156",1
"P31268_IDR_1_162",0.479252275369837
"P31268_IDR_186_230",0.520747724630163
"P31269_IDR_17_214",1
"P31270_IDR_1_247",1
"P31271_IDR_183_225",0.504643409129941
"P31271_IDR_25_169",0.495356590870059
"P31273_IDR_1_195",0.580544634795141
"P31273_IDR_205_242",0.419455365204859
"P31274_IDR_1_201",1
"P31275_IDR_1_94",0.362143798129124
"P31275_IDR_99_220",0.637856201870876
"P31276_IDR_21_176",0.422107370732428
"P31645_IDR_1_78",1
"P31689_IDR_367_397",1
"P31749_IDR_111_142",1
"P31751_IDR_112_143",1
"P31785_IDR_338_369",1
"P31948_IDR_188_223",1
"P31994_IDR_254_310",1
"P32004_IDR_1154_1218",1
"P32019_IDR_226_305",1
"P32121_IDR_350_382",1
"P32238_IDR_241_316",0.608395424919915
"P32238_IDR_390_428",0.391604575080085
"P32239_IDR_252_334",0.646416536380191
"P32239_IDR_412_447",0.353583463619809
"P32241_IDR_410_457",1
"P32242_IDR_1_354",1
"P32243_IDR_1_283",1
"P32247_IDR_1_35",0.444588922055511
"P32247_IDR_351_399",0.555411077944489
"P32248_IDR_1_38",1
"P32745_IDR_333_418",0.489865756912604
"P32780_IDR_271_373",0.475498944937492
"P32780_IDR_418_450",0.524501055062508
"P32926_IDR_865_914",1
"P32927_IDR_529_629",0.304032298613195
"P32927_IDR_634_756",0.231343056289961
"P32927_IDR_769_800",0.237659882825382
"P32927_IDR_831_862",0.226964762271462
"P32942_IDR_514_547",1
"P32970_IDR_1_48",1
"P32971_IDR_1_32",1
"P33032_IDR_1_32",1
"P33151_IDR_1_43",0.528932169955779
"P33151_IDR_666_700",0.471067830044221
"P33176_IDR_370_438",0.490718793019783
"P33176_IDR_886_963",0.509281206980217
"P33240_IDR_194_534",1
"P33241_IDR_1_221",0.585764204046767
"P33241_IDR_240_315",0.414235795953233
"P33316_IDR_1_109",1
"P33402_IDR_1_83",1
"P33527_IDR_269_306",0.460008668955466
"P33527_IDR_872_952",0.539991331044534
"P33778_IDR_1_35",1
"P33897_IDR_1_64",1
"P33908_IDR_1_189",1
"P33981_IDR_197_512",1
"P33991_IDR_1_146",1
"P34741_IDR_1_201",1
"P34969_IDR_1_73",0.350052026395207
"P34969_IDR_272_319",0.341973926265343
"P34969_IDR_408_479",0.30797404733945
"P34972_IDR_322_360",1
"P34981_IDR_224_260",0.516653840918856
"P34981_IDR_338_398",0.483346159081144
"P34995_IDR_1_38",0.346166520470668
"P34995_IDR_236_321",0.347842281512605
"P34995_IDR_371_402",0.305991198016727
"P34998_IDR_414_444",1
"P35052_IDR_402_443",0.487249129471487
"P35052_IDR_472_558",0.512750870528513
"P35070_IDR_143_178",0.463839786057744
"P35070_IDR_32_65",0.536160213942256
"P35125_IDR_1142_1306",0.522219909717021
"P35125_IDR_484_535",0.477780090282979
"P35212_IDR_109_141",0.41754637095007
"P35212_IDR_242_333",0.58245362904993
"P35221_IDR_635_673",0.482861409367571
"P35221_IDR_863_897",0.517138590632429
"P35222_IDR_1_64",0.527876025023933
"P35222_IDR_74_121",0.472123974976067
"P35226_IDR_232_326",1
"P35227_IDR_234_344",1
"P35228_IDR_13_79",1
"P35236_IDR_1_43",1
"P35240_IDR_443_528",1
"P35321_IDR_1_89",1
"P35325_IDR_1_72",1
"P35346_IDR_1_36",0.513121339485101
"P35346_IDR_324_364",0.486878660514899
"P35348_IDR_217_263",0.550592714019285
"P35348_IDR_350_423",0.449407285980715
"P35367_IDR_224_410",1
"P35368_IDR_1_39",0.229267660245668
"P35368_IDR_238_285",0.218521472179993
"P35368_IDR_369_478",0.308670540221565
"P35368_IDR_480_520",0.243540327352774
"P35372_IDR_1_64",0.476122121572794
"P35372_IDR_358_400",0.523877878427206
"P35398_IDR_119_238",0.542308773190689
"P35398_IDR_1_65",0.457691226809311
"P35408_IDR_220_272",0.444075842121954
"P35408_IDR_353_468",0.555924157878046
"P35414_IDR_328_380",1
"P35568_IDR_1152_1224",0.259564023652159
"P35579_IDR_1899_1960",1
"P35580_IDR_1906_1976",1
"P35590_IDR_788_828",1
"P35606_IDR_826_906",1
"P35610_IDR_1_42",0.461928254570972
"P35610_IDR_84_118",0.538071745429028
"P35611_IDR_1_37",0.289583381114563
"P35611_IDR_388_420",0.27063713190171
"P35611_IDR_422_574",0.196443310922953
"P35611_IDR_581_737",0.243336176060774
"P35613_IDR_349_385",1
"P35637_IDR_1_283",0.561379393822968
"P35637_IDR_373_526",0.438620606177032
"P35638_IDR_33_126",1
"P35658_IDR_408_699",0.248972593046308
"P35658_IDR_733_775",0.230363192275151
"P35659_IDR_1_76",0.56503411064345
"P35658_IDR_784_819",0.20891912208391
"P35658_IDR_886_2090",0.311745092594631
"P35869_IDR_1_36",0.173541604028442
"P35869_IDR_385_758",0.601539432022846
"P35869_IDR_805_848",0.224918963948712
"P35900_IDR_1_31",1
"P35908_IDR_1_110",0.534693885417306
"P35908_IDR_507_629",0.465306114582694
"P35913_IDR_819_854",1
"P35916_IDR_1177_1328",0.53904962487912
"P35916_IDR_962_1004",0.46095037512088
"P35968_IDR_1169_1304",0.527423687606601
"P35968_IDR_941_995",0.472576312393399
"P36021_IDR_1_90",0.484124546015115
"P36021_IDR_505_539",0.515875453984885
"P36269_IDR_1_34",1
"P36382_IDR_240_358",1
"P36383_IDR_104_166",0.387514183239214
"P36383_IDR_298_396",0.612485816760786
"P36507_IDR_1_41",0.494119087386244
"P36507_IDR_282_313",0.505880912613756
"P36508_IDR_365_422",1
"P37231_IDR_1_135",0.693940065633808
"P37231_IDR_187_251",0.306059934366192
"P37275_IDR_1_961",0.832659073156403
"P37275_IDR_964_1124",0.167340926843597
"P37288_IDR_1_45",0.366728488668508
"P37288_IDR_249_285",0.289516705040378
"P37288_IDR_369_418",0.343754806291114
"P37840_IDR_1_140",1
"P38159_IDR_82_391",1
"P38398_IDR_100_179",0.522957645125578
"P38398_IDR_184_1646",0.477042354874422
"P38432_IDR_99_447",1
"P38435_IDR_727_758",1
"P38570_IDR_158_198",1
"P38646_IDR_1_42",1
"P38935_IDR_649_725",0.512135055973484
"P38935_IDR_783_879",0.487864944026516
"P38936_IDR_81_164",1
"P39023_IDR_1_31",1
"P39059_IDR_1_36",0.278743662537969
"P40189_IDR_698_887",1
"P40197_IDR_474_505",1
"P40198_IDR_195_225",1
"P40200_IDR_384_446",0.537885252715594
"P40200_IDR_448_481",0.462114747284405
"P40222_IDR_1_172",0.482225162103396
"P40222_IDR_486_546",0.517774837896604
"P40225_IDR_174_353",1
"P40238_IDR_201_231",1
"P40305_IDR_1_50",1
"P40337_IDR_1_59",1
"P40424_IDR_1_80",0.333177776985535
"P40424_IDR_259_430",0.414500278786207
"P40424_IDR_85_148",0.252321944228258
"P40425_IDR_1_89",0.508994602528054
"P40425_IDR_289_430",0.28978744697917
"P40425_IDR_96_159",0.201217950492776
"P40426_IDR_1_45",0.363678955852642
"P40426_IDR_295_434",0.37118405524425
"P40426_IDR_90_151",0.265136988903108
"P41146_IDR_339_370",1
"P41161_IDR_1_290",1
"P41162_IDR_131_496",1
"P41180_IDR_877_961",0.629629057562634
"P41180_IDR_983_1061",0.370370942437366
"P41181_IDR_240_271",1
"P41182_IDR_130_516",1
"P41212_IDR_137_234",0.335091509145402
"P41212_IDR_1_48",0.18508878996118
"P41212_IDR_272_329",0.479819700893418
"P41214_IDR_181_258",1
"P41218_IDR_88_205",1
"P41219_IDR_1_86",1
"P41220_IDR_1_34",1
"P41221_IDR_1_34",1
"P41225_IDR_1_446",1
"P41227_IDR_160_235",1
"P41229_IDR_1316_1418",0.320916694824055
"P41229_IDR_1427_1560",0.315312476229685
"P41229_IDR_174_319",0.36377082894626
"P41231_IDR_320_377",1
"P41235_IDR_133_179",0.293620361819489
"P41235_IDR_1_54",0.352438191151719
"P41235_IDR_378_474",0.353941447028792
"P41236_IDR_1_205",1
"P42126_IDR_1_41",1
"P42127_IDR_20_99",1
"P42166_IDR_1_38",0.533096502261881
"P42166_IDR_48_454",0.46690349773812
"P42226_IDR_653_745",1
"P42229_IDR_708_794",1
"P42261_IDR_858_906",1
"P42263_IDR_855_886",1
"P42285_IDR_1_97",1
"P42345_IDR_1809_1868",0.522994025169448
"P42345_IDR_2434_2486",0.477005974830552
"P42566_IDR_298_896",1
"P42568_IDR_139_498",1
"P42574_IDR_1_34",1
"P42575_IDR_123_169",1
"P42658_IDR_1_127",1
"P42679_IDR_1_44",1
"P42680_IDR_148_180",1
"P42681_IDR_22_79",1
"P42684_IDR_1_106",0.642311555210841
"P42684_IDR_549_1081",0.357688444789159
"P42695_IDR_1267_1412",0.576473060771127
"P42695_IDR_154_200",0.423526939228873
"P43003_IDR_1_35",0.466441714538179
"P43003_IDR_505_542",0.53355828546182
"P43004_IDR_1_32",0.480205113096321
"P43004_IDR_505_536",0.519794886903679
"P43005_IDR_473_507",1
"P43007_IDR_485_532",1
"P43088_IDR_326_359",1
"P43115_IDR_1_51",1
"P43119_IDR_216_248",0.463652151257984
"P43119_IDR_313_385",0.536347848742016
"P43121_IDR_524_559",0.606354946405062
"P43121_IDR_588_646",0.393645053594938
"P43363_IDR_1_128",1
"P43364_IDR_1_216",1
"P43365_IDR_1_103",1
"P43366_IDR_1_104",0.509124915423102
"P43366_IDR_316_347",0.490875084576898
"P43403_IDR_258_314",1
"P43405_IDR_297_346",1
"P43487_IDR_167_201",1
"P43489_IDR_129_165",0.529187029854184
"P43489_IDR_167_277",0.470812970145816
"P43629_IDR_365_397",1
"P43630_IDR_362_455",1
"P43657_IDR_305_344",1
"P43681_IDR_365_557",1
"P43686_IDR_1_33",1
"P43694_IDR_1_210",0.452608296207352
"P43694_IDR_305_423",0.547391703792648
"P43699_IDR_1_207",0.475910072397191
"P43699_IDR_213_358",0.524089927602809
"P45378_IDR_1_191",1
"P46093_IDR_309_362",1
"P46095_IDR_1_66",1
"P46098_IDR_360_410",1
"P46108_IDR_196_229",1
"P46109_IDR_186_224",1
"Q6UB99_IDR_1_2435",1
"Q6UE05_IDR_227_265",1
"Q6ULP2_IDR_1_739",0.46939969364118
"Q6ULP2_IDR_741_893",0.53060030635882
"Q6UQ28_IDR_149_180",1
"Q6UUV7_IDR_1_549",1
"Q6UUV9_IDR_1_600",1
"Q6UVJ0_IDR_448_657",1
"Q6UVK1_IDR_2181_2305",1
"Q6UVM3_IDR_566_669",0.548026768213212
"Q6UVM3_IDR_981_1044",0.451973231786788
"Q6UVW9_IDR_1_50",1
"Q6UW15_IDR_1_32",1
"Q6UW49_IDR_137_210",0.534978672283198
"Q6UW49_IDR_50_119",0.465021327716802
"Q6UW88_IDR_1_51",1
"Q6UWP7_IDR_1_53",1
"Q6UWP8_IDR_1_570",1
"Q6UWS5_IDR_27_81",1
"Q6UWT2_IDR_35_76",1
"Q6UWV2_IDR_181_215",1
"Q6UWV7_IDR_94_154",1
"Q6UWW9_IDR_104_135",1
"Q6UWX4_IDR_1_32",0.535362872620603
"Q6UWX4_IDR_603_724",0.464637127379397
"Q6UWZ7_IDR_256_298",0.497542868452596
"Q6UWZ7_IDR_300_409",0.502457131547404
"Q6UX04_IDR_178_379",1
"Q6UX06_IDR_1_65",1
"Q6UX07_IDR_314_377",1
"Q6UX15_IDR_1_31",1
"Q6UX27_IDR_160_202",1
"Q6UX34_IDR_1_87",1
"Q6UX39_IDR_1_209",1
"Q6UX41_IDR_467_500",1
"Q6UX46_IDR_51_84",1
"Q6UX68_IDR_330_397",0.311440882568638
"Q6UX68_IDR_416_541",0.403145190910069
"Q6UX68_IDR_547_658",0.285413926521293
"Q6UX71_IDR_369_457",0.552077010883072
"Q6UX71_IDR_67_106",0.447922989116928
"Q6UX72_IDR_29_75",1
"Q6UXA7_IDR_22_197",1
"Q6UXB0_IDR_139_366",0.447857466171128
"Q6UXB0_IDR_45_132",0.552142533828871
"Q6UXB2_IDR_1_41",0.538541633567388
"Q6UXI9_IDR_298_379",1
"Q6UXK2_IDR_378_478",0.567053709428198
"Q6UXK2_IDR_623_732",0.432946290571802
"Q6UXM1_IDR_835_1119",1
"Q6UXN2_IDR_134_200",1
"Q6UXN8_IDR_15_66",1
"Q6UXT8_IDR_21_59",1
"Q6UXT9_IDR_1_63",0.502172008244684
"Q6UXT9_IDR_426_468",0.497827991755316
"Q6UXU4_IDR_277_308",0.504826146788189
"Q6UXU4_IDR_37_80",0.495173853211811
"Q6UXU6_IDR_49_159",1
"Q6UXV4_IDR_1_31",0.529419282119092
"Q6UXV4_IDR_185_268",0.470580717880908
"Q6UXX5_IDR_615_669",0.328234921094505
"Q6UXX5_IDR_671_931",0.358469728431114
"Q6UXX5_IDR_946_981",0.313295350474381
"Q6UXX9_IDR_199_243",1
"Q6UXY1_IDR_222_340",0.526302728888088
"Q6UXY8_IDR_1_369",0.631853707828828
"Q6VN20_IDR_345_504",0.524802614963788
"Q6VUC0_IDR_1_57",0.425675145961298
"Q6VUC0_IDR_68_206",0.574324854038702
"Q6VY07_IDR_1_95",0.225734869772309
"Q6VY07_IDR_259_335",0.232983533971932
"Q6VY07_IDR_345_542",0.256723285258462
"Q6VY07_IDR_761_813",0.284558310997298
"Q6W0C5_IDR_1_57",0.507981145547648
"Q6W0C5_IDR_77_130",0.492018854452352
"Q6W2J9_IDR_1_1456",1
"Q6W3E5_IDR_493_623",1
"Q6W4X9_IDR_1224_2285",0.569149021436365
"Q6W4X9_IDR_2295_2343",0.430850978563635
"Q6W5P4_IDR_1_39",1
"Q6WKZ4_IDR_155_1218",1
"Q6WRI0_IDR_667_744",0.299414898431543
"Q6WRI0_IDR_861_916",0.28841364169955
"Q6WRI0_IDR_935_1398",0.412171459868907
"Q6X4T0_IDR_1_34",0.497381032705693
"Q6X4T0_IDR_60_127",0.502618967294307
"Q6Y2X3_IDR_654_702",0.528879180156427
"Q6Y7W6_IDR_1047_1119",0.187347192006384
"Q6Y7W6_IDR_1197_1269",0.243351606945429
"Q6Y7W6_IDR_595_1045",0.355647604682324
"Q6Y7W6_IDR_86_524",0.213653596365862
"Q6YBV0_IDR_1_56",1
"Q6YI46_IDR_1_128",0.480949863813264
"Q6YI46_IDR_348_380",0.519050136186736
"Q6YP21_IDR_1_41",1
"Q6ZMB0_IDR_1_79",1
"Q6ZMB5_IDR_1_43",1
"Q6ZMC9_IDR_291_328",1
"Q6ZMD2_IDR_1_38",1
"Q6ZMG9_IDR_334_384",1
"Q6ZMH5_IDR_1_32",0.277489337082646
"Q6ZMH5_IDR_308_379",0.324174886997213
"Q6ZMH5_IDR_70_153",0.398335775920141
"Q6ZMI0_IDR_149_263",0.19398790551479
"Q6ZMI0_IDR_30_112",0.195096389507042
"Q6ZMI0_IDR_446_700",0.252388520580047
"Q6ZMT4_IDR_479_941",0.768441971327377
"Q6ZMT9_IDR_1_164",1
"Q6ZMV5_IDR_653_832",1
"Q6ZMV9_IDR_380_423",0.26827631126118
"Q6ZMV9_IDR_433_556",0.423780298171943
"Q6ZMV9_IDR_692_782",0.307943390566877
"Q6ZMW2_IDR_61_270",1
"Q6ZMW3_IDR_1277_1355",0.489097449855193
"Q6ZMW3_IDR_607_671",0.510902550144807
"Q6ZMY3_IDR_1178_1216",0.221694430514466
"Q6ZMY3_IDR_1_605",0.298047763671651
"Q6ZMY3_IDR_700_859",0.28241945135652
"Q6ZMY3_IDR_990_1096",0.197838354457362
"Q6ZMY9_IDR_64_177",1
"Q6ZMZ0_IDR_1_114",0.6458697747409
"Q6ZMZ0_IDR_443_732",0.3541302252591
"Q6ZMZ3_IDR_890_926",1
"Q6ZN01_IDR_1_371",1
"Q6ZN04_IDR_1_60",0.28123169779296
"Q6ZN04_IDR_244_320",0.279615725284352
"Q6ZN19_IDR_1_87",1
"Q6ZN28_IDR_1_67",0.521442723108963
"Q6ZN28_IDR_99_135",0.478557276891037
"Q6ZN30_IDR_265_819",0.617156504689729
"Q6ZN30_IDR_52_83",0.125639494428512
"Q6ZN30_IDR_874_918",0.133700128969232
"Q6ZN30_IDR_966_1022",0.123503871912527
"Q6ZN32_IDR_147_215",0.499696728314807
"Q6ZN32_IDR_280_361",0.500303271685193
"Q6ZN44_IDR_357_427",1
"Q6ZN54_IDR_1_129",1
"Q6ZN57_IDR_1_103",1
"Q6ZN79_IDR_60_171",1
"Q6ZN84_IDR_174_345",1
"Q6ZNA4_IDR_1_830",0.739333664318279
"Q6ZNA4_IDR_892_938",0.260666335681722
"Q6ZNB6_IDR_1_126",1
"Q6ZNC4_IDR_1_386",1
"Q6ZNE5_IDR_404_434",0.493580586397339
"Q6ZNE5_IDR_436_471",0.506419413602661
"Q6ZNE9_IDR_177_409",1
"Q6ZNG0_IDR_64_169",1
"Q6ZNG2_IDR_131_187",0.268915678657198
"Q6ZNG2_IDR_1_41",0.227183178084248
"Q6ZNG2_IDR_239_339",0.227475485306631
"Q6ZNG2_IDR_47_99",0.276425657951923
"Q6ZNG9_IDR_445_492",1
"Q6ZNH5_IDR_1_189",1
"Q6ZQN5_IDR_188_296",0.410200817811957
"Q6ZQN5_IDR_48_80",0.589799182188043
"Q6ZQN7_IDR_1_85",0.498321773037304
"Q6ZQN7_IDR_694_724",0.501678226962696
"Q6ZQQ2_IDR_45_1576",1
"Q6ZQR2_IDR_1_111",0.406717933927222
"Q6ZQR2_IDR_182_219",0.270978430615125
"Q6ZQR2_IDR_221_271",0.322303635457653
"Q6ZQY2_IDR_1_50",1
"Q6ZR08_IDR_1_86",1
"Q6ZR62_IDR_1_55",0.434328235031853
"Q6ZR62_IDR_224_263",0.565671764968147
"Q6ZRC1_IDR_106_242",0.534836168838475
"Q6ZRC1_IDR_1_50",0.465163831161525
"Q6ZRF8_IDR_358_408",0.527189875070161
"Q6ZRF8_IDR_546_634",0.472810124929839
"Q6ZRH7_IDR_1121_1159",1
"Q6ZRI0_IDR_1475_2050",0.47126184893513
"Q6ZRI0_IDR_1_92",0.52873815106487
"Q6ZRI6_IDR_1_764",0.632817282011926
"Q6ZRI6_IDR_927_996",0.367182717988074
"Q6ZRI8_IDR_130_225",0.409056044071745
"Q6ZRI8_IDR_457_547",0.590943955928256
"Q6ZRK6_IDR_166_1079",1
"Q6ZRP0_IDR_1_53",0.434098923676666
"Q6ZRP0_IDR_169_262",0.565901076323334
"Q6ZRP7_IDR_1_50",0.523007891860488
"Q6ZRP7_IDR_566_698",0.476992108139512
"Q6ZRS2_IDR_1_92",0.190664978485592
"Q6ZRS2_IDR_224_600",0.19550843455008
"Q6ZS11_IDR_141_254",0.548932754070487
"Q6ZS11_IDR_533_566",0.451067245929513
"Q6ZS17_IDR_1_71",0.283565533731509
"Q6ZS17_IDR_325_790",0.446688678660221
"Q6ZS17_IDR_831_889",0.26974578760827
"Q6ZS27_IDR_1_156",1
"Q6ZS30_IDR_1279_1434",0.525047110609637
"Q6ZS30_IDR_1853_1883",0.474952889390363
"Q6ZS72_IDR_1_127",1
"Q6ZS81_IDR_1_38",0.23882383384188
"Q6ZS81_IDR_1833_1867",0.256950893516518
"Q6ZS81_IDR_2293_2369",0.240254536507858
"P46199_IDR_57_87",1
"P46527_IDR_1_33",0.460047036576176
"P46527_IDR_91_198",0.539952963423824
"P46531_IDR_1775_1838",0.177260255927327
"P46531_IDR_2120_2519",0.582950577708997
"P46531_IDR_2521_2555",0.239789166363676
"P46695_IDR_1_141",1
"P46721_IDR_627_670",1
"P46734_IDR_1_43",1
"P46776_IDR_1_38",1
"P46781_IDR_163_194",1
"P46783_IDR_95_165",1
"P46821_IDR_504_2352",1
"P46934_IDR_126_194",0.138760489936604
"P46934_IDR_1_33",0.122478621950203
"P47872_IDR_410_440",1
"P47897_IDR_190_225",1
"P47898_IDR_1_38",0.496373608467069
"P47898_IDR_232_274",0.503626391532931
"P47900_IDR_1_40",0.572386564173118
"P47900_IDR_340_373",0.427613435826882
"P47901_IDR_238_274",0.459627590515385
"P47901_IDR_359_424",0.540372409484615
"P47902_IDR_1_160",0.410650822550406
"P47902_IDR_205_265",0.589349177449594
"P47914_IDR_1_159",1
"P47928_IDR_115_161",0.623566763526376
"P47928_IDR_1_60",0.376433236473624
"P47972_IDR_87_216",1
"P47974_IDR_19_153",0.54642862004693
"P47974_IDR_219_482",0.45357137995307
"P47985_IDR_1_63",1
"P48023_IDR_27_141",1
"P48029_IDR_1_52",0.524456525876087
"P48378_IDR_275_334",0.396083718304399
"P48378_IDR_673_723",0.603916281695601
"P48380_IDR_1_31",0.26750015344539
"P48380_IDR_264_324",0.333493295938331
"P48380_IDR_658_749",0.399006550616279
"P48382_IDR_170_207",0.52367145245324
"P48382_IDR_233_616",0.47632854754676
"P48426_IDR_288_330",1
"P48431_IDR_1_317",1
"P48436_IDR_1_440",0.762658422076289
"P48436_IDR_457_497",0.237341577923711
"P48443_IDR_1_133",1
"P48444_IDR_159_268",1
"P48454_IDR_465_512",1
"P48544_IDR_1_48",0.483272240464107
"P48544_IDR_373_419",0.516727759535893
"P48546_IDR_413_466",1
"P48547_IDR_451_511",1
"P48549_IDR_1_43",0.64551849242303
"P48549_IDR_367_501",0.35448150757697
"P48736_IDR_1_33",1
"P48742_IDR_306_389",1
"P48751_IDR_1_316",0.245144216588182
"P48751_IDR_428_501",0.497155851212615
"P48751_IDR_630_673",0.257699932199203
"P48764_IDR_1_38",0.52846670676328
"P48764_IDR_549_834",0.47153329323672
"P48775_IDR_1_37",1
"P48788_IDR_141_182",1
"P48995_IDR_1_38",1
"P49006_IDR_1_195",1
"P49019_IDR_314_381",1
"P49023_IDR_1_347",1
"P49069_IDR_1_181",1
"P49116_IDR_180_353",1
"P49137_IDR_1_53",0.638013107844102
"P49137_IDR_367_400",0.361986892155898
"P49146_IDR_1_42",0.537133723319339
"P49448_IDR_1_61",1
"P49450_IDR_1_44",1
"P49454_IDR_1065_1791",0.250642781558473
"P49454_IDR_1_306",0.215595778797619
"P49454_IDR_1834_1885",0.190891128090595
"P49454_IDR_2788_3114",0.152284757337882
"P49454_IDR_606_846",0.19058555421543
"P49585_IDR_1_56",0.452529544642986
"P49585_IDR_303_367",0.547470455357014
"P49591_IDR_476_514",1
"P49593_IDR_421_454",1
"P49619_IDR_80_154",1
"P49640_IDR_1_186",0.642703889633036
"P49640_IDR_355_407",0.357296110366964
"P49641_IDR_1_41",1
"P49643_IDR_458_509",1
"P49674_IDR_297_416",1
"P49683_IDR_1_49",1
"P49685_IDR_322_360",1
"P49711_IDR_1_524",0.519305261229179
"P49771_IDR_163_235",1
"P49788_IDR_1_53",1
"P49790_IDR_1_58",0.477223107000601
"P49790_IDR_60_1475",0.522776892999399
"P49792_IDR_1136_1167",0.114509190905886
"P49792_IDR_1308_1344",0.11548616274258
"P49792_IDR_1806_1853",0.107115371307098
"P49792_IDR_2152_2306",0.101634148435461
"P49792_IDR_2445_2629",0.122612404537569
"P49792_IDR_2741_2836",0.112623241555344
"P49792_IDR_751_860",0.215677764530189
"P49792_IDR_978_1134",0.110341715985874
"P49795_IDR_1_76",1
"P49796_IDR_1002_1059",0.38997910544553
"P49796_IDR_381_420",0.259517183344426
"P49796_IDR_670_999",0.350503711210045
"P49802_IDR_205_252",0.47934231313374
"P49802_IDR_452_495",0.52065768686626
"P49810_IDR_1_103",1
"P49815_IDR_922_978",0.160448298802241
"P50747_IDR_25_157",1
"P50749_IDR_73_173",1
"P50750_IDR_322_372",1
"P50851_IDR_1_34",0.254526309061857
"P50851_IDR_1462_1535",0.245029963106038
"P50851_IDR_1548_1804",0.207439870677421
"P50851_IDR_930_1300",0.293003857154684
"P50914_IDR_129_215",1
"P50993_IDR_1_32",1
"P50995_IDR_1_189",1
"P51531_IDR_1332_1404",0.239356176354855
"P51531_IDR_1_334",0.367432591696392
"P51531_IDR_1509_1590",0.188969122306681
"P51531_IDR_510_697",0.204242109642072
"P51532_IDR_1254_1299",0.128032533928281
"P51532_IDR_1352_1454",0.128490239076827
"P51532_IDR_1_355",0.368638270991866
"P51532_IDR_1567_1647",0.134341603465862
"P51532_IDR_526_642",0.113758909677088
"P51532_IDR_645_699",0.126738442860076
"P51787_IDR_400_502",0.342355496441408
"P51787_IDR_619_676",0.335809284473437
"P51788_IDR_32_63",0.417332684410676
"P51788_IDR_644_772",0.278829169192536
"P51788_IDR_852_898",0.303838146396788
"P51790_IDR_1_76",1
"P51797_IDR_1_41",1
"P51798_IDR_1_91",1
"P51810_IDR_319_379",1
"P51811_IDR_401_444",1
"P51812_IDR_1_44",1
"P51813_IDR_152_207",1
"P51815_IDR_1_42",0.548319216253918
"P52292_IDR_18_72",1
"P52294_IDR_1_80",1
"P52298_IDR_126_156",1
"P52429_IDR_1_52",1
"P52564_IDR_1_32",1
"P52569_IDR_437_480",0.503765440417648
"P52569_IDR_607_658",0.496234559582352
"P52594_IDR_130_562",1
"P52597_IDR_365_401",1
"P52630_IDR_702_790",1
"P52655_IDR_58_331",1
"P52701_IDR_1_86",0.646122237653896
"P52848_IDR_1_80",1
"P52849_IDR_1_35",0.522215396313905
"P52849_IDR_41_82",0.477784603686095
"P52926_IDR_1_109",1
"P52943_IDR_81_122",1
"P52945_IDR_1_189",0.519779876593726
"P52945_IDR_198_283",0.480220123406274
"P52948_IDR_1_350",0.409845291303836
"P52948_IDR_370_728",0.286467231031956
"P52951_IDR_1_251",1
"P52948_IDR_888_1105",0.303687477664209
"P53804_IDR_1179_1290",0.165836835080936
"P53804_IDR_1342_1458",0.184077847967408
"P53804_IDR_1731_1839",0.175470775066129
"P53804_IDR_1899_1951",0.139574546110731
"P53804_IDR_392_480",0.166995728383331
"P53804_IDR_745_808",0.168044267391464
"P53805_IDR_1_58",1
"P53814_IDR_1_797",1
"P53985_IDR_201_242",0.525954134457077
"P53985_IDR_446_500",0.474045865542923
"P53992_IDR_1_323",1
"P53999_IDR_1_60",1
"P54098_IDR_1_67",0.477345349440849
"P54098_IDR_498_533",0.522654650559151
"P54105_IDR_138_237",1
"P54132_IDR_1290_1417",0.451632336004527
"P54132_IDR_1_642",0.548367663995473
"P54198_IDR_399_447",0.549594104218133
"P54198_IDR_470_664",0.450405895781867
"P54219_IDR_89_133",0.52370478067443
"P54646_IDR_338_399",0.469329636701071
"P54646_IDR_475_533",0.530670363298929
"P54707_IDR_1_46",1
"P54725_IDR_80_159",1
"P54727_IDR_231_273",0.488269437318262
"P54727_IDR_78_180",0.511730562681738
"P54750_IDR_435_494",1
"P54756_IDR_1_35",1
"P54821_IDR_1_245",1
"P54826_IDR_1_42",0.439091814505039
"P54826_IDR_247_328",0.560908185494961
"P54829_IDR_132_162",0.49078904842163
"P54829_IDR_1_91",0.50921095157837
"P54840_IDR_623_703",1
"P54845_IDR_1_136",1
"P54868_IDR_1_43",1
"P55001_IDR_1_100",1
"P55010_IDR_147_229",0.435344400669766
"P55010_IDR_387_425",0.564655599330234
"P55011_IDR_1_204",0.58858569310587
"P55196_IDR_1106_1824",0.529332796606487
"P55196_IDR_139_203",0.213351314509557
"P55196_IDR_543_595",0.257315888883955
"P55201_IDR_49_87",0.198888404608407
