"","GO0007017_microtubule_based_process"
"Q14511_IDR_66_401",0.411210211398998
"Q14512_IDR_154_205",0.509733891021441
"Q14512_IDR_1_56",0.490266108978559
"Q14515_IDR_1_424",1
"Q14517_IDR_4206_4588",1
"Q14524_IDR_1053_1147",0.243389388892389
"Q14524_IDR_1922_2016",0.191328828089263
"Q14524_IDR_30_62",0.198120349962171
"Q14524_IDR_425_663",0.190903359400196
"Q14524_IDR_992_1041",0.176258073655981
"Q14525_IDR_368_404",1
"Q14526_IDR_152_689",1
"Q14571_IDR_1828_1874",0.350671688770087
"Q14573_IDR_1129_1165",0.234336157526834
"Q14573_IDR_1555_1585",0.285654538357859
"Q14573_IDR_1803_1862",0.252200004769968
"Q14573_IDR_904_959",0.227809299345339
"Q14576_IDR_1_36",1
"Q14582_IDR_1_209",1
"Q14584_IDR_14_185",1
"Q14585_IDR_1_59",1
"Q14587_IDR_1_200",1
"Q14588_IDR_53_147",1
"Q14590_IDR_61_262",1
"Q14592_IDR_56_149",1
"Q14593_IDR_1_33",1
"Q14596_IDR_289_365",0.266797137637603
"Q14596_IDR_482_882",0.468818860643297
"Q14596_IDR_87_147",0.2643840017191
"Q14623_IDR_1_48",1
"Q14671_IDR_781_814",0.201260192085857
"Q14674_IDR_1296_1487",0.495643367313386
"Q14674_IDR_1507_1570",0.504356632686614
"Q14676_IDR_138_1891",1
"Q14677_IDR_147_625",1
"Q14678_IDR_1_48",0.372993252741863
"Q14678_IDR_53_1079",0.627006747258137
"Q14679_IDR_1091_1199",0.259433338075054
"Q14679_IDR_1_117",0.219042306470078
"Q14679_IDR_122_567",0.25117555320323
"Q14679_IDR_947_987",0.270348802251638
"Q14680_IDR_328_560",1
"Q14681_IDR_1_69",1
"Q14684_IDR_230_306",0.338470910878498
"Q14684_IDR_336_683",0.339680400762035
"Q14684_IDR_718_758",0.321848688359467
"Q14686_IDR_1_41",0.566072185778146
"Q14686_IDR_142_2063",0.433927814221854
"Q14687_IDR_1_1120",1
"Q14689_IDR_1_280",1
"Q14789_IDR_2844_2890",0.0516033146896265
"Q14789_IDR_2951_3259",0.0887078984048377
"Q14790_IDR_182_221",1
"Q147U1_IDR_53_168",1
"Q147X3_IDR_1_209",1
"Q14802_IDR_1_54",1
"Q14807_IDR_1_40",0.325010773181562
"Q14807_IDR_375_581",0.674989226818438
"Q14814_IDR_73_509",1
"Q14831_IDR_1_37",0.498698530370378
"Q14831_IDR_857_915",0.501301469629621
"Q14832_IDR_834_879",1
"Q14833_IDR_1_37",0.478584522197624
"Q14833_IDR_854_912",0.521415477802376
"Q14839_IDR_1_148",0.232608999926383
"Q14839_IDR_1261_1397",0.244114081141298
"Q14839_IDR_1521_1691",0.29609076936966
"Q14839_IDR_217_368",0.227186149562659
"Q14847_IDR_113_204",1
"Q14978_IDR_61_624",1
"Q14980_IDR_1350_1463",0.102723878906132
"Q14980_IDR_1473_2115",0.247667835297431
"Q14980_IDR_153_284",0.127209004443396
"Q14980_IDR_357_412",0.0687907186783921
"Q14980_IDR_513_552",0.085236970832564
"Q14980_IDR_705_770",0.0900623923464982
"Q14980_IDR_815_1324",0.278309199495587
"Q14990_IDR_1_47",0.359695950382702
"Q14990_IDR_203_250",0.284739388950552
"Q14990_IDR_80_121",0.355564660666746
"Q14993_IDR_244_1142",1
"Q14999_IDR_1331_1384",0.374017370584128
"Q14999_IDR_316_356",0.298463405327325
"Q14999_IDR_574_624",0.327519224088547
"Q149M9_IDR_1529_1564",1
"Q149N8_IDR_1_87",0.507012168467545
"Q14D33_IDR_158_246",0.187328798985961
"Q14D33_IDR_250_289",0.211944098049305
"Q14D33_IDR_291_326",0.198817849063421
"Q14D33_IDR_332_371",0.218107389861505
"Q14D33_IDR_376_536",0.183801864039808
"Q14DG7_IDR_792_938",0.457657433715027
"Q14DG7_IDR_951_1032",0.542342566284973
"Q15003_IDR_184_237",0.158503664214058
"Q15003_IDR_1_98",0.187810437810512
"Q15003_IDR_328_363",0.198037710159578
"Q15003_IDR_377_413",0.139532042357616
"Q15003_IDR_449_483",0.178724340823457
"Q15003_IDR_533_618",0.137391804634779
"Q15004_IDR_1_60",0.453577970787466
"Q15004_IDR_71_111",0.546422029212535
"Q15005_IDR_1_38",1
"Q15007_IDR_192_396",1
"Q15011_IDR_199_252",0.298878530219787
"Q15011_IDR_314_362",0.358242696364968
"Q15011_IDR_90_133",0.342878773415245
"Q15035_IDR_322_370",1
"Q15036_IDR_389_455",1
"Q15042_IDR_530_617",1
"Q15043_IDR_248_327",1
"Q15046_IDR_1_69",1
"Q15047_IDR_108_189",0.332770513168593
"Q15047_IDR_437_563",0.341038091237762
"Q15047_IDR_848_1195",0.326191395593645
"Q15049_IDR_1_42",1
"Q15050_IDR_164_269",0.586766577579285
"Q15050_IDR_277_365",0.413233422420715
"Q15052_IDR_109_148",0.502564503350638
"Q15052_IDR_549_649",0.497435496649362
"Q15054_IDR_125_466",1
"Q15056_IDR_118_248",0.472396576051029
"Q15056_IDR_1_34",0.527603423948971
"Q15057_IDR_516_601",1
"Q15058_IDR_1_350",0.550802117595986
"Q15058_IDR_1587_1619",0.449197882404014
"Q15059_IDR_1_34",0.231599314036587
"Q15149_IDR_2741_2785",0.531724198488338
"Q15149_IDR_99_176",0.468275801511662
"Q15172_IDR_1_52",1
"Q15173_IDR_1_58",1
"Q15185_IDR_129_160",1
"Q15198_IDR_1_62",1
"Q15223_IDR_380_489",1
"Q15233_IDR_1_56",0.31374192106313
"Q15233_IDR_305_389",0.411614902271772
"Q15233_IDR_401_471",0.274643176665098
"Q15256_IDR_253_337",0.479493911049543
"Q15256_IDR_48_82",0.520506088950457
"Q15262_IDR_731_843",1
"Q15269_IDR_227_264",0.491468237342725
"Q15269_IDR_880_919",0.508531762657275
"Q15276_IDR_31_533",0.644330662889373
"Q15276_IDR_627_682",0.355669337110627
"Q15287_IDR_1_158",0.511010225345797
"Q15287_IDR_243_305",0.488989774654203
"Q15291_IDR_342_398",0.578791331568504
"Q15390_IDR_284_333",0.417950516542081
"Q15390_IDR_87_235",0.582049483457918
"Q15397_IDR_1_129",1
"Q15398_IDR_1_117",0.358501624040278
"Q15398_IDR_127_427",0.234182666700052
"Q15398_IDR_539_606",0.174184044225112
"Q15398_IDR_621_796",0.233131665034559
"Q15406_IDR_132_276",0.4896497808886
"Q15406_IDR_1_55",0.5103502191114
"Q15413_IDR_1759_1790",0.165919468165192
"Q15413_IDR_1912_1950",0.193787645667852
"Q15413_IDR_3322_3359",0.150490317128038
"Q15413_IDR_4096_4146",0.181874559212402
"Q15413_IDR_4175_4226",0.12884497955398
"Q15413_IDR_4228_4385",0.179083030272536
"Q15415_IDR_69_496",1
"Q15418_IDR_704_735",1
"Q15424_IDR_481_910",0.38814813497407
"Q15424_IDR_79_404",0.61185186502593
"Q15427_IDR_182_424",1
"Q15526_IDR_1_60",1
"Q15528_IDR_137_200",1
"Q15532_IDR_1_418",1
"Q15542_IDR_107_202",0.318935979624219
"Q15542_IDR_1_100",0.316254654186102
"Q15542_IDR_359_424",0.364809366189679
"Q15544_IDR_1_99",1
"Q15545_IDR_185_282",1
"Q15554_IDR_1_86",0.349424949318978
"Q15554_IDR_290_488",0.650575050681022
"Q15555_IDR_173_240",1
"Q15560_IDR_79_131",1
"Q15561_IDR_119_156",0.50157616539999
"Q15561_IDR_1_40",0.49842383460001
"Q15562_IDR_1_41",1
"Q15569_IDR_1_44",0.347862468797178
"Q15569_IDR_319_566",0.322877711893945
"Q15569_IDR_588_626",0.329259819308877
"Q15572_IDR_603_731",0.419871544795996
"Q15572_IDR_735_869",0.580128455204004
"Q15648_IDR_519_1581",1
"Q15649_IDR_39_85",1
"Q15650_IDR_74_149",1
"Q15651_IDR_1_99",1
"Q15652_IDR_1310_1709",0.126099253750089
"Q15652_IDR_1936_2070",0.136419241092352
"Q15652_IDR_2073_2144",0.109393559025353
"Q15652_IDR_252_704",0.193681767579115
"Q15652_IDR_716_797",0.15040938620057
"Q15652_IDR_803_857",0.105721824758619
"Q15652_IDR_868_1305",0.178274967593903
"Q15653_IDR_297_356",1
"Q15654_IDR_1_251",1
"Q15672_IDR_1_110",1
"Q15678_IDR_304_870",1
"Q15691_IDR_131_194",1
"Q15696_IDR_1_59",0.550506338733159
"Q15696_IDR_344_482",0.449493661266841
"Q15697_IDR_132_295",1
"Q15699_IDR_1_151",0.336570551719119
"Q15750_IDR_370_474",1
"Q15751_IDR_1311_1433",0.174808946834725
"Q15751_IDR_1458_1551",0.186341482529526
"Q15751_IDR_2253_2287",0.168222370311383
"Q15751_IDR_2405_2496",0.161492018034996
"Q15751_IDR_2610_2751",0.164704533475209
"Q15751_IDR_2797_2921",0.144430648814161
"Q15758_IDR_1_42",0.444991916174771
"Q15758_IDR_491_541",0.555008083825229
"Q15760_IDR_1_53",0.520558060198704
"Q15760_IDR_354_415",0.479441939801296
"Q15761_IDR_243_317",1
"Q15762_IDR_280_318",1
"Q15768_IDR_171_288",1
"Q15772_IDR_1907_2573",0.345138691636471
"Q15772_IDR_2772_2928",0.322944752392987
"Q15772_IDR_277_637",0.331916555970543
"Q15773_IDR_1_248",1
"Q15776_IDR_137_320",1
"Q15784_IDR_1_133",0.584301692369982
"Q15853_IDR_104_169",0.300959682098968
"Q15853_IDR_1_57",0.3550772391799
"Q15853_IDR_202_242",0.343963078721132
"Q15858_IDR_1025_1079",0.24834319045281
"Q15858_IDR_1094_1149",0.246293441000339
"Q15858_IDR_1910_1988",0.246920798475186
"Q15858_IDR_419_681",0.258442570071665
"Q15878_IDR_1_49",0.287601147231618
"Q15878_IDR_1882_2311",0.345919117109109
"Q15878_IDR_737_1125",0.366479735659273
"Q15884_IDR_118_444",1
"Q15904_IDR_1_38",1
"Q15906_IDR_1_202",0.423919019998961
"Q15906_IDR_225_258",0.300299711678208
"Q15906_IDR_334_364",0.275781268322832
"Q15907_IDR_183_218",1
"Q15910_IDR_183_216",0.53697071702819
"Q15910_IDR_300_417",0.46302928297181
"Q15911_IDR_1_124",0.083031010653668
"Q15911_IDR_153_186",0.0757642913828701
"Q15915_IDR_369_441",0.502297139673332
"Q15916_IDR_128_296",1
"Q15935_IDR_49_213",1
"Q15937_IDR_1_45",0.475706095466102
"Q15937_IDR_81_194",0.524293904533898
"Q15942_IDR_1_354",1
"Q15973_IDR_55_95",1
"Q16099_IDR_859_889",1
"Q16143_IDR_1_134",1
"Q16181_IDR_406_437",1
"Q16186_IDR_130_260",1
"Q16204_IDR_1_60",0.461108913069993
"Q16204_IDR_181_474",0.538891086930007
"Q16206_IDR_374_454",0.39852347828458
"Q16206_IDR_463_530",0.60147652171542
"Q16236_IDR_31_453",1
"Q16254_IDR_201_346",1
"Q16280_IDR_1_64",0.471523104167099
"Q16280_IDR_81_124",0.528476895832901
"Q16520_IDR_95_125",0.487952128169339
"Q16526_IDR_501_586",1
"Q16527_IDR_83_115",1
"Q16531_IDR_745_781",1
"Q16533_IDR_229_368",1
"Q16534_IDR_1_68",0.441275641110186
"Q16534_IDR_95_247",0.558724358889814
"Q16537_IDR_1_42",1
"Q16538_IDR_192_271",0.51148621784959
"Q16538_IDR_370_582",0.48851378215041
"Q16543_IDR_346_378",0.477560567273851
"Q16543_IDR_95_148",0.522439432726149
"Q16549_IDR_1_46",0.51780560647444
"Q16549_IDR_694_748",0.48219439352556
"Q16552_IDR_1_40",1
"Q16555_IDR_509_572",1
"Q16558_IDR_1_36",1
"Q16559_IDR_63_108",1
"Q16560_IDR_142_246",1
"Q16566_IDR_340_473",1
"Q16630_IDR_481_551",0.603411426059061
"Q16633_IDR_1_256",1
"Q16637_IDR_145_255",0.449642614921083
"Q16637_IDR_57_87",0.550357385078917
"Q16643_IDR_136_617",1
"Q16644_IDR_1_35",0.512147069809878
"Q16644_IDR_345_382",0.487852930190122
"Q16649_IDR_1_427",1
"Q16650_IDR_21_95",0.33035002001574
"Q16650_IDR_385_502",0.344100383772294
"Q16650_IDR_559_670",0.325549596211965
"Q16651_IDR_1_40",1
"Q16655_IDR_1_40",0.507706483006957
"Q16655_IDR_49_118",0.492293516993042
"Q16656_IDR_1_100",1
"Q16659_IDR_323_353",0.321882047264686
"Q16659_IDR_355_434",0.356601388009863
"Q16659_IDR_483_525",0.321516564725451
"Q16665_IDR_360_408",0.43784918877841
"Q16778_IDR_1_36",1
"Q16790_IDR_1_137",1
"Q16795_IDR_1_46",1
"Q16798_IDR_1_48",1
"Q16799_IDR_1_196",0.453981664817393
"Q16799_IDR_202_579",0.546018335182606
"Q16819_IDR_1_36",0.483307504556389
"Q16819_IDR_605_663",0.516692495443611
"Q16821_IDR_1_59",0.256737914489268
"Q16821_IDR_235_795",0.453869394218589
"Q16821_IDR_799_1072",0.289392691292143
"Q16825_IDR_308_857",1
"Q16828_IDR_150_203",0.482139870491894
"Q16828_IDR_351_381",0.517860129508106
"Q16829_IDR_1_51",0.340250314839474
"Q16829_IDR_189_240",0.314745539793605
"Q16829_IDR_388_419",0.345004145366921
"Q16832_IDR_372_488",0.511951478532571
"Q16832_IDR_491_551",0.488048521467429
"Q16842_IDR_1_31",1
"Q17RC7_IDR_1_134",1
"Q17RD7_IDR_31_346",1
"Q17RG1_IDR_652_752",1
"Q17RM4_IDR_655_714",1
"Q17RN3_IDR_317_349",1
"Q17RQ9_IDR_332_366",0.515791255841893
"Q17RQ9_IDR_541_610",0.484208744158107
"Q17RS7_IDR_460_890",1
"Q17RW2_IDR_1_35",0.512923726950751
"Q17RW2_IDR_239_1507",0.487076273049249
"Q17RY0_IDR_12_394",1
"Q17RY6_IDR_1_37",1
"Q18PE1_IDR_205_404",0.479475825527038
"Q18PE1_IDR_406_484",0.520524174472962
"Q19T08_IDR_20_178",1
"Q1A5X6_IDR_1_38",0.493481298069019
"Q1A5X6_IDR_65_100",0.506518701930981
"Q1ED39_IDR_1_353",1
"Q1EHB4_IDR_560_618",1
"Q1HG43_IDR_296_343",1
"Q2I0M5_IDR_191_234",0.315491924967376
"Q2KHM9_IDR_1_59",0.192752424778717
"Q2KHM9_IDR_375_742",0.490446219492471
"Q2KHM9_IDR_61_362",0.316801355728812
"Q2KHR2_IDR_156_1286",0.591370460052863
"Q2KHR2_IDR_65_127",0.408629539947137
"Q2KHR3_IDR_1_1549",1
"Q2KHT3_IDR_349_476",0.525496026331777
"Q2KHT3_IDR_832_1053",0.474503973668223
"Q2KJY2_IDR_1_127",0.145936121296831
"Q2KJY2_IDR_1237_1966",0.160208583971367
"Q2KJY2_IDR_169_315",0.156581014984728
"Q2KJY2_IDR_324_412",0.16994604604797
"Q2KJY2_IDR_802_853",0.186946365941252
"Q2KJY2_IDR_898_1169",0.180381867757851
"Q2L4Q9_IDR_1_34",1
"Q2LD37_IDR_1192_1473",0.0585704487490941
"Q2LD37_IDR_1573_1603",0.0577691456937251
"Q2LD37_IDR_160_190",0.0638345394858427
"Q2LD37_IDR_1675_1707",0.0573023654861449
"Q2M243_IDR_592_656",0.410658183436452
"Q2M296_IDR_256_301",1
"Q2M2E3_IDR_1_65",0.464385882005054
"Q2M2E3_IDR_217_257",0.535614117994946
"Q2M2H8_IDR_1_37",0.485176471490082
"Q2M2H8_IDR_1811_2515",0.514823528509918
"Q2M2I3_IDR_292_478",1
"Q2M2I5_IDR_1_107",0.446247117797006
"Q2M2I5_IDR_452_499",0.553752882202994
"Q2M2I8_IDR_1_31",0.430079290828039
"Q2M2I8_IDR_323_958",0.569920709171961
"Q2M2Z5_IDR_1_80",0.441173345752214
"Q2M2Z5_IDR_90_673",0.558826654247786
"Q2M385_IDR_683_716",1
"Q2M389_IDR_1137_1173",1
"Q2M3C6_IDR_1_78",0.486665601428494
"Q2M3C6_IDR_269_481",0.513334398571506
"Q2M3C7_IDR_1_41",0.100484629056721
"Q2M3C7_IDR_192_451",0.149416252969769
"Q2NKX8_IDR_669_1196",1
"Q2NKX9_IDR_25_103",1
"Q2NL68_IDR_1_480",1
"Q2NL82_IDR_1_77",0.297123019861816
"Q2NL82_IDR_312_393",0.373710394619521
"Q2NL82_IDR_408_472",0.329166585518663
"Q2NL98_IDR_128_169",1
"Q2PPJ7_IDR_318_376",0.253126439921311
"Q2PPJ7_IDR_444_501",0.22790286690033
"Q2PPJ7_IDR_667_907",0.289007608593048
"Q2TAL8_IDR_335_471",0.319711762732416
"Q2TAZ0_IDR_111_146",0.145049728491274
"Q2TAZ0_IDR_1245_1307",0.15010238794465
"Q2TAZ0_IDR_1319_1355",0.149038155240447
"Q2TAZ0_IDR_1439_1474",0.126404703769983
"Q2TAZ0_IDR_1608_1658",0.13725066890275
"Q2TAZ0_IDR_337_417",0.132182463630705
"Q2TAZ0_IDR_879_920",0.159971892020192
"Q2TB10_IDR_1_360",0.268347827108285
"Q2TB10_IDR_383_482",0.239319921088271
"Q2TB10_IDR_573_608",0.244944934351766
"Q2TB10_IDR_622_664",0.247387317451678
"Q2TB18_IDR_621_653",1
"Q2TBA0_IDR_264_297",1
"Q2TBC4_IDR_214_316",1
"Q2TBE0_IDR_1_506",0.56239238799024
"Q2Y0W8_IDR_219_284",0.331542034072819
"Q2Y0W8_IDR_57_92",0.368544954295164
"Q2YD98_IDR_210_288",0.311195905631709
"Q2YD98_IDR_384_555",0.329133528912287
"Q2YD98_IDR_557_709",0.359670565456004
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.538225776950034
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
"Q3KP31_IDR_19_108",1
"Q3KP44_IDR_420_488",0.480932583546694
"Q3KP44_IDR_522_562",0.519067416453306
"Q3KP66_IDR_1_120",0.476046050005657
"Q3KP66_IDR_209_629",0.523953949994343
"Q3KQU3_IDR_1_827",1
"Q3KQV3_IDR_59_209",0.48956657225158
"Q3KQV3_IDR_602_632",0.51043342774842
"Q3KR16_IDR_1_98",0.375322861842388
"Q3KR16_IDR_517_765",0.624677138157612
"Q3KR37_IDR_1_82",0.391762094634179
"Q3KR37_IDR_225_363",0.30011276035378
"Q3KR37_IDR_543_646",0.308125145012041
"Q3L8U1_IDR_1448_1485",0.269367726786917
"Q3L8U1_IDR_1_706",0.262923964722079
"Q3SY46_IDR_1_35",1
"Q3SY52_IDR_115_232",0.522791863614326
"Q3SY52_IDR_70_112",0.477208136385674
"Q3SY56_IDR_1_228",0.480365909887421
"Q3SY56_IDR_331_376",0.51963409011258
"Q3SY84_IDR_1_76",0.489461038017236
"Q3SY84_IDR_460_523",0.510538961982764
"Q3SYB3_IDR_1_106",0.5084593062978
"Q3SYB3_IDR_249_402",0.4915406937022
"Q3SYG4_IDR_826_887",1
"Q3T8J9_IDR_1_535",0.206752478960615
"Q3T8J9_IDR_1782_2150",0.119801732256698
"Q3T8J9_IDR_2210_2241",0.154409965318432
"Q3T8J9_IDR_542_593",0.165947902170036
"Q3V5L5_IDR_1_104",1
"Q3T8J9_IDR_598_707",0.194368436010266
"Q3T8J9_IDR_932_1622",0.158719485283954
"Q3V6T2_IDR_219_256",0.110604658537431
"Q3V6T2_IDR_325_709",0.476975121534996
"Q3V6T2_IDR_897_1045",0.153802664183267
"Q494U1_IDR_1_47",0.470004455050651
"Q494U1_IDR_318_583",0.529995544949349
"Q494V2_IDR_1_151",0.303044511549968
"Q494V2_IDR_206_252",0.240392304458966
"Q494V2_IDR_275_383",0.219079929657408
"Q494V2_IDR_547_605",0.237483254333658
"Q494W8_IDR_259_296",0.536046473046612
"Q494W8_IDR_302_337",0.463953526953388
"Q494X3_IDR_1_130",1
"Q495A1_IDR_166_222",1
"Q495C1_IDR_105_229",0.538410115151214
"Q495C1_IDR_238_297",0.461589884848786
"Q495M3_IDR_1_51",1
"Q495M9_IDR_152_254",0.510258722621309
"Q495M9_IDR_258_387",0.489741277378691
"Q495N2_IDR_1_40",1
"Q495T6_IDR_1_51",0.472905333629581
"Q495T6_IDR_54_84",0.527094666370419
"Q495W5_IDR_1_38",1
"Q495Y8_IDR_1_187",1
"Q49AM3_IDR_424_519",0.447087528796149
"Q49AM3_IDR_83_299",0.552912471203851
"Q49AN0_IDR_520_593",1
"Q49AR2_IDR_166_232",1
"Q49MG5_IDR_1_464",0.46918666732159
"Q49MG5_IDR_468_547",0.270712833747336
"Q49MG5_IDR_567_647",0.260100498931073
"Q49MI3_IDR_1_42",1
"Q4AC94_IDR_1563_1630",0.155910719325508
"Q4AC94_IDR_171_338",0.196737203898442
"Q4AC94_IDR_1772_2332",0.269631158813996
"Q4AC94_IDR_454_523",0.184053642114459
"Q4AC94_IDR_709_799",0.193667275847595
"Q4AC99_IDR_87_135",1
"Q4ADV7_IDR_1129_1223",0.365733032608014
"Q4ADV7_IDR_1352_1419",0.331150823347203
"Q4ADV7_IDR_987_1053",0.303116144044783
"Q4FZB7_IDR_1_69",0.310196772403914
"Q4FZB7_IDR_334_741",0.336614466193983
"Q4FZB7_IDR_811_846",0.353188761402103
"Q4G163_IDR_582_617",0.270055121717793
"Q4G163_IDR_678_708",0.279492224462414
"Q4G176_IDR_1_41",1
"Q4G1C9_IDR_291_344",1
"Q4JDL3_IDR_1_117",1
"Q4KMG0_IDR_1166_1216",1
"Q4KMG9_IDR_148_183",1
"Q4KMP7_IDR_1_300",0.522066107837573
"Q4KMP7_IDR_622_808",0.477933892162427
"Q4KMQ2_IDR_1_55",1
"Q4KMZ1_IDR_384_454",0.493145920953191
"Q4KMZ1_IDR_40_382",0.506854079046809
"Q4KWH8_IDR_448_593",0.387935981968738
"Q4KWH8_IDR_863_1611",0.612064018031262
"Q4L180_IDR_1068_1135",0.158314127933622
"Q4L180_IDR_1_71",0.20238590997412
"Q4L180_IDR_340_385",0.196567299326769
"Q4L180_IDR_598_639",0.222834814433139
"Q4L180_IDR_762_1024",0.219897848332349
"Q4LE39_IDR_128_168",0.302851028388146
"Q504T8_IDR_315_452",0.556928701856921
"Q504U0_IDR_1_52",1
"Q504Y0_IDR_1_40",0.332416916190486
"Q504Y0_IDR_263_303",0.32289312366806
"Q504Y0_IDR_472_534",0.344689960141454
"Q504Y2_IDR_33_127",1
"Q504Y3_IDR_200_319",1
"Q50LG9_IDR_366_406",1
"Q52LD8_IDR_169_241",0.516348013540892
"Q52LD8_IDR_404_501",0.483651986459108
"Q52LG2_IDR_1_117",1
"Q52LJ0_IDR_307_433",1
"Q52LR7_IDR_277_450",0.48629753891215
"Q52LR7_IDR_463_807",0.51370246108785
"Q52LW3_IDR_1_37",0.222308542328257
"Q52LW3_IDR_157_187",0.240319897613509
"Q52LW3_IDR_472_601",0.220060276195648
"Q52LW3_IDR_889_1261",0.317311283862586
"Q52M93_IDR_49_101",1
"Q52MB2_IDR_66_171",1
"Q53FD0_IDR_413_456",0.446306765774142
"Q53FE4_IDR_226_359",0.524555062035164
"Q53FE4_IDR_67_172",0.475444937964836
"Q53FP2_IDR_134_167",1
"Q53GA4_IDR_112_152",1
"Q53GG5_IDR_90_288",1
"Q53GI3_IDR_1_38",0.47190373661596
"Q53GI3_IDR_145_355",0.528096263384039
"Q53GL0_IDR_136_349",1
"Q53GL7_IDR_287_398",0.388673836617721
"Q53GL7_IDR_553_706",0.611326163382279
"Q53GS7_IDR_1_139",0.48791144205828
"Q53GS7_IDR_327_379",0.512088557941719
"Q53GS9_IDR_1_101",1
"Q53GT1_IDR_600_634",1
"Q53H80_IDR_1_139",1
"Q53HC0_IDR_126_331",0.525210704298405
"Q53HC0_IDR_1_84",0.474789295701596
"Q53HC5_IDR_1_34",1
"Q562E7_IDR_1572_1605",0.231658515730665
"Q562F6_IDR_1_1265",1
"Q567U6_IDR_154_200",0.369107259820848
"Q567U6_IDR_212_280",0.316998218564714
"Q567U6_IDR_423_454",0.313894521614438
"Q569G3_IDR_36_115",1
"Q569H4_IDR_1_36",0.410270757398113
"Q569H4_IDR_43_304",0.589729242601887
"Q569K6_IDR_133_218",0.397642174011601
"Q569K6_IDR_517_752",0.602357825988399
"Q56A73_IDR_1_38",1
"Q56NI9_IDR_1_370",1
"Q56P03_IDR_1_134",1
"Q56UN5_IDR_1_37",0.159139539061327
"Q56UN5_IDR_43_81",0.155615050247252
"Q56UN5_IDR_490_956",0.292661456920441
"Q56UN5_IDR_90_488",0.229281609528625
"Q56UN5_IDR_980_1030",0.163302344242354
"Q56VL3_IDR_118_154",0.451106926013811
"Q56VL3_IDR_1_31",0.548893073986189
"Q5BJF6_IDR_1_182",1
"Q5BJH2_IDR_1_44",1
"Q5BJH7_IDR_1_69",1
"Q5BKU9_IDR_1_87",1
"Q5BKX5_IDR_1_71",1
"Q5BKX8_IDR_1_36",0.397213044385843
"Q5BKX8_IDR_49_364",0.602786955614157
"Q5BKY9_IDR_71_247",1
"Q5BKZ1_IDR_1_307",0.455197951063458
"Q5BKZ1_IDR_469_582",0.544802048936542
"Q5BLP8_IDR_1_40",1
"Q5BVD1_IDR_1_94",1
"Q5C9Z4_IDR_1_348",1
"Q5CZA5_IDR_66_200",1
"Q5CZC0_IDR_154_680",0.0821865065675224
"Q5CZC0_IDR_1719_1749",0.0464401073053693
"Q5CZC0_IDR_2195_2243",0.0512786941682875
"Q5CZC0_IDR_2562_2598",0.0473005058058934
"Q5CZC0_IDR_7_42",0.0439994324329106
"Q5CZC0_IDR_844_879",0.0533377444814101
"Q5EBL2_IDR_1_35",0.319752534558682
"Q5EBL2_IDR_251_283",0.36934445643348
"Q5EBL2_IDR_735_768",0.310903009007838
"Q5EBL4_IDR_235_289",0.529563375168767
"Q5EBL4_IDR_322_403",0.470436624831233
"Q5F1R6_IDR_271_310",0.448284054722986
"Q5F1R6_IDR_353_481",0.551715945277014
"Q5FBB7_IDR_101_539",0.477642490811947
"Q5FBB7_IDR_1_92",0.522357509188053
"Q5FWE3_IDR_20_454",0.50809814638551
"Q5FWE3_IDR_721_972",0.49190185361449
"Q5FWF4_IDR_499_619",0.481952692274402
"Q5FWF4_IDR_646_721",0.518047307725598
"Q5FWF5_IDR_1_610",1
"Q5FWF6_IDR_73_174",1
"Q5FYB0_IDR_1_73",0.47013199673331
"Q5FYB0_IDR_559_599",0.52986800326669
"Q5GH72_IDR_117_172",0.336826660186988
"Q5GH72_IDR_1_48",0.333493538609762
"Q5GH72_IDR_446_497",0.32967980120325
"Q5H9J7_IDR_1_68",1
"Q5H9L2_IDR_1_206",1
"Q5H9L4_IDR_1_93",0.455571488803107
"Q5H9L4_IDR_286_391",0.544428511196893
"Q5H9M0_IDR_102_389",0.614575760038739
"Q5H9M0_IDR_506_539",0.385424239961261
"Q5H9R7_IDR_502_873",1
"Q5HY64_IDR_1_50",0.26456938154971
"Q5HY64_IDR_52_854",0.322526701231382
"Q5HY64_IDR_897_931",0.412903917218908
"Q5HY92_IDR_81_460",1
"Q5HYC2_IDR_1_72",0.275921739546254
"Q5HYC2_IDR_217_252",0.278840960362685
"Q5HYC2_IDR_489_2103",0.445237300091062
"Q5HYI7_IDR_246_312",1
"Q5HYJ3_IDR_140_260",0.25709704461546
"Q5HYJ3_IDR_1_77",0.236657032890896
"Q5HYJ3_IDR_301_339",0.265228398281898
"Q5HYJ3_IDR_83_126",0.241017524211746
"Q5HYK3_IDR_1_52",1
"Q5HYK7_IDR_1_412",1
"Q5HYK9_IDR_66_254",1
"Q5HYM0_IDR_1_104",0.267907015000913
"Q5HYM0_IDR_151_187",0.241570170556365
"Q5HYM0_IDR_349_514",0.235890909633318
"Q5HYM0_IDR_542_574",0.254631904809405
