"","GO0019219_regulation_of_nucleobase_containing_compound_metabolic_process"
"P22460_IDR_1_116",0.373680612557512
"P22460_IDR_280_315",0.288631325266436
"P22460_IDR_527_613",0.337688062176051
"P22466_IDR_1_33",0.470712001391968
"P22466_IDR_45_79",0.529287998608032
"P22492_IDR_112_207",0.470300657373392
"P22492_IDR_1_40",0.529699342626608
"P22528_IDR_1_89",1
"P22557_IDR_1_85",0.477490679638329
"P22557_IDR_98_136",0.522509320361671
"P22607_IDR_1_44",0.436512994710276
"P22607_IDR_763_806",0.563487005289724
"P22626_IDR_189_353",1
"P22670_IDR_107_433",0.263383988647609
"P22670_IDR_1_101",0.280010352063966
"P22670_IDR_515_572",0.308511863917979
"P23284_IDR_1_37",1
"P23327_IDR_24_624",1
"P23352_IDR_1_40",1
"P23378_IDR_1_54",1
"P23381_IDR_1_81",1
"P23409_IDR_1_137",0.411682852509423
"P23409_IDR_146_242",0.588317147490577
"P23415_IDR_1_34",0.500920849613696
"P23415_IDR_344_408",0.499079150386304
"P23416_IDR_1_40",0.530843193951509
"P23416_IDR_352_411",0.469156806048492
"P23443_IDR_19_65",0.483672176207834
"P23443_IDR_423_525",0.516327823792166
"P23458_IDR_1_31",1
"P23468_IDR_1291_1332",1
"P23469_IDR_1_109",1
"P23470_IDR_447_788",1
"P23471_IDR_412_1662",1
"P23497_IDR_1_42",0.296777739612092
"P24468_IDR_141_171",0.370437792150727
"P24530_IDR_28_86",0.467285764089997
"P24530_IDR_408_442",0.532714235910003
"P24534_IDR_71_113",1
"P24539_IDR_1_52",1
"P24557_IDR_291_323",1
"P24588_IDR_1_335",1
"P24592_IDR_88_162",1
"P24593_IDR_99_188",1
"P24723_IDR_308_347",1
"P24863_IDR_249_283",1
"P24864_IDR_1_102",1
"P25054_IDR_1_71",0.214141218661589
"P25054_IDR_182_308",0.177400576786357
"P25054_IDR_735_2843",0.402454859415683
"P25054_IDR_76_138",0.206003345136371
"P25063_IDR_1_60",1
"P25067_IDR_1_572",1
"P25092_IDR_1019_1055",1
"P25100_IDR_1_90",0.330248455968839
"P25705_IDR_1_45",1
"P25929_IDR_342_384",1
"P25940_IDR_222_1508",1
"P25942_IDR_217_277",1
"P25963_IDR_1_42",1
"P26006_IDR_863_897",1
"P26022_IDR_1_64",0.449012149755445
"P26022_IDR_66_168",0.550987850244555
"P26038_IDR_368_416",0.501140167815433
"P26038_IDR_423_516",0.498859832184567
"P26045_IDR_347_503",1
"P26196_IDR_1_71",1
"P26358_IDR_661_729",0.454968868936198
"P26358_IDR_94_349",0.545031131063802
"P26367_IDR_115_326",1
"P26368_IDR_102_144",0.491222595280733
"P26368_IDR_1_92",0.508777404719267
"P27487_IDR_1_38",1
"P27540_IDR_1_99",0.470383614090855
"P27540_IDR_466_763",0.529616385909145
"P27544_IDR_313_350",1
"P27658_IDR_35_592",1
"P27694_IDR_114_181",1
"P27695_IDR_1_57",1
"P27708_IDR_1814_1914",1
"P27797_IDR_357_417",1
"P27815_IDR_1_336",0.389541510327791
"P27815_IDR_712_840",0.30237592318415
"P27815_IDR_842_886",0.308082566488058
"P27816_IDR_53_1152",1
"P27824_IDR_1_55",0.538622895673819
"P27824_IDR_504_592",0.461377104326181
"P27986_IDR_82_112",1
"P27987_IDR_17_570",0.499814079179289
"P27987_IDR_573_641",0.500185920820711
"P28039_IDR_1_38",1
"P28358_IDR_1_153",0.462379848988394
"P28358_IDR_155_274",0.537620151011606
"P28360_IDR_1_175",1
"P28370_IDR_112_164",0.490943738069037
"P28370_IDR_1_84",0.509056261930963
"P28472_IDR_1_31",0.504026982455634
"P28472_IDR_336_436",0.495973017544366
"P28476_IDR_1_54",0.564352816666371
"P28476_IDR_355_427",0.435647183333629
"P28562_IDR_315_367",1
"P28566_IDR_214_282",1
"P28698_IDR_105_383",0.544251866265857
"P28698_IDR_1_68",0.455748133734143
"P28702_IDR_1_200",0.461015345025226
"P28702_IDR_271_334",0.538984654974774
"P28715_IDR_1024_1157",0.48844483387931
"P28715_IDR_296_736",0.51155516612069
"P28749_IDR_332_375",0.279089815379712
"P28749_IDR_616_691",0.217373473981745
"P29350_IDR_528_595",0.496031300826041
"P29353_IDR_1_143",0.442453126368798
"P29353_IDR_326_479",0.557546873631202
"P29371_IDR_1_40",0.440560940893009
"P29371_IDR_381_465",0.559439059106991
"P29372_IDR_1_74",1
"P29374_IDR_1203_1257",0.206428606945342
"P29374_IDR_128_169",0.180817199325729
"P29374_IDR_270_307",0.184676729025587
"P29374_IDR_406_608",0.202596898522702
"P29374_IDR_615_1167",0.22548056618064
"P29375_IDR_1277_1436",0.367329562679667
"P29375_IDR_1475_1609",0.302212634744235
"P29375_IDR_182_287",0.330457802576098
"P29376_IDR_244_276",0.507840134107889
"P29376_IDR_797_864",0.49215986589211
"P29400_IDR_1_1445",1
"P29466_IDR_86_131",1
"P29474_IDR_1_65",0.322344165511346
"P29474_IDR_595_641",0.331870497399261
"P30260_IDR_783_824",0.488995443192216
"P30273_IDR_47_86",1
"P30291_IDR_1_281",0.522453115754124
"P30291_IDR_603_646",0.477546884245876
"P30304_IDR_1_334",1
"P30305_IDR_1_378",1
"P30307_IDR_1_264",1
"P30405_IDR_1_43",1
"P30411_IDR_1_44",0.517955719383937
"P30411_IDR_354_391",0.482044280616063
"P30414_IDR_1284_1462",0.454063250193842
"P30414_IDR_180_1262",0.545936749806158
"P30419_IDR_1_85",1
"P30518_IDR_1_31",1
"P30519_IDR_1_31",0.38798555826562
"P30519_IDR_250_292",0.61201444173438
"P30531_IDR_1_43",1
"P30532_IDR_1_41",1
"P30533_IDR_1_51",1
"P30550_IDR_1_33",0.428643691985125
"P30989_IDR_387_418",0.525984276075744
"P31146_IDR_394_437",1
"P31152_IDR_336_415",0.647288497073741
"P31152_IDR_467_587",0.352711502926259
"P31249_IDR_1_432",1
"P31260_IDR_1_351",1
"P31267_IDR_1_156",1
"P31268_IDR_1_162",0.492673237990508
"P31268_IDR_186_230",0.507326762009492
"P31269_IDR_17_214",1
"P31270_IDR_1_247",1
"P31271_IDR_183_225",0.49849017092863
"P31271_IDR_25_169",0.50150982907137
"P31273_IDR_1_195",0.578582161083545
"P31273_IDR_205_242",0.421417838916455
"P31274_IDR_1_201",1
"P31275_IDR_1_94",0.387108739109071
"P31275_IDR_99_220",0.612891260890929
"P31276_IDR_21_176",0.421655737119141
"P31645_IDR_1_78",1
"P31689_IDR_367_397",1
"P31749_IDR_111_142",1
"P31751_IDR_112_143",1
"P31785_IDR_338_369",1
"P31948_IDR_188_223",1
"P31994_IDR_254_310",1
"P32004_IDR_1154_1218",1
"P32019_IDR_226_305",1
"P32121_IDR_350_382",1
"P32238_IDR_241_316",0.616390960794393
"P32238_IDR_390_428",0.383609039205607
"P32239_IDR_252_334",0.619289263147217
"P32239_IDR_412_447",0.380710736852783
"P32241_IDR_410_457",1
"P32242_IDR_1_354",1
"P32243_IDR_1_283",1
"P32247_IDR_1_35",0.464346037802797
"P32247_IDR_351_399",0.535653962197203
"P32248_IDR_1_38",1
"P32745_IDR_333_418",0.515175145116623
"P32780_IDR_271_373",0.495118626929095
"P32780_IDR_418_450",0.504881373070905
"P32926_IDR_865_914",1
"P32927_IDR_529_629",0.296310374789446
"P32927_IDR_634_756",0.23045200578296
"P32927_IDR_769_800",0.237185497462999
"P32927_IDR_831_862",0.236052121964595
"P32942_IDR_514_547",1
"P32970_IDR_1_48",1
"P32971_IDR_1_32",1
"P33032_IDR_1_32",1
"P33151_IDR_1_43",0.518531931657599
"P33151_IDR_666_700",0.481468068342401
"P33176_IDR_370_438",0.473701250245282
"P33176_IDR_886_963",0.526298749754719
"P33240_IDR_194_534",1
"P33241_IDR_1_221",0.593749630557158
"P33241_IDR_240_315",0.406250369442842
"P33316_IDR_1_109",1
"P33402_IDR_1_83",1
"P33527_IDR_269_306",0.45807640526176
"P33527_IDR_872_952",0.54192359473824
"P33778_IDR_1_35",1
"P33897_IDR_1_64",1
"P33908_IDR_1_189",1
"P33981_IDR_197_512",1
"P33991_IDR_1_146",1
"P34741_IDR_1_201",1
"P34969_IDR_1_73",0.33835285297133
"P34969_IDR_272_319",0.351639418726381
"P34969_IDR_408_479",0.310007728302289
"P34972_IDR_322_360",1
"P34981_IDR_224_260",0.542564567204442
"P34981_IDR_338_398",0.457435432795558
"P34995_IDR_1_38",0.338222463018032
"P34995_IDR_236_321",0.339501613796189
"P34995_IDR_371_402",0.322275923185779
"P34998_IDR_414_444",1
"P35052_IDR_402_443",0.486472665467314
"P35052_IDR_472_558",0.513527334532686
"P35070_IDR_143_178",0.471400630138656
"P35070_IDR_32_65",0.528599369861344
"P35125_IDR_1142_1306",0.533107267909461
"P35125_IDR_484_535",0.466892732090539
"P35212_IDR_109_141",0.428381129925171
"P35212_IDR_242_333",0.571618870074829
"P35221_IDR_635_673",0.481630553487676
"P35221_IDR_863_897",0.518369446512324
"P35222_IDR_1_64",0.524954981160581
"P35222_IDR_74_121",0.475045018839419
"P35226_IDR_232_326",1
"P35227_IDR_234_344",1
"P35228_IDR_13_79",1
"P35236_IDR_1_43",1
"P35240_IDR_443_528",1
"P35321_IDR_1_89",1
"P35325_IDR_1_72",1
"P35346_IDR_1_36",0.497353765968169
"P35346_IDR_324_364",0.502646234031831
"P35348_IDR_217_263",0.561625102172908
"P35348_IDR_350_423",0.438374897827092
"P35367_IDR_224_410",1
"P35368_IDR_1_39",0.223758024037307
"P35368_IDR_238_285",0.227025277978433
"P35368_IDR_369_478",0.309872403107909
"P35368_IDR_480_520",0.23934429487635
"P35372_IDR_1_64",0.465351100223286
"P35372_IDR_358_400",0.534648899776714
"P35398_IDR_119_238",0.514027307451251
"P35398_IDR_1_65",0.485972692548749
"P35408_IDR_220_272",0.429657592634928
"P35408_IDR_353_468",0.570342407365072
"P35414_IDR_328_380",1
"P35568_IDR_1152_1224",0.25668034301248
"P35579_IDR_1899_1960",1
"P35580_IDR_1906_1976",1
"P35590_IDR_788_828",1
"P35606_IDR_826_906",1
"P35610_IDR_1_42",0.468264035732848
"P35610_IDR_84_118",0.531735964267152
"P35611_IDR_1_37",0.276238034825244
"P35611_IDR_388_420",0.284864963293287
"P35611_IDR_422_574",0.206108933790324
"P35611_IDR_581_737",0.232788068091144
"P35613_IDR_349_385",1
"P35637_IDR_1_283",0.5761164971143
"P35637_IDR_373_526",0.423883502885699
"P35638_IDR_33_126",1
"P35658_IDR_408_699",0.239989827076759
"P35658_IDR_733_775",0.242557913751487
"P35659_IDR_1_76",0.541960482544312
"P35658_IDR_784_819",0.218802514504101
"P35658_IDR_886_2090",0.298649744667652
"P35869_IDR_1_36",0.19902008490901
"P35869_IDR_385_758",0.551952319777515
"P35869_IDR_805_848",0.249027595313475
"P35900_IDR_1_31",1
"P35908_IDR_1_110",0.536018509788261
"P35908_IDR_507_629",0.463981490211738
"P35913_IDR_819_854",1
"P35916_IDR_1177_1328",0.55052112809107
"P35916_IDR_962_1004",0.44947887190893
"P35968_IDR_1169_1304",0.524311956397801
"P35968_IDR_941_995",0.475688043602199
"P36021_IDR_1_90",0.473799236783896
"P36021_IDR_505_539",0.526200763216104
"P36269_IDR_1_34",1
"P36382_IDR_240_358",1
"P36383_IDR_104_166",0.374140626741653
"P36383_IDR_298_396",0.625859373258347
"P36507_IDR_1_41",0.49136005502415
"P36507_IDR_282_313",0.50863994497585
"P36508_IDR_365_422",1
"P37231_IDR_1_135",0.64824616877831
"P37231_IDR_187_251",0.35175383122169
"P37275_IDR_1_961",0.77939648878738
"P37275_IDR_964_1124",0.22060351121262
"P37288_IDR_1_45",0.355562007954113
"P37288_IDR_249_285",0.304268450647409
"P37288_IDR_369_418",0.340169541398478
"P37840_IDR_1_140",1
"P38159_IDR_82_391",1
"P38398_IDR_100_179",0.493510808530129
"P38398_IDR_184_1646",0.506489191469871
"P38432_IDR_99_447",1
"P38435_IDR_727_758",1
"P38570_IDR_158_198",1
"P38646_IDR_1_42",1
"P38935_IDR_649_725",0.526191727574629
"P38935_IDR_783_879",0.473808272425371
"P38936_IDR_81_164",1
"P39023_IDR_1_31",1
"P39059_IDR_1_36",0.341013196843537
"P40189_IDR_698_887",1
"P40197_IDR_474_505",1
"P40198_IDR_195_225",1
"P40200_IDR_384_446",0.536244535494219
"P40200_IDR_448_481",0.463755464505781
"P40222_IDR_1_172",0.481435877212488
"P40222_IDR_486_546",0.518564122787512
"P40225_IDR_174_353",1
"P40238_IDR_201_231",1
"P40305_IDR_1_50",1
"P40337_IDR_1_59",1
"P40424_IDR_1_80",0.340094526692453
"P40424_IDR_259_430",0.393680967069912
"P40424_IDR_85_148",0.266224506237635
"P40425_IDR_1_89",0.499510221683665
"P40425_IDR_289_430",0.28603524683771
"P40425_IDR_96_159",0.214454531478625
"P40426_IDR_1_45",0.368482623136099
"P40426_IDR_295_434",0.358199200983903
"P40426_IDR_90_151",0.273318175879998
"P41146_IDR_339_370",1
"P41161_IDR_1_290",1
"P41162_IDR_131_496",1
"P41180_IDR_877_961",0.624524554463866
"P41180_IDR_983_1061",0.375475445536134
"P41181_IDR_240_271",1
"P41182_IDR_130_516",1
"P41212_IDR_137_234",0.351663593840899
"P41212_IDR_1_48",0.198310893233737
"P41212_IDR_272_329",0.450025512925364
"P41214_IDR_181_258",1
"P41218_IDR_88_205",1
"P41219_IDR_1_86",1
"P41220_IDR_1_34",1
"P41221_IDR_1_34",1
"P41225_IDR_1_446",1
"P41227_IDR_160_235",1
"P41229_IDR_1316_1418",0.322327041309004
"P41229_IDR_1427_1560",0.322457642929763
"P41229_IDR_174_319",0.355215315761233
"P41231_IDR_320_377",1
"P41235_IDR_133_179",0.293326262561987
"P41235_IDR_1_54",0.337127964975471
"P41235_IDR_378_474",0.369545772462542
"P41236_IDR_1_205",1
"P42126_IDR_1_41",1
"P42127_IDR_20_99",1
"P42166_IDR_1_38",0.532622265517044
"P42166_IDR_48_454",0.467377734482956
"P42226_IDR_653_745",1
"P42229_IDR_708_794",1
"P42261_IDR_858_906",1
"P42263_IDR_855_886",1
"P42285_IDR_1_97",1
"P42345_IDR_1809_1868",0.519829261669719
"P42345_IDR_2434_2486",0.480170738330281
"P42566_IDR_298_896",1
"P42568_IDR_139_498",1
"P42574_IDR_1_34",1
"P42575_IDR_123_169",1
"P42658_IDR_1_127",1
"P42679_IDR_1_44",1
"P42680_IDR_148_180",1
"P42681_IDR_22_79",1
"P42684_IDR_1_106",0.602653320732156
"P42684_IDR_549_1081",0.397346679267844
"P42695_IDR_1267_1412",0.562559246684615
"P42695_IDR_154_200",0.437440753315385
"P43003_IDR_1_35",0.474555385409605
"P43003_IDR_505_542",0.525444614590395
"P43004_IDR_1_32",0.479176216930707
"P43004_IDR_505_536",0.520823783069293
"P43005_IDR_473_507",1
"P43007_IDR_485_532",1
"P43088_IDR_326_359",1
"P43115_IDR_1_51",1
"P43119_IDR_216_248",0.469865275452054
"P43119_IDR_313_385",0.530134724547946
"P43121_IDR_524_559",0.582840852113152
"P43121_IDR_588_646",0.417159147886848
"P43363_IDR_1_128",1
"P43364_IDR_1_216",1
"P43365_IDR_1_103",1
"P43366_IDR_1_104",0.510357265463807
"P43366_IDR_316_347",0.489642734536193
"P43403_IDR_258_314",1
"P43405_IDR_297_346",1
"P43487_IDR_167_201",1
"P43489_IDR_129_165",0.537857816228946
"P43489_IDR_167_277",0.462142183771054
"P43629_IDR_365_397",1
"P43630_IDR_362_455",1
"P43657_IDR_305_344",1
"P43681_IDR_365_557",1
"P43686_IDR_1_33",1
"P43694_IDR_1_210",0.465417384824542
"P43694_IDR_305_423",0.534582615175458
"P43699_IDR_1_207",0.497712432079004
"P43699_IDR_213_358",0.502287567920996
"P45378_IDR_1_191",1
"P46093_IDR_309_362",1
"P46095_IDR_1_66",1
"P46098_IDR_360_410",1
"P46108_IDR_196_229",1
"P46109_IDR_186_224",1
"Q6UB99_IDR_1_2435",1
"Q6UE05_IDR_227_265",1
"Q6ULP2_IDR_1_739",0.482781599951235
"Q6ULP2_IDR_741_893",0.517218400048765
"Q6UQ28_IDR_149_180",1
"Q6UUV7_IDR_1_549",1
"Q6UUV9_IDR_1_600",1
"Q6UVJ0_IDR_448_657",1
"Q6UVK1_IDR_2181_2305",1
"Q6UVM3_IDR_566_669",0.541151921934658
"Q6UVM3_IDR_981_1044",0.458848078065342
"Q6UVW9_IDR_1_50",1
"Q6UW15_IDR_1_32",1
"Q6UW49_IDR_137_210",0.527178884902504
"Q6UW49_IDR_50_119",0.472821115097496
"Q6UW88_IDR_1_51",1
"Q6UWP7_IDR_1_53",1
"Q6UWP8_IDR_1_570",1
"Q6UWS5_IDR_27_81",1
"Q6UWT2_IDR_35_76",1
"Q6UWV2_IDR_181_215",1
"Q6UWV7_IDR_94_154",1
"Q6UWW9_IDR_104_135",1
"Q6UWX4_IDR_1_32",0.532524311703629
"Q6UWX4_IDR_603_724",0.467475688296371
"Q6UWZ7_IDR_256_298",0.497800861177131
"Q6UWZ7_IDR_300_409",0.502199138822869
"Q6UX04_IDR_178_379",1
"Q6UX06_IDR_1_65",1
"Q6UX07_IDR_314_377",1
"Q6UX15_IDR_1_31",1
"Q6UX27_IDR_160_202",1
"Q6UX34_IDR_1_87",1
"Q6UX39_IDR_1_209",1
"Q6UX41_IDR_467_500",1
"Q6UX46_IDR_51_84",1
"Q6UX68_IDR_330_397",0.313056343394211
"Q6UX68_IDR_416_541",0.393073314885897
"Q6UX68_IDR_547_658",0.293870341719892
"Q6UX71_IDR_369_457",0.555570474535596
"Q6UX71_IDR_67_106",0.444429525464404
"Q6UX72_IDR_29_75",1
"Q6UXA7_IDR_22_197",1
"Q6UXB0_IDR_139_366",0.454778891233724
"Q6UXB0_IDR_45_132",0.545221108766276
"Q6UXB2_IDR_1_41",0.524825608189138
"Q6UXI9_IDR_298_379",1
"Q6UXK2_IDR_378_478",0.569856735412897
"Q6UXK2_IDR_623_732",0.430143264587102
"Q6UXM1_IDR_835_1119",1
"Q6UXN2_IDR_134_200",1
"Q6UXN8_IDR_15_66",1
"Q6UXT8_IDR_21_59",1
"Q6UXT9_IDR_1_63",0.493709390144224
"Q6UXT9_IDR_426_468",0.506290609855776
"Q6UXU4_IDR_277_308",0.506324817583585
"Q6UXU4_IDR_37_80",0.493675182416415
"Q6UXU6_IDR_49_159",1
"Q6UXV4_IDR_1_31",0.522326365976228
"Q6UXV4_IDR_185_268",0.477673634023772
"Q6UXX5_IDR_615_669",0.335220918563476
"Q6UXX5_IDR_671_931",0.350603068150852
"Q6UXX5_IDR_946_981",0.314176013285672
"Q6UXX9_IDR_199_243",1
"Q6UXY1_IDR_222_340",0.518971646519878
"Q6UXY8_IDR_1_369",0.619017707607703
"Q6VN20_IDR_345_504",0.529407229100909
"Q6VUC0_IDR_1_57",0.439418572982666
"Q6VUC0_IDR_68_206",0.560581427017334
"Q6VY07_IDR_1_95",0.227653171473428
"Q6VY07_IDR_259_335",0.241484434622404
"Q6VY07_IDR_345_542",0.258344296467385
"Q6VY07_IDR_761_813",0.272518097436782
"Q6W0C5_IDR_1_57",0.496887379032757
"Q6W0C5_IDR_77_130",0.503112620967243
"Q6W2J9_IDR_1_1456",1
"Q6W3E5_IDR_493_623",1
"Q6W4X9_IDR_1224_2285",0.577568307062925
"Q6W4X9_IDR_2295_2343",0.422431692937075
"Q6W5P4_IDR_1_39",1
"Q6WKZ4_IDR_155_1218",1
"Q6WRI0_IDR_667_744",0.315824392399227
"Q6WRI0_IDR_861_916",0.28746261796016
"Q6WRI0_IDR_935_1398",0.396712989640614
"Q6X4T0_IDR_1_34",0.494238597854532
"Q6X4T0_IDR_60_127",0.505761402145468
"Q6Y2X3_IDR_654_702",0.524147660186989
"Q6Y7W6_IDR_1047_1119",0.195295521993982
"Q6Y7W6_IDR_1197_1269",0.25057137731285
"Q6Y7W6_IDR_595_1045",0.32633799132172
"Q6Y7W6_IDR_86_524",0.227795109371449
"Q6YBV0_IDR_1_56",1
"Q6YI46_IDR_1_128",0.474301577177413
"Q6YI46_IDR_348_380",0.525698422822587
"Q6YP21_IDR_1_41",1
"Q6ZMB0_IDR_1_79",1
"Q6ZMB5_IDR_1_43",1
"Q6ZMC9_IDR_291_328",1
"Q6ZMD2_IDR_1_38",1
"Q6ZMG9_IDR_334_384",1
"Q6ZMH5_IDR_1_32",0.269618942333257
"Q6ZMH5_IDR_308_379",0.328572362468321
"Q6ZMH5_IDR_70_153",0.401808695198422
"Q6ZMI0_IDR_149_263",0.201081958856742
"Q6ZMI0_IDR_30_112",0.194625441343203
"Q6ZMI0_IDR_446_700",0.239795092862517
"Q6ZMT4_IDR_479_941",0.725026244020108
"Q6ZMT9_IDR_1_164",1
"Q6ZMV5_IDR_653_832",1
"Q6ZMV9_IDR_380_423",0.280785992296571
"Q6ZMV9_IDR_433_556",0.401666928258906
"Q6ZMV9_IDR_692_782",0.317547079444523
"Q6ZMW2_IDR_61_270",1
"Q6ZMW3_IDR_1277_1355",0.490093497545659
"Q6ZMW3_IDR_607_671",0.509906502454341
"Q6ZMY3_IDR_1178_1216",0.215423664494591
"Q6ZMY3_IDR_1_605",0.285816086729239
"Q6ZMY3_IDR_700_859",0.292609957325093
"Q6ZMY3_IDR_990_1096",0.206150291451078
"Q6ZMY9_IDR_64_177",1
"Q6ZMZ0_IDR_1_114",0.627702194748779
"Q6ZMZ0_IDR_443_732",0.372297805251221
"Q6ZMZ3_IDR_890_926",1
"Q6ZN01_IDR_1_371",1
"Q6ZN04_IDR_1_60",0.2790092825046
"Q6ZN04_IDR_244_320",0.277703584556165
"Q6ZN19_IDR_1_87",1
"Q6ZN28_IDR_1_67",0.522860467661773
"Q6ZN28_IDR_99_135",0.477139532338227
"Q6ZN30_IDR_265_819",0.525995558169358
"Q6ZN30_IDR_52_83",0.163864929365976
"Q6ZN30_IDR_874_918",0.162394048122138
"Q6ZN30_IDR_966_1022",0.147745464342527
"Q6ZN32_IDR_147_215",0.500655274844146
"Q6ZN32_IDR_280_361",0.499344725155854
"Q6ZN44_IDR_357_427",1
"Q6ZN54_IDR_1_129",1
"Q6ZN57_IDR_1_103",1
"Q6ZN79_IDR_60_171",1
"Q6ZN84_IDR_174_345",1
"Q6ZNA4_IDR_1_830",0.731966107939112
"Q6ZNA4_IDR_892_938",0.268033892060888
"Q6ZNB6_IDR_1_126",1
"Q6ZNC4_IDR_1_386",1
"Q6ZNE5_IDR_404_434",0.496164368247727
"Q6ZNE5_IDR_436_471",0.503835631752273
"Q6ZNE9_IDR_177_409",1
"Q6ZNG0_IDR_64_169",1
"Q6ZNG2_IDR_131_187",0.266961218533795
"Q6ZNG2_IDR_1_41",0.229206636679595
"Q6ZNG2_IDR_239_339",0.231484557006701
"Q6ZNG2_IDR_47_99",0.27234758777991
"Q6ZNG9_IDR_445_492",1
"Q6ZNH5_IDR_1_189",1
"Q6ZQN5_IDR_188_296",0.431142953870925
"Q6ZQN5_IDR_48_80",0.568857046129075
"Q6ZQN7_IDR_1_85",0.485035625134465
"Q6ZQN7_IDR_694_724",0.514964374865535
"Q6ZQQ2_IDR_45_1576",1
"Q6ZQR2_IDR_1_111",0.372472798098249
"Q6ZQR2_IDR_182_219",0.285416945196867
"Q6ZQR2_IDR_221_271",0.342110256704884
"Q6ZQY2_IDR_1_50",1
"Q6ZR08_IDR_1_86",1
"Q6ZR62_IDR_1_55",0.442792701873219
"Q6ZR62_IDR_224_263",0.557207298126781
"Q6ZRC1_IDR_106_242",0.516393962814004
"Q6ZRC1_IDR_1_50",0.483606037185996
"Q6ZRF8_IDR_358_408",0.524344255991234
"Q6ZRF8_IDR_546_634",0.475655744008766
"Q6ZRH7_IDR_1121_1159",1
"Q6ZRI0_IDR_1475_2050",0.47968521901158
"Q6ZRI0_IDR_1_92",0.52031478098842
"Q6ZRI6_IDR_1_764",0.582589093144109
"Q6ZRI6_IDR_927_996",0.417410906855891
"Q6ZRI8_IDR_130_225",0.440210777446721
"Q6ZRI8_IDR_457_547",0.559789222553279
"Q6ZRK6_IDR_166_1079",1
"Q6ZRP0_IDR_1_53",0.446180756180143
"Q6ZRP0_IDR_169_262",0.553819243819857
"Q6ZRP7_IDR_1_50",0.513566665777434
"Q6ZRP7_IDR_566_698",0.486433334222566
"Q6ZRS2_IDR_1_92",0.198367566998912
"Q6ZRS2_IDR_224_600",0.183699977590529
"Q6ZS11_IDR_141_254",0.541091270008894
"Q6ZS11_IDR_533_566",0.458908729991106
"Q6ZS17_IDR_1_71",0.293363259931284
"Q6ZS17_IDR_325_790",0.424764704112017
"Q6ZS17_IDR_831_889",0.281872035956699
"Q6ZS27_IDR_1_156",1
"Q6ZS30_IDR_1279_1434",0.51627464312236
"Q6ZS30_IDR_1853_1883",0.48372535687764
"Q6ZS72_IDR_1_127",1
"Q6ZS81_IDR_1_38",0.237413938354648
"Q6ZS81_IDR_1833_1867",0.253461414978712
"Q6ZS81_IDR_2293_2369",0.23889998832682
"P46199_IDR_57_87",1
"P46527_IDR_1_33",0.449992724201731
"P46527_IDR_91_198",0.550007275798269
"P46531_IDR_1775_1838",0.194656396107194
"P46531_IDR_2120_2519",0.549592014077209
"P46531_IDR_2521_2555",0.255751589815597
"P46695_IDR_1_141",1
"P46721_IDR_627_670",1
"P46734_IDR_1_43",1
"P46776_IDR_1_38",1
"P46781_IDR_163_194",1
"P46783_IDR_95_165",1
"P46821_IDR_504_2352",1
"P46934_IDR_126_194",0.139929017078162
"P46934_IDR_1_33",0.120538203455392
"P47872_IDR_410_440",1
"P47897_IDR_190_225",1
"P47898_IDR_1_38",0.491416848014047
"P47898_IDR_232_274",0.508583151985953
"P47900_IDR_1_40",0.552091656071404
"P47900_IDR_340_373",0.447908343928596
"P47901_IDR_238_274",0.462182820099535
"P47901_IDR_359_424",0.537817179900465
"P47902_IDR_1_160",0.425623991453041
"P47902_IDR_205_265",0.574376008546959
"P47914_IDR_1_159",1
"P47928_IDR_115_161",0.605587711734952
"P47928_IDR_1_60",0.394412288265049
"P47972_IDR_87_216",1
"P47974_IDR_19_153",0.577190582981229
"P47974_IDR_219_482",0.422809417018771
"P47985_IDR_1_63",1
"P48023_IDR_27_141",1
"P48029_IDR_1_52",0.527568319475304
"P48378_IDR_275_334",0.448548580625205
"P48378_IDR_673_723",0.551451419374795
"P48380_IDR_1_31",0.274476920371077
"P48380_IDR_264_324",0.360081716654515
"P48380_IDR_658_749",0.365441362974408
"P48382_IDR_170_207",0.523643432834773
"P48382_IDR_233_616",0.476356567165227
"P48426_IDR_288_330",1
"P48431_IDR_1_317",1
"P48436_IDR_1_440",0.742529234543587
"P48436_IDR_457_497",0.257470765456413
"P48443_IDR_1_133",1
"P48444_IDR_159_268",1
"P48454_IDR_465_512",1
"P48544_IDR_1_48",0.501167954346851
"P48544_IDR_373_419",0.498832045653149
"P48546_IDR_413_466",1
"P48547_IDR_451_511",1
"P48549_IDR_1_43",0.638059467438906
"P48549_IDR_367_501",0.361940532561094
"P48736_IDR_1_33",1
"P48742_IDR_306_389",1
"P48751_IDR_1_316",0.264946194871167
"P48751_IDR_428_501",0.470536778336024
"P48751_IDR_630_673",0.264517026792809
"P48764_IDR_1_38",0.505377729612262
"P48764_IDR_549_834",0.494622270387738
"P48775_IDR_1_37",1
"P48788_IDR_141_182",1
"P48995_IDR_1_38",1
"P49006_IDR_1_195",1
"P49019_IDR_314_381",1
"P49023_IDR_1_347",1
"P49069_IDR_1_181",1
