"","GO0031326_regulation_of_cellular_biosynthetic_process"
"Q9Y6X2_IDR_409_448",0.323727100788756
"Q9Y6X2_IDR_452_620",0.313860022676207
"Q9Y6X2_IDR_66_118",0.362412876535037
"Q9Y6X4_IDR_259_670",1
"Q9Y6X6_IDR_1175_1411",0.182750272685142
"Q9Y6X6_IDR_1419_1781",0.233897152336007
"Q9Y6X6_IDR_1817_1847",0.185229912027672
"Q9Y6X6_IDR_366_396",0.195104891846601
"Q9Y6X6_IDR_959_1011",0.203017771104578
"Q9Y6X8_IDR_1_151",0.162891716388417
"Q9Y6X8_IDR_158_280",0.158534286097421
"Q9Y6X8_IDR_314_486",0.114219004097708
"Q9Y6X8_IDR_488_562",0.157941498674134
"Q9Y6X8_IDR_564_635",0.257049905276627
"Q9Y6X8_IDR_761_837",0.149363589465694
"Q9Y6X9_IDR_530_800",0.475225544880973
"Q9Y6X9_IDR_829_905",0.524774455119027
"Q9Y6Y1_IDR_1172_1403",0.105301804265719
"Q9Y6Y1_IDR_1407_1485",0.126058149793505
"Q9Y6Y1_IDR_1606_1673",0.164749995771875
"Q9Y6Y1_IDR_186_736",0.313095328224704
"Q9Y6Y1_IDR_779_862",0.106228694895309
"Q9Y6Y1_IDR_988_1031",0.184566027048888
"Q9Y6Y8_IDR_1_262",0.365116199777525
"Q9Y6Y8_IDR_598_656",0.154116155348726
"Q9Y6Y8_IDR_692_753",0.146506861652918
"Q9Y6Y8_IDR_892_934",0.33426078322083
"Q9Y6Z7_IDR_1_128",1
"U3KPV4_IDR_1_39",1
"O14513_IDR_516_668",0.198136117403083
"O14513_IDR_674_1909",0.233895372054731
"O14514_IDR_1199_1347",0.293264909355457
"O14514_IDR_1350_1557",0.465533921746591
"O14514_IDR_1_36",0.241201168897952
"O14519_IDR_1_58",1
"O14520_IDR_283_342",1
"O14521_IDR_1_36",1
"O14522_IDR_783_859",1
"O14523_IDR_33_80",0.494105754541468
"O14523_IDR_410_706",0.505894245458532
"O14524_IDR_392_444",1
"O14526_IDR_257_613",1
"O14529_IDR_1124_1167",0.1747177870598
"O14529_IDR_113_956",0.354226971432076
"O14529_IDR_1224_1457",0.247381511841172
"O14529_IDR_962_1043",0.223673729666952
"O14530_IDR_189_226",1
"O14531_IDR_507_572",1
"O14544_IDR_1_353",1
"O14607_IDR_376_834",0.376708422775171
"O14607_IDR_839_874",0.172641101954938
"O14607_IDR_994_1024",0.172730505951592
"O14613_IDR_1_39",0.407833631327088
"O14613_IDR_46_182",0.592166368672912
"O14617_IDR_630_914",1
"O14627_IDR_1_172",0.671226135940416
"O14627_IDR_226_284",0.328773864059584
"O14628_IDR_57_213",1
"O14633_IDR_1_109",1
"O14638_IDR_1_46",1
"O14639_IDR_337_372",0.368154222785155
"O14639_IDR_375_667",0.631845777214844
"O14640_IDR_376_408",0.234645167816035
"O14640_IDR_507_674",0.474876815640228
"O14640_IDR_90_243",0.290478016543737
"O14641_IDR_512_575",0.300818087123112
"O14641_IDR_578_715",0.479580226401338
"O14641_IDR_96_259",0.219601686475549
"O14645_IDR_20_60",1
"O14681_IDR_34_77",1
"O14686_IDR_1604_4707",0.488218007352675
"O14686_IDR_1_61",0.114922625040965
"O14686_IDR_356_389",0.122715251167702
"O14686_IDR_396_1358",0.143646235621839
"O14686_IDR_4908_4975",0.13049788081682
"O14709_IDR_123_343",1
"O14713_IDR_1_57",1
"O14730_IDR_1_180",1
"O14733_IDR_1_88",1
"O14737_IDR_1_37",1
"O14745_IDR_113_148",0.476496313171784
"O14787_IDR_319_367",1
"O14788_IDR_1_57",1
"O14791_IDR_22_63",1
"O14792_IDR_1_50",1
"O14793_IDR_1_38",1
"O14795_IDR_152_377",1
"O14810_IDR_1_134",1
"O14813_IDR_1_284",1
"O14827_IDR_694_890",1
"O14828_IDR_1_132",1
"O14829_IDR_311_343",1
"O14830_IDR_314_402",1
"O14836_IDR_108_223",1
"O14843_IDR_299_346",1
"O14862_IDR_87_148",1
"O14863_IDR_54_105",1
"O14867_IDR_131_521",0.602714129159178
"O14867_IDR_654_718",0.397285870840822
"O14874_IDR_1_50",1
"O14896_IDR_120_185",1
"O14974_IDR_287_930",1
"O14976_IDR_325_371",0.554571049858432
"O14976_IDR_751_1172",0.445428950141568
"O14978_IDR_104_224",0.527021159707626
"O14978_IDR_227_375",0.472978840292374
"O14979_IDR_1_90",0.500684739482126
"O14979_IDR_92_146",0.499315260517874
"O14981_IDR_152_253",0.463081598661731
"O14981_IDR_976_1013",0.536918401338269
"O14986_IDR_279_320",0.484434356174926
"O14986_IDR_401_535",0.515565643825074
"O14990_IDR_1_202",1
"O14994_IDR_1_88",0.60253091194457
"O14994_IDR_399_562",0.39746908805543
"O15013_IDR_1223_1261",0.30050980348371
"O15013_IDR_1277_1326",0.341378870852257
"O15013_IDR_1_397",0.358111325664033
"O15014_IDR_1_33",0.160210032888606
"O15014_IDR_334_1411",0.645017163486525
"O15014_IDR_41_330",0.194772803624869
"O15034_IDR_1021_1052",0.323305325779162
"O15037_IDR_198_416",0.401984551192651
"O15037_IDR_595_628",0.598015448807349
"O15040_IDR_374_792",1
"O15041_IDR_736_775",1
"O15042_IDR_1_120",0.370281005561232
"O15042_IDR_126_268",0.375173501264678
"O15042_IDR_680_1029",0.25454549317409
"O15047_IDR_190_623",0.540514591087918
"O15047_IDR_833_1414",0.459485408912082
"O15049_IDR_1_477",0.590857073440286
"O15049_IDR_511_544",0.409142926559714
"O15050_IDR_1078_1140",0.24178675417525
"O15050_IDR_2891_2925",0.250130525985469
"O15050_IDR_609_678",0.256964900207052
"O15050_IDR_704_772",0.251117819632229
"O15054_IDR_1_1123",0.794723460280126
"O15054_IDR_1291_1321",0.205276539719874
"O15055_IDR_1_107",0.267020013087883
"O15055_IDR_475_845",0.28737306435708
"O15075_IDR_282_374",0.25909446056345
"O15075_IDR_653_740",0.287984780478743
"O15078_IDR_1021_1051",0.0800344119563085
"O15078_IDR_1412_1448",0.134155582957735
"O15078_IDR_1477_1535",0.0726550583271503
"O15078_IDR_1580_1620",0.0852314769898242
"O15078_IDR_1783_1902",0.0660929935559237
"O15078_IDR_1991_2082",0.0670764008224985
"O15078_IDR_2095_2127",0.0848356259464723
"O15078_IDR_2355_2385",0.0886541400674749
"O15078_IDR_2433_2479",0.0820779370157093
"O15078_IDR_491_612",0.065638372964285
"O15078_IDR_63_175",0.0885390773209041
"O15078_IDR_636_785",0.0850089220757145
"O15079_IDR_1_417",1
"O15083_IDR_1_374",0.302647420811475
"O15083_IDR_635_667",0.180551990633165
"O15083_IDR_740_806",0.149651114070725
"O15083_IDR_867_955",0.367149474484635
"O15085_IDR_1_40",0.169413026428593
"O15151_IDR_113_185",0.318993471232115
"O15151_IDR_209_275",0.34313123482502
"O15151_IDR_334_432",0.337875293942866
"O15156_IDR_145_344",0.493296975781577
"O15156_IDR_451_539",0.506703024218423
"O15162_IDR_42_82",1
"O15164_IDR_1013_1050",0.270454602655966
"O15164_IDR_1_49",0.227951672720423
"O15164_IDR_430_824",0.501593724623611
"O15165_IDR_33_306",1
"O15169_IDR_1_79",0.441390801698144
"O15169_IDR_214_778",0.558609198301856
"O15173_IDR_1_48",1
"O15178_IDR_1_38",0.321511737159763
"O15178_IDR_250_435",0.678488262840237
"O15194_IDR_1_39",1
"O15195_IDR_722_795",1
"O15198_IDR_210_249",1
"O15204_IDR_1_33",1
"O15209_IDR_151_423",0.340121954561058
"O15265_IDR_1_144",0.236088781336797
"O15265_IDR_153_892",0.763911218663203
"O15266_IDR_1_292",1
"O15270_IDR_1_61",1
"O15297_IDR_35_93",0.506933997548029
"O15297_IDR_379_597",0.493066002451971
"O15315_IDR_351_384",1
"O15327_IDR_1_34",0.327113290511631
"O15327_IDR_478_520",0.355485678224714
"O15327_IDR_527_570",0.317401031263656
"O15347_IDR_163_200",1
"O15350_IDR_300_354",0.196962074452622
"O15350_IDR_33_112",0.26789931402043
"O15350_IDR_374_489",0.535138611526948
"O15353_IDR_1_266",0.432033842970899
"O15353_IDR_365_520",0.304679067875305
"O15353_IDR_552_605",0.263287089153797
"O15354_IDR_1_246",0.475950496923923
"O15354_IDR_572_611",0.524049503076077
"O15399_IDR_897_1336",0.673228098244295
"O15400_IDR_121_164",1
"O15403_IDR_206_279",0.526384741690154
"O15403_IDR_475_523",0.473615258309846
"O15405_IDR_1_576",1
"O15409_IDR_1_338",0.269780078728994
"O15409_IDR_397_483",0.30859465869907
"O15409_IDR_582_715",0.421625262571935
"O15417_IDR_1_2777",1
"O15427_IDR_411_465",1
"O15431_IDR_1_41",1
"O15432_IDR_56_86",1
"O15438_IDR_855_946",1
"O15439_IDR_632_693",1
"O15440_IDR_1_87",0.364235655019067
"O15440_IDR_505_566",0.306051475153673
"O15440_IDR_787_838",0.32971286982726
"O15444_IDR_94_150",1
"O15446_IDR_124_510",1
"O15457_IDR_1_151",1
"O15503_IDR_12_78",1
"O15504_IDR_206_386",0.490152671342189
"O15504_IDR_24_112",0.509847328657811
"O15516_IDR_1_44",0.361853756383704
"O15516_IDR_382_846",0.638146243616296
"O15519_IDR_176_238",1
"O15520_IDR_8_68",1
"O15522_IDR_1_88",1
"O15523_IDR_1_138",1
"O15524_IDR_1_54",1
"O15529_IDR_299_346",1
"O15530_IDR_1_77",0.532950756461804
"O15530_IDR_366_443",0.467049243538196
"O15534_IDR_1_172",0.22683782474348
"O15534_IDR_1207_1290",0.346327132245289
"O15534_IDR_504_870",0.227902041184754
"O15534_IDR_944_1120",0.198933001826477
"O15535_IDR_136_253",1
"O15541_IDR_102_180",0.514654455050469
"O15541_IDR_21_99",0.485345544949531
"O43159_IDR_1_236",1
"O43164_IDR_169_411",0.30747565891739
"O43164_IDR_445_522",0.334182915571059
"O43164_IDR_50_159",0.358341425511551
"O43166_IDR_1030_1741",0.309163091344225
"O43166_IDR_1_203",0.244695819040806
"O43166_IDR_205_321",0.199081389169102
"O43166_IDR_356_406",0.247059700445867
"O43167_IDR_131_293",0.272600748252877
"O43167_IDR_651_697",0.727399251747123
"O43169_IDR_103_150",1
"O43172_IDR_1_31",0.481024415794055
"O43172_IDR_34_72",0.518975584205945
"O43173_IDR_1_63",1
"O43174_IDR_1_38",1
"O43181_IDR_1_52",1
"O43182_IDR_1_186",0.257038266543177
"O43182_IDR_299_402",0.277598477944187
"O43182_IDR_631_946",0.465363255512636
"O43184_IDR_1_37",0.468547123670272
"O43255_IDR_1_70",1
"O43257_IDR_1_77",1
"O43278_IDR_1_47",1
"O43281_IDR_60_430",1
"O43283_IDR_1_111",0.384876033268886
"O43283_IDR_448_966",0.615123966731114
"O43286_IDR_1_31",0.489040902203319
"O43286_IDR_57_95",0.510959097796681
"O43290_IDR_1_197",0.309603154142187
"O43290_IDR_282_350",0.236775376259929
"O43290_IDR_353_645",0.207520624321477
"O43290_IDR_649_697",0.246100845276407
"O43291_IDR_93_128",1
"O43293_IDR_281_313",1
"O43294_IDR_1_223",1
"O43295_IDR_183_219",0.21274041496232
"O43295_IDR_452_498",0.226106823001279
"O43295_IDR_718_753",0.214109286478684
"O43295_IDR_804_1099",0.347043475557716
"O43313_IDR_600_823",0.298380298179844
"O43314_IDR_898_1243",1
"O43318_IDR_301_502",1
"O43323_IDR_1_43",1
"O43345_IDR_59_142",1
"O43353_IDR_312_431",1
"O43361_IDR_23_130",1
"O43364_IDR_1_376",1
"O43365_IDR_1_238",0.448293384578502
"O43365_IDR_241_360",0.294845578825253
"O43365_IDR_371_409",0.256861036596244
"O43379_IDR_1_55",0.389165662488813
"O43379_IDR_760_1403",0.610834337511187
"O43390_IDR_505_596",1
"O43395_IDR_73_324",1
"O43399_IDR_128_206",0.514476085644597
"O43399_IDR_1_40",0.485523914355403
"O43405_IDR_126_159",1
"O43414_IDR_1_137",1
"O43422_IDR_93_154",1
"O43497_IDR_1545_1589",0.141220090848245
"O43497_IDR_1857_2377",0.263832476620547
"O43497_IDR_453_720",0.280595585113744
"O43505_IDR_1_53",1
"O43497_IDR_970_1229",0.177573995123909
"O43506_IDR_693_726",1
"O43508_IDR_1_121",1
"O43511_IDR_593_645",0.48927175642744
"O43511_IDR_735_780",0.51072824357256
"O43513_IDR_173_213",1
"O43516_IDR_1_503",1
"O43520_IDR_1182_1251",0.431007233668203
"O43520_IDR_1_59",0.568992766331797
"O43521_IDR_1_96",1
"O43524_IDR_1_156",0.334636611686117
"O43524_IDR_239_592",0.665363388313883
"O43525_IDR_1_100",0.447106687386606
"O43525_IDR_410_864",0.552893312613394
"O43526_IDR_25_69",0.174304351481518
"O43572_IDR_172_289",0.344462773186806
"O43572_IDR_515_562",0.306025991528148
"O43581_IDR_1_134",1
"O43583_IDR_70_113",1
"O43586_IDR_290_364",1
"O43593_IDR_1_108",0.206246664145793
"O43593_IDR_113_144",0.255646838561127
"O43593_IDR_189_548",0.295273225509321
"O43593_IDR_688_829",0.242833271783759
"O43597_IDR_1_172",1
"O43602_IDR_268_365",1
"O43603_IDR_312_379",1
"O43609_IDR_1_174",1
"O43610_IDR_1_142",1
"O43612_IDR_1_35",0.490410173343333
"O43612_IDR_99_131",0.509589826656667
"O43613_IDR_249_292",0.477276725629395
"O43613_IDR_380_425",0.522723274370605
"O43711_IDR_1_60",0.367943246724483
"O43711_IDR_219_262",0.282410171510194
"O43711_IDR_93_171",0.349646581765322
"O43719_IDR_1_42",0.36881702146583
"O43719_IDR_376_737",0.317756766884078
"O43719_IDR_78_123",0.313426211650092
"O43734_IDR_1_240",0.564484475015604
"O43734_IDR_250_404",0.435515524984396
"O43741_IDR_1_73",1
"O43747_IDR_588_699",1
"O43752_IDR_107_166",1
"O43763_IDR_1_163",1
"O43765_IDR_249_286",1
"O43768_IDR_1_64",0.591610381645219
"O43768_IDR_67_121",0.408389618354781
"O43781_IDR_1_137",0.602385652887616
"O43781_IDR_525_588",0.397614347112384
"O43790_IDR_438_486",1
"O43809_IDR_1_33",1
"O43896_IDR_638_803",0.155766057993705
"O43896_IDR_806_1103",0.643418928765201
"O43897_IDR_78_151",1
"O43900_IDR_369_615",1
"O43903_IDR_169_205",1
"O43908_IDR_1_102",1
"O43909_IDR_1_62",1
"O43914_IDR_69_113",1
"O43915_IDR_1_42",1
"O43918_IDR_101_206",0.271353940892992
"O60240_IDR_194_397",0.385724100206418
"O60240_IDR_401_522",0.291496546826511
"O60241_IDR_1245_1325",0.264829227409061
"O60241_IDR_1328_1542",0.454663642230726
"O60241_IDR_770_809",0.280507130360213
"O60242_IDR_1162_1309",0.248933492299774
"O60242_IDR_1313_1469",0.482078606011514
"O60242_IDR_242_282",0.268987901688712
"O60244_IDR_1_45",0.31964227217462
"O60244_IDR_974_1166",0.68035772782538
"O60245_IDR_186_221",0.396781776434282
"O60245_IDR_846_880",0.305469390008355
"O60245_IDR_905_1060",0.297748833557363
"O60248_IDR_1_58",0.336100381689318
"O60248_IDR_60_233",0.663899618310682
"O60258_IDR_1_48",1
"O60260_IDR_77_117",1
"O60264_IDR_1016_1052",0.309427341703021
"O60264_IDR_108_162",0.320886816587908
"O60264_IDR_1_85",0.369685841709071
"O60282_IDR_371_442",0.4516590336866
"O60282_IDR_896_957",0.5483409663134
"O60284_IDR_1_913",1
"O60285_IDR_1_51",0.522173964606712
"O60285_IDR_339_597",0.222806804616705
"O60285_IDR_606_636",0.255019230776583
"O60287_IDR_2012_2047",1
"O60290_IDR_1092_1169",0.354099425199092
"O60290_IDR_370_461",0.301118388625593
"O60290_IDR_69_134",0.344782186175315
"O60291_IDR_329_552",1
"O60292_IDR_1043_1712",0.282063458276344
"O60292_IDR_1_39",0.1896406791413
"O60292_IDR_248_330",0.157812334275772
"O60292_IDR_361_420",0.181189274137298
"O60292_IDR_43_148",0.189294254169287
"O60293_IDR_1_1139",1
"O60296_IDR_1_32",0.194596251557587
"O60296_IDR_139_177",0.197268362235266
"O60296_IDR_179_559",0.212145004359064
"O60309_IDR_1088_1141",0.203862043654989
"O60309_IDR_1146_1457",0.205360480656805
"O60309_IDR_1529_1634",0.148908835880408
"O60312_IDR_1313_1499",0.43681230272787
"O60312_IDR_615_687",0.56318769727213
"O60313_IDR_181_219",0.561013960406366
"O60313_IDR_33_72",0.438986039593634
"O60315_IDR_1058_1214",0.201765181767389
"O60315_IDR_1_1056",0.798234818232611
"O60318_IDR_1_477",0.27123975412512
"O60318_IDR_1912_1946",0.245711024950699
"O60318_IDR_479_620",0.261348594989411
"O60318_IDR_969_1129",0.22170062593477
"O60320_IDR_1_58",0.253807828822443
"O60320_IDR_210_280",0.326241306341597
"O60320_IDR_285_491",0.41995086483596
"O60331_IDR_1_67",0.349996842622244
"O60331_IDR_323_375",0.306883385485731
"O60331_IDR_447_632",0.343119771892025
"O60333_IDR_400_463",0.168870069903213
"O60381_IDR_121_188",0.337319505553498
"O60381_IDR_346_433",0.316883361215995
"O60383_IDR_1_51",0.508242934466345
"O60383_IDR_281_341",0.491757065533655
"O60391_IDR_884_1043",1
"O60393_IDR_1_691",1
"O60422_IDR_1_320",1
"O60423_IDR_1_102",0.497877638498145
"O60423_IDR_1221_1300",0.502122361501855
"O60447_IDR_1_130",0.44246383569816
"O60447_IDR_674_810",0.55753616430184
"O60462_IDR_602_635",0.559669038291312
"O60462_IDR_818_853",0.440330961708688
"O60469_IDR_1569_1602",0.450976726088197
"O60469_IDR_1618_2008",0.549023273911803
"O60476_IDR_1_107",0.66340598569176
"O60476_IDR_118_174",0.33659401430824
"O60478_IDR_1_32",1
"O60479_IDR_1_287",1
"O60512_IDR_345_393",0.535644884698534
"O60513_IDR_1_72",1
"O60516_IDR_51_100",1
"O60522_IDR_1164_1287",0.242721175819373
"O60522_IDR_1704_1775",0.237768413775018
"O60522_IDR_1898_1974",0.239692579676395
"O60522_IDR_675_743",0.279817830729214
"O60524_IDR_415_455",0.447806249013361
"O60524_IDR_669_975",0.552193750986639
"O60542_IDR_23_61",1
"O60548_IDR_1_125",0.330129001522377
"O60548_IDR_190_495",0.669870998477623
"O60551_IDR_1_111",1
"O60563_IDR_250_663",0.78818506774692
"O60563_IDR_670_726",0.21181493225308
"O60565_IDR_1_85",1
"O60566_IDR_202_718",1
"O60568_IDR_1_32",1
"O60573_IDR_1_52",1
"O60583_IDR_253_708",1
"O60673_IDR_2184_2260",0.178620699903287
"O60674_IDR_1_34",1
"O60675_IDR_123_156",1
"O60678_IDR_1_44",0.492970566202595
"O60678_IDR_164_216",0.507029433797405
"O60682_IDR_1_114",1
"O60684_IDR_1_78",1
"O60704_IDR_1_56",1
"O60706_IDR_622_666",0.532174718203678
"O60706_IDR_916_969",0.467825281796322
"O60711_IDR_12_136",1
"O60716_IDR_1_361",0.362326874813453
"O60716_IDR_599_645",0.298922791437444
"O60716_IDR_854_943",0.338750333749103
"O60721_IDR_1_386",0.306826108603123
"O60721_IDR_401_436",0.37522523963327
"O60721_IDR_618_896",0.317948651763607
"O60729_IDR_1_45",0.625125272530585
"O60729_IDR_379_498",0.374874727469415
"O60732_IDR_1_901",1
"O60828_IDR_81_265",1
"O60829_IDR_1_102",1
"O60830_IDR_140_172",1
"O60832_IDR_1_32",0.492555377496585
"O60832_IDR_420_514",0.507444622503415
"O60840_IDR_1599_1896",0.258105144591114
"O60840_IDR_1_66",0.231515324591334
"O60840_IDR_413_499",0.259475961432907
"O60840_IDR_765_829",0.250903569384644
"O60841_IDR_1_362",0.378809627369189
"O60841_IDR_369_626",0.621190372630811
"O60861_IDR_111_171",1
"O60869_IDR_1_69",1
"O60870_IDR_208_277",1
"O60882_IDR_1_31",1
"O60883_IDR_1_113",0.414125376463106
"O60883_IDR_438_480",0.585874623536894
"O60884_IDR_377_412",1
"O60885_IDR_1_58",0.255817948700037
"O60885_IDR_175_348",0.210555137285071
"O75078_IDR_202_235",1
"O75081_IDR_1_653",1
"O75084_IDR_1_45",0.453257484581961
"O75084_IDR_162_202",0.546742515418039
"O75095_IDR_1_34",1
"O75096_IDR_1650_1696",0.489922531748133
"O75096_IDR_1844_1905",0.510077468251867
"O75106_IDR_1_51",1
"O75112_IDR_501_538",0.408693599291014
"O75112_IDR_86_499",0.591306400708986
"O75113_IDR_194_343",0.28243874075123
"O75113_IDR_373_596",0.36408170664741
"O75113_IDR_789_851",0.35347955260136
"O75150_IDR_243_652",0.340436491834222
"O75151_IDR_444_1096",1
"O75152_IDR_85_770",1
"O75153_IDR_1262_1309",0.317585530557364
"O75153_IDR_1_37",0.392850175377414
"O75153_IDR_632_692",0.289564294065222
"O75154_IDR_1_206",0.303256905352305
"O75154_IDR_269_483",0.367663643226202
"O75154_IDR_627_664",0.329079451421493
"O75155_IDR_313_345",1
"O75157_IDR_1_780",1
"O75159_IDR_20_356",1
"O75264_IDR_1_130",1
"O75290_IDR_60_163",1
"O75298_IDR_1_339",1
"O75311_IDR_1_39",0.475008923512809
"O75311_IDR_349_417",0.524991076487191
"O75319_IDR_250_358",1
"O75323_IDR_7_45",1
"O75326_IDR_1_47",1
"O75330_IDR_1_95",0.467938714971698
"O75330_IDR_660_724",0.532061285028302
"O75333_IDR_1_58",0.520815537966091
"O75333_IDR_243_317",0.479184462033909
"O75334_IDR_1_888",0.588466468229557
"O75334_IDR_954_999",0.411533531770443
"O75335_IDR_1_822",0.462781516787802
"O75335_IDR_886_929",0.537218483212198
"O75339_IDR_1135_1184",0.489936719461491
"O75339_IDR_1_48",0.510063280538509
"O75351_IDR_78_111",1
"O75354_IDR_1_96",1
"O75398_IDR_1_149",0.31425046008716
"O75398_IDR_154_190",0.209284135223865
"O75398_IDR_275_515",0.244531219384514
"O75398_IDR_521_565",0.231934185304462
"O75410_IDR_1_595",1
"O75417_IDR_1_65",0.307145681429192
"O75417_IDR_840_877",0.309567215170565
"O75417_IDR_899_1821",0.383287103400244
"O75419_IDR_124_167",1
"O75420_IDR_535_889",0.4312283697215
"O75420_IDR_71_470",0.218857142901957
"O75420_IDR_966_1010",0.349914487376543
"O75425_IDR_138_184",1
"O75426_IDR_1_34",1
"O75427_IDR_1_31",0.412503209775565
"O75427_IDR_264_535",0.587496790224435
"O75439_IDR_1_44",1
"O75444_IDR_1_256",1
"O75487_IDR_480_556",0.511777069698711
"O75489_IDR_1_50",1
"O75494_IDR_89_262",1
"O75496_IDR_160_209",0.524297804620983
"O75496_IDR_1_88",0.475702195379017
"O75509_IDR_1_48",0.283557055226205
"O75509_IDR_216_344",0.43748934978543
"O75509_IDR_500_535",0.278953594988365
"O75525_IDR_161_336",1
"O75526_IDR_83_392",1
"O75528_IDR_176_309",0.510794254183613
"O75528_IDR_69_148",0.489205745816387
"O75530_IDR_1_72",1
"O75533_IDR_1_376",1
"O75541_IDR_1_338",1
"O75553_IDR_171_588",1
"O75554_IDR_193_376",0.576876998532722
"O75554_IDR_83_125",0.423123001467278
"O75563_IDR_64_103",0.503522618948691
"O75610_IDR_226_258",1
"O75616_IDR_262_295",0.34768965023542
"O75616_IDR_54_86",0.65231034976458
"O75618_IDR_102_199",1
"O75626_IDR_1_43",0.153849599485884
"O75626_IDR_213_574",0.427271731232248
"O75626_IDR_708_752",0.153986220593829
"O75626_IDR_765_825",0.264892448688039
"O75628_IDR_1_76",0.543247570859604
"O75628_IDR_249_294",0.456752429140396
"O75629_IDR_1_45",1
"O75631_IDR_236_287",1
"O75636_IDR_1_85",1
"O75638_IDR_1_84",1
"O75643_IDR_184_256",0.340214227106567
"O75643_IDR_1_90",0.34304610726246
"O75643_IDR_366_404",0.316739665630973
"O75665_IDR_449_1012",1
"O75674_IDR_155_196",0.401551707193442
"O75783_IDR_1_60",1
"O75791_IDR_182_263",1
"O75794_IDR_48_79",1
"O75807_IDR_51_552",0.414543948147481
"O75807_IDR_622_674",0.585456051852519
"O75808_IDR_18_51",0.433605346340988
"O75808_IDR_60_413",0.566394653659012
"O75815_IDR_1_114",0.559642249537418
"O75815_IDR_265_477",0.440357750462582
"O75820_IDR_59_146",1
"O75821_IDR_174_236",1
"O75822_IDR_1_116",0.482737065319079
"O75822_IDR_212_245",0.517262934680921
"O75829_IDR_213_258",0.481123554827295
"O75829_IDR_23_63",0.518876445172705
"O75840_IDR_45_214",1
"O75843_IDR_591_666",1
"O75844_IDR_291_322",1
"O75845_IDR_261_299",1
"O75864_IDR_1_43",0.244417580058216
"O75914_IDR_145_260",0.479721135218024
"O75916_IDR_423_577",1
"O75920_IDR_1_74",1
"O75923_IDR_137_211",1
"O75925_IDR_418_459",0.219885523204598
"O75925_IDR_466_641",0.444510190343155
"O75925_IDR_67_131",0.335604286452248
"O75928_IDR_428_471",0.374005840032037
"O75928_IDR_475_616",0.343454949659308
"O75928_IDR_67_140",0.282539210308655
"O75940_IDR_126_171",1
"O75943_IDR_1_86",0.408878105915692
"O75943_IDR_348_399",0.270034020134918
"O75943_IDR_585_670",0.321087873949389
"O75949_IDR_367_472",0.439426237063058
"O75949_IDR_67_183",0.560573762936942
"O75952_IDR_67_493",1
"O75953_IDR_126_167",1
"O75956_IDR_1_70",1
"O75962_IDR_1_42",0.188212760903135
"O75976_IDR_1339_1380",0.333591424559541
"O75976_IDR_1_54",0.318311148521476
"O75976_IDR_875_906",0.348097426918983
"O75995_IDR_1_169",0.426232929414086
"O75995_IDR_316_351",0.573767070585914
"O76009_IDR_368_404",1
"O76013_IDR_1_36",0.502578338876032
"O76013_IDR_402_440",0.497421661123968
"O76014_IDR_1_65",0.52411297144494
"O76014_IDR_416_449",0.47588702855506
"O76015_IDR_1_64",0.496165835954242
"O76015_IDR_413_456",0.503834164045759
"O76021_IDR_275_490",1
"O76024_IDR_1_84",0.51275868263951
"O76024_IDR_206_237",0.48724131736049
"O76031_IDR_68_100",1
"O76039_IDR_303_918",1
"O76041_IDR_860_917",1
"O76050_IDR_1_55",0.38825487017715
"O76050_IDR_231_266",0.320935811533183
"O94761_IDR_857_892",0.336402919260181
"O94762_IDR_474_539",0.496644164107693
"O94762_IDR_614_909",0.503355835892307
"O94763_IDR_149_535",1
"O94766_IDR_1_71",1
"O94768_IDR_299_351",1
"O94769_IDR_159_302",0.515873924386954
"O94769_IDR_1_59",0.484126075613046
"O94776_IDR_321_360",0.253953843355569
"O94776_IDR_405_605",0.481392969617198
"O94776_IDR_612_660",0.264653187027234
"O94782_IDR_112_144",0.29849881995177
"O94782_IDR_1_68",0.219645557661432
"O94782_IDR_221_421",0.204560859259736
"O94782_IDR_647_732",0.277294763127063
"O94804_IDR_311_586",0.441751178488776
"O94804_IDR_921_968",0.558248821511224
"O94806_IDR_1_55",0.402902447874429
"O94806_IDR_203_252",0.277963868574811
"O94806_IDR_323_397",0.31913368355076
"O94842_IDR_265_569",0.540643875618597
"O94844_IDR_302_363",1
"O94850_IDR_1_711",1
"O94851_IDR_1062_1124",0.458001123204669
"O94851_IDR_629_990",0.541998876795331
"O94855_IDR_1_265",1
"O94864_IDR_1_142",0.331167496875055
"O94864_IDR_262_414",0.668832503124945
"O94868_IDR_416_466",0.512050842698048
"O94868_IDR_630_740",0.487949157301952
"O94874_IDR_398_471",1
"O94875_IDR_1_515",0.354957406018685
"O94875_IDR_520_874",0.645042593981315
"O94876_IDR_1_526",1
"O94880_IDR_1_315",0.168645974435039
"O94880_IDR_499_559",0.200026730019948
"O94913_IDR_1096_1277",0.280353765106857
"O94913_IDR_1279_1315",0.174393768642344
"O94913_IDR_1486_1555",0.305955965476535
"O94915_IDR_1471_1511",0.246174912479815
"O94915_IDR_1513_1548",0.186147295345273
"O94915_IDR_1902_1976",0.200282823693805
"O94915_IDR_2255_2293",0.18825935190217
"O94915_IDR_2301_2658",0.179135616578938
"O94916_IDR_1_262",0.301282675706768
"O94916_IDR_1461_1531",0.201675622605537
"O94916_IDR_547_1441",0.497041701687696
"O94919_IDR_287_330",1
"O94921_IDR_1_130",1
"O94923_IDR_42_98",1
