"","GO0140097_catalytic_activity._acting_on_DNA"
"Q7Z5N4_IDR_1_79",0.496429770930748
"Q7Z5N4_IDR_2039_2137",0.503570229069252
"Q7Z5Q5_IDR_1_192",0.518855603592755
"Q7Z5Q5_IDR_861_900",0.481144396407245
"Q7Z6B7_IDR_713_769",0.201675981620805
"Q7Z6B7_IDR_802_1085",0.193486718292294
"Q7Z6E9_IDR_229_283",0.276082183011345
"Q7Z6E9_IDR_325_1792",0.44394536669628
"Q7Z6E9_IDR_81_141",0.279972450292375
"Q7Z6G3_IDR_193_247",1
"Q7Z6G8_IDR_1195_1248",0.333393718645643
"Q7Z6G8_IDR_287_809",0.335310572473913
"Q7Z6G8_IDR_945_1030",0.331295708880443
"Q7Z6I6_IDR_1024_1101",0.473149755141055
"Q7Z6I6_IDR_217_1020",0.526850244858945
"Q7Z6I8_IDR_1_188",1
"Q7Z6J0_IDR_258_445",0.344351064899793
"Q7Z6J0_IDR_509_827",0.349113029930638
"Q7Z6J0_IDR_77_123",0.306535905169569
"Q7Z6J2_IDR_1_56",0.49488091261901
"Q7Z6J2_IDR_196_395",0.505119087380991
"Q7Z6J4_IDR_1_101",1
"Q7Z6J6_IDR_299_507",1
"Q7Z6Z7_IDR_2259_2669",0.068996095080189
"Q7Z6Z7_IDR_2682_3016",0.0689195862227371
"Q7Z6Z7_IDR_3140_3172",0.0702531413493216
"Q7Z6Z7_IDR_3238_3281",0.0696644226266616
"Q7Z6Z7_IDR_3305_3335",0.0688801692148188
"Q7Z6Z7_IDR_3345_3459",0.0702778765964409
"Q7Z6Z7_IDR_3461_3574",0.0712643027317068
"Q7Z6Z7_IDR_3625_3706",0.070465067696625
"Q7Z6Z7_IDR_3736_3842",0.0787526942136445
"Q7Z736_IDR_25_55",0.33788919319892
"Q7Z736_IDR_558_625",0.327696080497479
"Q7Z736_IDR_751_793",0.334414726303601
"Q7Z739_IDR_1_52",0.502404685350975
"Q7Z739_IDR_199_391",0.497595314649025
"Q7Z794_IDR_1_61",0.50100603074707
"Q7Z794_IDR_492_578",0.49899396925293
"Q7Z7A1_IDR_1_77",0.169067964458222
"Q7Z7F0_IDR_568_610",0.239007199706656
"Q7Z7G1_IDR_1_303",1
"Q7Z7G2_IDR_1_127",0.502467176137286
"Q7Z7G2_IDR_129_160",0.497532823862714
"Q7Z7G8_IDR_1245_1318",0.140871754112056
"Q7Z7G8_IDR_1762_1799",0.141290818444743
"Q7Z7G8_IDR_1858_1889",0.145523819269342
"Q7Z7G8_IDR_2077_2107",0.143611639355139
"Q7Z7G8_IDR_294_340",0.146579926789832
"Q7Z7G8_IDR_95_134",0.14169813997963
"Q7Z7G8_IDR_971_1048",0.140423902049259
"Q7Z7H8_IDR_1_33",1
"Q7Z7J5_IDR_136_172",0.514505502927696
"Q7Z7J5_IDR_34_82",0.485494497072304
"Q7Z7J9_IDR_1_57",1
"Q7Z7K2_IDR_1_430",1
"Q7Z7L8_IDR_1_435",1
"Q7Z7L9_IDR_1_277",1
"Q7Z7M0_IDR_2810_2845",1
"Q7Z7M8_IDR_1_68",1
"Q86SQ6_IDR_204_247",0.506760221112927
"Q86SQ6_IDR_325_529",0.493239778887073
"Q86SQ7_IDR_1_299",1
"Q86SR1_IDR_1_74",1
"Q86SS6_IDR_86_218",1
"Q86SU0_IDR_214_546",1
"Q86SX6_IDR_1_40",1
"Q86T03_IDR_1_76",1
"Q86T13_IDR_287_490",1
"Q86T20_IDR_1_102",1
"Q86T24_IDR_121_483",1
"Q86T29_IDR_21_144",1
"Q86T65_IDR_1033_1068",0.344283244965937
"Q86T65_IDR_486_602",0.321327807188221
"Q86T65_IDR_988_1022",0.334388947845842
"Q86T75_IDR_1_647",0.514174995654927
"Q86T75_IDR_659_694",0.485825004345073
"Q86T82_IDR_108_339",0.540748756640896
"Q86T82_IDR_608_837",0.459251243359104
"Q86TJ5_IDR_1_33",0.495186100202583
"Q86TJ5_IDR_89_246",0.504813899797416
"Q86TL0_IDR_1_64",0.490508026387744
"Q86TL0_IDR_439_469",0.509491973612256
"Q86TL2_IDR_220_294",1
"Q86TM6_IDR_332_617",1
"Q86TN4_IDR_223_253",1
"Q86TP1_IDR_369_407",1
"Q86TU7_IDR_526_594",1
"Q86TV6_IDR_651_686",1
"Q86TY3_IDR_20_679",1
"Q86U06_IDR_1_161",0.5141226028229
"Q86U06_IDR_378_420",0.4858773971771
"Q86U17_IDR_2_44",1
"Q86U28_IDR_1_47",1
"Q86U38_IDR_1_53",1
"Q86U42_IDR_1_159",0.508622538278936
"Q86U42_IDR_250_301",0.491377461721064
"Q86UD0_IDR_309_342",0.50086921235155
"Q86UD0_IDR_97_232",0.49913078764845
"Q86UD3_IDR_1_65",1
"Q86UD4_IDR_1_202",1
"Q86UE3_IDR_113_216",1
"Q86UE4_IDR_58_582",1
"Q86UE6_IDR_365_484",1
"Q86UE8_IDR_1_239",0.514386428732673
"Q86UE8_IDR_315_409",0.485613571267327
"Q86UF2_IDR_278_319",0.348189021685599
"Q86UF2_IDR_334_468",0.337160911125317
"Q86UF2_IDR_478_677",0.314650067189084
"Q86UF4_IDR_1_236",1
"Q86UG4_IDR_1_93",1
"Q86UK0_IDR_1668_1712",1
"Q86UK5_IDR_327_367",0.141912524186067
"Q86UK5_IDR_45_75",0.138400529335355
"Q86UK5_IDR_576_607",0.139448247066729
"Q86UK5_IDR_767_820",0.138876561742928
"Q86UK5_IDR_862_933",0.156537807400027
"Q86UR5_IDR_185_540",0.243264062634073
"Q86UR5_IDR_45_82",0.249616502613021
"Q86UR5_IDR_879_919",0.245133802852069
"Q86UR5_IDR_924_1500",0.261985631900837
"Q86US8_IDR_1162_1213",0.328901989621451
"Q86US8_IDR_1_409",0.354134309406867
"Q86US8_IDR_413_508",0.316963700971682
"Q86UT5_IDR_429_459",1
"Q86UT6_IDR_39_69",1
"Q86UU0_IDR_1_1499",1
"Q86V15_IDR_1058_1154",0.143286878261859
"Q86V15_IDR_1335_1399",0.139821167612827
"Q86V15_IDR_1587_1759",0.150436636385969
"Q86V15_IDR_686_999",0.1408993637869
"Q86V20_IDR_137_168",0.333936148736909
"Q86V20_IDR_258_305",0.334583845222599
"Q86V20_IDR_52_84",0.331480006040491
"Q86V24_IDR_1_82",1
"Q86V25_IDR_1_44",0.501577553335617
"Q86V25_IDR_296_348",0.498422446664383
"Q86V40_IDR_1_38",0.315694741322306
"Q86V40_IDR_354_431",0.372223042392369
"Q86V40_IDR_446_505",0.312082216285324
"Q86V42_IDR_1_41",0.503685741236352
"Q86V42_IDR_284_546",0.496314258763648
"Q86VK4_IDR_185_215",0.336548088644939
"Q86VK4_IDR_352_404",0.332855274098227
"Q86VL8_IDR_505_567",1
"Q86VM9_IDR_1_953",1
"Q86VP1_IDR_445_536",0.504945366728974
"Q86VP1_IDR_568_712",0.495054633271026
"Q86VP3_IDR_182_466",0.550806644574425
"Q86VP3_IDR_687_745",0.449193355425575
"Q86VP6_IDR_310_342",1
"Q86VQ0_IDR_1_684",1
"Q86VQ1_IDR_1_309",0.489707340825516
"Q86VQ1_IDR_313_547",0.510292659174484
"Q86VQ3_IDR_1_453",1
"Q86VR2_IDR_1_31",0.500062775671484
"Q86VY9_IDR_162_491",0.316035068682209
"Q86VZ1_IDR_311_359",1
"Q86VZ4_IDR_1_47",0.484970538921911
"Q86VZ4_IDR_346_431",0.515029461078089
"Q86VZ6_IDR_36_172",1
"Q86W11_IDR_131_295",1
"Q86W25_IDR_107_176",1
"Q86W26_IDR_611_655",1
"Q86W33_IDR_299_332",1
"Q86W47_IDR_1_46",1
"Q86W50_IDR_382_506",1
"Q86W54_IDR_165_205",1
"Q86W56_IDR_1_449",1
"Q86W67_IDR_122_206",1
"Q86W92_IDR_258_611",0.556099305314853
"Q86W92_IDR_929_1011",0.443900694685147
"Q86WA8_IDR_584_621",1
"Q86WB0_IDR_1_68",0.4801737169196
"Q86WB0_IDR_287_421",0.5198262830804
"Q86WD7_IDR_1_40",1
"Q86WS4_IDR_1_652",1
"Q86WS5_IDR_1_63",1
"Q86WT6_IDR_1_31",1
"Q86WV1_IDR_214_291",0.509497978202701
"Q86WV1_IDR_58_96",0.490502021797299
"Q86WX3_IDR_14_59",1
"Q86WZ0_IDR_106_190",1
"Q86WZ6_IDR_74_225",1
"Q86X02_IDR_1_432",1
"Q86X10_IDR_1270_1332",0.251912183723914
"Q86X10_IDR_355_437",0.250877845233305
"Q86X10_IDR_463_499",0.249506183333416
"Q86X10_IDR_705_738",0.247703787709364
"Q86X24_IDR_234_394",1
"Q86X27_IDR_1_36",0.508341717820589
"Q86X27_IDR_288_450",0.491658282179411
"Q86X29_IDR_1_70",0.490766597654604
"Q86X29_IDR_313_649",0.509233402345396
"Q86X45_IDR_187_251",0.508952153213015
"Q86X45_IDR_387_455",0.491047846786985
"Q86XL3_IDR_118_194",0.337792636085316
"Q86XL3_IDR_611_819",0.33608011140399
"Q86XL3_IDR_876_938",0.326127252510693
"Q86XN6_IDR_18_207",1
"Q86XN7_IDR_124_944",1
"Q86XN8_IDR_1_147",0.329640230831588
"Q86XN8_IDR_485_543",0.331548307109163
"Q86XN8_IDR_554_594",0.338811462059249
"Q86XP1_IDR_1109_1145",0.334450448142001
"Q86XP1_IDR_1_60",0.331536348234867
"Q86XP1_IDR_531_715",0.334013203623131
"Q86XP3_IDR_1_198",0.482074666505114
"Q86XP3_IDR_636_938",0.517925333494886
"Q86XR2_IDR_1_35",1
"Q86XR5_IDR_120_153",0.511024388528306
"Q86XR5_IDR_36_82",0.488975611471694
"Q86XR7_IDR_1_74",1
"Q86XR8_IDR_1_481",1
"Q86XS5_IDR_22_91",1
"Q86XS8_IDR_316_375",1
"Q86Y37_IDR_339_369",0.497496547035583
"Q86Y38_IDR_37_250",1
"Q86Y46_IDR_1_45",0.498696776988167
"Q86Y46_IDR_486_540",0.501303223011833
"Q86Y82_IDR_129_178",1
"Q86Y91_IDR_391_521",0.46702334910741
"Q86Y91_IDR_523_852",0.53297665089259
"Q86Y97_IDR_239_383",1
"Q86YA3_IDR_1183_1230",0.322923561222079
"Q86YA3_IDR_535_1181",0.34516444407397
"Q86YA3_IDR_76_528",0.33191199470395
"Q86YC2_IDR_1_855",1
"Q86YD1_IDR_1_89",1
"Q86YD3_IDR_265_334",1
"Q86YD5_IDR_279_345",1
"Q86YD7_IDR_1_464",1
"Q86YE8_IDR_79_133",1
"Q86YF9_IDR_248_285",0.249313488925752
"Q86YF9_IDR_292_552",0.254939747515932
"Q86YF9_IDR_554_595",0.239129596833194
"Q86YS7_IDR_258_340",0.335427014970718
"Q86YS7_IDR_638_673",0.336441039631534
"Q86YS7_IDR_800_866",0.328131945397748
"Q86YT5_IDR_162_199",1
"Q86YT9_IDR_299_394",1
"Q86YV0_IDR_154_237",0.344483443728813
"Q86YV0_IDR_45_126",0.336768871137173
"Q86YV0_IDR_740_1011",0.318747685134014
"Q86YV5_IDR_1160_1206",0.490666242822019
"Q86YV5_IDR_1_937",0.509333757177981
"Q86YV6_IDR_1_83",1
"Q86YW0_IDR_303_340",1
"Q86YW5_IDR_136_227",1
"Q86YW9_IDR_1193_1230",0.252159583102625
"Q86YW9_IDR_1371_1401",0.24791448776916
"Q86YW9_IDR_1716_2145",0.250334712000179
"Q86YW9_IDR_629_694",0.249591217128036
"Q86YZ3_IDR_90_2850",1
"Q86Z02_IDR_529_599",0.252793304935525
"Q86Z02_IDR_89_171",0.249336830043386
"Q8IUG5_IDR_1920_2554",0.322020075655139
"Q8IUH2_IDR_77_117",1
"Q8IUH4_IDR_1_48",1
"Q8IUH5_IDR_1_55",1
"Q8IUH8_IDR_218_249",0.33341932509804
"Q8IUH8_IDR_532_626",0.334427593464763
"Q8IUH8_IDR_642_684",0.332153081437198
"Q8IUK5_IDR_1_34",0.32306361277388
"Q8IUK5_IDR_349_426",0.344004464024523
"Q8IUK5_IDR_36_71",0.332931923201597
"Q8IUK8_IDR_1_55",1
"Q8IUL8_IDR_1122_1156",0.496926103031645
"Q8IUL8_IDR_1_38",0.503073896968355
"Q8IUM7_IDR_327_802",1
"Q8IUN9_IDR_1_61",1
"Q8IUQ0_IDR_293_354",1
"Q8IUQ4_IDR_1_31",1
"Q8IUR6_IDR_1_449",1
"Q8IUS5_IDR_1_34",1
"Q8IUW3_IDR_204_357",1
"Q8IV35_IDR_327_361",0.489180556318197
"Q8IV35_IDR_526_608",0.510819443681803
"Q8IV36_IDR_570_675",1
"Q8IV38_IDR_367_441",1
"Q8IV45_IDR_33_90",1
"Q8IV48_IDR_1_59",1
"Q8IV50_IDR_121_173",0.509642962217396
"Q8IV50_IDR_1_65",0.490357037782604
"Q8IV53_IDR_453_791",1
"Q8IV56_IDR_1_129",1
"Q8IV61_IDR_548_690",1
"Q8IV63_IDR_31_145",1
"Q8IV76_IDR_188_246",0.332766965235518
"Q8IV76_IDR_289_690",0.341380684698219
"Q8IV76_IDR_710_771",0.325852350066262
"Q8IV77_IDR_538_575",1
"Q8IVA1_IDR_1_136",1
"Q8IVB4_IDR_494_529",0.494992087718699
"Q8IVB4_IDR_532_645",0.505007912281301
"Q8IVB5_IDR_1_74",1
"Q8IVF6_IDR_225_347",1
"Q8IVG5_IDR_77_160",1
"Q8IVH2_IDR_1_327",0.329813907868758
"Q8IVH2_IDR_331_451",0.332921758676842
"Q8IVH2_IDR_581_680",0.3372643334544
"Q8IVH8_IDR_293_538",1
"Q8IVI9_IDR_316_437",1
"Q8IVJ1_IDR_1_93",1
"Q8IVL0_IDR_181_1912",0.332556663844427
"Q8IVL0_IDR_2323_2385",0.337099288088283
"Q8IVL0_IDR_39_78",0.330344048067291
"Q8IVL1_IDR_191_2012",0.325489969481842
"Q8IVL1_IDR_2457_2488",0.336177751500215
"Q8IVL1_IDR_43_84",0.338332279017943
"Q8IVL5_IDR_1_37",1
"Q8IVL6_IDR_694_736",1
"Q8IVM0_IDR_25_306",1
"Q8IVN3_IDR_50_82",1
"Q8IW52_IDR_644_749",0.504623301504152
"Q8IW70_IDR_1_48",0.507232739294642
"Q8IW70_IDR_417_524",0.492767260705358
"Q8IW93_IDR_1_348",1
"Q8IWA0_IDR_758_807",1
"Q8IWA4_IDR_548_581",1
"Q8IWA6_IDR_1_41",0.323293199976887
"Q8IWA6_IDR_185_383",0.336732886144106
"Q8IWA6_IDR_76_129",0.339973913879007
"Q8IWB1_IDR_40_135",1
"Q8IWB4_IDR_1_1332",1
"Q8IWB6_IDR_518_1469",1
"Q8IWB9_IDR_1_34",0.194049038193656
"Q8IWB9_IDR_40_532",0.197257071743772
"Q8IWB9_IDR_643_682",0.205198568833926
"Q8IWB9_IDR_712_817",0.202771265151921
"Q8IWB9_IDR_919_995",0.200724056076725
"Q8IWC1_IDR_1_876",1
"Q8IWD4_IDR_1_170",0.542985945611079
"Q8IWD4_IDR_219_279",0.457014054388921
"Q8IWJ2_IDR_1434_1562",0.317579145357626
"Q8IWJ2_IDR_916_951",0.330954521303972
"Q8IWK6_IDR_1066_1282",0.328270889671647
"Q8IWK6_IDR_1_35",0.3332446874278
"Q8IWK6_IDR_946_988",0.338484422900553
"Q8IWL2_IDR_1_103",1
"Q8IWN7_IDR_115_147",0.197276083114314
"Q8IWN7_IDR_1162_2400",0.2088575408347
"Q8IWN7_IDR_233_299",0.196111495585062
"Q8IWN7_IDR_345_404",0.198518474163201
"Q8IWN7_IDR_414_1116",0.199236406302723
"Q8IWQ3_IDR_345_520",0.487511577581236
"Q8IWQ3_IDR_631_736",0.512488422418764
"Q8IWR0_IDR_175_433",1
"Q8IWS0_IDR_134_206",0.503234940660717
"Q8IWS0_IDR_331_365",0.496765059339283
"Q8IWT1_IDR_187_228",1
"Q8IWT3_IDR_1435_1468",0.245707413620595
"Q8IWT3_IDR_577_636",0.25091738805508
"Q8IWV7_IDR_992_1076",1
"Q8IWV8_IDR_1004_1085",1
"Q8IWW6_IDR_298_342",0.228745616119783
"Q8IWW6_IDR_393_465",0.227115654884092
"Q8IWW6_IDR_579_628",0.316657731577716
"Q8IWW6_IDR_81_263",0.22748099741841
"Q8IWX5_IDR_25_72",1
"Q8IWX8_IDR_283_852",0.50014116899143
"Q8IWX8_IDR_69_124",0.49985883100857
"Q8IWY8_IDR_99_650",1
"Q8IWY9_IDR_60_295",1
"Q8IWZ3_IDR_50_100",0.32955796669969
"Q8IWZ3_IDR_1437_2387",0.337476380574211
"Q8IWZ3_IDR_2403_2447",0.332965652726099
"Q8IWZ8_IDR_1_521",1
"Q8IX01_IDR_1043_1082",0.288846737479489
"Q8IX01_IDR_1_308",0.289153017538492
"Q8IX01_IDR_539_1018",0.422000244982019
"Q8IX03_IDR_385_418",0.24678967669742
"Q8IX03_IDR_422_655",0.241199981416972
"Q8IX90_IDR_101_348",0.515722310732374
"Q8IX90_IDR_382_412",0.484277689267626
"Q8IXA5_IDR_1_77",1
"Q8IXB3_IDR_1_99",1
"Q8IXF0_IDR_217_257",0.45293322001499
"Q8IXF0_IDR_449_793",0.54706677998501
"Q8IXF9_IDR_248_295",1
"Q8IXH6_IDR_1_32",0.508736364046515
"Q8IXH6_IDR_43_220",0.491263635953485
"Q8IXH8_IDR_1_47",1
"Q8IXJ6_IDR_1_36",0.494123410961004
"Q8IXJ6_IDR_353_389",0.505876589038997
"Q8IXJ9_IDR_361_1501",0.509214070592023
"Q8IXJ9_IDR_83_318",0.490785929407977
"Q8IXK0_IDR_1_785",1
"Q8IXK2_IDR_1_80",1
"Q8IXL6_IDR_1_162",1
"Q8IXL7_IDR_1_41",1
"Q8IXM2_IDR_59_172",1
"Q8IXN7_IDR_306_372",1
"Q8IXX5_IDR_1_129",1
"Q8IXZ2_IDR_23_378",0.345580875936797
"Q8IXZ2_IDR_395_594",0.316844840427569
"Q8IXZ2_IDR_788_948",0.337574283635633
"Q8IXZ3_IDR_1_165",0.336286796682062
"Q8IXZ3_IDR_283_353",0.329973445650585
"Q8IXZ3_IDR_427_490",0.333739757667354
"Q8IY17_IDR_1_156",0.356978899495181
"Q8IY17_IDR_1302_1375",0.327151656438746
"Q8IY17_IDR_349_490",0.315869444066073
"Q8IY18_IDR_1_45",1
"Q8IY22_IDR_1_34",1
"Q8IY26_IDR_1_95",1
"Q8IY33_IDR_111_196",0.335039798989094
"Q8IY33_IDR_202_236",0.33974214624554
"Q8IY33_IDR_240_734",0.325218054765366
"Q8IY37_IDR_1_230",0.505611285777887
"Q8IY37_IDR_496_584",0.494388714222113
"Q8IY42_IDR_1_314",1
"Q8IY50_IDR_1_63",1
"Q8IY95_IDR_1_77",1
"Q8IYA6_IDR_1_519",0.545317316510762
"Q8IYA6_IDR_603_657",0.454682683489238
"Q8IYA7_IDR_149_301",1
"Q8IYA8_IDR_1_119",0.488162760434414
"Q8IYA8_IDR_158_554",0.511837239565586
"Q8IYB3_IDR_128_904",1
"Q8IYB4_IDR_1_259",1
"Q8IYB5_IDR_126_467",1
"Q8IYB7_IDR_1_46",1
"Q8IYB8_IDR_1_82",0.491740842921468
"Q8IYB8_IDR_680_730",0.508259157078532
"Q8IYB9_IDR_49_136",1
"Q8IYD1_IDR_1_199",1
"Q8IYD8_IDR_1611_1808",0.234071013284673
"Q8IYD8_IDR_1_63",0.200683850784479
"Q8IYD8_IDR_647_757",0.19509812672106
"Q8IYD8_IDR_768_1605",0.370147009209788
"Q8IYD9_IDR_1_58",0.467452008820142
"Q8IYD9_IDR_60_340",0.532547991179858
"Q8IYE0_IDR_921_955",1
"Q8IYE1_IDR_1_671",0.496777013815935
"Q8IYK8_IDR_1_111",1
"Q8IYL2_IDR_41_134",1
"Q8IYL3_IDR_1_243",1
"Q8IYM0_IDR_290_654",0.460889733141222
"Q8IYM0_IDR_804_850",0.539110266858777
"Q8IYM1_IDR_318_358",1
"Q8IYN2_IDR_1_76",1
"Q8IYN6_IDR_33_164",1
"Q8IYP9_IDR_215_256",1
"Q8IYS0_IDR_1_50",0.341764838485798
"Q8IYS0_IDR_194_324",0.335402431135401
"Q8IYS0_IDR_498_612",0.322832730378802
"Q8IYS2_IDR_1_43",1
"Q8IYS4_IDR_324_371",0.32935074768308
"Q8IYS4_IDR_384_520",0.342119687860136
"Q8IYS4_IDR_57_253",0.328529564456784
"Q8IYT1_IDR_179_550",1
"Q8IYT3_IDR_1_122",1
"Q8IYT4_IDR_85_217",1
"Q8IYT8_IDR_272_801",1
"Q8IYU2_IDR_380_461",1
"Q8IYW5_IDR_89_559",1
"Q8IYX3_IDR_116_182",0.242481234748702
"Q8IYX3_IDR_1_66",0.243896020512783
"Q8IYX3_IDR_342_428",0.264539806402623
"Q8IYX3_IDR_507_613",0.249082938335892
"Q8IYX7_IDR_11_404",1
"Q8IYX8_IDR_1_460",1
"Q8IYY4_IDR_126_766",1
"Q8IZ02_IDR_1_50",1
"Q8IZ07_IDR_499_554",1
"Q8IZ08_IDR_1_95",0.497356458880503
"Q8IZ08_IDR_408_459",0.502643541119497
"Q8IZ16_IDR_173_206",1
"Q8IZ20_IDR_1_84",0.504475417954088
"Q8IZ20_IDR_87_319",0.495524582045912
"Q8IZ21_IDR_1_564",1
"Q8IZ26_IDR_79_196",1
"Q8IZ40_IDR_1_44",0.339004184999344
"Q8IZ40_IDR_181_326",0.342328665911142
"Q8IZ40_IDR_390_523",0.318667149089514
"Q8IZC6_IDR_237_1652",0.497705298255834
"Q8IZC7_IDR_48_165",1
"Q8IZD0_IDR_1_318",1
"Q8IZD2_IDR_170_270",0.491160508626601
"Q8IZD2_IDR_463_1858",0.508839491373399
"Q8IZD4_IDR_136_573",1
"Q8IZD6_IDR_500_547",1
"Q8IZD9_IDR_1632_2030",1
"Q8IZE3_IDR_424_655",1
"Q8IZF0_IDR_1587_1719",0.330908928802332
"Q8IZF0_IDR_672_707",0.336350983557801
"Q8IZF0_IDR_722_813",0.332740087639866
"Q8IZF2_IDR_1284_1324",1
"Q8IZF5_IDR_1038_1079",0.499334590608686
"Q8IZF5_IDR_1_53",0.500665409391314
"Q8IZF6_IDR_216_2239",0.47129105959657
"Q8IZF6_IDR_3011_3080",0.52870894040343
"Q8IZH2_IDR_1177_1434",0.293256421722337
"Q8IZH2_IDR_1530_1696",0.347263924113652
"Q8IZH2_IDR_366_423",0.359479654164011
"Q8IZP9_IDR_903_966",0.253118705441203
"Q8IZP9_IDR_982_1017",0.252038233920343
"Q8IZQ1_IDR_1911_1947",0.193669241168221
"Q8IZQ1_IDR_2260_2301",0.190467969785794
"Q8IZQ1_IDR_2377_2520",0.230585147396446
"Q8IZQ1_IDR_3253_3341",0.196860732521155
"Q8IZQ1_IDR_785_840",0.188416909128383
"Q8IZQ8_IDR_1_884",1
"Q8IZR5_IDR_1_38",1
"Q8IZS6_IDR_1_68",1
"Q8IZT6_IDR_141_669",1
"Q8IZT8_IDR_40_84",1
"Q8IZT9_IDR_1_74",1
"Q8IZU0_IDR_1_86",1
"Q8IZU1_IDR_1_180",1
"Q8IZU3_IDR_1_89",1
"Q8IZU8_IDR_1_57",0.458146750559582
"Q8IZU8_IDR_943_977",0.541853249440418
"Q8IZU9_IDR_564_636",0.504042763185958
"Q8N0V3_IDR_202_343",1
"Q8N0V4_IDR_1_31",1
"Q8N0W4_IDR_1_39",0.326225496650474
"Q8N0W4_IDR_605_668",0.340402065462692
"Q8N0W4_IDR_701_816",0.333372437886834
"Q8N0W5_IDR_1_51",1
"Q8N0W7_IDR_1_91",0.430554554927575
"Q8N0W7_IDR_221_255",0.569445445072425
"Q8N0X4_IDR_1_40",1
"Q8N0X7_IDR_337_403",0.339998037656037
"Q8N0X7_IDR_629_666",0.347474659092346
"Q8N0X7_IDR_97_176",0.312527303251617
"Q8N0Y2_IDR_1_40",0.332494531635159
"Q8N0Y2_IDR_296_327",0.341201535057531
"Q8N0Y2_IDR_52_246",0.32630393330731
"Q8N0Z2_IDR_38_242",1
"Q8N0Z3_IDR_1_379",0.389208657428908
"Q8N0Z3_IDR_386_765",0.297750397827344
"Q8N0Z3_IDR_787_842",0.313040944743747
"Q8N100_IDR_1_50",1
"Q8N137_IDR_833_903",0.342942006864902
"Q8N139_IDR_792_827",1
"Q8N140_IDR_1_32",0.491887958203445
"Q8N140_IDR_178_214",0.508112041796555
"Q8N141_IDR_60_196",1
"Q8N143_IDR_134_324",1
"Q8N144_IDR_219_294",1
"Q8N145_IDR_1_32",1
"Q8N157_IDR_1114_1154",0.170797661480567
"Q8N157_IDR_1156_1196",0.17639746979977
"Q8N157_IDR_22_335",0.308737860474053
"Q8N157_IDR_549_583",0.171033341265792
"Q8N157_IDR_989_1020",0.173033666979818
"Q8N158_IDR_348_393",0.510380665559215
"Q8N158_IDR_414_579",0.489619334440785
"Q8N159_IDR_1_100",1
"Q8N163_IDR_119_220",0.332091275354556
"Q8N163_IDR_1_52",0.312011566506781
"Q8N163_IDR_449_697",0.355897158138663
"Q8N183_IDR_91_169",1
"Q8N1H7_IDR_188_531",1
"Q8N1I0_IDR_1591_1966",1
"Q8N1K5_IDR_548_641",1
"Q8N1L9_IDR_1_69",0.52915659732953
"Q8N1L9_IDR_86_274",0.47084340267047
"Q8N1M1_IDR_370_668",1
"Q8N1N0_IDR_64_95",1
"Q8N1N2_IDR_154_210",1
"Q8N1N4_IDR_1_50",0.499821123921631
"Q8N1N4_IDR_440_520",0.500178876078369
"Q8N1P7_IDR_44_945",1
"Q8N1W1_IDR_1291_1438",0.24992110246466
"Q8N1W1_IDR_1457_1704",0.245813268090288
"Q8N1W1_IDR_275_650",0.254982860050926
"Q8N1W1_IDR_694_803",0.249282769394127
"Q8N1W2_IDR_29_273",0.517015737686513
"Q8N1W2_IDR_579_664",0.482984262313487
"Q8N201_IDR_270_311",0.508852181646386
"Q8N201_IDR_35_109",0.491147818353614
"Q8N205_IDR_1_61",0.50586486051249
"Q8N2F6_IDR_32_88",1
"Q8N2G6_IDR_32_72",1
"Q8N2H9_IDR_1_38",1
"Q8N2I2_IDR_1_189",1
"Q8N2I9_IDR_385_435",1
"Q8N2K0_IDR_1_79",1
"Q8N2K1_IDR_172_238",1
"Q8N2N9_IDR_241_956",1
"Q8N2R0_IDR_1_170",1
"Q8N2R8_IDR_203_423",1
"Q8N2S1_IDR_1_37",1
"Q8N2W9_IDR_426_464",0.314735900397574
"Q8N2W9_IDR_471_510",0.376833428154022
"Q8N2W9_IDR_68_104",0.308430671448404
"Q8N2Y8_IDR_1181_1447",0.349906661365869
"Q8N2Y8_IDR_26_321",0.318720557408519
"Q8N2Y8_IDR_325_954",0.331372781225612
"Q8N2Z9_IDR_105_138",1
"Q8N300_IDR_1_34",1
"Q8N302_IDR_103_187",0.261456631726638
"Q8N393_IDR_243_295",0.506703935953493
"Q8N398_IDR_1082_1161",0.249177006562599
"Q8N398_IDR_568_656",0.248581557457717
"Q8N398_IDR_658_833",0.25121788614884
"Q8N398_IDR_960_1059",0.251023549830844
"Q8N3A8_IDR_105_136",0.493345691507885
"Q8N3A8_IDR_258_363",0.506654308492115
"Q8N3C0_IDR_1_38",0.505402788843852
"Q8N3C0_IDR_172_211",0.494597211156148
"Q8N3C7_IDR_216_275",0.332596914772636
"Q8N3L3_IDR_1_158",0.510935867945416
"Q8N3L3_IDR_460_684",0.489064132054584
"Q8N3P4_IDR_1_125",0.533254910803527
"Q8N3P4_IDR_1313_1357",0.466745089196473
"Q8N3R9_IDR_1_31",0.44687740232566
"Q8N3R9_IDR_422_459",0.55312259767434
"Q8N3S3_IDR_191_447",1
"Q8N3T1_IDR_1_155",1
"Q8N3T6_IDR_1_33",0.294506957778018
"Q8N3T6_IDR_802_917",0.299519677075458
"Q8N3T6_IDR_975_1078",0.405973365146524
"Q8N3U4_IDR_1052_1212",0.518523560119548
"Q8N3U4_IDR_1_79",0.481476439880452
"Q8N3V7_IDR_1_32",0.50948868488682
