"","GO0016071_mRNA_metabolic_process"
"P57052_IDR_87_281",1
"P57053_IDR_1_36",1
"P57054_IDR_1_31",1
"P57055_IDR_115_190",0.555877536158569
"P57055_IDR_1_35",0.444122463841431
"P57057_IDR_251_314",1
"P57058_IDR_1_38",0.506927538200347
"P57058_IDR_390_698",0.493072461799653
"P57059_IDR_350_755",1
"P57073_IDR_1_446",1
"P57077_IDR_1_131",1
"P57768_IDR_1_102",0.5512007386945
"P57768_IDR_247_331",0.4487992613055
"P57771_IDR_1_42",1
"P57773_IDR_112_144",0.502507563004705
"P57773_IDR_245_515",0.497492436995295
"P57789_IDR_1_50",0.503506755447284
"P57789_IDR_327_538",0.496493244552716
"P57796_IDR_1_103",1
"P58004_IDR_220_301",1
"P58005_IDR_271_316",1
"P59923_IDR_245_449",0.484430245526226
"P59942_IDR_25_63",1
"P59990_IDR_1_95",1
"P59991_IDR_1_146",1
"P60006_IDR_46_121",1
"P60014_IDR_1_249",1
"P60153_IDR_1_32",1
"P60321_IDR_27_58",1
"P60323_IDR_113_173",0.507669516435543
"P60323_IDR_21_53",0.492330483564457
"P61296_IDR_1_110",0.524865189576214
"P61296_IDR_160_203",0.475134810423786
"P61313_IDR_155_204",1
"P61328_IDR_1_38",0.50247058180391
"P61328_IDR_209_243",0.49752941819609
"P61366_IDR_30_133",1
"P61371_IDR_139_182",0.517733132123872
"P61371_IDR_233_349",0.482266867876128
"P61587_IDR_201_244",1
"P61647_IDR_40_94",1
"P62753_IDR_163_249",1
"P62807_IDR_1_35",1
"P62847_IDR_93_133",1
"P62851_IDR_1_42",1
"P62910_IDR_1_32",1
"P62955_IDR_209_275",1
"P62995_IDR_1_114",0.696568995497466
"P62995_IDR_209_288",0.303431004502534
"P63010_IDR_587_679",1
"P63027_IDR_1_43",1
"P63162_IDR_86_240",1
"P63252_IDR_1_41",0.511184929436995
"P63252_IDR_366_427",0.488815070563005
"P67809_IDR_119_324",0.563456818789691
"P67809_IDR_1_50",0.436543181210309
"P68400_IDR_332_391",1
"P68543_IDR_1_58",1
"P78310_IDR_264_346",1
"P78345_IDR_210_283",0.470313504999631
"P78345_IDR_57_101",0.529686495000369
"P78347_IDR_191_348",0.249108697886119
"P78347_IDR_655_718",0.261755699390298
"P78347_IDR_815_846",0.242043664859406
"P78347_IDR_951_998",0.247091937864177
"P78348_IDR_469_506",1
"P78352_IDR_1_34",0.474105346849849
"P78352_IDR_253_292",0.525894653150151
"P78356_IDR_293_335",1
"P78357_IDR_1230_1284",0.480755095945633
"P78357_IDR_1311_1384",0.519244904054367
"P78358_IDR_1_84",1
"P78362_IDR_1_59",0.451280628220515
"P78362_IDR_248_510",0.548719371779485
"P78363_IDR_1165_1200",0.491381815322795
"P78363_IDR_1279_1340",0.508618184677205
"P78364_IDR_1_934",1
"P78367_IDR_1_212",1
"P78368_IDR_1_38",0.571077360086299
"P78426_IDR_287_367",0.521943817761021
"P78504_IDR_1094_1218",1
"P78508_IDR_344_379",1
"P78524_IDR_1_683",1
"P78527_IDR_2030_2079",0.536260611704797
"P78527_IDR_2662_2733",0.463739388295203
"P78536_IDR_189_220",0.519754976706789
"P78536_IDR_696_794",0.480245023293211
"P78537_IDR_1_34",1
"P78545_IDR_144_270",1
"P78549_IDR_1_85",1
"P78552_IDR_1_31",1
"P78559_IDR_296_2686",1
"P78562_IDR_1_48",1
"P78563_IDR_155_224",0.471296432807417
"P78563_IDR_1_77",0.528703567192583
"P79522_IDR_1_156",1
"P80162_IDR_1_43",1
"P80192_IDR_1_51",0.556519316634632
"P82094_IDR_834_996",0.490217614285176
"P82673_IDR_1_63",1
"P82675_IDR_179_210",1
"P82909_IDR_1_72",1
"P82912_IDR_37_70",1
"P82970_IDR_1_282",1
"P82979_IDR_1_210",1
"P82987_IDR_1137_1169",1
"P83105_IDR_1_35",1
"P83111_IDR_1_98",0.419826308831002
"P83111_IDR_251_286",0.580173691168998
"P83369_IDR_228_334",0.471076323729189
"P83369_IDR_66_147",0.528923676270811
"P83731_IDR_60_157",1
"P83859_IDR_78_128",1
"P83916_IDR_73_114",1
"P84098_IDR_55_95",1
"P84101_IDR_1_59",1
"P84103_IDR_83_164",1
"P98082_IDR_1_34",0.506655258862619
"P98082_IDR_175_770",0.493344741137381
"P98088_IDR_1338_1371",0.11466520460664
"P98088_IDR_1481_1576",0.121293549259202
"P98088_IDR_1680_1737",0.131383266129865
"P98088_IDR_1849_1948",0.124492605831234
"P98179_IDR_82_157",1
"P98182_IDR_57_226",1
"Q00013_IDR_33_63",1
"Q00056_IDR_26_190",0.53787535798495
"Q00056_IDR_271_320",0.46212464201505
"Q00325_IDR_1_54",1
"Q00444_IDR_8_143",1
"Q00536_IDR_1_114",1
"Q00537_IDR_1_183",1
"Q00577_IDR_1_60",0.471725918537255
"Q00LT1_IDR_20_54",1
"Q01064_IDR_445_477",0.503500487228355
"Q01064_IDR_499_536",0.496499512771645
"Q01081_IDR_188_240",1
"Q01082_IDR_2088_2215",0.53907757970234
"Q01082_IDR_2308_2364",0.46092242029766
"Q01094_IDR_1_33",0.331036738606169
"Q01094_IDR_303_383",0.325784893635715
"Q01094_IDR_38_125",0.343178367758116
"Q01101_IDR_1_266",0.302144035754319
"Q01484_IDR_1567_3957",0.581368988166003
"Q01518_IDR_215_255",0.574836009030681
"Q01518_IDR_277_317",0.425163990969319
"Q01534_IDR_1_106",1
"Q01538_IDR_1_1011",1
"Q01543_IDR_1_119",0.454243762825701
"Q01543_IDR_200_262",0.545756237174299
"Q01546_IDR_1_59",0.304145574068401
"Q01546_IDR_512_638",0.6958544259316
"Q01628_IDR_1_40",1
"Q01629_IDR_1_39",1
"Q01650_IDR_1_41",1
"Q01664_IDR_103_338",0.492007690005672
"Q01664_IDR_1_71",0.507992309994328
"Q01668_IDR_1_100",0.183793832238895
"Q01668_IDR_1621_2062",0.221735992170202
"Q01668_IDR_2109_2157",0.194987754506255
"Q01668_IDR_449_493",0.187283898485496
"Q01668_IDR_760_847",0.212198522599152
"Q01726_IDR_1_34",1
"Q01851_IDR_1_263",1
"Q01860_IDR_1_137",1
"Q01892_IDR_1_166",1
"Q01954_IDR_187_374",0.490947081564236
"Q01954_IDR_377_925",0.509052918435764
"Q01955_IDR_1_1423",1
"Q01959_IDR_1_59",1
"Q01968_IDR_136_209",1
"Q01970_IDR_1194_1234",0.324702891249254
"Q01970_IDR_468_582",0.374002662046971
"Q01970_IDR_866_1111",0.301294446703775
"Q01973_IDR_1_44",0.29844934338557
"Q01973_IDR_428_464",0.354567034330806
"Q01973_IDR_751_937",0.346983622283624
"Q01974_IDR_429_462",0.491564906828094
"Q01974_IDR_752_943",0.508435093171906
"Q02040_IDR_270_378",0.363708377303483
"Q02040_IDR_381_695",0.636291622696517
"Q02078_IDR_72_507",1
"Q02080_IDR_89_365",1
"Q02297_IDR_269_640",0.323505412929152
"Q02318_IDR_1_53",1
"Q02363_IDR_1_32",0.529641256011521
"Q02363_IDR_84_134",0.470358743988479
"Q02383_IDR_1_582",1
"Q02386_IDR_52_163",1
"Q02388_IDR_1168_2789",1
"Q02410_IDR_1_439",0.617769471414945
"Q02410_IDR_481_511",0.382230528585055
"Q02413_IDR_772_805",0.487913652558852
"Q02413_IDR_959_1049",0.512086347441148
"Q02446_IDR_1_55",0.147635040390314
"Q02446_IDR_211_253",0.136811391650659
"Q02446_IDR_275_456",0.141762155126377
"Q02446_IDR_476_515",0.137335635294163
"Q02446_IDR_57_151",0.139587228207511
"Q02446_IDR_587_618",0.157147927277496
"Q02446_IDR_729_759",0.13972062205348
"Q02447_IDR_1_108",0.516508940560989
"Q02447_IDR_274_443",0.483491059439011
"Q02818_IDR_356_461",0.546384292236735
"Q02833_IDR_209_373",0.47980830232337
"Q02833_IDR_90_200",0.52019169767663
"Q02878_IDR_1_139",1
"Q02880_IDR_1206_1626",0.609468411311723
"Q02880_IDR_1_52",0.390531588688277
"Q02930_IDR_1_382",0.593816843048362
"Q02930_IDR_440_508",0.406183156951638
"Q02952_IDR_1_1782",1
"Q02962_IDR_128_264",1
"Q03014_IDR_1_270",1
"Q03052_IDR_1_251",0.553464160647365
"Q03052_IDR_393_451",0.446535839352635
"Q03060_IDR_1_54",0.506110110136726
"Q03060_IDR_75_166",0.493889889863275
"Q03111_IDR_146_489",1
"Q03112_IDR_1_49",0.324974624182471
"Q03112_IDR_190_377",0.350686229966779
"Q03112_IDR_386_1230",0.32433914585075
"Q03135_IDR_1_54",1
"Q03468_IDR_1010_1249",0.212970890602294
"Q03468_IDR_1318_1423",0.189736519554339
"Q03468_IDR_156_456",0.223324055218549
"Q03692_IDR_17_542",1
"Q03701_IDR_1018_1054",0.2172860538365
"Q03701_IDR_1_38",0.190259489802849
"Q03701_IDR_625_691",0.173623454477832
"Q03701_IDR_824_973",0.243033888903762
"Q03701_IDR_90_166",0.175797112979057
"Q03721_IDR_164_201",0.528944243889265
"Q03721_IDR_486_586",0.471055756110735
"Q03828_IDR_1_191",0.550593301355883
"Q03828_IDR_292_476",0.449406698644117
"Q03923_IDR_58_145",1
"Q03933_IDR_189_248",0.247300795228788
"Q03933_IDR_251_365",0.231860472373217
"Q03933_IDR_383_438",0.262333602551246
"Q03933_IDR_459_499",0.25850512984675
"Q05519_IDR_118_186",0.157267368775054
"Q05519_IDR_194_484",0.842732631224946
"Q05586_IDR_863_938",1
"Q05655_IDR_293_336",1
"Q05682_IDR_1_793",1
"Q05707_IDR_1378_1421",0.463866099948181
"Q05707_IDR_1425_1796",0.536133900051819
"Q05901_IDR_353_384",1
"Q05925_IDR_1_304",1
"Q05932_IDR_1_41",1
"Q06481_IDR_1_41",0.291417593823433
"Q06481_IDR_206_318",0.414006289936421
"Q06481_IDR_568_710",0.294576116240146
"Q06495_IDR_604_639",1
"Q06546_IDR_126_158",0.488382359272386
"Q06546_IDR_275_315",0.511617640727614
"Q06587_IDR_124_260",0.515329620526545
"Q06587_IDR_286_352",0.484670379473455
"Q06643_IDR_1_85",1
"Q07325_IDR_94_125",1
"Q07326_IDR_29_77",1
"Q07343_IDR_1_311",0.446597415363868
"Q07343_IDR_685_736",0.553402584636132
"Q07352_IDR_180_324",0.520635098757887
"Q07352_IDR_19_114",0.479364901242113
"Q07444_IDR_1_110",1
"Q07617_IDR_112_158",0.177945107260215
"Q07617_IDR_166_198",0.179538266513716
"Q07617_IDR_325_445",0.272798225232119
"Q07617_IDR_574_619",0.176200812518463
"Q07617_IDR_741_799",0.193517588475487
"Q07627_IDR_1_169",1
"Q07666_IDR_1_99",0.296884244313961
"Q07666_IDR_274_443",0.703115755686039
"Q07687_IDR_1_328",1
"Q07699_IDR_178_218",1
"Q08174_IDR_880_934",0.558181120114878
"Q08209_IDR_483_521",1
"Q08211_IDR_1152_1217",0.612179825470459
"Q08211_IDR_297_350",0.191501943994768
"Q08211_IDR_86_134",0.196318230534774
"Q08289_IDR_187_280",0.255856448270667
"Q08289_IDR_1_91",0.272906959614179
"Q08289_IDR_468_651",0.471236592115153
"Q08345_IDR_377_454",0.482978695260384
"Q08345_IDR_465_599",0.517021304739616
"Q08357_IDR_219_480",1
"Q08378_IDR_1352_1498",0.492617452076044
"Q08378_IDR_1_432",0.507382547923956
"Q08379_IDR_1_206",0.340225637762147
"Q08379_IDR_431_605",0.340318564593652
"Q08379_IDR_611_957",0.319455797644201
"Q08AG5_IDR_341_449",0.510799531042725
"Q08AM6_IDR_335_392",0.5302032951824
"Q08AM6_IDR_474_521",0.4697967048176
"Q08AN1_IDR_51_183",1
"Q08ER8_IDR_63_198",1
"Q08J23_IDR_1_35",0.469170319449915
"Q08J23_IDR_434_511",0.268956885803535
"Q08J23_IDR_708_767",0.26187279474655
"Q09013_IDR_360_395",0.539940860911289
"Q09013_IDR_411_629",0.460059139088711
"Q09019_IDR_386_423",0.268023365807763
"Q09019_IDR_38_94",0.256132041242336
"Q09019_IDR_452_575",0.239330425781657
"Q09019_IDR_634_674",0.236514167168243
"Q0D2I5_IDR_522_559",0.346843227012929
"Q0D2J5_IDR_48_142",1
"Q0D2K3_IDR_1_53",1
"Q0IIM8_IDR_1030_1071",0.352539717429642
"Q0IIM8_IDR_394_429",0.338109126560552
"Q0IIM8_IDR_913_960",0.309351156009806
"Q0JRZ9_IDR_256_540",1
"Q0P641_IDR_141_193",1
"Q0P651_IDR_268_336",1
"Q0P670_IDR_90_501",1
"Q0P6D2_IDR_1_44",1
"Q0P6D6_IDR_1_42",0.460162318826499
"Q0P6D6_IDR_51_864",0.539837681173501
"Q0P6H9_IDR_1_51",1
"Q0VAA2_IDR_1_77",1
"Q0VAQ4_IDR_1_97",1
"Q0VD83_IDR_32_1078",1
"Q0VD86_IDR_128_172",0.48552959073842
"Q0VD86_IDR_1_40",0.51447040926158
"Q0VDD7_IDR_1_668",1
"Q10570_IDR_895_925",0.336704175025068
"Q10571_IDR_1_1200",1
"Q10586_IDR_1_275",1
"Q10587_IDR_109_253",0.505684910398418
"Q10587_IDR_1_82",0.494315089601582
"Q10588_IDR_1_31",1
"Q10589_IDR_131_180",1
"Q11130_IDR_1_43",1
"Q11201_IDR_1_34",1
"Q12756_IDR_1091_1124",0.194172667563644
"Q12756_IDR_1402_1443",0.197799639949575
"Q12756_IDR_1467_1558",0.20188421520927
"Q12756_IDR_659_695",0.203287122372348
"Q12756_IDR_948_987",0.202856354905164
"Q12767_IDR_440_545",0.509031290793492
"Q12767_IDR_886_930",0.490968709206508
"Q12769_IDR_1_34",1
"Q12770_IDR_454_496",0.329212851144954
"Q12770_IDR_818_855",0.331176724261967
"Q12770_IDR_924_957",0.339610424593079
"Q12802_IDR_2440_2526",0.258670331764836
"Q12802_IDR_2542_2572",0.254033603254335
"Q12802_IDR_2667_2803",0.252899842541621
"Q12802_IDR_288_1952",0.234396222439208
"Q12809_IDR_135_369",0.503248486753208
"Q12809_IDR_866_1159",0.496751513246792
"Q12815_IDR_1_703",1
"Q12816_IDR_1_439",0.473849662503716
"Q12816_IDR_648_1431",0.526150337496284
"Q12824_IDR_66_163",1
"Q12829_IDR_238_278",1
"Q12830_IDR_1050_1794",0.130980772136519
"Q12830_IDR_1_222",0.214266654333143
"Q12830_IDR_1972_2010",0.123220557056089
"Q12830_IDR_2014_2113",0.115647873625183
"Q12830_IDR_2120_2294",0.111641993575788
"Q12830_IDR_2328_2863",0.126435355032475
"Q12830_IDR_562_776",0.177806794240802
"Q12834_IDR_1_107",1
"Q12837_IDR_1_253",1
"Q12887_IDR_1_49",0.49679428828033
"Q12887_IDR_63_138",0.50320571171967
"Q12888_IDR_1604_1714",0.556460917335571
"Q12888_IDR_26_1485",0.443539082664429
"Q12889_IDR_386_441",0.511672186051491
"Q12889_IDR_469_590",0.488327813948509
"Q12893_IDR_296_351",1
"Q12901_IDR_60_156",1
"Q12904_IDR_83_147",1
"Q12905_IDR_356_390",1
"Q12906_IDR_340_407",0.158067306056373
"Q12906_IDR_470_517",0.147397222409173
"Q12906_IDR_54_84",0.163845327887425
"Q12906_IDR_591_894",0.530690143647028
"Q12907_IDR_281_356",1
"Q12908_IDR_316_348",1
"Q12918_IDR_16_88",1
"Q12923_IDR_182_305",0.140276828900503
"Q12923_IDR_414_508",0.139195799374628
"Q12926_IDR_1_36",1
"Q12950_IDR_190_439",0.432370226554856
"Q12951_IDR_210_336",1
"Q12952_IDR_135_304",1
"Q12955_IDR_1_41",0.510545050436226
"Q12955_IDR_1439_4377",0.489454949563774
"Q12959_IDR_141_190",0.337608617420971
"Q12959_IDR_65_139",0.32423002356562
"Q12959_IDR_661_695",0.33816135901341
"Q12965_IDR_927_1050",1
"Q12967_IDR_252_364",0.469837336251055
"Q12967_IDR_648_788",0.530162663748945
"Q12968_IDR_1045_1075",0.31515724919687
"Q12968_IDR_56_383",0.34445484158272
"Q12968_IDR_702_1011",0.34038790922041
"Q12972_IDR_130_351",1
"Q12979_IDR_27_86",1
"Q12980_IDR_32_63",0.524599706470009
"Q12980_IDR_417_483",0.475400293529991
"Q12981_IDR_114_145",1
"Q12982_IDR_1_125",1
"Q13023_IDR_2116_2319",0.167732369689673
"Q13029_IDR_1194_1691",0.534980067935737
"Q13029_IDR_154_1192",0.465019932064263
"Q13033_IDR_1_69",0.543946508437163
"Q13033_IDR_81_420",0.456053491562837
"Q13042_IDR_540_620",1
"Q13043_IDR_303_435",1
"Q13045_IDR_405_442",0.404129031183457
"Q13045_IDR_947_977",0.595870968816543
"Q13061_IDR_77_683",1
"Q13064_IDR_1_240",1
"Q13065_IDR_1_117",1
"Q13127_IDR_20_155",0.38016301176577
"Q13127_IDR_411_1054",0.61983698823423
"Q13129_IDR_1_45",0.161424897902362
"Q13129_IDR_1554_1589",0.138394386285045
"Q13129_IDR_1593_1777",0.134952185464712
"Q13129_IDR_1779_1839",0.159318366748919
"Q13129_IDR_483_581",0.135891275323053
"Q13129_IDR_593_672",0.147207549465781
"Q13129_IDR_804_1552",0.122811338810129
"Q13131_IDR_350_404",0.481755300627014
"Q13131_IDR_479_540",0.518244699372985
"Q13201_IDR_978_1061",0.325411522928706
"Q13202_IDR_304_525",0.453100705350269
"Q13202_IDR_528_614",0.546899294649731
"Q13203_IDR_1_68",1
"Q13206_IDR_1_43",0.347750697348909
"Q13206_IDR_507_689",0.281346193176942
"Q13206_IDR_691_857",0.370903109474149
"Q13207_IDR_1_102",0.460866562745367
"Q13207_IDR_270_712",0.539133437254633
"Q13214_IDR_668_749",1
"Q13283_IDR_140_335",0.454200218002571
"Q13283_IDR_416_466",0.545799781997429
"Q13285_IDR_79_174",1
"Q13286_IDR_1_31",0.510063542283399
"Q13286_IDR_234_268",0.489936457716601
"Q13291_IDR_262_301",1
"Q13304_IDR_1_54",1
"Q13308_IDR_725_780",1
"Q13309_IDR_1_75",1
"Q13310_IDR_439_551",1
"Q13315_IDR_831_884",1
"Q13316_IDR_1_513",1
"Q13319_IDR_10_174",0.479406211141689
"Q13319_IDR_330_360",0.520593788858311
"Q13322_IDR_1_165",0.476651610108889
"Q13322_IDR_413_485",0.523348389891111
"Q13323_IDR_20_61",1
"Q13324_IDR_1_33",1
"Q13330_IDR_342_389",0.3231710954232
"Q13330_IDR_429_649",0.323482262073798
"Q13370_IDR_1074_1112",0.330790289453791
"Q13371_IDR_1_52",1
"Q13387_IDR_1_607",1
"Q13393_IDR_140_170",0.358317647297837
"Q13393_IDR_1_50",0.320742690656131
"Q13393_IDR_500_637",0.320939662046032
"Q13398_IDR_1_112",1
"Q13402_IDR_1059_1127",0.480537131838862
"Q13402_IDR_868_998",0.519462868161138
"Q13405_IDR_1_77",1
"Q13409_IDR_1_205",1
"Q13410_IDR_487_526",1
"Q13415_IDR_177_488",1
"Q13416_IDR_30_237",1
"Q13422_IDR_1_222",0.483122803206905
"Q13422_IDR_230_446",0.516877196793095
"Q13425_IDR_59_110",1
"Q13426_IDR_200_336",1
"Q13427_IDR_179_754",1
"Q13428_IDR_21_1488",1
"Q13444_IDR_686_863",1
"Q13451_IDR_421_457",1
"Q13454_IDR_1_46",1
"Q13459_IDR_1040_1492",0.378106789628505
"Q13459_IDR_1915_2157",0.330351060439178
"Q13459_IDR_708_824",0.291542149932317
"Q13461_IDR_157_319",0.489727305421235
"Q13461_IDR_1_70",0.510272694578765
"Q13464_IDR_1318_1354",0.516480686569795
"Q13464_IDR_968_1115",0.483519313430205
"Q13467_IDR_151_186",0.515687079158286
"Q13467_IDR_541_585",0.484312920841714
"Q13469_IDR_119_160",0.236034785794819
"Q13469_IDR_165_360",0.257219279366426
"Q13469_IDR_37_113",0.227860334385969
"Q13469_IDR_680_891",0.278885600452786
"Q13470_IDR_445_585",1
"Q13472_IDR_757_810",0.297310777693293
"Q13472_IDR_853_894",0.382471758329159
"Q13472_IDR_941_1001",0.320217463977549
"Q13505_IDR_1_149",1
"Q13506_IDR_259_289",0.350982060803587
"Q13506_IDR_311_487",0.314403849356144
"Q13506_IDR_78_251",0.334614089840269
"Q13508_IDR_283_365",1
"Q13515_IDR_1_51",1
"Q13516_IDR_1_134",0.515166660110649
"Q13516_IDR_179_323",0.484833339889351
"Q13519_IDR_71_152",1
"Q13520_IDR_252_282",1
"Q13523_IDR_1_660",1
"Q13530_IDR_354_392",1
"Q13535_IDR_413_452",1
"Q13541_IDR_66_118",1
"Q13542_IDR_1_53",0.49404458741813
"Q13542_IDR_55_120",0.50595541258187
"Q13547_IDR_382_482",1
"Q13554_IDR_317_536",1
"Q13557_IDR_308_358",1
"Q13561_IDR_21_109",0.50638657750359
"Q13601_IDR_1_35",0.469038958398099
"Q13601_IDR_247_381",0.5309610416019
"Q13610_IDR_45_113",1
"Q13613_IDR_1_94",1
"Q13614_IDR_1_73",1
"Q13615_IDR_1064_1101",0.317497901759831
"Q13615_IDR_265_306",0.348437743741285
"Q13615_IDR_581_992",0.334064354498885
"Q13619_IDR_1_40",1
"Q13620_IDR_1_193",1
"Q13769_IDR_302_336",0.520947897934925
"Q13772_IDR_157_203",0.251781630204759
"Q13772_IDR_205_260",0.240396734630916
"Q13772_IDR_262_387",0.240632800150546
"Q13772_IDR_434_486",0.267188835013779
"Q13796_IDR_119_1313",0.54730374605973
"Q13796_IDR_1353_1433",0.45269625394027
"Q13823_IDR_1_33",0.438149759675361
"Q13823_IDR_464_731",0.561850240324638
"Q13825_IDR_1_31",1
"Q14008_IDR_1423_1497",0.132280637491319
"Q14008_IDR_1892_1938",0.130242510666573
"Q14008_IDR_1945_2016",0.125681880399518
"Q14011_IDR_82_172",1
"Q14012_IDR_318_370",1
"Q14028_IDR_1119_1219",0.514927706962897
"Q14028_IDR_1_632",0.485072293037104
"Q14031_IDR_1_1446",1
"Q14050_IDR_1_684",1
"Q14055_IDR_1_689",1
"Q14140_IDR_1_63",0.516132952090131
"Q14140_IDR_78_240",0.483867047909869
"Q14141_IDR_398_434",1
"Q14145_IDR_1_49",1
"Q14147_IDR_698_763",1
"Q14149_IDR_438_827",0.484083099468899
"Q14149_IDR_846_888",0.515916900531101
"Q14151_IDR_1_64",0.266217522510036
"Q14151_IDR_482_948",0.440183469869031
"Q14151_IDR_79_406",0.293599007620933
"Q14152_IDR_784_1382",1
"Q14153_IDR_1_422",1
"Q14154_IDR_146_224",0.496773003807461
"Q14154_IDR_1_66",0.50322699619254
"Q14155_IDR_135_178",0.333496765466997
"Q14155_IDR_578_705",0.333839253750409
"Q14155_IDR_728_774",0.332663980782593
"Q14156_IDR_195_227",0.504183475396146
"Q14156_IDR_686_723",0.495816524603854
"Q14157_IDR_1_69",0.3794704151656
"Q14202_IDR_1_305",0.539631928675824
"Q14202_IDR_754_1060",0.460368071324176
"Q14203_IDR_1025_1089",0.482634934608713
"Q14203_IDR_95_243",0.517365065391287
"Q14207_IDR_72_1411",1
"Q14209_IDR_1_127",0.520142737145333
"Q14209_IDR_308_384",0.479857262854667
"Q14242_IDR_1_364",0.467623091879908
"Q14242_IDR_366_412",0.532376908120092
"Q14244_IDR_1_721",1
"Q14247_IDR_1_38",0.385522073977872
"Q14247_IDR_68_492",0.614477926022128
"Q14249_IDR_1_58",1
"Q14257_IDR_1_37",1
"Q14258_IDR_355_440",1
"Q14289_IDR_1_35",0.50389535038651
"Q14289_IDR_690_877",0.49610464961349
"Q14314_IDR_175_206",0.484076658265194
"Q14314_IDR_94_173",0.515923341734806
"Q14469_IDR_151_271",0.48172701058743
"Q14493_IDR_1_139",0.589233424772706
"Q14493_IDR_202_270",0.410766575227294
"Q14494_IDR_110_612",1
"Q14498_IDR_1_144",1
"Q14500_IDR_1_42",0.490218594224029
"Q14500_IDR_366_433",0.509781405775971
"Q14511_IDR_560_699",0.493695202251085
"Q14511_IDR_66_401",0.506304797748915
"Q14512_IDR_154_205",0.517896089608255
"Q14512_IDR_1_56",0.482103910391746
"Q14515_IDR_1_424",1
"Q14517_IDR_4206_4588",1
"Q14524_IDR_1053_1147",0.217495377064135
"Q14524_IDR_1922_2016",0.19916254019912
"Q14524_IDR_30_62",0.200395500415476
"Q14524_IDR_425_663",0.184309431509921
"Q14524_IDR_992_1041",0.198637150811347
"Q14525_IDR_368_404",1
"Q14526_IDR_152_689",1
"Q14571_IDR_1828_1874",0.348668908080795
"Q14573_IDR_1129_1165",0.287131822513782
"Q14573_IDR_1555_1585",0.23297334682081
"Q14573_IDR_1803_1862",0.226408613992572
"Q14573_IDR_904_959",0.253486216672835
"Q14576_IDR_1_36",1
"Q14582_IDR_1_209",1
"Q14584_IDR_14_185",1
"Q14585_IDR_1_59",1
"Q14587_IDR_1_200",1
"Q14588_IDR_53_147",1
"Q14590_IDR_61_262",1
"Q14592_IDR_56_149",1
"Q14593_IDR_1_33",1
"Q14596_IDR_289_365",0.359557620297746
"Q14596_IDR_482_882",0.304812115335923
"Q14596_IDR_87_147",0.335630264366332
"Q14623_IDR_1_48",1
"Q14671_IDR_781_814",0.190611140608236
"Q14674_IDR_1296_1487",0.525530726622897
"Q14674_IDR_1507_1570",0.474469273377103
"Q14676_IDR_138_1891",1
"Q14677_IDR_147_625",1
"Q14678_IDR_1_48",0.511763405641316
"Q14678_IDR_53_1079",0.488236594358684
"Q14679_IDR_1091_1199",0.260699613579737
"Q14679_IDR_1_117",0.235643142864644
"Q14679_IDR_122_567",0.222667671795053
"Q14679_IDR_947_987",0.280989571760567
"Q14680_IDR_328_560",1
"Q14681_IDR_1_69",1
"Q14684_IDR_230_306",0.334334668567599
"Q14684_IDR_336_683",0.35288627841622
"Q14684_IDR_718_758",0.312779053016181
"Q14686_IDR_1_41",0.396702002060792
"Q14686_IDR_142_2063",0.603297997939208
"Q14687_IDR_1_1120",1
"Q14689_IDR_1_280",1
"Q14789_IDR_2844_2890",0.125811841396251
"Q14789_IDR_2951_3259",0.116026278806879
"Q14790_IDR_182_221",1
"Q147U1_IDR_53_168",1
"Q147X3_IDR_1_209",1
"Q14802_IDR_1_54",1
"Q14807_IDR_1_40",0.539458950350743
"Q14807_IDR_375_581",0.460541049649257
"Q14814_IDR_73_509",1
"Q14831_IDR_1_37",0.479988194218162
"Q14831_IDR_857_915",0.520011805781838
"Q14832_IDR_834_879",1
"Q14833_IDR_1_37",0.495310529777283
"Q14833_IDR_854_912",0.504689470222717
"Q14839_IDR_1_148",0.373238894608049
"Q14839_IDR_1261_1397",0.196006953975831
"Q14839_IDR_1521_1691",0.22121352614853
"Q14839_IDR_217_368",0.209540625267591
"Q14847_IDR_113_204",1
"Q14978_IDR_61_624",1
"Q14980_IDR_1350_1463",0.138798045682906
"Q14980_IDR_1473_2115",0.145202372076015
"Q14980_IDR_153_284",0.143959817089936
"Q14980_IDR_357_412",0.13749467494628
"Q14980_IDR_513_552",0.146436377942878
"Q14980_IDR_705_770",0.147146170665208
"Q14980_IDR_815_1324",0.140962541596777
"Q14990_IDR_1_47",0.33158853224248
"Q14990_IDR_203_250",0.330234637130794
"Q14990_IDR_80_121",0.338176830626725
"Q14993_IDR_244_1142",1
"Q14999_IDR_1331_1384",0.404244304092226
"Q14999_IDR_316_356",0.313882342794628
"Q14999_IDR_574_624",0.281873353113146
"Q149M9_IDR_1529_1564",1
"Q149N8_IDR_1_87",0.499434253413904
"Q14D33_IDR_158_246",0.198322502602721
"Q14D33_IDR_250_289",0.188039151565139
"Q14D33_IDR_291_326",0.20374280436618
"Q14D33_IDR_332_371",0.191282788726787
"Q14D33_IDR_376_536",0.218612752739172
"Q14DG7_IDR_792_938",0.488913028810247
"Q14DG7_IDR_951_1032",0.511086971189753
"Q15003_IDR_184_237",0.174088432631183
"Q15003_IDR_1_98",0.166610268192781
"Q15003_IDR_328_363",0.164001248252981
"Q15003_IDR_377_413",0.16354367152939
"Q15003_IDR_449_483",0.159800815278887
"Q15003_IDR_533_618",0.171955564114777
"Q15004_IDR_1_60",0.489628380611347
"Q15004_IDR_71_111",0.510371619388653
