"","GO0045944_positive_regulation_of_transcription_by_RNA_polymerase_II"
"Q6ZMZ3_IDR_890_926",1
"Q6ZN01_IDR_1_371",1
"Q6ZN04_IDR_1_60",0.31284229679771
"Q6ZN04_IDR_244_320",0.323483311395479
"Q6ZN19_IDR_1_87",1
"Q6ZN28_IDR_1_67",0.502905123839934
"Q6ZN28_IDR_99_135",0.497094876160066
"Q6ZN30_IDR_265_819",0.646774837624146
"Q6ZN30_IDR_52_83",0.114276802921867
"Q6ZN30_IDR_874_918",0.12176059091145
"Q6ZN30_IDR_966_1022",0.117187768542537
"Q6ZN32_IDR_147_215",0.508678952133598
"Q6ZN32_IDR_280_361",0.491321047866402
"Q6ZN44_IDR_357_427",1
"Q6ZN54_IDR_1_129",1
"Q6ZN57_IDR_1_103",1
"Q6ZN79_IDR_60_171",1
"Q6ZN84_IDR_174_345",1
"Q6ZNA4_IDR_1_830",0.517762145047704
"Q6ZNA4_IDR_892_938",0.482237854952296
"Q6ZNB6_IDR_1_126",1
"Q6ZNC4_IDR_1_386",1
"Q6ZNE5_IDR_404_434",0.488932980850858
"Q6ZNE5_IDR_436_471",0.511067019149142
"Q6ZNE9_IDR_177_409",1
"Q6ZNG0_IDR_64_169",1
"Q6ZNG2_IDR_131_187",0.255941057905304
"Q6ZNG2_IDR_1_41",0.242697949366049
"Q6ZNG2_IDR_239_339",0.262669591794262
"Q6ZNG2_IDR_47_99",0.238691400934386
"Q6ZNG9_IDR_445_492",1
"Q6ZNH5_IDR_1_189",1
"Q6ZQN5_IDR_188_296",0.513983629659005
"Q6ZQN5_IDR_48_80",0.486016370340995
"Q6ZQN7_IDR_1_85",0.512030246642283
"Q6ZQN7_IDR_694_724",0.487969753357717
"Q6ZQQ2_IDR_45_1576",1
"Q6ZQR2_IDR_1_111",0.359420203301839
"Q6ZQR2_IDR_182_219",0.315397063497784
"Q6ZQR2_IDR_221_271",0.325182733200378
"Q6ZQY2_IDR_1_50",1
"Q6ZR08_IDR_1_86",1
"Q6ZR62_IDR_1_55",0.508242103460846
"Q6ZR62_IDR_224_263",0.491757896539154
"Q6ZRC1_IDR_106_242",0.515255375227922
"Q6ZRC1_IDR_1_50",0.484744624772078
"Q6ZRF8_IDR_358_408",0.564168717207052
"Q6ZRF8_IDR_546_634",0.435831282792948
"Q6ZRH7_IDR_1121_1159",1
"Q6ZRI0_IDR_1475_2050",0.484674588446958
"Q6ZRI0_IDR_1_92",0.515325411553042
"Q6ZRI6_IDR_1_764",0.489519113286762
"Q6ZRI6_IDR_927_996",0.510480886713238
"Q6ZRI8_IDR_130_225",0.49927418672068
"Q6ZRI8_IDR_457_547",0.500725813279321
"Q6ZRK6_IDR_166_1079",1
"Q6ZRP0_IDR_1_53",0.478380616706438
"Q6ZRP0_IDR_169_262",0.521619383293562
"Q6ZRP7_IDR_1_50",0.485816837821349
"Q6ZRP7_IDR_566_698",0.514183162178651
"Q6ZRS2_IDR_1_92",0.171155064364889
"Q6ZRS2_IDR_224_600",0.155474523319479
"Q6ZS11_IDR_141_254",0.503624274771908
"Q6ZS11_IDR_533_566",0.496375725228092
"Q6ZS17_IDR_1_71",0.334835325791072
"Q6ZS17_IDR_325_790",0.350207291016686
"Q6ZS17_IDR_831_889",0.314957383192242
"Q6ZS27_IDR_1_156",1
"Q6ZS30_IDR_1279_1434",0.485244068483983
"Q6ZS30_IDR_1853_1883",0.514755931516017
"Q6ZS72_IDR_1_127",1
"Q6ZS81_IDR_1_38",0.242089042837656
"Q6ZS81_IDR_1833_1867",0.23958501565488
"Q6ZS81_IDR_2293_2369",0.28520679345793
"P46199_IDR_57_87",1
"P46527_IDR_1_33",0.465166163171519
"P46527_IDR_91_198",0.534833836828481
"P46531_IDR_1775_1838",0.141942193546224
"P46531_IDR_2120_2519",0.716604290860887
"P46531_IDR_2521_2555",0.141453515592889
"P46695_IDR_1_141",1
"P46721_IDR_627_670",1
"P46734_IDR_1_43",1
"P46776_IDR_1_38",1
"P46781_IDR_163_194",1
"P46783_IDR_95_165",1
"P46821_IDR_504_2352",1
"P46934_IDR_126_194",0.13731220957424
"P46934_IDR_1_33",0.144901908012022
"P47872_IDR_410_440",1
"P47897_IDR_190_225",1
"P47898_IDR_1_38",0.48921263598713
"P47898_IDR_232_274",0.51078736401287
"P47900_IDR_1_40",0.526796207234107
"P47900_IDR_340_373",0.473203792765893
"P47901_IDR_238_274",0.48564976439773
"P47901_IDR_359_424",0.51435023560227
"P47902_IDR_1_160",0.482723981570605
"P47902_IDR_205_265",0.517276018429395
"P47914_IDR_1_159",1
"P47928_IDR_115_161",0.535355698783424
"P47928_IDR_1_60",0.464644301216576
"P47972_IDR_87_216",1
"P47974_IDR_19_153",0.484752223239339
"P47974_IDR_219_482",0.515247776760661
"P47985_IDR_1_63",1
"P48023_IDR_27_141",1
"P48029_IDR_1_52",0.494129972338197
"P48378_IDR_275_334",0.507076770037659
"P48378_IDR_673_723",0.492923229962341
"P48380_IDR_1_31",0.301183546315672
"P48380_IDR_264_324",0.339457366767665
"P48380_IDR_658_749",0.359359086916663
"P48382_IDR_170_207",0.504655067595654
"P48382_IDR_233_616",0.495344932404345
"P48426_IDR_288_330",1
"P48431_IDR_1_317",1
"P48436_IDR_1_440",0.69740466104539
"P48436_IDR_457_497",0.30259533895461
"P48443_IDR_1_133",1
"P48444_IDR_159_268",1
"P48454_IDR_465_512",1
"P48544_IDR_1_48",0.513325387110436
"P48544_IDR_373_419",0.486674612889564
"P48546_IDR_413_466",1
"P48547_IDR_451_511",1
"P48549_IDR_1_43",0.517557683775348
"P48549_IDR_367_501",0.482442316224652
"P48736_IDR_1_33",1
"P48742_IDR_306_389",1
"P48751_IDR_1_316",0.368824731746152
"P48751_IDR_428_501",0.306326264071662
"P48751_IDR_630_673",0.324849004182186
"P48764_IDR_1_38",0.416665633020447
"P48764_IDR_549_834",0.583334366979553
"P48775_IDR_1_37",1
"P48788_IDR_141_182",1
"P48995_IDR_1_38",1
"P49006_IDR_1_195",1
"P49019_IDR_314_381",1
"P49023_IDR_1_347",1
"P49069_IDR_1_181",1
"P49116_IDR_180_353",1
"P49137_IDR_1_53",0.538277793695672
"P49137_IDR_367_400",0.461722206304328
"P49146_IDR_1_42",0.508293904159619
"P49448_IDR_1_61",1
"P49450_IDR_1_44",1
"P49454_IDR_1065_1791",0.204618089458425
"P49454_IDR_1_306",0.211819461315139
"P49454_IDR_1834_1885",0.185898027309437
"P49454_IDR_2788_3114",0.214333508597809
"P49454_IDR_606_846",0.183330913319191
"P49585_IDR_1_56",0.494019992661749
"P49585_IDR_303_367",0.505980007338251
"P49591_IDR_476_514",1
"P49593_IDR_421_454",1
"P49619_IDR_80_154",1
"P49640_IDR_1_186",0.568391207158568
"P49640_IDR_355_407",0.431608792841432
"P49641_IDR_1_41",1
"P49643_IDR_458_509",1
"P49674_IDR_297_416",1
"P49683_IDR_1_49",1
"P49685_IDR_322_360",1
"P49711_IDR_1_524",0.479506095648164
"P49771_IDR_163_235",1
"P49788_IDR_1_53",1
"P49790_IDR_1_58",0.497043507557781
"P49790_IDR_60_1475",0.502956492442219
"P49792_IDR_1136_1167",0.115740746071016
"P49792_IDR_1308_1344",0.11749007312004
"P49792_IDR_1806_1853",0.110833510809667
"P49792_IDR_2152_2306",0.117527234981942
"P49792_IDR_2445_2629",0.113873605100721
"P49792_IDR_2741_2836",0.109177225268519
"P49792_IDR_751_860",0.20644069519725
"P49792_IDR_978_1134",0.108916909450844
"P49795_IDR_1_76",1
"P49796_IDR_1002_1059",0.351296926132197
"P49796_IDR_381_420",0.327710718988177
"P49796_IDR_670_999",0.320992354879626
"P49802_IDR_205_252",0.512301250997716
"P49802_IDR_452_495",0.487698749002284
"P49810_IDR_1_103",1
"P49815_IDR_922_978",0.195406342618698
"P50747_IDR_25_157",1
"P50749_IDR_73_173",1
"P50750_IDR_322_372",1
"P50851_IDR_1_34",0.25178377830904
"P50851_IDR_1462_1535",0.285993366047148
"P50851_IDR_1548_1804",0.229485759511064
"P50851_IDR_930_1300",0.232737096132749
"P50914_IDR_129_215",1
"P50993_IDR_1_32",1
"P50995_IDR_1_189",1
"P51531_IDR_1332_1404",0.166346870812644
"P51531_IDR_1_334",0.528229719795016
"P51531_IDR_1509_1590",0.152829505312243
"P51531_IDR_510_697",0.152593904080098
"P51532_IDR_1254_1299",0.106164193730395
"P51532_IDR_1352_1454",0.109939193786049
"P51532_IDR_1_355",0.458439014390168
"P51532_IDR_1567_1647",0.109349326506777
"P51532_IDR_526_642",0.108128693571154
"P51532_IDR_645_699",0.107979578015458
"P51787_IDR_400_502",0.361838370947602
"P51787_IDR_619_676",0.308422778543241
"P51788_IDR_32_63",0.320820050301145
"P51788_IDR_644_772",0.363442747498381
"P51788_IDR_852_898",0.315737202200474
"P51790_IDR_1_76",1
"P51797_IDR_1_41",1
"P51798_IDR_1_91",1
"P51810_IDR_319_379",1
"P51811_IDR_401_444",1
"P51812_IDR_1_44",1
"P51813_IDR_152_207",1
"P51815_IDR_1_42",0.507847978794656
"P52292_IDR_18_72",1
"P52294_IDR_1_80",1
"P52298_IDR_126_156",1
"P52429_IDR_1_52",1
"P52564_IDR_1_32",1
"P52569_IDR_437_480",0.50454914634803
"P52569_IDR_607_658",0.49545085365197
"P52594_IDR_130_562",1
"P52597_IDR_365_401",1
"P52630_IDR_702_790",1
"P52655_IDR_58_331",1
"P52701_IDR_1_86",0.517399217385469
"P52848_IDR_1_80",1
"P52849_IDR_1_35",0.521895577935807
"P52849_IDR_41_82",0.478104422064193
"P52926_IDR_1_109",1
"P52943_IDR_81_122",1
"P52945_IDR_1_189",0.496650154107798
"P52945_IDR_198_283",0.503349845892202
"P52948_IDR_1_350",0.337638210430805
"P52948_IDR_370_728",0.329883764905856
"P52951_IDR_1_251",1
"P52948_IDR_888_1105",0.332478024663339
"P53804_IDR_1179_1290",0.166030138705849
"P53804_IDR_1342_1458",0.170700707198744
"P53804_IDR_1731_1839",0.165933259560518
"P53804_IDR_1899_1951",0.160455751447742
"P53804_IDR_392_480",0.165214309798473
"P53804_IDR_745_808",0.171665833288675
"P53805_IDR_1_58",1
"P53814_IDR_1_797",1
"P53985_IDR_201_242",0.494250541883357
"P53985_IDR_446_500",0.505749458116643
"P53992_IDR_1_323",1
"P53999_IDR_1_60",1
"P54098_IDR_1_67",0.49049769846112
"P54098_IDR_498_533",0.50950230153888
"P54105_IDR_138_237",1
"P54132_IDR_1290_1417",0.485313247856977
"P54132_IDR_1_642",0.514686752143023
"P54198_IDR_399_447",0.487933297085179
"P54198_IDR_470_664",0.512066702914821
"P54219_IDR_89_133",0.493864166611815
"P54646_IDR_338_399",0.490019240733012
"P54646_IDR_475_533",0.509980759266987
"P54707_IDR_1_46",1
"P54725_IDR_80_159",1
"P54727_IDR_231_273",0.487573173351291
"P54727_IDR_78_180",0.512426826648709
"P54750_IDR_435_494",1
"P54756_IDR_1_35",1
"P54821_IDR_1_245",1
"P54826_IDR_1_42",0.497176155423994
"P54826_IDR_247_328",0.502823844576006
"P54829_IDR_132_162",0.492358101414946
"P54829_IDR_1_91",0.507641898585054
"P54840_IDR_623_703",1
"P54845_IDR_1_136",1
"P54868_IDR_1_43",1
"P55001_IDR_1_100",1
"P55010_IDR_147_229",0.498871729571329
"P55010_IDR_387_425",0.501128270428671
"P55011_IDR_1_204",0.486023638844256
"P55196_IDR_1106_1824",0.387807367848165
"P55196_IDR_139_203",0.284489636832489
"P55196_IDR_543_595",0.327702995319346
"P55201_IDR_49_87",0.204127192122987
"P55197_IDR_199_1035",1
"P55198_IDR_180_1093",1
"P55201_IDR_122_173",0.211173083614953
"P55201_IDR_453_507",0.203957002893004
"P55201_IDR_752_788",0.188146557870357
"P55201_IDR_795_1073",0.192596163498699
"P55209_IDR_131_163",0.331366713282818
"P55209_IDR_1_35",0.346695718104734
"P55209_IDR_348_391",0.321937568612448
"P55210_IDR_1_56",1
"P55211_IDR_95_147",1
"P55212_IDR_1_33",1
"P55265_IDR_1_125",0.238683316319004
"P55265_IDR_204_292",0.246251175873234
"P55265_IDR_359_453",0.266969081485166
"P55265_IDR_576_607",0.248096426322596
"P55899_IDR_325_365",1
"P56159_IDR_348_414",0.522097027687966
"P56159_IDR_416_465",0.477902972312034
"P56177_IDR_1_255",1
"P56178_IDR_1_155",0.481195574878452
"P56178_IDR_158_280",0.518804425121548
"P56180_IDR_1_76",1
"P56181_IDR_1_108",1
"P56182_IDR_233_292",0.505637351534418
"P56182_IDR_343_461",0.494362648465582
"P56211_IDR_1_112",1
"P56270_IDR_1_336",0.520828079158651
"P56270_IDR_427_477",0.479171920841349
"P56373_IDR_363_397",1
"P56524_IDR_1046_1084",0.302203961543471
"P56524_IDR_1_652",0.697796038456529
"P56645_IDR_1_49",0.332061997217881
"P56545_IDR_398_445",1
"P56645_IDR_416_785",0.351593554510645
"P56645_IDR_875_1095",0.316344448271474
"P56945_IDR_51_489",0.448832030233253
"P56945_IDR_600_739",0.551167969766747
"P56962_IDR_206_238",0.321360950136255
"P56962_IDR_258_302",0.311907835389561
"P56962_IDR_28_169",0.366731214474183
"P56975_IDR_118_288",0.243931498717966
"P56975_IDR_1_48",0.237596130966
"P56975_IDR_312_360",0.223333506073639
"P56975_IDR_387_621",0.295138864242395
"P57052_IDR_87_281",1
"P57053_IDR_1_36",1
"P57054_IDR_1_31",1
"P57055_IDR_115_190",0.493818787287137
"P57055_IDR_1_35",0.506181212712863
"P57057_IDR_251_314",1
"P57058_IDR_1_38",0.405012066948967
"P57058_IDR_390_698",0.594987933051033
"P57059_IDR_350_755",1
"P57073_IDR_1_446",1
"P57077_IDR_1_131",1
"P57768_IDR_1_102",0.52718435726036
"P57768_IDR_247_331",0.47281564273964
"P57771_IDR_1_42",1
"P57773_IDR_112_144",0.467838071119497
"P57773_IDR_245_515",0.532161928880503
"P57789_IDR_1_50",0.491872981923855
"P57789_IDR_327_538",0.508127018076145
"P57796_IDR_1_103",1
"P58004_IDR_220_301",1
"P58005_IDR_271_316",1
"P59923_IDR_245_449",0.503797759467188
"P59942_IDR_25_63",1
"P59990_IDR_1_95",1
"P59991_IDR_1_146",1
"P60006_IDR_46_121",1
"P60014_IDR_1_249",1
"P60153_IDR_1_32",1
"P60321_IDR_27_58",1
"P60323_IDR_113_173",0.501762683588376
"P60323_IDR_21_53",0.498237316411624
"P61296_IDR_1_110",0.544885659622995
"P61296_IDR_160_203",0.455114340377005
"P61313_IDR_155_204",1
"P61328_IDR_1_38",0.476667053078472
"P61328_IDR_209_243",0.523332946921528
"P61366_IDR_30_133",1
"P61371_IDR_139_182",0.506402234327679
"P61371_IDR_233_349",0.493597765672321
"P61587_IDR_201_244",1
"P61647_IDR_40_94",1
"P62753_IDR_163_249",1
"P62807_IDR_1_35",1
"P62847_IDR_93_133",1
"P62851_IDR_1_42",1
"P62910_IDR_1_32",1
"P62955_IDR_209_275",1
"P62995_IDR_1_114",0.516650940694948
"P62995_IDR_209_288",0.483349059305052
"P63010_IDR_587_679",1
"P63027_IDR_1_43",1
"P63162_IDR_86_240",1
"P63252_IDR_1_41",0.494464722819445
"P63252_IDR_366_427",0.505535277180555
"P67809_IDR_119_324",0.480504418838691
"P67809_IDR_1_50",0.519495581161309
"P68400_IDR_332_391",1
"P68543_IDR_1_58",1
"P78310_IDR_264_346",1
"P78345_IDR_210_283",0.50041751112647
"P78345_IDR_57_101",0.49958248887353
"P78347_IDR_191_348",0.254812176725918
"P78347_IDR_655_718",0.240307516706329
"P78347_IDR_815_846",0.233348664405321
"P78347_IDR_951_998",0.271531642162432
"P78348_IDR_469_506",1
"P78352_IDR_1_34",0.51211227136779
"P78352_IDR_253_292",0.48788772863221
"P78356_IDR_293_335",1
"P78357_IDR_1230_1284",0.533363274942896
"P78357_IDR_1311_1384",0.466636725057104
"P78358_IDR_1_84",1
"P78362_IDR_1_59",0.517981286463273
"P78362_IDR_248_510",0.482018713536727
"P78363_IDR_1165_1200",0.498754713636732
"P78363_IDR_1279_1340",0.501245286363268
"P78364_IDR_1_934",1
"P78367_IDR_1_212",1
"P78368_IDR_1_38",0.499022712414772
"P78426_IDR_287_367",0.514245881223922
"P78504_IDR_1094_1218",1
"P78508_IDR_344_379",1
"P78524_IDR_1_683",1
"P78527_IDR_2030_2079",0.570188414631602
"P78527_IDR_2662_2733",0.429811585368398
"P78536_IDR_189_220",0.492469784531093
"P78536_IDR_696_794",0.507530215468907
"P78537_IDR_1_34",1
"P78545_IDR_144_270",1
"P78549_IDR_1_85",1
"P78552_IDR_1_31",1
"P78559_IDR_296_2686",1
"P78562_IDR_1_48",1
"P78563_IDR_155_224",0.519537381899421
"P78563_IDR_1_77",0.480462618100579
"P79522_IDR_1_156",1
"P80162_IDR_1_43",1
"P80192_IDR_1_51",0.469606831385016
"P82094_IDR_834_996",0.523035822192918
"P82673_IDR_1_63",1
"P82675_IDR_179_210",1
"P82909_IDR_1_72",1
"P82912_IDR_37_70",1
"P82970_IDR_1_282",1
"P82979_IDR_1_210",1
"P82987_IDR_1137_1169",1
"P83105_IDR_1_35",1
"P83111_IDR_1_98",0.508241531395529
"P83111_IDR_251_286",0.491758468604471
"P83369_IDR_228_334",0.458227987999972
"P83369_IDR_66_147",0.541772012000028
"P83731_IDR_60_157",1
"P83859_IDR_78_128",1
"P83916_IDR_73_114",1
"P84098_IDR_55_95",1
"P84101_IDR_1_59",1
"P84103_IDR_83_164",1
"P98082_IDR_1_34",0.441502203089148
"P98082_IDR_175_770",0.558497796910852
"P98088_IDR_1338_1371",0.130822049946193
"P98088_IDR_1481_1576",0.126630595474391
"P98088_IDR_1680_1737",0.130150496647148
"P98088_IDR_1849_1948",0.123106112362781
"P98179_IDR_82_157",1
"P98182_IDR_57_226",1
"Q00013_IDR_33_63",1
"Q00056_IDR_26_190",0.466403171328157
"Q00056_IDR_271_320",0.533596828671843
"Q00325_IDR_1_54",1
"Q00444_IDR_8_143",1
"Q00536_IDR_1_114",1
"Q00537_IDR_1_183",1
"Q00577_IDR_1_60",0.513658813836631
"Q00LT1_IDR_20_54",1
"Q01064_IDR_445_477",0.497159424147805
"Q01064_IDR_499_536",0.502840575852195
"Q01081_IDR_188_240",1
"Q01082_IDR_2088_2215",0.529604900821039
"Q01082_IDR_2308_2364",0.470395099178961
"Q01094_IDR_1_33",0.320581850532663
"Q01094_IDR_303_383",0.353628176647124
"Q01094_IDR_38_125",0.325789972820212
"Q01101_IDR_1_266",0.383603776471227
"Q01484_IDR_1567_3957",0.565038932940182
"Q01518_IDR_215_255",0.499496007078896
"Q01518_IDR_277_317",0.500503992921104
"Q01534_IDR_1_106",1
"Q01538_IDR_1_1011",1
"Q01543_IDR_1_119",0.481352959405025
"Q01543_IDR_200_262",0.518647040594975
"Q01546_IDR_1_59",0.516580469770551
"Q01546_IDR_512_638",0.483419530229449
"Q01628_IDR_1_40",1
"Q01629_IDR_1_39",1
"Q01650_IDR_1_41",1
"Q01664_IDR_103_338",0.592085726743143
"Q01664_IDR_1_71",0.407914273256857
"Q01668_IDR_1_100",0.169258008178606
"Q01668_IDR_1621_2062",0.265336160071602
"Q01668_IDR_2109_2157",0.20076035312698
"Q01668_IDR_449_493",0.185682611811745
"Q01668_IDR_760_847",0.178962866811067
"Q01726_IDR_1_34",1
"Q01851_IDR_1_263",1
"Q01860_IDR_1_137",1
"Q01892_IDR_1_166",1
"Q01954_IDR_187_374",0.482655934482004
"Q01954_IDR_377_925",0.517344065517996
"Q01955_IDR_1_1423",1
"Q01959_IDR_1_59",1
"Q01968_IDR_136_209",1
"Q01970_IDR_1194_1234",0.354338343279225
"Q01970_IDR_468_582",0.323899677742749
"Q01970_IDR_866_1111",0.321761978978025
"Q01973_IDR_1_44",0.305442799276734
"Q01973_IDR_428_464",0.319324167689586
"Q01973_IDR_751_937",0.375233033033679
"Q01974_IDR_429_462",0.356541809728999
"Q01974_IDR_752_943",0.643458190271001
"Q02040_IDR_270_378",0.507879531820661
"Q02040_IDR_381_695",0.492120468179339
"Q02078_IDR_72_507",1
"Q02080_IDR_89_365",1
"Q02297_IDR_269_640",0.404571486121673
"Q02318_IDR_1_53",1
"Q02363_IDR_1_32",0.499307914120784
"Q02363_IDR_84_134",0.500692085879216
"Q02383_IDR_1_582",1
"Q02386_IDR_52_163",1
"Q02388_IDR_1168_2789",1
"Q02410_IDR_1_439",0.55936236994916
"Q02410_IDR_481_511",0.44063763005084
"Q02413_IDR_772_805",0.481881938914696
"Q02413_IDR_959_1049",0.518118061085303
"Q02446_IDR_1_55",0.137863736792745
"Q02446_IDR_211_253",0.130929806495064
"Q02446_IDR_275_456",0.151369618313582
"Q02446_IDR_476_515",0.143980343083889
"Q02446_IDR_57_151",0.154752089601213
"Q02446_IDR_587_618",0.14069106682854
"Q02446_IDR_729_759",0.140413338884966
"Q02447_IDR_1_108",0.530962041287763
"Q02447_IDR_274_443",0.469037958712237
"Q02818_IDR_356_461",0.468395910665794
"Q02833_IDR_209_373",0.516984583685022
"Q02833_IDR_90_200",0.483015416314978
"Q02878_IDR_1_139",1
"Q02880_IDR_1206_1626",0.488761092996792
"Q02880_IDR_1_52",0.511238907003208
"Q02930_IDR_1_382",0.673785975649919
"Q02930_IDR_440_508",0.326214024350081
"Q02952_IDR_1_1782",1
"Q02962_IDR_128_264",1
"Q03014_IDR_1_270",1
"Q03052_IDR_1_251",0.58627773488788
"Q03052_IDR_393_451",0.41372226511212
"Q03060_IDR_1_54",0.514891833261713
"Q03060_IDR_75_166",0.485108166738287
"Q03111_IDR_146_489",1
"Q03112_IDR_1_49",0.286257886713927
"Q03112_IDR_190_377",0.289732536483645
"Q03112_IDR_386_1230",0.424009576802429
"Q03135_IDR_1_54",1
"Q03468_IDR_1010_1249",0.19820496447028
"Q03468_IDR_1318_1423",0.199394495745092
"Q03468_IDR_156_456",0.209930117054711
"Q03692_IDR_17_542",1
"Q03701_IDR_1018_1054",0.191216460381562
"Q03701_IDR_1_38",0.21594941627821
"Q03701_IDR_625_691",0.18429224093512
"Q03701_IDR_824_973",0.217383053096293
"Q03701_IDR_90_166",0.191158829308815
"Q03721_IDR_164_201",0.48553804534221
"Q03721_IDR_486_586",0.51446195465779
"Q03828_IDR_1_191",0.564966189584048
"Q03828_IDR_292_476",0.435033810415952
"Q03923_IDR_58_145",1
"Q03933_IDR_189_248",0.271615732617415
"Q03933_IDR_251_365",0.258967779891618
"Q03933_IDR_383_438",0.232538007044474
"Q03933_IDR_459_499",0.236878480446493
"Q05519_IDR_118_186",0.576371966777941
"Q05519_IDR_194_484",0.423628033222059
"Q05586_IDR_863_938",1
"Q05655_IDR_293_336",1
"Q05682_IDR_1_793",1
"Q05707_IDR_1378_1421",0.526219290627269
"Q05707_IDR_1425_1796",0.473780709372731
"Q05901_IDR_353_384",1
"Q05925_IDR_1_304",1
"Q05932_IDR_1_41",1
"Q06481_IDR_1_41",0.340373365488003
"Q06481_IDR_206_318",0.319086032657003
"Q06481_IDR_568_710",0.340540601854995
"Q06495_IDR_604_639",1
"Q06546_IDR_126_158",0.473708905440624
"Q06546_IDR_275_315",0.526291094559376
"Q06587_IDR_124_260",0.553490751814492
"Q06587_IDR_286_352",0.446509248185508
"Q06643_IDR_1_85",1
"Q07325_IDR_94_125",1
"Q07326_IDR_29_77",1
"Q07343_IDR_1_311",0.714418452342666
"Q07343_IDR_685_736",0.285581547657334
"Q07352_IDR_180_324",0.444050181899076
"Q07352_IDR_19_114",0.555949818100924
"Q07444_IDR_1_110",1
"Q07617_IDR_112_158",0.202092261314712
"Q07617_IDR_166_198",0.200070074183955
"Q07617_IDR_325_445",0.2103401112362
"Q07617_IDR_574_619",0.19559143406658
"Q07617_IDR_741_799",0.191906119198553
"Q07627_IDR_1_169",1
"Q07666_IDR_1_99",0.509910696512829
"Q07666_IDR_274_443",0.490089303487171
"Q07687_IDR_1_328",1
"Q07699_IDR_178_218",1
"Q08174_IDR_880_934",0.482506608087764
"Q08209_IDR_483_521",1
"Q08211_IDR_1152_1217",0.32486853338195
"Q08211_IDR_297_350",0.338201768478225
"Q08211_IDR_86_134",0.336929698139825
"Q08289_IDR_187_280",0.339008422188524
"Q08289_IDR_1_91",0.344293722794115
"Q08289_IDR_468_651",0.316697855017361
"Q08345_IDR_377_454",0.499281944165093
"Q08345_IDR_465_599",0.500718055834907
"Q08357_IDR_219_480",1
"Q08378_IDR_1352_1498",0.577930648401502
"Q08378_IDR_1_432",0.422069351598498
"Q08379_IDR_1_206",0.358901429366076
"Q08379_IDR_431_605",0.317851553151656
"Q08379_IDR_611_957",0.323247017482268
"Q08AG5_IDR_341_449",0.482603639424294
"Q08AM6_IDR_335_392",0.508557287897185
"Q08AM6_IDR_474_521",0.491442712102815
"Q08AN1_IDR_51_183",1
"Q08ER8_IDR_63_198",1
"Q08J23_IDR_1_35",0.37314907289776
"Q08J23_IDR_434_511",0.331916419956403
"Q08J23_IDR_708_767",0.294934507145837
"Q09013_IDR_360_395",0.513787712513344
"Q09013_IDR_411_629",0.486212287486656
"Q09019_IDR_386_423",0.255075409283621
"Q09019_IDR_38_94",0.257355531014571
"Q09019_IDR_452_575",0.231086708226743
"Q09019_IDR_634_674",0.256482351475065
"Q0D2I5_IDR_522_559",0.285256477541388
"Q0D2J5_IDR_48_142",1
"Q0D2K3_IDR_1_53",1
"Q0IIM8_IDR_1030_1071",0.338815050173937
"Q0IIM8_IDR_394_429",0.322317415482316
"Q0IIM8_IDR_913_960",0.338867534343747
"Q0JRZ9_IDR_256_540",1
"Q0P641_IDR_141_193",1
"Q0P651_IDR_268_336",1
"Q0P670_IDR_90_501",1
"Q0P6D2_IDR_1_44",1
"Q0P6D6_IDR_1_42",0.491029345714086
"Q0P6D6_IDR_51_864",0.508970654285914
"Q0P6H9_IDR_1_51",1
"Q0VAA2_IDR_1_77",1
"Q0VAQ4_IDR_1_97",1
"Q0VD83_IDR_32_1078",1
"Q0VD86_IDR_128_172",0.477074144584479
"Q0VD86_IDR_1_40",0.522925855415521
"Q0VDD7_IDR_1_668",1
"Q10570_IDR_895_925",0.332793680752928
"Q10571_IDR_1_1200",1
"Q10586_IDR_1_275",1
"Q10587_IDR_109_253",0.514059605193279
"Q10587_IDR_1_82",0.485940394806721
"Q10588_IDR_1_31",1
"Q10589_IDR_131_180",1
"Q11130_IDR_1_43",1
"Q11201_IDR_1_34",1
"Q12756_IDR_1091_1124",0.194872692362416
"Q12756_IDR_1402_1443",0.186797191480115
"Q12756_IDR_1467_1558",0.2102825963966
"Q12756_IDR_659_695",0.181370214155783
"Q12756_IDR_948_987",0.226677305605086
"Q12767_IDR_440_545",0.497407896053804
"Q12767_IDR_886_930",0.502592103946196
"Q12769_IDR_1_34",1
"Q12770_IDR_454_496",0.331322259214108
"Q12770_IDR_818_855",0.324857555893111
"Q12770_IDR_924_957",0.343820184892782
"Q12802_IDR_2440_2526",0.248070363231634
"Q12802_IDR_2542_2572",0.244672201783449
"Q12802_IDR_2667_2803",0.26020624550615
"Q12802_IDR_288_1952",0.247051189478766
"Q12809_IDR_135_369",0.486101297353908
"Q12809_IDR_866_1159",0.513898702646092
"Q12815_IDR_1_703",1
"Q12816_IDR_1_439",0.527753082851416
"Q12816_IDR_648_1431",0.472246917148585
"Q12824_IDR_66_163",1
"Q12829_IDR_238_278",1
"Q12830_IDR_1050_1794",0.130413935686281
"Q12830_IDR_1_222",0.149922185132891
"Q12830_IDR_1972_2010",0.116063387954682
"Q12830_IDR_2014_2113",0.129934540788916
"Q12830_IDR_2120_2294",0.13540617473943
"Q12830_IDR_2328_2863",0.219433931059626
"Q12830_IDR_562_776",0.118825844638175
