"","GO0008380_RNA_splicing"
"E9PGG2_IDR_189_307",0.507203975940584
"E9PGG2_IDR_315_353",0.492796024059416
"E9PI22_IDR_161_279",0.484661029344961
"E9PI22_IDR_1_74",0.515338970655039
"H3BNL1_IDR_132_184",0.504923131211081
"H3BPF8_IDR_1_120",0.490891821124441
"H3BPF8_IDR_248_595",0.509108178875559
"H3BQB6_IDR_1_260",1
"H3BQL2_IDR_1_130",0.500506539507192
"H3BQL2_IDR_276_599",0.499493460492808
"H3BQW9_IDR_1_95",1
"H3BR10_IDR_1_33",0.512208826529572
"H3BR10_IDR_58_107",0.487791173470427
"H3BSY2_IDR_176_601",0.515579401651678
"H3BSY2_IDR_22_121",0.484420598348322
"H3BTG2_IDR_84_121",1
"H3BU77_IDR_1_48",1
"H3BUK9_IDR_1_90",0.498700079553826
"H3BUK9_IDR_325_492",0.501299920446174
"H3BV12_IDR_1_125",0.501861231799711
"H3BV12_IDR_277_604",0.498138768200289
"H3BV60_IDR_179_288",1
"H7BZ55_IDR_1249_1370",0.499680464462066
"H7BZ55_IDR_1_520",0.500319535537934
"M0QZC1_IDR_116_157",0.342588995939505
"M0QZC1_IDR_159_314",0.314358662493826
"M0QZC1_IDR_1_59",0.343052341566669
"M0R2J8_IDR_1_39",0.19616676495772
"M0R2J8_IDR_1480_1524",0.203122768281383
"M0R2J8_IDR_1550_1603",0.204962318865033
"M0R2J8_IDR_1619_1658",0.19650816499213
"M0R2J8_IDR_61_162",0.199239982903735
"O00110_IDR_33_92",1
"O00116_IDR_1_32",0.518298277667874
"O00116_IDR_48_82",0.481701722332126
"O00139_IDR_556_611",0.437550979003871
"O00139_IDR_65_190",0.562449020996129
"O00141_IDR_61_91",1
"O00142_IDR_1_48",1
"O00144_IDR_1_35",0.308140734711807
"O00144_IDR_145_194",0.359112799994459
"O00144_IDR_547_591",0.332746465293734
"O00148_IDR_1_33",1
"O00151_IDR_90_253",1
"O00154_IDR_1_48",1
"O00155_IDR_325_361",1
"O00160_IDR_923_1043",1
"O00161_IDR_1_149",1
"O00165_IDR_100_199",0.416382386283437
"O00165_IDR_14_60",0.583617613716563
"O00167_IDR_182_265",1
"O00168_IDR_1_92",1
"O00178_IDR_1_60",0.458243129281056
"O00178_IDR_578_669",0.541756870718944
"O00213_IDR_279_364",0.47354397637035
"O00217_IDR_1_35",1
"O00219_IDR_1_78",1
"O00220_IDR_1_119",0.481239422444271
"O00220_IDR_289_352",0.518760577555729
"O00221_IDR_1_242",1
"O00222_IDR_1_33",0.491065033559014
"O00222_IDR_849_908",0.508934966440986
"O00230_IDR_1_39",0.463832013697387
"O00230_IDR_59_92",0.536167986302613
"O00237_IDR_523_605",1
"O00253_IDR_1_83",1
"O00254_IDR_1_36",1
"O00255_IDR_464_615",1
"O00257_IDR_65_529",1
"O00258_IDR_1_35",1
"O00267_IDR_1_132",0.462237006460155
"O00267_IDR_669_702",0.537762993539845
"O00268_IDR_1013_1052",0.37787332272145
"O00268_IDR_1_457",0.31925839862357
"O00268_IDR_469_851",0.30286827865498
"O00273_IDR_202_234",1
"O00287_IDR_1_44",0.470672942062902
"O00287_IDR_53_220",0.529327057937099
"O00291_IDR_1_37",0.515287930448713
"O00291_IDR_300_381",0.484712069551287
"O00292_IDR_224_258",1
"O00294_IDR_14_285",1
"O00295_IDR_1_268",1
"O00303_IDR_1_84",1
"O00327_IDR_444_599",0.474610450690296
"O00330_IDR_140_177",0.485948758977274
"O00330_IDR_221_270",0.514051241022726
"O00337_IDR_1_60",1
"O00339_IDR_1_48",1
"O00341_IDR_484_548",1
"O00358_IDR_138_358",0.478800864386366
"O00358_IDR_1_52",0.521199135613634
"O00391_IDR_546_692",1
"O00400_IDR_1_67",1
"O00401_IDR_141_216",0.459363733953908
"O00401_IDR_264_502",0.540636266046092
"O00408_IDR_908_941",1
"O00409_IDR_1_112",0.475969361075347
"O00409_IDR_204_490",0.524030638924653
"O00411_IDR_76_219",0.50796134364403
"O00411_IDR_9_62",0.49203865635597
"O00418_IDR_12_77",0.524291447715314
"O00418_IDR_330_499",0.475708552284686
"O00423_IDR_70_176",1
"O00425_IDR_159_192",1
"O00429_IDR_513_638",1
"O00443_IDR_1_366",1
"O00444_IDR_271_592",0.537848655211538
"O00444_IDR_809_884",0.462151344788462
"O00445_IDR_56_106",1
"O00451_IDR_1_33",0.503008609931094
"O00451_IDR_358_464",0.496991390068906
"O00458_IDR_1_75",0.509054511131538
"O00458_IDR_419_451",0.490945488868462
"O00482_IDR_131_255",0.513860149099675
"O00482_IDR_1_75",0.486139850900324
"O00488_IDR_1_59",0.49470687094473
"O00488_IDR_73_134",0.50529312905527
"O00499_IDR_276_516",1
"O00505_IDR_16_69",1
"O00506_IDR_294_379",1
"O00507_IDR_1595_1638",0.331804588255014
"O00507_IDR_1_64",0.339221066987781
"O00507_IDR_2477_2555",0.328974344757205
"O00512_IDR_1_1426",1
"O00515_IDR_1_517",1
"O00533_IDR_1115_1170",1
"O00541_IDR_257_316",0.401500993311237
"O00541_IDR_446_588",0.598499006688763
"O00548_IDR_574_700",1
"O00555_IDR_1_54",0.192660132891748
"O00555_IDR_1975_2502",0.285727014695389
"O00555_IDR_406_448",0.170953159042828
"O00555_IDR_801_1212",0.350659693370035
"O00559_IDR_111_158",0.243716779516061
"O00559_IDR_160_213",0.26058052087633
"O00559_IDR_1_62",0.25207236450954
"O00559_IDR_64_109",0.243630335098068
"O00560_IDR_1_44",1
"O00562_IDR_1194_1244",0.250962209056337
"O00562_IDR_256_332",0.259748508953366
"O00562_IDR_379_421",0.248281060517222
"O00562_IDR_581_682",0.241008221473076
"O00566_IDR_100_364",0.378998468289986
"O00592_IDR_1_353",1
"O00602_IDR_58_111",1
"O00629_IDR_1_69",1
"O00712_IDR_186_388",1
"O00716_IDR_1_175",0.542998901099038
"O00716_IDR_355_418",0.457001098900962
"O00746_IDR_1_34",1
"O00750_IDR_1_318",1
"O00763_IDR_171_231",0.457941642958513
"O00763_IDR_26_159",0.542058357041487
"O00767_IDR_1_65",1
"Q9Y6X0_IDR_1_1596",1
"Q9Y6X1_IDR_1_38",1
"Q9Y6X2_IDR_409_448",0.340068282017723
"Q9Y6X2_IDR_452_620",0.341724201373289
"Q9Y6X2_IDR_66_118",0.318207516608988
"Q9Y6X4_IDR_259_670",1
"Q9Y6X6_IDR_1175_1411",0.197075964799256
"Q9Y6X6_IDR_1419_1781",0.190336198808577
"Q9Y6X6_IDR_1817_1847",0.20334478798438
"Q9Y6X6_IDR_366_396",0.207410485025759
"Q9Y6X6_IDR_959_1011",0.201832563382028
"Q9Y6X8_IDR_1_151",0.180086818451298
"Q9Y6X8_IDR_158_280",0.155870548186051
"Q9Y6X8_IDR_314_486",0.152357860909441
"Q9Y6X8_IDR_488_562",0.164467402265689
"Q9Y6X8_IDR_564_635",0.169075194919562
"Q9Y6X8_IDR_761_837",0.178142175267959
"Q9Y6X9_IDR_530_800",0.46383641718555
"Q9Y6X9_IDR_829_905",0.53616358281445
"Q9Y6Y1_IDR_1172_1403",0.164240419943411
"Q9Y6Y1_IDR_1407_1485",0.154294877662454
"Q9Y6Y1_IDR_1606_1673",0.163059402936584
"Q9Y6Y1_IDR_186_736",0.169582874879452
"Q9Y6Y1_IDR_779_862",0.15623684312793
"Q9Y6Y1_IDR_988_1031",0.192585581450169
"Q9Y6Y8_IDR_1_262",0.250758803018132
"Q9Y6Y8_IDR_598_656",0.23706245189416
"Q9Y6Y8_IDR_692_753",0.252105351737793
"Q9Y6Y8_IDR_892_934",0.260073393349915
"Q9Y6Z7_IDR_1_128",1
"U3KPV4_IDR_1_39",1
"O14513_IDR_516_668",0.190321856549869
"O14513_IDR_674_1909",0.193207129897166
"O14514_IDR_1199_1347",0.330215358313604
"O14514_IDR_1350_1557",0.357866694096936
"O14514_IDR_1_36",0.311917947589459
"O14519_IDR_1_58",1
"O14520_IDR_283_342",1
"O14521_IDR_1_36",1
"O14522_IDR_783_859",1
"O14523_IDR_33_80",0.508210524403587
"O14523_IDR_410_706",0.491789475596413
"O14524_IDR_392_444",1
"O14526_IDR_257_613",1
"O14529_IDR_1124_1167",0.27247357830322
"O14529_IDR_113_956",0.235014348996863
"O14529_IDR_1224_1457",0.255705780678999
"O14529_IDR_962_1043",0.236806292020919
"O14530_IDR_189_226",1
"O14531_IDR_507_572",1
"O14544_IDR_1_353",1
"O14607_IDR_376_834",0.231354004824139
"O14607_IDR_839_874",0.244681766663988
"O14607_IDR_994_1024",0.272597036632582
"O14613_IDR_1_39",0.544877431927652
"O14613_IDR_46_182",0.455122568072347
"O14617_IDR_630_914",1
"O14627_IDR_1_172",0.507854898618905
"O14627_IDR_226_284",0.492145101381095
"O14628_IDR_57_213",1
"O14633_IDR_1_109",1
"O14638_IDR_1_46",1
"O14639_IDR_337_372",0.482154279016849
"O14639_IDR_375_667",0.517845720983151
"O14640_IDR_376_408",0.285937933109319
"O14640_IDR_507_674",0.321549054485926
"O14640_IDR_90_243",0.392513012404755
"O14641_IDR_512_575",0.304398493721642
"O14641_IDR_578_715",0.329060632778602
"O14641_IDR_96_259",0.366540873499756
"O14645_IDR_20_60",1
"O14681_IDR_34_77",1
"O14686_IDR_1604_4707",0.191372330741381
"O14686_IDR_1_61",0.202040477551221
"O14686_IDR_356_389",0.194019495786455
"O14686_IDR_396_1358",0.212306617745955
"O14686_IDR_4908_4975",0.200261078174989
"O14709_IDR_123_343",1
"O14713_IDR_1_57",1
"O14730_IDR_1_180",1
"O14733_IDR_1_88",1
"O14737_IDR_1_37",1
"O14745_IDR_113_148",0.529148707294209
"O14787_IDR_319_367",1
"O14788_IDR_1_57",1
"O14791_IDR_22_63",1
"O14792_IDR_1_50",1
"O14793_IDR_1_38",1
"O14795_IDR_152_377",1
"O14810_IDR_1_134",1
"O14813_IDR_1_284",1
"O14827_IDR_694_890",1
"O14828_IDR_1_132",1
"O14829_IDR_311_343",1
"O14830_IDR_314_402",1
"O14836_IDR_108_223",1
"O14843_IDR_299_346",1
"O14862_IDR_87_148",1
"O14863_IDR_54_105",1
"O14867_IDR_131_521",0.497505403791704
"O14867_IDR_654_718",0.502494596208295
"O14874_IDR_1_50",1
"O14896_IDR_120_185",1
"O14974_IDR_287_930",1
"O14976_IDR_325_371",0.499201353229856
"O14976_IDR_751_1172",0.500798646770144
"O14978_IDR_104_224",0.469789712513265
"O14978_IDR_227_375",0.530210287486735
"O14979_IDR_1_90",0.488257039479899
"O14979_IDR_92_146",0.511742960520101
"O14981_IDR_152_253",0.490792770254034
"O14981_IDR_976_1013",0.509207229745966
"O14986_IDR_279_320",0.525915817514889
"O14986_IDR_401_535",0.474084182485111
"O14990_IDR_1_202",1
"O14994_IDR_1_88",0.45696862948362
"O14994_IDR_399_562",0.54303137051638
"O15013_IDR_1223_1261",0.349174027727152
"O15013_IDR_1277_1326",0.324088121230758
"O15013_IDR_1_397",0.32673785104209
"O15014_IDR_1_33",0.202217182910438
"O15014_IDR_334_1411",0.61765107994995
"O15014_IDR_41_330",0.180131737139612
"O15034_IDR_1021_1052",0.28920403885918
"O15037_IDR_198_416",0.523187598959029
"O15037_IDR_595_628",0.476812401040971
"O15040_IDR_374_792",1
"O15041_IDR_736_775",1
"O15042_IDR_1_120",0.270097215025305
"O15042_IDR_126_268",0.313187240157461
"O15042_IDR_680_1029",0.416715544817234
"O15047_IDR_190_623",0.441090657295426
"O15047_IDR_833_1414",0.558909342704574
"O15049_IDR_1_477",0.476160807135703
"O15049_IDR_511_544",0.523839192864297
"O15050_IDR_1078_1140",0.273198448405314
"O15050_IDR_2891_2925",0.254108953265833
"O15050_IDR_609_678",0.239166826971299
"O15050_IDR_704_772",0.233525771357555
"O15054_IDR_1_1123",0.609953515530449
"O15054_IDR_1291_1321",0.390046484469551
"O15055_IDR_1_107",0.258740838224892
"O15055_IDR_475_845",0.257072818307961
"O15075_IDR_282_374",0.257714595044121
"O15075_IDR_653_740",0.230471317153144
"O15078_IDR_1021_1051",0.0799927487031095
"O15078_IDR_1412_1448",0.082846333994398
"O15078_IDR_1477_1535",0.0816010411682007
"O15078_IDR_1580_1620",0.0777071698439001
"O15078_IDR_1783_1902",0.0924827176703256
"O15078_IDR_1991_2082",0.080894009440212
"O15078_IDR_2095_2127",0.0835924982912893
"O15078_IDR_2355_2385",0.0850033252679958
"O15078_IDR_2433_2479",0.0782926164234296
"O15078_IDR_491_612",0.0844844501347783
"O15078_IDR_63_175",0.0980255404519744
"O15078_IDR_636_785",0.0750775486103866
"O15079_IDR_1_417",1
"O15083_IDR_1_374",0.287634162361538
"O15083_IDR_635_667",0.237144966768596
"O15083_IDR_740_806",0.243042125512509
"O15083_IDR_867_955",0.232178745357357
"O15085_IDR_1_40",0.162837973099331
"O15151_IDR_113_185",0.355862749901826
"O15151_IDR_209_275",0.338478976999331
"O15151_IDR_334_432",0.305658273098843
"O15156_IDR_145_344",0.49167166415651
"O15156_IDR_451_539",0.50832833584349
"O15162_IDR_42_82",1
"O15164_IDR_1013_1050",0.327070513106897
"O15164_IDR_1_49",0.348125075445177
"O15164_IDR_430_824",0.324804411447925
"O15165_IDR_33_306",1
"O15169_IDR_1_79",0.463881593117145
"O15169_IDR_214_778",0.536118406882855
"O15173_IDR_1_48",1
"O15178_IDR_1_38",0.502547992807308
"O15178_IDR_250_435",0.497452007192692
"O15194_IDR_1_39",1
"O15195_IDR_722_795",1
"O15198_IDR_210_249",1
"O15204_IDR_1_33",1
"O15209_IDR_151_423",0.34941562306759
"O15265_IDR_1_144",0.489603881525478
"O15265_IDR_153_892",0.510396118474522
"O15266_IDR_1_292",1
"O15270_IDR_1_61",1
"O15297_IDR_35_93",0.528283867372159
"O15297_IDR_379_597",0.471716132627841
"O15315_IDR_351_384",1
"O15327_IDR_1_34",0.321741460308964
"O15327_IDR_478_520",0.361952936874612
"O15327_IDR_527_570",0.316305602816423
"O15347_IDR_163_200",1
"O15350_IDR_300_354",0.35829394731224
"O15350_IDR_33_112",0.319183602069664
"O15350_IDR_374_489",0.322522450618097
"O15353_IDR_1_266",0.351988557406957
"O15353_IDR_365_520",0.32298885471857
"O15353_IDR_552_605",0.325022587874473
"O15354_IDR_1_246",0.57185729226652
"O15354_IDR_572_611",0.42814270773348
"O15399_IDR_897_1336",0.708437430891091
"O15400_IDR_121_164",1
"O15403_IDR_206_279",0.489989941028594
"O15403_IDR_475_523",0.510010058971406
"O15405_IDR_1_576",1
"O15409_IDR_1_338",0.321124401761111
"O15409_IDR_397_483",0.340839884756417
"O15409_IDR_582_715",0.338035713482473
"O15417_IDR_1_2777",1
"O15427_IDR_411_465",1
"O15431_IDR_1_41",1
"O15432_IDR_56_86",1
"O15438_IDR_855_946",1
"O15439_IDR_632_693",1
"O15440_IDR_1_87",0.316179307707033
"O15440_IDR_505_566",0.347962836641427
"O15440_IDR_787_838",0.33585785565154
"O15444_IDR_94_150",1
"O15446_IDR_124_510",1
"O15457_IDR_1_151",1
"O15503_IDR_12_78",1
"O15504_IDR_206_386",0.354354785920873
"O15504_IDR_24_112",0.645645214079127
"O15516_IDR_1_44",0.534271741864511
"O15516_IDR_382_846",0.465728258135489
"O15519_IDR_176_238",1
"O15520_IDR_8_68",1
"O15522_IDR_1_88",1
"O15523_IDR_1_138",1
"O15524_IDR_1_54",1
"O15529_IDR_299_346",1
"O15530_IDR_1_77",0.492923810422035
"O15530_IDR_366_443",0.507076189577965
"O15534_IDR_1_172",0.269759121852996
"O15534_IDR_1207_1290",0.244112811178787
"O15534_IDR_504_870",0.252412143378643
"O15534_IDR_944_1120",0.233715923589573
"O15535_IDR_136_253",1
"O15541_IDR_102_180",0.386464466499194
"O15541_IDR_21_99",0.613535533500806
"O43159_IDR_1_236",1
"O43164_IDR_169_411",0.345950012212236
"O43164_IDR_445_522",0.334754822054367
"O43164_IDR_50_159",0.319295165733397
"O43166_IDR_1030_1741",0.249389272655988
"O43166_IDR_1_203",0.249379381750273
"O43166_IDR_205_321",0.265669492497842
"O43166_IDR_356_406",0.235561853095896
"O43167_IDR_131_293",0.587776327922352
"O43167_IDR_651_697",0.412223672077647
"O43169_IDR_103_150",1
"O43172_IDR_1_31",0.49822238163062
"O43172_IDR_34_72",0.50177761836938
"O43173_IDR_1_63",1
"O43174_IDR_1_38",1
"O43181_IDR_1_52",1
"O43182_IDR_1_186",0.293460442103289
"O43182_IDR_299_402",0.331482666581222
"O43182_IDR_631_946",0.375056891315489
"O43184_IDR_1_37",0.504609399428034
"O43255_IDR_1_70",1
"O43257_IDR_1_77",1
"O43278_IDR_1_47",1
"O43281_IDR_60_430",1
"O43283_IDR_1_111",0.440642784278858
"O43283_IDR_448_966",0.559357215721142
"O43286_IDR_1_31",0.46661758329577
"O43286_IDR_57_95",0.53338241670423
"O43290_IDR_1_197",0.318326452006416
"O43290_IDR_282_350",0.213446576265613
"O43290_IDR_353_645",0.242280970527435
"O43290_IDR_649_697",0.225946001200537
"O43291_IDR_93_128",1
"O43293_IDR_281_313",1
"O43294_IDR_1_223",1
"O43295_IDR_183_219",0.260831335170004
"O43295_IDR_452_498",0.242655416992208
"O43295_IDR_718_753",0.240345541893141
"O43295_IDR_804_1099",0.256167705944647
"O43313_IDR_600_823",0.236317969445862
"O43314_IDR_898_1243",1
"O43318_IDR_301_502",1
"O43323_IDR_1_43",1
"O43345_IDR_59_142",1
"O43353_IDR_312_431",1
"O43361_IDR_23_130",1
"O43364_IDR_1_376",1
"O43365_IDR_1_238",0.320490875192884
"O43365_IDR_241_360",0.36786073345373
"O43365_IDR_371_409",0.311648391353386
"O43379_IDR_1_55",0.538388852729977
"O43379_IDR_760_1403",0.461611147270023
"O43390_IDR_505_596",1
"O43395_IDR_73_324",1
"O43399_IDR_128_206",0.49693421728784
"O43399_IDR_1_40",0.50306578271216
"O43405_IDR_126_159",1
"O43414_IDR_1_137",1
"O43422_IDR_93_154",1
"O43497_IDR_1545_1589",0.243311781813401
"O43497_IDR_1857_2377",0.172476048385222
"O43497_IDR_453_720",0.20683579758722
"O43505_IDR_1_53",1
"O43497_IDR_970_1229",0.19015856788869
"O43506_IDR_693_726",1
"O43508_IDR_1_121",1
"O43511_IDR_593_645",0.505083230063471
"O43511_IDR_735_780",0.494916769936529
"O43513_IDR_173_213",1
"O43516_IDR_1_503",1
"O43520_IDR_1182_1251",0.53549602348458
"O43520_IDR_1_59",0.46450397651542
"O43521_IDR_1_96",1
"O43524_IDR_1_156",0.534315379643245
"O43524_IDR_239_592",0.465684620356755
"O43525_IDR_1_100",0.504540757676453
"O43525_IDR_410_864",0.495459242323547
"O43526_IDR_25_69",0.230562195672428
"O43572_IDR_172_289",0.324518202865651
"O43572_IDR_515_562",0.345311239393814
"O43581_IDR_1_134",1
"O43583_IDR_70_113",1
"O43586_IDR_290_364",1
"O43593_IDR_1_108",0.243622185860679
"O43593_IDR_113_144",0.257612084375099
"O43593_IDR_189_548",0.246315005283236
"O43593_IDR_688_829",0.252450724480987
"O43597_IDR_1_172",1
"O43602_IDR_268_365",1
"O43603_IDR_312_379",1
"O43609_IDR_1_174",1
"O43610_IDR_1_142",1
"O43612_IDR_1_35",0.454423515216581
"O43612_IDR_99_131",0.545576484783419
"O43613_IDR_249_292",0.517697573481013
"O43613_IDR_380_425",0.482302426518987
"O43711_IDR_1_60",0.319595621396289
"O43711_IDR_219_262",0.328116527319095
"O43711_IDR_93_171",0.352287851284616
"O43719_IDR_1_42",0.286692902149666
"O43719_IDR_376_737",0.442274429982746
"O43719_IDR_78_123",0.271032667867588
"O43734_IDR_1_240",0.457564359627441
"O43734_IDR_250_404",0.542435640372559
"O43741_IDR_1_73",1
"O43747_IDR_588_699",1
"O43752_IDR_107_166",1
"O43763_IDR_1_163",1
"O43765_IDR_249_286",1
"O43768_IDR_1_64",0.499582137140153
"O43768_IDR_67_121",0.500417862859847
"O43781_IDR_1_137",0.51397740216411
"O43781_IDR_525_588",0.48602259783589
"O43790_IDR_438_486",1
"O43809_IDR_1_33",1
"O43896_IDR_638_803",0.286280450809903
"O43896_IDR_806_1103",0.454133778463586
"O43897_IDR_78_151",1
"O43900_IDR_369_615",1
"O43903_IDR_169_205",1
"O43908_IDR_1_102",1
"O43909_IDR_1_62",1
"O43914_IDR_69_113",1
"O43915_IDR_1_42",1
"O43918_IDR_101_206",0.241075942314043
"O60240_IDR_194_397",0.308652207303819
"O60240_IDR_401_522",0.368640602360961
"O60241_IDR_1245_1325",0.326553380291854
"O60241_IDR_1328_1542",0.328390062280441
"O60241_IDR_770_809",0.345056557427706
"O60242_IDR_1162_1309",0.322499151853524
"O60242_IDR_1313_1469",0.335596428747759
"O60242_IDR_242_282",0.341904419398717
"O60244_IDR_1_45",0.48695102646248
"O60244_IDR_974_1166",0.51304897353752
"O60245_IDR_186_221",0.376028920957555
"O60245_IDR_846_880",0.31532446224429
"O60245_IDR_905_1060",0.308646616798156
"O60248_IDR_1_58",0.411991168659839
"O60248_IDR_60_233",0.588008831340161
"O60258_IDR_1_48",1
"O60260_IDR_77_117",1
"O60264_IDR_1016_1052",0.315282363484253
"O60264_IDR_108_162",0.317007221780926
"O60264_IDR_1_85",0.367710414734821
"O60282_IDR_371_442",0.49947724448426
"O60282_IDR_896_957",0.50052275551574
"O60284_IDR_1_913",1
"O60285_IDR_1_51",0.352174902182874
"O60285_IDR_339_597",0.339695347234085
"O60285_IDR_606_636",0.308129750583041
"O60287_IDR_2012_2047",1
"O60290_IDR_1092_1169",0.338539818035151
"O60290_IDR_370_461",0.320280676805039
"O60290_IDR_69_134",0.34117950515981
"O60291_IDR_329_552",1
"O60292_IDR_1043_1712",0.206847963378156
"O60292_IDR_1_39",0.185059487353842
"O60292_IDR_248_330",0.211829037281727
"O60292_IDR_361_420",0.18747613821873
"O60292_IDR_43_148",0.208787373767545
"O60293_IDR_1_1139",1
"O60296_IDR_1_32",0.215446895696536
"O60296_IDR_139_177",0.214798174165659
"O60296_IDR_179_559",0.185642302695436
"O60309_IDR_1088_1141",0.189857723577132
"O60309_IDR_1146_1457",0.196689452004769
"O60309_IDR_1529_1634",0.243816407273036
"O60312_IDR_1313_1499",0.486897152511618
"O60312_IDR_615_687",0.513102847488382
"O60313_IDR_181_219",0.47432105105564
"O60313_IDR_33_72",0.52567894894436
"O60315_IDR_1058_1214",0.58857958956209
"O60315_IDR_1_1056",0.41142041043791
"O60318_IDR_1_477",0.300612158285548
"O60318_IDR_1912_1946",0.238017967893335
"O60318_IDR_479_620",0.244991102454235
"O60318_IDR_969_1129",0.216378771366882
"O60320_IDR_1_58",0.329246721932219
"O60320_IDR_210_280",0.335616650039267
"O60320_IDR_285_491",0.335136628028515
"O60331_IDR_1_67",0.349950833684041
"O60331_IDR_323_375",0.327904684754305
"O60331_IDR_447_632",0.322144481561654
"O60333_IDR_400_463",0.15818459042347
"O60381_IDR_121_188",0.355147045721532
"O60381_IDR_346_433",0.355041409804026
"O60383_IDR_1_51",0.439881867937304
"O60383_IDR_281_341",0.560118132062696
"O60391_IDR_884_1043",1
"O60393_IDR_1_691",1
"O60422_IDR_1_320",1
"O60423_IDR_1_102",0.510742037858198
"O60423_IDR_1221_1300",0.489257962141802
"O60447_IDR_1_130",0.488828146134217
"O60447_IDR_674_810",0.511171853865783
"O60462_IDR_602_635",0.488747537118639
"O60462_IDR_818_853",0.511252462881361
"O60469_IDR_1569_1602",0.496950535830735
"O60469_IDR_1618_2008",0.503049464169265
"O60476_IDR_1_107",0.487536605571427
"O60476_IDR_118_174",0.512463394428573
"O60478_IDR_1_32",1
"O60479_IDR_1_287",1
"O60512_IDR_345_393",0.524424249947835
"O60513_IDR_1_72",1
"O60516_IDR_51_100",1
"O60522_IDR_1164_1287",0.250280304689418
"O60522_IDR_1704_1775",0.256948167361619
"O60522_IDR_1898_1974",0.238480451564674
"O60522_IDR_675_743",0.254291076384289
"O60524_IDR_415_455",0.469130782230128
"O60524_IDR_669_975",0.530869217769872
"O60542_IDR_23_61",1
"O60548_IDR_1_125",0.516262095039956
"O60548_IDR_190_495",0.483737904960044
"O60551_IDR_1_111",1
"O60563_IDR_250_663",0.563363079725697
"O60563_IDR_670_726",0.436636920274303
"O60565_IDR_1_85",1
"O60566_IDR_202_718",1
"O60568_IDR_1_32",1
"O60573_IDR_1_52",1
"O60583_IDR_253_708",1
"O60673_IDR_2184_2260",0.204305150679257
"O60674_IDR_1_34",1
"O60675_IDR_123_156",1
"O60678_IDR_1_44",0.536672042464402
"O60678_IDR_164_216",0.463327957535598
"O60682_IDR_1_114",1
"O60684_IDR_1_78",1
"O60704_IDR_1_56",1
"O60706_IDR_622_666",0.501626395107932
"O60706_IDR_916_969",0.498373604892068
"O60711_IDR_12_136",1
"O60716_IDR_1_361",0.382715744813957
"O60716_IDR_599_645",0.318360311999324
"O60716_IDR_854_943",0.298923943186718
"O60721_IDR_1_386",0.288593529399687
"O60721_IDR_401_436",0.308482192865655
"O60721_IDR_618_896",0.402924277734658
"O60729_IDR_1_45",0.524077725831553
"O60729_IDR_379_498",0.475922274168447
"O60732_IDR_1_901",1
"O60828_IDR_81_265",1
"O60829_IDR_1_102",1
"O60830_IDR_140_172",1
"O60832_IDR_1_32",0.443951604744716
"O60832_IDR_420_514",0.556048395255284
"O60840_IDR_1599_1896",0.245247846205407
"O60840_IDR_1_66",0.237174877081383
"O60840_IDR_413_499",0.235135798530139
"O60840_IDR_765_829",0.282441478183071
"O60841_IDR_1_362",0.506410086402623
"O60841_IDR_369_626",0.493589913597377
"O60861_IDR_111_171",1
"O60869_IDR_1_69",1
"O60870_IDR_208_277",1
"O60882_IDR_1_31",1
"O60883_IDR_1_113",0.540671844724923
"O60883_IDR_438_480",0.459328155275077
"O60884_IDR_377_412",1
"O60885_IDR_1_58",0.18732288675828
"O60885_IDR_175_348",0.197566530711077
"O75078_IDR_202_235",1
"O75081_IDR_1_653",1
"O75084_IDR_1_45",0.467744044775396
"O75084_IDR_162_202",0.532255955224604
"O75095_IDR_1_34",1
"O75096_IDR_1650_1696",0.500902282616385
"O75096_IDR_1844_1905",0.499097717383616
"O75106_IDR_1_51",1
"O75112_IDR_501_538",0.48438358133407
"O75112_IDR_86_499",0.51561641866593
"O75113_IDR_194_343",0.335861035537557
"O75113_IDR_373_596",0.313574873693192
"O75113_IDR_789_851",0.350564090769251
"O75150_IDR_243_652",0.348219002336841
"O75151_IDR_444_1096",1
"O75152_IDR_85_770",1
"O75153_IDR_1262_1309",0.345047676980199
"O75153_IDR_1_37",0.346154879987639
"O75153_IDR_632_692",0.308797443032162
"O75154_IDR_1_206",0.351421767523139
"O75154_IDR_269_483",0.300395097182144
"O75154_IDR_627_664",0.348183135294717
"O75155_IDR_313_345",1
"O75157_IDR_1_780",1
"O75159_IDR_20_356",1
"O75264_IDR_1_130",1
"O75290_IDR_60_163",1
"O75298_IDR_1_339",1
"O75311_IDR_1_39",0.458695280077116
"O75311_IDR_349_417",0.541304719922884
"O75319_IDR_250_358",1
"O75323_IDR_7_45",1
"O75326_IDR_1_47",1
"O75330_IDR_1_95",0.490081402990025
"O75330_IDR_660_724",0.509918597009975
"O75333_IDR_1_58",0.486596796451755
"O75333_IDR_243_317",0.513403203548245
"O75334_IDR_1_888",0.497493057092604
"O75334_IDR_954_999",0.502506942907396
"O75335_IDR_1_822",0.490355658274868
"O75335_IDR_886_929",0.509644341725132
"O75339_IDR_1135_1184",0.609734682613725
"O75339_IDR_1_48",0.390265317386275
"O75351_IDR_78_111",1
"O75354_IDR_1_96",1
"O75398_IDR_1_149",0.242167316445331
"O75398_IDR_154_190",0.257152607644465
"O75398_IDR_275_515",0.233270248602685
"O75398_IDR_521_565",0.26740982730752
"O75410_IDR_1_595",1
"O75417_IDR_1_65",0.358743770586136
"O75417_IDR_840_877",0.336640076531013
