"","GO0030545_signaling_receptor_regulator_activity"
"P57789_IDR_1_50",0.498787306760916
"P57789_IDR_327_538",0.501212693239084
"P57796_IDR_1_103",1
"P58004_IDR_220_301",1
"P58005_IDR_271_316",1
"P59923_IDR_245_449",0.53352958966036
"P59942_IDR_25_63",1
"P59990_IDR_1_95",1
"P59991_IDR_1_146",1
"P60006_IDR_46_121",1
"P60014_IDR_1_249",1
"P60153_IDR_1_32",1
"P60321_IDR_27_58",1
"P60323_IDR_113_173",0.504137590174201
"P60323_IDR_21_53",0.495862409825799
"P61296_IDR_1_110",0.491743824217457
"P61296_IDR_160_203",0.508256175782543
"P61313_IDR_155_204",1
"P61328_IDR_1_38",0.516392011528145
"P61328_IDR_209_243",0.483607988471855
"P61366_IDR_30_133",1
"P61371_IDR_139_182",0.482698734780169
"P61371_IDR_233_349",0.517301265219831
"P61587_IDR_201_244",1
"P61647_IDR_40_94",1
"P62753_IDR_163_249",1
"P62807_IDR_1_35",1
"P62847_IDR_93_133",1
"P62851_IDR_1_42",1
"P62910_IDR_1_32",1
"P62955_IDR_209_275",1
"P62995_IDR_1_114",0.498892568780222
"P62995_IDR_209_288",0.501107431219778
"P63010_IDR_587_679",1
"P63027_IDR_1_43",1
"P63162_IDR_86_240",1
"P63252_IDR_1_41",0.50013654855522
"P63252_IDR_366_427",0.49986345144478
"P67809_IDR_119_324",0.484406751910023
"P67809_IDR_1_50",0.515593248089977
"P68400_IDR_332_391",1
"P68543_IDR_1_58",1
"P78310_IDR_264_346",1
"P78345_IDR_210_283",0.504119436083842
"P78345_IDR_57_101",0.495880563916158
"P78347_IDR_191_348",0.233903290711082
"P78347_IDR_655_718",0.253361309062617
"P78347_IDR_815_846",0.25856072157531
"P78347_IDR_951_998",0.254174678650991
"P78348_IDR_469_506",1
"P78352_IDR_1_34",0.529694689275757
"P78352_IDR_253_292",0.470305310724242
"P78356_IDR_293_335",1
"P78357_IDR_1230_1284",0.501442419597916
"P78357_IDR_1311_1384",0.498557580402084
"P78358_IDR_1_84",1
"P78362_IDR_1_59",0.557512186687862
"P78362_IDR_248_510",0.442487813312138
"P78363_IDR_1165_1200",0.491001010893132
"P78363_IDR_1279_1340",0.508998989106868
"P78364_IDR_1_934",1
"P78367_IDR_1_212",1
"P78368_IDR_1_38",0.494757335349178
"P78426_IDR_287_367",0.491445974803261
"P78504_IDR_1094_1218",1
"P78508_IDR_344_379",1
"P78524_IDR_1_683",1
"P78527_IDR_2030_2079",0.45050728002268
"P78527_IDR_2662_2733",0.54949271997732
"P78536_IDR_189_220",0.510450901668257
"P78536_IDR_696_794",0.489549098331743
"P78537_IDR_1_34",1
"P78545_IDR_144_270",1
"P78549_IDR_1_85",1
"P78552_IDR_1_31",1
"P78559_IDR_296_2686",1
"P78562_IDR_1_48",1
"P78563_IDR_155_224",0.51976875579024
"P78563_IDR_1_77",0.48023124420976
"P79522_IDR_1_156",1
"P80162_IDR_1_43",1
"P80192_IDR_1_51",0.455347152937554
"P82094_IDR_834_996",0.572118524440748
"P82673_IDR_1_63",1
"P82675_IDR_179_210",1
"P82909_IDR_1_72",1
"P82912_IDR_37_70",1
"P82970_IDR_1_282",1
"P82979_IDR_1_210",1
"P82987_IDR_1137_1169",1
"P83105_IDR_1_35",1
"P83111_IDR_1_98",0.551532433153682
"P83111_IDR_251_286",0.448467566846318
"P83369_IDR_228_334",0.493416709698562
"P83369_IDR_66_147",0.506583290301438
"P83731_IDR_60_157",1
"P83859_IDR_78_128",1
"P83916_IDR_73_114",1
"P84098_IDR_55_95",1
"P84101_IDR_1_59",1
"P84103_IDR_83_164",1
"P98082_IDR_1_34",0.490408038396358
"P98082_IDR_175_770",0.509591961603642
"P98088_IDR_1338_1371",0.128202513672111
"P98088_IDR_1481_1576",0.118475060038296
"P98088_IDR_1680_1737",0.120501429735069
"P98088_IDR_1849_1948",0.124054552820812
"P98179_IDR_82_157",1
"P98182_IDR_57_226",1
"Q00013_IDR_33_63",1
"Q00056_IDR_26_190",0.477036560270706
"Q00056_IDR_271_320",0.522963439729294
"Q00325_IDR_1_54",1
"Q00444_IDR_8_143",1
"Q00536_IDR_1_114",1
"Q00537_IDR_1_183",1
"Q00577_IDR_1_60",0.513287688550176
"Q00LT1_IDR_20_54",1
"Q01064_IDR_445_477",0.51526200209204
"Q01064_IDR_499_536",0.48473799790796
"Q01081_IDR_188_240",1
"Q01082_IDR_2088_2215",0.490570775302505
"Q01082_IDR_2308_2364",0.509429224697495
"Q01094_IDR_1_33",0.325730588451338
"Q01094_IDR_303_383",0.336066502760802
"Q01094_IDR_38_125",0.338202908787859
"Q01101_IDR_1_266",0.332354069950386
"Q01484_IDR_1567_3957",0.444561352132567
"Q01518_IDR_215_255",0.478235744448656
"Q01518_IDR_277_317",0.521764255551344
"Q01534_IDR_1_106",1
"Q01538_IDR_1_1011",1
"Q01543_IDR_1_119",0.496459167564183
"Q01543_IDR_200_262",0.503540832435817
"Q01546_IDR_1_59",0.516071585134068
"Q01546_IDR_512_638",0.483928414865932
"Q01628_IDR_1_40",1
"Q01629_IDR_1_39",1
"Q01650_IDR_1_41",1
"Q01664_IDR_103_338",0.445137939749551
"Q01664_IDR_1_71",0.554862060250449
"Q01668_IDR_1_100",0.207275128863717
"Q01668_IDR_1621_2062",0.205619513851989
"Q01668_IDR_2109_2157",0.196978739093915
"Q01668_IDR_449_493",0.199835877496692
"Q01668_IDR_760_847",0.190290740693687
"Q01726_IDR_1_34",1
"Q01851_IDR_1_263",1
"Q01860_IDR_1_137",1
"Q01892_IDR_1_166",1
"Q01954_IDR_187_374",0.500795540985923
"Q01954_IDR_377_925",0.499204459014077
"Q01955_IDR_1_1423",1
"Q01959_IDR_1_59",1
"Q01968_IDR_136_209",1
"Q01970_IDR_1194_1234",0.320582467421394
"Q01970_IDR_468_582",0.289366166266182
"Q01970_IDR_866_1111",0.390051366312424
"Q01973_IDR_1_44",0.403481232458565
"Q01973_IDR_428_464",0.306630180857782
"Q01973_IDR_751_937",0.289888586683653
"Q01974_IDR_429_462",0.539858673932364
"Q01974_IDR_752_943",0.460141326067636
"Q02040_IDR_270_378",0.482371417899593
"Q02040_IDR_381_695",0.517628582100407
"Q02078_IDR_72_507",1
"Q02080_IDR_89_365",1
"Q02297_IDR_269_640",0.313671356161763
"Q02318_IDR_1_53",1
"Q02363_IDR_1_32",0.495092348592044
"Q02363_IDR_84_134",0.504907651407956
"Q02383_IDR_1_582",1
"Q02386_IDR_52_163",1
"Q02388_IDR_1168_2789",1
"Q02410_IDR_1_439",0.468804308449258
"Q02410_IDR_481_511",0.531195691550742
"Q02413_IDR_772_805",0.478689988365076
"Q02413_IDR_959_1049",0.521310011634924
"Q02446_IDR_1_55",0.154773595357954
"Q02446_IDR_211_253",0.146333035366073
"Q02446_IDR_275_456",0.133869219965304
"Q02446_IDR_476_515",0.144889886048928
"Q02446_IDR_57_151",0.139175105996881
"Q02446_IDR_587_618",0.138081668659467
"Q02446_IDR_729_759",0.142877488605393
"Q02447_IDR_1_108",0.491987742640919
"Q02447_IDR_274_443",0.508012257359081
"Q02818_IDR_356_461",0.489950321176011
"Q02833_IDR_209_373",0.512579658332763
"Q02833_IDR_90_200",0.487420341667237
"Q02878_IDR_1_139",1
"Q02880_IDR_1206_1626",0.471494577247713
"Q02880_IDR_1_52",0.528505422752287
"Q02930_IDR_1_382",0.502896622395017
"Q02930_IDR_440_508",0.497103377604983
"Q02952_IDR_1_1782",1
"Q02962_IDR_128_264",1
"Q03014_IDR_1_270",1
"Q03052_IDR_1_251",0.464464319632095
"Q03052_IDR_393_451",0.535535680367905
"Q03060_IDR_1_54",0.498106501677072
"Q03060_IDR_75_166",0.501893498322928
"Q03111_IDR_146_489",1
"Q03112_IDR_1_49",0.339959961985546
"Q03112_IDR_190_377",0.329281223289476
"Q03112_IDR_386_1230",0.330758814724978
"Q03135_IDR_1_54",1
"Q03468_IDR_1010_1249",0.185131635387964
"Q03468_IDR_1318_1423",0.201666181969989
"Q03468_IDR_156_456",0.211677398713715
"Q03692_IDR_17_542",1
"Q03701_IDR_1018_1054",0.236548305197112
"Q03701_IDR_1_38",0.192235869899354
"Q03701_IDR_625_691",0.186260238251676
"Q03701_IDR_824_973",0.18554434820192
"Q03701_IDR_90_166",0.199411238449938
"Q03721_IDR_164_201",0.500693304505543
"Q03721_IDR_486_586",0.499306695494457
"Q03828_IDR_1_191",0.490082117007412
"Q03828_IDR_292_476",0.509917882992588
"Q03923_IDR_58_145",1
"Q03933_IDR_189_248",0.256022991893451
"Q03933_IDR_251_365",0.242725115237835
"Q03933_IDR_383_438",0.242181940358998
"Q03933_IDR_459_499",0.259069952509716
"Q05519_IDR_118_186",0.525890912075763
"Q05519_IDR_194_484",0.474109087924237
"Q05586_IDR_863_938",1
"Q05655_IDR_293_336",1
"Q05682_IDR_1_793",1
"Q05707_IDR_1378_1421",0.534375574340136
"Q05707_IDR_1425_1796",0.465624425659864
"Q05901_IDR_353_384",1
"Q05925_IDR_1_304",1
"Q05932_IDR_1_41",1
"Q06481_IDR_1_41",0.370798707727903
"Q06481_IDR_206_318",0.295940031155436
"Q06481_IDR_568_710",0.333261261116661
"Q06495_IDR_604_639",1
"Q06546_IDR_126_158",0.501119088583674
"Q06546_IDR_275_315",0.498880911416326
"Q06587_IDR_124_260",0.490668443012707
"Q06587_IDR_286_352",0.509331556987292
"Q06643_IDR_1_85",1
"Q07325_IDR_94_125",1
"Q07326_IDR_29_77",1
"Q07343_IDR_1_311",0.536167495727783
"Q07343_IDR_685_736",0.463832504272217
"Q07352_IDR_180_324",0.492040288596193
"Q07352_IDR_19_114",0.507959711403807
"Q07444_IDR_1_110",1
"Q07617_IDR_112_158",0.213648822862258
"Q07617_IDR_166_198",0.197823750542455
"Q07617_IDR_325_445",0.194700285731192
"Q07617_IDR_574_619",0.204350353173581
"Q07617_IDR_741_799",0.189476787690514
"Q07627_IDR_1_169",1
"Q07666_IDR_1_99",0.521411796563841
"Q07666_IDR_274_443",0.478588203436159
"Q07687_IDR_1_328",1
"Q07699_IDR_178_218",1
"Q08174_IDR_880_934",0.36407592165258
"Q08209_IDR_483_521",1
"Q08211_IDR_1152_1217",0.341408376455733
"Q08211_IDR_297_350",0.318160001131469
"Q08211_IDR_86_134",0.340431622412798
"Q08289_IDR_187_280",0.355123390454373
"Q08289_IDR_1_91",0.339654348404835
"Q08289_IDR_468_651",0.305222261140793
"Q08345_IDR_377_454",0.541451282007068
"Q08345_IDR_465_599",0.458548717992932
"Q08357_IDR_219_480",1
"Q08378_IDR_1352_1498",0.506063073126741
"Q08378_IDR_1_432",0.493936926873259
"Q08379_IDR_1_206",0.308707786420501
"Q08379_IDR_431_605",0.321843294656108
"Q08379_IDR_611_957",0.369448918923391
"Q08AG5_IDR_341_449",0.499386771057463
"Q08AM6_IDR_335_392",0.473613088566366
"Q08AM6_IDR_474_521",0.526386911433634
"Q08AN1_IDR_51_183",1
"Q08ER8_IDR_63_198",1
"Q08J23_IDR_1_35",0.347638776109537
"Q08J23_IDR_434_511",0.328662325007798
"Q08J23_IDR_708_767",0.323698898882665
"Q09013_IDR_360_395",0.462137121656155
"Q09013_IDR_411_629",0.537862878343845
"Q09019_IDR_386_423",0.224951324882224
"Q09019_IDR_38_94",0.238671037031565
"Q09019_IDR_452_575",0.269823580115946
"Q09019_IDR_634_674",0.266554057970264
"Q0D2I5_IDR_522_559",0.3076656472949
"Q0D2J5_IDR_48_142",1
"Q0D2K3_IDR_1_53",1
"Q0IIM8_IDR_1030_1071",0.329846534491462
"Q0IIM8_IDR_394_429",0.319012548342514
"Q0IIM8_IDR_913_960",0.351140917166025
"Q0JRZ9_IDR_256_540",1
"Q0P641_IDR_141_193",1
"Q0P651_IDR_268_336",1
"Q0P670_IDR_90_501",1
"Q0P6D2_IDR_1_44",1
"Q0P6D6_IDR_1_42",0.528926704470819
"Q0P6D6_IDR_51_864",0.471073295529181
"Q0P6H9_IDR_1_51",1
"Q0VAA2_IDR_1_77",1
"Q0VAQ4_IDR_1_97",1
"Q0VD83_IDR_32_1078",1
"Q0VD86_IDR_128_172",0.501680001021042
"Q0VD86_IDR_1_40",0.498319998978958
"Q0VDD7_IDR_1_668",1
"Q10570_IDR_895_925",0.344745033012982
"Q10571_IDR_1_1200",1
"Q10586_IDR_1_275",1
"Q10587_IDR_109_253",0.461358005693248
"Q10587_IDR_1_82",0.538641994306752
"Q10588_IDR_1_31",1
"Q10589_IDR_131_180",1
"Q11130_IDR_1_43",1
"Q11201_IDR_1_34",1
"Q12756_IDR_1091_1124",0.215437519487808
"Q12756_IDR_1402_1443",0.196090229158103
"Q12756_IDR_1467_1558",0.198354887567205
"Q12756_IDR_659_695",0.200181034008853
"Q12756_IDR_948_987",0.189936329778032
"Q12767_IDR_440_545",0.478517293165977
"Q12767_IDR_886_930",0.521482706834023
"Q12769_IDR_1_34",1
"Q12770_IDR_454_496",0.349123341924673
"Q12770_IDR_818_855",0.328255011105789
"Q12770_IDR_924_957",0.322621646969538
"Q12802_IDR_2440_2526",0.259074767849753
"Q12802_IDR_2542_2572",0.26089489277386
"Q12802_IDR_2667_2803",0.264071619551622
"Q12802_IDR_288_1952",0.215958719824766
"Q12809_IDR_135_369",0.532134773254052
"Q12809_IDR_866_1159",0.467865226745948
"Q12815_IDR_1_703",1
"Q12816_IDR_1_439",0.505894601224769
"Q12816_IDR_648_1431",0.494105398775231
"Q12824_IDR_66_163",1
"Q12829_IDR_238_278",1
"Q12830_IDR_1050_1794",0.133549008947906
"Q12830_IDR_1_222",0.139177014485087
"Q12830_IDR_1972_2010",0.160920366435799
"Q12830_IDR_2014_2113",0.147957621154462
"Q12830_IDR_2120_2294",0.147936699865919
"Q12830_IDR_2328_2863",0.138797721105318
"Q12830_IDR_562_776",0.131661568005509
"Q12834_IDR_1_107",1
"Q12837_IDR_1_253",1
"Q12887_IDR_1_49",0.499252891398666
"Q12887_IDR_63_138",0.500747108601334
"Q12888_IDR_1604_1714",0.552620754247171
"Q12888_IDR_26_1485",0.447379245752829
"Q12889_IDR_386_441",0.515648027283063
"Q12889_IDR_469_590",0.484351972716937
"Q12893_IDR_296_351",1
"Q12901_IDR_60_156",1
"Q12904_IDR_83_147",1
"Q12905_IDR_356_390",1
"Q12906_IDR_340_407",0.258624383443315
"Q12906_IDR_470_517",0.244719971134476
"Q12906_IDR_54_84",0.254045454550648
"Q12906_IDR_591_894",0.24261019087156
"Q12907_IDR_281_356",1
"Q12908_IDR_316_348",1
"Q12918_IDR_16_88",1
"Q12923_IDR_182_305",0.161326190769475
"Q12923_IDR_414_508",0.144534286147901
"Q12926_IDR_1_36",1
"Q12950_IDR_190_439",0.570297838012602
"Q12951_IDR_210_336",1
"Q12952_IDR_135_304",1
"Q12955_IDR_1_41",0.539850583786126
"Q12955_IDR_1439_4377",0.460149416213874
"Q12959_IDR_141_190",0.323527921469522
"Q12959_IDR_65_139",0.330355099880366
"Q12959_IDR_661_695",0.346116978650112
"Q12965_IDR_927_1050",1
"Q12967_IDR_252_364",0.541574464745596
"Q12967_IDR_648_788",0.458425535254404
"Q12968_IDR_1045_1075",0.342142870870321
"Q12968_IDR_56_383",0.328266330470612
"Q12968_IDR_702_1011",0.329590798659067
"Q12972_IDR_130_351",1
"Q12979_IDR_27_86",1
"Q12980_IDR_32_63",0.498427122347449
"Q12980_IDR_417_483",0.501572877652551
"Q12981_IDR_114_145",1
"Q12982_IDR_1_125",1
"Q13023_IDR_2116_2319",0.155729871834439
"Q13029_IDR_1194_1691",0.489887912320611
"Q13029_IDR_154_1192",0.510112087679389
"Q13033_IDR_1_69",0.484256841854164
"Q13033_IDR_81_420",0.515743158145835
"Q13042_IDR_540_620",1
"Q13043_IDR_303_435",1
"Q13045_IDR_405_442",0.55079380228785
"Q13045_IDR_947_977",0.44920619771215
"Q13061_IDR_77_683",1
"Q13064_IDR_1_240",1
"Q13065_IDR_1_117",1
"Q13127_IDR_20_155",0.528985738323147
"Q13127_IDR_411_1054",0.471014261676853
"Q13129_IDR_1_45",0.143992128744041
"Q13129_IDR_1554_1589",0.155365562358526
"Q13129_IDR_1593_1777",0.140758684934335
"Q13129_IDR_1779_1839",0.137011423986046
"Q13129_IDR_483_581",0.133213428746765
"Q13129_IDR_593_672",0.146255836405819
"Q13129_IDR_804_1552",0.143402934824468
"Q13131_IDR_350_404",0.516815054670961
"Q13131_IDR_479_540",0.483184945329039
"Q13201_IDR_978_1061",0.336909161959741
"Q13202_IDR_304_525",0.560551441993727
"Q13202_IDR_528_614",0.439448558006273
"Q13203_IDR_1_68",1
"Q13206_IDR_1_43",0.369544880775303
"Q13206_IDR_507_689",0.319752032665434
"Q13206_IDR_691_857",0.310703086559263
"Q13207_IDR_1_102",0.491266221371523
"Q13207_IDR_270_712",0.508733778628477
"Q13214_IDR_668_749",1
"Q13283_IDR_140_335",0.473291573903979
"Q13283_IDR_416_466",0.526708426096021
"Q13285_IDR_79_174",1
"Q13286_IDR_1_31",0.514579856235704
"Q13286_IDR_234_268",0.485420143764296
"Q13291_IDR_262_301",1
"Q13304_IDR_1_54",1
"Q13308_IDR_725_780",1
"Q13309_IDR_1_75",1
"Q13310_IDR_439_551",1
"Q13315_IDR_831_884",1
"Q13316_IDR_1_513",1
"Q13319_IDR_10_174",0.504417907333154
"Q13319_IDR_330_360",0.495582092666846
"Q13322_IDR_1_165",0.523661662685533
"Q13322_IDR_413_485",0.476338337314467
"Q13323_IDR_20_61",1
"Q13324_IDR_1_33",1
"Q13330_IDR_342_389",0.331691294011288
"Q13330_IDR_429_649",0.341401458806669
"Q13370_IDR_1074_1112",0.330104576032621
"Q13371_IDR_1_52",1
"Q13387_IDR_1_607",1
"Q13393_IDR_140_170",0.356030203252761
"Q13393_IDR_1_50",0.324982234467628
"Q13393_IDR_500_637",0.31898756227961
"Q13398_IDR_1_112",1
"Q13402_IDR_1059_1127",0.52726661972935
"Q13402_IDR_868_998",0.47273338027065
"Q13405_IDR_1_77",1
"Q13409_IDR_1_205",1
"Q13410_IDR_487_526",1
"Q13415_IDR_177_488",1
"Q13416_IDR_30_237",1
"Q13422_IDR_1_222",0.512635904854095
"Q13422_IDR_230_446",0.487364095145906
"Q13425_IDR_59_110",1
"Q13426_IDR_200_336",1
"Q13427_IDR_179_754",1
"Q13428_IDR_21_1488",1
"Q13444_IDR_686_863",1
"Q13451_IDR_421_457",1
"Q13454_IDR_1_46",1
"Q13459_IDR_1040_1492",0.282439086421042
"Q13459_IDR_1915_2157",0.298101896790351
"Q13459_IDR_708_824",0.419459016788606
"Q13461_IDR_157_319",0.513269294709113
"Q13461_IDR_1_70",0.486730705290887
"Q13464_IDR_1318_1354",0.485704333491156
"Q13464_IDR_968_1115",0.514295666508844
"Q13467_IDR_151_186",0.485531334043187
"Q13467_IDR_541_585",0.514468665956813
"Q13469_IDR_119_160",0.262579979703313
"Q13469_IDR_165_360",0.24524943432695
"Q13469_IDR_37_113",0.252223197505809
"Q13469_IDR_680_891",0.239947388463929
"Q13470_IDR_445_585",1
"Q13472_IDR_757_810",0.336290180632243
"Q13472_IDR_853_894",0.332416239782372
"Q13472_IDR_941_1001",0.331293579585385
"Q13505_IDR_1_149",1
"Q13506_IDR_259_289",0.322941907637194
"Q13506_IDR_311_487",0.366102505353706
"Q13506_IDR_78_251",0.310955587009101
"Q13508_IDR_283_365",1
"Q13515_IDR_1_51",1
"Q13516_IDR_1_134",0.509144147769637
"Q13516_IDR_179_323",0.490855852230363
"Q13519_IDR_71_152",1
"Q13520_IDR_252_282",1
"Q13523_IDR_1_660",1
"Q13530_IDR_354_392",1
"Q13535_IDR_413_452",1
"Q13541_IDR_66_118",1
"Q13542_IDR_1_53",0.514037539525446
"Q13542_IDR_55_120",0.485962460474554
"Q13547_IDR_382_482",1
"Q13554_IDR_317_536",1
"Q13557_IDR_308_358",1
"Q13561_IDR_21_109",0.516002452266452
"Q13601_IDR_1_35",0.489972392088294
"Q13601_IDR_247_381",0.510027607911706
"Q13610_IDR_45_113",1
"Q13613_IDR_1_94",1
"Q13614_IDR_1_73",1
"Q13615_IDR_1064_1101",0.355495010542902
"Q13615_IDR_265_306",0.321098574534085
"Q13615_IDR_581_992",0.323406414923013
"Q13619_IDR_1_40",1
"Q13620_IDR_1_193",1
"Q13769_IDR_302_336",0.484687095610452
"Q13772_IDR_157_203",0.254022872214409
"Q13772_IDR_205_260",0.254674682615693
"Q13772_IDR_262_387",0.24289831670556
"Q13772_IDR_434_486",0.248404128464338
"Q13796_IDR_119_1313",0.476382536104638
"Q13796_IDR_1353_1433",0.523617463895362
"Q13823_IDR_1_33",0.533093925031535
"Q13823_IDR_464_731",0.466906074968465
"Q13825_IDR_1_31",1
"Q14008_IDR_1423_1497",0.146182900942967
"Q14008_IDR_1892_1938",0.143175466532039
"Q14008_IDR_1945_2016",0.157096801770982
"Q14011_IDR_82_172",1
"Q14012_IDR_318_370",1
"Q14028_IDR_1119_1219",0.530310779867879
"Q14028_IDR_1_632",0.469689220132121
"Q14031_IDR_1_1446",1
"Q14050_IDR_1_684",1
"Q14055_IDR_1_689",1
"Q14140_IDR_1_63",0.509625039759701
"Q14140_IDR_78_240",0.490374960240298
"Q14141_IDR_398_434",1
"Q14145_IDR_1_49",1
"Q14147_IDR_698_763",1
"Q14149_IDR_438_827",0.495295241351427
"Q14149_IDR_846_888",0.504704758648573
"Q14151_IDR_1_64",0.374762574174714
"Q14151_IDR_482_948",0.324941907133701
"Q14151_IDR_79_406",0.300295518691586
"Q14152_IDR_784_1382",1
"Q14153_IDR_1_422",1
"Q14154_IDR_146_224",0.467890721333634
"Q14154_IDR_1_66",0.532109278666366
"Q14155_IDR_135_178",0.335023704252687
"Q14155_IDR_578_705",0.3447992907283
"Q14155_IDR_728_774",0.320177005019013
"Q14156_IDR_195_227",0.497134585945585
"Q14156_IDR_686_723",0.502865414054415
"Q14157_IDR_1_69",0.507685926711901
"Q14202_IDR_1_305",0.474907136050323
"Q14202_IDR_754_1060",0.525092863949677
"Q14203_IDR_1025_1089",0.519126588566447
"Q14203_IDR_95_243",0.480873411433553
"Q14207_IDR_72_1411",1
"Q14209_IDR_1_127",0.489619727193266
"Q14209_IDR_308_384",0.510380272806734
"Q14242_IDR_1_364",0.593637503350436
"Q14242_IDR_366_412",0.406362496649564
"Q14244_IDR_1_721",1
"Q14247_IDR_1_38",0.534715511246368
"Q14247_IDR_68_492",0.465284488753632
"Q14249_IDR_1_58",1
"Q14257_IDR_1_37",1
"Q14258_IDR_355_440",1
"Q14289_IDR_1_35",0.486242219357659
"Q14289_IDR_690_877",0.513757780642341
"Q14314_IDR_175_206",0.494361708277535
"Q14314_IDR_94_173",0.505638291722465
"Q14469_IDR_151_271",0.495560050809364
"Q14493_IDR_1_139",0.493682077461983
"Q14493_IDR_202_270",0.506317922538017
"Q14494_IDR_110_612",1
"Q14498_IDR_1_144",1
"Q14500_IDR_1_42",0.530719955188161
"Q14500_IDR_366_433",0.469280044811839
"Q14511_IDR_560_699",0.506368081413083
"Q14511_IDR_66_401",0.493631918586917
"Q14512_IDR_154_205",0.417066807908998
"Q14512_IDR_1_56",0.582933192091002
"Q14515_IDR_1_424",1
"Q14517_IDR_4206_4588",1
"Q14524_IDR_1053_1147",0.188275970351971
"Q14524_IDR_1922_2016",0.196025626554336
"Q14524_IDR_30_62",0.205153232644878
"Q14524_IDR_425_663",0.205352705333518
"Q14524_IDR_992_1041",0.205192465115297
"Q14525_IDR_368_404",1
"Q14526_IDR_152_689",1
"Q14571_IDR_1828_1874",0.333085641328127
"Q14573_IDR_1129_1165",0.238511448890305
"Q14573_IDR_1555_1585",0.252395210912397
"Q14573_IDR_1803_1862",0.251767405830256
"Q14573_IDR_904_959",0.257325934367042
"Q14576_IDR_1_36",1
"Q14582_IDR_1_209",1
"Q14584_IDR_14_185",1
"Q14585_IDR_1_59",1
"Q14587_IDR_1_200",1
"Q14588_IDR_53_147",1
"Q14590_IDR_61_262",1
"Q14592_IDR_56_149",1
"Q14593_IDR_1_33",1
"Q14596_IDR_289_365",0.364689065952301
"Q14596_IDR_482_882",0.307989738263864
"Q14596_IDR_87_147",0.327321195783835
"Q14623_IDR_1_48",1
"Q14671_IDR_781_814",0.200178501800612
"Q14674_IDR_1296_1487",0.490786650936883
"Q14674_IDR_1507_1570",0.509213349063117
"Q14676_IDR_138_1891",1
"Q14677_IDR_147_625",1
"Q14678_IDR_1_48",0.528684092718433
"Q14678_IDR_53_1079",0.471315907281567
"Q14679_IDR_1091_1199",0.242302985850825
"Q14679_IDR_1_117",0.267491873617684
"Q14679_IDR_122_567",0.246068274720287
"Q14679_IDR_947_987",0.244136865811203
"Q14680_IDR_328_560",1
"Q14681_IDR_1_69",1
"Q14684_IDR_230_306",0.305163244409522
"Q14684_IDR_336_683",0.342889050291503
"Q14684_IDR_718_758",0.351947705298975
"Q14686_IDR_1_41",0.519119388185751
"Q14686_IDR_142_2063",0.480880611814249
"Q14687_IDR_1_1120",1
"Q14689_IDR_1_280",1
"Q14789_IDR_2844_2890",0.117212484185911
"Q14789_IDR_2951_3259",0.145006988236709
"Q14790_IDR_182_221",1
"Q147U1_IDR_53_168",1
"Q147X3_IDR_1_209",1
"Q14802_IDR_1_54",1
"Q14807_IDR_1_40",0.472588967983243
"Q14807_IDR_375_581",0.527411032016757
"Q14814_IDR_73_509",1
"Q14831_IDR_1_37",0.569831630660888
"Q14831_IDR_857_915",0.430168369339112
"Q14832_IDR_834_879",1
"Q14833_IDR_1_37",0.564602534372209
"Q14833_IDR_854_912",0.435397465627791
"Q14839_IDR_1_148",0.235482541786429
"Q14839_IDR_1261_1397",0.259889127070998
"Q14839_IDR_1521_1691",0.240317127941
"Q14839_IDR_217_368",0.264311203201573
"Q14847_IDR_113_204",1
"Q14978_IDR_61_624",1
"Q14980_IDR_1350_1463",0.146202572435685
"Q14980_IDR_1473_2115",0.14844145216716
"Q14980_IDR_153_284",0.144510730809111
"Q14980_IDR_357_412",0.143029648528476
"Q14980_IDR_513_552",0.140007195398169
"Q14980_IDR_705_770",0.132864768205515
"Q14980_IDR_815_1324",0.144943632455884
"Q14990_IDR_1_47",0.351504131508259
"Q14990_IDR_203_250",0.322800617070274
"Q14990_IDR_80_121",0.325695251421467
"Q14993_IDR_244_1142",1
"Q14999_IDR_1331_1384",0.296398135463335
"Q14999_IDR_316_356",0.341223761523305
"Q14999_IDR_574_624",0.362378103013361
"Q149M9_IDR_1529_1564",1
"Q149N8_IDR_1_87",0.504514780985518
"Q14D33_IDR_158_246",0.208437028397455
"Q14D33_IDR_250_289",0.211615752332085
"Q14D33_IDR_291_326",0.19675507509954
"Q14D33_IDR_332_371",0.196718728090518
"Q14D33_IDR_376_536",0.186473416080402
"Q14DG7_IDR_792_938",0.515187974591475
"Q14DG7_IDR_951_1032",0.484812025408525
"Q15003_IDR_184_237",0.159213865293586
"Q15003_IDR_1_98",0.170698571655764
"Q15003_IDR_328_363",0.172122414840699
"Q15003_IDR_377_413",0.170338963176323
"Q15003_IDR_449_483",0.172036381357496
"Q15003_IDR_533_618",0.155589803676131
"Q15004_IDR_1_60",0.525401073849535
"Q15004_IDR_71_111",0.474598926150465
"Q15005_IDR_1_38",1
"Q15007_IDR_192_396",1
"Q15011_IDR_199_252",0.338213453390027
"Q15011_IDR_314_362",0.321621334186119
"Q15011_IDR_90_133",0.340165212423854
"Q15035_IDR_322_370",1
"Q15036_IDR_389_455",1
"Q15042_IDR_530_617",1
"Q15043_IDR_248_327",1
"Q15046_IDR_1_69",1
"Q15047_IDR_108_189",0.342356878170427
"Q15047_IDR_437_563",0.341114445458854
"Q15047_IDR_848_1195",0.31652867637072
"Q15049_IDR_1_42",1
"Q15050_IDR_164_269",0.524284101028026
