"","GO0042127_regulation_of_cell_population_proliferation"
"P21918_IDR_397_477",0.488512735439803
"P21953_IDR_1_67",1
"P22459_IDR_1_170",0.47748883310862
"P22459_IDR_572_653",0.52251116689138
"P22460_IDR_1_116",0.330808424939849
"P22460_IDR_280_315",0.336135713661992
"P22460_IDR_527_613",0.333055861398159
"P22466_IDR_1_33",0.497856522103781
"P22466_IDR_45_79",0.502143477896219
"P22492_IDR_112_207",0.489499919578936
"P22492_IDR_1_40",0.510500080421064
"P22528_IDR_1_89",1
"P22557_IDR_1_85",0.501629321062415
"P22557_IDR_98_136",0.498370678937585
"P22607_IDR_1_44",0.487080802350564
"P22607_IDR_763_806",0.512919197649436
"P22626_IDR_189_353",1
"P22670_IDR_107_433",0.255780290806025
"P22670_IDR_1_101",0.239690102481378
"P22670_IDR_515_572",0.263617071324452
"P23284_IDR_1_37",1
"P23327_IDR_24_624",1
"P23352_IDR_1_40",1
"P23378_IDR_1_54",1
"P23381_IDR_1_81",1
"P23409_IDR_1_137",0.504417385283954
"P23409_IDR_146_242",0.495582614716046
"P23415_IDR_1_34",0.498391168378886
"P23415_IDR_344_408",0.501608831621114
"P23416_IDR_1_40",0.515861632530967
"P23416_IDR_352_411",0.484138367469033
"P23443_IDR_19_65",0.496141402298903
"P23443_IDR_423_525",0.503858597701097
"P23458_IDR_1_31",1
"P23468_IDR_1291_1332",1
"P23469_IDR_1_109",1
"P23470_IDR_447_788",1
"P23471_IDR_412_1662",1
"P23497_IDR_1_42",0.343698433109177
"P24468_IDR_141_171",0.510358687198247
"P24530_IDR_28_86",0.493083446480101
"P24530_IDR_408_442",0.506916553519899
"P24534_IDR_71_113",1
"P24539_IDR_1_52",1
"P24557_IDR_291_323",1
"P24588_IDR_1_335",1
"P24592_IDR_88_162",1
"P24593_IDR_99_188",1
"P24723_IDR_308_347",1
"P24863_IDR_249_283",1
"P24864_IDR_1_102",1
"P25054_IDR_1_71",0.266669603966803
"P25054_IDR_182_308",0.258319861559111
"P25054_IDR_735_2843",0.22099958946279
"P25054_IDR_76_138",0.254010945011297
"P25063_IDR_1_60",1
"P25067_IDR_1_572",1
"P25092_IDR_1019_1055",1
"P25100_IDR_1_90",0.318241720056781
"P25705_IDR_1_45",1
"P25929_IDR_342_384",1
"P25940_IDR_222_1508",1
"P25942_IDR_217_277",1
"P25963_IDR_1_42",1
"P26006_IDR_863_897",1
"P26022_IDR_1_64",0.512415405820052
"P26022_IDR_66_168",0.487584594179948
"P26038_IDR_368_416",0.508094961243687
"P26038_IDR_423_516",0.491905038756313
"P26045_IDR_347_503",1
"P26196_IDR_1_71",1
"P26358_IDR_661_729",0.525454399947327
"P26358_IDR_94_349",0.474545600052673
"P26367_IDR_115_326",1
"P26368_IDR_102_144",0.523503126325138
"P26368_IDR_1_92",0.476496873674863
"P27487_IDR_1_38",1
"P27540_IDR_1_99",0.496908004276456
"P27540_IDR_466_763",0.503091995723544
"P27544_IDR_313_350",1
"P27658_IDR_35_592",1
"P27694_IDR_114_181",1
"P27695_IDR_1_57",1
"P27708_IDR_1814_1914",1
"P27797_IDR_357_417",1
"P27815_IDR_1_336",0.388749663816261
"P27815_IDR_712_840",0.305668682949655
"P27815_IDR_842_886",0.305581653234085
"P27816_IDR_53_1152",1
"P27824_IDR_1_55",0.533980035977353
"P27824_IDR_504_592",0.466019964022647
"P27986_IDR_82_112",1
"P27987_IDR_17_570",0.484616647045304
"P27987_IDR_573_641",0.515383352954696
"P28039_IDR_1_38",1
"P28358_IDR_1_153",0.528423670643375
"P28358_IDR_155_274",0.471576329356625
"P28360_IDR_1_175",1
"P28370_IDR_112_164",0.521276650582846
"P28370_IDR_1_84",0.478723349417153
"P28472_IDR_1_31",0.529559090302007
"P28472_IDR_336_436",0.470440909697993
"P28476_IDR_1_54",0.515499025299033
"P28476_IDR_355_427",0.484500974700967
"P28562_IDR_315_367",1
"P28566_IDR_214_282",1
"P28698_IDR_105_383",0.498136080015798
"P28698_IDR_1_68",0.501863919984202
"P28702_IDR_1_200",0.472606251804039
"P28702_IDR_271_334",0.527393748195962
"P28715_IDR_1024_1157",0.504056621739773
"P28715_IDR_296_736",0.495943378260227
"P28749_IDR_332_375",0.249477223102732
"P28749_IDR_616_691",0.253124306505883
"P29350_IDR_528_595",0.491643010097023
"P29353_IDR_1_143",0.493796452736981
"P29353_IDR_326_479",0.506203547263019
"P29371_IDR_1_40",0.487751249736106
"P29371_IDR_381_465",0.512248750263894
"P29372_IDR_1_74",1
"P29374_IDR_1203_1257",0.214371502656741
"P29374_IDR_128_169",0.21193206363158
"P29374_IDR_270_307",0.19525711374169
"P29374_IDR_406_608",0.189800642578627
"P29374_IDR_615_1167",0.188638677391361
"P29375_IDR_1277_1436",0.338256234023172
"P29375_IDR_1475_1609",0.335440479235118
"P29375_IDR_182_287",0.32630328674171
"P29376_IDR_244_276",0.478601978026489
"P29376_IDR_797_864",0.521398021973511
"P29400_IDR_1_1445",1
"P29466_IDR_86_131",1
"P29474_IDR_1_65",0.324059479437324
"P29474_IDR_595_641",0.340522139844275
"P30260_IDR_783_824",0.504602764831623
"P30273_IDR_47_86",1
"P30291_IDR_1_281",0.49335161497324
"P30291_IDR_603_646",0.50664838502676
"P30304_IDR_1_334",1
"P30305_IDR_1_378",1
"P30307_IDR_1_264",1
"P30405_IDR_1_43",1
"P30411_IDR_1_44",0.504499892426831
"P30411_IDR_354_391",0.495500107573169
"P30414_IDR_1284_1462",0.519904613860953
"P30414_IDR_180_1262",0.480095386139047
"P30419_IDR_1_85",1
"P30518_IDR_1_31",1
"P30519_IDR_1_31",0.475088295355703
"P30519_IDR_250_292",0.524911704644297
"P30531_IDR_1_43",1
"P30532_IDR_1_41",1
"P30533_IDR_1_51",1
"P30550_IDR_1_33",0.510900982259413
"P30989_IDR_387_418",0.494097541507284
"P31146_IDR_394_437",1
"P31152_IDR_336_415",0.496471691301965
"P31152_IDR_467_587",0.503528308698035
"P31249_IDR_1_432",1
"P31260_IDR_1_351",1
"P31267_IDR_1_156",1
"P31268_IDR_1_162",0.562700545093727
"P31268_IDR_186_230",0.437299454906273
"P31269_IDR_17_214",1
"P31270_IDR_1_247",1
"P31271_IDR_183_225",0.513016216920902
"P31271_IDR_25_169",0.486983783079098
"P31273_IDR_1_195",0.551544387244225
"P31273_IDR_205_242",0.448455612755775
"P31274_IDR_1_201",1
"P31275_IDR_1_94",0.513403556323846
"P31275_IDR_99_220",0.486596443676154
"P31276_IDR_21_176",0.342345365963907
"P31645_IDR_1_78",1
"P31689_IDR_367_397",1
"P31749_IDR_111_142",1
"P31751_IDR_112_143",1
"P31785_IDR_338_369",1
"P31948_IDR_188_223",1
"P31994_IDR_254_310",1
"P32004_IDR_1154_1218",1
"P32019_IDR_226_305",1
"P32121_IDR_350_382",1
"P32238_IDR_241_316",0.485881858323918
"P32238_IDR_390_428",0.514118141676082
"P32239_IDR_252_334",0.50030253253511
"P32239_IDR_412_447",0.49969746746489
"P32241_IDR_410_457",1
"P32242_IDR_1_354",1
"P32243_IDR_1_283",1
"P32247_IDR_1_35",0.500502351379915
"P32247_IDR_351_399",0.499497648620085
"P32248_IDR_1_38",1
"P32745_IDR_333_418",0.461352765882005
"P32780_IDR_271_373",0.509982760603702
"P32780_IDR_418_450",0.490017239396298
"P32926_IDR_865_914",1
"P32927_IDR_529_629",0.278599715652994
"P32927_IDR_634_756",0.241789643643643
"P32927_IDR_769_800",0.241859734047031
"P32927_IDR_831_862",0.237750906656332
"P32942_IDR_514_547",1
"P32970_IDR_1_48",1
"P32971_IDR_1_32",1
"P33032_IDR_1_32",1
"P33151_IDR_1_43",0.512258269521967
"P33151_IDR_666_700",0.487741730478033
"P33176_IDR_370_438",0.479527035836786
"P33176_IDR_886_963",0.520472964163214
"P33240_IDR_194_534",1
"P33241_IDR_1_221",0.491874668509159
"P33241_IDR_240_315",0.508125331490841
"P33316_IDR_1_109",1
"P33402_IDR_1_83",1
"P33527_IDR_269_306",0.503245430127824
"P33527_IDR_872_952",0.496754569872176
"P33778_IDR_1_35",1
"P33897_IDR_1_64",1
"P33908_IDR_1_189",1
"P33981_IDR_197_512",1
"P33991_IDR_1_146",1
"P34741_IDR_1_201",1
"P34969_IDR_1_73",0.343283028773865
"P34969_IDR_272_319",0.333664161380583
"P34969_IDR_408_479",0.323052809845552
"P34972_IDR_322_360",1
"P34981_IDR_224_260",0.473389107276058
"P34981_IDR_338_398",0.526610892723942
"P34995_IDR_1_38",0.337137930709911
"P34995_IDR_236_321",0.32513000976619
"P34995_IDR_371_402",0.337732059523899
"P34998_IDR_414_444",1
"P35052_IDR_402_443",0.489467017195355
"P35052_IDR_472_558",0.510532982804645
"P35070_IDR_143_178",0.494343168597927
"P35070_IDR_32_65",0.505656831402073
"P35125_IDR_1142_1306",0.471636531964788
"P35125_IDR_484_535",0.528363468035212
"P35212_IDR_109_141",0.460464599142402
"P35212_IDR_242_333",0.539535400857598
"P35221_IDR_635_673",0.498419177572568
"P35221_IDR_863_897",0.501580822427432
"P35222_IDR_1_64",0.505204422028958
"P35222_IDR_74_121",0.494795577971042
"P35226_IDR_232_326",1
"P35227_IDR_234_344",1
"P35228_IDR_13_79",1
"P35236_IDR_1_43",1
"P35240_IDR_443_528",1
"P35321_IDR_1_89",1
"P35325_IDR_1_72",1
"P35346_IDR_1_36",0.526761104710499
"P35346_IDR_324_364",0.473238895289501
"P35348_IDR_217_263",0.503314029126039
"P35348_IDR_350_423",0.496685970873961
"P35367_IDR_224_410",1
"P35368_IDR_1_39",0.252211420985438
"P35368_IDR_238_285",0.256155483516687
"P35368_IDR_369_478",0.247370253610392
"P35368_IDR_480_520",0.244262841887483
"P35372_IDR_1_64",0.500726213004926
"P35372_IDR_358_400",0.499273786995074
"P35398_IDR_119_238",0.499348838230892
"P35398_IDR_1_65",0.500651161769108
"P35408_IDR_220_272",0.494047448050692
"P35408_IDR_353_468",0.505952551949308
"P35414_IDR_328_380",1
"P35568_IDR_1152_1224",0.263251775793704
"P35579_IDR_1899_1960",1
"P35580_IDR_1906_1976",1
"P35590_IDR_788_828",1
"P35606_IDR_826_906",1
"P35610_IDR_1_42",0.486600861553935
"P35610_IDR_84_118",0.513399138446065
"P35611_IDR_1_37",0.261493138014793
"P35611_IDR_388_420",0.259958018111738
"P35611_IDR_422_574",0.254201899645203
"P35611_IDR_581_737",0.224346944228266
"P35613_IDR_349_385",1
"P35637_IDR_1_283",0.502212891407455
"P35637_IDR_373_526",0.497787108592545
"P35638_IDR_33_126",1
"P35658_IDR_408_699",0.23538694762539
"P35658_IDR_733_775",0.258649878534063
"P35659_IDR_1_76",0.519094779906932
"P35658_IDR_784_819",0.269336805366455
"P35658_IDR_886_2090",0.236626368474092
"P35869_IDR_1_36",0.261124925401144
"P35869_IDR_385_758",0.456414023135495
"P35869_IDR_805_848",0.28246105146336
"P35900_IDR_1_31",1
"P35908_IDR_1_110",0.505608888754903
"P35908_IDR_507_629",0.494391111245097
"P35913_IDR_819_854",1
"P35916_IDR_1177_1328",0.526793432136535
"P35916_IDR_962_1004",0.473206567863465
"P35968_IDR_1169_1304",0.533464675199109
"P35968_IDR_941_995",0.466535324800891
"P36021_IDR_1_90",0.473151558552408
"P36021_IDR_505_539",0.526848441447592
"P36269_IDR_1_34",1
"P36382_IDR_240_358",1
"P36383_IDR_104_166",0.496289902492609
"P36383_IDR_298_396",0.503710097507391
"P36507_IDR_1_41",0.51297539695993
"P36507_IDR_282_313",0.48702460304007
"P36508_IDR_365_422",1
"P37231_IDR_1_135",0.529653229665883
"P37231_IDR_187_251",0.470346770334117
"P37275_IDR_1_961",0.526302129357592
"P37275_IDR_964_1124",0.473697870642408
"P37288_IDR_1_45",0.342196541534922
"P37288_IDR_249_285",0.323210657881963
"P37288_IDR_369_418",0.334592800583115
"P37840_IDR_1_140",1
"P38159_IDR_82_391",1
"P38398_IDR_100_179",0.519758017199149
"P38398_IDR_184_1646",0.480241982800851
"P38432_IDR_99_447",1
"P38435_IDR_727_758",1
"P38570_IDR_158_198",1
"P38646_IDR_1_42",1
"P38935_IDR_649_725",0.510050375162214
"P38935_IDR_783_879",0.489949624837786
"P38936_IDR_81_164",1
"P39023_IDR_1_31",1
"P39059_IDR_1_36",0.552573691466383
"P40189_IDR_698_887",1
"P40197_IDR_474_505",1
"P40198_IDR_195_225",1
"P40200_IDR_384_446",0.488688827218034
"P40200_IDR_448_481",0.511311172781966
"P40222_IDR_1_172",0.486736629957535
"P40222_IDR_486_546",0.513263370042465
"P40225_IDR_174_353",1
"P40238_IDR_201_231",1
"P40305_IDR_1_50",1
"P40337_IDR_1_59",1
"P40424_IDR_1_80",0.324920378285306
"P40424_IDR_259_430",0.344270754894116
"P40424_IDR_85_148",0.330808866820578
"P40425_IDR_1_89",0.338957610985943
"P40425_IDR_289_430",0.333325920070394
"P40425_IDR_96_159",0.327716468943663
"P40426_IDR_1_45",0.336901965954355
"P40426_IDR_295_434",0.32555115068854
"P40426_IDR_90_151",0.337546883357105
"P41146_IDR_339_370",1
"P41161_IDR_1_290",1
"P41162_IDR_131_496",1
"P41180_IDR_877_961",0.488739317001112
"P41180_IDR_983_1061",0.511260682998888
"P41181_IDR_240_271",1
"P41182_IDR_130_516",1
"P41212_IDR_137_234",0.3246573091698
"P41212_IDR_1_48",0.33283168586612
"P41212_IDR_272_329",0.342511004964081
"P41214_IDR_181_258",1
"P41218_IDR_88_205",1
"P41219_IDR_1_86",1
"P41220_IDR_1_34",1
"P41221_IDR_1_34",1
"P41225_IDR_1_446",1
"P41227_IDR_160_235",1
"P41229_IDR_1316_1418",0.339968472677709
"P41229_IDR_1427_1560",0.327050089958368
"P41229_IDR_174_319",0.332981437363923
"P41231_IDR_320_377",1
"P41235_IDR_133_179",0.346862569971045
"P41235_IDR_1_54",0.341887574930471
"P41235_IDR_378_474",0.311249855098484
"P41236_IDR_1_205",1
"P42126_IDR_1_41",1
"P42127_IDR_20_99",1
"P42166_IDR_1_38",0.534013873804198
"P42166_IDR_48_454",0.465986126195802
"P42226_IDR_653_745",1
"P42229_IDR_708_794",1
"P42261_IDR_858_906",1
"P42263_IDR_855_886",1
"P42285_IDR_1_97",1
"P42345_IDR_1809_1868",0.4820167268303
"P42345_IDR_2434_2486",0.5179832731697
"P42566_IDR_298_896",1
"P42568_IDR_139_498",1
"P42574_IDR_1_34",1
"P42575_IDR_123_169",1
"P42658_IDR_1_127",1
"P42679_IDR_1_44",1
"P42680_IDR_148_180",1
"P42681_IDR_22_79",1
"P42684_IDR_1_106",0.522294178048748
"P42684_IDR_549_1081",0.477705821951252
"P42695_IDR_1267_1412",0.52135846448262
"P42695_IDR_154_200",0.47864153551738
"P43003_IDR_1_35",0.504135453409254
"P43003_IDR_505_542",0.495864546590746
"P43004_IDR_1_32",0.499985660524726
"P43004_IDR_505_536",0.500014339475274
"P43005_IDR_473_507",1
"P43007_IDR_485_532",1
"P43088_IDR_326_359",1
"P43115_IDR_1_51",1
"P43119_IDR_216_248",0.522833722661678
"P43119_IDR_313_385",0.477166277338322
"P43121_IDR_524_559",0.493617267198826
"P43121_IDR_588_646",0.506382732801174
"P43363_IDR_1_128",1
"P43364_IDR_1_216",1
"P43365_IDR_1_103",1
"P43366_IDR_1_104",0.483370264465495
"P43366_IDR_316_347",0.516629735534505
"P43403_IDR_258_314",1
"P43405_IDR_297_346",1
"P43487_IDR_167_201",1
"P43489_IDR_129_165",0.475121432608331
"P43489_IDR_167_277",0.524878567391669
"P43629_IDR_365_397",1
"P43630_IDR_362_455",1
"P43657_IDR_305_344",1
"P43681_IDR_365_557",1
"P43686_IDR_1_33",1
"P43694_IDR_1_210",0.53108456384808
"P43694_IDR_305_423",0.46891543615192
"P43699_IDR_1_207",0.531380991429547
"P43699_IDR_213_358",0.468619008570453
"P45378_IDR_1_191",1
"P46093_IDR_309_362",1
"P46095_IDR_1_66",1
"P46098_IDR_360_410",1
"P46108_IDR_196_229",1
"P46109_IDR_186_224",1
"Q6UB99_IDR_1_2435",1
"Q6UE05_IDR_227_265",1
"Q6ULP2_IDR_1_739",0.492938888079229
"Q6ULP2_IDR_741_893",0.507061111920771
"Q6UQ28_IDR_149_180",1
"Q6UUV7_IDR_1_549",1
"Q6UUV9_IDR_1_600",1
"Q6UVJ0_IDR_448_657",1
"Q6UVK1_IDR_2181_2305",1
"Q6UVM3_IDR_566_669",0.501761142421309
"Q6UVM3_IDR_981_1044",0.498238857578691
"Q6UVW9_IDR_1_50",1
"Q6UW15_IDR_1_32",1
"Q6UW49_IDR_137_210",0.500565116872591
"Q6UW49_IDR_50_119",0.499434883127409
"Q6UW88_IDR_1_51",1
"Q6UWP7_IDR_1_53",1
"Q6UWP8_IDR_1_570",1
"Q6UWS5_IDR_27_81",1
"Q6UWT2_IDR_35_76",1
"Q6UWV2_IDR_181_215",1
"Q6UWV7_IDR_94_154",1
"Q6UWW9_IDR_104_135",1
"Q6UWX4_IDR_1_32",0.544481042654942
"Q6UWX4_IDR_603_724",0.455518957345058
"Q6UWZ7_IDR_256_298",0.506868097304528
"Q6UWZ7_IDR_300_409",0.493131902695472
"Q6UX04_IDR_178_379",1
"Q6UX06_IDR_1_65",1
"Q6UX07_IDR_314_377",1
"Q6UX15_IDR_1_31",1
"Q6UX27_IDR_160_202",1
"Q6UX34_IDR_1_87",1
"Q6UX39_IDR_1_209",1
"Q6UX41_IDR_467_500",1
"Q6UX46_IDR_51_84",1
"Q6UX68_IDR_330_397",0.334164004246645
"Q6UX68_IDR_416_541",0.336230784285301
"Q6UX68_IDR_547_658",0.329605211468053
"Q6UX71_IDR_369_457",0.493600302174769
"Q6UX71_IDR_67_106",0.506399697825231
"Q6UX72_IDR_29_75",1
"Q6UXA7_IDR_22_197",1
"Q6UXB0_IDR_139_366",0.491906890632497
"Q6UXB0_IDR_45_132",0.508093109367503
"Q6UXB2_IDR_1_41",0.528533694658355
"Q6UXI9_IDR_298_379",1
"Q6UXK2_IDR_378_478",0.49629064502233
"Q6UXK2_IDR_623_732",0.50370935497767
"Q6UXM1_IDR_835_1119",1
"Q6UXN2_IDR_134_200",1
"Q6UXN8_IDR_15_66",1
"Q6UXT8_IDR_21_59",1
"Q6UXT9_IDR_1_63",0.503711449371764
"Q6UXT9_IDR_426_468",0.496288550628236
"Q6UXU4_IDR_277_308",0.520232187522683
"Q6UXU4_IDR_37_80",0.479767812477317
"Q6UXU6_IDR_49_159",1
"Q6UXV4_IDR_1_31",0.50920233606934
"Q6UXV4_IDR_185_268",0.49079766393066
"Q6UXX5_IDR_615_669",0.334252930312444
"Q6UXX5_IDR_671_931",0.317558191874768
"Q6UXX5_IDR_946_981",0.348188877812788
"Q6UXX9_IDR_199_243",1
"Q6UXY1_IDR_222_340",0.48970486623677
"Q6UXY8_IDR_1_369",0.497361888410492
"Q6VN20_IDR_345_504",0.496698422813302
"Q6VUC0_IDR_1_57",0.501497667849058
"Q6VUC0_IDR_68_206",0.498502332150942
"Q6VY07_IDR_1_95",0.241843464995167
"Q6VY07_IDR_259_335",0.250468138485907
"Q6VY07_IDR_345_542",0.252948505977361
"Q6VY07_IDR_761_813",0.254739890541565
"Q6W0C5_IDR_1_57",0.49001558566275
"Q6W0C5_IDR_77_130",0.50998441433725
"Q6W2J9_IDR_1_1456",1
"Q6W3E5_IDR_493_623",1
"Q6W4X9_IDR_1224_2285",0.474325599735554
"Q6W4X9_IDR_2295_2343",0.525674400264446
"Q6W5P4_IDR_1_39",1
"Q6WKZ4_IDR_155_1218",1
"Q6WRI0_IDR_667_744",0.334707911596873
"Q6WRI0_IDR_861_916",0.334219199069381
"Q6WRI0_IDR_935_1398",0.331072889333746
"Q6X4T0_IDR_1_34",0.497719046818776
"Q6X4T0_IDR_60_127",0.502280953181224
"Q6Y2X3_IDR_654_702",0.473928951286155
"Q6Y7W6_IDR_1047_1119",0.252613640325262
"Q6Y7W6_IDR_1197_1269",0.241212196248192
"Q6Y7W6_IDR_595_1045",0.245706843574337
"Q6Y7W6_IDR_86_524",0.260467319852208
"Q6YBV0_IDR_1_56",1
"Q6YI46_IDR_1_128",0.495742368566003
"Q6YI46_IDR_348_380",0.504257631433997
"Q6YP21_IDR_1_41",1
"Q6ZMB0_IDR_1_79",1
"Q6ZMB5_IDR_1_43",1
"Q6ZMC9_IDR_291_328",1
"Q6ZMD2_IDR_1_38",1
"Q6ZMG9_IDR_334_384",1
"Q6ZMH5_IDR_1_32",0.368085341053996
"Q6ZMH5_IDR_308_379",0.311097658564687
"Q6ZMH5_IDR_70_153",0.320817000381317
"Q6ZMI0_IDR_149_263",0.197646620462003
"Q6ZMI0_IDR_30_112",0.18735855628863
"Q6ZMI0_IDR_446_700",0.209418050787364
"Q6ZMT4_IDR_479_941",0.48690009587878
"Q6ZMT9_IDR_1_164",1
"Q6ZMV5_IDR_653_832",1
"Q6ZMV9_IDR_380_423",0.345026363009528
"Q6ZMV9_IDR_433_556",0.32610085728805
"Q6ZMV9_IDR_692_782",0.328872779702423
"Q6ZMW2_IDR_61_270",1
"Q6ZMW3_IDR_1277_1355",0.500290952050422
"Q6ZMW3_IDR_607_671",0.499709047949578
"Q6ZMY3_IDR_1178_1216",0.251055763034782
"Q6ZMY3_IDR_1_605",0.234024877251215
"Q6ZMY3_IDR_700_859",0.262738709076155
"Q6ZMY3_IDR_990_1096",0.252180650637848
"Q6ZMY9_IDR_64_177",1
"Q6ZMZ0_IDR_1_114",0.49303711408205
"Q6ZMZ0_IDR_443_732",0.50696288591795
"Q6ZMZ3_IDR_890_926",1
"Q6ZN01_IDR_1_371",1
"Q6ZN04_IDR_1_60",0.34670830826273
"Q6ZN04_IDR_244_320",0.340367726795063
"Q6ZN19_IDR_1_87",1
"Q6ZN28_IDR_1_67",0.503965520109295
"Q6ZN28_IDR_99_135",0.496034479890705
"Q6ZN30_IDR_265_819",0.257941857557122
"Q6ZN30_IDR_52_83",0.245489046892337
"Q6ZN30_IDR_874_918",0.253137515075931
"Q6ZN30_IDR_966_1022",0.243431580474611
"Q6ZN32_IDR_147_215",0.501979464918899
"Q6ZN32_IDR_280_361",0.498020535081101
"Q6ZN44_IDR_357_427",1
"Q6ZN54_IDR_1_129",1
"Q6ZN57_IDR_1_103",1
"Q6ZN79_IDR_60_171",1
"Q6ZN84_IDR_174_345",1
"Q6ZNA4_IDR_1_830",0.489421764950609
"Q6ZNA4_IDR_892_938",0.510578235049391
"Q6ZNB6_IDR_1_126",1
"Q6ZNC4_IDR_1_386",1
"Q6ZNE5_IDR_404_434",0.494319602164671
"Q6ZNE5_IDR_436_471",0.505680397835329
"Q6ZNE9_IDR_177_409",1
"Q6ZNG0_IDR_64_169",1
"Q6ZNG2_IDR_131_187",0.261679264228602
"Q6ZNG2_IDR_1_41",0.250219832358819
"Q6ZNG2_IDR_239_339",0.250839266975371
"Q6ZNG2_IDR_47_99",0.237261636437208
"Q6ZNG9_IDR_445_492",1
"Q6ZNH5_IDR_1_189",1
"Q6ZQN5_IDR_188_296",0.491707503955689
"Q6ZQN5_IDR_48_80",0.508292496044311
"Q6ZQN7_IDR_1_85",0.488877798412039
"Q6ZQN7_IDR_694_724",0.511122201587961
"Q6ZQQ2_IDR_45_1576",1
"Q6ZQR2_IDR_1_111",0.323200884457163
"Q6ZQR2_IDR_182_219",0.342750145423927
"Q6ZQR2_IDR_221_271",0.33404897011891
"Q6ZQY2_IDR_1_50",1
"Q6ZR08_IDR_1_86",1
"Q6ZR62_IDR_1_55",0.503359517358076
"Q6ZR62_IDR_224_263",0.496640482641924
"Q6ZRC1_IDR_106_242",0.491159881084118
"Q6ZRC1_IDR_1_50",0.508840118915882
"Q6ZRF8_IDR_358_408",0.495052751342046
"Q6ZRF8_IDR_546_634",0.504947248657954
"Q6ZRH7_IDR_1121_1159",1
"Q6ZRI0_IDR_1475_2050",0.465690923197659
"Q6ZRI0_IDR_1_92",0.534309076802341
"Q6ZRI6_IDR_1_764",0.519900640976457
"Q6ZRI6_IDR_927_996",0.480099359023543
"Q6ZRI8_IDR_130_225",0.497525324564573
"Q6ZRI8_IDR_457_547",0.502474675435427
"Q6ZRK6_IDR_166_1079",1
"Q6ZRP0_IDR_1_53",0.485303583520551
"Q6ZRP0_IDR_169_262",0.514696416479449
"Q6ZRP7_IDR_1_50",0.464950976347976
"Q6ZRP7_IDR_566_698",0.535049023652024
"Q6ZRS2_IDR_1_92",0.178049823278727
"Q6ZRS2_IDR_224_600",0.170516305336567
"Q6ZS11_IDR_141_254",0.494549150681867
"Q6ZS11_IDR_533_566",0.505450849318133
"Q6ZS17_IDR_1_71",0.339865311269638
"Q6ZS17_IDR_325_790",0.317528131355695
"Q6ZS17_IDR_831_889",0.342606557374667
"Q6ZS27_IDR_1_156",1
"Q6ZS30_IDR_1279_1434",0.50883587592359
"Q6ZS30_IDR_1853_1883",0.49116412407641
"Q6ZS72_IDR_1_127",1
"Q6ZS81_IDR_1_38",0.248350824693425
"Q6ZS81_IDR_1833_1867",0.244010885978485
"Q6ZS81_IDR_2293_2369",0.264527788548555
"P46199_IDR_57_87",1
"P46527_IDR_1_33",0.528622910062189
"P46527_IDR_91_198",0.471377089937811
"P46531_IDR_1775_1838",0.331011060373565
"P46531_IDR_2120_2519",0.332514047573292
"P46531_IDR_2521_2555",0.336474892053143
"P46695_IDR_1_141",1
"P46721_IDR_627_670",1
"P46734_IDR_1_43",1
"P46776_IDR_1_38",1
"P46781_IDR_163_194",1
"P46783_IDR_95_165",1
"P46821_IDR_504_2352",1
"P46934_IDR_126_194",0.137230477797406
"P46934_IDR_1_33",0.142333841774942
"P47872_IDR_410_440",1
"P47897_IDR_190_225",1
"P47898_IDR_1_38",0.524357081220391
"P47898_IDR_232_274",0.475642918779609
"P47900_IDR_1_40",0.50094887383961
"P47900_IDR_340_373",0.49905112616039
"P47901_IDR_238_274",0.476041004647357
"P47901_IDR_359_424",0.523958995352643
"P47902_IDR_1_160",0.505906671607147
"P47902_IDR_205_265",0.494093328392853
"P47914_IDR_1_159",1
"P47928_IDR_115_161",0.512412081444607
"P47928_IDR_1_60",0.487587918555393
"P47972_IDR_87_216",1
"P47974_IDR_19_153",0.499169019106305
"P47974_IDR_219_482",0.500830980893694
"P47985_IDR_1_63",1
"P48023_IDR_27_141",1
"P48029_IDR_1_52",0.488749805188509
"P48378_IDR_275_334",0.497484136357032
"P48378_IDR_673_723",0.502515863642968
"P48380_IDR_1_31",0.328570608068557
"P48380_IDR_264_324",0.340322944706811
"P48380_IDR_658_749",0.331106447224632
"P48382_IDR_170_207",0.541963545369738
"P48382_IDR_233_616",0.458036454630262
"P48426_IDR_288_330",1
"P48431_IDR_1_317",1
"P48436_IDR_1_440",0.525218323851336
"P48436_IDR_457_497",0.474781676148664
"P48443_IDR_1_133",1
"P48444_IDR_159_268",1
"P48454_IDR_465_512",1
"P48544_IDR_1_48",0.506144707166239
"P48544_IDR_373_419",0.493855292833761
"P48546_IDR_413_466",1
"P48547_IDR_451_511",1
"P48549_IDR_1_43",0.49499690711674
"P48549_IDR_367_501",0.50500309288326
"P48736_IDR_1_33",1
"P48742_IDR_306_389",1
"P48751_IDR_1_316",0.33310795620834
"P48751_IDR_428_501",0.34968838505849
"P48751_IDR_630_673",0.317203658733169
"P48764_IDR_1_38",0.518835307920892
"P48764_IDR_549_834",0.481164692079107
"P48775_IDR_1_37",1
