"","GO0060089_molecular_transducer_activity"
"Q6UWT2_IDR_35_76",1
"Q6UWV2_IDR_181_215",1
"Q6UWV7_IDR_94_154",1
"Q6UWW9_IDR_104_135",1
"Q6UWX4_IDR_1_32",0.589924527263459
"Q6UWX4_IDR_603_724",0.410075472736541
"Q6UWZ7_IDR_256_298",0.507566254541869
"Q6UWZ7_IDR_300_409",0.492433745458131
"Q6UX04_IDR_178_379",1
"Q6UX06_IDR_1_65",1
"Q6UX07_IDR_314_377",1
"Q6UX15_IDR_1_31",1
"Q6UX27_IDR_160_202",1
"Q6UX34_IDR_1_87",1
"Q6UX39_IDR_1_209",1
"Q6UX41_IDR_467_500",1
"Q6UX46_IDR_51_84",1
"Q6UX68_IDR_330_397",0.318244083582082
"Q6UX68_IDR_416_541",0.314341457518689
"Q6UX68_IDR_547_658",0.367414458899228
"Q6UX71_IDR_369_457",0.531221911120112
"Q6UX71_IDR_67_106",0.468778088879888
"Q6UX72_IDR_29_75",1
"Q6UXA7_IDR_22_197",1
"Q6UXB0_IDR_139_366",0.416326764971069
"Q6UXB0_IDR_45_132",0.583673235028931
"Q6UXB2_IDR_1_41",0.541535429802829
"Q6UXI9_IDR_298_379",1
"Q6UXK2_IDR_378_478",0.526295062434498
"Q6UXK2_IDR_623_732",0.473704937565502
"Q6UXM1_IDR_835_1119",1
"Q6UXN2_IDR_134_200",1
"Q6UXN8_IDR_15_66",1
"Q6UXT8_IDR_21_59",1
"Q6UXT9_IDR_1_63",0.532142082210255
"Q6UXT9_IDR_426_468",0.467857917789745
"Q6UXU4_IDR_277_308",0.490278755926018
"Q6UXU4_IDR_37_80",0.509721244073982
"Q6UXU6_IDR_49_159",1
"Q6UXV4_IDR_1_31",0.534440540454668
"Q6UXV4_IDR_185_268",0.465559459545332
"Q6UXX5_IDR_615_669",0.306755655961779
"Q6UXX5_IDR_671_931",0.313032317205991
"Q6UXX5_IDR_946_981",0.38021202683223
"Q6UXX9_IDR_199_243",1
"Q6UXY1_IDR_222_340",0.475444200892827
"Q6UXY8_IDR_1_369",0.4393536039272
"Q6VN20_IDR_345_504",0.563855627918865
"Q6VUC0_IDR_1_57",0.473573267536833
"Q6VUC0_IDR_68_206",0.526426732463167
"Q6VY07_IDR_1_95",0.253499609087385
"Q6VY07_IDR_259_335",0.230549194248185
"Q6VY07_IDR_345_542",0.237889502826252
"Q6VY07_IDR_761_813",0.278061693838179
"Q6W0C5_IDR_1_57",0.548911519495335
"Q6W0C5_IDR_77_130",0.451088480504665
"Q6W2J9_IDR_1_1456",1
"Q6W3E5_IDR_493_623",1
"Q6W4X9_IDR_1224_2285",0.438278978922171
"Q6W4X9_IDR_2295_2343",0.561721021077829
"Q6W5P4_IDR_1_39",1
"Q6WKZ4_IDR_155_1218",1
"Q6WRI0_IDR_667_744",0.273076242603578
"Q6WRI0_IDR_861_916",0.319664066823075
"Q6WRI0_IDR_935_1398",0.407259690573347
"Q6X4T0_IDR_1_34",0.47738421040346
"Q6X4T0_IDR_60_127",0.52261578959654
"Q6Y2X3_IDR_654_702",0.520760222332132
"Q6Y7W6_IDR_1047_1119",0.301647961340473
"Q6Y7W6_IDR_1197_1269",0.262246699558522
"Q6Y7W6_IDR_595_1045",0.207639277151836
"Q6Y7W6_IDR_86_524",0.228466061949169
"Q6YBV0_IDR_1_56",1
"Q6YI46_IDR_1_128",0.504216723914245
"Q6YI46_IDR_348_380",0.495783276085755
"Q6YP21_IDR_1_41",1
"Q6ZMB0_IDR_1_79",1
"Q6ZMB5_IDR_1_43",1
"Q6ZMC9_IDR_291_328",1
"Q6ZMD2_IDR_1_38",1
"Q6ZMG9_IDR_334_384",1
"Q6ZMH5_IDR_1_32",0.405919845395842
"Q6ZMH5_IDR_308_379",0.272977367921542
"Q6ZMH5_IDR_70_153",0.321102786682615
"Q6ZMI0_IDR_149_263",0.195185714045454
"Q6ZMI0_IDR_30_112",0.175089285569318
"Q6ZMI0_IDR_446_700",0.202907566408356
"Q6ZMT4_IDR_479_941",0.454534505455404
"Q6ZMT9_IDR_1_164",1
"Q6ZMV5_IDR_653_832",1
"Q6ZMV9_IDR_380_423",0.320902763845128
"Q6ZMV9_IDR_433_556",0.322658250772958
"Q6ZMV9_IDR_692_782",0.356438985381915
"Q6ZMW2_IDR_61_270",1
"Q6ZMW3_IDR_1277_1355",0.490443328956078
"Q6ZMW3_IDR_607_671",0.509556671043922
"Q6ZMY3_IDR_1178_1216",0.269809663097803
"Q6ZMY3_IDR_1_605",0.23614974340832
"Q6ZMY3_IDR_700_859",0.238046209431783
"Q6ZMY3_IDR_990_1096",0.255994384062094
"Q6ZMY9_IDR_64_177",1
"Q6ZMZ0_IDR_1_114",0.489264436604656
"Q6ZMZ0_IDR_443_732",0.510735563395344
"Q6ZMZ3_IDR_890_926",1
"Q6ZN01_IDR_1_371",1
"Q6ZN04_IDR_1_60",0.29216796796391
"Q6ZN04_IDR_244_320",0.352048469414057
"Q6ZN19_IDR_1_87",1
"Q6ZN28_IDR_1_67",0.552826540940402
"Q6ZN28_IDR_99_135",0.447173459059598
"Q6ZN30_IDR_265_819",0.277494135302488
"Q6ZN30_IDR_52_83",0.268482402077759
"Q6ZN30_IDR_874_918",0.226089857176182
"Q6ZN30_IDR_966_1022",0.227933605443571
"Q6ZN32_IDR_147_215",0.529540927463002
"Q6ZN32_IDR_280_361",0.470459072536998
"Q6ZN44_IDR_357_427",1
"Q6ZN54_IDR_1_129",1
"Q6ZN57_IDR_1_103",1
"Q6ZN79_IDR_60_171",1
"Q6ZN84_IDR_174_345",1
"Q6ZNA4_IDR_1_830",0.517286036487587
"Q6ZNA4_IDR_892_938",0.482713963512413
"Q6ZNB6_IDR_1_126",1
"Q6ZNC4_IDR_1_386",1
"Q6ZNE5_IDR_404_434",0.476865460414435
"Q6ZNE5_IDR_436_471",0.523134539585566
"Q6ZNE9_IDR_177_409",1
"Q6ZNG0_IDR_64_169",1
"Q6ZNG2_IDR_131_187",0.267920359042166
"Q6ZNG2_IDR_1_41",0.254390390726524
"Q6ZNG2_IDR_239_339",0.227354525739145
"Q6ZNG2_IDR_47_99",0.250334724492165
"Q6ZNG9_IDR_445_492",1
"Q6ZNH5_IDR_1_189",1
"Q6ZQN5_IDR_188_296",0.472751890043931
"Q6ZQN5_IDR_48_80",0.527248109956069
"Q6ZQN7_IDR_1_85",0.461061627012533
"Q6ZQN7_IDR_694_724",0.538938372987467
"Q6ZQQ2_IDR_45_1576",1
"Q6ZQR2_IDR_1_111",0.328433433790962
"Q6ZQR2_IDR_182_219",0.353291991239221
"Q6ZQR2_IDR_221_271",0.318274574969817
"Q6ZQY2_IDR_1_50",1
"Q6ZR08_IDR_1_86",1
"Q6ZR62_IDR_1_55",0.500782375122697
"Q6ZR62_IDR_224_263",0.499217624877303
"Q6ZRC1_IDR_106_242",0.513986530899498
"Q6ZRC1_IDR_1_50",0.486013469100502
"Q6ZRF8_IDR_358_408",0.553843530173013
"Q6ZRF8_IDR_546_634",0.446156469826987
"Q6ZRH7_IDR_1121_1159",1
"Q6ZRI0_IDR_1475_2050",0.47940563235816
"Q6ZRI0_IDR_1_92",0.52059436764184
"Q6ZRI6_IDR_1_764",0.526455625294194
"Q6ZRI6_IDR_927_996",0.473544374705806
"Q6ZRI8_IDR_130_225",0.510806733880444
"Q6ZRI8_IDR_457_547",0.489193266119556
"Q6ZRK6_IDR_166_1079",1
"Q6ZRP0_IDR_1_53",0.484097738644954
"Q6ZRP0_IDR_169_262",0.515902261355046
"Q6ZRP7_IDR_1_50",0.535705190324445
"Q6ZRP7_IDR_566_698",0.464294809675555
"Q6ZRS2_IDR_1_92",0.183065978702269
"Q6ZRS2_IDR_224_600",0.124762835753337
"Q6ZS11_IDR_141_254",0.487506185859378
"Q6ZS11_IDR_533_566",0.512493814140622
"Q6ZS17_IDR_1_71",0.339960406716036
"Q6ZS17_IDR_325_790",0.340308031428337
"Q6ZS17_IDR_831_889",0.319731561855627
"Q6ZS27_IDR_1_156",1
"Q6ZS30_IDR_1279_1434",0.525295970423768
"Q6ZS30_IDR_1853_1883",0.474704029576232
"Q6ZS72_IDR_1_127",1
"Q6ZS81_IDR_1_38",0.233111282201286
"Q6ZS81_IDR_1833_1867",0.260302760643474
"Q6ZS81_IDR_2293_2369",0.251824795368113
"P46199_IDR_57_87",1
"P46527_IDR_1_33",0.540946571938153
"P46527_IDR_91_198",0.459053428061847
"P46531_IDR_1775_1838",0.297418253850017
"P46531_IDR_2120_2519",0.349385327993903
"P46531_IDR_2521_2555",0.35319641815608
"P46695_IDR_1_141",1
"P46721_IDR_627_670",1
"P46734_IDR_1_43",1
"P46776_IDR_1_38",1
"P46781_IDR_163_194",1
"P46783_IDR_95_165",1
"P46821_IDR_504_2352",1
"P46934_IDR_126_194",0.15572146498663
"P46934_IDR_1_33",0.13451403703339
"P47872_IDR_410_440",1
"P47897_IDR_190_225",1
"P47898_IDR_1_38",0.599054855257402
"P47898_IDR_232_274",0.400945144742598
"P47900_IDR_1_40",0.580841508130053
"P47900_IDR_340_373",0.419158491869947
"P47901_IDR_238_274",0.434396419441422
"P47901_IDR_359_424",0.565603580558578
"P47902_IDR_1_160",0.515080479540191
"P47902_IDR_205_265",0.484919520459809
"P47914_IDR_1_159",1
"P47928_IDR_115_161",0.521761303143849
"P47928_IDR_1_60",0.478238696856151
"P47972_IDR_87_216",1
"P47974_IDR_19_153",0.503670868659023
"P47974_IDR_219_482",0.496329131340976
"P47985_IDR_1_63",1
"P48023_IDR_27_141",1
"P48029_IDR_1_52",0.519968608646686
"P48378_IDR_275_334",0.511854429295092
"P48378_IDR_673_723",0.488145570704909
"P48380_IDR_1_31",0.337156395645075
"P48380_IDR_264_324",0.344914054395747
"P48380_IDR_658_749",0.317929549959178
"P48382_IDR_170_207",0.549348609530626
"P48382_IDR_233_616",0.450651390469374
"P48426_IDR_288_330",1
"P48431_IDR_1_317",1
"P48436_IDR_1_440",0.510220413551938
"P48436_IDR_457_497",0.489779586448062
"P48443_IDR_1_133",1
"P48444_IDR_159_268",1
"P48454_IDR_465_512",1
"P48544_IDR_1_48",0.511499852917288
"P48544_IDR_373_419",0.488500147082712
"P48546_IDR_413_466",1
"P48547_IDR_451_511",1
"P48549_IDR_1_43",0.459025163050453
"P48549_IDR_367_501",0.540974836949547
"P48736_IDR_1_33",1
"P48742_IDR_306_389",1
"P48751_IDR_1_316",0.303266666175426
"P48751_IDR_428_501",0.406446012742206
"P48751_IDR_630_673",0.290287321082369
"P48764_IDR_1_38",0.550243887789609
"P48764_IDR_549_834",0.44975611221039
"P48775_IDR_1_37",1
"P48788_IDR_141_182",1
"P48995_IDR_1_38",1
"P49006_IDR_1_195",1
"P49019_IDR_314_381",1
"P49023_IDR_1_347",1
"P49069_IDR_1_181",1
"P49116_IDR_180_353",1
"P49137_IDR_1_53",0.487869778630417
"P49137_IDR_367_400",0.512130221369583
"P49146_IDR_1_42",0.542462945031214
"P49448_IDR_1_61",1
"P49450_IDR_1_44",1
"P49454_IDR_1065_1791",0.209537922723709
"P49454_IDR_1_306",0.20757510571032
"P49454_IDR_1834_1885",0.199077374970586
"P49454_IDR_2788_3114",0.183348253733768
"P49454_IDR_606_846",0.200461342861617
"P49585_IDR_1_56",0.482982666950606
"P49585_IDR_303_367",0.517017333049394
"P49591_IDR_476_514",1
"P49593_IDR_421_454",1
"P49619_IDR_80_154",1
"P49640_IDR_1_186",0.500380458067121
"P49640_IDR_355_407",0.499619541932879
"P49641_IDR_1_41",1
"P49643_IDR_458_509",1
"P49674_IDR_297_416",1
"P49683_IDR_1_49",1
"P49685_IDR_322_360",1
"P49711_IDR_1_524",0.51563234177106
"P49771_IDR_163_235",1
"P49788_IDR_1_53",1
"P49790_IDR_1_58",0.458571073753273
"P49790_IDR_60_1475",0.541428926246727
"P49792_IDR_1136_1167",0.119361311603455
"P49792_IDR_1308_1344",0.117268303502847
"P49792_IDR_1806_1853",0.131299093217008
"P49792_IDR_2152_2306",0.131361101745843
"P49792_IDR_2445_2629",0.128413766916963
"P49792_IDR_2741_2836",0.105256594215692
"P49792_IDR_751_860",0.136155380136265
"P49792_IDR_978_1134",0.130884448661928
"P49795_IDR_1_76",1
"P49796_IDR_1002_1059",0.364066362190743
"P49796_IDR_381_420",0.362235329359782
"P49796_IDR_670_999",0.273698308449475
"P49802_IDR_205_252",0.52073556300537
"P49802_IDR_452_495",0.47926443699463
"P49810_IDR_1_103",1
"P49815_IDR_922_978",0.204696990930874
"P50747_IDR_25_157",1
"P50749_IDR_73_173",1
"P50750_IDR_322_372",1
"P50851_IDR_1_34",0.237345499716669
"P50851_IDR_1462_1535",0.266912395058654
"P50851_IDR_1548_1804",0.291688248115048
"P50851_IDR_930_1300",0.204053857109629
"P50914_IDR_129_215",1
"P50993_IDR_1_32",1
"P50995_IDR_1_189",1
"P51531_IDR_1332_1404",0.244466573579533
"P51531_IDR_1_334",0.27616790352032
"P51531_IDR_1509_1590",0.223241976866951
"P51531_IDR_510_697",0.256123546033197
"P51532_IDR_1254_1299",0.174240186343439
"P51532_IDR_1352_1454",0.158799261135218
"P51532_IDR_1_355",0.162246212705848
"P51532_IDR_1567_1647",0.14896653147807
"P51532_IDR_526_642",0.203908791470125
"P51532_IDR_645_699",0.151839016867299
"P51787_IDR_400_502",0.327174530392325
"P51787_IDR_619_676",0.342523246850386
"P51788_IDR_32_63",0.316983976762028
"P51788_IDR_644_772",0.337399073893388
"P51788_IDR_852_898",0.345616949344584
"P51790_IDR_1_76",1
"P51797_IDR_1_41",1
"P51798_IDR_1_91",1
"P51810_IDR_319_379",1
"P51811_IDR_401_444",1
"P51812_IDR_1_44",1
"P51813_IDR_152_207",1
"P51815_IDR_1_42",0.487286263703166
"P52292_IDR_18_72",1
"P52294_IDR_1_80",1
"P52298_IDR_126_156",1
"P52429_IDR_1_52",1
"P52564_IDR_1_32",1
"P52569_IDR_437_480",0.554684215663699
"P52569_IDR_607_658",0.445315784336301
"P52594_IDR_130_562",1
"P52597_IDR_365_401",1
"P52630_IDR_702_790",1
"P52655_IDR_58_331",1
"P52701_IDR_1_86",0.555463866245934
"P52848_IDR_1_80",1
"P52849_IDR_1_35",0.512962021560257
"P52849_IDR_41_82",0.487037978439743
"P52926_IDR_1_109",1
"P52943_IDR_81_122",1
"P52945_IDR_1_189",0.535557652616539
"P52945_IDR_198_283",0.464442347383461
"P52948_IDR_1_350",0.385597682926013
"P52948_IDR_370_728",0.322819346364078
"P52951_IDR_1_251",1
"P52948_IDR_888_1105",0.291582970709909
"P53804_IDR_1179_1290",0.15742471064243
"P53804_IDR_1342_1458",0.186640422037899
"P53804_IDR_1731_1839",0.18426271562038
"P53804_IDR_1899_1951",0.170399795601361
"P53804_IDR_392_480",0.154978218701063
"P53804_IDR_745_808",0.146294137396868
"P53805_IDR_1_58",1
"P53814_IDR_1_797",1
"P53985_IDR_201_242",0.515406240265877
"P53985_IDR_446_500",0.484593759734123
"P53992_IDR_1_323",1
"P53999_IDR_1_60",1
"P54098_IDR_1_67",0.54551368432117
"P54098_IDR_498_533",0.45448631567883
"P54105_IDR_138_237",1
"P54132_IDR_1290_1417",0.452881266085948
"P54132_IDR_1_642",0.547118733914052
"P54198_IDR_399_447",0.495995208906826
"P54198_IDR_470_664",0.504004791093174
"P54219_IDR_89_133",0.579092795748928
"P54646_IDR_338_399",0.503266550499816
"P54646_IDR_475_533",0.496733449500184
"P54707_IDR_1_46",1
"P54725_IDR_80_159",1
"P54727_IDR_231_273",0.519257666869866
"P54727_IDR_78_180",0.480742333130134
"P54750_IDR_435_494",1
"P54756_IDR_1_35",1
"P54821_IDR_1_245",1
"P54826_IDR_1_42",0.620220232147092
"P54826_IDR_247_328",0.379779767852908
"P54829_IDR_132_162",0.525834416651858
"P54829_IDR_1_91",0.474165583348142
"P54840_IDR_623_703",1
"P54845_IDR_1_136",1
"P54868_IDR_1_43",1
"P55001_IDR_1_100",1
"P55010_IDR_147_229",0.574860026306557
"P55010_IDR_387_425",0.425139973693443
"P55011_IDR_1_204",0.494471662491824
"P55196_IDR_1106_1824",0.290065391912413
"P55196_IDR_139_203",0.328113939627265
"P55196_IDR_543_595",0.381820668460322
"P55201_IDR_49_87",0.210035638655706
"P55197_IDR_199_1035",1
"P55198_IDR_180_1093",1
"P55201_IDR_122_173",0.205273676718379
"P55201_IDR_453_507",0.186363220455124
"P55201_IDR_752_788",0.196862826850357
"P55201_IDR_795_1073",0.201464637320434
"P55209_IDR_131_163",0.31008412184261
"P55209_IDR_1_35",0.353835467364838
"P55209_IDR_348_391",0.336080410792553
"P55210_IDR_1_56",1
"P55211_IDR_95_147",1
"P55212_IDR_1_33",1
"P55265_IDR_1_125",0.276895039264253
"P55265_IDR_204_292",0.229698689647373
"P55265_IDR_359_453",0.247196036672018
"P55265_IDR_576_607",0.246210234416355
"P55899_IDR_325_365",1
"P56159_IDR_348_414",0.475865946649436
"P56159_IDR_416_465",0.524134053350564
"P56177_IDR_1_255",1
"P56178_IDR_1_155",0.50857489458786
"P56178_IDR_158_280",0.49142510541214
"P56180_IDR_1_76",1
"P56181_IDR_1_108",1
"P56182_IDR_233_292",0.488176825104696
"P56182_IDR_343_461",0.511823174895304
"P56211_IDR_1_112",1
"P56270_IDR_1_336",0.484329869416729
"P56270_IDR_427_477",0.515670130583271
"P56373_IDR_363_397",1
"P56524_IDR_1046_1084",0.471793853872764
"P56524_IDR_1_652",0.528206146127236
"P56645_IDR_1_49",0.31258420013951
"P56545_IDR_398_445",1
"P56645_IDR_416_785",0.363866619698748
"P56645_IDR_875_1095",0.323549180161742
"P56945_IDR_51_489",0.506734652813316
"P56945_IDR_600_739",0.493265347186684
"P56962_IDR_206_238",0.330761236149178
"P56962_IDR_258_302",0.33590130334
"P56962_IDR_28_169",0.333337460510822
"P56975_IDR_118_288",0.226833350127987
"P56975_IDR_1_48",0.231104122133938
"P56975_IDR_312_360",0.246924217872684
"P56975_IDR_387_621",0.295138309865391
"P57052_IDR_87_281",1
"P57053_IDR_1_36",1
"P57054_IDR_1_31",1
"P57055_IDR_115_190",0.440026029854379
"P57055_IDR_1_35",0.559973970145621
"P57057_IDR_251_314",1
"P57058_IDR_1_38",0.488619961925435
"P57058_IDR_390_698",0.511380038074565
"P57059_IDR_350_755",1
"P57073_IDR_1_446",1
"P57077_IDR_1_131",1
"P57768_IDR_1_102",0.512937262314928
"P57768_IDR_247_331",0.487062737685072
"P57771_IDR_1_42",1
"P57773_IDR_112_144",0.436811904377237
"P57773_IDR_245_515",0.563188095622763
"P57789_IDR_1_50",0.563389685690048
"P57789_IDR_327_538",0.436610314309953
"P57796_IDR_1_103",1
"P58004_IDR_220_301",1
"P58005_IDR_271_316",1
"P59923_IDR_245_449",0.497728859194066
"P59942_IDR_25_63",1
"P59990_IDR_1_95",1
"P59991_IDR_1_146",1
"P60006_IDR_46_121",1
"P60014_IDR_1_249",1
"P60153_IDR_1_32",1
"P60321_IDR_27_58",1
"P60323_IDR_113_173",0.50863417958688
"P60323_IDR_21_53",0.491365820413119
"P61296_IDR_1_110",0.504793331657266
"P61296_IDR_160_203",0.495206668342734
"P61313_IDR_155_204",1
"P61328_IDR_1_38",0.510766646057567
"P61328_IDR_209_243",0.489233353942433
"P61366_IDR_30_133",1
"P61371_IDR_139_182",0.512537096214833
"P61371_IDR_233_349",0.487462903785167
"P61587_IDR_201_244",1
"P61647_IDR_40_94",1
"P62753_IDR_163_249",1
"P62807_IDR_1_35",1
"P62847_IDR_93_133",1
"P62851_IDR_1_42",1
"P62910_IDR_1_32",1
"P62955_IDR_209_275",1
"P62995_IDR_1_114",0.486055428677771
"P62995_IDR_209_288",0.513944571322229
"P63010_IDR_587_679",1
"P63027_IDR_1_43",1
"P63162_IDR_86_240",1
"P63252_IDR_1_41",0.506364337585538
"P63252_IDR_366_427",0.493635662414462
"P67809_IDR_119_324",0.447745801065115
"P67809_IDR_1_50",0.552254198934885
"P68400_IDR_332_391",1
"P68543_IDR_1_58",1
"P78310_IDR_264_346",1
"P78345_IDR_210_283",0.509878377605185
"P78345_IDR_57_101",0.490121622394815
"P78347_IDR_191_348",0.221000335170887
"P78347_IDR_655_718",0.269193064200644
"P78347_IDR_815_846",0.24917266175221
"P78347_IDR_951_998",0.260633938876259
"P78348_IDR_469_506",1
"P78352_IDR_1_34",0.55185378184768
"P78352_IDR_253_292",0.44814621815232
"P78356_IDR_293_335",1
"P78357_IDR_1230_1284",0.538437068032977
"P78357_IDR_1311_1384",0.461562931967023
"P78358_IDR_1_84",1
"P78362_IDR_1_59",0.584935064281302
"P78362_IDR_248_510",0.415064935718698
"P78363_IDR_1165_1200",0.491570372339132
"P78363_IDR_1279_1340",0.508429627660868
"P78364_IDR_1_934",1
"P78367_IDR_1_212",1
"P78368_IDR_1_38",0.475922551355105
"P78426_IDR_287_367",0.455520738155525
"P78504_IDR_1094_1218",1
"P78508_IDR_344_379",1
"P78524_IDR_1_683",1
"P78527_IDR_2030_2079",0.497267565789922
"P78527_IDR_2662_2733",0.502732434210078
"P78536_IDR_189_220",0.454405494724222
"P78536_IDR_696_794",0.545594505275778
"P78537_IDR_1_34",1
"P78545_IDR_144_270",1
"P78549_IDR_1_85",1
"P78552_IDR_1_31",1
"P78559_IDR_296_2686",1
"P78562_IDR_1_48",1
"P78563_IDR_155_224",0.542147515536569
"P78563_IDR_1_77",0.457852484463431
"P79522_IDR_1_156",1
"P80162_IDR_1_43",1
"P80192_IDR_1_51",0.460032301857961
"P82094_IDR_834_996",0.518607955605408
"P82673_IDR_1_63",1
"P82675_IDR_179_210",1
"P82909_IDR_1_72",1
"P82912_IDR_37_70",1
"P82970_IDR_1_282",1
"P82979_IDR_1_210",1
"P82987_IDR_1137_1169",1
"P83105_IDR_1_35",1
"P83111_IDR_1_98",0.560517834334441
"P83111_IDR_251_286",0.439482165665559
"P83369_IDR_228_334",0.510612337739714
"P83369_IDR_66_147",0.489387662260286
"P83731_IDR_60_157",1
"P83859_IDR_78_128",1
"P83916_IDR_73_114",1
"P84098_IDR_55_95",1
"P84101_IDR_1_59",1
"P84103_IDR_83_164",1
"P98082_IDR_1_34",0.450274893054587
"P98082_IDR_175_770",0.549725106945413
"P98088_IDR_1338_1371",0.132604241305389
"P98088_IDR_1481_1576",0.122144727008928
"P98088_IDR_1680_1737",0.119809106183564
"P98088_IDR_1849_1948",0.126988067377352
"P98179_IDR_82_157",1
"P98182_IDR_57_226",1
"Q00013_IDR_33_63",1
"Q00056_IDR_26_190",0.469248865744156
"Q00056_IDR_271_320",0.530751134255844
"Q00325_IDR_1_54",1
"Q00444_IDR_8_143",1
"Q00536_IDR_1_114",1
"Q00537_IDR_1_183",1
"Q00577_IDR_1_60",0.535764296213718
"Q00LT1_IDR_20_54",1
"Q01064_IDR_445_477",0.506309242946308
"Q01064_IDR_499_536",0.493690757053692
"Q01081_IDR_188_240",1
"Q01082_IDR_2088_2215",0.481635190252636
"Q01082_IDR_2308_2364",0.518364809747364
"Q01094_IDR_1_33",0.349137748331253
"Q01094_IDR_303_383",0.342852077736646
"Q01094_IDR_38_125",0.308010173932101
"Q01101_IDR_1_266",0.345919502316363
"Q01484_IDR_1567_3957",0.414604932005375
"Q01518_IDR_215_255",0.493928546925854
"Q01518_IDR_277_317",0.506071453074146
"Q01534_IDR_1_106",1
"Q01538_IDR_1_1011",1
"Q01543_IDR_1_119",0.515514643369301
"Q01543_IDR_200_262",0.484485356630699
"Q01546_IDR_1_59",0.517936696471424
"Q01546_IDR_512_638",0.482063303528576
"Q01628_IDR_1_40",1
"Q01629_IDR_1_39",1
"Q01650_IDR_1_41",1
"Q01664_IDR_103_338",0.446140935884937
"Q01664_IDR_1_71",0.553859064115063
"Q01668_IDR_1_100",0.219683337497854
"Q01668_IDR_1621_2062",0.231420462293846
"Q01668_IDR_2109_2157",0.211171091946897
"Q01668_IDR_449_493",0.184959965382708
"Q01668_IDR_760_847",0.152765142878695
"Q01726_IDR_1_34",1
"Q01851_IDR_1_263",1
"Q01860_IDR_1_137",1
"Q01892_IDR_1_166",1
"Q01954_IDR_187_374",0.551236295263602
"Q01954_IDR_377_925",0.448763704736398
"Q01955_IDR_1_1423",1
"Q01959_IDR_1_59",1
"Q01968_IDR_136_209",1
"Q01970_IDR_1194_1234",0.464483753563319
"Q01970_IDR_468_582",0.265880163861585
"Q01970_IDR_866_1111",0.269636082575095
"Q01973_IDR_1_44",0.379326726173453
"Q01973_IDR_428_464",0.267389444701537
"Q01973_IDR_751_937",0.35328382912501
"Q01974_IDR_429_462",0.38061967431288
"Q01974_IDR_752_943",0.61938032568712
"Q02040_IDR_270_378",0.496882257398891
"Q02040_IDR_381_695",0.503117742601109
"Q02078_IDR_72_507",1
"Q02080_IDR_89_365",1
"Q02297_IDR_269_640",0.321927939131542
"Q02318_IDR_1_53",1
"Q02363_IDR_1_32",0.521468419764144
"Q02363_IDR_84_134",0.478531580235856
"Q02383_IDR_1_582",1
"Q02386_IDR_52_163",1
"Q02388_IDR_1168_2789",1
"Q02410_IDR_1_439",0.450148779686002
"Q02410_IDR_481_511",0.549851220313998
"Q02413_IDR_772_805",0.498850641828897
"Q02413_IDR_959_1049",0.501149358171103
"Q02446_IDR_1_55",0.142469536849469
"Q02446_IDR_211_253",0.152603395840731
"Q02446_IDR_275_456",0.131736644451662
"Q02446_IDR_476_515",0.154842965256038
"Q02446_IDR_57_151",0.148844742453505
"Q02446_IDR_587_618",0.131960473454524
"Q02446_IDR_729_759",0.137542241694071
"Q02447_IDR_1_108",0.458396134949101
"Q02447_IDR_274_443",0.541603865050899
"Q02818_IDR_356_461",0.435405640540632
"Q02833_IDR_209_373",0.517343001634847
"Q02833_IDR_90_200",0.482656998365153
"Q02878_IDR_1_139",1
"Q02880_IDR_1206_1626",0.403314348076355
"Q02880_IDR_1_52",0.596685651923645
"Q02930_IDR_1_382",0.454731008363741
"Q02930_IDR_440_508",0.545268991636259
"Q02952_IDR_1_1782",1
"Q02962_IDR_128_264",1
"Q03014_IDR_1_270",1
"Q03052_IDR_1_251",0.478730620218581
"Q03052_IDR_393_451",0.521269379781419
"Q03060_IDR_1_54",0.533823435073023
"Q03060_IDR_75_166",0.466176564926977
"Q03111_IDR_146_489",1
"Q03112_IDR_1_49",0.317862164284382
"Q03112_IDR_190_377",0.336335551230599
"Q03112_IDR_386_1230",0.345802284485018
"Q03135_IDR_1_54",1
"Q03468_IDR_1010_1249",0.179676117829053
"Q03468_IDR_1318_1423",0.204058992807229
"Q03468_IDR_156_456",0.166350627816564
"Q03692_IDR_17_542",1
"Q03701_IDR_1018_1054",0.210174674557935
"Q03701_IDR_1_38",0.19048493598954
"Q03701_IDR_625_691",0.192404727308009
"Q03701_IDR_824_973",0.188845551024338
"Q03701_IDR_90_166",0.218090111120177
"Q03721_IDR_164_201",0.468322095299661
"Q03721_IDR_486_586",0.531677904700339
"Q03828_IDR_1_191",0.505875446735043
"Q03828_IDR_292_476",0.494124553264957
"Q03923_IDR_58_145",1
"Q03933_IDR_189_248",0.26609884575513
"Q03933_IDR_251_365",0.255421138873707
"Q03933_IDR_383_438",0.229543705415466
"Q03933_IDR_459_499",0.248936309955698
"Q05519_IDR_118_186",0.603898884690802
"Q05519_IDR_194_484",0.396101115309199
"Q05586_IDR_863_938",1
"Q05655_IDR_293_336",1
"Q05682_IDR_1_793",1
"Q05707_IDR_1378_1421",0.563068024019609
"Q05707_IDR_1425_1796",0.436931975980391
"Q05901_IDR_353_384",1
"Q05925_IDR_1_304",1
"Q05932_IDR_1_41",1
"Q06481_IDR_1_41",0.405426588662332
"Q06481_IDR_206_318",0.241454433504364
"Q06481_IDR_568_710",0.353118977833304
"Q06495_IDR_604_639",1
"Q06546_IDR_126_158",0.504554874755726
