"","GO0045892_negative_regulation_of_transcription._DNA_templated"
"Q5T2D3_IDR_273_388",0.337670362698769
"Q5T2E6_IDR_323_355",1
"Q5T2R2_IDR_1_90",1
"Q5T2S8_IDR_312_444",1
"Q5T2T1_IDR_302_345",1
"Q5T2W1_IDR_472_519",1
"Q5T3F8_IDR_737_771",0.488976940581105
"Q5T3F8_IDR_778_832",0.511023059418895
"Q5T3J3_IDR_237_292",0.192059558198854
"Q5T3J3_IDR_295_350",0.200930448420633
"Q5T3J3_IDR_373_569",0.215177516134091
"Q5T3J3_IDR_590_728",0.20604584986634
"Q5T3J3_IDR_61_147",0.185786627380082
"Q5T3U5_IDR_824_864",1
"Q5T440_IDR_1_44",1
"Q5T442_IDR_107_203",0.493350502456352
"Q5T4S7_IDR_2708_2965",0.136906810742708
"Q5T4S7_IDR_3334_3387",0.14386581439556
"Q5T4T6_IDR_405_709",1
"Q5T4W7_IDR_19_120",1
"Q5T5A4_IDR_1_41",1
"Q5T5A8_IDR_1_94",1
"Q5T5B0_IDR_1_92",1
"Q5T5C0_IDR_1038_1113",0.232860045026073
"Q5T5C0_IDR_1_35",0.277409702333504
"Q5T5C0_IDR_554_595",0.248899276816111
"Q5T5C0_IDR_675_790",0.240830975824312
"Q5T5D7_IDR_61_139",1
"Q5T5J6_IDR_1_385",0.3466691550152
"Q5T5J6_IDR_542_573",0.324128200635535
"Q5T5J6_IDR_712_747",0.329202644349264
"Q5T5M9_IDR_266_321",1
"Q5T5N4_IDR_66_178",1
"Q5T5P2_IDR_1_158",0.217489700473471
"Q5T5P2_IDR_1451_1943",0.299535071608708
"Q5T5P2_IDR_267_792",0.227231811345367
"Q5T5P2_IDR_795_1443",0.255743416572454
"Q5T5S1_IDR_1_38",0.330779720287283
"Q5T5S1_IDR_226_294",0.333812936222454
"Q5T5S1_IDR_459_509",0.335407343490263
"Q5T5U3_IDR_1042_1120",0.258458434434063
"Q5T5U3_IDR_1342_1954",0.25514537437541
"Q5T5U3_IDR_1_40",0.246732004330333
"Q5T5U3_IDR_170_927",0.239664186860194
"Q5T5X7_IDR_1_214",0.286417219894794
"Q5T5X7_IDR_344_385",0.256490549561346
"Q5T681_IDR_178_223",0.27286903065725
"Q5T681_IDR_82_117",0.241243024751549
"Q5T686_IDR_63_147",1
"Q5T6C5_IDR_1_78",0.42266083402672
"Q5T6C5_IDR_85_722",0.57733916597328
"Q5T6F0_IDR_1_38",1
"Q5T6F2_IDR_1_1116",1
"Q5T6S3_IDR_1_35",0.529502208080852
"Q5T6S3_IDR_348_541",0.470497791919148
"Q5T6X4_IDR_1_67",1
"Q5T6X5_IDR_852_926",1
"Q5T749_IDR_1_579",1
"Q5T750_IDR_1_224",1
"Q5T751_IDR_1_118",1
"Q5T752_IDR_1_114",1
"Q5T753_IDR_1_117",1
"Q5T754_IDR_1_117",1
"Q5T7B8_IDR_186_216",0.303527687712292
"Q5T7B8_IDR_544_1281",0.316502463506052
"Q5T7B8_IDR_68_168",0.379969848781656
"Q5T7M4_IDR_1_67",1
"Q5T7M9_IDR_14_45",1
"Q5T7N2_IDR_1_208",0.319170690389605
"Q5T7N2_IDR_318_362",0.313466482224776
"Q5T7N2_IDR_364_622",0.36736282738562
"Q5T7N3_IDR_1_38",0.537577337179149
"Q5T7N3_IDR_47_743",0.462422662820851
"Q5T7P2_IDR_1_110",1
"Q5T7P8_IDR_83_132",0.490977374950076
"Q5T870_IDR_1_85",1
"Q5T871_IDR_45_98",1
"Q5T8A7_IDR_1_1209",1
"Q5T8D3_IDR_150_442",1
"Q5T8I3_IDR_151_301",1
"Q5T8P6_IDR_335_371",0.166080340764854
"Q5T8P6_IDR_427_524",0.167480504180318
"Q5T8P6_IDR_608_737",0.169182076431496
"Q5T8P6_IDR_793_879",0.171932625797397
"Q5T8P6_IDR_85_294",0.159187137682506
"Q5T8P6_IDR_962_1007",0.166137315143429
"Q5T953_IDR_49_351",1
"Q5T9C2_IDR_156_317",1
"Q5T9C9_IDR_1_38",0.518969869859385
"Q5T9C9_IDR_292_323",0.481030130140615
"Q5T9L3_IDR_497_541",1
"Q5T9S5_IDR_1_168",0.327867022324073
"Q5T9S5_IDR_1266_1454",0.338004847026279
"Q5T9S5_IDR_356_522",0.334128130649648
"Q5T9Z0_IDR_232_273",1
"Q5TA76_IDR_1_89",1
"Q5TA77_IDR_1_95",1
"Q5TA79_IDR_1_104",1
"Q5TA81_IDR_1_108",1
"Q5TA82_IDR_1_108",1
"Q5TA89_IDR_121_159",1
"Q5TAB7_IDR_1_32",1
"Q5TAX3_IDR_1284_1505",0.266653601382475
"Q5TAX3_IDR_31_284",0.254404735095938
"Q5TAX3_IDR_579_617",0.235497760658771
"Q5TAX3_IDR_714_892",0.243443902862817
"Q5TB30_IDR_108_179",0.329583407300044
"Q5TB30_IDR_311_345",0.33376087773702
"Q5TB30_IDR_351_562",0.336655714962936
"Q5TB80_IDR_1030_1180",0.318074262557529
"Q5TB80_IDR_1_788",0.333487862750931
"Q5TB80_IDR_930_960",0.34843787469154
"Q5TBA9_IDR_1523_1591",0.139550071818383
"Q5TBA9_IDR_1_53",0.137246842613863
"Q5TBA9_IDR_1743_1785",0.138568846327192
"Q5TBA9_IDR_1937_1977",0.135063927231992
"Q5TBA9_IDR_1987_2035",0.154749657256362
"Q5TBA9_IDR_2343_2417",0.14812235266814
"Q5TBA9_IDR_2419_2656",0.146698302084069
"Q5TBB1_IDR_236_296",1
"Q5TBK1_IDR_1_39",0.48924038626329
"Q5TBK1_IDR_190_243",0.51075961373671
"Q5TC12_IDR_97_140",1
"Q5TC79_IDR_130_364",0.532984668928847
"Q5TC79_IDR_460_503",0.467015331071153
"Q5TC82_IDR_398_1133",1
"Q5TC84_IDR_1_90",0.492009547174277
"Q5TCM9_IDR_1_116",1
"Q5TC84_IDR_316_451",0.507990452825724
"Q5TCQ9_IDR_204_289",0.180538551660201
"Q5TCQ9_IDR_539_571",0.159667078816215
"Q5TCQ9_IDR_659_711",0.168506254784195
"Q5TCX8_IDR_486_1036",0.471762102333983
"Q5TCY1_IDR_313_543",0.471527542372353
"Q5TCY1_IDR_548_1321",0.528472457627647
"Q5TCZ1_IDR_132_163",0.253094177988672
"Q5TCZ1_IDR_325_447",0.243085890231185
"Q5TCZ1_IDR_505_836",0.257705295554466
"Q5TCZ1_IDR_900_1068",0.246114636225676
"Q5TD94_IDR_1_203",0.48611895810081
"Q5TD94_IDR_376_425",0.51388104189919
"Q5TDH0_IDR_365_399",0.473893129504511
"Q5TDH0_IDR_80_133",0.526106870495489
"Q5TDP6_IDR_1_63",1
"Q5TEA6_IDR_1_37",1
"Q5TEC3_IDR_1_262",1
"Q5TEJ8_IDR_544_631",1
"Q5TEU4_IDR_1_42",1
"Q5TF21_IDR_1_807",0.511562218884565
"Q5TF21_IDR_894_925",0.488437781115435
"Q5TF39_IDR_148_227",0.492286653538796
"Q5THJ4_IDR_1558_1610",0.170601699624254
"Q5THJ4_IDR_1741_1779",0.170355114570882
"Q5THJ4_IDR_2419_2460",0.159441311068451
"Q5THJ4_IDR_2597_2633",0.166358429492254
"Q5THJ4_IDR_747_793",0.15956340012995
"Q5THJ4_IDR_908_945",0.173680045114209
"Q5THK1_IDR_1_1608",0.495936729558875
"Q5THK1_IDR_1891_2040",0.504063270441125
"Q5THR3_IDR_1247_1304",0.244842407733674
"Q5THR3_IDR_1_52",0.252248651907715
"Q5THR3_IDR_245_275",0.253422115624085
"Q5THR3_IDR_575_617",0.249486824734526
"Q5TID7_IDR_1_376",1
"Q5TIE3_IDR_608_806",0.483473675411372
"Q5TIE3_IDR_921_1139",0.516526324588628
"Q5TKA1_IDR_1_99",0.503461505901914
"Q5TKA1_IDR_288_333",0.496538494098086
"Q5TYW1_IDR_61_190",1
"Q5TYW2_IDR_222_517",1
"Q5TZF3_IDR_1_34",1
"Q5VSG8_IDR_1_98",1
"Q5VSL9_IDR_1_64",0.502920283680355
"Q5VSL9_IDR_318_435",0.497079716319645
"Q5VST9_IDR_4780_4812",0.159589707031499
"Q5VST9_IDR_5489_5524",0.165373315577284
"Q5VST9_IDR_5545_5597",0.160387434794771
"Q5VST9_IDR_6241_6297",0.162932582203431
"Q5VST9_IDR_6725_6757",0.159507080171286
"Q5VST9_IDR_6770_7273",0.192209880221728
"Q5VSY0_IDR_22_251",1
"Q5VT03_IDR_136_314",0.323235783865706
"Q5VT03_IDR_16_134",0.319740824256016
"Q5VT03_IDR_331_806",0.357023391878278
"Q5VT06_IDR_1_2842",0.517257332636948
"Q5VT06_IDR_2876_2908",0.482742667363052
"Q5VT25_IDR_412_443",0.189563097033369
"Q5VT25_IDR_455_485",0.193994459291149
"Q5VT25_IDR_644_705",0.181744415659241
"Q5VT25_IDR_934_1020",0.228916577090741
"Q5VTR2_IDR_112_174",0.309853611363576
"Q5VTR2_IDR_259_650",0.360612445736988
"Q5VTT5_IDR_1_94",1
"Q5VU36_IDR_1_1336",1
"Q5VU43_IDR_2020_2170",0.319532138947676
"Q5VU43_IDR_515_1886",0.378767902670421
"Q5VU43_IDR_94_283",0.301699958381903
"Q5VU57_IDR_445_503",1
"Q5VU65_IDR_1841_1888",1
"Q5VU92_IDR_1_46",1
"Q5VU97_IDR_1126_1172",0.336266184027725
"Q5VU97_IDR_1199_1254",0.350601570483514
"Q5VU97_IDR_1_35",0.31313224548876
"Q5VUA4_IDR_1_2279",1
"Q5VUB5_IDR_327_708",0.494123509952969
"Q5VUB5_IDR_712_890",0.505876490047031
"Q5VUE5_IDR_1_71",1
"Q5VUG0_IDR_1_39",0.334752932565894
"Q5VUG0_IDR_480_521",0.339870137825518
"Q5VUG0_IDR_647_818",0.325376929608588
"Q5VV43_IDR_163_265",0.51445618018987
"Q5VV43_IDR_984_1072",0.48554381981013
"Q5VV52_IDR_1_198",1
"Q5VV67_IDR_142_298",0.314268058591723
"Q5VV67_IDR_1_58",0.299477957673998
"Q5VV67_IDR_368_1536",0.386253983734279
"Q5VVJ2_IDR_1_33",0.248897989623348
"Q5VVJ2_IDR_468_504",0.240296328733746
"Q5VVJ2_IDR_515_554",0.242991249128832
"Q5VVJ2_IDR_79_371",0.267814432514074
"Q5VVM6_IDR_1_310",0.500897352366686
"Q5VVM6_IDR_571_783",0.499102647633314
"Q5VVP1_IDR_1_1332",1
"Q5VVW2_IDR_422_472",0.493456981274016
"Q5VVW2_IDR_808_995",0.506543018725984
"Q5VVX9_IDR_239_297",1
"Q5VW00_IDR_1_47",1
"Q5VWG9_IDR_95_849",1
"Q5VW22_IDR_144_254",0.529137733672915
"Q5VW22_IDR_322_384",0.470862266327085
"Q5VW32_IDR_377_407",1
"Q5VW38_IDR_560_600",1
"Q5VWI1_IDR_1_37",0.329469972932301
"Q5VWI1_IDR_384_445",0.332492983782107
"Q5VWI1_IDR_85_338",0.338037043285592
"Q5VWJ9_IDR_1_86",1
"Q5VWK0_IDR_1_638",1
"Q5VWN6_IDR_218_261",0.168270076947404
"Q5VWN6_IDR_283_746",0.167367757318743
"Q5VWN6_IDR_757_791",0.159793792966961
"Q5VWW1_IDR_36_120",1
"Q5VWX1_IDR_164_287",1
"Q5VX71_IDR_432_490",1
"Q5VXD3_IDR_1_44",1
"Q5VXT5_IDR_241_272",1
"Q5VXU3_IDR_1_75",1
"Q5VXU9_IDR_1102_1425",0.324265598486352
"Q5VXU9_IDR_206_287",0.316627766526957
"Q5VXU9_IDR_369_577",0.359106634986691
"Q5VY09_IDR_1_305",1
"Q5VY43_IDR_798_1037",1
"Q5VYM1_IDR_93_1034",1
"Q5VYP0_IDR_1_31",0.450172437166465
"Q5VYP0_IDR_34_1333",0.549827562833535
"Q5VYS8_IDR_1_209",0.242722532322843
"Q5VYS8_IDR_1362_1436",0.230898155864613
"Q5VYS8_IDR_1460_1495",0.240971446312215
"Q5VYS8_IDR_639_940",0.285407865500329
"Q5VYV0_IDR_92_424",1
"Q5VYV7_IDR_124_408",1
"Q5VZ18_IDR_1_383",1
"Q5VZ19_IDR_107_139",1
"Q5VZ46_IDR_1_1109",1
"Q5VZ66_IDR_1_33",0.319092091350061
"Q5VZ66_IDR_138_527",0.35227901421175
"Q5VZ66_IDR_590_677",0.32862889443819
"Q5VZ89_IDR_1539_1679",0.484517431209484
"Q5VZ89_IDR_900_1536",0.515482568790516
"Q5VZB9_IDR_1_333",1
"Q5VZP5_IDR_356_388",0.150504413934355
"Q5VZP5_IDR_405_450",0.177579929570197
"Q5VZP5_IDR_452_551",0.146671887303792
"Q5VZP5_IDR_555_1134",0.171186616303713
"Q6ZS81_IDR_939_975",0.257927072456154
"Q6ZS82_IDR_106_235",1
"Q6ZSB9_IDR_121_393",1
"Q6ZSC3_IDR_173_216",1
"Q6ZSG1_IDR_16_175",1
"Q6ZSG2_IDR_1_355",0.531349893499404
"Q6ZSG2_IDR_389_479",0.468650106500596
"Q6ZSJ9_IDR_132_483",0.570518502079745
"Q6ZSJ9_IDR_1_88",0.429481497920255
"Q6ZSM3_IDR_1_39",0.333448596573669
"Q6ZSM3_IDR_230_260",0.336165693692931
"Q6ZSM3_IDR_469_516",0.330385709733401
"Q6ZSS3_IDR_65_143",1
"Q6ZSS7_IDR_1_48",0.33210330651865
"Q6ZSS7_IDR_395_430",0.341569588430873
"Q6ZSS7_IDR_626_791",0.326327105050476
"Q6ZT07_IDR_1066_1204",0.358603821809826
"Q6ZT07_IDR_940_999",0.341073681039833
"Q6ZT12_IDR_1002_1083",0.362192341436438
"Q6ZT12_IDR_1159_1191",0.31722871052283
"Q6ZT12_IDR_1193_1229",0.320578948040732
"Q6ZT52_IDR_210_329",1
"Q6ZT98_IDR_1_37",0.317224386828387
"Q6ZT98_IDR_387_437",0.304486834298702
"Q6ZT98_IDR_486_682",0.378288778872911
"Q6ZTA4_IDR_252_298",0.508845145088785
"Q6ZTA4_IDR_41_154",0.491154854911215
"Q6ZTI6_IDR_1_81",1
"Q6ZTQ3_IDR_109_183",0.49639276072504
"Q6ZTQ3_IDR_185_215",0.50360723927496
"Q6ZTQ4_IDR_839_885",1
"Q6ZTR5_IDR_1457_1518",0.501951351711227
"Q6ZTR5_IDR_3140_3187",0.498048648288773
"Q6ZTR7_IDR_228_304",1
"Q6ZTW0_IDR_1_33",1
"Q6ZTZ1_IDR_136_234",0.540545115150367
"Q6ZTZ1_IDR_1_43",0.459454884849633
"Q6ZU15_IDR_401_432",1
"Q6ZU35_IDR_1096_1164",0.166992311834112
"Q6ZU35_IDR_16_535",0.162227441978594
"Q6ZU35_IDR_551_584",0.170094929123525
"Q6ZU35_IDR_620_666",0.165129438875391
"Q6ZU35_IDR_678_857",0.160694564360415
"Q6ZU35_IDR_860_1089",0.174861313827962
"Q6ZU52_IDR_1_694",1
"Q6ZU69_IDR_378_1335",0.351126790782439
"Q6ZU80_IDR_1_216",0.492848835211085
"Q6ZU80_IDR_954_1094",0.507151164788915
"Q6ZUB0_IDR_33_525",0.485404167235338
"Q6ZUB0_IDR_534_884",0.514595832764662
"Q6ZUB1_IDR_87_1445",1
"Q6ZUI0_IDR_1_51",1
"Q6ZUJ4_IDR_33_123",1
"Q6ZUJ8_IDR_143_174",0.32174766151734
"Q6ZUJ8_IDR_398_631",0.390346268801559
"Q6ZV65_IDR_1_224",0.498798296087691
"Q6ZV65_IDR_265_296",0.501201703912309
"Q6ZV73_IDR_1286_1319",0.485385552234237
"Q6ZV73_IDR_1_869",0.514614447765763
"Q6ZV89_IDR_152_265",1
"Q6ZVC0_IDR_1_841",1
"Q6ZVD7_IDR_223_975",1
"Q6ZVD8_IDR_1051_1111",0.334013718889909
"Q6ZVD8_IDR_1177_1254",0.329135998497311
"Q6ZVD8_IDR_1279_1318",0.336850282612779
"Q6ZVF9_IDR_1_680",0.520635586738091
"Q6ZVF9_IDR_721_776",0.479364413261909
"Q6ZVH7_IDR_327_798",0.492665805941363
"Q6ZVH7_IDR_931_974",0.507334194058637
"Q6ZVL6_IDR_1207_1816",0.507403456013107
"Q6ZVL6_IDR_1_818",0.492596543986893
"Q6ZVM7_IDR_155_212",0.321644656030663
"Q6ZVM7_IDR_308_440",0.375913780626985
"Q6ZWK4_IDR_39_108",1
"Q6ZWT7_IDR_465_520",1
"Q701N2_IDR_1_237",1
"Q701N4_IDR_1_177",1
"Q702N8_IDR_1_42",0.193865112992309
"Q702N8_IDR_561_729",0.210746473343574
"Q702N8_IDR_734_791",0.193733247465561
"Q702N8_IDR_863_909",0.194088171839793
"Q702N8_IDR_935_1843",0.207566994358764
"Q709C8_IDR_1375_1417",0.330053569065203
"Q709C8_IDR_1889_1929",0.352541692223933
"Q709C8_IDR_838_904",0.317404738710864
"Q70CQ1_IDR_287_328",0.512910019053523
"Q70CQ1_IDR_86_255",0.487089980946477
"Q70CQ2_IDR_3331_3513",0.34608494413685
"Q70CQ2_IDR_479_848",0.396629957943305
"Q70CQ2_IDR_85_144",0.257285097919845
"Q70YC5_IDR_1_173",0.496497307933768
"Q70YC5_IDR_186_407",0.503502692066232
"Q70Z44_IDR_362_399",1
"Q70Z53_IDR_1_70",0.432893360456574
"Q70Z53_IDR_219_289",0.567106639543426
"Q711Q0_IDR_1_1435",1
"Q712K3_IDR_193_238",1
"Q717R9_IDR_1_77",0.504828926206421
"Q717R9_IDR_80_158",0.49517107379358
"Q71DI3_IDR_1_41",1
"Q71F23_IDR_1_245",1
"Q71F56_IDR_1522_1670",0.217307867724239
"Q71F56_IDR_2050_2088",0.185637015198444
"Q71F56_IDR_291_856",0.213532635575128
"Q71F56_IDR_874_911",0.188734793100623
"Q71F56_IDR_959_1100",0.194787688401565
"Q71H61_IDR_213_637",1
"Q71RC2_IDR_24_96",0.33870094757801
"Q71RC2_IDR_280_333",0.32186583297076
"Q71RC2_IDR_337_724",0.33943321945123
"Q76KD6_IDR_32_436",1
"Q76KP1_IDR_1_103",0.476677958653212
"Q76KP1_IDR_409_669",0.523322041346788
"Q76KX8_IDR_1_197",1
"Q76L83_IDR_379_1395",0.524354014113321
"Q76L83_IDR_84_377",0.475645985886679
"Q76LX8_IDR_32_76",1
"Q76M96_IDR_24_137",0.495215962802149
"Q76M96_IDR_272_609",0.504784037197851
"Q76MJ5_IDR_407_508",1
"Q76N32_IDR_1_620",1
"Q76N89_IDR_1042_1109",0.237444231943489
"Q76N89_IDR_1_34",0.25103926680033
"Q76N89_IDR_348_828",0.268217628893074
"Q76N89_IDR_863_1014",0.243298872363107
"Q76NI1_IDR_1376_1411",0.273347025447161
"Q76NI1_IDR_208_440",0.228806995598297
"Q76NI1_IDR_686_887",0.242793515019562
"Q76NI1_IDR_963_1076",0.25505246393498
"Q7KZ85_IDR_1_268",0.306002862330725
"Q7L2E3_IDR_145_233",0.508476064225133
"Q7L2J0_IDR_1_411",1
"Q7L2K0_IDR_44_195",1
"Q7L2R6_IDR_49_154",1
"Q7L2Z9_IDR_1_70",1
"Q7L311_IDR_30_378",1
"Q7L3B6_IDR_114_157",0.484028438495073
"Q7L3B6_IDR_1_87",0.515971561504927
"Q7L3S4_IDR_1_146",1
"Q7L3T8_IDR_1_35",1
"Q7L3V2_IDR_232_364",1
"Q7L4E1_IDR_260_302",0.492402689374146
"Q7L4E1_IDR_68_172",0.507597310625854
"Q7L4I2_IDR_1_323",1
"Q7L4P6_IDR_246_286",0.46700658120021
"Q7L4P6_IDR_78_187",0.53299341879979
"Q7L4S7_IDR_31_112",1
"Q7L513_IDR_263_316",1
"Q7L590_IDR_18_242",0.514741391410459
"Q7L9B9_IDR_200_237",0.475023563081356
"Q7LBC6_IDR_1127_1331",0.608646537926066
"Q7LBC6_IDR_258_890",0.391353462073934
"Q7LBE3_IDR_572_655",0.511930681208442
"Q7LBE3_IDR_742_791",0.488069318791558
"Q7LC44_IDR_1_204",0.505704126155118
"Q7LC44_IDR_362_396",0.494295873844882
"Q7LDG7_IDR_553_596",1
"Q7LFL8_IDR_1_313",1
"Q7LGA3_IDR_1_67",1
"Q7LGC8_IDR_1_130",1
"Q7M4L6_IDR_1_308",1
"Q7RTM1_IDR_1_53",0.52128048617194
"Q7RTM1_IDR_479_529",0.47871951382806
"Q7RTN6_IDR_26_57",0.481186805809098
"Q7RTN6_IDR_307_344",0.518813194190902
"Q7RTP6_IDR_629_801",0.499233362092501
"Q7RTP6_IDR_822_1894",0.500766637907499
"Q7RTR2_IDR_1_59",1
"Q7RTS1_IDR_1_83",0.483364670177109
"Q7RTX7_IDR_316_356",0.325020008748578
"Q7RTX7_IDR_414_472",0.326999580306754
"Q7RTX9_IDR_215_283",1
"Q7RTY1_IDR_193_285",1
"Q7RTY8_IDR_28_92",1
"Q7RTZ2_IDR_1_57",0.331029796889842
"Q7RTZ2_IDR_379_451",0.345402525063865
"Q7RTZ2_IDR_470_528",0.323567678046293
"Q7Z2H8_IDR_1_44",1
"Q7Z2K6_IDR_1_83",1
"Q7Z2K8_IDR_1_1008",1
"Q7Z2Q7_IDR_411_451",1
"Q7Z2T5_IDR_1_82",0.530319788968054
"Q7Z2T5_IDR_696_733",0.469680211031946
"Q7Z2W4_IDR_225_508",1
"Q7Z2W7_IDR_1_37",1
"Q7Z2W9_IDR_1_58",1
"Q7Z2X7_IDR_1_111",1
"Q7Z2Y5_IDR_331_1182",1
"Q7Z2Z1_IDR_504_539",0.357430858057917
"Q7Z3E2_IDR_625_898",0.464372026919178
"Q7Z3E5_IDR_277_308",0.466441350938027
"Q7Z3E5_IDR_573_818",0.533558649061973
"Q7Z3F1_IDR_1_33",0.317286010155205
"Q5VZV1_IDR_1_55",1
"Q5W041_IDR_612_697",1
"Q5W0A0_IDR_1_350",0.524546402075947
"Q5W0A0_IDR_414_455",0.475453597924053
"Q5W0B1_IDR_56_726",1
"Q5W0B7_IDR_154_220",1
"Q5W0Q7_IDR_502_934",0.53644266178121
"Q5W0Q7_IDR_94_218",0.46355733821879
"Q5W0V3_IDR_177_255",0.514405670038623
"Q5W0V3_IDR_533_564",0.485594329961377
"Q5W0Z9_IDR_300_365",1
"Q5W186_IDR_1_40",1
"Q5W5W9_IDR_130_170",1
"Q5XG99_IDR_123_239",0.334254602631476
"Q5XG99_IDR_241_296",0.333575738910194
"Q5XG99_IDR_32_68",0.33216965845833
"Q5XKE5_IDR_1_62",0.512063087158993
"Q5XKE5_IDR_474_535",0.487936912841007
"Q5XKK7_IDR_1_138",1
"Q5XKL5_IDR_152_184",1
"Q5XKR4_IDR_1_110",0.488518078845104
"Q5XKR4_IDR_154_325",0.511481921154896
"Q5XKR9_IDR_1_83",1
"Q5XPI4_IDR_683_740",1
"Q5XUX0_IDR_10_61",0.481977207380563
"Q5XUX0_IDR_379_441",0.518022792619437
"Q63HQ0_IDR_261_302",0.496817893747838
"Q63HQ0_IDR_75_259",0.503182106252162
"Q63HQ2_IDR_1_31",1
"Q63HR2_IDR_462_652",0.345279072375723
"Q63HR2_IDR_681_1127",0.345997142447408
"Q63HR2_IDR_84_122",0.308723785176869
"Q63ZY3_IDR_1_585",1
"Q641Q2_IDR_1_43",0.344631817252807
"Q641Q2_IDR_189_1341",0.315885821038042
"Q641Q2_IDR_53_186",0.339482361709152
"Q643R3_IDR_491_524",1
"Q64ET8_IDR_1_168",0.502516165713765
"Q64ET8_IDR_248_278",0.497483834286235
"Q64LD2_IDR_1_207",1
"Q658L1_IDR_1_346",1
"Q658Y4_IDR_334_371",0.502906388988114
"Q658Y4_IDR_663_716",0.497093611011886
"Q659A1_IDR_372_720",0.323495618830963
"Q659A1_IDR_48_81",0.341279097192065
"Q659A1_IDR_933_982",0.335225283976972
"Q659C4_IDR_1_166",0.186738998515088
"Q659C4_IDR_285_475",0.205650497330844
"Q659C4_IDR_477_519",0.182691195319242
"Q659C4_IDR_527_616",0.187894414009689
"Q659C4_IDR_851_914",0.237024894825137
"Q66GS9_IDR_1099_1140",0.241696453009077
"Q66GS9_IDR_378_509",0.241244915275272
"Q66GS9_IDR_518_561",0.254691425623323
"Q66GS9_IDR_73_203",0.262367206092327
"Q66K14_IDR_399_458",0.345105780219695
"Q66K79_IDR_589_629",1
"Q66K89_IDR_1_433",1
"Q66LE6_IDR_380_415",1
"Q674R7_IDR_1_173",0.470693988437137
"Q674R7_IDR_734_924",0.529306011562863
"Q674X7_IDR_1_430",0.532757473872521
"Q674X7_IDR_685_763",0.467242526127479
"Q676U5_IDR_234_268",0.495486157154502
"Q676U5_IDR_48_85",0.504513842845498
"Q684P5_IDR_1_54",0.293250320817214
"Q684P5_IDR_496_676",0.383407822625204
"Q7Z3F1_IDR_543_655",0.362522696118844
"Q7Z3F1_IDR_838_870",0.32019129372595
"Q7Z3G6_IDR_1_31",0.489151158125264
"Q7Z3G6_IDR_312_842",0.510848841874736
"Q7Z3H0_IDR_323_429",1
"Q7Z3H4_IDR_1_309",0.497075066546739
"Q7Z3H4_IDR_403_446",0.502924933453261
"Q7Z3I7_IDR_1_245",1
"Q7Z3J2_IDR_11_111",1
"Q7Z3J3_IDR_995_1032",1
"Q7Z3K3_IDR_1_369",0.231643462553026
"Q7Z3Z0_IDR_1_64",0.499775793741085
"Q7Z3Z0_IDR_391_450",0.500224206258915
"Q7Z3Z2_IDR_134_195",1
"Q7Z3Z3_IDR_1_120",1
"Q7Z3Z4_IDR_1_101",1
"Q7Z401_IDR_1509_1622",0.503221494917989
"Q7Z401_IDR_891_1436",0.496778505082011
"Q7Z402_IDR_1_97",1
"Q7Z403_IDR_1_149",1
"Q7Z406_IDR_1927_1995",1
"Q7Z417_IDR_1_648",1
"Q7Z418_IDR_178_280",1
"Q7Z422_IDR_1_152",1
"Q7Z429_IDR_107_145",0.510257299802353
"Q7Z429_IDR_1_50",0.489742700197647
"Q7Z434_IDR_477_513",0.508801827981054
"Q7Z434_IDR_98_458",0.491198172018946
"Q7Z443_IDR_973_1147",1
"Q7Z444_IDR_1_36",1
"Q7Z460_IDR_231_294",0.326856038143982
"Q7Z4P5_IDR_19_83",0.487358208686348
"Q7Z4P5_IDR_287_346",0.512641791313652
"Q7Z4Q2_IDR_1_37",0.498827969011811
"Q7Z4Q2_IDR_308_408",0.501172030988189
"Q7Z4R8_IDR_1_32",0.5101503977206
"Q7Z4R8_IDR_140_191",0.4898496022794
"Q7Z4S6_IDR_1071_1318",0.339486333792885
"Q7Z4S6_IDR_404_455",0.32049387943258
"Q7Z4S6_IDR_494_1041",0.340019786774535
"Q7Z4T8_IDR_32_89",1
"Q7Z4T9_IDR_406_515",1
"Q7Z4V0_IDR_100_440",0.240645740179688
"Q7Z4V0_IDR_1_94",0.254300585515201
"Q7Z4V0_IDR_447_478",0.251941306541034
"Q7Z4V0_IDR_600_649",0.253112367764078
"Q7Z4V5_IDR_549_671",0.516559405364473
"Q7Z4V5_IDR_91_469",0.483440594635527
"Q7Z569_IDR_26_57",0.507737638442262
"Q7Z569_IDR_82_120",0.492262361557738
"Q7Z570_IDR_77_461",0.475481694663051
"Q7Z5H3_IDR_1_35",0.494166958041174
"Q7Z5H3_IDR_351_599",0.505833041958826
"Q7Z5J4_IDR_1_1592",0.370654645252444
"Q7Z5J4_IDR_1614_1678",0.290274217108746
"Q7Z5J4_IDR_1693_1817",0.33907113763881
"Q7Z5J8_IDR_1351_1393",1
"Q7Z5K2_IDR_1051_1109",0.445970567465423
"Q7Z5K2_IDR_1_636",0.554029432534577
"Q7Z5L2_IDR_1_634",1
"Q7Z5L3_IDR_1_31",0.472167814654632
"Q7Z5L3_IDR_37_149",0.527832185345368
"Q7Z5L7_IDR_1_46",1
"Q7Z5L9_IDR_67_501",1
"Q7Z5M5_IDR_1_46",0.322222039987765
"Q7Z5M5_IDR_732_879",0.337505856984382
"Q7Z5M5_IDR_995_1056",0.340272103027853
"Q7Z5N4_IDR_1_79",0.504985745033042
"Q7Z5N4_IDR_2039_2137",0.495014254966958
