"","GO2000112_regulation_of_cellular_macromolecule_biosynthetic_process"
"Q13202_IDR_528_614",0.466184098034012
"Q13203_IDR_1_68",1
"Q13206_IDR_1_43",0.365616800992968
"Q13206_IDR_507_689",0.2971152871645
"Q13206_IDR_691_857",0.337267911842532
"Q13207_IDR_1_102",0.478862625423624
"Q13207_IDR_270_712",0.521137374576376
"Q13214_IDR_668_749",1
"Q13283_IDR_140_335",0.608506952389138
"Q13283_IDR_416_466",0.391493047610862
"Q13285_IDR_79_174",1
"Q13286_IDR_1_31",0.508421543137172
"Q13286_IDR_234_268",0.491578456862828
"Q13291_IDR_262_301",1
"Q13304_IDR_1_54",1
"Q13308_IDR_725_780",1
"Q13309_IDR_1_75",1
"Q13310_IDR_439_551",1
"Q13315_IDR_831_884",1
"Q13316_IDR_1_513",1
"Q13319_IDR_10_174",0.465206653951236
"Q13319_IDR_330_360",0.534793346048764
"Q13322_IDR_1_165",0.575152446685042
"Q13322_IDR_413_485",0.424847553314958
"Q13323_IDR_20_61",1
"Q13324_IDR_1_33",1
"Q13330_IDR_342_389",0.21476662061419
"Q13330_IDR_429_649",0.530815904899372
"Q13370_IDR_1074_1112",0.417184534498
"Q13371_IDR_1_52",1
"Q13387_IDR_1_607",1
"Q13393_IDR_140_170",0.382290055210181
"Q13393_IDR_1_50",0.302904408299205
"Q13393_IDR_500_637",0.314805536490614
"Q13398_IDR_1_112",1
"Q13402_IDR_1059_1127",0.478498161309891
"Q13402_IDR_868_998",0.521501838690109
"Q13405_IDR_1_77",1
"Q13409_IDR_1_205",1
"Q13410_IDR_487_526",1
"Q13415_IDR_177_488",1
"Q13416_IDR_30_237",1
"Q13422_IDR_1_222",0.521335350831454
"Q13422_IDR_230_446",0.478664649168546
"Q13425_IDR_59_110",1
"Q13426_IDR_200_336",1
"Q13427_IDR_179_754",1
"Q13428_IDR_21_1488",1
"Q13444_IDR_686_863",1
"Q13451_IDR_421_457",1
"Q13454_IDR_1_46",1
"Q13459_IDR_1040_1492",0.269082737838951
"Q13459_IDR_1915_2157",0.434529407593752
"Q13459_IDR_708_824",0.296387854567297
"Q13461_IDR_157_319",0.461388472237138
"Q13461_IDR_1_70",0.538611527762862
"Q13464_IDR_1318_1354",0.516820720305233
"Q13464_IDR_968_1115",0.483179279694767
"Q13467_IDR_151_186",0.479386650665601
"Q13467_IDR_541_585",0.520613349334399
"Q13469_IDR_119_160",0.157892573469932
"Q13469_IDR_165_360",0.184693236205333
"Q13469_IDR_37_113",0.170439029760995
"Q13469_IDR_680_891",0.48697516056374
"Q13470_IDR_445_585",1
"Q13472_IDR_757_810",0.321767827232957
"Q13472_IDR_853_894",0.329788143346797
"Q13472_IDR_941_1001",0.348444029420246
"Q13505_IDR_1_149",1
"Q13506_IDR_259_289",0.307138887830768
"Q13506_IDR_311_487",0.425518616208267
"Q13506_IDR_78_251",0.267342495960965
"Q13508_IDR_283_365",1
"Q13515_IDR_1_51",1
"Q13516_IDR_1_134",0.311799710806956
"Q13516_IDR_179_323",0.688200289193044
"Q13519_IDR_71_152",1
"Q13520_IDR_252_282",1
"Q13523_IDR_1_660",1
"Q13530_IDR_354_392",1
"Q13535_IDR_413_452",1
"Q13541_IDR_66_118",1
"Q13542_IDR_1_53",0.490286170353435
"Q13542_IDR_55_120",0.509713829646565
"Q13547_IDR_382_482",1
"Q13554_IDR_317_536",1
"Q13557_IDR_308_358",1
"Q13561_IDR_21_109",0.483141407916593
"Q13601_IDR_1_35",0.541335923923321
"Q13601_IDR_247_381",0.458664076076679
"Q13610_IDR_45_113",1
"Q13613_IDR_1_94",1
"Q13614_IDR_1_73",1
"Q13615_IDR_1064_1101",0.254532617104275
"Q13615_IDR_265_306",0.298037914735966
"Q13615_IDR_581_992",0.447429468159759
"Q13619_IDR_1_40",1
"Q13620_IDR_1_193",1
"Q13769_IDR_302_336",0.512430366925593
"Q13772_IDR_157_203",0.251876356378961
"Q13772_IDR_205_260",0.270516435199611
"Q13772_IDR_262_387",0.244307422122595
"Q13772_IDR_434_486",0.233299786298834
"Q13796_IDR_119_1313",0.427196192653326
"Q13796_IDR_1353_1433",0.572803807346674
"Q13823_IDR_1_33",0.512389866864785
"Q13823_IDR_464_731",0.487610133135215
"Q13825_IDR_1_31",1
"Q14008_IDR_1423_1497",0.183154892703687
"Q14008_IDR_1892_1938",0.125628184420665
"Q14008_IDR_1945_2016",0.248631010052618
"Q14011_IDR_82_172",1
"Q14012_IDR_318_370",1
"Q14028_IDR_1119_1219",0.394034659620153
"Q14028_IDR_1_632",0.605965340379847
"Q14031_IDR_1_1446",1
"Q14050_IDR_1_684",1
"Q14055_IDR_1_689",1
"Q14140_IDR_1_63",0.422118777448228
"Q14140_IDR_78_240",0.577881222551772
"Q14141_IDR_398_434",1
"Q14145_IDR_1_49",1
"Q14147_IDR_698_763",1
"Q14149_IDR_438_827",0.588216213485316
"Q14149_IDR_846_888",0.411783786514684
"Q14151_IDR_1_64",0.265460083137669
"Q14151_IDR_482_948",0.430181019992439
"Q14151_IDR_79_406",0.304358896869892
"Q14152_IDR_784_1382",1
"Q14153_IDR_1_422",1
"Q14154_IDR_146_224",0.477664611625503
"Q14154_IDR_1_66",0.522335388374497
"Q14155_IDR_135_178",0.325366886376373
"Q14155_IDR_578_705",0.325491035093568
"Q14155_IDR_728_774",0.349142078530059
"Q14156_IDR_195_227",0.50712229212376
"Q14156_IDR_686_723",0.49287770787624
"Q14157_IDR_1_69",0.325867671778485
"Q14202_IDR_1_305",0.509623099149083
"Q14202_IDR_754_1060",0.490376900850917
"Q14203_IDR_1025_1089",0.483025625268889
"Q14203_IDR_95_243",0.516974374731111
"Q14207_IDR_72_1411",1
"Q14209_IDR_1_127",0.546915582930355
"Q14209_IDR_308_384",0.453084417069645
"Q14242_IDR_1_364",0.402250600952375
"Q14242_IDR_366_412",0.597749399047625
"Q14244_IDR_1_721",1
"Q14247_IDR_1_38",0.435447076331641
"Q14247_IDR_68_492",0.564552923668359
"Q14249_IDR_1_58",1
"Q14257_IDR_1_37",1
"Q14258_IDR_355_440",1
"Q14289_IDR_1_35",0.577049196989961
"Q14289_IDR_690_877",0.422950803010039
"Q14314_IDR_175_206",0.482995611029932
"Q14314_IDR_94_173",0.517004388970068
"Q14469_IDR_151_271",0.543048285231684
"Q14493_IDR_1_139",0.474816117478698
"Q14493_IDR_202_270",0.525183882521302
"Q14494_IDR_110_612",1
"Q14498_IDR_1_144",1
"Q14500_IDR_1_42",0.517694820567276
"Q14500_IDR_366_433",0.482305179432724
"Q14511_IDR_560_699",0.532410072932442
"Q14511_IDR_66_401",0.467589927067558
"Q14512_IDR_154_205",0.485884699292517
"Q14512_IDR_1_56",0.514115300707483
"Q14515_IDR_1_424",1
"Q14517_IDR_4206_4588",1
"Q14524_IDR_1053_1147",0.223093164399968
"Q14524_IDR_1922_2016",0.191937744179267
"Q14524_IDR_30_62",0.209387296576736
"Q14524_IDR_425_663",0.176083658001009
"Q14524_IDR_992_1041",0.199498136843019
"Q14525_IDR_368_404",1
"Q14526_IDR_152_689",1
"Q14571_IDR_1828_1874",0.344472833187537
"Q14573_IDR_1129_1165",0.258056250591431
"Q14573_IDR_1555_1585",0.250559942640972
"Q14573_IDR_1803_1862",0.25939861999386
"Q14573_IDR_904_959",0.231985186773737
"Q14576_IDR_1_36",1
"Q14582_IDR_1_209",1
"Q14584_IDR_14_185",1
"Q14585_IDR_1_59",1
"Q14587_IDR_1_200",1
"Q14588_IDR_53_147",1
"Q14590_IDR_61_262",1
"Q14592_IDR_56_149",1
"Q14593_IDR_1_33",1
"Q14596_IDR_289_365",0.372632606040563
"Q14596_IDR_482_882",0.337893195569922
"Q14596_IDR_87_147",0.289474198389515
"Q14623_IDR_1_48",1
"Q14671_IDR_781_814",0.268670348695491
"Q14674_IDR_1296_1487",0.518271494813082
"Q14674_IDR_1507_1570",0.481728505186918
"Q14676_IDR_138_1891",1
"Q14677_IDR_147_625",1
"Q14678_IDR_1_48",0.494585804339852
"Q14678_IDR_53_1079",0.505414195660148
"Q14679_IDR_1091_1199",0.202128491567351
"Q14679_IDR_1_117",0.224254510159673
"Q14679_IDR_122_567",0.369187429282719
"Q14679_IDR_947_987",0.204429568990257
"Q14680_IDR_328_560",1
"Q14681_IDR_1_69",1
"Q14684_IDR_230_306",0.339595990280808
"Q14684_IDR_336_683",0.330890465660313
"Q14684_IDR_718_758",0.329513544058879
"Q14686_IDR_1_41",0.375382990511745
"Q14686_IDR_142_2063",0.624617009488255
"Q14687_IDR_1_1120",1
"Q14689_IDR_1_280",1
"Q14789_IDR_2844_2890",0.130303458993185
"Q14789_IDR_2951_3259",0.119463860016544
"Q14790_IDR_182_221",1
"Q147U1_IDR_53_168",1
"Q147X3_IDR_1_209",1
"Q14802_IDR_1_54",1
"Q14807_IDR_1_40",0.54929082171923
"Q14807_IDR_375_581",0.45070917828077
"Q14814_IDR_73_509",1
"Q14831_IDR_1_37",0.459295479152833
"Q14831_IDR_857_915",0.540704520847167
"Q14832_IDR_834_879",1
"Q14833_IDR_1_37",0.456684704243257
"Q14833_IDR_854_912",0.543315295756743
"Q14839_IDR_1_148",0.220767648261385
"Q14839_IDR_1261_1397",0.31128518759143
"Q14839_IDR_1521_1691",0.293911746158684
"Q14839_IDR_217_368",0.174035417988502
"Q14847_IDR_113_204",1
"Q14978_IDR_61_624",1
"Q14980_IDR_1350_1463",0.150864003968259
"Q14980_IDR_1473_2115",0.125371375365541
"Q14980_IDR_153_284",0.141778490437828
"Q14980_IDR_357_412",0.130601760795053
"Q14980_IDR_513_552",0.142178169077484
"Q14980_IDR_705_770",0.120547362172367
"Q14980_IDR_815_1324",0.188658838183469
"Q14990_IDR_1_47",0.36470927635974
"Q14990_IDR_203_250",0.291509512569383
"Q14990_IDR_80_121",0.343781211070878
"Q14993_IDR_244_1142",1
"Q14999_IDR_1331_1384",0.351307928548724
"Q14999_IDR_316_356",0.314369141466712
"Q14999_IDR_574_624",0.334322929984564
"Q149M9_IDR_1529_1564",1
"Q149N8_IDR_1_87",0.428919076852793
"Q14D33_IDR_158_246",0.200711498622442
"Q14D33_IDR_250_289",0.189001725080218
"Q14D33_IDR_291_326",0.198354536932859
"Q14D33_IDR_332_371",0.195725210846632
"Q14D33_IDR_376_536",0.216207028517849
"Q14DG7_IDR_792_938",0.336572434836165
"Q14DG7_IDR_951_1032",0.663427565163834
"Q15003_IDR_184_237",0.160524084168496
"Q15003_IDR_1_98",0.169990660051495
"Q15003_IDR_328_363",0.16044138788239
"Q15003_IDR_377_413",0.160344576375852
"Q15003_IDR_449_483",0.164341776331871
"Q15003_IDR_533_618",0.184357515189897
"Q15004_IDR_1_60",0.551652333938486
"Q15004_IDR_71_111",0.448347666061514
"Q15005_IDR_1_38",1
"Q15007_IDR_192_396",1
"Q15011_IDR_199_252",0.324101743157931
"Q15011_IDR_314_362",0.328174024107491
"Q15011_IDR_90_133",0.347724232734578
"Q15035_IDR_322_370",1
"Q15036_IDR_389_455",1
"Q15042_IDR_530_617",1
"Q15043_IDR_248_327",1
"Q15046_IDR_1_69",1
"Q15047_IDR_108_189",0.263370945323075
"Q15047_IDR_437_563",0.350120583455685
"Q15047_IDR_848_1195",0.38650847122124
"Q15049_IDR_1_42",1
"Q15050_IDR_164_269",0.521618727929179
"Q15050_IDR_277_365",0.478381272070821
"Q15052_IDR_109_148",0.563605853039521
"Q15052_IDR_549_649",0.436394146960479
"Q15054_IDR_125_466",1
"Q15056_IDR_118_248",0.502432232481293
"Q15056_IDR_1_34",0.497567767518707
"Q15057_IDR_516_601",1
"Q15058_IDR_1_350",0.503862150759475
"Q15058_IDR_1587_1619",0.496137849240525
"Q15059_IDR_1_34",0.201796654111718
"Q15149_IDR_2741_2785",0.51657913214275
"Q15149_IDR_99_176",0.48342086785725
"Q15172_IDR_1_52",1
"Q15173_IDR_1_58",1
"Q15185_IDR_129_160",1
"Q15198_IDR_1_62",1
"Q15223_IDR_380_489",1
"Q15233_IDR_1_56",0.372388753962341
"Q15233_IDR_305_389",0.337115272388925
"Q15233_IDR_401_471",0.290495973648734
"Q15256_IDR_253_337",0.466286580723283
"Q15256_IDR_48_82",0.533713419276717
"Q15262_IDR_731_843",1
"Q15269_IDR_227_264",0.489569558859139
"Q15269_IDR_880_919",0.510430441140861
"Q15276_IDR_31_533",0.523004063133153
"Q15276_IDR_627_682",0.476995936866847
"Q15287_IDR_1_158",0.642527367194862
"Q15287_IDR_243_305",0.357472632805138
"Q15291_IDR_342_398",0.484931970154766
"Q15390_IDR_284_333",0.61752852911111
"Q15390_IDR_87_235",0.38247147088889
"Q15397_IDR_1_129",1
"Q15398_IDR_1_117",0.198659470443489
"Q15398_IDR_127_427",0.261957270369884
"Q15398_IDR_539_606",0.2954534888113
"Q15398_IDR_621_796",0.243929770375327
"Q15406_IDR_132_276",0.659189207229656
"Q15406_IDR_1_55",0.340810792770344
"Q15413_IDR_1759_1790",0.14327512069838
"Q15413_IDR_1912_1950",0.153423643867797
"Q15413_IDR_3322_3359",0.170048039523842
"Q15413_IDR_4096_4146",0.154843497859118
"Q15413_IDR_4175_4226",0.150196161614403
"Q15413_IDR_4228_4385",0.228213536436461
"Q15415_IDR_69_496",1
"Q15418_IDR_704_735",1
"Q15424_IDR_481_910",0.57724936363762
"Q15424_IDR_79_404",0.42275063636238
"Q15427_IDR_182_424",1
"Q15526_IDR_1_60",1
"Q15528_IDR_137_200",1
"Q15532_IDR_1_418",1
"Q15542_IDR_107_202",0.255209723259772
"Q15542_IDR_1_100",0.486416560708869
"Q15542_IDR_359_424",0.258373716031359
"Q15544_IDR_1_99",1
"Q15545_IDR_185_282",1
"Q15554_IDR_1_86",0.550466273080379
"Q15554_IDR_290_488",0.449533726919621
"Q15555_IDR_173_240",1
"Q15560_IDR_79_131",1
"Q15561_IDR_119_156",0.501429228090885
"Q15561_IDR_1_40",0.498570771909115
"Q15562_IDR_1_41",1
"Q15569_IDR_1_44",0.327029985495236
"Q15569_IDR_319_566",0.307935258220297
"Q15569_IDR_588_626",0.365034756284467
"Q15572_IDR_603_731",0.493198282324048
"Q15572_IDR_735_869",0.506801717675952
"Q15648_IDR_519_1581",1
"Q15649_IDR_39_85",1
"Q15650_IDR_74_149",1
"Q15651_IDR_1_99",1
"Q15652_IDR_1310_1709",0.0942639703147835
"Q15652_IDR_1936_2070",0.11734933139083
"Q15652_IDR_2073_2144",0.0943929201555096
"Q15652_IDR_252_704",0.163808595398237
"Q15652_IDR_716_797",0.160453978633068
"Q15652_IDR_803_857",0.138406860076
"Q15652_IDR_868_1305",0.231324344031572
"Q15653_IDR_297_356",1
"Q15654_IDR_1_251",1
"Q15672_IDR_1_110",1
"Q15678_IDR_304_870",1
"Q15691_IDR_131_194",1
"Q15696_IDR_1_59",0.445844176372899
"Q15696_IDR_344_482",0.554155823627101
"Q15697_IDR_132_295",1
"Q15699_IDR_1_151",0.319984111277178
"Q15750_IDR_370_474",1
"Q15751_IDR_1311_1433",0.124527198434522
"Q15751_IDR_1458_1551",0.141107005495542
"Q15751_IDR_2253_2287",0.142201974846109
"Q15751_IDR_2405_2496",0.204314708220393
"Q15751_IDR_2610_2751",0.123113778783981
"Q15751_IDR_2797_2921",0.264735334219453
"Q15758_IDR_1_42",0.468913858957953
"Q15758_IDR_491_541",0.531086141042047
"Q15760_IDR_1_53",0.538678653321555
"Q15760_IDR_354_415",0.461321346678445
"Q15761_IDR_243_317",1
"Q15762_IDR_280_318",1
"Q15768_IDR_171_288",1
"Q15772_IDR_1907_2573",0.317832537457668
"Q15772_IDR_2772_2928",0.393836167468342
"Q15772_IDR_277_637",0.28833129507399
"Q15773_IDR_1_248",1
"Q15776_IDR_137_320",1
"Q15784_IDR_1_133",0.246524374685838
"Q15853_IDR_104_169",0.32325358030629
"Q15853_IDR_1_57",0.344007745745674
"Q15853_IDR_202_242",0.332738673948036
"Q15858_IDR_1025_1079",0.251487379952194
"Q15858_IDR_1094_1149",0.25197220674349
"Q15858_IDR_1910_1988",0.249460971986768
"Q15858_IDR_419_681",0.247079441317548
"Q15878_IDR_1_49",0.256631545911911
"Q15878_IDR_1882_2311",0.441618466378486
"Q15878_IDR_737_1125",0.301749987709603
"Q15884_IDR_118_444",1
"Q15904_IDR_1_38",1
"Q15906_IDR_1_202",0.260609080854316
"Q15906_IDR_225_258",0.424591687555864
"Q15906_IDR_334_364",0.314799231589819
"Q15907_IDR_183_218",1
"Q15910_IDR_183_216",0.526530091970694
"Q15910_IDR_300_417",0.473469908029306
"Q15911_IDR_1_124",0.0967043302635792
"Q15911_IDR_153_186",0.0546187443227257
"Q15915_IDR_369_441",0.437080306986662
"Q15916_IDR_128_296",1
"Q15935_IDR_49_213",1
"Q15937_IDR_1_45",0.470786560244759
"Q15937_IDR_81_194",0.529213439755241
"Q15942_IDR_1_354",1
"Q15973_IDR_55_95",1
"Q16099_IDR_859_889",1
"Q16143_IDR_1_134",1
"Q16181_IDR_406_437",1
"Q16186_IDR_130_260",1
"Q16204_IDR_1_60",0.36362334669972
"Q16204_IDR_181_474",0.63637665330028
"Q16206_IDR_374_454",0.596300235264382
"Q16206_IDR_463_530",0.403699764735618
"Q16236_IDR_31_453",1
"Q16254_IDR_201_346",1
"Q16280_IDR_1_64",0.470437660634813
"Q16280_IDR_81_124",0.529562339365187
"Q16520_IDR_95_125",0.597042768757372
"Q16526_IDR_501_586",1
"Q16527_IDR_83_115",1
"Q16531_IDR_745_781",1
"Q16533_IDR_229_368",1
"Q16534_IDR_1_68",0.344856022342774
"Q16534_IDR_95_247",0.655143977657226
"Q16537_IDR_1_42",1
"Q16538_IDR_192_271",0.508303382332653
"Q16538_IDR_370_582",0.491696617667347
"Q16543_IDR_346_378",0.502966799644855
"Q16543_IDR_95_148",0.497033200355145
"Q16549_IDR_1_46",0.507592716197225
"Q16549_IDR_694_748",0.492407283802775
"Q16552_IDR_1_40",1
"Q16555_IDR_509_572",1
"Q16558_IDR_1_36",1
"Q16559_IDR_63_108",1
"Q16560_IDR_142_246",1
"Q16566_IDR_340_473",1
"Q16630_IDR_481_551",0.438326440767016
"Q16633_IDR_1_256",1
"Q16637_IDR_145_255",0.514217645349306
"Q16637_IDR_57_87",0.485782354650694
"Q16643_IDR_136_617",1
"Q16644_IDR_1_35",0.569615740205088
"Q16644_IDR_345_382",0.430384259794912
"Q16649_IDR_1_427",1
"Q16650_IDR_21_95",0.332040747540769
"Q16650_IDR_385_502",0.313657679866317
"Q16650_IDR_559_670",0.354301572592913
"Q16651_IDR_1_40",1
"Q16655_IDR_1_40",0.458532220963701
"Q16655_IDR_49_118",0.541467779036299
"Q16656_IDR_1_100",1
"Q16659_IDR_323_353",0.275907146859275
"Q16659_IDR_355_434",0.403102421239796
"Q16659_IDR_483_525",0.320990431900929
"Q16665_IDR_360_408",0.463105562047238
"Q16778_IDR_1_36",1
"Q16790_IDR_1_137",1
"Q16795_IDR_1_46",1
"Q16798_IDR_1_48",1
"Q16799_IDR_1_196",0.493159798090584
"Q16799_IDR_202_579",0.506840201909416
"Q16819_IDR_1_36",0.497029859773803
"Q16819_IDR_605_663",0.502970140226197
"Q16821_IDR_1_59",0.267041686245627
"Q16821_IDR_235_795",0.292635262534136
"Q16821_IDR_799_1072",0.440323051220237
"Q16825_IDR_308_857",1
"Q16828_IDR_150_203",0.507494119999329
"Q16828_IDR_351_381",0.492505880000671
"Q16829_IDR_1_51",0.352216277930932
"Q16829_IDR_189_240",0.305385791621106
"Q16829_IDR_388_419",0.342397930447963
"Q16832_IDR_372_488",0.535957213252316
"Q16832_IDR_491_551",0.464042786747684
"Q16842_IDR_1_31",1
"Q17RC7_IDR_1_134",1
"Q17RD7_IDR_31_346",1
"Q17RG1_IDR_652_752",1
"Q17RM4_IDR_655_714",1
"Q17RN3_IDR_317_349",1
"Q17RQ9_IDR_332_366",0.428789727559328
"Q17RQ9_IDR_541_610",0.571210272440672
"Q17RS7_IDR_460_890",1
"Q17RW2_IDR_1_35",0.453942850853963
"Q17RW2_IDR_239_1507",0.546057149146037
"Q17RY0_IDR_12_394",1
"Q17RY6_IDR_1_37",1
"Q18PE1_IDR_205_404",0.559453908583541
"Q18PE1_IDR_406_484",0.440546091416459
"Q19T08_IDR_20_178",1
"Q1A5X6_IDR_1_38",0.497390073767492
"Q1A5X6_IDR_65_100",0.502609926232508
"Q1ED39_IDR_1_353",1
"Q1EHB4_IDR_560_618",1
"Q1HG43_IDR_296_343",1
"Q2I0M5_IDR_191_234",0.3350676579843
"Q2KHM9_IDR_1_59",0.306020366428784
"Q2KHM9_IDR_375_742",0.34207453370205
"Q2KHM9_IDR_61_362",0.351905099869165
"Q2KHR2_IDR_156_1286",0.665386248831531
"Q2KHR2_IDR_65_127",0.334613751168469
"Q2KHR3_IDR_1_1549",1
"Q2KHT3_IDR_349_476",0.393926414013581
"Q2KHT3_IDR_832_1053",0.606073585986419
"Q2KJY2_IDR_1_127",0.110639145330885
"Q2KJY2_IDR_1237_1966",0.233930386105504
"Q2KJY2_IDR_169_315",0.239357066777671
"Q2KJY2_IDR_324_412",0.131476749126937
"Q2KJY2_IDR_802_853",0.116245847623347
"Q2KJY2_IDR_898_1169",0.168350805035656
"Q2L4Q9_IDR_1_34",1
"Q2LD37_IDR_1192_1473",0.0739446089609783
"Q2LD37_IDR_1573_1603",0.062272894920686
"Q2LD37_IDR_160_190",0.0716866090285114
"Q2LD37_IDR_1675_1707",0.0621841896631687
"Q2M243_IDR_592_656",0.560642626790501
"Q2M296_IDR_256_301",1
"Q2M2E3_IDR_1_65",0.474229008179355
"Q2M2E3_IDR_217_257",0.525770991820645
"Q2M2H8_IDR_1_37",0.429288145038729
"Q2M2H8_IDR_1811_2515",0.570711854961271
"Q2M2I3_IDR_292_478",1
"Q2M2I5_IDR_1_107",0.526041603783377
"Q2M2I5_IDR_452_499",0.473958396216623
"Q2M2I8_IDR_1_31",0.430207305994641
"Q2M2I8_IDR_323_958",0.569792694005359
"Q2M2Z5_IDR_1_80",0.339942157719625
"Q2M2Z5_IDR_90_673",0.660057842280375
"Q2M385_IDR_683_716",1
"Q2M389_IDR_1137_1173",1
"Q2M3C6_IDR_1_78",0.463137198928315
"Q2M3C6_IDR_269_481",0.536862801071685
"Q2M3C7_IDR_1_41",0.138844552918043
"Q2M3C7_IDR_192_451",0.187999340840007
"Q2NKX8_IDR_669_1196",1
"Q2NKX9_IDR_25_103",1
"Q2NL68_IDR_1_480",1
"Q2NL82_IDR_1_77",0.425746494392197
"Q2NL82_IDR_312_393",0.291282688291514
"Q2NL82_IDR_408_472",0.282970817316289
"Q2NL98_IDR_128_169",1
"Q2PPJ7_IDR_318_376",0.223412553897936
"Q2PPJ7_IDR_444_501",0.260159502543693
"Q2PPJ7_IDR_667_907",0.235805188384694
"Q2TAL8_IDR_335_471",0.320268759011562
"Q2TAZ0_IDR_111_146",0.132674337303616
"Q2TAZ0_IDR_1245_1307",0.129207922016708
"Q2TAZ0_IDR_1319_1355",0.145086551225053
"Q2TAZ0_IDR_1439_1474",0.133908541640864
"Q2TAZ0_IDR_1608_1658",0.160230415338824
"Q2TAZ0_IDR_337_417",0.161421361402986
"Q2TAZ0_IDR_879_920",0.137470871071949
"Q2TB10_IDR_1_360",0.233093253707767
"Q2TB10_IDR_383_482",0.302360591090538
"Q2TB10_IDR_573_608",0.254466614269289
"Q2TB10_IDR_622_664",0.210079540932406
"Q2TB18_IDR_621_653",1
"Q2TBA0_IDR_264_297",1
"Q2TBC4_IDR_214_316",1
"Q2TBE0_IDR_1_506",0.611267935883401
"Q2Y0W8_IDR_219_284",0.343574681790291
"Q2Y0W8_IDR_57_92",0.381865188770633
"Q2YD98_IDR_210_288",0.298967953063145
"Q2YD98_IDR_384_555",0.240462239821522
"Q2YD98_IDR_557_709",0.460569807115332
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.509738192449147
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
"Q3KP31_IDR_19_108",1
"Q3KP44_IDR_420_488",0.520517634086564
"Q3KP44_IDR_522_562",0.479482365913436
"Q3KP66_IDR_1_120",0.471872827513202
"Q3KP66_IDR_209_629",0.528127172486798
"Q3KQU3_IDR_1_827",1
"Q3KQV3_IDR_59_209",0.514333308685361
"Q3KQV3_IDR_602_632",0.485666691314639
"Q3KR16_IDR_1_98",0.580701140845862
"Q3KR16_IDR_517_765",0.419298859154138
"Q3KR37_IDR_1_82",0.377573766869779
"Q3KR37_IDR_225_363",0.294133740030923
"Q3KR37_IDR_543_646",0.328292493099299
"Q3L8U1_IDR_1448_1485",0.17023946352999
"Q3L8U1_IDR_1_706",0.414079044850668
"Q3SY46_IDR_1_35",1
"Q3SY52_IDR_115_232",0.566052383231597
"Q3SY52_IDR_70_112",0.433947616768403
"Q3SY56_IDR_1_228",0.656517094381778
"Q3SY56_IDR_331_376",0.343482905618222
"Q3SY84_IDR_1_76",0.499471296122687
"Q3SY84_IDR_460_523",0.500528703877313
"Q3SYB3_IDR_1_106",0.428964969480897
"Q3SYB3_IDR_249_402",0.571035030519104
"Q3SYG4_IDR_826_887",1
"Q3T8J9_IDR_1_535",0.161226129912314
"Q3T8J9_IDR_1782_2150",0.186395037204962
"Q3T8J9_IDR_2210_2241",0.15298143800802
"Q3T8J9_IDR_542_593",0.170205851939171
"Q3V5L5_IDR_1_104",1
"Q3T8J9_IDR_598_707",0.162738778157607
"Q3T8J9_IDR_932_1622",0.166452764777926
"Q3V6T2_IDR_219_256",0.229139407021676
"Q3V6T2_IDR_325_709",0.206648504814618
"Q3V6T2_IDR_897_1045",0.254211419101313
"Q494U1_IDR_1_47",0.434778266395102
"Q494U1_IDR_318_583",0.565221733604898
"Q494V2_IDR_1_151",0.256364926578248
"Q494V2_IDR_206_252",0.273990832915925
"Q494V2_IDR_275_383",0.243216442038903
"Q494V2_IDR_547_605",0.226427798466925
"Q494W8_IDR_259_296",0.504338433372114
"Q494W8_IDR_302_337",0.495661566627886
"Q494X3_IDR_1_130",1
"Q495A1_IDR_166_222",1
"Q495C1_IDR_105_229",0.509677279325848
"Q495C1_IDR_238_297",0.490322720674152
"Q495M3_IDR_1_51",1
"Q495M9_IDR_152_254",0.538136089535616
"Q495M9_IDR_258_387",0.461863910464384
"Q495N2_IDR_1_40",1
"Q495T6_IDR_1_51",0.486299616835057
"Q495T6_IDR_54_84",0.513700383164943
"Q495W5_IDR_1_38",1
"Q495Y8_IDR_1_187",1
"Q49AM3_IDR_424_519",0.55837785123143
"Q49AM3_IDR_83_299",0.44162214876857
"Q49AN0_IDR_520_593",1
"Q49AR2_IDR_166_232",1
"Q49MG5_IDR_1_464",0.309574189828857
"Q49MG5_IDR_468_547",0.316388844488094
"Q49MG5_IDR_567_647",0.374036965683049
"Q49MI3_IDR_1_42",1
"Q4AC94_IDR_1563_1630",0.211446723889989
"Q4AC94_IDR_171_338",0.195082016126037
"Q4AC94_IDR_1772_2332",0.208323201971361
"Q4AC94_IDR_454_523",0.180874440555552
"Q4AC94_IDR_709_799",0.204273617457061
"Q4AC99_IDR_87_135",1
"Q4ADV7_IDR_1129_1223",0.349695771560584
"Q4ADV7_IDR_1352_1419",0.316071376892423
"Q4ADV7_IDR_987_1053",0.334232851546992
"Q4FZB7_IDR_1_69",0.291060119899794
"Q4FZB7_IDR_334_741",0.386251811219384
