"","GO0003729_mRNA_binding"
"Q13129_IDR_483_581",0.139693227209319
"Q13129_IDR_593_672",0.143721491631067
"Q13129_IDR_804_1552",0.133487031258171
"Q13131_IDR_350_404",0.490188380327377
"Q13131_IDR_479_540",0.509811619672623
"Q13201_IDR_978_1061",0.329494275383659
"Q13202_IDR_304_525",0.440289873997403
"Q13202_IDR_528_614",0.559710126002597
"Q13203_IDR_1_68",1
"Q13206_IDR_1_43",0.371371003229122
"Q13206_IDR_507_689",0.304850643436483
"Q13206_IDR_691_857",0.323778353334395
"Q13207_IDR_1_102",0.502350749571033
"Q13207_IDR_270_712",0.497649250428967
"Q13214_IDR_668_749",1
"Q13283_IDR_140_335",0.465927379639903
"Q13283_IDR_416_466",0.534072620360097
"Q13285_IDR_79_174",1
"Q13286_IDR_1_31",0.499475082417872
"Q13286_IDR_234_268",0.500524917582128
"Q13291_IDR_262_301",1
"Q13304_IDR_1_54",1
"Q13308_IDR_725_780",1
"Q13309_IDR_1_75",1
"Q13310_IDR_439_551",1
"Q13315_IDR_831_884",1
"Q13316_IDR_1_513",1
"Q13319_IDR_10_174",0.508925942275571
"Q13319_IDR_330_360",0.49107405772443
"Q13322_IDR_1_165",0.46442542656365
"Q13322_IDR_413_485",0.53557457343635
"Q13323_IDR_20_61",1
"Q13324_IDR_1_33",1
"Q13330_IDR_342_389",0.314828490458025
"Q13330_IDR_429_649",0.342422889080716
"Q13370_IDR_1074_1112",0.345250893004971
"Q13371_IDR_1_52",1
"Q13387_IDR_1_607",1
"Q13393_IDR_140_170",0.358323802069765
"Q13393_IDR_1_50",0.31456936919763
"Q13393_IDR_500_637",0.327106828732605
"Q13398_IDR_1_112",1
"Q13402_IDR_1059_1127",0.518028853539291
"Q13402_IDR_868_998",0.481971146460709
"Q13405_IDR_1_77",1
"Q13409_IDR_1_205",1
"Q13410_IDR_487_526",1
"Q13415_IDR_177_488",1
"Q13416_IDR_30_237",1
"Q13422_IDR_1_222",0.464481366877372
"Q13422_IDR_230_446",0.535518633122628
"Q13425_IDR_59_110",1
"Q13426_IDR_200_336",1
"Q13427_IDR_179_754",1
"Q13428_IDR_21_1488",1
"Q13444_IDR_686_863",1
"Q13451_IDR_421_457",1
"Q13454_IDR_1_46",1
"Q13459_IDR_1040_1492",0.358029533847716
"Q13459_IDR_1915_2157",0.328359886196498
"Q13459_IDR_708_824",0.313610579955786
"Q13461_IDR_157_319",0.448367652655723
"Q13461_IDR_1_70",0.551632347344277
"Q13464_IDR_1318_1354",0.580075423227384
"Q13464_IDR_968_1115",0.419924576772616
"Q13467_IDR_151_186",0.504013380022871
"Q13467_IDR_541_585",0.495986619977129
"Q13469_IDR_119_160",0.239561306078673
"Q13469_IDR_165_360",0.249022598101115
"Q13469_IDR_37_113",0.232774297461029
"Q13469_IDR_680_891",0.278641798359182
"Q13470_IDR_445_585",1
"Q13472_IDR_757_810",0.278606065883579
"Q13472_IDR_853_894",0.37976885702517
"Q13472_IDR_941_1001",0.341625077091251
"Q13505_IDR_1_149",1
"Q13506_IDR_259_289",0.332694215047409
"Q13506_IDR_311_487",0.310133692819431
"Q13506_IDR_78_251",0.35717209213316
"Q13508_IDR_283_365",1
"Q13515_IDR_1_51",1
"Q13516_IDR_1_134",0.519819161302801
"Q13516_IDR_179_323",0.480180838697199
"Q13519_IDR_71_152",1
"Q13520_IDR_252_282",1
"Q13523_IDR_1_660",1
"Q13530_IDR_354_392",1
"Q13535_IDR_413_452",1
"Q13541_IDR_66_118",1
"Q13542_IDR_1_53",0.518339222016404
"Q13542_IDR_55_120",0.481660777983596
"Q13547_IDR_382_482",1
"Q13554_IDR_317_536",1
"Q13557_IDR_308_358",1
"Q13561_IDR_21_109",0.502157718522245
"Q13601_IDR_1_35",0.466751507997813
"Q13601_IDR_247_381",0.533248492002187
"Q13610_IDR_45_113",1
"Q13613_IDR_1_94",1
"Q13614_IDR_1_73",1
"Q13615_IDR_1064_1101",0.328078131967221
"Q13615_IDR_265_306",0.342472986301097
"Q13615_IDR_581_992",0.329448881731682
"Q13619_IDR_1_40",1
"Q13620_IDR_1_193",1
"Q13769_IDR_302_336",0.499463606420671
"Q13772_IDR_157_203",0.255965610027332
"Q13772_IDR_205_260",0.243588424773126
"Q13772_IDR_262_387",0.239534635383572
"Q13772_IDR_434_486",0.260911329815971
"Q13796_IDR_119_1313",0.583652703105987
"Q13796_IDR_1353_1433",0.416347296894013
"Q13823_IDR_1_33",0.448870030319148
"Q13823_IDR_464_731",0.551129969680852
"Q13825_IDR_1_31",1
"Q14008_IDR_1423_1497",0.118256604011144
"Q14008_IDR_1892_1938",0.120738883756095
"Q14008_IDR_1945_2016",0.111032198260643
"Q14011_IDR_82_172",1
"Q14012_IDR_318_370",1
"Q14028_IDR_1119_1219",0.507864446757735
"Q14028_IDR_1_632",0.492135553242264
"Q14031_IDR_1_1446",1
"Q14050_IDR_1_684",1
"Q14055_IDR_1_689",1
"Q14140_IDR_1_63",0.513501703211019
"Q14140_IDR_78_240",0.486498296788981
"Q14141_IDR_398_434",1
"Q14145_IDR_1_49",1
"Q14147_IDR_698_763",1
"Q14149_IDR_438_827",0.489176510188779
"Q14149_IDR_846_888",0.510823489811221
"Q14151_IDR_1_64",0.279493106747052
"Q14151_IDR_482_948",0.41630332062411
"Q14151_IDR_79_406",0.304203572628838
"Q14152_IDR_784_1382",1
"Q14153_IDR_1_422",1
"Q14154_IDR_146_224",0.479872460400725
"Q14154_IDR_1_66",0.520127539599275
"Q14155_IDR_135_178",0.320033848031645
"Q14155_IDR_578_705",0.345914964181626
"Q14155_IDR_728_774",0.33405118778673
"Q14156_IDR_195_227",0.498447048750044
"Q14156_IDR_686_723",0.501552951249956
"Q14157_IDR_1_69",0.4374427634535
"Q14202_IDR_1_305",0.506239690892972
"Q14202_IDR_754_1060",0.493760309107028
"Q14203_IDR_1025_1089",0.5119387698807
"Q14203_IDR_95_243",0.4880612301193
"Q14207_IDR_72_1411",1
"Q14209_IDR_1_127",0.534308468635047
"Q14209_IDR_308_384",0.465691531364953
"Q14242_IDR_1_364",0.488452512242739
"Q14242_IDR_366_412",0.511547487757261
"Q14244_IDR_1_721",1
"Q14247_IDR_1_38",0.304657092997855
"Q14247_IDR_68_492",0.695342907002145
"Q14249_IDR_1_58",1
"Q14257_IDR_1_37",1
"Q14258_IDR_355_440",1
"Q14289_IDR_1_35",0.506999245841914
"Q14289_IDR_690_877",0.493000754158086
"Q14314_IDR_175_206",0.50329193091212
"Q14314_IDR_94_173",0.49670806908788
"Q14469_IDR_151_271",0.530210214590596
"Q14493_IDR_1_139",0.567356872467949
"Q14493_IDR_202_270",0.432643127532051
"Q14494_IDR_110_612",1
"Q14498_IDR_1_144",1
"Q14500_IDR_1_42",0.518776261377262
"Q14500_IDR_366_433",0.481223738622738
"Q14511_IDR_560_699",0.445443033255181
"Q14511_IDR_66_401",0.554556966744819
"Q14512_IDR_154_205",0.511706824010908
"Q14512_IDR_1_56",0.488293175989092
"Q14515_IDR_1_424",1
"Q14517_IDR_4206_4588",1
"Q14524_IDR_1053_1147",0.202534167804732
"Q14524_IDR_1922_2016",0.201595039086334
"Q14524_IDR_30_62",0.198958477490074
"Q14524_IDR_425_663",0.192596651939076
"Q14524_IDR_992_1041",0.204315663679784
"Q14525_IDR_368_404",1
"Q14526_IDR_152_689",1
"Q14571_IDR_1828_1874",0.341172196082609
"Q14573_IDR_1129_1165",0.259576128002794
"Q14573_IDR_1555_1585",0.241220888888893
"Q14573_IDR_1803_1862",0.239833308422174
"Q14573_IDR_904_959",0.25936967468614
"Q14576_IDR_1_36",1
"Q14582_IDR_1_209",1
"Q14584_IDR_14_185",1
"Q14585_IDR_1_59",1
"Q14587_IDR_1_200",1
"Q14588_IDR_53_147",1
"Q14590_IDR_61_262",1
"Q14592_IDR_56_149",1
"Q14593_IDR_1_33",1
"Q14596_IDR_289_365",0.35585019115936
"Q14596_IDR_482_882",0.308766396890894
"Q14596_IDR_87_147",0.335383411949745
"Q14623_IDR_1_48",1
"Q14671_IDR_781_814",0.19568935483215
"Q14674_IDR_1296_1487",0.558423475674657
"Q14674_IDR_1507_1570",0.441576524325343
"Q14676_IDR_138_1891",1
"Q14677_IDR_147_625",1
"Q14678_IDR_1_48",0.489609984961249
"Q14678_IDR_53_1079",0.510390015038751
"Q14679_IDR_1091_1199",0.254837812937511
"Q14679_IDR_1_117",0.246661378790426
"Q14679_IDR_122_567",0.233379263590299
"Q14679_IDR_947_987",0.265121544681765
"Q14680_IDR_328_560",1
"Q14681_IDR_1_69",1
"Q14684_IDR_230_306",0.319443705219995
"Q14684_IDR_336_683",0.344531138726036
"Q14684_IDR_718_758",0.336025156053969
"Q14686_IDR_1_41",0.359695158842943
"Q14686_IDR_142_2063",0.640304841157058
"Q14687_IDR_1_1120",1
"Q14689_IDR_1_280",1
"Q14789_IDR_2844_2890",0.137060817331016
"Q14789_IDR_2951_3259",0.121848953050862
"Q14790_IDR_182_221",1
"Q147U1_IDR_53_168",1
"Q147X3_IDR_1_209",1
"Q14802_IDR_1_54",1
"Q14807_IDR_1_40",0.524009968914328
"Q14807_IDR_375_581",0.475990031085672
"Q14814_IDR_73_509",1
"Q14831_IDR_1_37",0.484959858173819
"Q14831_IDR_857_915",0.515040141826181
"Q14832_IDR_834_879",1
"Q14833_IDR_1_37",0.498748823949873
"Q14833_IDR_854_912",0.501251176050127
"Q14839_IDR_1_148",0.294870566526168
"Q14839_IDR_1261_1397",0.224958474262408
"Q14839_IDR_1521_1691",0.236547387043917
"Q14839_IDR_217_368",0.243623572167507
"Q14847_IDR_113_204",1
"Q14978_IDR_61_624",1
"Q14980_IDR_1350_1463",0.140624941104984
"Q14980_IDR_1473_2115",0.143384506244016
"Q14980_IDR_153_284",0.145492878850568
"Q14980_IDR_357_412",0.144358721219689
"Q14980_IDR_513_552",0.14455760690525
"Q14980_IDR_705_770",0.144674378439203
"Q14980_IDR_815_1324",0.136906967236289
"Q14990_IDR_1_47",0.327064922740649
"Q14990_IDR_203_250",0.336170677633683
"Q14990_IDR_80_121",0.336764399625668
"Q14993_IDR_244_1142",1
"Q14999_IDR_1331_1384",0.339451852674678
"Q14999_IDR_316_356",0.343639464467547
"Q14999_IDR_574_624",0.316908682857775
"Q149M9_IDR_1529_1564",1
"Q149N8_IDR_1_87",0.471058634747486
"Q14D33_IDR_158_246",0.209964421366038
"Q14D33_IDR_250_289",0.194600129802448
"Q14D33_IDR_291_326",0.195606065391998
"Q14D33_IDR_332_371",0.187857176745476
"Q14D33_IDR_376_536",0.21197220669404
"Q14DG7_IDR_792_938",0.494901497519296
"Q14DG7_IDR_951_1032",0.505098502480704
"Q15003_IDR_184_237",0.175001098848546
"Q15003_IDR_1_98",0.165126609258574
"Q15003_IDR_328_363",0.15866932329924
"Q15003_IDR_377_413",0.165745352914015
"Q15003_IDR_449_483",0.166266247590606
"Q15003_IDR_533_618",0.16919136808902
"Q15004_IDR_1_60",0.511116960974286
"Q15004_IDR_71_111",0.488883039025714
"Q15005_IDR_1_38",1
"Q15007_IDR_192_396",1
"Q15011_IDR_199_252",0.353400886535037
"Q15011_IDR_314_362",0.320971102374819
"Q15011_IDR_90_133",0.325628011090144
"Q15035_IDR_322_370",1
"Q15036_IDR_389_455",1
"Q15042_IDR_530_617",1
"Q15043_IDR_248_327",1
"Q15046_IDR_1_69",1
"Q15047_IDR_108_189",0.320835708848219
"Q15047_IDR_437_563",0.293498928619257
"Q15047_IDR_848_1195",0.385665362532523
"Q15049_IDR_1_42",1
"Q15050_IDR_164_269",0.315528810308435
"Q15050_IDR_277_365",0.684471189691565
"Q15052_IDR_109_148",0.498994195677036
"Q15052_IDR_549_649",0.501005804322964
"Q15054_IDR_125_466",1
"Q15056_IDR_118_248",0.711144946510401
"Q15056_IDR_1_34",0.288855053489599
"Q15057_IDR_516_601",1
"Q15058_IDR_1_350",0.500824580652318
"Q15058_IDR_1587_1619",0.499175419347681
"Q15059_IDR_1_34",0.235885831215695
"Q15149_IDR_2741_2785",0.48362462794743
"Q15149_IDR_99_176",0.51637537205257
"Q15172_IDR_1_52",1
"Q15173_IDR_1_58",1
"Q15185_IDR_129_160",1
"Q15198_IDR_1_62",1
"Q15223_IDR_380_489",1
"Q15233_IDR_1_56",0.33874812235439
"Q15233_IDR_305_389",0.322827425257264
"Q15233_IDR_401_471",0.338424452388346
"Q15256_IDR_253_337",0.510191930864874
"Q15256_IDR_48_82",0.489808069135126
"Q15262_IDR_731_843",1
"Q15269_IDR_227_264",0.535829163204836
"Q15269_IDR_880_919",0.464170836795164
"Q15276_IDR_31_533",0.49713067795639
"Q15276_IDR_627_682",0.50286932204361
"Q15287_IDR_1_158",0.66587620279417
"Q15287_IDR_243_305",0.33412379720583
"Q15291_IDR_342_398",0.427760306689118
"Q15390_IDR_284_333",0.513643306903699
"Q15390_IDR_87_235",0.486356693096301
"Q15397_IDR_1_129",1
"Q15398_IDR_1_117",0.242727305097944
"Q15398_IDR_127_427",0.258532104672674
"Q15398_IDR_539_606",0.271392890775931
"Q15398_IDR_621_796",0.227347699453451
"Q15406_IDR_132_276",0.506954609280006
"Q15406_IDR_1_55",0.493045390719994
"Q15413_IDR_1759_1790",0.182413641824208
"Q15413_IDR_1912_1950",0.153811507036819
"Q15413_IDR_3322_3359",0.166881116031035
"Q15413_IDR_4096_4146",0.157495968064768
"Q15413_IDR_4175_4226",0.163218545679659
"Q15413_IDR_4228_4385",0.176179221363512
"Q15415_IDR_69_496",1
"Q15418_IDR_704_735",1
"Q15424_IDR_481_910",0.774786073753135
"Q15424_IDR_79_404",0.225213926246865
"Q15427_IDR_182_424",1
"Q15526_IDR_1_60",1
"Q15528_IDR_137_200",1
"Q15532_IDR_1_418",1
"Q15542_IDR_107_202",0.319968525088069
"Q15542_IDR_1_100",0.350673662413336
"Q15542_IDR_359_424",0.329357812498596
"Q15544_IDR_1_99",1
"Q15545_IDR_185_282",1
"Q15554_IDR_1_86",0.535267040461015
"Q15554_IDR_290_488",0.464732959538984
"Q15555_IDR_173_240",1
"Q15560_IDR_79_131",1
"Q15561_IDR_119_156",0.502887405169068
"Q15561_IDR_1_40",0.497112594830932
"Q15562_IDR_1_41",1
"Q15569_IDR_1_44",0.346816305788058
"Q15569_IDR_319_566",0.320060357514604
"Q15569_IDR_588_626",0.333123336697338
"Q15572_IDR_603_731",0.474538696819091
"Q15572_IDR_735_869",0.525461303180909
"Q15648_IDR_519_1581",1
"Q15649_IDR_39_85",1
"Q15650_IDR_74_149",1
"Q15651_IDR_1_99",1
"Q15652_IDR_1310_1709",0.172204093283442
"Q15652_IDR_1936_2070",0.134424872467233
"Q15652_IDR_2073_2144",0.130688914288879
"Q15652_IDR_252_704",0.158283312298019
"Q15652_IDR_716_797",0.123203247626764
"Q15652_IDR_803_857",0.125926928606055
"Q15652_IDR_868_1305",0.155268631429608
"Q15653_IDR_297_356",1
"Q15654_IDR_1_251",1
"Q15672_IDR_1_110",1
"Q15678_IDR_304_870",1
"Q15691_IDR_131_194",1
"Q15696_IDR_1_59",0.288831813721616
"Q15696_IDR_344_482",0.711168186278384
"Q15697_IDR_132_295",1
"Q15699_IDR_1_151",0.332149857444208
"Q15750_IDR_370_474",1
"Q15751_IDR_1311_1433",0.192654489572386
"Q15751_IDR_1458_1551",0.148393079223376
"Q15751_IDR_2253_2287",0.161790691654274
"Q15751_IDR_2405_2496",0.168365976686599
"Q15751_IDR_2610_2751",0.15015337468651
"Q15751_IDR_2797_2921",0.178642388176855
"Q15758_IDR_1_42",0.524884437025
"Q15758_IDR_491_541",0.475115562975
"Q15760_IDR_1_53",0.473440581451743
"Q15760_IDR_354_415",0.526559418548257
"Q15761_IDR_243_317",1
"Q15762_IDR_280_318",1
"Q15768_IDR_171_288",1
"Q15772_IDR_1907_2573",0.345523776758564
"Q15772_IDR_2772_2928",0.336566658147718
"Q15772_IDR_277_637",0.317909565093717
"Q15773_IDR_1_248",1
"Q15776_IDR_137_320",1
"Q15784_IDR_1_133",0.489253035415813
"Q15853_IDR_104_169",0.34624991712154
"Q15853_IDR_1_57",0.321039201917328
"Q15853_IDR_202_242",0.332710880961131
"Q15858_IDR_1025_1079",0.256762012429934
"Q15858_IDR_1094_1149",0.239360559122879
"Q15858_IDR_1910_1988",0.259425797464407
"Q15858_IDR_419_681",0.24445163098278
"Q15878_IDR_1_49",0.3170518354974
"Q15878_IDR_1882_2311",0.326887556237674
"Q15878_IDR_737_1125",0.356060608264926
"Q15884_IDR_118_444",1
"Q15904_IDR_1_38",1
"Q15906_IDR_1_202",0.343358035593044
"Q15906_IDR_225_258",0.314237216308046
"Q15906_IDR_334_364",0.34240474809891
"Q15907_IDR_183_218",1
"Q15910_IDR_183_216",0.470760126118515
"Q15910_IDR_300_417",0.529239873881485
"Q15911_IDR_1_124",0.0907224587676572
"Q15911_IDR_153_186",0.0938120361840135
"Q15915_IDR_369_441",0.507335047311638
"Q15916_IDR_128_296",1
"Q15935_IDR_49_213",1
"Q15937_IDR_1_45",0.489013084614352
"Q15937_IDR_81_194",0.510986915385648
"Q15942_IDR_1_354",1
"Q15973_IDR_55_95",1
"Q16099_IDR_859_889",1
"Q16143_IDR_1_134",1
"Q16181_IDR_406_437",1
"Q16186_IDR_130_260",1
"Q16204_IDR_1_60",0.505920317022959
"Q16204_IDR_181_474",0.494079682977041
"Q16206_IDR_374_454",0.508396665675376
"Q16206_IDR_463_530",0.491603334324624
"Q16236_IDR_31_453",1
"Q16254_IDR_201_346",1
"Q16280_IDR_1_64",0.501640696411419
"Q16280_IDR_81_124",0.498359303588581
"Q16520_IDR_95_125",0.491738458753557
"Q16526_IDR_501_586",1
"Q16527_IDR_83_115",1
"Q16531_IDR_745_781",1
"Q16533_IDR_229_368",1
"Q16534_IDR_1_68",0.4724938148009
"Q16534_IDR_95_247",0.5275061851991
"Q16537_IDR_1_42",1
"Q16538_IDR_192_271",0.495759841119132
"Q16538_IDR_370_582",0.504240158880868
"Q16543_IDR_346_378",0.49477283449175
"Q16543_IDR_95_148",0.50522716550825
"Q16549_IDR_1_46",0.484216409827111
"Q16549_IDR_694_748",0.515783590172889
"Q16552_IDR_1_40",1
"Q16555_IDR_509_572",1
"Q16558_IDR_1_36",1
"Q16559_IDR_63_108",1
"Q16560_IDR_142_246",1
"Q16566_IDR_340_473",1
"Q16630_IDR_481_551",0.434223244045027
"Q16633_IDR_1_256",1
"Q16637_IDR_145_255",0.507267138577833
"Q16637_IDR_57_87",0.492732861422167
"Q16643_IDR_136_617",1
"Q16644_IDR_1_35",0.484492149425762
"Q16644_IDR_345_382",0.515507850574238
"Q16649_IDR_1_427",1
"Q16650_IDR_21_95",0.328122588154181
"Q16650_IDR_385_502",0.340215296613263
"Q16650_IDR_559_670",0.331662115232557
"Q16651_IDR_1_40",1
"Q16655_IDR_1_40",0.484251369781592
"Q16655_IDR_49_118",0.515748630218408
"Q16656_IDR_1_100",1
"Q16659_IDR_323_353",0.317404026019222
"Q16659_IDR_355_434",0.336380601266957
"Q16659_IDR_483_525",0.346215372713821
"Q16665_IDR_360_408",0.508142039792245
"Q16778_IDR_1_36",1
"Q16790_IDR_1_137",1
"Q16795_IDR_1_46",1
"Q16798_IDR_1_48",1
"Q16799_IDR_1_196",0.493849766723905
"Q16799_IDR_202_579",0.506150233276095
"Q16819_IDR_1_36",0.498181395084069
"Q16819_IDR_605_663",0.501818604915931
"Q16821_IDR_1_59",0.323634540849052
"Q16821_IDR_235_795",0.339681807869527
"Q16821_IDR_799_1072",0.336683651281421
"Q16825_IDR_308_857",1
"Q16828_IDR_150_203",0.51179968706752
"Q16828_IDR_351_381",0.48820031293248
"Q16829_IDR_1_51",0.390048563467332
"Q16829_IDR_189_240",0.303008367418536
"Q16829_IDR_388_419",0.306943069114131
"Q16832_IDR_372_488",0.495442833071381
"Q16832_IDR_491_551",0.504557166928619
"Q16842_IDR_1_31",1
"Q17RC7_IDR_1_134",1
"Q17RD7_IDR_31_346",1
"Q17RG1_IDR_652_752",1
"Q17RM4_IDR_655_714",1
"Q17RN3_IDR_317_349",1
"Q17RQ9_IDR_332_366",0.512828539163654
"Q17RQ9_IDR_541_610",0.487171460836346
"Q17RS7_IDR_460_890",1
"Q17RW2_IDR_1_35",0.447794257189203
"Q17RW2_IDR_239_1507",0.552205742810797
"Q17RY0_IDR_12_394",1
"Q17RY6_IDR_1_37",1
"Q18PE1_IDR_205_404",0.489956912364787
"Q18PE1_IDR_406_484",0.510043087635213
"Q19T08_IDR_20_178",1
"Q1A5X6_IDR_1_38",0.488235740430243
"Q1A5X6_IDR_65_100",0.511764259569757
"Q1ED39_IDR_1_353",1
"Q1EHB4_IDR_560_618",1
"Q1HG43_IDR_296_343",1
"Q2I0M5_IDR_191_234",0.366964388315071
"Q2KHM9_IDR_1_59",0.335462427231839
"Q2KHM9_IDR_375_742",0.330367626198622
"Q2KHM9_IDR_61_362",0.334169946569539
"Q2KHR2_IDR_156_1286",0.527309659630969
"Q2KHR2_IDR_65_127",0.472690340369031
"Q2KHR3_IDR_1_1549",1
"Q2KHT3_IDR_349_476",0.547377608363468
"Q2KHT3_IDR_832_1053",0.452622391636532
"Q2KJY2_IDR_1_127",0.182929807226514
"Q2KJY2_IDR_1237_1966",0.18114286971494
"Q2KJY2_IDR_169_315",0.164835262292532
"Q2KJY2_IDR_324_412",0.164781907733487
"Q2KJY2_IDR_802_853",0.15545644742038
"Q2KJY2_IDR_898_1169",0.150853705612147
"Q2L4Q9_IDR_1_34",1
"Q2LD37_IDR_1192_1473",0.0600721907519285
"Q2LD37_IDR_1573_1603",0.0572711576311485
"Q2LD37_IDR_160_190",0.0587414661588565
"Q2LD37_IDR_1675_1707",0.0584909767683819
"Q2M243_IDR_592_656",0.519853874990855
"Q2M296_IDR_256_301",1
"Q2M2E3_IDR_1_65",0.559573129386973
"Q2M2E3_IDR_217_257",0.440426870613027
"Q2M2H8_IDR_1_37",0.428939501383776
"Q2M2H8_IDR_1811_2515",0.571060498616224
"Q2M2I3_IDR_292_478",1
"Q2M2I5_IDR_1_107",0.566993611826729
"Q2M2I5_IDR_452_499",0.433006388173271
"Q2M2I8_IDR_1_31",0.57908504599592
"Q2M2I8_IDR_323_958",0.42091495400408
"Q2M2Z5_IDR_1_80",0.522444170665829
"Q2M2Z5_IDR_90_673",0.477555829334171
"Q2M385_IDR_683_716",1
"Q2M389_IDR_1137_1173",1
"Q2M3C6_IDR_1_78",0.486098128002551
"Q2M3C6_IDR_269_481",0.513901871997449
"Q2M3C7_IDR_1_41",0.145670190911199
"Q2M3C7_IDR_192_451",0.139842632917158
"Q2NKX8_IDR_669_1196",1
"Q2NKX9_IDR_25_103",1
"Q2NL68_IDR_1_480",1
"Q2NL82_IDR_1_77",0.352770225944825
"Q2NL82_IDR_312_393",0.317992940722085
"Q2NL82_IDR_408_472",0.32923683333309
"Q2NL98_IDR_128_169",1
"Q2PPJ7_IDR_318_376",0.264673800488368
"Q2PPJ7_IDR_444_501",0.257075768587785
"Q2PPJ7_IDR_667_907",0.237170413945632
"Q2TAL8_IDR_335_471",0.339699759260596
"Q2TAZ0_IDR_111_146",0.140053144440949
"Q2TAZ0_IDR_1245_1307",0.136921157248503
"Q2TAZ0_IDR_1319_1355",0.139243679734393
"Q2TAZ0_IDR_1439_1474",0.157521019036434
"Q2TAZ0_IDR_1608_1658",0.14916989597274
"Q2TAZ0_IDR_337_417",0.134449301761779
"Q2TAZ0_IDR_879_920",0.142641801805203
"Q2TB10_IDR_1_360",0.234860930106726
"Q2TB10_IDR_383_482",0.274352198390784
"Q2TB10_IDR_573_608",0.25525928639305
"Q2TB10_IDR_622_664",0.23552758510944
"Q2TB18_IDR_621_653",1
"Q2TBA0_IDR_264_297",1
"Q2TBC4_IDR_214_316",1
"Q2TBE0_IDR_1_506",0.567211220207315
"Q2Y0W8_IDR_219_284",0.324391531672661
"Q2Y0W8_IDR_57_92",0.354906128447267
"Q2YD98_IDR_210_288",0.31885451123555
"Q2YD98_IDR_384_555",0.33627075053446
"Q2YD98_IDR_557_709",0.34487473822999
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.497927422587821
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
"Q3KP31_IDR_19_108",1
"Q3KP44_IDR_420_488",0.503635907531891
"Q3KP44_IDR_522_562",0.496364092468109
"Q3KP66_IDR_1_120",0.53073447466841
"Q3KP66_IDR_209_629",0.46926552533159
"Q3KQU3_IDR_1_827",1
"Q3KQV3_IDR_59_209",0.516271694334605
"Q3KQV3_IDR_602_632",0.483728305665395
"Q3KR16_IDR_1_98",0.525484359353849
"Q3KR16_IDR_517_765",0.474515640646151
"Q3KR37_IDR_1_82",0.354362268173458
"Q3KR37_IDR_225_363",0.323696127740619
"Q3KR37_IDR_543_646",0.321941604085923
"Q3L8U1_IDR_1448_1485",0.242459025736016
"Q3L8U1_IDR_1_706",0.268190276233185
"Q3SY46_IDR_1_35",1
"Q3SY52_IDR_115_232",0.49426522115532
"Q3SY52_IDR_70_112",0.50573477884468
"Q3SY56_IDR_1_228",0.476218404466202
"Q3SY56_IDR_331_376",0.523781595533798
"Q3SY84_IDR_1_76",0.502553344629834
"Q3SY84_IDR_460_523",0.497446655370166
"Q3SYB3_IDR_1_106",0.516087366405289
"Q3SYB3_IDR_249_402",0.483912633594711
"Q3SYG4_IDR_826_887",1
"Q3T8J9_IDR_1_535",0.166977247629398
"Q3T8J9_IDR_1782_2150",0.177882216841901
"Q3T8J9_IDR_2210_2241",0.168477440406467
"Q3T8J9_IDR_542_593",0.166972443205496
"Q3V5L5_IDR_1_104",1
"Q3T8J9_IDR_598_707",0.163163821486091
"Q3T8J9_IDR_932_1622",0.156526830430647
"Q3V6T2_IDR_219_256",0.257563382162664
"Q3V6T2_IDR_325_709",0.237363491227076
"Q3V6T2_IDR_897_1045",0.263007395097135
"Q494U1_IDR_1_47",0.495761886401556
"Q494U1_IDR_318_583",0.504238113598444
"Q494V2_IDR_1_151",0.247271084397079
"Q494V2_IDR_206_252",0.259044664749998
"Q494V2_IDR_275_383",0.229253375014967
"Q494V2_IDR_547_605",0.264430875837955
"Q494W8_IDR_259_296",0.479346864639762
"Q494W8_IDR_302_337",0.520653135360238
"Q494X3_IDR_1_130",1
"Q495A1_IDR_166_222",1
"Q495C1_IDR_105_229",0.506767434286132
"Q495C1_IDR_238_297",0.493232565713868
"Q495M3_IDR_1_51",1
"Q495M9_IDR_152_254",0.519231698445875
"Q495M9_IDR_258_387",0.480768301554125
"Q495N2_IDR_1_40",1
"Q495T6_IDR_1_51",0.480641565592431
"Q495T6_IDR_54_84",0.519358434407568
"Q495W5_IDR_1_38",1
"Q495Y8_IDR_1_187",1
"Q49AM3_IDR_424_519",0.493901873691733
"Q49AM3_IDR_83_299",0.506098126308267
"Q49AN0_IDR_520_593",1
"Q49AR2_IDR_166_232",1
"Q49MG5_IDR_1_464",0.303558236644418
"Q49MG5_IDR_468_547",0.355504320296536
"Q49MG5_IDR_567_647",0.340937443059046
"Q49MI3_IDR_1_42",1
"Q4AC94_IDR_1563_1630",0.203900174765847
"Q4AC94_IDR_171_338",0.199330168254105
"Q4AC94_IDR_1772_2332",0.190692347281393
"Q4AC94_IDR_454_523",0.203499093920331
"Q4AC94_IDR_709_799",0.202578215778325
"Q4AC99_IDR_87_135",1
