"","GO0006357_regulation_of_transcription_by_RNA_polymerase_II"
"O95936_IDR_183_262",0.258416281005296
"O95936_IDR_460_550",0.216434702732937
"O95936_IDR_558_667",0.225688822976231
"O95944_IDR_133_258",1
"O95947_IDR_19_84",0.442750256543881
"O95947_IDR_273_406",0.557249743456119
"O95948_IDR_1_331",1
"O95972_IDR_1_40",0.506971733473329
"O95972_IDR_251_287",0.493028266526671
"O95976_IDR_178_241",1
"O95977_IDR_330_384",1
"O96017_IDR_498_543",0.45144753831141
"O96018_IDR_1_208",1
"O96020_IDR_1_96",1
"O96028_IDR_1203_1237",0.204010212539084
"O96028_IDR_1_214",0.284283476029727
"O96028_IDR_1329_1365",0.246264300024387
"O96028_IDR_352_665",0.265442011406802
"P00367_IDR_1_61",1
"P00390_IDR_1_60",1
"P00403_IDR_15_51",1
"P00451_IDR_732_1681",1
"P00519_IDR_1_60",0.61087268953373
"P00519_IDR_501_1029",0.389127310466271
"P00533_IDR_985_1126",1
"P00540_IDR_1_39",1
"P00742_IDR_175_228",1
"P00748_IDR_1_34",0.491108943841376
"P00748_IDR_297_366",0.508891056158624
"P00973_IDR_350_391",1
"P01011_IDR_1_44",1
"P01275_IDR_1_56",1
"P01282_IDR_22_82",1
"P01303_IDR_1_32",0.507504190081062
"P01303_IDR_65_96",0.492495809918938
"P01308_IDR_51_88",1
"P01344_IDR_86_180",1
"P01350_IDR_1_101",1
"P01374_IDR_1_62",1
"P01375_IDR_1_85",1
"P01583_IDR_1_32",1
"P01584_IDR_1_38",1
"P01589_IDR_189_272",0.46191935250429
"P01589_IDR_88_118",0.53808064749571
"P01732_IDR_135_173",1
"P01833_IDR_566_738",1
"P02458_IDR_21_53",0.386026564919065
"P02458_IDR_72_1249",0.613973435080934
"P02461_IDR_57_1216",1
"P02462_IDR_1_1429",1
"P02533_IDR_1_100",0.463757323676236
"P02776_IDR_1_35",1
"P02818_IDR_20_68",1
"P03372_IDR_1_44",0.216059181544478
"P03372_IDR_254_307",0.210491007016251
"P03372_IDR_550_595",0.246758037790836
"P03372_IDR_78_180",0.326691773648435
"P03928_IDR_8_49",1
"P03971_IDR_262_297",0.54821860282528
"P03971_IDR_412_458",0.45178139717472
"P04004_IDR_363_397",0.426025776360926
"P04004_IDR_62_151",0.573974223639074
"P04035_IDR_346_441",1
"P04049_IDR_200_337",1
"P04066_IDR_1_32",1
"P04083_IDR_1_34",1
"P04085_IDR_52_89",1
"P04090_IDR_54_162",1
"P04150_IDR_1_287",0.706211378284397
"P04637_IDR_282_324",0.262613598963649
"P04637_IDR_354_393",0.392062028850099
"P04731_IDR_1_33",1
"P04732_IDR_1_40",1
"P04808_IDR_125_163",0.493242334919242
"P04808_IDR_54_91",0.506757665080758
"P04920_IDR_1_319",0.30493009011816
"P04920_IDR_441_503",0.459841629805627
"P04920_IDR_633_672",0.235228280076214
"P04921_IDR_1_128",1
"P05019_IDR_111_195",1
"P05023_IDR_1_34",1
"P05060_IDR_64_560",1
"P05067_IDR_190_290",0.197406476808539
"P05067_IDR_320_391",0.340142303724479
"P05067_IDR_570_679",0.462451219466982
"P05108_IDR_1_43",1
"P05111_IDR_44_78",1
"P05114_IDR_1_100",1
"P05154_IDR_1_39",1
"P06899_IDR_1_36",1
"P07101_IDR_35_98",1
"P07196_IDR_1_81",0.52726100624831
"P07196_IDR_405_543",0.47273899375169
"P07197_IDR_1_107",0.453855603639187
"P07197_IDR_414_916",0.546144396360813
"P07199_IDR_137_167",0.462383397731611
"P07199_IDR_390_538",0.537616602268389
"P07202_IDR_885_933",1
"P07237_IDR_474_508",1
"P08047_IDR_1_68",0.154474370073869
"P08047_IDR_275_448",0.222852481764747
"P08047_IDR_567_597",0.122839773135928
"P08047_IDR_670_748",0.284902712150177
"P08047_IDR_70_100",0.214930662875279
"P08048_IDR_214_246",0.556411987938646
"P08048_IDR_254_404",0.443588012061354
"P08069_IDR_1285_1366",1
"P08123_IDR_23_1129",1
"P08138_IDR_199_231",0.35577527229976
"P08631_IDR_1_77",1
"P08651_IDR_191_230",0.452692133081201
"P08651_IDR_262_485",0.547307866918799
"P08670_IDR_1_89",0.46055234036292
"P08670_IDR_415_446",0.53944765963708
"P08697_IDR_1_74",1
"P08709_IDR_1_31",1
"P08727_IDR_1_47",1
"P08729_IDR_1_46",0.475139142572364
"P08729_IDR_419_469",0.524860857427636
"P09497_IDR_156_188",0.533204972330315
"P09529_IDR_1_54",1
"P09601_IDR_226_272",1
"P09603_IDR_168_554",1
"P09619_IDR_705_793",0.512929550850737
"P09619_IDR_967_1106",0.487070449149263
"P09629_IDR_1_181",1
"P09630_IDR_193_235",0.513681656842292
"P09630_IDR_8_156",0.486318343157708
"P09651_IDR_182_372",1
"P0C6C1_IDR_189_535",1
"P0C7H8_IDR_1_128",1
"P0C7H9_IDR_1_56",0.518829701887598
"P0C7H9_IDR_379_460",0.481170298112402
"P0C7I0_IDR_1_57",0.359086723698303
"P0C7I0_IDR_379_447",0.315453317155574
"P0C7I0_IDR_471_525",0.325459959146123
"P0C7I6_IDR_1_36",0.338142611370829
"P0C7V6_IDR_227_349",0.223652291522772
"P0C7V6_IDR_360_817",0.53982099870279
"P0C7W0_IDR_1_189",1
"P0C7W9_IDR_1_464",1
"P0C7X1_IDR_354_449",1
"P0C7X2_IDR_81_179",1
"P0C851_IDR_1_39",1
"P0C862_IDR_9_195",1
"P0C874_IDR_33_526",0.507164761305846
"P0C874_IDR_534_884",0.492835238694154
"P0C875_IDR_216_324",1
"P0C881_IDR_646_757",0.495725575638492
"P0C881_IDR_785_870",0.504274424361508
"P0CAP1_IDR_149_185",0.320919854848801
"P0CAP1_IDR_37_71",0.36119402791251
"P0CAP1_IDR_407_448",0.317886117238689
"P0CAP2_IDR_1_368",1
"P0CB47_IDR_176_223",0.525714353586683
"P0CB47_IDR_301_393",0.474285646413317
"P0CF97_IDR_1_59",1
"P0CJ79_IDR_18_185",1
"P0CJ92_IDR_1_127",0.496463379013587
"P0CJ92_IDR_279_604",0.503536620986412
"P0CL80_IDR_1_117",1
"P0CL81_IDR_1_117",1
"P0CV98_IDR_1_105",1
"P0CV99_IDR_1_111",1
"P0CW00_IDR_1_105",1
"P0CW01_IDR_1_105",1
"P0CW18_IDR_30_102",0.304358709242302
"P0CW18_IDR_420_472",0.35099627022403
"P0CW18_IDR_571_603",0.344645020533668
"P0CW19_IDR_1_52",1
"P0CW20_IDR_1_52",1
"P0CW24_IDR_332_399",1
"P0CW27_IDR_1_35",0.405931050006442
"P0CW27_IDR_164_439",0.594068949993558
"P0DJ93_IDR_46_91",1
"P0DMB1_IDR_161_279",0.509889655033782
"P0DMB1_IDR_1_74",0.490110344966218
"P0DMB2_IDR_1_74",1
"P0DMP2_IDR_170_228",0.486469602449051
"P0DMP2_IDR_404_446",0.513530397550949
"P0DMQ5_IDR_65_153",1
"P0DMQ9_IDR_1_115",1
"P0DMR1_IDR_192_293",0.465709544436169
"P0DMR1_IDR_89_186",0.534290455563831
"P0DMS9_IDR_177_266",1
"P0DMU7_IDR_1_120",1
"P0DMU8_IDR_1_120",1
"P0DMU9_IDR_1_118",1
"P0DMV0_IDR_1_120",1
"P0DMV1_IDR_1_118",1
"P0DMV2_IDR_1_118",1
"P0DMW4_IDR_1_31",1
"P0DMW5_IDR_1_31",1
"P0DN86_IDR_122_165",1
"P0DPQ3_IDR_1_163",1
"P0DQD5_IDR_343_375",1
"P10071_IDR_1_515",0.450816297757
"P10071_IDR_584_1580",0.549183702243
"P10072_IDR_83_232",1
"P10073_IDR_132_266",1
"P10074_IDR_113_290",1
"P10075_IDR_1_204",1
"P10092_IDR_43_83",1
"P10109_IDR_1_63",1
"P10124_IDR_43_158",1
"P10242_IDR_1_37",0.230854768823883
"P10242_IDR_188_479",0.355026971324646
"P10242_IDR_505_600",0.414118259851471
"P10243_IDR_1_32",0.288546373773476
"P10243_IDR_182_567",0.346543188520208
"P10243_IDR_594_710",0.364910437706316
"P10244_IDR_178_658",1
"P10253_IDR_29_79",1
"P10643_IDR_211_241",1
"P10644_IDR_62_94",1
"P10645_IDR_64_433",1
"P10696_IDR_494_532",1
"P10720_IDR_1_38",1
"P10721_IDR_695_759",0.44818074903243
"P10721_IDR_940_976",0.55181925096757
"P10747_IDR_182_220",1
"P10767_IDR_38_71",1
"P10826_IDR_1_81",0.481052071162683
"P10826_IDR_418_455",0.518947928837317
"P10827_IDR_129_159",0.301815835450377
"P10827_IDR_1_41",0.31087104556418
"P10827_IDR_371_490",0.387313118985443
"P10828_IDR_182_213",0.302960681938074
"P10828_IDR_1_95",0.412941584813249
"P10828_IDR_232_262",0.284097733248677
"P10911_IDR_430_494",0.492398186679458
"P10911_IDR_818_894",0.507601813320542
"P10912_IDR_353_482",1
"P11308_IDR_243_299",0.384576058471776
"P11310_IDR_1_34",1
"P11362_IDR_1_32",0.468318394085921
"P11362_IDR_768_822",0.53168160591408
"P11387_IDR_1_202",1
"P11388_IDR_1091_1121",0.513098612700646
"P11388_IDR_1187_1531",0.486901387299354
"P11473_IDR_102_221",1
"P11474_IDR_152_190",0.385154399834299
"P11474_IDR_1_73",0.614845600165701
"P12270_IDR_1141_1200",0.227416493524082
"P12270_IDR_1206_1254",0.149671708727155
"P12270_IDR_1398_2363",0.110773334203845
"P12272_IDR_70_177",1
"P12314_IDR_320_374",1
"P12318_IDR_247_279",1
"P12524_IDR_1_286",1
"P12532_IDR_1_41",1
"P12643_IDR_1_45",1
"P12644_IDR_1_49",1
"P13521_IDR_122_184",0.16298887091861
"P13521_IDR_207_303",0.142189878122362
"P13521_IDR_373_429",0.153685464232066
"P13521_IDR_443_480",0.190099841292007
"P13521_IDR_552_582",0.184200804483545
"P13521_IDR_69_104",0.16683514095141
"P13533_IDR_1908_1939",1
"P13569_IDR_1443_1480",0.600701850912676
"P13569_IDR_646_839",0.399298149087324
"P13591_IDR_763_858",1
"P13945_IDR_368_408",0.337430884482361
"P13994_IDR_257_386",1
"P14061_IDR_290_328",1
"P14136_IDR_1_61",1
"P14138_IDR_177_238",0.462849256141134
"P14138_IDR_17_93",0.537150743858866
"P14209_IDR_1_147",1
"P14210_IDR_1_34",1
"P14314_IDR_204_272",0.494475987395487
"P14314_IDR_278_358",0.505524012604513
"P14316_IDR_116_248",1
"P14317_IDR_1_426",1
"P14384_IDR_399_443",1
"P14410_IDR_1_61",1
"P14416_IDR_219_374",1
"P14543_IDR_285_360",1
"P14598_IDR_285_390",1
"P14923_IDR_1_111",1
"P15036_IDR_1_67",0.512531965842789
"P15036_IDR_313_348",0.487468034157211
"P15056_IDR_102_152",0.347308886538032
"P15056_IDR_1_41",0.359418024390636
"P15056_IDR_302_445",0.293273089071332
"P15144_IDR_37_67",1
"P15169_IDR_421_458",1
"P15170_IDR_1_71",1
"P15172_IDR_1_148",0.649691897444506
"P15172_IDR_166_319",0.350308102555494
"P15173_IDR_137_224",0.549444240958079
"P15173_IDR_1_97",0.450555759041921
"P15260_IDR_314_444",1
"P15291_IDR_61_124",1
"P15311_IDR_353_547",1
"P15863_IDR_223_514",0.83784568445713
"P15880_IDR_1_57",1
"P15882_IDR_138_197",1
"P15884_IDR_1_570",0.739399481333039
"P15884_IDR_626_667",0.260600518666961
"P15907_IDR_1_89",1
"P15918_IDR_1_97",0.529454021022536
"P15918_IDR_218_259",0.470545978977464
"P15923_IDR_1_556",0.656435895173143
"P15923_IDR_612_654",0.343564104826857
"P15924_IDR_630_660",1
"P15927_IDR_1_43",0.492526354995812
"P15927_IDR_172_202",0.507473645004188
"P15976_IDR_1_284",0.716768262548569
"P15976_IDR_288_413",0.283231737451431
"P16070_IDR_149_643",1
"P16112_IDR_679_2281",1
"P16118_IDR_1_37",1
"P16144_IDR_1405_1436",1
"P16150_IDR_1_400",1
"P16410_IDR_192_223",1
"P16415_IDR_45_162",1
"P16455_IDR_177_207",1
"P16471_IDR_346_406",0.471550789442858
"P16471_IDR_409_500",0.528449210557142
"P16499_IDR_821_860",1
"P16519_IDR_600_638",1
"P16591_IDR_386_452",1
"P16860_IDR_1_134",1
"P16871_IDR_1_33",0.45497079675959
"P16871_IDR_316_448",0.54502920324041
"P16885_IDR_1206_1265",1
"P16989_IDR_167_372",0.510235477026797
"P16989_IDR_1_83",0.489764522973203
"P17010_IDR_259_408",1
"P17014_IDR_59_177",1
"P17017_IDR_1_140",1
"P17020_IDR_1_238",1
"P17021_IDR_48_188",1
"P17022_IDR_1_36",0.47000546274476
"P17041_IDR_1_104",1
"P17096_IDR_1_107",1
"P17097_IDR_19_195",1
"P17098_IDR_491_529",0.494927921558213
"P17098_IDR_78_247",0.505072078441787
"P17181_IDR_509_557",1
"P17252_IDR_294_330",1
"P17275_IDR_1_273",1
"P17302_IDR_241_382",1
"P17342_IDR_1_47",1
"P17844_IDR_1_39",0.414204372066231
"P17844_IDR_478_614",0.585795627933769
"P17861_IDR_1_261",1
"P17936_IDR_112_208",1
"P17947_IDR_83_167",1
"P17948_IDR_1163_1292",0.483179218967555
"P17948_IDR_932_989",0.516820781032445
"P17980_IDR_1_34",1
"P18031_IDR_292_401",1
"P18065_IDR_1_79",0.497208980150879
"P19113_IDR_480_617",1
"P19174_IDR_1231_1290",1
"P19235_IDR_1_32",0.506775913411375
"P19235_IDR_340_425",0.493224086588625
"P19237_IDR_129_187",1
"P19338_IDR_1_304",0.402780701049785
"P19338_IDR_649_710",0.597219298950215
"P19404_IDR_1_35",1
"P19419_IDR_90_366",1
"P20073_IDR_1_170",1
"P20138_IDR_265_335",1
"P20226_IDR_1_158",1
"P20248_IDR_1_169",1
"P20265_IDR_1_266",0.635361980685464
"P20265_IDR_408_443",0.364638019314536
"P20290_IDR_1_51",0.54333060331358
"P20290_IDR_171_206",0.45666939668642
"P20309_IDR_266_486",1
"P20333_IDR_202_376",0.480934983064614
"P20333_IDR_390_461",0.519065016935386
"P20339_IDR_184_215",1
"P20849_IDR_248_921",1
"P20908_IDR_1_32",0.401625336301322
"P20908_IDR_241_1604",0.598374663698678
"P20916_IDR_537_591",1
"P20930_IDR_90_4057",1
"P20936_IDR_1_168",1
"P20941_IDR_37_75",1
"P20963_IDR_58_164",1
"P21127_IDR_1_420",1
"P21128_IDR_46_94",1
"P21246_IDR_1_168",1
"P21817_IDR_4249_4538",0.261259354068873
"P21854_IDR_17_121",1
"P21817_IDR_4585_4625",0.236745114835485
"P21860_IDR_981_1317",1
"P21912_IDR_1_36",1
"P21917_IDR_1_32",0.508508657599599
"P21917_IDR_226_349",0.491491342400401
"P21918_IDR_1_38",0.479069002924532
"P21918_IDR_397_477",0.520930997075468
"P21953_IDR_1_67",1
"P22459_IDR_1_170",0.713824276010736
"P22459_IDR_572_653",0.286175723989264
"P22460_IDR_1_116",0.362324437671704
"P22460_IDR_280_315",0.275821343548049
"P22460_IDR_527_613",0.361854218780247
"P22466_IDR_1_33",0.479065718325251
"P22466_IDR_45_79",0.52093428167475
"P22492_IDR_112_207",0.471054307088855
"P22492_IDR_1_40",0.528945692911145
"P22528_IDR_1_89",1
"P22557_IDR_1_85",0.475619291238737
"P22557_IDR_98_136",0.524380708761263
"P22607_IDR_1_44",0.438981564809339
"P22607_IDR_763_806",0.561018435190661
"P22626_IDR_189_353",1
"P22670_IDR_107_433",0.279581773958283
"P22670_IDR_1_101",0.290598944075204
"P22670_IDR_515_572",0.289945360195837
"P23284_IDR_1_37",1
"P23327_IDR_24_624",1
"P23352_IDR_1_40",1
"P23378_IDR_1_54",1
"P23381_IDR_1_81",1
"P23409_IDR_1_137",0.415940778115673
"P23409_IDR_146_242",0.584059221884327
"P23415_IDR_1_34",0.510234364356836
"P23415_IDR_344_408",0.489765635643164
"P23416_IDR_1_40",0.540458093908442
"P23416_IDR_352_411",0.459541906091558
"P23443_IDR_19_65",0.4847869576333
"P23443_IDR_423_525",0.5152130423667
"P23458_IDR_1_31",1
"P23468_IDR_1291_1332",1
"P23469_IDR_1_109",1
"P23470_IDR_447_788",1
"P23471_IDR_412_1662",1
"P23497_IDR_1_42",0.29838428173249
"P24468_IDR_141_171",0.357361068402409
"P24530_IDR_28_86",0.474582821243676
"P24530_IDR_408_442",0.525417178756324
"P24534_IDR_71_113",1
"P24539_IDR_1_52",1
"P24557_IDR_291_323",1
"P24588_IDR_1_335",1
"P24592_IDR_88_162",1
"P24593_IDR_99_188",1
"P24723_IDR_308_347",1
"P24863_IDR_249_283",1
"P24864_IDR_1_102",1
"P25054_IDR_1_71",0.203437462129092
"P25054_IDR_182_308",0.169087808543555
"P25054_IDR_735_2843",0.437322225798127
"P25054_IDR_76_138",0.190152503529226
"P25063_IDR_1_60",1
"P25067_IDR_1_572",1
"P25092_IDR_1019_1055",1
"P25100_IDR_1_90",0.33239004699039
"P25705_IDR_1_45",1
"P25929_IDR_342_384",1
"P25940_IDR_222_1508",1
"P25942_IDR_217_277",1
"P25963_IDR_1_42",1
"P26006_IDR_863_897",1
"P26022_IDR_1_64",0.446525447810567
"P26022_IDR_66_168",0.553474552189433
"P26038_IDR_368_416",0.5097596220835
"P26038_IDR_423_516",0.4902403779165
"P26045_IDR_347_503",1
"P26196_IDR_1_71",1
"P26358_IDR_661_729",0.455655275645605
"P26358_IDR_94_349",0.544344724354395
"P26367_IDR_115_326",1
"P26368_IDR_102_144",0.509973335680853
"P26368_IDR_1_92",0.490026664319147
"P27487_IDR_1_38",1
"P27540_IDR_1_99",0.459247953817264
"P27540_IDR_466_763",0.540752046182736
"P27544_IDR_313_350",1
"P27658_IDR_35_592",1
"P27694_IDR_114_181",1
"P27695_IDR_1_57",1
"P27708_IDR_1814_1914",1
"P27797_IDR_357_417",1
"P27815_IDR_1_336",0.387033238133693
"P27815_IDR_712_840",0.311678988757539
"P27815_IDR_842_886",0.301287773108767
"P27816_IDR_53_1152",1
"P27824_IDR_1_55",0.555726011578681
"P27824_IDR_504_592",0.444273988421319
"P27986_IDR_82_112",1
"P27987_IDR_17_570",0.489120964535688
"P27987_IDR_573_641",0.510879035464312
"P28039_IDR_1_38",1
"P28358_IDR_1_153",0.456371655582938
"P28358_IDR_155_274",0.543628344417062
"P28360_IDR_1_175",1
"P28370_IDR_112_164",0.479849778912762
"P28370_IDR_1_84",0.520150221087238
"P28472_IDR_1_31",0.528965951217701
"P28472_IDR_336_436",0.471034048782299
"P28476_IDR_1_54",0.565959208361231
"P28476_IDR_355_427",0.434040791638769
"P28562_IDR_315_367",1
"P28566_IDR_214_282",1
"P28698_IDR_105_383",0.575650496311769
"P28698_IDR_1_68",0.424349503688231
"P28702_IDR_1_200",0.480742846688255
"P28702_IDR_271_334",0.519257153311745
"P28715_IDR_1024_1157",0.450969672853606
"P28715_IDR_296_736",0.549030327146394
"P28749_IDR_332_375",0.274559720684486
"P28749_IDR_616_691",0.210162134178241
"P29350_IDR_528_595",0.485448122174832
"P29353_IDR_1_143",0.442956275670998
"P29353_IDR_326_479",0.557043724329002
"P29371_IDR_1_40",0.429665158648253
"P29371_IDR_381_465",0.570334841351747
"P29372_IDR_1_74",1
"P29374_IDR_1203_1257",0.19373923243656
"P29374_IDR_128_169",0.162888373707855
"P29374_IDR_270_307",0.203282486639
"P29374_IDR_406_608",0.201797251814851
"P29374_IDR_615_1167",0.238292655401734
"P29375_IDR_1277_1436",0.379775261639128
"P29375_IDR_1475_1609",0.291394790586899
"P29375_IDR_182_287",0.328829947773973
"P29376_IDR_244_276",0.506615102689499
"P29376_IDR_797_864",0.493384897310501
"P29400_IDR_1_1445",1
"P29466_IDR_86_131",1
"P29474_IDR_1_65",0.324783750069944
"P29474_IDR_595_641",0.328551071242458
"P30260_IDR_783_824",0.499960499061534
"P30273_IDR_47_86",1
"P30291_IDR_1_281",0.54292742695953
"P30291_IDR_603_646",0.45707257304047
"P30304_IDR_1_334",1
"P30305_IDR_1_378",1
"P30307_IDR_1_264",1
"P30405_IDR_1_43",1
"P30411_IDR_1_44",0.532547044241225
"P30411_IDR_354_391",0.467452955758775
"P30414_IDR_1284_1462",0.455685283982829
"P30414_IDR_180_1262",0.544314716017171
"P30419_IDR_1_85",1
"P30518_IDR_1_31",1
"P30519_IDR_1_31",0.373424442813376
"P30519_IDR_250_292",0.626575557186624
"P30531_IDR_1_43",1
"P30532_IDR_1_41",1
"P30533_IDR_1_51",1
"P30550_IDR_1_33",0.453184504751493
"P30989_IDR_387_418",0.514465680945606
"P31146_IDR_394_437",1
"P31152_IDR_336_415",0.63936297599426
"P31152_IDR_467_587",0.36063702400574
"P31249_IDR_1_432",1
"P31260_IDR_1_351",1
"P31267_IDR_1_156",1
"P31268_IDR_1_162",0.483448869953072
"P31268_IDR_186_230",0.516551130046928
"P31269_IDR_17_214",1
"P31270_IDR_1_247",1
"P31271_IDR_183_225",0.505944400059568
"P31271_IDR_25_169",0.494055599940432
"P31273_IDR_1_195",0.586001941206856
"P31273_IDR_205_242",0.413998058793144
"P31274_IDR_1_201",1
"P31275_IDR_1_94",0.362055874929986
"P31275_IDR_99_220",0.637944125070014
"P31276_IDR_21_176",0.427336249612162
"P31645_IDR_1_78",1
"P31689_IDR_367_397",1
"P31749_IDR_111_142",1
"P31751_IDR_112_143",1
"P31785_IDR_338_369",1
"P31948_IDR_188_223",1
"P31994_IDR_254_310",1
"P32004_IDR_1154_1218",1
"P32019_IDR_226_305",1
"P32121_IDR_350_382",1
"P32238_IDR_241_316",0.598747955436076
"P32238_IDR_390_428",0.401252044563924
"P32239_IDR_252_334",0.639150893927025
"P32239_IDR_412_447",0.360849106072975
"P32241_IDR_410_457",1
"P32242_IDR_1_354",1
"P32243_IDR_1_283",1
"P32247_IDR_1_35",0.444667344660569
"P32247_IDR_351_399",0.555332655339431
"P32248_IDR_1_38",1
"P32745_IDR_333_418",0.489572485630259
"P32780_IDR_271_373",0.475942868973949
"P32780_IDR_418_450",0.524057131026051
"P32926_IDR_865_914",1
"P32927_IDR_529_629",0.308111074694017
"P32927_IDR_634_756",0.22992089093142
"P32927_IDR_769_800",0.236035520972399
"P32927_IDR_831_862",0.225932513402165
"P32942_IDR_514_547",1
"P32970_IDR_1_48",1
"P32971_IDR_1_32",1
"P33032_IDR_1_32",1
"P33151_IDR_1_43",0.526723055904913
"P33151_IDR_666_700",0.473276944095087
"P33176_IDR_370_438",0.491015994480763
"P33176_IDR_886_963",0.508984005519237
"P33240_IDR_194_534",1
"P33241_IDR_1_221",0.585673476831342
"P33241_IDR_240_315",0.414326523168658
"P33316_IDR_1_109",1
"P33402_IDR_1_83",1
"P33527_IDR_269_306",0.459187190009515
"P33527_IDR_872_952",0.540812809990485
"P33778_IDR_1_35",1
"P33897_IDR_1_64",1
"P33908_IDR_1_189",1
"P33981_IDR_197_512",1
"P33991_IDR_1_146",1
"P34741_IDR_1_201",1
"P34969_IDR_1_73",0.345289569379854
"P34969_IDR_272_319",0.347255277249372
"P34969_IDR_408_479",0.307455153370774
"P34972_IDR_322_360",1
"P34981_IDR_224_260",0.516442171144915
"P34981_IDR_338_398",0.483557828855085
"P34995_IDR_1_38",0.347740781972382
"P34995_IDR_236_321",0.346773115859167
"P34995_IDR_371_402",0.305486102168451
"P34998_IDR_414_444",1
"P35052_IDR_402_443",0.487046066851057
"P35052_IDR_472_558",0.512953933148943
"P35070_IDR_143_178",0.461427950334776
"P35070_IDR_32_65",0.538572049665224
"P35125_IDR_1142_1306",0.521864359977922
"P35125_IDR_484_535",0.478135640022078
"P35212_IDR_109_141",0.408992175925956
"P35212_IDR_242_333",0.591007824074044
"P35221_IDR_635_673",0.482362750623491
"P35221_IDR_863_897",0.517637249376509
"P35222_IDR_1_64",0.525323007397416
"P35222_IDR_74_121",0.474676992602584
"P35226_IDR_232_326",1
"P35227_IDR_234_344",1
"P35228_IDR_13_79",1
"P35236_IDR_1_43",1
"P35240_IDR_443_528",1
"P35321_IDR_1_89",1
"P35325_IDR_1_72",1
"P35346_IDR_1_36",0.512678035862958
"P35346_IDR_324_364",0.487321964137042
"P35348_IDR_217_263",0.554215513011477
"P35348_IDR_350_423",0.445784486988523
"P35367_IDR_224_410",1
"P35368_IDR_1_39",0.228114852395526
"P35368_IDR_238_285",0.218527329713546
"P35368_IDR_369_478",0.30921169530226
"P35368_IDR_480_520",0.244146122588668
"P35372_IDR_1_64",0.471482216117762
"P35372_IDR_358_400",0.528517783882238
"P35398_IDR_119_238",0.538551267926104
"P35398_IDR_1_65",0.461448732073896
"P35408_IDR_220_272",0.439196824985535
"P35408_IDR_353_468",0.560803175014465
"P35414_IDR_328_380",1
"P35568_IDR_1152_1224",0.256365379447561
"P35579_IDR_1899_1960",1
"P35580_IDR_1906_1976",1
"P35590_IDR_788_828",1
"P35606_IDR_826_906",1
"P35610_IDR_1_42",0.459164926736106
"P35610_IDR_84_118",0.540835073263893
"P35611_IDR_1_37",0.292282051032218
"P35611_IDR_388_420",0.272741801868633
"P35611_IDR_422_574",0.19338526222706
"P35611_IDR_581_737",0.241590884872089
"P35613_IDR_349_385",1
"P35637_IDR_1_283",0.559436516551037
"P35637_IDR_373_526",0.440563483448963
"P35638_IDR_33_126",1
"P35658_IDR_408_699",0.251322660619009
"P35658_IDR_733_775",0.236907806707063
"P35659_IDR_1_76",0.565409605078951
"P35658_IDR_784_819",0.212423074175966
"P35658_IDR_886_2090",0.299346458497961
"P35869_IDR_1_36",0.170847334255968
"P35869_IDR_385_758",0.601212639611556
"P35869_IDR_805_848",0.227940026132476
"P35900_IDR_1_31",1
"P35908_IDR_1_110",0.53579720463936
"P35908_IDR_507_629",0.46420279536064
"P35913_IDR_819_854",1
