"","GO0000981_DNA_binding_transcription_factor_activity._RNA_polymerase_II_specific"
"O75487_IDR_480_556",0.530166939387725
"O75489_IDR_1_50",1
"O75494_IDR_89_262",1
"O75496_IDR_160_209",0.53286657832324
"O75496_IDR_1_88",0.46713342167676
"O75509_IDR_1_48",0.284957504492011
"O75509_IDR_216_344",0.434832257485272
"O75509_IDR_500_535",0.280210238022717
"O75525_IDR_161_336",1
"O75526_IDR_83_392",1
"O75528_IDR_176_309",0.533585826142643
"O75528_IDR_69_148",0.466414173857357
"O75530_IDR_1_72",1
"O75533_IDR_1_376",1
"O75541_IDR_1_338",1
"O75553_IDR_171_588",1
"O75554_IDR_193_376",0.558326166348696
"O75554_IDR_83_125",0.441673833651304
"O75563_IDR_64_103",0.46723231045575
"O75610_IDR_226_258",1
"O75616_IDR_262_295",0.331488239385846
"O75616_IDR_54_86",0.668511760614154
"O75618_IDR_102_199",1
"O75626_IDR_1_43",0.130810345468414
"O75626_IDR_213_574",0.470846735433056
"O75626_IDR_708_752",0.128301459513269
"O75626_IDR_765_825",0.270041459585261
"O75628_IDR_1_76",0.561433020525747
"O75628_IDR_249_294",0.438566979474253
"O75629_IDR_1_45",1
"O75631_IDR_236_287",1
"O75636_IDR_1_85",1
"O75638_IDR_1_84",1
"O75643_IDR_184_256",0.358101511976679
"O75643_IDR_1_90",0.333457682542281
"O75643_IDR_366_404",0.30844080548104
"O75665_IDR_449_1012",1
"O75674_IDR_155_196",0.339549710049802
"O75783_IDR_1_60",1
"O75791_IDR_182_263",1
"O75794_IDR_48_79",1
"O75807_IDR_51_552",0.432415224173435
"O75807_IDR_622_674",0.567584775826565
"O75808_IDR_18_51",0.466537266425513
"O75808_IDR_60_413",0.533462733574487
"O75815_IDR_1_114",0.586553400664639
"O75815_IDR_265_477",0.413446599335361
"O75820_IDR_59_146",1
"O75821_IDR_174_236",1
"O75822_IDR_1_116",0.480261625967204
"O75822_IDR_212_245",0.519738374032796
"O75829_IDR_213_258",0.440495013095791
"O75829_IDR_23_63",0.559504986904209
"O75840_IDR_45_214",1
"O75843_IDR_591_666",1
"O75844_IDR_291_322",1
"O75845_IDR_261_299",1
"O75864_IDR_1_43",0.234391340488814
"O75914_IDR_145_260",0.480193511694209
"O75916_IDR_423_577",1
"O75920_IDR_1_74",1
"O75923_IDR_137_211",1
"O75925_IDR_418_459",0.181665969659218
"O75925_IDR_466_641",0.49037377988814
"O75925_IDR_67_131",0.327960250452641
"O75928_IDR_428_471",0.363346821699175
"O75928_IDR_475_616",0.379902552000054
"O75928_IDR_67_140",0.256750626300771
"O75940_IDR_126_171",1
"O75943_IDR_1_86",0.369629249250386
"O75943_IDR_348_399",0.272354060610255
"O75943_IDR_585_670",0.358016690139359
"O75949_IDR_367_472",0.529425906188731
"O75949_IDR_67_183",0.470574093811269
"O75952_IDR_67_493",1
"O75953_IDR_126_167",1
"O75956_IDR_1_70",1
"O75962_IDR_1_42",0.196018242744892
"O75976_IDR_1339_1380",0.353052311933224
"O75976_IDR_1_54",0.299722693373318
"O75976_IDR_875_906",0.347224994693458
"O75995_IDR_1_169",0.426972877247711
"O75995_IDR_316_351",0.573027122752289
"O76009_IDR_368_404",1
"O76013_IDR_1_36",0.489156355558287
"O76013_IDR_402_440",0.510843644441713
"O76014_IDR_1_65",0.507250498003997
"O76014_IDR_416_449",0.492749501996003
"O76015_IDR_1_64",0.502184251590464
"O76015_IDR_413_456",0.497815748409536
"O76021_IDR_275_490",1
"O76024_IDR_1_84",0.493833913023472
"O76024_IDR_206_237",0.506166086976528
"O76031_IDR_68_100",1
"O76039_IDR_303_918",1
"O76041_IDR_860_917",1
"O76050_IDR_1_55",0.39942698338205
"O76050_IDR_231_266",0.296116676372491
"O94761_IDR_857_892",0.351247008689671
"O94762_IDR_474_539",0.540120241520911
"O94762_IDR_614_909",0.45987975847909
"O94763_IDR_149_535",1
"O94766_IDR_1_71",1
"O94768_IDR_299_351",1
"O94769_IDR_159_302",0.456960073859775
"O94769_IDR_1_59",0.543039926140225
"O94776_IDR_321_360",0.275455504723225
"O94776_IDR_405_605",0.459626018974871
"O94776_IDR_612_660",0.264918476301904
"O94782_IDR_112_144",0.307861056503325
"O94782_IDR_1_68",0.21799717978977
"O94782_IDR_221_421",0.162549469388
"O94782_IDR_647_732",0.311592294318905
"O94804_IDR_311_586",0.400993332894464
"O94804_IDR_921_968",0.599006667105536
"O94806_IDR_1_55",0.416436679850193
"O94806_IDR_203_252",0.247461796526629
"O94806_IDR_323_397",0.336101523623178
"O94842_IDR_265_569",0.469985282178065
"O94844_IDR_302_363",1
"O94850_IDR_1_711",1
"O94851_IDR_1062_1124",0.472216205925595
"O94851_IDR_629_990",0.527783794074405
"O94855_IDR_1_265",1
"O94864_IDR_1_142",0.207144072096913
"O94864_IDR_262_414",0.792855927903087
"O94868_IDR_416_466",0.491342468777303
"O94868_IDR_630_740",0.508657531222697
"O94874_IDR_398_471",1
"O94875_IDR_1_515",0.260339366976436
"O94875_IDR_520_874",0.739660633023564
"O94876_IDR_1_526",1
"O94880_IDR_1_315",0.13200453403548
"O94880_IDR_499_559",0.212501113626255
"O94913_IDR_1096_1277",0.256905966167784
"O94913_IDR_1279_1315",0.140456913566726
"O94913_IDR_1486_1555",0.455861118053126
"O94915_IDR_1471_1511",0.247466548973878
"O94915_IDR_1513_1548",0.177618037992235
"O94915_IDR_1902_1976",0.181798478382202
"O94915_IDR_2255_2293",0.196432832068148
"O94915_IDR_2301_2658",0.196684102583537
"O94916_IDR_1_262",0.310521891525254
"O94916_IDR_1461_1531",0.227440788284
"O94916_IDR_547_1441",0.462037320190746
"O94919_IDR_287_330",1
"O94921_IDR_1_130",1
"O94923_IDR_42_98",1
"O94985_IDR_915_971",0.463440121962836
"O94986_IDR_1_257",0.51562533315294
"O94986_IDR_383_625",0.191265955098507
"O94986_IDR_974_1710",0.293108711748553
"O94988_IDR_235_711",0.27342635416467
"O94988_IDR_713_775",0.334398897002721
"O94988_IDR_849_943",0.392174748832609
"O94989_IDR_1_391",1
"O94991_IDR_1_37",0.34714891150366
"O94991_IDR_311_354",0.308889471884761
"O94991_IDR_599_830",0.343961616611579
"O94992_IDR_1_259",1
"O94993_IDR_1_707",1
"O95072_IDR_106_313",0.571879879749449
"O95072_IDR_371_479",0.428120120250551
"O95073_IDR_117_236",1
"O95076_IDR_1_343",1
"O95081_IDR_147_481",1
"O95096_IDR_1_135",1
"O95104_IDR_138_493",0.59850091904753
"O95104_IDR_631_1147",0.40149908095247
"O95125_IDR_128_238",0.551454489894751
"O95125_IDR_283_394",0.448545510105249
"O95136_IDR_310_353",1
"O95149_IDR_297_360",0.562457450176937
"O95149_IDR_53_94",0.437542549823063
"O95150_IDR_1_92",1
"O95153_IDR_1081_1621",0.13256768406648
"O95153_IDR_1_121",0.167008454098221
"O95153_IDR_1710_1761",0.13689464769628
"O95153_IDR_267_337",0.155535567690491
"O95153_IDR_517_650",0.207697337703815
"O95153_IDR_731_785",0.200296308744713
"O95196_IDR_428_566",0.759584634535697
"O95197_IDR_1_831",1
"O95198_IDR_1_31",1
"O95201_IDR_1_130",0.623213186026827
"O95201_IDR_135_305",0.376786813973173
"O95202_IDR_1_146",0.587277431073199
"O95202_IDR_449_538",0.412722568926801
"O95206_IDR_714_1003",1
"O95208_IDR_137_635",1
"O95210_IDR_27_83",0.450005289807564
"O95210_IDR_86_200",0.549994710192436
"O95218_IDR_1_330",1
"O95219_IDR_1_51",1
"O95229_IDR_228_277",1
"O95231_IDR_1_92",1
"O95232_IDR_231_432",1
"O95235_IDR_230_289",0.296527638096415
"O95235_IDR_512_567",0.293487852976062
"O95235_IDR_577_685",0.18247372901343
"O95238_IDR_1_52",0.568142150017252
"O95259_IDR_711_933",1
"O95260_IDR_105_268",1
"O95263_IDR_1_117",0.500355093608376
"O95263_IDR_385_441",0.246200090710292
"O95263_IDR_490_537",0.253444815681333
"O95267_IDR_1_40",0.498928145831307
"O95267_IDR_595_723",0.501071854168693
"O95271_IDR_1_179",0.601920805484947
"O95271_IDR_964_1026",0.398079194515053
"O95274_IDR_224_346",1
"O95279_IDR_255_346",0.31219438479329
"O95279_IDR_351_404",0.354358791046609
"O95279_IDR_425_469",0.3334468241601
"O95292_IDR_128_243",1
"O95297_IDR_187_232",1
"O95319_IDR_1_36",0.518988127760531
"O95319_IDR_261_363",0.481011872239469
"O95342_IDR_1_41",0.532817784774732
"O95342_IDR_659_735",0.467182215225268
"O95343_IDR_19_81",0.477448550187197
"O95399_IDR_14_98",1
"O95400_IDR_1_82",0.504996502833948
"O95400_IDR_233_277",0.495003497166052
"O95402_IDR_87_525",1
"O95405_IDR_24_687",0.357031388292471
"O95405_IDR_768_830",0.326557209718576
"O95405_IDR_838_890",0.316411401988953
"O95407_IDR_1_31",1
"O95409_IDR_1_143",0.508513000390265
"O95409_IDR_190_237",0.248357629852638
"O95409_IDR_403_528",0.243129369757097
"O95415_IDR_1_67",1
"O95416_IDR_73_211",1
"O95425_IDR_1337_1369",0.245996427627626
"O95425_IDR_1_33",0.270480142734195
"O95425_IDR_1382_1418",0.29412171634759
"O95425_IDR_43_1308",0.189401713290588
"O95428_IDR_583_615",0.496649983643621
"O95428_IDR_809_839",0.503350016356379
"O95429_IDR_1_377",1
"O95486_IDR_1_338",1
"O95487_IDR_1_468",0.723365127795311
"O95487_IDR_491_522",0.276634872204689
"O95490_IDR_1105_1404",0.726246135574225
"O95490_IDR_421_454",0.273753864425775
"O95500_IDR_188_232",1
"O95502_IDR_104_287",0.601810445896672
"O95502_IDR_28_85",0.398189554103328
"O95503_IDR_64_355",1
"O95544_IDR_1_71",1
"O95684_IDR_138_393",1
"O95685_IDR_1_98",1
"O95696_IDR_393_440",0.313851741923887
"O95696_IDR_66_114",0.356712533027861
"O95696_IDR_753_924",0.329435725048253
"O95704_IDR_420_465",0.50673304255976
"O95704_IDR_62_107",0.49326695744024
"O95707_IDR_44_84",1
"O95714_IDR_1556_1610",0.198611258271959
"O95714_IDR_960_997",0.19214799677554
"O95810_IDR_1_156",0.578107816478683
"O95810_IDR_162_425",0.421892183521317
"O95813_IDR_1_130",1
"O95817_IDR_500_575",0.357827434552264
"O95817_IDR_53_418",0.642172565447736
"O95819_IDR_307_913",1
"O95822_IDR_1_35",1
"O95831_IDR_26_85",0.403546574929023
"O95831_IDR_513_558",0.31395753980596
"O95831_IDR_87_122",0.282495885265017
"O95905_IDR_495_596",0.442502857921015
"O95907_IDR_198_237",0.491319621282569
"O95907_IDR_438_504",0.508680378717431
"O95922_IDR_387_423",1
"O95926_IDR_1_62",1
"O95931_IDR_65_210",1
"O95935_IDR_1_135",0.441031520413741
"O95935_IDR_313_496",0.558968479586259
"O95936_IDR_1_180",0.258532780218757
"O95936_IDR_183_262",0.237089525434958
"O95936_IDR_460_550",0.244931307376969
"O95936_IDR_558_667",0.259446386969316
"O95944_IDR_133_258",1
"O95947_IDR_19_84",0.406461679989663
"O95947_IDR_273_406",0.593538320010337
"O95948_IDR_1_331",1
"O95972_IDR_1_40",0.522378989305409
"O95972_IDR_251_287",0.477621010694592
"O95976_IDR_178_241",1
"O95977_IDR_330_384",1
"O96017_IDR_498_543",0.503748268547833
"O96018_IDR_1_208",1
"O96020_IDR_1_96",1
"O96028_IDR_1203_1237",0.20913445202383
"O96028_IDR_1_214",0.297047177993005
"O96028_IDR_1329_1365",0.261544855847139
"O96028_IDR_352_665",0.232273514136026
"P00367_IDR_1_61",1
"P00390_IDR_1_60",1
"P00403_IDR_15_51",1
"P00451_IDR_732_1681",1
"P00519_IDR_1_60",0.659372671316488
"P00519_IDR_501_1029",0.340627328683512
"P00533_IDR_985_1126",1
"P00540_IDR_1_39",1
"P00742_IDR_175_228",1
"P00748_IDR_1_34",0.501339966552319
"P00748_IDR_297_366",0.498660033447681
"P00973_IDR_350_391",1
"P01011_IDR_1_44",1
"P01275_IDR_1_56",1
"P01282_IDR_22_82",1
"P01303_IDR_1_32",0.507722796598157
"P01303_IDR_65_96",0.492277203401843
"P01308_IDR_51_88",1
"P01344_IDR_86_180",1
"P01350_IDR_1_101",1
"P01374_IDR_1_62",1
"P01375_IDR_1_85",1
"P01583_IDR_1_32",1
"P01584_IDR_1_38",1
"P01589_IDR_189_272",0.516999603486706
"P01589_IDR_88_118",0.483000396513294
"P01732_IDR_135_173",1
"P01833_IDR_566_738",1
"P02458_IDR_21_53",0.45891472489894
"P02458_IDR_72_1249",0.54108527510106
"P02461_IDR_57_1216",1
"P02462_IDR_1_1429",1
"P02533_IDR_1_100",0.477005766853094
"P02776_IDR_1_35",1
"P02818_IDR_20_68",1
"P03372_IDR_1_44",0.211251405850371
"P03372_IDR_254_307",0.167306424229988
"P03372_IDR_550_595",0.235984306377111
"P03372_IDR_78_180",0.38545786354253
"P03928_IDR_8_49",1
"P03971_IDR_262_297",0.565413803753802
"P03971_IDR_412_458",0.434586196246198
"P04004_IDR_363_397",0.345473091117639
"P04004_IDR_62_151",0.654526908882362
"P04035_IDR_346_441",1
"P04049_IDR_200_337",1
"P04066_IDR_1_32",1
"P04083_IDR_1_34",1
"P04085_IDR_52_89",1
"P04090_IDR_54_162",1
"P04150_IDR_1_287",0.706920133730086
"P04637_IDR_282_324",0.261121138386368
"P04637_IDR_354_393",0.396613420202608
"P04731_IDR_1_33",1
"P04732_IDR_1_40",1
"P04808_IDR_125_163",0.494595545140865
"P04808_IDR_54_91",0.505404454859135
"P04920_IDR_1_319",0.296851050641065
"P04920_IDR_441_503",0.470930011593869
"P04920_IDR_633_672",0.232218937765066
"P04921_IDR_1_128",1
"P05019_IDR_111_195",1
"P05023_IDR_1_34",1
"P05060_IDR_64_560",1
"P05067_IDR_190_290",0.190742800883044
"P05067_IDR_320_391",0.374357044648826
"P05067_IDR_570_679",0.434900154468131
"P05108_IDR_1_43",1
"P05111_IDR_44_78",1
"P05114_IDR_1_100",1
"P05154_IDR_1_39",1
"P06899_IDR_1_36",1
"P07101_IDR_35_98",1
"P07196_IDR_1_81",0.543844211123526
"P07196_IDR_405_543",0.456155788876474
"P07197_IDR_1_107",0.560747101497713
"P07197_IDR_414_916",0.439252898502287
"P07199_IDR_137_167",0.480840460743134
"P07199_IDR_390_538",0.519159539256866
"P07202_IDR_885_933",1
"P07237_IDR_474_508",1
"P08047_IDR_1_68",0.161680728845149
"P08047_IDR_275_448",0.205478787950396
"P08047_IDR_567_597",0.13985224900397
"P08047_IDR_670_748",0.269032007302295
"P08047_IDR_70_100",0.223956226898192
"P08048_IDR_214_246",0.541195042541697
"P08048_IDR_254_404",0.458804957458303
"P08069_IDR_1285_1366",1
"P08123_IDR_23_1129",1
"P08138_IDR_199_231",0.385576945956559
"P08631_IDR_1_77",1
"P08651_IDR_191_230",0.451102065012707
"P08651_IDR_262_485",0.548897934987293
"P08670_IDR_1_89",0.466270080100621
"P08670_IDR_415_446",0.53372991989938
"P08697_IDR_1_74",1
"P08709_IDR_1_31",1
"P08727_IDR_1_47",1
"P08729_IDR_1_46",0.466740622529234
"P08729_IDR_419_469",0.533259377470766
"P09497_IDR_156_188",0.500412976688211
"P09529_IDR_1_54",1
"P09601_IDR_226_272",1
"P09603_IDR_168_554",1
"P09619_IDR_705_793",0.528055892880471
"P09619_IDR_967_1106",0.471944107119529
"P09629_IDR_1_181",1
"P09630_IDR_193_235",0.410160835935728
"P09630_IDR_8_156",0.589839164064272
"P09651_IDR_182_372",1
"P0C6C1_IDR_189_535",1
"P0C7H8_IDR_1_128",1
"P0C7H9_IDR_1_56",0.529766745992298
"P0C7H9_IDR_379_460",0.470233254007702
"P0C7I0_IDR_1_57",0.372187631852218
"P0C7I0_IDR_379_447",0.311399401500799
"P0C7I0_IDR_471_525",0.316412966646983
"P0C7I6_IDR_1_36",0.326242863859792
"P0C7V6_IDR_227_349",0.30552195701292
"P0C7V6_IDR_360_817",0.405739761967331
"P0C7W0_IDR_1_189",1
"P0C7W9_IDR_1_464",1
"P0C7X1_IDR_354_449",1
"P0C7X2_IDR_81_179",1
"P0C851_IDR_1_39",1
"P0C862_IDR_9_195",1
"P0C874_IDR_33_526",0.525372926922619
"P0C874_IDR_534_884",0.474627073077381
"P0C875_IDR_216_324",1
"P0C881_IDR_646_757",0.530980966486359
"P0C881_IDR_785_870",0.469019033513641
"P0CAP1_IDR_149_185",0.312319339689343
"P0CAP1_IDR_37_71",0.335485851113889
"P0CAP1_IDR_407_448",0.352194809196768
"P0CAP2_IDR_1_368",1
"P0CB47_IDR_176_223",0.544020092260994
"P0CB47_IDR_301_393",0.455979907739006
"P0CF97_IDR_1_59",1
"P0CJ79_IDR_18_185",1
"P0CJ92_IDR_1_127",0.526549519233167
"P0CJ92_IDR_279_604",0.473450480766833
"P0CL80_IDR_1_117",1
"P0CL81_IDR_1_117",1
"P0CV98_IDR_1_105",1
"P0CV99_IDR_1_111",1
"P0CW00_IDR_1_105",1
"P0CW01_IDR_1_105",1
"P0CW18_IDR_30_102",0.325925179896386
"P0CW18_IDR_420_472",0.347934589658625
"P0CW18_IDR_571_603",0.32614023044499
"P0CW19_IDR_1_52",1
"P0CW20_IDR_1_52",1
"P0CW24_IDR_332_399",1
"P0CW27_IDR_1_35",0.466041604107876
"P0CW27_IDR_164_439",0.533958395892124
"P0DJ93_IDR_46_91",1
"P0DMB1_IDR_161_279",0.525205663384972
"P0DMB1_IDR_1_74",0.474794336615028
"P0DMB2_IDR_1_74",1
"P0DMP2_IDR_170_228",0.479921592470192
"P0DMP2_IDR_404_446",0.520078407529808
"P0DMQ5_IDR_65_153",1
"P0DMQ9_IDR_1_115",1
"P0DMR1_IDR_192_293",0.424745530093524
"P0DMR1_IDR_89_186",0.575254469906476
"P0DMS9_IDR_177_266",1
"P0DMU7_IDR_1_120",1
"P0DMU8_IDR_1_120",1
"P0DMU9_IDR_1_118",1
"P0DMV0_IDR_1_120",1
"P0DMV1_IDR_1_118",1
"P0DMV2_IDR_1_118",1
"P0DMW4_IDR_1_31",1
"P0DMW5_IDR_1_31",1
"P0DN86_IDR_122_165",1
"P0DPQ3_IDR_1_163",1
"P0DQD5_IDR_343_375",1
"P10071_IDR_1_515",0.430905715570205
"P10071_IDR_584_1580",0.569094284429795
"P10072_IDR_83_232",1
"P10073_IDR_132_266",1
"P10074_IDR_113_290",1
"P10075_IDR_1_204",1
"P10092_IDR_43_83",1
"P10109_IDR_1_63",1
"P10124_IDR_43_158",1
"P10242_IDR_1_37",0.216129293253117
"P10242_IDR_188_479",0.392067312988657
"P10242_IDR_505_600",0.391803393758226
"P10243_IDR_1_32",0.255290749925325
"P10243_IDR_182_567",0.40604164357115
"P10243_IDR_594_710",0.338667606503525
"P10244_IDR_178_658",1
"P10253_IDR_29_79",1
"P10643_IDR_211_241",1
"P10644_IDR_62_94",1
"P10645_IDR_64_433",1
"P10696_IDR_494_532",1
"P10720_IDR_1_38",1
"P10721_IDR_695_759",0.471309550066129
"P10721_IDR_940_976",0.528690449933871
"P10747_IDR_182_220",1
"P10767_IDR_38_71",1
"P10826_IDR_1_81",0.508586024145174
"P10826_IDR_418_455",0.491413975854826
"P10827_IDR_129_159",0.309597962040957
"P10827_IDR_1_41",0.337118367589523
"P10827_IDR_371_490",0.35328367036952
"P10828_IDR_182_213",0.243107116836594
"P10828_IDR_1_95",0.471351300241107
"P10828_IDR_232_262",0.285541582922299
"P10911_IDR_430_494",0.552903359743797
"P10911_IDR_818_894",0.447096640256203
"P10912_IDR_353_482",1
"P11308_IDR_243_299",0.395683704208113
"P11310_IDR_1_34",1
"P11362_IDR_1_32",0.444895878395486
"P11362_IDR_768_822",0.555104121604514
"P11387_IDR_1_202",1
"P11388_IDR_1091_1121",0.546123641821735
"P11388_IDR_1187_1531",0.453876358178265
"P11473_IDR_102_221",1
"P11474_IDR_152_190",0.334847545665867
"P11474_IDR_1_73",0.665152454334133
"P12270_IDR_1141_1200",0.197959141449469
"P12270_IDR_1206_1254",0.157297957300633
"P12270_IDR_1398_2363",0.103006696452711
"P12272_IDR_70_177",1
"P12314_IDR_320_374",1
"P12318_IDR_247_279",1
"P12524_IDR_1_286",1
"P12532_IDR_1_41",1
"P12643_IDR_1_45",1
"P12644_IDR_1_49",1
"P13521_IDR_122_184",0.168508637533778
"P13521_IDR_207_303",0.141584085589057
"P13521_IDR_373_429",0.153134748462626
"P13521_IDR_443_480",0.191838759536712
"P13521_IDR_552_582",0.170283850954427
"P13521_IDR_69_104",0.174649917923399
"P13533_IDR_1908_1939",1
"P13569_IDR_1443_1480",0.580547154658328
"P13569_IDR_646_839",0.419452845341672
"P13591_IDR_763_858",1
"P13945_IDR_368_408",0.350426565021527
"P13994_IDR_257_386",1
"P14061_IDR_290_328",1
"P14136_IDR_1_61",1
"P14138_IDR_177_238",0.487001417076974
"P14138_IDR_17_93",0.512998582923026
"P14209_IDR_1_147",1
"P14210_IDR_1_34",1
"P14314_IDR_204_272",0.491335385940938
"P14314_IDR_278_358",0.508664614059062
"P14316_IDR_116_248",1
"P14317_IDR_1_426",1
"P14384_IDR_399_443",1
"P14410_IDR_1_61",1
"P14416_IDR_219_374",1
"P14543_IDR_285_360",1
"P14598_IDR_285_390",1
"P14923_IDR_1_111",1
"P15036_IDR_1_67",0.544649808659601
"P15036_IDR_313_348",0.455350191340399
"P15056_IDR_102_152",0.334002168708457
"P15056_IDR_1_41",0.339824559813288
"P15056_IDR_302_445",0.326173271478255
"P15144_IDR_37_67",1
"P15169_IDR_421_458",1
"P15170_IDR_1_71",1
"P15172_IDR_1_148",0.572849689959855
"P15172_IDR_166_319",0.427150310040145
"P15173_IDR_137_224",0.548272952894782
"P15173_IDR_1_97",0.451727047105218
"P15260_IDR_314_444",1
"P15291_IDR_61_124",1
"P15311_IDR_353_547",1
"P15863_IDR_223_514",0.871473164904902
"P15880_IDR_1_57",1
"P15882_IDR_138_197",1
"P15884_IDR_1_570",0.748744333702459
"P15884_IDR_626_667",0.251255666297541
"P15907_IDR_1_89",1
"P15918_IDR_1_97",0.549360834071439
"P15918_IDR_218_259",0.450639165928561
"P15923_IDR_1_556",0.698618725108539
"P15923_IDR_612_654",0.301381274891461
"P15924_IDR_630_660",1
"P15927_IDR_1_43",0.502330915421788
"P15927_IDR_172_202",0.497669084578212
"P15976_IDR_1_284",0.796531570472261
"P15976_IDR_288_413",0.203468429527739
"P16070_IDR_149_643",1
"P16112_IDR_679_2281",1
"P16118_IDR_1_37",1
"P16144_IDR_1405_1436",1
"P16150_IDR_1_400",1
"P16410_IDR_192_223",1
"P16415_IDR_45_162",1
"P16455_IDR_177_207",1
"P16471_IDR_346_406",0.455740810465264
"P16471_IDR_409_500",0.544259189534736
"P16499_IDR_821_860",1
"P16519_IDR_600_638",1
"P16591_IDR_386_452",1
"P16860_IDR_1_134",1
"P16871_IDR_1_33",0.458811242283713
"P16871_IDR_316_448",0.541188757716287
"P16885_IDR_1206_1265",1
"P16989_IDR_167_372",0.525279336509277
"P16989_IDR_1_83",0.474720663490723
"P17010_IDR_259_408",1
"P17014_IDR_59_177",1
"P17017_IDR_1_140",1
"P17020_IDR_1_238",1
"P17021_IDR_48_188",1
"P17022_IDR_1_36",0.470422216172612
"P17041_IDR_1_104",1
"P17096_IDR_1_107",1
"P17097_IDR_19_195",1
"P17098_IDR_491_529",0.458483441688529
"P17098_IDR_78_247",0.541516558311471
"P17181_IDR_509_557",1
"P17252_IDR_294_330",1
"P17275_IDR_1_273",1
"P17302_IDR_241_382",1
"P17342_IDR_1_47",1
"P17844_IDR_1_39",0.410089281665721
"P17844_IDR_478_614",0.589910718334279
"P17861_IDR_1_261",1
"P17936_IDR_112_208",1
"P17947_IDR_83_167",1
"P17948_IDR_1163_1292",0.534725536356609
"P17948_IDR_932_989",0.465274463643391
"P17980_IDR_1_34",1
"P18031_IDR_292_401",1
"P18065_IDR_1_79",0.534094151186358
"P19113_IDR_480_617",1
"P19174_IDR_1231_1290",1
"P19235_IDR_1_32",0.495378053036184
"P19235_IDR_340_425",0.504621946963816
"P19237_IDR_129_187",1
"P19338_IDR_1_304",0.34513402742799
"P19338_IDR_649_710",0.65486597257201
"P19404_IDR_1_35",1
"P19419_IDR_90_366",1
"P20073_IDR_1_170",1
"P20138_IDR_265_335",1
"P20226_IDR_1_158",1
"P20248_IDR_1_169",1
"P20265_IDR_1_266",0.622120702878842
"P20265_IDR_408_443",0.377879297121158
"P20290_IDR_1_51",0.526427065931381
"P20290_IDR_171_206",0.473572934068619
"P20309_IDR_266_486",1
"P20333_IDR_202_376",0.425326273524023
"P20333_IDR_390_461",0.574673726475976
"P20339_IDR_184_215",1
"P20849_IDR_248_921",1
"P20908_IDR_1_32",0.502283909827088
"P20908_IDR_241_1604",0.497716090172912
"P20916_IDR_537_591",1
"P20930_IDR_90_4057",1
"P20936_IDR_1_168",1
"P20941_IDR_37_75",1
"P20963_IDR_58_164",1
"P21127_IDR_1_420",1
"P21128_IDR_46_94",1
"P21246_IDR_1_168",1
"P21817_IDR_4249_4538",0.264595882457701
"P21854_IDR_17_121",1
"P21817_IDR_4585_4625",0.265911105991618
"P21860_IDR_981_1317",1
"P21912_IDR_1_36",1
"P21917_IDR_1_32",0.516091914949381
"P21917_IDR_226_349",0.483908085050619
"P21918_IDR_1_38",0.435824471997994
"P21918_IDR_397_477",0.564175528002006
"P21953_IDR_1_67",1
"P22459_IDR_1_170",0.622725203643316
"P22459_IDR_572_653",0.377274796356684
"P22460_IDR_1_116",0.320463701502179
"P22460_IDR_280_315",0.27604692423513
"P22460_IDR_527_613",0.403489374262691
"P22466_IDR_1_33",0.492066614492076
"P22466_IDR_45_79",0.507933385507924
"P22492_IDR_112_207",0.441738410118259
"P22492_IDR_1_40",0.558261589881741
"P22528_IDR_1_89",1
"P22557_IDR_1_85",0.491884441036035
"P22557_IDR_98_136",0.508115558963965
"P22607_IDR_1_44",0.396972836002471
"P22607_IDR_763_806",0.603027163997529
"P22626_IDR_189_353",1
"P22670_IDR_107_433",0.305552132929299
