"","GO0007018_microtubule_based_movement"
"Q7L2E3_IDR_145_233",0.530897098813875
"Q7L2J0_IDR_1_411",1
"Q7L2K0_IDR_44_195",1
"Q7L2R6_IDR_49_154",1
"Q7L2Z9_IDR_1_70",1
"Q7L311_IDR_30_378",1
"Q7L3B6_IDR_114_157",0.502317045684723
"Q7L3B6_IDR_1_87",0.497682954315277
"Q7L3S4_IDR_1_146",1
"Q7L3T8_IDR_1_35",1
"Q7L3V2_IDR_232_364",1
"Q7L4E1_IDR_260_302",0.520849888145407
"Q7L4E1_IDR_68_172",0.479150111854593
"Q7L4I2_IDR_1_323",1
"Q7L4P6_IDR_246_286",0.467357258014018
"Q7L4P6_IDR_78_187",0.532642741985982
"Q7L4S7_IDR_31_112",1
"Q7L513_IDR_263_316",1
"Q7L590_IDR_18_242",0.549891039979684
"Q7L9B9_IDR_200_237",0.493946394105827
"Q7LBC6_IDR_1127_1331",0.511196614127232
"Q7LBC6_IDR_258_890",0.488803385872768
"Q7LBE3_IDR_572_655",0.484716574787314
"Q7LBE3_IDR_742_791",0.515283425212686
"Q7LC44_IDR_1_204",0.494634533394603
"Q7LC44_IDR_362_396",0.505365466605397
"Q7LDG7_IDR_553_596",1
"Q7LFL8_IDR_1_313",1
"Q7LGA3_IDR_1_67",1
"Q7LGC8_IDR_1_130",1
"Q7M4L6_IDR_1_308",1
"Q7RTM1_IDR_1_53",0.495995859093109
"Q7RTM1_IDR_479_529",0.504004140906891
"Q7RTN6_IDR_26_57",0.513565763368127
"Q7RTN6_IDR_307_344",0.486434236631873
"Q7RTP6_IDR_629_801",0.409648934980933
"Q7RTP6_IDR_822_1894",0.590351065019067
"Q7RTR2_IDR_1_59",1
"Q7RTS1_IDR_1_83",0.539298745560888
"Q7RTX7_IDR_316_356",0.329458842422654
"Q7RTX7_IDR_414_472",0.369212035499784
"Q7RTX9_IDR_215_283",1
"Q7RTY1_IDR_193_285",1
"Q7RTY8_IDR_28_92",1
"Q7RTZ2_IDR_1_57",0.326758641939792
"Q7RTZ2_IDR_379_451",0.34234137416025
"Q7RTZ2_IDR_470_528",0.330899983899958
"Q7Z2H8_IDR_1_44",1
"Q7Z2K6_IDR_1_83",1
"Q7Z2K8_IDR_1_1008",1
"Q7Z2Q7_IDR_411_451",1
"Q7Z2T5_IDR_1_82",0.531660352418848
"Q7Z2T5_IDR_696_733",0.468339647581152
"Q7Z2W4_IDR_225_508",1
"Q7Z2W7_IDR_1_37",1
"Q7Z2W9_IDR_1_58",1
"Q7Z2X7_IDR_1_111",1
"Q7Z2Y5_IDR_331_1182",1
"Q7Z2Z1_IDR_504_539",0.354962626486788
"Q7Z3E2_IDR_625_898",0.579614154464643
"Q7Z3E5_IDR_277_308",0.409383990900616
"Q7Z3E5_IDR_573_818",0.590616009099384
"Q7Z3F1_IDR_1_33",0.337452960105897
"Q5VZV1_IDR_1_55",1
"Q5W041_IDR_612_697",1
"Q5W0A0_IDR_1_350",0.554734592803125
"Q5W0A0_IDR_414_455",0.445265407196875
"Q5W0B1_IDR_56_726",1
"Q5W0B7_IDR_154_220",1
"Q5W0Q7_IDR_502_934",0.463179930101885
"Q5W0Q7_IDR_94_218",0.536820069898115
"Q5W0V3_IDR_177_255",0.516223216198994
"Q5W0V3_IDR_533_564",0.483776783801006
"Q5W0Z9_IDR_300_365",1
"Q5W186_IDR_1_40",1
"Q5W5W9_IDR_130_170",1
"Q5XG99_IDR_123_239",0.333308491870188
"Q5XG99_IDR_241_296",0.299361462431101
"Q5XG99_IDR_32_68",0.367330045698711
"Q5XKE5_IDR_1_62",0.506745023824475
"Q5XKE5_IDR_474_535",0.493254976175525
"Q5XKK7_IDR_1_138",1
"Q5XKL5_IDR_152_184",1
"Q5XKR4_IDR_1_110",0.513356246316796
"Q5XKR4_IDR_154_325",0.486643753683204
"Q5XKR9_IDR_1_83",1
"Q5XPI4_IDR_683_740",1
"Q5XUX0_IDR_10_61",0.481006340291736
"Q5XUX0_IDR_379_441",0.518993659708264
"Q63HQ0_IDR_261_302",0.477692725821805
"Q63HQ0_IDR_75_259",0.522307274178195
"Q63HQ2_IDR_1_31",1
"Q63HR2_IDR_462_652",0.337248403490151
"Q63HR2_IDR_681_1127",0.307058478627618
"Q63HR2_IDR_84_122",0.355693117882231
"Q63ZY3_IDR_1_585",1
"Q641Q2_IDR_1_43",0.299317315793883
"Q641Q2_IDR_189_1341",0.363294194599663
"Q641Q2_IDR_53_186",0.337388489606455
"Q643R3_IDR_491_524",1
"Q64ET8_IDR_1_168",0.514741261081398
"Q64ET8_IDR_248_278",0.485258738918602
"Q64LD2_IDR_1_207",1
"Q658L1_IDR_1_346",1
"Q658Y4_IDR_334_371",0.490586321478879
"Q658Y4_IDR_663_716",0.509413678521121
"Q659A1_IDR_372_720",0.367838554209667
"Q659A1_IDR_48_81",0.319559403277625
"Q659A1_IDR_933_982",0.312602042512708
"Q659C4_IDR_1_166",0.201150974613814
"Q659C4_IDR_285_475",0.225928065426523
"Q659C4_IDR_477_519",0.196238217777849
"Q659C4_IDR_527_616",0.190847628783782
"Q659C4_IDR_851_914",0.185835113398032
"Q66GS9_IDR_1099_1140",0.23535649053432
"Q66GS9_IDR_378_509",0.297802604265328
"Q66GS9_IDR_518_561",0.228734243092731
"Q66GS9_IDR_73_203",0.238106662107621
"Q66K14_IDR_399_458",0.323995845423081
"Q66K79_IDR_589_629",1
"Q66K89_IDR_1_433",1
"Q66LE6_IDR_380_415",1
"Q674R7_IDR_1_173",0.459287167903415
"Q674R7_IDR_734_924",0.540712832096585
"Q674X7_IDR_1_430",0.629148359587899
"Q674X7_IDR_685_763",0.370851640412101
"Q676U5_IDR_234_268",0.480454911169355
"Q676U5_IDR_48_85",0.519545088830645
"Q684P5_IDR_1_54",0.32142738600643
"Q684P5_IDR_496_676",0.345938791846663
"Q7Z3F1_IDR_543_655",0.324196104968097
"Q7Z3F1_IDR_838_870",0.338350934926006
"Q7Z3G6_IDR_1_31",0.477222614622096
"Q7Z3G6_IDR_312_842",0.522777385377904
"Q7Z3H0_IDR_323_429",1
"Q7Z3H4_IDR_1_309",0.505057124755081
"Q7Z3H4_IDR_403_446",0.494942875244919
"Q7Z3I7_IDR_1_245",1
"Q7Z3J2_IDR_11_111",1
"Q7Z3J3_IDR_995_1032",1
"Q7Z3K3_IDR_1_369",0.192014382779138
"Q7Z3Z0_IDR_1_64",0.470346016533171
"Q7Z3Z0_IDR_391_450",0.529653983466829
"Q7Z3Z2_IDR_134_195",1
"Q7Z3Z3_IDR_1_120",1
"Q7Z3Z4_IDR_1_101",1
"Q7Z401_IDR_1509_1622",0.438857015200143
"Q7Z401_IDR_891_1436",0.561142984799857
"Q7Z402_IDR_1_97",1
"Q7Z403_IDR_1_149",1
"Q7Z406_IDR_1927_1995",1
"Q7Z417_IDR_1_648",1
"Q7Z418_IDR_178_280",1
"Q7Z422_IDR_1_152",1
"Q7Z429_IDR_107_145",0.514476931423088
"Q7Z429_IDR_1_50",0.485523068576912
"Q7Z434_IDR_477_513",0.52722578149082
"Q7Z434_IDR_98_458",0.472774218509179
"Q7Z443_IDR_973_1147",1
"Q7Z444_IDR_1_36",1
"Q7Z460_IDR_231_294",0.318614353700147
"Q7Z4P5_IDR_19_83",0.492408132932963
"Q7Z4P5_IDR_287_346",0.507591867067037
"Q7Z4Q2_IDR_1_37",0.468465486910446
"Q7Z4Q2_IDR_308_408",0.531534513089554
"Q7Z4R8_IDR_1_32",0.469904967132892
"Q7Z4R8_IDR_140_191",0.530095032867108
"Q7Z4S6_IDR_1071_1318",0.230748583263024
"Q7Z4S6_IDR_404_455",0.212854207032111
"Q7Z4S6_IDR_494_1041",0.556397209704865
"Q7Z4T8_IDR_32_89",1
"Q7Z4T9_IDR_406_515",1
"Q7Z4V0_IDR_100_440",0.235917635628893
"Q7Z4V0_IDR_1_94",0.235305140607024
"Q7Z4V0_IDR_447_478",0.246007443849313
"Q7Z4V0_IDR_600_649",0.282769779914771
"Q7Z4V5_IDR_549_671",0.539829913554546
"Q7Z4V5_IDR_91_469",0.460170086445454
"Q7Z569_IDR_26_57",0.50546324162095
"Q7Z569_IDR_82_120",0.49453675837905
"Q7Z570_IDR_77_461",0.522427451319721
"Q7Z5H3_IDR_1_35",0.525151273959368
"Q7Z5H3_IDR_351_599",0.474848726040632
"Q7Z5J4_IDR_1_1592",0.32032114086553
"Q7Z5J4_IDR_1614_1678",0.355949475938839
"Q7Z5J4_IDR_1693_1817",0.323729383195631
"Q7Z5J8_IDR_1351_1393",1
"Q7Z5K2_IDR_1051_1109",0.508398259388834
"Q7Z5K2_IDR_1_636",0.491601740611166
"Q7Z5L2_IDR_1_634",1
"Q7Z5L3_IDR_1_31",0.528060177401734
"Q7Z5L3_IDR_37_149",0.471939822598266
"Q7Z5L7_IDR_1_46",1
"Q7Z5L9_IDR_67_501",1
"Q7Z5M5_IDR_1_46",0.34802221283639
"Q7Z5M5_IDR_732_879",0.313888202441069
"Q7Z5M5_IDR_995_1056",0.338089584722541
"Q7Z5N4_IDR_1_79",0.492265519691077
"Q7Z5N4_IDR_2039_2137",0.507734480308923
"Q7Z5Q5_IDR_1_192",0.546211422232954
"Q7Z5Q5_IDR_861_900",0.453788577767046
"Q7Z6B7_IDR_713_769",0.201026206174471
"Q7Z6B7_IDR_802_1085",0.189630352065766
"Q7Z6E9_IDR_229_283",0.31094284070523
"Q7Z6E9_IDR_325_1792",0.359188922706896
"Q7Z6E9_IDR_81_141",0.329868236587873
"Q7Z6G3_IDR_193_247",1
"Q7Z6G8_IDR_1195_1248",0.323792882751455
"Q7Z6G8_IDR_287_809",0.327749574483862
"Q7Z6G8_IDR_945_1030",0.348457542764682
"Q7Z6I6_IDR_1024_1101",0.460889045201011
"Q7Z6I6_IDR_217_1020",0.539110954798989
"Q7Z6I8_IDR_1_188",1
"Q7Z6J0_IDR_258_445",0.333170044533703
"Q7Z6J0_IDR_509_827",0.32539949285386
"Q7Z6J0_IDR_77_123",0.341430462612437
"Q7Z6J2_IDR_1_56",0.457997828236001
"Q7Z6J2_IDR_196_395",0.542002171763999
"Q7Z6J4_IDR_1_101",1
"Q7Z6J6_IDR_299_507",1
"Q7Z6Z7_IDR_2259_2669",0.0763761713010328
"Q7Z6Z7_IDR_2682_3016",0.0762068311657902
"Q7Z6Z7_IDR_3140_3172",0.0680840123677028
"Q7Z6Z7_IDR_3238_3281",0.0683153908214452
"Q7Z6Z7_IDR_3305_3335",0.063116012748602
"Q7Z6Z7_IDR_3345_3459",0.0737258337466759
"Q7Z6Z7_IDR_3461_3574",0.0632928472607107
"Q7Z6Z7_IDR_3625_3706",0.0704941874799613
"Q7Z6Z7_IDR_3736_3842",0.070582172439479
"Q7Z736_IDR_25_55",0.345431872598831
"Q7Z736_IDR_558_625",0.328240819490271
"Q7Z736_IDR_751_793",0.326327307910898
"Q7Z739_IDR_1_52",0.530547642760777
"Q7Z739_IDR_199_391",0.469452357239223
"Q7Z794_IDR_1_61",0.509195981441736
"Q7Z794_IDR_492_578",0.490804018558264
"Q7Z7A1_IDR_1_77",0.130628014765041
"Q7Z7F0_IDR_568_610",0.251393186297927
"Q7Z7G1_IDR_1_303",1
"Q7Z7G2_IDR_1_127",0.547074561799171
"Q7Z7G2_IDR_129_160",0.452925438200829
"Q7Z7G8_IDR_1245_1318",0.135868374843089
"Q7Z7G8_IDR_1762_1799",0.139683490299361
"Q7Z7G8_IDR_1858_1889",0.14070680327448
"Q7Z7G8_IDR_2077_2107",0.143895832989228
"Q7Z7G8_IDR_294_340",0.147099397633298
"Q7Z7G8_IDR_95_134",0.14065970144035
"Q7Z7G8_IDR_971_1048",0.152086399520194
"Q7Z7H8_IDR_1_33",1
"Q7Z7J5_IDR_136_172",0.500825028323569
"Q7Z7J5_IDR_34_82",0.499174971676431
"Q7Z7J9_IDR_1_57",1
"Q7Z7K2_IDR_1_430",1
"Q7Z7L8_IDR_1_435",1
"Q7Z7L9_IDR_1_277",1
"Q7Z7M0_IDR_2810_2845",1
"Q7Z7M8_IDR_1_68",1
"Q86SQ6_IDR_204_247",0.537151188461344
"Q86SQ6_IDR_325_529",0.462848811538656
"Q86SQ7_IDR_1_299",1
"Q86SR1_IDR_1_74",1
"Q86SS6_IDR_86_218",1
"Q86SU0_IDR_214_546",1
"Q86SX6_IDR_1_40",1
"Q86T03_IDR_1_76",1
"Q86T13_IDR_287_490",1
"Q86T20_IDR_1_102",1
"Q86T24_IDR_121_483",1
"Q86T29_IDR_21_144",1
"Q86T65_IDR_1033_1068",0.358045437140222
"Q86T65_IDR_486_602",0.289368583100006
"Q86T65_IDR_988_1022",0.352585979759772
"Q86T75_IDR_1_647",0.528932539662867
"Q86T75_IDR_659_694",0.471067460337133
"Q86T82_IDR_108_339",0.435758555559389
"Q86T82_IDR_608_837",0.564241444440611
"Q86TJ5_IDR_1_33",0.489615668403874
"Q86TJ5_IDR_89_246",0.510384331596126
"Q86TL0_IDR_1_64",0.502371680105802
"Q86TL0_IDR_439_469",0.497628319894198
"Q86TL2_IDR_220_294",1
"Q86TM6_IDR_332_617",1
"Q86TN4_IDR_223_253",1
"Q86TP1_IDR_369_407",1
"Q86TU7_IDR_526_594",1
"Q86TV6_IDR_651_686",1
"Q86TY3_IDR_20_679",1
"Q86U06_IDR_1_161",0.536630501046089
"Q86U06_IDR_378_420",0.463369498953911
"Q86U17_IDR_2_44",1
"Q86U28_IDR_1_47",1
"Q86U38_IDR_1_53",1
"Q86U42_IDR_1_159",0.529383887100573
"Q86U42_IDR_250_301",0.470616112899427
"Q86UD0_IDR_309_342",0.497817412667897
"Q86UD0_IDR_97_232",0.502182587332103
"Q86UD3_IDR_1_65",1
"Q86UD4_IDR_1_202",1
"Q86UE3_IDR_113_216",1
"Q86UE4_IDR_58_582",1
"Q86UE6_IDR_365_484",1
"Q86UE8_IDR_1_239",0.477778765283134
"Q86UE8_IDR_315_409",0.522221234716866
"Q86UF2_IDR_278_319",0.305328754730962
"Q86UF2_IDR_334_468",0.379529684306341
"Q86UF2_IDR_478_677",0.315141560962697
"Q86UF4_IDR_1_236",1
"Q86UG4_IDR_1_93",1
"Q86UK0_IDR_1668_1712",1
"Q86UK5_IDR_327_367",0.130558088304254
"Q86UK5_IDR_45_75",0.114574708358884
"Q86UK5_IDR_576_607",0.127708488829182
"Q86UK5_IDR_767_820",0.149199579975824
"Q86UK5_IDR_862_933",0.155657541786662
"Q86UR5_IDR_185_540",0.247890972391563
"Q86UR5_IDR_45_82",0.244704162527549
"Q86UR5_IDR_879_919",0.234747804674944
"Q86UR5_IDR_924_1500",0.272657060405944
"Q86US8_IDR_1162_1213",0.343578039469423
"Q86US8_IDR_1_409",0.372205592708869
"Q86US8_IDR_413_508",0.284216367821708
"Q86UT5_IDR_429_459",1
"Q86UT6_IDR_39_69",1
"Q86UU0_IDR_1_1499",1
"Q86V15_IDR_1058_1154",0.131778462300687
"Q86V15_IDR_1335_1399",0.135051507115657
"Q86V15_IDR_1587_1759",0.156950460050628
"Q86V15_IDR_686_999",0.142988278584964
"Q86V20_IDR_137_168",0.328279099022083
"Q86V20_IDR_258_305",0.341261339553972
"Q86V20_IDR_52_84",0.330459561423945
"Q86V24_IDR_1_82",1
"Q86V25_IDR_1_44",0.486152354647861
"Q86V25_IDR_296_348",0.513847645352139
"Q86V40_IDR_1_38",0.31589745802427
"Q86V40_IDR_354_431",0.357204112934755
"Q86V40_IDR_446_505",0.326898429040975
"Q86V42_IDR_1_41",0.524629645433498
"Q86V42_IDR_284_546",0.475370354566503
"Q86VK4_IDR_185_215",0.321126734296016
"Q86VK4_IDR_352_404",0.344224939951112
"Q86VL8_IDR_505_567",1
"Q86VM9_IDR_1_953",1
"Q86VP1_IDR_445_536",0.446906998269553
"Q86VP1_IDR_568_712",0.553093001730447
"Q86VP3_IDR_182_466",0.60805759913754
"Q86VP3_IDR_687_745",0.39194240086246
"Q86VP6_IDR_310_342",1
"Q86VQ0_IDR_1_684",1
"Q86VQ1_IDR_1_309",0.597673810555291
"Q86VQ1_IDR_313_547",0.402326189444709
"Q86VQ3_IDR_1_453",1
"Q86VR2_IDR_1_31",0.455715722219522
"Q86VY9_IDR_162_491",0.384620319844898
"Q86VZ1_IDR_311_359",1
"Q86VZ4_IDR_1_47",0.490605267563002
"Q86VZ4_IDR_346_431",0.509394732436998
"Q86VZ6_IDR_36_172",1
"Q86W11_IDR_131_295",1
"Q86W25_IDR_107_176",1
"Q86W26_IDR_611_655",1
"Q86W33_IDR_299_332",1
"Q86W47_IDR_1_46",1
"Q86W50_IDR_382_506",1
"Q86W54_IDR_165_205",1
"Q86W56_IDR_1_449",1
"Q86W67_IDR_122_206",1
"Q86W92_IDR_258_611",0.527526975911047
"Q86W92_IDR_929_1011",0.472473024088953
"Q86WA8_IDR_584_621",1
"Q86WB0_IDR_1_68",0.512816161365
"Q86WB0_IDR_287_421",0.487183838635
"Q86WD7_IDR_1_40",1
"Q86WS4_IDR_1_652",1
"Q86WS5_IDR_1_63",1
"Q86WT6_IDR_1_31",1
"Q86WV1_IDR_214_291",0.534322177779918
"Q86WV1_IDR_58_96",0.465677822220082
"Q86WX3_IDR_14_59",1
"Q86WZ0_IDR_106_190",1
"Q86WZ6_IDR_74_225",1
"Q86X02_IDR_1_432",1
"Q86X10_IDR_1270_1332",0.260815192880885
"Q86X10_IDR_355_437",0.240496016047788
"Q86X10_IDR_463_499",0.255191934127611
"Q86X10_IDR_705_738",0.243496856943716
"Q86X24_IDR_234_394",1
"Q86X27_IDR_1_36",0.49438401879834
"Q86X27_IDR_288_450",0.50561598120166
"Q86X29_IDR_1_70",0.443479658943578
"Q86X29_IDR_313_649",0.556520341056422
"Q86X45_IDR_187_251",0.50152285748008
"Q86X45_IDR_387_455",0.49847714251992
"Q86XL3_IDR_118_194",0.34326232739624
"Q86XL3_IDR_611_819",0.345163893594476
"Q86XL3_IDR_876_938",0.311573779009283
"Q86XN6_IDR_18_207",1
"Q86XN7_IDR_124_944",1
"Q86XN8_IDR_1_147",0.32193484140389
"Q86XN8_IDR_485_543",0.350527964225463
"Q86XN8_IDR_554_594",0.327537194370647
"Q86XP1_IDR_1109_1145",0.290076461355267
"Q86XP1_IDR_1_60",0.28750302523455
"Q86XP1_IDR_531_715",0.422420513410183
"Q86XP3_IDR_1_198",0.514697653327747
"Q86XP3_IDR_636_938",0.485302346672253
"Q86XR2_IDR_1_35",1
"Q86XR5_IDR_120_153",0.522729095092325
"Q86XR5_IDR_36_82",0.477270904907675
"Q86XR7_IDR_1_74",1
"Q86XR8_IDR_1_481",1
"Q86XS5_IDR_22_91",1
"Q86XS8_IDR_316_375",1
"Q86Y37_IDR_339_369",0.51487876853182
"Q86Y38_IDR_37_250",1
"Q86Y46_IDR_1_45",0.505533617369951
"Q86Y46_IDR_486_540",0.494466382630049
"Q86Y82_IDR_129_178",1
"Q86Y91_IDR_391_521",0.522560963782194
"Q86Y91_IDR_523_852",0.477439036217806
"Q86Y97_IDR_239_383",1
"Q86YA3_IDR_1183_1230",0.312345175170864
"Q86YA3_IDR_535_1181",0.371307024331258
"Q86YA3_IDR_76_528",0.316347800497878
"Q86YC2_IDR_1_855",1
"Q86YD1_IDR_1_89",1
"Q86YD3_IDR_265_334",1
"Q86YD5_IDR_279_345",1
"Q86YD7_IDR_1_464",1
"Q86YE8_IDR_79_133",1
"Q86YF9_IDR_248_285",0.202091926094159
"Q86YF9_IDR_292_552",0.386081847337853
"Q86YF9_IDR_554_595",0.189518313616954
"Q86YS7_IDR_258_340",0.311558049611259
"Q86YS7_IDR_638_673",0.336406050864736
"Q86YS7_IDR_800_866",0.352035899524005
"Q86YT5_IDR_162_199",1
"Q86YT9_IDR_299_394",1
"Q86YV0_IDR_154_237",0.318226931390259
"Q86YV0_IDR_45_126",0.324928515886304
"Q86YV0_IDR_740_1011",0.356844552723438
"Q86YV5_IDR_1160_1206",0.510071166697325
"Q86YV5_IDR_1_937",0.489928833302675
"Q86YV6_IDR_1_83",1
"Q86YW0_IDR_303_340",1
"Q86YW5_IDR_136_227",1
"Q86YW9_IDR_1193_1230",0.258606029190923
"Q86YW9_IDR_1371_1401",0.235401726531867
"Q86YW9_IDR_1716_2145",0.24202036573653
"Q86YW9_IDR_629_694",0.26397187854068
"Q86YZ3_IDR_90_2850",1
"Q86Z02_IDR_529_599",0.24863350708601
"Q86Z02_IDR_89_171",0.255206979903196
"Q8IUG5_IDR_1920_2554",0.472445093557428
"Q8IUH2_IDR_77_117",1
"Q8IUH4_IDR_1_48",1
"Q8IUH5_IDR_1_55",1
"Q8IUH8_IDR_218_249",0.32428721959537
"Q8IUH8_IDR_532_626",0.348591575090712
"Q8IUH8_IDR_642_684",0.327121205313918
"Q8IUK5_IDR_1_34",0.324956625118369
"Q8IUK5_IDR_349_426",0.332391755493069
"Q8IUK5_IDR_36_71",0.342651619388562
"Q8IUK8_IDR_1_55",1
"Q8IUL8_IDR_1122_1156",0.512621360713035
"Q8IUL8_IDR_1_38",0.487378639286965
"Q8IUM7_IDR_327_802",1
"Q8IUN9_IDR_1_61",1
"Q8IUQ0_IDR_293_354",1
"Q8IUQ4_IDR_1_31",1
"Q8IUR6_IDR_1_449",1
"Q8IUS5_IDR_1_34",1
"Q8IUW3_IDR_204_357",1
"Q8IV35_IDR_327_361",0.456834829938928
"Q8IV35_IDR_526_608",0.543165170061072
"Q8IV36_IDR_570_675",1
"Q8IV38_IDR_367_441",1
"Q8IV45_IDR_33_90",1
"Q8IV48_IDR_1_59",1
"Q8IV50_IDR_121_173",0.511827606380456
"Q8IV50_IDR_1_65",0.488172393619544
"Q8IV53_IDR_453_791",1
"Q8IV56_IDR_1_129",1
"Q8IV61_IDR_548_690",1
"Q8IV63_IDR_31_145",1
"Q8IV76_IDR_188_246",0.32990044736504
"Q8IV76_IDR_289_690",0.378369419491717
"Q8IV76_IDR_710_771",0.291730133143243
"Q8IV77_IDR_538_575",1
"Q8IVA1_IDR_1_136",1
"Q8IVB4_IDR_494_529",0.506557409704364
"Q8IVB4_IDR_532_645",0.493442590295636
"Q8IVB5_IDR_1_74",1
"Q8IVF6_IDR_225_347",1
"Q8IVG5_IDR_77_160",1
"Q8IVH2_IDR_1_327",0.328561030432283
"Q8IVH2_IDR_331_451",0.340612204180153
"Q8IVH2_IDR_581_680",0.330826765387564
"Q8IVH8_IDR_293_538",1
"Q8IVI9_IDR_316_437",1
"Q8IVJ1_IDR_1_93",1
"Q8IVL0_IDR_181_1912",0.309910466783998
"Q8IVL0_IDR_2323_2385",0.33272764787546
"Q8IVL0_IDR_39_78",0.357361885340541
"Q8IVL1_IDR_191_2012",0.3142919149819
"Q8IVL1_IDR_2457_2488",0.349524239601725
"Q8IVL1_IDR_43_84",0.336183845416375
"Q8IVL5_IDR_1_37",1
"Q8IVL6_IDR_694_736",1
"Q8IVM0_IDR_25_306",1
"Q8IVN3_IDR_50_82",1
"Q8IW52_IDR_644_749",0.518913810431715
"Q8IW70_IDR_1_48",0.488656558143324
"Q8IW70_IDR_417_524",0.511343441856676
"Q8IW93_IDR_1_348",1
"Q8IWA0_IDR_758_807",1
"Q8IWA4_IDR_548_581",1
"Q8IWA6_IDR_1_41",0.307981813211519
"Q8IWA6_IDR_185_383",0.339385843602963
"Q8IWA6_IDR_76_129",0.352632343185518
"Q8IWB1_IDR_40_135",1
"Q8IWB4_IDR_1_1332",1
"Q8IWB6_IDR_518_1469",1
"Q8IWB9_IDR_1_34",0.176867430733712
"Q8IWB9_IDR_40_532",0.254631659431758
"Q8IWB9_IDR_643_682",0.192804397943107
"Q8IWB9_IDR_712_817",0.180618155224627
"Q8IWB9_IDR_919_995",0.195078356666796
"Q8IWC1_IDR_1_876",1
"Q8IWD4_IDR_1_170",0.49194480957027
"Q8IWD4_IDR_219_279",0.50805519042973
"Q8IWJ2_IDR_1434_1562",0.371596237716798
"Q8IWJ2_IDR_916_951",0.344150921955279
"Q8IWK6_IDR_1066_1282",0.311797367947199
"Q8IWK6_IDR_1_35",0.327369204252435
"Q8IWK6_IDR_946_988",0.360833427800366
"Q8IWL2_IDR_1_103",1
"Q8IWN7_IDR_115_147",0.197695246307626
"Q8IWN7_IDR_1162_2400",0.230627952819777
"Q8IWN7_IDR_233_299",0.201833070349035
"Q8IWN7_IDR_345_404",0.190856777128522
"Q8IWN7_IDR_414_1116",0.17898695339504
"Q8IWQ3_IDR_345_520",0.523569737293923
"Q8IWQ3_IDR_631_736",0.476430262706077
"Q8IWR0_IDR_175_433",1
"Q8IWS0_IDR_134_206",0.493028793166141
"Q8IWS0_IDR_331_365",0.506971206833859
"Q8IWT1_IDR_187_228",1
"Q8IWT3_IDR_1435_1468",0.217213054552447
"Q8IWT3_IDR_577_636",0.214876153873944
"Q8IWV7_IDR_992_1076",1
"Q8IWV8_IDR_1004_1085",1
"Q8IWW6_IDR_298_342",0.22744679549529
"Q8IWW6_IDR_393_465",0.245264941633407
"Q8IWW6_IDR_579_628",0.283504560642394
"Q8IWW6_IDR_81_263",0.243783702228909
"Q8IWX5_IDR_25_72",1
"Q8IWX8_IDR_283_852",0.473920067707357
"Q8IWX8_IDR_69_124",0.526079932292643
"Q8IWY8_IDR_99_650",1
"Q8IWY9_IDR_60_295",1
"Q8IWZ3_IDR_50_100",0.341397742311164
"Q8IWZ3_IDR_1437_2387",0.308869919809644
"Q8IWZ3_IDR_2403_2447",0.349732337879192
"Q8IWZ8_IDR_1_521",1
"Q8IX01_IDR_1043_1082",0.293123185129142
"Q8IX01_IDR_1_308",0.342637035978665
"Q8IX01_IDR_539_1018",0.364239778892193
"Q8IX03_IDR_385_418",0.247581825099941
"Q8IX03_IDR_422_655",0.25179258735408
"Q8IX90_IDR_101_348",0.495911911555545
"Q8IX90_IDR_382_412",0.504088088444456
"Q8IXA5_IDR_1_77",1
"Q8IXB3_IDR_1_99",1
"Q8IXF0_IDR_217_257",0.415227533115924
"Q8IXF0_IDR_449_793",0.584772466884076
"Q8IXF9_IDR_248_295",1
"Q8IXH6_IDR_1_32",0.512208243576136
"Q8IXH6_IDR_43_220",0.487791756423864
"Q8IXH8_IDR_1_47",1
"Q8IXJ6_IDR_1_36",0.510571577295773
"Q8IXJ6_IDR_353_389",0.489428422704227
"Q8IXJ9_IDR_361_1501",0.481318401077513
"Q8IXJ9_IDR_83_318",0.518681598922487
"Q8IXK0_IDR_1_785",1
"Q8IXK2_IDR_1_80",1
"Q8IXL6_IDR_1_162",1
"Q8IXL7_IDR_1_41",1
"Q8IXM2_IDR_59_172",1
"Q8IXN7_IDR_306_372",1
"Q8IXX5_IDR_1_129",1
"Q8IXZ2_IDR_23_378",0.312150784116126
"Q8IXZ2_IDR_395_594",0.341538284576852
"Q8IXZ2_IDR_788_948",0.346310931307022
"Q8IXZ3_IDR_1_165",0.337439289361026
"Q8IXZ3_IDR_283_353",0.33197001365224
"Q8IXZ3_IDR_427_490",0.330590696986733
"Q8IY17_IDR_1_156",0.349433147050272
"Q8IY17_IDR_1302_1375",0.333558831508123
"Q8IY17_IDR_349_490",0.317008021441604
"Q8IY18_IDR_1_45",1
"Q8IY22_IDR_1_34",1
"Q8IY26_IDR_1_95",1
"Q8IY33_IDR_111_196",0.325904379865888
"Q8IY33_IDR_202_236",0.35878716651887
"Q8IY33_IDR_240_734",0.315308453615242
"Q8IY37_IDR_1_230",0.478600298015566
"Q8IY37_IDR_496_584",0.521399701984434
"Q8IY42_IDR_1_314",1
"Q8IY50_IDR_1_63",1
"Q8IY95_IDR_1_77",1
"Q8IYA6_IDR_1_519",0.487294558022331
"Q8IYA6_IDR_603_657",0.512705441977669
"Q8IYA7_IDR_149_301",1
"Q8IYA8_IDR_1_119",0.487268740278117
"Q8IYA8_IDR_158_554",0.512731259721883
