"","GO0010562_positive_regulation_of_phosphorus_metabolic_process"
"P50914_IDR_129_215",1
"P50993_IDR_1_32",1
"P50995_IDR_1_189",1
"P51531_IDR_1332_1404",0.242608817774024
"P51531_IDR_1_334",0.255642658156522
"P51531_IDR_1509_1590",0.260796930207048
"P51531_IDR_510_697",0.240951593862407
"P51532_IDR_1254_1299",0.168268986230293
"P51532_IDR_1352_1454",0.165189331242723
"P51532_IDR_1_355",0.160405038217714
"P51532_IDR_1567_1647",0.178950939789907
"P51532_IDR_526_642",0.166276065353467
"P51532_IDR_645_699",0.160909639165897
"P51787_IDR_400_502",0.316362499727324
"P51787_IDR_619_676",0.342429455304382
"P51788_IDR_32_63",0.326936114417633
"P51788_IDR_644_772",0.338705623405037
"P51788_IDR_852_898",0.33435826217733
"P51790_IDR_1_76",1
"P51797_IDR_1_41",1
"P51798_IDR_1_91",1
"P51810_IDR_319_379",1
"P51811_IDR_401_444",1
"P51812_IDR_1_44",1
"P51813_IDR_152_207",1
"P51815_IDR_1_42",0.511964744453233
"P52292_IDR_18_72",1
"P52294_IDR_1_80",1
"P52298_IDR_126_156",1
"P52429_IDR_1_52",1
"P52564_IDR_1_32",1
"P52569_IDR_437_480",0.49596763119514
"P52569_IDR_607_658",0.50403236880486
"P52594_IDR_130_562",1
"P52597_IDR_365_401",1
"P52630_IDR_702_790",1
"P52655_IDR_58_331",1
"P52701_IDR_1_86",0.501488057532694
"P52848_IDR_1_80",1
"P52849_IDR_1_35",0.493208016915802
"P52849_IDR_41_82",0.506791983084198
"P52926_IDR_1_109",1
"P52943_IDR_81_122",1
"P52945_IDR_1_189",0.523695949212465
"P52945_IDR_198_283",0.476304050787535
"P52948_IDR_1_350",0.333163752934949
"P52948_IDR_370_728",0.330390007321087
"P52951_IDR_1_251",1
"P52948_IDR_888_1105",0.336446239743965
"P53804_IDR_1179_1290",0.171463409393626
"P53804_IDR_1342_1458",0.179930257613857
"P53804_IDR_1731_1839",0.169487870359743
"P53804_IDR_1899_1951",0.163496868459623
"P53804_IDR_392_480",0.159878455785474
"P53804_IDR_745_808",0.155743138387677
"P53805_IDR_1_58",1
"P53814_IDR_1_797",1
"P53985_IDR_201_242",0.509144064467608
"P53985_IDR_446_500",0.490855935532392
"P53992_IDR_1_323",1
"P53999_IDR_1_60",1
"P54098_IDR_1_67",0.515125217234956
"P54098_IDR_498_533",0.484874782765044
"P54105_IDR_138_237",1
"P54132_IDR_1290_1417",0.523906466151441
"P54132_IDR_1_642",0.476093533848559
"P54198_IDR_399_447",0.502208721210491
"P54198_IDR_470_664",0.497791278789509
"P54219_IDR_89_133",0.49804010899156
"P54646_IDR_338_399",0.503310785137086
"P54646_IDR_475_533",0.496689214862914
"P54707_IDR_1_46",1
"P54725_IDR_80_159",1
"P54727_IDR_231_273",0.509764686853901
"P54727_IDR_78_180",0.490235313146099
"P54750_IDR_435_494",1
"P54756_IDR_1_35",1
"P54821_IDR_1_245",1
"P54826_IDR_1_42",0.515865262024414
"P54826_IDR_247_328",0.484134737975586
"P54829_IDR_132_162",0.511829985835289
"P54829_IDR_1_91",0.488170014164711
"P54840_IDR_623_703",1
"P54845_IDR_1_136",1
"P54868_IDR_1_43",1
"P55001_IDR_1_100",1
"P55010_IDR_147_229",0.482374549841712
"P55010_IDR_387_425",0.517625450158288
"P55011_IDR_1_204",0.487696298660144
"P55196_IDR_1106_1824",0.357833422765691
"P55196_IDR_139_203",0.315703547417074
"P55196_IDR_543_595",0.326463029817235
"P55201_IDR_49_87",0.20678517120672
"P55197_IDR_199_1035",1
"P55198_IDR_180_1093",1
"P55201_IDR_122_173",0.18796205968519
"P55201_IDR_453_507",0.201284080664416
"P55201_IDR_752_788",0.205558970701203
"P55201_IDR_795_1073",0.198409717742471
"P55209_IDR_131_163",0.326404983586055
"P55209_IDR_1_35",0.332710145384886
"P55209_IDR_348_391",0.340884871029059
"P55210_IDR_1_56",1
"P55211_IDR_95_147",1
"P55212_IDR_1_33",1
"P55265_IDR_1_125",0.25797505301529
"P55265_IDR_204_292",0.244067522645268
"P55265_IDR_359_453",0.245898880277482
"P55265_IDR_576_607",0.25205854406196
"P55899_IDR_325_365",1
"P56159_IDR_348_414",0.493171486265251
"P56159_IDR_416_465",0.506828513734749
"P56177_IDR_1_255",1
"P56178_IDR_1_155",0.473227663819782
"P56178_IDR_158_280",0.526772336180218
"P56180_IDR_1_76",1
"P56181_IDR_1_108",1
"P56182_IDR_233_292",0.517136436784753
"P56182_IDR_343_461",0.482863563215247
"P56211_IDR_1_112",1
"P56270_IDR_1_336",0.478283451052582
"P56270_IDR_427_477",0.521716548947418
"P56373_IDR_363_397",1
"P56524_IDR_1046_1084",0.540694285285576
"P56524_IDR_1_652",0.459305714714424
"P56645_IDR_1_49",0.325299815728916
"P56545_IDR_398_445",1
"P56645_IDR_416_785",0.33790403385072
"P56645_IDR_875_1095",0.336796150420364
"P56945_IDR_51_489",0.536126856232098
"P56945_IDR_600_739",0.463873143767902
"P56962_IDR_206_238",0.333735342619553
"P56962_IDR_258_302",0.339559267035392
"P56962_IDR_28_169",0.326705390345055
"P56975_IDR_118_288",0.250093118014978
"P56975_IDR_1_48",0.251128470449497
"P56975_IDR_312_360",0.248578033878103
"P56975_IDR_387_621",0.250200377657422
"P57052_IDR_87_281",1
"P57053_IDR_1_36",1
"P57054_IDR_1_31",1
"P57055_IDR_115_190",0.494901213848312
"P57055_IDR_1_35",0.505098786151688
"P57057_IDR_251_314",1
"P57058_IDR_1_38",0.513266311610747
"P57058_IDR_390_698",0.486733688389253
"P57059_IDR_350_755",1
"P57073_IDR_1_446",1
"P57077_IDR_1_131",1
"P57768_IDR_1_102",0.512559046641788
"P57768_IDR_247_331",0.487440953358212
"P57771_IDR_1_42",1
"P57773_IDR_112_144",0.508132516835563
"P57773_IDR_245_515",0.491867483164437
"P57789_IDR_1_50",0.499469110490327
"P57789_IDR_327_538",0.500530889509673
"P57796_IDR_1_103",1
"P58004_IDR_220_301",1
"P58005_IDR_271_316",1
"P59923_IDR_245_449",0.49184412112298
"P59942_IDR_25_63",1
"P59990_IDR_1_95",1
"P59991_IDR_1_146",1
"P60006_IDR_46_121",1
"P60014_IDR_1_249",1
"P60153_IDR_1_32",1
"P60321_IDR_27_58",1
"P60323_IDR_113_173",0.539040095103227
"P60323_IDR_21_53",0.460959904896774
"P61296_IDR_1_110",0.481366580629798
"P61296_IDR_160_203",0.518633419370202
"P61313_IDR_155_204",1
"P61328_IDR_1_38",0.506800708891893
"P61328_IDR_209_243",0.493199291108107
"P61366_IDR_30_133",1
"P61371_IDR_139_182",0.494674747444208
"P61371_IDR_233_349",0.505325252555792
"P61587_IDR_201_244",1
"P61647_IDR_40_94",1
"P62753_IDR_163_249",1
"P62807_IDR_1_35",1
"P62847_IDR_93_133",1
"P62851_IDR_1_42",1
"P62910_IDR_1_32",1
"P62955_IDR_209_275",1
"P62995_IDR_1_114",0.504615043316475
"P62995_IDR_209_288",0.495384956683525
"P63010_IDR_587_679",1
"P63027_IDR_1_43",1
"P63162_IDR_86_240",1
"P63252_IDR_1_41",0.489820600823317
"P63252_IDR_366_427",0.510179399176683
"P67809_IDR_119_324",0.486427500744616
"P67809_IDR_1_50",0.513572499255384
"P68400_IDR_332_391",1
"P68543_IDR_1_58",1
"P78310_IDR_264_346",1
"P78345_IDR_210_283",0.494222539011755
"P78345_IDR_57_101",0.505777460988245
"P78347_IDR_191_348",0.2449696840835
"P78347_IDR_655_718",0.249478401213445
"P78347_IDR_815_846",0.250241100477023
"P78347_IDR_951_998",0.255310814226033
"P78348_IDR_469_506",1
"P78352_IDR_1_34",0.518536849575395
"P78352_IDR_253_292",0.481463150424605
"P78356_IDR_293_335",1
"P78357_IDR_1230_1284",0.523998009225009
"P78357_IDR_1311_1384",0.476001990774991
"P78358_IDR_1_84",1
"P78362_IDR_1_59",0.519458888320317
"P78362_IDR_248_510",0.480541111679683
"P78363_IDR_1165_1200",0.504407632417724
"P78363_IDR_1279_1340",0.495592367582276
"P78364_IDR_1_934",1
"P78367_IDR_1_212",1
"P78368_IDR_1_38",0.497363497435696
"P78426_IDR_287_367",0.494447581650747
"P78504_IDR_1094_1218",1
"P78508_IDR_344_379",1
"P78524_IDR_1_683",1
"P78527_IDR_2030_2079",0.496062185871333
"P78527_IDR_2662_2733",0.503937814128667
"P78536_IDR_189_220",0.500819347075724
"P78536_IDR_696_794",0.499180652924276
"P78537_IDR_1_34",1
"P78545_IDR_144_270",1
"P78549_IDR_1_85",1
"P78552_IDR_1_31",1
"P78559_IDR_296_2686",1
"P78562_IDR_1_48",1
"P78563_IDR_155_224",0.527291674084175
"P78563_IDR_1_77",0.472708325915825
"P79522_IDR_1_156",1
"P80162_IDR_1_43",1
"P80192_IDR_1_51",0.483736626758824
"P82094_IDR_834_996",0.502907133304145
"P82673_IDR_1_63",1
"P82675_IDR_179_210",1
"P82909_IDR_1_72",1
"P82912_IDR_37_70",1
"P82970_IDR_1_282",1
"P82979_IDR_1_210",1
"P82987_IDR_1137_1169",1
"P83105_IDR_1_35",1
"P83111_IDR_1_98",0.525623665031512
"P83111_IDR_251_286",0.474376334968488
"P83369_IDR_228_334",0.497018923979852
"P83369_IDR_66_147",0.502981076020148
"P83731_IDR_60_157",1
"P83859_IDR_78_128",1
"P83916_IDR_73_114",1
"P84098_IDR_55_95",1
"P84101_IDR_1_59",1
"P84103_IDR_83_164",1
"P98082_IDR_1_34",0.490587072426028
"P98082_IDR_175_770",0.509412927573972
"P98088_IDR_1338_1371",0.128660323428895
"P98088_IDR_1481_1576",0.126191730072096
"P98088_IDR_1680_1737",0.127099821971468
"P98088_IDR_1849_1948",0.122212041215783
"P98179_IDR_82_157",1
"P98182_IDR_57_226",1
"Q00013_IDR_33_63",1
"Q00056_IDR_26_190",0.510269957828845
"Q00056_IDR_271_320",0.489730042171155
"Q00325_IDR_1_54",1
"Q00444_IDR_8_143",1
"Q00536_IDR_1_114",1
"Q00537_IDR_1_183",1
"Q00577_IDR_1_60",0.505478872482518
"Q00LT1_IDR_20_54",1
"Q01064_IDR_445_477",0.503820698309979
"Q01064_IDR_499_536",0.496179301690021
"Q01081_IDR_188_240",1
"Q01082_IDR_2088_2215",0.49499249899201
"Q01082_IDR_2308_2364",0.50500750100799
"Q01094_IDR_1_33",0.329169466582513
"Q01094_IDR_303_383",0.336477663048172
"Q01094_IDR_38_125",0.334352870369315
"Q01101_IDR_1_266",0.319456038935776
"Q01484_IDR_1567_3957",0.479597304203052
"Q01518_IDR_215_255",0.510086279891432
"Q01518_IDR_277_317",0.489913720108568
"Q01534_IDR_1_106",1
"Q01538_IDR_1_1011",1
"Q01543_IDR_1_119",0.49754099638584
"Q01543_IDR_200_262",0.50245900361416
"Q01546_IDR_1_59",0.503783614729372
"Q01546_IDR_512_638",0.496216385270628
"Q01628_IDR_1_40",1
"Q01629_IDR_1_39",1
"Q01650_IDR_1_41",1
"Q01664_IDR_103_338",0.481341323730591
"Q01664_IDR_1_71",0.518658676269409
"Q01668_IDR_1_100",0.194108481437221
"Q01668_IDR_1621_2062",0.200814547834461
"Q01668_IDR_2109_2157",0.205696611806227
"Q01668_IDR_449_493",0.205694538630907
"Q01668_IDR_760_847",0.193685820291183
"Q01726_IDR_1_34",1
"Q01851_IDR_1_263",1
"Q01860_IDR_1_137",1
"Q01892_IDR_1_166",1
"Q01954_IDR_187_374",0.474931357302152
"Q01954_IDR_377_925",0.525068642697848
"Q01955_IDR_1_1423",1
"Q01959_IDR_1_59",1
"Q01968_IDR_136_209",1
"Q01970_IDR_1194_1234",0.357583645408299
"Q01970_IDR_468_582",0.326163471268628
"Q01970_IDR_866_1111",0.316252883323073
"Q01973_IDR_1_44",0.343516340777296
"Q01973_IDR_428_464",0.314532594076074
"Q01973_IDR_751_937",0.341951065146631
"Q01974_IDR_429_462",0.464202722380179
"Q01974_IDR_752_943",0.535797277619821
"Q02040_IDR_270_378",0.50448934104574
"Q02040_IDR_381_695",0.49551065895426
"Q02078_IDR_72_507",1
"Q02080_IDR_89_365",1
"Q02297_IDR_269_640",0.344872157213344
"Q02318_IDR_1_53",1
"Q02363_IDR_1_32",0.505619577660805
"Q02363_IDR_84_134",0.494380422339195
"Q02383_IDR_1_582",1
"Q02386_IDR_52_163",1
"Q02388_IDR_1168_2789",1
"Q02410_IDR_1_439",0.536982547408752
"Q02410_IDR_481_511",0.463017452591248
"Q02413_IDR_772_805",0.498165865037853
"Q02413_IDR_959_1049",0.501834134962147
"Q02446_IDR_1_55",0.142142466947652
"Q02446_IDR_211_253",0.146758710637915
"Q02446_IDR_275_456",0.142584307845282
"Q02446_IDR_476_515",0.143715251543699
"Q02446_IDR_57_151",0.137332978773336
"Q02446_IDR_587_618",0.142097380859237
"Q02446_IDR_729_759",0.14536890339288
"Q02447_IDR_1_108",0.483979449076711
"Q02447_IDR_274_443",0.516020550923289
"Q02818_IDR_356_461",0.483913705373035
"Q02833_IDR_209_373",0.499636610453559
"Q02833_IDR_90_200",0.500363389546441
"Q02878_IDR_1_139",1
"Q02880_IDR_1206_1626",0.493588902559111
"Q02880_IDR_1_52",0.506411097440889
"Q02930_IDR_1_382",0.502933593254475
"Q02930_IDR_440_508",0.497066406745525
"Q02952_IDR_1_1782",1
"Q02962_IDR_128_264",1
"Q03014_IDR_1_270",1
"Q03052_IDR_1_251",0.456891810699032
"Q03052_IDR_393_451",0.543108189300968
"Q03060_IDR_1_54",0.511358277177655
"Q03060_IDR_75_166",0.488641722822345
"Q03111_IDR_146_489",1
"Q03112_IDR_1_49",0.328660545762876
"Q03112_IDR_190_377",0.330037396224353
"Q03112_IDR_386_1230",0.341302058012771
"Q03135_IDR_1_54",1
"Q03468_IDR_1010_1249",0.187504738298123
"Q03468_IDR_1318_1423",0.197794989042331
"Q03468_IDR_156_456",0.194651321189158
"Q03692_IDR_17_542",1
"Q03701_IDR_1018_1054",0.199813997372572
"Q03701_IDR_1_38",0.206617078814252
"Q03701_IDR_625_691",0.204269056707269
"Q03701_IDR_824_973",0.1974406486103
"Q03701_IDR_90_166",0.191859218495606
"Q03721_IDR_164_201",0.515107051923398
"Q03721_IDR_486_586",0.484892948076602
"Q03828_IDR_1_191",0.493729225162301
"Q03828_IDR_292_476",0.506270774837699
"Q03923_IDR_58_145",1
"Q03933_IDR_189_248",0.248006114240996
"Q03933_IDR_251_365",0.251759710233591
"Q03933_IDR_383_438",0.244076880422603
"Q03933_IDR_459_499",0.25615729510281
"Q05519_IDR_118_186",0.516566926838718
"Q05519_IDR_194_484",0.483433073161282
"Q05586_IDR_863_938",1
"Q05655_IDR_293_336",1
"Q05682_IDR_1_793",1
"Q05707_IDR_1378_1421",0.465633835462798
"Q05707_IDR_1425_1796",0.534366164537202
"Q05901_IDR_353_384",1
"Q05925_IDR_1_304",1
"Q05932_IDR_1_41",1
"Q06481_IDR_1_41",0.367338150209077
"Q06481_IDR_206_318",0.318055702817985
"Q06481_IDR_568_710",0.314606146972938
"Q06495_IDR_604_639",1
"Q06546_IDR_126_158",0.503368283356054
"Q06546_IDR_275_315",0.496631716643946
"Q06587_IDR_124_260",0.444366462703658
"Q06587_IDR_286_352",0.555633537296342
"Q06643_IDR_1_85",1
"Q07325_IDR_94_125",1
"Q07326_IDR_29_77",1
"Q07343_IDR_1_311",0.454048442977508
"Q07343_IDR_685_736",0.545951557022492
"Q07352_IDR_180_324",0.517626071850648
"Q07352_IDR_19_114",0.482373928149352
"Q07444_IDR_1_110",1
"Q07617_IDR_112_158",0.197958216120813
"Q07617_IDR_166_198",0.196169816941727
"Q07617_IDR_325_445",0.192983232321929
"Q07617_IDR_574_619",0.217136592581523
"Q07617_IDR_741_799",0.195752142034009
"Q07627_IDR_1_169",1
"Q07666_IDR_1_99",0.486366985597037
"Q07666_IDR_274_443",0.513633014402963
"Q07687_IDR_1_328",1
"Q07699_IDR_178_218",1
"Q08174_IDR_880_934",0.455356141216279
"Q08209_IDR_483_521",1
"Q08211_IDR_1152_1217",0.333800792721604
"Q08211_IDR_297_350",0.338478158417117
"Q08211_IDR_86_134",0.327721048861279
"Q08289_IDR_187_280",0.33379326350365
"Q08289_IDR_1_91",0.356491779188578
"Q08289_IDR_468_651",0.309714957307773
"Q08345_IDR_377_454",0.492720754021392
"Q08345_IDR_465_599",0.507279245978608
"Q08357_IDR_219_480",1
"Q08378_IDR_1352_1498",0.475898699661454
"Q08378_IDR_1_432",0.524101300338546
"Q08379_IDR_1_206",0.332456787421553
"Q08379_IDR_431_605",0.304911004313821
"Q08379_IDR_611_957",0.362632208264626
"Q08AG5_IDR_341_449",0.503586839033987
"Q08AM6_IDR_335_392",0.491174717453457
"Q08AM6_IDR_474_521",0.508825282546543
"Q08AN1_IDR_51_183",1
"Q08ER8_IDR_63_198",1
"Q08J23_IDR_1_35",0.341572877975135
"Q08J23_IDR_434_511",0.324741015960168
"Q08J23_IDR_708_767",0.333686106064698
"Q09013_IDR_360_395",0.531261530878663
"Q09013_IDR_411_629",0.468738469121337
"Q09019_IDR_386_423",0.249164916376191
"Q09019_IDR_38_94",0.251850478319903
"Q09019_IDR_452_575",0.240815328693237
"Q09019_IDR_634_674",0.258169276610668
"Q0D2I5_IDR_522_559",0.346516895844892
"Q0D2J5_IDR_48_142",1
"Q0D2K3_IDR_1_53",1
"Q0IIM8_IDR_1030_1071",0.32906569041649
"Q0IIM8_IDR_394_429",0.334416885950231
"Q0IIM8_IDR_913_960",0.33651742363328
"Q0JRZ9_IDR_256_540",1
"Q0P641_IDR_141_193",1
"Q0P651_IDR_268_336",1
"Q0P670_IDR_90_501",1
"Q0P6D2_IDR_1_44",1
"Q0P6D6_IDR_1_42",0.526876499793736
"Q0P6D6_IDR_51_864",0.473123500206264
"Q0P6H9_IDR_1_51",1
"Q0VAA2_IDR_1_77",1
"Q0VAQ4_IDR_1_97",1
"Q0VD83_IDR_32_1078",1
"Q0VD86_IDR_128_172",0.502456051173386
"Q0VD86_IDR_1_40",0.497543948826614
"Q0VDD7_IDR_1_668",1
"Q10570_IDR_895_925",0.329171214239529
"Q10571_IDR_1_1200",1
"Q10586_IDR_1_275",1
"Q10587_IDR_109_253",0.47976252412306
"Q10587_IDR_1_82",0.52023747587694
"Q10588_IDR_1_31",1
"Q10589_IDR_131_180",1
"Q11130_IDR_1_43",1
"Q11201_IDR_1_34",1
"Q12756_IDR_1091_1124",0.202313184313884
"Q12756_IDR_1402_1443",0.200318099039123
"Q12756_IDR_1467_1558",0.207089817003483
"Q12756_IDR_659_695",0.194584088249637
"Q12756_IDR_948_987",0.195694811393874
"Q12767_IDR_440_545",0.500510190553203
"Q12767_IDR_886_930",0.499489809446796
"Q12769_IDR_1_34",1
"Q12770_IDR_454_496",0.329936385573129
"Q12770_IDR_818_855",0.337863746254356
"Q12770_IDR_924_957",0.332199868172515
"Q12802_IDR_2440_2526",0.253208895631706
"Q12802_IDR_2542_2572",0.27096765461718
"Q12802_IDR_2667_2803",0.236392308154686
"Q12802_IDR_288_1952",0.239431141596429
"Q12809_IDR_135_369",0.521975007542762
"Q12809_IDR_866_1159",0.478024992457238
"Q12815_IDR_1_703",1
"Q12816_IDR_1_439",0.483621817010636
"Q12816_IDR_648_1431",0.516378182989364
"Q12824_IDR_66_163",1
"Q12829_IDR_238_278",1
"Q12830_IDR_1050_1794",0.131873065366689
"Q12830_IDR_1_222",0.157358803917743
"Q12830_IDR_1972_2010",0.149330262775917
"Q12830_IDR_2014_2113",0.142074583454499
"Q12830_IDR_2120_2294",0.149107805858299
"Q12830_IDR_2328_2863",0.128046306372803
"Q12830_IDR_562_776",0.14220917225405
"Q12834_IDR_1_107",1
"Q12837_IDR_1_253",1
"Q12887_IDR_1_49",0.528058408431886
"Q12887_IDR_63_138",0.471941591568114
"Q12888_IDR_1604_1714",0.492981449017451
"Q12888_IDR_26_1485",0.507018550982549
"Q12889_IDR_386_441",0.510231174339188
"Q12889_IDR_469_590",0.489768825660812
"Q12893_IDR_296_351",1
"Q12901_IDR_60_156",1
"Q12904_IDR_83_147",1
"Q12905_IDR_356_390",1
"Q12906_IDR_340_407",0.259544861787188
"Q12906_IDR_470_517",0.245622715479623
"Q12906_IDR_54_84",0.250371022619725
"Q12906_IDR_591_894",0.244461400113464
"Q12907_IDR_281_356",1
"Q12908_IDR_316_348",1
"Q12918_IDR_16_88",1
"Q12923_IDR_182_305",0.144521070834206
"Q12923_IDR_414_508",0.149112005677362
"Q12926_IDR_1_36",1
"Q12950_IDR_190_439",0.512983486043477
"Q12951_IDR_210_336",1
"Q12952_IDR_135_304",1
"Q12955_IDR_1_41",0.51805636492387
"Q12955_IDR_1439_4377",0.48194363507613
"Q12959_IDR_141_190",0.334397798091872
"Q12959_IDR_65_139",0.33031815980776
"Q12959_IDR_661_695",0.335284042100368
"Q12965_IDR_927_1050",1
"Q12967_IDR_252_364",0.501343826874521
"Q12967_IDR_648_788",0.498656173125479
"Q12968_IDR_1045_1075",0.338333004987127
"Q12968_IDR_56_383",0.331430392529882
"Q12968_IDR_702_1011",0.330236602482991
"Q12972_IDR_130_351",1
"Q12979_IDR_27_86",1
"Q12980_IDR_32_63",0.499262215179329
"Q12980_IDR_417_483",0.500737784820671
"Q12981_IDR_114_145",1
"Q12982_IDR_1_125",1
"Q13023_IDR_2116_2319",0.174024007372663
"Q13029_IDR_1194_1691",0.499636513075342
"Q13029_IDR_154_1192",0.500363486924658
"Q13033_IDR_1_69",0.521878224895779
"Q13033_IDR_81_420",0.478121775104221
"Q13042_IDR_540_620",1
"Q13043_IDR_303_435",1
"Q13045_IDR_405_442",0.511524015056316
"Q13045_IDR_947_977",0.488475984943684
"Q13061_IDR_77_683",1
"Q13064_IDR_1_240",1
"Q13065_IDR_1_117",1
"Q13127_IDR_20_155",0.531576637337299
"Q13127_IDR_411_1054",0.468423362662701
"Q13129_IDR_1_45",0.147086575285671
"Q13129_IDR_1554_1589",0.151209295573438
"Q13129_IDR_1593_1777",0.137296902651562
"Q13129_IDR_1779_1839",0.142968447869199
"Q13129_IDR_483_581",0.137487296099465
"Q13129_IDR_593_672",0.144195313105237
"Q13129_IDR_804_1552",0.139756169415427
"Q13131_IDR_350_404",0.517448029528084
"Q13131_IDR_479_540",0.482551970471916
"Q13201_IDR_978_1061",0.345360286528055
"Q13202_IDR_304_525",0.497106537970413
"Q13202_IDR_528_614",0.502893462029587
"Q13203_IDR_1_68",1
"Q13206_IDR_1_43",0.333990433151386
"Q13206_IDR_507_689",0.336215442950996
"Q13206_IDR_691_857",0.329794123897619
"Q13207_IDR_1_102",0.463841689829946
"Q13207_IDR_270_712",0.536158310170054
"Q13214_IDR_668_749",1
"Q13283_IDR_140_335",0.482987974616446
"Q13283_IDR_416_466",0.517012025383555
"Q13285_IDR_79_174",1
"Q13286_IDR_1_31",0.498302914027161
"Q13286_IDR_234_268",0.501697085972839
"Q13291_IDR_262_301",1
"Q13304_IDR_1_54",1
"Q13308_IDR_725_780",1
"Q13309_IDR_1_75",1
"Q13310_IDR_439_551",1
"Q13315_IDR_831_884",1
"Q13316_IDR_1_513",1
"Q13319_IDR_10_174",0.486777802896664
"Q13319_IDR_330_360",0.513222197103336
"Q13322_IDR_1_165",0.474283162556992
"Q13322_IDR_413_485",0.525716837443007
"Q13323_IDR_20_61",1
"Q13324_IDR_1_33",1
"Q13330_IDR_342_389",0.337205445832691
"Q13330_IDR_429_649",0.328767562609435
"Q13370_IDR_1074_1112",0.321983843569907
"Q13371_IDR_1_52",1
"Q13387_IDR_1_607",1
"Q13393_IDR_140_170",0.334681613524491
"Q13393_IDR_1_50",0.335331823094169
"Q13393_IDR_500_637",0.329986563381341
"Q13398_IDR_1_112",1
"Q13402_IDR_1059_1127",0.511898404798007
"Q13402_IDR_868_998",0.488101595201993
"Q13405_IDR_1_77",1
"Q13409_IDR_1_205",1
"Q13410_IDR_487_526",1
"Q13415_IDR_177_488",1
"Q13416_IDR_30_237",1
"Q13422_IDR_1_222",0.485132400093176
"Q13422_IDR_230_446",0.514867599906824
"Q13425_IDR_59_110",1
"Q13426_IDR_200_336",1
"Q13427_IDR_179_754",1
"Q13428_IDR_21_1488",1
"Q13444_IDR_686_863",1
"Q13451_IDR_421_457",1
"Q13454_IDR_1_46",1
"Q13459_IDR_1040_1492",0.316407244493555
"Q13459_IDR_1915_2157",0.335385512749076
"Q13459_IDR_708_824",0.34820724275737
"Q13461_IDR_157_319",0.503216012979176
"Q13461_IDR_1_70",0.496783987020824
"Q13464_IDR_1318_1354",0.502206831953477
"Q13464_IDR_968_1115",0.497793168046523
"Q13467_IDR_151_186",0.495600262926815
"Q13467_IDR_541_585",0.504399737073185
"Q13469_IDR_119_160",0.239716242228683
"Q13469_IDR_165_360",0.268696163010821
"Q13469_IDR_37_113",0.256179384885443
"Q13469_IDR_680_891",0.235408209875053
"Q13470_IDR_445_585",1
"Q13472_IDR_757_810",0.351410514032282
"Q13472_IDR_853_894",0.333873418834105
"Q13472_IDR_941_1001",0.314716067133613
"Q13505_IDR_1_149",1
"Q13506_IDR_259_289",0.346701906940949
"Q13506_IDR_311_487",0.329859236661986
"Q13506_IDR_78_251",0.323438856397064
"Q13508_IDR_283_365",1
"Q13515_IDR_1_51",1
"Q13516_IDR_1_134",0.53336197032531
"Q13516_IDR_179_323",0.46663802967469
"Q13519_IDR_71_152",1
"Q13520_IDR_252_282",1
"Q13523_IDR_1_660",1
"Q13530_IDR_354_392",1
"Q13535_IDR_413_452",1
"Q13541_IDR_66_118",1
"Q13542_IDR_1_53",0.516311890906721
"Q13542_IDR_55_120",0.483688109093279
"Q13547_IDR_382_482",1
"Q13554_IDR_317_536",1
"Q13557_IDR_308_358",1
"Q13561_IDR_21_109",0.506238969009352
"Q13601_IDR_1_35",0.503985839645145
"Q13601_IDR_247_381",0.496014160354855
"Q13610_IDR_45_113",1
"Q13613_IDR_1_94",1
"Q13614_IDR_1_73",1
"Q13615_IDR_1064_1101",0.333791133125516
"Q13615_IDR_265_306",0.34684361156606
"Q13615_IDR_581_992",0.319365255308424
"Q13619_IDR_1_40",1
"Q13620_IDR_1_193",1
"Q13769_IDR_302_336",0.503951213061387
"Q13772_IDR_157_203",0.256069289068589
"Q13772_IDR_205_260",0.258703487528953
"Q13772_IDR_262_387",0.237345141353551
"Q13772_IDR_434_486",0.247882082048906
"Q13796_IDR_119_1313",0.512951667931286
"Q13796_IDR_1353_1433",0.487048332068714
"Q13823_IDR_1_33",0.530739086250233
"Q13823_IDR_464_731",0.469260913749766
"Q13825_IDR_1_31",1
"Q14008_IDR_1423_1497",0.149564733485233
"Q14008_IDR_1892_1938",0.151060107235617
"Q14008_IDR_1945_2016",0.145162578397172
"Q14011_IDR_82_172",1
"Q14012_IDR_318_370",1
"Q14028_IDR_1119_1219",0.508064119826057
"Q14028_IDR_1_632",0.491935880173943
"Q14031_IDR_1_1446",1
"Q14050_IDR_1_684",1
"Q14055_IDR_1_689",1
"Q14140_IDR_1_63",0.508882106949815
"Q14140_IDR_78_240",0.491117893050185
"Q14141_IDR_398_434",1
"Q14145_IDR_1_49",1
"Q14147_IDR_698_763",1
"Q14149_IDR_438_827",0.475933039328072
"Q14149_IDR_846_888",0.524066960671928
"Q14151_IDR_1_64",0.3338722531504
"Q14151_IDR_482_948",0.34238801724637
"Q14151_IDR_79_406",0.32373972960323
"Q14152_IDR_784_1382",1
"Q14153_IDR_1_422",1
"Q14154_IDR_146_224",0.494404123753922
"Q14154_IDR_1_66",0.505595876246078
"Q14155_IDR_135_178",0.33617480408769
"Q14155_IDR_578_705",0.324193459067777
"Q14155_IDR_728_774",0.339631736844532
"Q14156_IDR_195_227",0.518303043440018
"Q14156_IDR_686_723",0.481696956559982
"Q14157_IDR_1_69",0.421602841360282
