"","GO0030695_GTPase_regulator_activity"
"O14795_IDR_152_377",1
"O14810_IDR_1_134",1
"O14813_IDR_1_284",1
"O14827_IDR_694_890",1
"O14828_IDR_1_132",1
"O14829_IDR_311_343",1
"O14830_IDR_314_402",1
"O14836_IDR_108_223",1
"O14843_IDR_299_346",1
"O14862_IDR_87_148",1
"O14863_IDR_54_105",1
"O14867_IDR_131_521",0.507763667518802
"O14867_IDR_654_718",0.492236332481198
"O14874_IDR_1_50",1
"O14896_IDR_120_185",1
"O14974_IDR_287_930",1
"O14976_IDR_325_371",0.492790291186206
"O14976_IDR_751_1172",0.507209708813794
"O14978_IDR_104_224",0.502767457172991
"O14978_IDR_227_375",0.497232542827009
"O14979_IDR_1_90",0.532134837106466
"O14979_IDR_92_146",0.467865162893534
"O14981_IDR_152_253",0.531740107971622
"O14981_IDR_976_1013",0.468259892028378
"O14986_IDR_279_320",0.467912516861298
"O14986_IDR_401_535",0.532087483138702
"O14990_IDR_1_202",1
"O14994_IDR_1_88",0.571622974621717
"O14994_IDR_399_562",0.428377025378283
"O15013_IDR_1223_1261",0.342252080954344
"O15013_IDR_1277_1326",0.323764016025822
"O15013_IDR_1_397",0.333983903019834
"O15014_IDR_1_33",0.362659431433753
"O15014_IDR_334_1411",0.314080262204985
"O15014_IDR_41_330",0.323260306361263
"O15034_IDR_1021_1052",0.257464177864796
"O15037_IDR_198_416",0.489384862823675
"O15037_IDR_595_628",0.510615137176325
"O15040_IDR_374_792",1
"O15041_IDR_736_775",1
"O15042_IDR_1_120",0.30344226887419
"O15042_IDR_126_268",0.363656401961855
"O15042_IDR_680_1029",0.332901329163955
"O15047_IDR_190_623",0.516960906380978
"O15047_IDR_833_1414",0.483039093619022
"O15049_IDR_1_477",0.48241646985111
"O15049_IDR_511_544",0.51758353014889
"O15050_IDR_1078_1140",0.251045999300206
"O15050_IDR_2891_2925",0.239886384454009
"O15050_IDR_609_678",0.254113771693561
"O15050_IDR_704_772",0.254953844552223
"O15054_IDR_1_1123",0.508146535636074
"O15054_IDR_1291_1321",0.491853464363926
"O15055_IDR_1_107",0.250815965477837
"O15055_IDR_475_845",0.221799376778541
"O15075_IDR_282_374",0.243643804598791
"O15075_IDR_653_740",0.236374677359649
"O15078_IDR_1021_1051",0.0830036520215292
"O15078_IDR_1412_1448",0.0848073802191818
"O15078_IDR_1477_1535",0.0843098537174882
"O15078_IDR_1580_1620",0.0880474750529403
"O15078_IDR_1783_1902",0.0793810370661163
"O15078_IDR_1991_2082",0.0891812989360305
"O15078_IDR_2095_2127",0.0845064286376464
"O15078_IDR_2355_2385",0.0845263236073851
"O15078_IDR_2433_2479",0.0874076770867087
"O15078_IDR_491_612",0.0742239567172068
"O15078_IDR_63_175",0.0798395761964477
"O15078_IDR_636_785",0.080765340741319
"O15079_IDR_1_417",1
"O15083_IDR_1_374",0.261470578757673
"O15083_IDR_635_667",0.272568526933704
"O15083_IDR_740_806",0.237182145363813
"O15083_IDR_867_955",0.22877874894481
"O15085_IDR_1_40",0.184890822650235
"O15151_IDR_113_185",0.327166091698823
"O15151_IDR_209_275",0.299691857052825
"O15151_IDR_334_432",0.373142051248352
"O15156_IDR_145_344",0.488558380063718
"O15156_IDR_451_539",0.511441619936282
"O15162_IDR_42_82",1
"O15164_IDR_1013_1050",0.325331927668616
"O15164_IDR_1_49",0.321043436039225
"O15164_IDR_430_824",0.353624636292159
"O15165_IDR_33_306",1
"O15169_IDR_1_79",0.527592826184332
"O15169_IDR_214_778",0.472407173815668
"O15173_IDR_1_48",1
"O15178_IDR_1_38",0.371197689784211
"O15178_IDR_250_435",0.628802310215789
"O15194_IDR_1_39",1
"O15195_IDR_722_795",1
"O15198_IDR_210_249",1
"O15204_IDR_1_33",1
"O15209_IDR_151_423",0.3807452407838
"O15265_IDR_1_144",0.355892492850647
"O15265_IDR_153_892",0.644107507149353
"O15266_IDR_1_292",1
"O15270_IDR_1_61",1
"O15297_IDR_35_93",0.474667768029939
"O15297_IDR_379_597",0.525332231970061
"O15315_IDR_351_384",1
"O15327_IDR_1_34",0.332739527366367
"O15327_IDR_478_520",0.332149907796045
"O15327_IDR_527_570",0.335110564837588
"O15347_IDR_163_200",1
"O15350_IDR_300_354",0.299194283217234
"O15350_IDR_33_112",0.370091455538429
"O15350_IDR_374_489",0.330714261244336
"O15353_IDR_1_266",0.332234337632266
"O15353_IDR_365_520",0.339695650138774
"O15353_IDR_552_605",0.32807001222896
"O15354_IDR_1_246",0.479525112984399
"O15354_IDR_572_611",0.520474887015601
"O15399_IDR_897_1336",0.517418187579478
"O15400_IDR_121_164",1
"O15403_IDR_206_279",0.513497929024256
"O15403_IDR_475_523",0.486502070975744
"O15405_IDR_1_576",1
"O15409_IDR_1_338",0.313215452937106
"O15409_IDR_397_483",0.343228274679521
"O15409_IDR_582_715",0.343556272383373
"O15417_IDR_1_2777",1
"O15427_IDR_411_465",1
"O15431_IDR_1_41",1
"O15432_IDR_56_86",1
"O15438_IDR_855_946",1
"O15439_IDR_632_693",1
"O15440_IDR_1_87",0.324124072040115
"O15440_IDR_505_566",0.326942219560905
"O15440_IDR_787_838",0.348933708398981
"O15444_IDR_94_150",1
"O15446_IDR_124_510",1
"O15457_IDR_1_151",1
"O15503_IDR_12_78",1
"O15504_IDR_206_386",0.48341909499532
"O15504_IDR_24_112",0.51658090500468
"O15516_IDR_1_44",0.505539815055701
"O15516_IDR_382_846",0.494460184944299
"O15519_IDR_176_238",1
"O15520_IDR_8_68",1
"O15522_IDR_1_88",1
"O15523_IDR_1_138",1
"O15524_IDR_1_54",1
"O15529_IDR_299_346",1
"O15530_IDR_1_77",0.601450466020408
"O15530_IDR_366_443",0.398549533979593
"O15534_IDR_1_172",0.26895003126115
"O15534_IDR_1207_1290",0.16911990018603
"O15534_IDR_504_870",0.175175524962467
"O15534_IDR_944_1120",0.386754543590353
"O15535_IDR_136_253",1
"O15541_IDR_102_180",0.498450811119112
"O15541_IDR_21_99",0.501549188880888
"O43159_IDR_1_236",1
"O43164_IDR_169_411",0.328441482953767
"O43164_IDR_445_522",0.360272697938665
"O43164_IDR_50_159",0.311285819107568
"O43166_IDR_1030_1741",0.49538938143957
"O43166_IDR_1_203",0.172795898904558
"O43166_IDR_205_321",0.161627783700839
"O43166_IDR_356_406",0.170186935955033
"O43167_IDR_131_293",0.471785562465151
"O43167_IDR_651_697",0.528214437534849
"O43169_IDR_103_150",1
"O43172_IDR_1_31",0.456418783964738
"O43172_IDR_34_72",0.543581216035262
"O43173_IDR_1_63",1
"O43174_IDR_1_38",1
"O43181_IDR_1_52",1
"O43182_IDR_1_186",0.301797817847422
"O43182_IDR_299_402",0.334414121463617
"O43182_IDR_631_946",0.363788060688961
"O43184_IDR_1_37",0.457622891104231
"O43255_IDR_1_70",1
"O43257_IDR_1_77",1
"O43278_IDR_1_47",1
"O43281_IDR_60_430",1
"O43283_IDR_1_111",0.510786301584052
"O43283_IDR_448_966",0.489213698415948
"O43286_IDR_1_31",0.504143982388733
"O43286_IDR_57_95",0.495856017611267
"O43290_IDR_1_197",0.243360011360139
"O43290_IDR_282_350",0.259180796658186
"O43290_IDR_353_645",0.233869426721786
"O43290_IDR_649_697",0.263589765259889
"O43291_IDR_93_128",1
"O43293_IDR_281_313",1
"O43294_IDR_1_223",1
"O43295_IDR_183_219",0.212426618713629
"O43295_IDR_452_498",0.188328209772837
"O43295_IDR_718_753",0.207158835018774
"O43295_IDR_804_1099",0.39208633649476
"O43313_IDR_600_823",0.255979659372963
"O43314_IDR_898_1243",1
"O43318_IDR_301_502",1
"O43323_IDR_1_43",1
"O43345_IDR_59_142",1
"O43353_IDR_312_431",1
"O43361_IDR_23_130",1
"O43364_IDR_1_376",1
"O43365_IDR_1_238",0.367600484137273
"O43365_IDR_241_360",0.307251732513802
"O43365_IDR_371_409",0.325147783348925
"O43379_IDR_1_55",0.498480443821738
"O43379_IDR_760_1403",0.501519556178262
"O43390_IDR_505_596",1
"O43395_IDR_73_324",1
"O43399_IDR_128_206",0.562240492011122
"O43399_IDR_1_40",0.437759507988878
"O43405_IDR_126_159",1
"O43414_IDR_1_137",1
"O43422_IDR_93_154",1
"O43497_IDR_1545_1589",0.139024393214681
"O43497_IDR_1857_2377",0.262233232280666
"O43497_IDR_453_720",0.153875455319726
"O43505_IDR_1_53",1
"O43497_IDR_970_1229",0.279971059919784
"O43506_IDR_693_726",1
"O43508_IDR_1_121",1
"O43511_IDR_593_645",0.496564933276108
"O43511_IDR_735_780",0.503435066723892
"O43513_IDR_173_213",1
"O43516_IDR_1_503",1
"O43520_IDR_1182_1251",0.505856323323684
"O43520_IDR_1_59",0.494143676676316
"O43521_IDR_1_96",1
"O43524_IDR_1_156",0.472356491205491
"O43524_IDR_239_592",0.527643508794509
"O43525_IDR_1_100",0.550882689509789
"O43525_IDR_410_864",0.449117310490211
"O43526_IDR_25_69",0.292099251910339
"O43572_IDR_172_289",0.394907841258865
"O43572_IDR_515_562",0.3058024013375
"O43581_IDR_1_134",1
"O43583_IDR_70_113",1
"O43586_IDR_290_364",1
"O43593_IDR_1_108",0.265352830304857
"O43593_IDR_113_144",0.256339818903934
"O43593_IDR_189_548",0.240901992755125
"O43593_IDR_688_829",0.237405358036085
"O43597_IDR_1_172",1
"O43602_IDR_268_365",1
"O43603_IDR_312_379",1
"O43609_IDR_1_174",1
"O43610_IDR_1_142",1
"O43612_IDR_1_35",0.503845816824081
"O43612_IDR_99_131",0.496154183175919
"O43613_IDR_249_292",0.458832244061614
"O43613_IDR_380_425",0.541167755938386
"O43711_IDR_1_60",0.376513683952919
"O43711_IDR_219_262",0.321391259320633
"O43711_IDR_93_171",0.302095056726448
"O43719_IDR_1_42",0.336601316326314
"O43719_IDR_376_737",0.313901972184406
"O43719_IDR_78_123",0.34949671148928
"O43734_IDR_1_240",0.526307844982566
"O43734_IDR_250_404",0.473692155017435
"O43741_IDR_1_73",1
"O43747_IDR_588_699",1
"O43752_IDR_107_166",1
"O43763_IDR_1_163",1
"O43765_IDR_249_286",1
"O43768_IDR_1_64",0.468893103230635
"O43768_IDR_67_121",0.531106896769365
"O43781_IDR_1_137",0.546907501742418
"O43781_IDR_525_588",0.453092498257582
"O43790_IDR_438_486",1
"O43809_IDR_1_33",1
"O43896_IDR_638_803",0.346152897488406
"O43896_IDR_806_1103",0.313608474608501
"O43897_IDR_78_151",1
"O43900_IDR_369_615",1
"O43903_IDR_169_205",1
"O43908_IDR_1_102",1
"O43909_IDR_1_62",1
"O43914_IDR_69_113",1
"O43915_IDR_1_42",1
"O43918_IDR_101_206",0.267989330535825
"O60240_IDR_194_397",0.31964250400852
"O60240_IDR_401_522",0.36779487788784
"O60241_IDR_1245_1325",0.339755931610145
"O60241_IDR_1328_1542",0.347100529276068
"O60241_IDR_770_809",0.313143539113787
"O60242_IDR_1162_1309",0.342075302783413
"O60242_IDR_1313_1469",0.30252612737602
"O60242_IDR_242_282",0.355398569840567
"O60244_IDR_1_45",0.445216965140714
"O60244_IDR_974_1166",0.554783034859286
"O60245_IDR_186_221",0.332589699842462
"O60245_IDR_846_880",0.315557101863677
"O60245_IDR_905_1060",0.351853198293862
"O60248_IDR_1_58",0.519630181710568
"O60248_IDR_60_233",0.480369818289432
"O60258_IDR_1_48",1
"O60260_IDR_77_117",1
"O60264_IDR_1016_1052",0.334401551588548
"O60264_IDR_108_162",0.347889091761732
"O60264_IDR_1_85",0.31770935664972
"O60282_IDR_371_442",0.484986005522111
"O60282_IDR_896_957",0.515013994477889
"O60284_IDR_1_913",1
"O60285_IDR_1_51",0.326984981160042
"O60285_IDR_339_597",0.344615269027263
"O60285_IDR_606_636",0.328399749812695
"O60287_IDR_2012_2047",1
"O60290_IDR_1092_1169",0.356250405173834
"O60290_IDR_370_461",0.311320426122833
"O60290_IDR_69_134",0.332429168703333
"O60291_IDR_329_552",1
"O60292_IDR_1043_1712",0.356657971361561
"O60292_IDR_1_39",0.161948682646764
"O60292_IDR_248_330",0.152122383844
"O60292_IDR_361_420",0.171000000134589
"O60292_IDR_43_148",0.158270962013086
"O60293_IDR_1_1139",1
"O60296_IDR_1_32",0.185683363978116
"O60296_IDR_139_177",0.180163253974539
"O60296_IDR_179_559",0.198914615587713
"O60309_IDR_1088_1141",0.210918222508484
"O60309_IDR_1146_1457",0.187552759639778
"O60309_IDR_1529_1634",0.185751703496924
"O60312_IDR_1313_1499",0.4825317946832
"O60312_IDR_615_687",0.5174682053168
"O60313_IDR_181_219",0.47354122646767
"O60313_IDR_33_72",0.526458773532331
"O60315_IDR_1058_1214",0.563801388186388
"O60315_IDR_1_1056",0.436198611813612
"O60318_IDR_1_477",0.257031388126029
"O60318_IDR_1912_1946",0.256514613399061
"O60318_IDR_479_620",0.254603113414116
"O60318_IDR_969_1129",0.231850885060794
"O60320_IDR_1_58",0.285816719173065
"O60320_IDR_210_280",0.298178827967594
"O60320_IDR_285_491",0.416004452859341
"O60331_IDR_1_67",0.294685627576663
"O60331_IDR_323_375",0.328804193307069
"O60331_IDR_447_632",0.376510179116268
"O60333_IDR_400_463",0.153394248451468
"O60381_IDR_121_188",0.325137762077533
"O60381_IDR_346_433",0.404062586187474
"O60383_IDR_1_51",0.512695506072726
"O60383_IDR_281_341",0.487304493927274
"O60391_IDR_884_1043",1
"O60393_IDR_1_691",1
"O60422_IDR_1_320",1
"O60423_IDR_1_102",0.407245412002281
"O60423_IDR_1221_1300",0.592754587997719
"O60447_IDR_1_130",0.528742026667657
"O60447_IDR_674_810",0.471257973332343
"O60462_IDR_602_635",0.493518708587927
"O60462_IDR_818_853",0.506481291412073
"O60469_IDR_1569_1602",0.501382684213105
"O60469_IDR_1618_2008",0.498617315786895
"O60476_IDR_1_107",0.521089734472728
"O60476_IDR_118_174",0.478910265527272
"O60478_IDR_1_32",1
"O60479_IDR_1_287",1
"O60512_IDR_345_393",0.488191837692798
"O60513_IDR_1_72",1
"O60516_IDR_51_100",1
"O60522_IDR_1164_1287",0.249245026845826
"O60522_IDR_1704_1775",0.252650880045408
"O60522_IDR_1898_1974",0.250570189996158
"O60522_IDR_675_743",0.247533903112608
"O60524_IDR_415_455",0.512363991256933
"O60524_IDR_669_975",0.487636008743067
"O60542_IDR_23_61",1
"O60548_IDR_1_125",0.50626002231939
"O60548_IDR_190_495",0.49373997768061
"O60551_IDR_1_111",1
"O60563_IDR_250_663",0.501952462686559
"O60563_IDR_670_726",0.498047537313441
"O60565_IDR_1_85",1
"O60566_IDR_202_718",1
"O60568_IDR_1_32",1
"O60573_IDR_1_52",1
"O60583_IDR_253_708",1
"O60673_IDR_2184_2260",0.189913291101556
"O60674_IDR_1_34",1
"O60675_IDR_123_156",1
"O60678_IDR_1_44",0.493482229422831
"O60678_IDR_164_216",0.506517770577169
"O60682_IDR_1_114",1
"O60684_IDR_1_78",1
"O60704_IDR_1_56",1
"O60706_IDR_622_666",0.46015645176357
"O60706_IDR_916_969",0.53984354823643
"O60711_IDR_12_136",1
"O60716_IDR_1_361",0.305290721156481
"O60716_IDR_599_645",0.332179695753059
"O60716_IDR_854_943",0.36252958309046
"O60721_IDR_1_386",0.33917608817108
"O60721_IDR_401_436",0.353894274894181
"O60721_IDR_618_896",0.306929636934739
"O60729_IDR_1_45",0.497938779689246
"O60729_IDR_379_498",0.502061220310754
"O60732_IDR_1_901",1
"O60828_IDR_81_265",1
"O60829_IDR_1_102",1
"O60830_IDR_140_172",1
"O60832_IDR_1_32",0.515757118655153
"O60832_IDR_420_514",0.484242881344847
"O60840_IDR_1599_1896",0.297593357263121
"O60840_IDR_1_66",0.245541394603098
"O60840_IDR_413_499",0.231094444941436
"O60840_IDR_765_829",0.225770803192345
"O60841_IDR_1_362",0.50536921487576
"O60841_IDR_369_626",0.49463078512424
"O60861_IDR_111_171",1
"O60869_IDR_1_69",1
"O60870_IDR_208_277",1
"O60882_IDR_1_31",1
"O60883_IDR_1_113",0.468977825712806
"O60883_IDR_438_480",0.531022174287194
"O60884_IDR_377_412",1
"O60885_IDR_1_58",0.200336773297747
"O60885_IDR_175_348",0.20230270579235
"O75078_IDR_202_235",1
"O75081_IDR_1_653",1
"O75084_IDR_1_45",0.488393880274525
"O75084_IDR_162_202",0.511606119725475
"O75095_IDR_1_34",1
"O75096_IDR_1650_1696",0.521382504977179
"O75096_IDR_1844_1905",0.478617495022821
"O75106_IDR_1_51",1
"O75112_IDR_501_538",0.51865527337347
"O75112_IDR_86_499",0.48134472662653
"O75113_IDR_194_343",0.342928231763787
"O75113_IDR_373_596",0.31794651023928
"O75113_IDR_789_851",0.339125257996934
"O75150_IDR_243_652",0.299897345693548
"O75151_IDR_444_1096",1
"O75152_IDR_85_770",1
"O75153_IDR_1262_1309",0.336061644048523
"O75153_IDR_1_37",0.335518056045201
"O75153_IDR_632_692",0.328420299906277
"O75154_IDR_1_206",0.297731878547375
"O75154_IDR_269_483",0.400761655846357
"O75154_IDR_627_664",0.301506465606268
"O75155_IDR_313_345",1
"O75157_IDR_1_780",1
"O75159_IDR_20_356",1
"O75264_IDR_1_130",1
"O75290_IDR_60_163",1
"O75298_IDR_1_339",1
"O75311_IDR_1_39",0.510087824443908
"O75311_IDR_349_417",0.489912175556092
"O75319_IDR_250_358",1
"O75323_IDR_7_45",1
"O75326_IDR_1_47",1
"O75330_IDR_1_95",0.531065914660524
"O75330_IDR_660_724",0.468934085339476
"O75333_IDR_1_58",0.495108385464014
"O75333_IDR_243_317",0.504891614535986
"O75334_IDR_1_888",0.494915631464284
"O75334_IDR_954_999",0.505084368535716
"O75335_IDR_1_822",0.493249163917386
"O75335_IDR_886_929",0.506750836082614
"O75339_IDR_1135_1184",0.506132786045628
"O75339_IDR_1_48",0.493867213954372
"O75351_IDR_78_111",1
"O75354_IDR_1_96",1
"O75398_IDR_1_149",0.265295304469616
"O75398_IDR_154_190",0.27136275572467
"O75398_IDR_275_515",0.223324700498643
"O75398_IDR_521_565",0.240017239307071
"O75410_IDR_1_595",1
"O75417_IDR_1_65",0.359140501819326
"O75417_IDR_840_877",0.325320073309713
"O75417_IDR_899_1821",0.31553942487096
"O75419_IDR_124_167",1
"O75420_IDR_535_889",0.328829178974934
"O75420_IDR_71_470",0.362870547332463
"O75420_IDR_966_1010",0.308300273692604
"O75425_IDR_138_184",1
"O75426_IDR_1_34",1
"O75427_IDR_1_31",0.436925638564527
"O75427_IDR_264_535",0.563074361435473
"O75439_IDR_1_44",1
"O75444_IDR_1_256",1
"O75487_IDR_480_556",0.49440682655258
"O75489_IDR_1_50",1
"O75494_IDR_89_262",1
"O75496_IDR_160_209",0.517807618879672
"O75496_IDR_1_88",0.482192381120328
"O75509_IDR_1_48",0.318290549049889
"O75509_IDR_216_344",0.343275888778555
"O75509_IDR_500_535",0.338433562171556
"O75525_IDR_161_336",1
"O75526_IDR_83_392",1
"O75528_IDR_176_309",0.517312464004974
"O75528_IDR_69_148",0.482687535995026
"O75530_IDR_1_72",1
"O75533_IDR_1_376",1
"O75541_IDR_1_338",1
"O75553_IDR_171_588",1
"O75554_IDR_193_376",0.483873306365604
"O75554_IDR_83_125",0.516126693634396
"O75563_IDR_64_103",0.511417708177348
"O75610_IDR_226_258",1
"O75616_IDR_262_295",0.497070243353046
"O75616_IDR_54_86",0.502929756646954
"O75618_IDR_102_199",1
"O75626_IDR_1_43",0.255772857333322
"O75626_IDR_213_574",0.233052405438776
"O75626_IDR_708_752",0.247303261887663
"O75626_IDR_765_825",0.26387147534024
"O75628_IDR_1_76",0.586538936830046
"O75628_IDR_249_294",0.413461063169954
"O75629_IDR_1_45",1
"O75631_IDR_236_287",1
"O75636_IDR_1_85",1
"O75638_IDR_1_84",1
"O75643_IDR_184_256",0.331940331412158
"O75643_IDR_1_90",0.350563768394032
"O75643_IDR_366_404",0.31749590019381
"O75665_IDR_449_1012",1
"O75674_IDR_155_196",0.522193900620511
"O75783_IDR_1_60",1
"O75791_IDR_182_263",1
"O75794_IDR_48_79",1
"O75807_IDR_51_552",0.472339715026522
"O75807_IDR_622_674",0.527660284973478
"O75808_IDR_18_51",0.39562816956699
"O75808_IDR_60_413",0.60437183043301
"O75815_IDR_1_114",0.407180481632081
"O75815_IDR_265_477",0.592819518367919
"O75820_IDR_59_146",1
"O75821_IDR_174_236",1
"O75822_IDR_1_116",0.49475672511266
"O75822_IDR_212_245",0.50524327488734
"O75829_IDR_213_258",0.496955042619423
"O75829_IDR_23_63",0.503044957380577
"O75840_IDR_45_214",1
"O75843_IDR_591_666",1
"O75844_IDR_291_322",1
"O75845_IDR_261_299",1
"O75864_IDR_1_43",0.308372826965427
"O75914_IDR_145_260",0.469136851653441
"O75916_IDR_423_577",1
"O75920_IDR_1_74",1
"O75923_IDR_137_211",1
"O75925_IDR_418_459",0.353611826828624
"O75925_IDR_466_641",0.339185877221592
"O75925_IDR_67_131",0.307202295949784
"O75928_IDR_428_471",0.348368307246136
"O75928_IDR_475_616",0.30798453162531
"O75928_IDR_67_140",0.343647161128554
"O75940_IDR_126_171",1
"O75943_IDR_1_86",0.365239531199838
"O75943_IDR_348_399",0.330183687886454
"O75943_IDR_585_670",0.304576780913708
"O75949_IDR_367_472",0.526836940287789
"O75949_IDR_67_183",0.473163059712211
"O75952_IDR_67_493",1
"O75953_IDR_126_167",1
"O75956_IDR_1_70",1
"O75962_IDR_1_42",0.186381090101428
"O75976_IDR_1339_1380",0.335958718176425
"O75976_IDR_1_54",0.32902428166793
"O75976_IDR_875_906",0.335017000155645
"O75995_IDR_1_169",0.625729880408586
"O75995_IDR_316_351",0.374270119591414
"O76009_IDR_368_404",1
"O76013_IDR_1_36",0.562818435068323
"O76013_IDR_402_440",0.437181564931677
"O76014_IDR_1_65",0.508052266107587
"O76014_IDR_416_449",0.491947733892413
"O76015_IDR_1_64",0.500014750735944
"O76015_IDR_413_456",0.499985249264056
"O76021_IDR_275_490",1
"O76024_IDR_1_84",0.55495803942584
"O76024_IDR_206_237",0.445041960574161
"O76031_IDR_68_100",1
"O76039_IDR_303_918",1
"O76041_IDR_860_917",1
"O76050_IDR_1_55",0.281276217045318
"O76050_IDR_231_266",0.402194696735954
"O94761_IDR_857_892",0.33681121089765
"O94762_IDR_474_539",0.516640360990264
"O94762_IDR_614_909",0.483359639009736
"O94763_IDR_149_535",1
"O94766_IDR_1_71",1
"O94768_IDR_299_351",1
"O94769_IDR_159_302",0.452571703587918
"O94769_IDR_1_59",0.547428296412082
"O94776_IDR_321_360",0.320586889758188
"O94776_IDR_405_605",0.312925948859403
"O94776_IDR_612_660",0.366487161382409
"O94782_IDR_112_144",0.25357197254065
"O94782_IDR_1_68",0.243110501167288
"O94782_IDR_221_421",0.23588777676498
"O94782_IDR_647_732",0.267429749527082
"O94804_IDR_311_586",0.519785399352493
"O94804_IDR_921_968",0.480214600647507
"O94806_IDR_1_55",0.38043681923152
"O94806_IDR_203_252",0.304386206064876
"O94806_IDR_323_397",0.315176974703605
"O94842_IDR_265_569",0.424379379930948
"O94844_IDR_302_363",1
"O94850_IDR_1_711",1
"O94851_IDR_1062_1124",0.497481861747755
"O94851_IDR_629_990",0.502518138252245
"O94855_IDR_1_265",1
"O94864_IDR_1_142",0.592787179731542
"O94864_IDR_262_414",0.407212820268458
"O94868_IDR_416_466",0.489798256952675
"O94868_IDR_630_740",0.510201743047325
"O94874_IDR_398_471",1
"O94875_IDR_1_515",0.52100460712119
"O94875_IDR_520_874",0.47899539287881
"O94876_IDR_1_526",1
"O94880_IDR_1_315",0.186686339870842
"O94880_IDR_499_559",0.19823550899602
"O94913_IDR_1096_1277",0.240739429987024
"O94913_IDR_1279_1315",0.260235328288666
"O94913_IDR_1486_1555",0.262748216610816
"O94915_IDR_1471_1511",0.181610593350666
"O94915_IDR_1513_1548",0.180563274628259
"O94915_IDR_1902_1976",0.2575421907858
"O94915_IDR_2255_2293",0.181584971399099
"O94915_IDR_2301_2658",0.198698969836176
"O94916_IDR_1_262",0.366710380021836
"O94916_IDR_1461_1531",0.338237132998909
"O94916_IDR_547_1441",0.295052486979256
"O94919_IDR_287_330",1
"O94921_IDR_1_130",1
"O94923_IDR_42_98",1
"O94985_IDR_915_971",0.511510423973682
"O94986_IDR_1_257",0.32796421846146
"O94986_IDR_383_625",0.358901860057868
"O94986_IDR_974_1710",0.313133921480672
"O94988_IDR_235_711",0.353260475276928
"O94988_IDR_713_775",0.345928466786751
"O94988_IDR_849_943",0.300811057936321
"O94989_IDR_1_391",1
"O94991_IDR_1_37",0.32554674115225
"O94991_IDR_311_354",0.336835572931476
"O94991_IDR_599_830",0.337617685916274
"O94992_IDR_1_259",1
"O94993_IDR_1_707",1
"O95072_IDR_106_313",0.45599965516772
"O95072_IDR_371_479",0.54400034483228
"O95073_IDR_117_236",1
"O95076_IDR_1_343",1
"O95081_IDR_147_481",1
"O95096_IDR_1_135",1
"O95104_IDR_138_493",0.508091120120822
"O95104_IDR_631_1147",0.491908879879178
"O95125_IDR_128_238",0.504163819042521
"O95125_IDR_283_394",0.495836180957479
"O95136_IDR_310_353",1
"O95149_IDR_297_360",0.518753042158986
"O95149_IDR_53_94",0.481246957841014
"O95150_IDR_1_92",1
"O95153_IDR_1081_1621",0.17340202152955
"O95153_IDR_1_121",0.142853057612228
"O95153_IDR_1710_1761",0.172420122738992
"O95153_IDR_267_337",0.165622696685981
"O95153_IDR_517_650",0.169833271618931
"O95153_IDR_731_785",0.175868829814318
"O95196_IDR_428_566",0.514762264827667
"O95197_IDR_1_831",1
"O95198_IDR_1_31",1
"O95201_IDR_1_130",0.494470921329879
"O95201_IDR_135_305",0.505529078670121
"O95202_IDR_1_146",0.551354864527912
"O95202_IDR_449_538",0.448645135472088
"O95206_IDR_714_1003",1
"O95208_IDR_137_635",1
"O95210_IDR_27_83",0.497991353288196
"O95210_IDR_86_200",0.502008646711804
"O95218_IDR_1_330",1
"O95219_IDR_1_51",1
"O95229_IDR_228_277",1
"O95231_IDR_1_92",1
"O95232_IDR_231_432",1
"O95235_IDR_230_289",0.278784567211942
"O95235_IDR_512_567",0.258987401988128
"O95235_IDR_577_685",0.228935555783765
"O95238_IDR_1_52",0.521439493302114
"O95259_IDR_711_933",1
"O95260_IDR_105_268",1
"O95263_IDR_1_117",0.274153031109037
"O95263_IDR_385_441",0.419667021550708
"O95263_IDR_490_537",0.306179947340255
"O95267_IDR_1_40",0.47655119737031
"O95267_IDR_595_723",0.52344880262969
"O95271_IDR_1_179",0.56765255263706
"O95271_IDR_964_1026",0.43234744736294
"O95274_IDR_224_346",1
"O95279_IDR_255_346",0.339132628676355
"O95279_IDR_351_404",0.328626330289711
"O95279_IDR_425_469",0.332241041033934
"O95292_IDR_128_243",1
"O95297_IDR_187_232",1
"O95319_IDR_1_36",0.503520707412728
"O95319_IDR_261_363",0.496479292587272
"O95342_IDR_1_41",0.409182046134635
"O95342_IDR_659_735",0.590817953865365
"O95343_IDR_19_81",0.505867621705174
"O95399_IDR_14_98",1
"O95400_IDR_1_82",0.525882380003725
"O95400_IDR_233_277",0.474117619996275
"O95402_IDR_87_525",1
"O95405_IDR_24_687",0.315180144538019
"O95405_IDR_768_830",0.321119448491322
"O95405_IDR_838_890",0.36370040697066
"O95407_IDR_1_31",1
"O95409_IDR_1_143",0.351003735540213
"O95409_IDR_190_237",0.321471780205675
"O95409_IDR_403_528",0.327524484254113
"O95415_IDR_1_67",1
"O95416_IDR_73_211",1
"O95425_IDR_1337_1369",0.255711127195597
"O95425_IDR_1_33",0.235686944214583
"O95425_IDR_1382_1418",0.237952448104009
"O95425_IDR_43_1308",0.270649480485811
"O95428_IDR_583_615",0.50926227441594
"O95428_IDR_809_839",0.49073772558406
