"","GO0061630_ubiquitin_protein_ligase_activity"
"Q6ZS27_IDR_1_156",1
"Q6ZS30_IDR_1279_1434",0.494794005699313
"Q6ZS30_IDR_1853_1883",0.505205994300687
"Q6ZS72_IDR_1_127",1
"Q6ZS81_IDR_1_38",0.24772928115433
"Q6ZS81_IDR_1833_1867",0.250174750000418
"Q6ZS81_IDR_2293_2369",0.253403989743844
"P46199_IDR_57_87",1
"P46527_IDR_1_33",0.489596274161638
"P46527_IDR_91_198",0.510403725838361
"P46531_IDR_1775_1838",0.326378328136784
"P46531_IDR_2120_2519",0.348498832800989
"P46531_IDR_2521_2555",0.325122839062227
"P46695_IDR_1_141",1
"P46721_IDR_627_670",1
"P46734_IDR_1_43",1
"P46776_IDR_1_38",1
"P46781_IDR_163_194",1
"P46783_IDR_95_165",1
"P46821_IDR_504_2352",1
"P46934_IDR_126_194",0.14353477671859
"P46934_IDR_1_33",0.138823216381232
"P47872_IDR_410_440",1
"P47897_IDR_190_225",1
"P47898_IDR_1_38",0.50830417433989
"P47898_IDR_232_274",0.49169582566011
"P47900_IDR_1_40",0.512195065192646
"P47900_IDR_340_373",0.487804934807354
"P47901_IDR_238_274",0.547317571867504
"P47901_IDR_359_424",0.452682428132497
"P47902_IDR_1_160",0.510518998780635
"P47902_IDR_205_265",0.489481001219365
"P47914_IDR_1_159",1
"P47928_IDR_115_161",0.504829690540268
"P47928_IDR_1_60",0.495170309459732
"P47972_IDR_87_216",1
"P47974_IDR_19_153",0.433512580271149
"P47974_IDR_219_482",0.566487419728851
"P47985_IDR_1_63",1
"P48023_IDR_27_141",1
"P48029_IDR_1_52",0.50403250190488
"P48378_IDR_275_334",0.47617722933471
"P48378_IDR_673_723",0.52382277066529
"P48380_IDR_1_31",0.339321448881165
"P48380_IDR_264_324",0.324919065127932
"P48380_IDR_658_749",0.335759485990903
"P48382_IDR_170_207",0.48184430459775
"P48382_IDR_233_616",0.51815569540225
"P48426_IDR_288_330",1
"P48431_IDR_1_317",1
"P48436_IDR_1_440",0.477516629297223
"P48436_IDR_457_497",0.522483370702777
"P48443_IDR_1_133",1
"P48444_IDR_159_268",1
"P48454_IDR_465_512",1
"P48544_IDR_1_48",0.481069990351988
"P48544_IDR_373_419",0.518930009648012
"P48546_IDR_413_466",1
"P48547_IDR_451_511",1
"P48549_IDR_1_43",0.490367877002642
"P48549_IDR_367_501",0.509632122997358
"P48736_IDR_1_33",1
"P48742_IDR_306_389",1
"P48751_IDR_1_316",0.331132641497627
"P48751_IDR_428_501",0.346225215829747
"P48751_IDR_630_673",0.322642142672626
"P48764_IDR_1_38",0.522008389218642
"P48764_IDR_549_834",0.477991610781358
"P48775_IDR_1_37",1
"P48788_IDR_141_182",1
"P48995_IDR_1_38",1
"P49006_IDR_1_195",1
"P49019_IDR_314_381",1
"P49023_IDR_1_347",1
"P49069_IDR_1_181",1
"P49116_IDR_180_353",1
"P49137_IDR_1_53",0.512363955064937
"P49137_IDR_367_400",0.487636044935063
"P49146_IDR_1_42",0.506071993353305
"P49448_IDR_1_61",1
"P49450_IDR_1_44",1
"P49454_IDR_1065_1791",0.199627948696142
"P49454_IDR_1_306",0.200469061770548
"P49454_IDR_1834_1885",0.204057342143321
"P49454_IDR_2788_3114",0.198317802802796
"P49454_IDR_606_846",0.197527844587194
"P49585_IDR_1_56",0.486979633006431
"P49585_IDR_303_367",0.513020366993569
"P49591_IDR_476_514",1
"P49593_IDR_421_454",1
"P49619_IDR_80_154",1
"P49640_IDR_1_186",0.506186617537989
"P49640_IDR_355_407",0.493813382462011
"P49641_IDR_1_41",1
"P49643_IDR_458_509",1
"P49674_IDR_297_416",1
"P49683_IDR_1_49",1
"P49685_IDR_322_360",1
"P49711_IDR_1_524",0.485206274519188
"P49771_IDR_163_235",1
"P49788_IDR_1_53",1
"P49790_IDR_1_58",0.504372539096183
"P49790_IDR_60_1475",0.495627460903817
"P49792_IDR_1136_1167",0.131398743463963
"P49792_IDR_1308_1344",0.128368601624587
"P49792_IDR_1806_1853",0.120616879534943
"P49792_IDR_2152_2306",0.123963971142318
"P49792_IDR_2445_2629",0.123265341279372
"P49792_IDR_2741_2836",0.126037089230863
"P49792_IDR_751_860",0.126657294669177
"P49792_IDR_978_1134",0.119692079054776
"P49795_IDR_1_76",1
"P49796_IDR_1002_1059",0.313298860209517
"P49796_IDR_381_420",0.323339727296632
"P49796_IDR_670_999",0.363361412493851
"P49802_IDR_205_252",0.506079799567818
"P49802_IDR_452_495",0.493920200432182
"P49810_IDR_1_103",1
"P49815_IDR_922_978",0.19494061287424
"P50747_IDR_25_157",1
"P50749_IDR_73_173",1
"P50750_IDR_322_372",1
"P50851_IDR_1_34",0.234567456017911
"P50851_IDR_1462_1535",0.242584478863526
"P50851_IDR_1548_1804",0.271962092261674
"P50851_IDR_930_1300",0.250885972856889
"P50914_IDR_129_215",1
"P50993_IDR_1_32",1
"P50995_IDR_1_189",1
"P51531_IDR_1332_1404",0.24166638156112
"P51531_IDR_1_334",0.291978350086182
"P51531_IDR_1509_1590",0.238517271076258
"P51531_IDR_510_697",0.22783799727644
"P51532_IDR_1254_1299",0.166249487872225
"P51532_IDR_1352_1454",0.164322036676285
"P51532_IDR_1_355",0.187937363562537
"P51532_IDR_1567_1647",0.165026809465614
"P51532_IDR_526_642",0.156006122293725
"P51532_IDR_645_699",0.160458180129616
"P51787_IDR_400_502",0.30074513148589
"P51787_IDR_619_676",0.341531478612128
"P51788_IDR_32_63",0.330638245514534
"P51788_IDR_644_772",0.3242529645864
"P51788_IDR_852_898",0.345108789899067
"P51790_IDR_1_76",1
"P51797_IDR_1_41",1
"P51798_IDR_1_91",1
"P51810_IDR_319_379",1
"P51811_IDR_401_444",1
"P51812_IDR_1_44",1
"P51813_IDR_152_207",1
"P51815_IDR_1_42",0.506685227705511
"P52292_IDR_18_72",1
"P52294_IDR_1_80",1
"P52298_IDR_126_156",1
"P52429_IDR_1_52",1
"P52564_IDR_1_32",1
"P52569_IDR_437_480",0.490894889186024
"P52569_IDR_607_658",0.509105110813976
"P52594_IDR_130_562",1
"P52597_IDR_365_401",1
"P52630_IDR_702_790",1
"P52655_IDR_58_331",1
"P52701_IDR_1_86",0.509974577782803
"P52848_IDR_1_80",1
"P52849_IDR_1_35",0.499946293848513
"P52849_IDR_41_82",0.500053706151487
"P52926_IDR_1_109",1
"P52943_IDR_81_122",1
"P52945_IDR_1_189",0.503137607345077
"P52945_IDR_198_283",0.496862392654923
"P52948_IDR_1_350",0.327048456947044
"P52948_IDR_370_728",0.324469576235079
"P52951_IDR_1_251",1
"P52948_IDR_888_1105",0.348481966817877
"P53804_IDR_1179_1290",0.164455241736486
"P53804_IDR_1342_1458",0.172397486804435
"P53804_IDR_1731_1839",0.181145630529524
"P53804_IDR_1899_1951",0.166027079344485
"P53804_IDR_392_480",0.157776129363438
"P53804_IDR_745_808",0.158198432221632
"P53805_IDR_1_58",1
"P53814_IDR_1_797",1
"P53985_IDR_201_242",0.503488746892837
"P53985_IDR_446_500",0.496511253107163
"P53992_IDR_1_323",1
"P53999_IDR_1_60",1
"P54098_IDR_1_67",0.521280789998308
"P54098_IDR_498_533",0.478719210001692
"P54105_IDR_138_237",1
"P54132_IDR_1290_1417",0.508602720739975
"P54132_IDR_1_642",0.491397279260025
"P54198_IDR_399_447",0.510099024621812
"P54198_IDR_470_664",0.489900975378188
"P54219_IDR_89_133",0.506105117434118
"P54646_IDR_338_399",0.484766121154984
"P54646_IDR_475_533",0.515233878845016
"P54707_IDR_1_46",1
"P54725_IDR_80_159",1
"P54727_IDR_231_273",0.516449774381962
"P54727_IDR_78_180",0.483550225618038
"P54750_IDR_435_494",1
"P54756_IDR_1_35",1
"P54821_IDR_1_245",1
"P54826_IDR_1_42",0.490998297888027
"P54826_IDR_247_328",0.509001702111973
"P54829_IDR_132_162",0.499983205244025
"P54829_IDR_1_91",0.500016794755975
"P54840_IDR_623_703",1
"P54845_IDR_1_136",1
"P54868_IDR_1_43",1
"P55001_IDR_1_100",1
"P55010_IDR_147_229",0.493141880462054
"P55010_IDR_387_425",0.506858119537945
"P55011_IDR_1_204",0.536061548742176
"P55196_IDR_1106_1824",0.355648345718536
"P55196_IDR_139_203",0.30965202314709
"P55196_IDR_543_595",0.334699631134374
"P55201_IDR_49_87",0.198208554601354
"P55197_IDR_199_1035",1
"P55198_IDR_180_1093",1
"P55201_IDR_122_173",0.186999325399146
"P55201_IDR_453_507",0.19577744325065
"P55201_IDR_752_788",0.205958478519451
"P55201_IDR_795_1073",0.213056198229399
"P55209_IDR_131_163",0.328171838249174
"P55209_IDR_1_35",0.338376322544511
"P55209_IDR_348_391",0.333451839206315
"P55210_IDR_1_56",1
"P55211_IDR_95_147",1
"P55212_IDR_1_33",1
"P55265_IDR_1_125",0.253528525510996
"P55265_IDR_204_292",0.248562940652646
"P55265_IDR_359_453",0.238649440814903
"P55265_IDR_576_607",0.259259093021455
"P55899_IDR_325_365",1
"P56159_IDR_348_414",0.504051150270318
"P56159_IDR_416_465",0.495948849729682
"P56177_IDR_1_255",1
"P56178_IDR_1_155",0.498773338576597
"P56178_IDR_158_280",0.501226661423403
"P56180_IDR_1_76",1
"P56181_IDR_1_108",1
"P56182_IDR_233_292",0.529422697187333
"P56182_IDR_343_461",0.470577302812667
"P56211_IDR_1_112",1
"P56270_IDR_1_336",0.493857023027883
"P56270_IDR_427_477",0.506142976972117
"P56373_IDR_363_397",1
"P56524_IDR_1046_1084",0.479700924541454
"P56524_IDR_1_652",0.520299075458546
"P56645_IDR_1_49",0.340961831510756
"P56545_IDR_398_445",1
"P56645_IDR_416_785",0.313187391766121
"P56645_IDR_875_1095",0.345850776723123
"P56945_IDR_51_489",0.516647626236301
"P56945_IDR_600_739",0.483352373763699
"P56962_IDR_206_238",0.32749318532902
"P56962_IDR_258_302",0.320807028738199
"P56962_IDR_28_169",0.351699785932781
"P56975_IDR_118_288",0.264075080044433
"P56975_IDR_1_48",0.248845895647677
"P56975_IDR_312_360",0.234687181015651
"P56975_IDR_387_621",0.252391843292239
"P57052_IDR_87_281",1
"P57053_IDR_1_36",1
"P57054_IDR_1_31",1
"P57055_IDR_115_190",0.502409347922923
"P57055_IDR_1_35",0.497590652077077
"P57057_IDR_251_314",1
"P57058_IDR_1_38",0.527217192067735
"P57058_IDR_390_698",0.472782807932265
"P57059_IDR_350_755",1
"P57073_IDR_1_446",1
"P57077_IDR_1_131",1
"P57768_IDR_1_102",0.539561793456446
"P57768_IDR_247_331",0.460438206543555
"P57771_IDR_1_42",1
"P57773_IDR_112_144",0.495561573198253
"P57773_IDR_245_515",0.504438426801747
"P57789_IDR_1_50",0.508403136191323
"P57789_IDR_327_538",0.491596863808677
"P57796_IDR_1_103",1
"P58004_IDR_220_301",1
"P58005_IDR_271_316",1
"P59923_IDR_245_449",0.490390907681534
"P59942_IDR_25_63",1
"P59990_IDR_1_95",1
"P59991_IDR_1_146",1
"P60006_IDR_46_121",1
"P60014_IDR_1_249",1
"P60153_IDR_1_32",1
"P60321_IDR_27_58",1
"P60323_IDR_113_173",0.482437102994233
"P60323_IDR_21_53",0.517562897005767
"P61296_IDR_1_110",0.518484724098255
"P61296_IDR_160_203",0.481515275901745
"P61313_IDR_155_204",1
"P61328_IDR_1_38",0.509233035340956
"P61328_IDR_209_243",0.490766964659044
"P61366_IDR_30_133",1
"P61371_IDR_139_182",0.505129465734652
"P61371_IDR_233_349",0.494870534265348
"P61587_IDR_201_244",1
"P61647_IDR_40_94",1
"P62753_IDR_163_249",1
"P62807_IDR_1_35",1
"P62847_IDR_93_133",1
"P62851_IDR_1_42",1
"P62910_IDR_1_32",1
"P62955_IDR_209_275",1
"P62995_IDR_1_114",0.509108603396671
"P62995_IDR_209_288",0.490891396603329
"P63010_IDR_587_679",1
"P63027_IDR_1_43",1
"P63162_IDR_86_240",1
"P63252_IDR_1_41",0.488773506414884
"P63252_IDR_366_427",0.511226493585116
"P67809_IDR_119_324",0.490832238351456
"P67809_IDR_1_50",0.509167761648544
"P68400_IDR_332_391",1
"P68543_IDR_1_58",1
"P78310_IDR_264_346",1
"P78345_IDR_210_283",0.49518567466468
"P78345_IDR_57_101",0.50481432533532
"P78347_IDR_191_348",0.244055666883375
"P78347_IDR_655_718",0.248995475643079
"P78347_IDR_815_846",0.25360020664322
"P78347_IDR_951_998",0.253348650830327
"P78348_IDR_469_506",1
"P78352_IDR_1_34",0.495228299024024
"P78352_IDR_253_292",0.504771700975976
"P78356_IDR_293_335",1
"P78357_IDR_1230_1284",0.503927023900777
"P78357_IDR_1311_1384",0.496072976099223
"P78358_IDR_1_84",1
"P78362_IDR_1_59",0.52891171963
"P78362_IDR_248_510",0.47108828037
"P78363_IDR_1165_1200",0.502013030708716
"P78363_IDR_1279_1340",0.497986969291284
"P78364_IDR_1_934",1
"P78367_IDR_1_212",1
"P78368_IDR_1_38",0.500603343049947
"P78426_IDR_287_367",0.478787482629087
"P78504_IDR_1094_1218",1
"P78508_IDR_344_379",1
"P78524_IDR_1_683",1
"P78527_IDR_2030_2079",0.494697310394104
"P78527_IDR_2662_2733",0.505302689605896
"P78536_IDR_189_220",0.497982787531947
"P78536_IDR_696_794",0.502017212468053
"P78537_IDR_1_34",1
"P78545_IDR_144_270",1
"P78549_IDR_1_85",1
"P78552_IDR_1_31",1
"P78559_IDR_296_2686",1
"P78562_IDR_1_48",1
"P78563_IDR_155_224",0.521652489669523
"P78563_IDR_1_77",0.478347510330477
"P79522_IDR_1_156",1
"P80162_IDR_1_43",1
"P80192_IDR_1_51",0.459828344087059
"P82094_IDR_834_996",0.484559629976636
"P82673_IDR_1_63",1
"P82675_IDR_179_210",1
"P82909_IDR_1_72",1
"P82912_IDR_37_70",1
"P82970_IDR_1_282",1
"P82979_IDR_1_210",1
"P82987_IDR_1137_1169",1
"P83105_IDR_1_35",1
"P83111_IDR_1_98",0.542791639770685
"P83111_IDR_251_286",0.457208360229315
"P83369_IDR_228_334",0.483057702297586
"P83369_IDR_66_147",0.516942297702414
"P83731_IDR_60_157",1
"P83859_IDR_78_128",1
"P83916_IDR_73_114",1
"P84098_IDR_55_95",1
"P84101_IDR_1_59",1
"P84103_IDR_83_164",1
"P98082_IDR_1_34",0.502377538909979
"P98082_IDR_175_770",0.497622461090021
"P98088_IDR_1338_1371",0.12281954926714
"P98088_IDR_1481_1576",0.133160547781491
"P98088_IDR_1680_1737",0.13103648443872
"P98088_IDR_1849_1948",0.123825441299794
"P98179_IDR_82_157",1
"P98182_IDR_57_226",1
"Q00013_IDR_33_63",1
"Q00056_IDR_26_190",0.522294237327928
"Q00056_IDR_271_320",0.477705762672072
"Q00325_IDR_1_54",1
"Q00444_IDR_8_143",1
"Q00536_IDR_1_114",1
"Q00537_IDR_1_183",1
"Q00577_IDR_1_60",0.517870368033822
"Q00LT1_IDR_20_54",1
"Q01064_IDR_445_477",0.498812859146691
"Q01064_IDR_499_536",0.501187140853309
"Q01081_IDR_188_240",1
"Q01082_IDR_2088_2215",0.51180183256861
"Q01082_IDR_2308_2364",0.48819816743139
"Q01094_IDR_1_33",0.330059417076267
"Q01094_IDR_303_383",0.355620851807767
"Q01094_IDR_38_125",0.314319731115967
"Q01101_IDR_1_266",0.328910642149514
"Q01484_IDR_1567_3957",0.490465981070296
"Q01518_IDR_215_255",0.55763458846806
"Q01518_IDR_277_317",0.44236541153194
"Q01534_IDR_1_106",1
"Q01538_IDR_1_1011",1
"Q01543_IDR_1_119",0.494232140126588
"Q01543_IDR_200_262",0.505767859873412
"Q01546_IDR_1_59",0.47953249519256
"Q01546_IDR_512_638",0.52046750480744
"Q01628_IDR_1_40",1
"Q01629_IDR_1_39",1
"Q01650_IDR_1_41",1
"Q01664_IDR_103_338",0.514641081116644
"Q01664_IDR_1_71",0.485358918883356
"Q01668_IDR_1_100",0.19585426663976
"Q01668_IDR_1621_2062",0.223464501949244
"Q01668_IDR_2109_2157",0.201513115744416
"Q01668_IDR_449_493",0.188009059010003
"Q01668_IDR_760_847",0.191159056656577
"Q01726_IDR_1_34",1
"Q01851_IDR_1_263",1
"Q01860_IDR_1_137",1
"Q01892_IDR_1_166",1
"Q01954_IDR_187_374",0.500579514356565
"Q01954_IDR_377_925",0.499420485643435
"Q01955_IDR_1_1423",1
"Q01959_IDR_1_59",1
"Q01968_IDR_136_209",1
"Q01970_IDR_1194_1234",0.35823613496331
"Q01970_IDR_468_582",0.331631588127213
"Q01970_IDR_866_1111",0.310132276909477
"Q01973_IDR_1_44",0.329948092761409
"Q01973_IDR_428_464",0.312218369613861
"Q01973_IDR_751_937",0.357833537624731
"Q01974_IDR_429_462",0.494308972944812
"Q01974_IDR_752_943",0.505691027055188
"Q02040_IDR_270_378",0.461450925540312
"Q02040_IDR_381_695",0.538549074459688
"Q02078_IDR_72_507",1
"Q02080_IDR_89_365",1
"Q02297_IDR_269_640",0.374447548374426
"Q02318_IDR_1_53",1
"Q02363_IDR_1_32",0.483213251418405
"Q02363_IDR_84_134",0.516786748581595
"Q02383_IDR_1_582",1
"Q02386_IDR_52_163",1
"Q02388_IDR_1168_2789",1
"Q02410_IDR_1_439",0.575833503428074
"Q02410_IDR_481_511",0.424166496571927
"Q02413_IDR_772_805",0.493210316094126
"Q02413_IDR_959_1049",0.506789683905874
"Q02446_IDR_1_55",0.134510369604129
"Q02446_IDR_211_253",0.145149749018551
"Q02446_IDR_275_456",0.168869947118493
"Q02446_IDR_476_515",0.141342242774799
"Q02446_IDR_57_151",0.137178672235304
"Q02446_IDR_587_618",0.137402421301667
"Q02446_IDR_729_759",0.135546597947058
"Q02447_IDR_1_108",0.47652978896235
"Q02447_IDR_274_443",0.52347021103765
"Q02818_IDR_356_461",0.49257391916614
"Q02833_IDR_209_373",0.527869612567511
"Q02833_IDR_90_200",0.472130387432489
"Q02878_IDR_1_139",1
"Q02880_IDR_1206_1626",0.500002850227918
"Q02880_IDR_1_52",0.499997149772082
"Q02930_IDR_1_382",0.544011103689813
"Q02930_IDR_440_508",0.455988896310187
"Q02952_IDR_1_1782",1
"Q02962_IDR_128_264",1
"Q03014_IDR_1_270",1
"Q03052_IDR_1_251",0.534029582661178
"Q03052_IDR_393_451",0.465970417338822
"Q03060_IDR_1_54",0.528561898803522
"Q03060_IDR_75_166",0.471438101196478
"Q03111_IDR_146_489",1
"Q03112_IDR_1_49",0.347802884326832
"Q03112_IDR_190_377",0.327462560259408
"Q03112_IDR_386_1230",0.324734555413761
"Q03135_IDR_1_54",1
"Q03468_IDR_1010_1249",0.190896937643909
"Q03468_IDR_1318_1423",0.200716619754306
"Q03468_IDR_156_456",0.182819070461084
"Q03692_IDR_17_542",1
"Q03701_IDR_1018_1054",0.199795573087042
"Q03701_IDR_1_38",0.207616502666258
"Q03701_IDR_625_691",0.202559475330321
"Q03701_IDR_824_973",0.193597539283036
"Q03701_IDR_90_166",0.196430909633343
"Q03721_IDR_164_201",0.532120932785898
"Q03721_IDR_486_586",0.467879067214102
"Q03828_IDR_1_191",0.504647640399721
"Q03828_IDR_292_476",0.495352359600278
"Q03923_IDR_58_145",1
"Q03933_IDR_189_248",0.238866084668479
"Q03933_IDR_251_365",0.258501670692055
"Q03933_IDR_383_438",0.240491189033553
"Q03933_IDR_459_499",0.262141055605913
"Q05519_IDR_118_186",0.503595734362274
"Q05519_IDR_194_484",0.496404265637726
"Q05586_IDR_863_938",1
"Q05655_IDR_293_336",1
"Q05682_IDR_1_793",1
"Q05707_IDR_1378_1421",0.465220369341776
"Q05707_IDR_1425_1796",0.534779630658224
"Q05901_IDR_353_384",1
"Q05925_IDR_1_304",1
"Q05932_IDR_1_41",1
"Q06481_IDR_1_41",0.337153913809492
"Q06481_IDR_206_318",0.327686078222416
"Q06481_IDR_568_710",0.335160007968092
"Q06495_IDR_604_639",1
"Q06546_IDR_126_158",0.503371988577673
"Q06546_IDR_275_315",0.496628011422327
"Q06587_IDR_124_260",0.516041419331441
"Q06587_IDR_286_352",0.483958580668559
"Q06643_IDR_1_85",1
"Q07325_IDR_94_125",1
"Q07326_IDR_29_77",1
"Q07343_IDR_1_311",0.485242028879193
"Q07343_IDR_685_736",0.514757971120807
"Q07352_IDR_180_324",0.532887669508605
"Q07352_IDR_19_114",0.467112330491395
"Q07444_IDR_1_110",1
"Q07617_IDR_112_158",0.19523604834057
"Q07617_IDR_166_198",0.194883177519388
"Q07617_IDR_325_445",0.204645543153102
"Q07617_IDR_574_619",0.205328518413798
"Q07617_IDR_741_799",0.199906712573143
"Q07627_IDR_1_169",1
"Q07666_IDR_1_99",0.466035249901982
"Q07666_IDR_274_443",0.533964750098018
"Q07687_IDR_1_328",1
"Q07699_IDR_178_218",1
"Q08174_IDR_880_934",0.465754471024829
"Q08209_IDR_483_521",1
"Q08211_IDR_1152_1217",0.340606339796199
"Q08211_IDR_297_350",0.321488316913025
"Q08211_IDR_86_134",0.337905343290776
"Q08289_IDR_187_280",0.298387955304324
"Q08289_IDR_1_91",0.302288045824338
"Q08289_IDR_468_651",0.399323998871338
"Q08345_IDR_377_454",0.479888968327029
"Q08345_IDR_465_599",0.520111031672971
"Q08357_IDR_219_480",1
"Q08378_IDR_1352_1498",0.456819927649264
"Q08378_IDR_1_432",0.543180072350736
"Q08379_IDR_1_206",0.323064164395861
"Q08379_IDR_431_605",0.338358257547074
"Q08379_IDR_611_957",0.338577578057066
"Q08AG5_IDR_341_449",0.506809638565719
"Q08AM6_IDR_335_392",0.499702233495455
"Q08AM6_IDR_474_521",0.500297766504545
"Q08AN1_IDR_51_183",1
"Q08ER8_IDR_63_198",1
"Q08J23_IDR_1_35",0.346188114978576
"Q08J23_IDR_434_511",0.314591304380133
"Q08J23_IDR_708_767",0.339220580641291
"Q09013_IDR_360_395",0.435564137249147
"Q09013_IDR_411_629",0.564435862750853
"Q09019_IDR_386_423",0.250087684742091
"Q09019_IDR_38_94",0.257735942785937
"Q09019_IDR_452_575",0.246015477635101
"Q09019_IDR_634_674",0.246160894836871
"Q0D2I5_IDR_522_559",0.31827157820342
"Q0D2J5_IDR_48_142",1
"Q0D2K3_IDR_1_53",1
"Q0IIM8_IDR_1030_1071",0.346961182561021
"Q0IIM8_IDR_394_429",0.330518941531498
"Q0IIM8_IDR_913_960",0.32251987590748
"Q0JRZ9_IDR_256_540",1
"Q0P641_IDR_141_193",1
"Q0P651_IDR_268_336",1
"Q0P670_IDR_90_501",1
"Q0P6D2_IDR_1_44",1
"Q0P6D6_IDR_1_42",0.518676048384048
"Q0P6D6_IDR_51_864",0.481323951615952
"Q0P6H9_IDR_1_51",1
"Q0VAA2_IDR_1_77",1
"Q0VAQ4_IDR_1_97",1
"Q0VD83_IDR_32_1078",1
"Q0VD86_IDR_128_172",0.492699988093973
"Q0VD86_IDR_1_40",0.507300011906027
"Q0VDD7_IDR_1_668",1
"Q10570_IDR_895_925",0.322292949025257
"Q10571_IDR_1_1200",1
"Q10586_IDR_1_275",1
"Q10587_IDR_109_253",0.488972939031241
"Q10587_IDR_1_82",0.511027060968759
"Q10588_IDR_1_31",1
"Q10589_IDR_131_180",1
"Q11130_IDR_1_43",1
"Q11201_IDR_1_34",1
"Q12756_IDR_1091_1124",0.192756629855148
"Q12756_IDR_1402_1443",0.213774143401769
"Q12756_IDR_1467_1558",0.19965010897435
"Q12756_IDR_659_695",0.195404040261448
"Q12756_IDR_948_987",0.198415077507286
"Q12767_IDR_440_545",0.509031986634282
"Q12767_IDR_886_930",0.490968013365718
"Q12769_IDR_1_34",1
"Q12770_IDR_454_496",0.329003095727591
"Q12770_IDR_818_855",0.337378596862196
"Q12770_IDR_924_957",0.333618307410212
"Q12802_IDR_2440_2526",0.254790136424336
"Q12802_IDR_2542_2572",0.254833694639644
"Q12802_IDR_2667_2803",0.23514451441352
"Q12802_IDR_288_1952",0.2552316545225
"Q12809_IDR_135_369",0.504435718769888
"Q12809_IDR_866_1159",0.495564281230112
"Q12815_IDR_1_703",1
"Q12816_IDR_1_439",0.453872983429612
"Q12816_IDR_648_1431",0.546127016570389
"Q12824_IDR_66_163",1
"Q12829_IDR_238_278",1
"Q12830_IDR_1050_1794",0.134087633021588
"Q12830_IDR_1_222",0.150899627384182
"Q12830_IDR_1972_2010",0.141319354452135
"Q12830_IDR_2014_2113",0.138093102639133
"Q12830_IDR_2120_2294",0.160028954002831
"Q12830_IDR_2328_2863",0.134083107772809
"Q12830_IDR_562_776",0.14148822072732
"Q12834_IDR_1_107",1
"Q12837_IDR_1_253",1
"Q12887_IDR_1_49",0.513531198032837
"Q12887_IDR_63_138",0.486468801967163
"Q12888_IDR_1604_1714",0.406543038084127
"Q12888_IDR_26_1485",0.593456961915873
"Q12889_IDR_386_441",0.506519869737249
"Q12889_IDR_469_590",0.493480130262751
"Q12893_IDR_296_351",1
"Q12901_IDR_60_156",1
"Q12904_IDR_83_147",1
"Q12905_IDR_356_390",1
"Q12906_IDR_340_407",0.246566309282176
"Q12906_IDR_470_517",0.253492428895427
"Q12906_IDR_54_84",0.246107665733672
"Q12906_IDR_591_894",0.253833596088724
"Q12907_IDR_281_356",1
"Q12908_IDR_316_348",1
"Q12918_IDR_16_88",1
"Q12923_IDR_182_305",0.143827515569456
"Q12923_IDR_414_508",0.156531314775048
"Q12926_IDR_1_36",1
"Q12950_IDR_190_439",0.50998634912567
"Q12951_IDR_210_336",1
"Q12952_IDR_135_304",1
"Q12955_IDR_1_41",0.507932210786935
"Q12955_IDR_1439_4377",0.492067789213066
"Q12959_IDR_141_190",0.344759187139189
"Q12959_IDR_65_139",0.332449829552287
"Q12959_IDR_661_695",0.322790983308524
"Q12965_IDR_927_1050",1
"Q12967_IDR_252_364",0.521496557229641
"Q12967_IDR_648_788",0.478503442770359
"Q12968_IDR_1045_1075",0.280923206274468
"Q12968_IDR_56_383",0.345333848192597
"Q12968_IDR_702_1011",0.373742945532936
"Q12972_IDR_130_351",1
"Q12979_IDR_27_86",1
"Q12980_IDR_32_63",0.50510265675875
"Q12980_IDR_417_483",0.49489734324125
"Q12981_IDR_114_145",1
"Q12982_IDR_1_125",1
"Q13023_IDR_2116_2319",0.163949879055396
"Q13029_IDR_1194_1691",0.491205821580454
"Q13029_IDR_154_1192",0.508794178419546
"Q13033_IDR_1_69",0.535081070750567
"Q13033_IDR_81_420",0.464918929249433
"Q13042_IDR_540_620",1
"Q13043_IDR_303_435",1
"Q13045_IDR_405_442",0.51208313319102
"Q13045_IDR_947_977",0.48791686680898
"Q13061_IDR_77_683",1
"Q13064_IDR_1_240",1
"Q13065_IDR_1_117",1
"Q13127_IDR_20_155",0.524793573518227
"Q13127_IDR_411_1054",0.475206426481773
"Q13129_IDR_1_45",0.155422181182666
"Q13129_IDR_1554_1589",0.146356507768509
"Q13129_IDR_1593_1777",0.137482388692073
"Q13129_IDR_1779_1839",0.149697039365639
"Q13129_IDR_483_581",0.140211457592966
"Q13129_IDR_593_672",0.137922556157933
"Q13129_IDR_804_1552",0.132907869240215
"Q13131_IDR_350_404",0.489628733635444
"Q13131_IDR_479_540",0.510371266364556
"Q13201_IDR_978_1061",0.329218164486066
"Q13202_IDR_304_525",0.508785033608646
"Q13202_IDR_528_614",0.491214966391354
"Q13203_IDR_1_68",1
"Q13206_IDR_1_43",0.331142549907018
"Q13206_IDR_507_689",0.328656480989149
"Q13206_IDR_691_857",0.340200969103833
"Q13207_IDR_1_102",0.509328871416004
"Q13207_IDR_270_712",0.490671128583996
"Q13214_IDR_668_749",1
"Q13283_IDR_140_335",0.554442421091489
"Q13283_IDR_416_466",0.445557578908511
"Q13285_IDR_79_174",1
"Q13286_IDR_1_31",0.516134509779446
"Q13286_IDR_234_268",0.483865490220554
