"","GO0003690_double_stranded_DNA_binding"
"Q5SW24_IDR_1_745",1
"Q5SW79_IDR_102_1416",0.383832393005058
"Q5SW79_IDR_1504_1584",0.616167606994942
"Q5SW96_IDR_178_308",1
"Q5SWH9_IDR_1_86",1
"Q5SWX8_IDR_386_424",1
"Q5SXM1_IDR_1_94",1
"Q5SXM2_IDR_1391_1469",0.267941772142269
"Q5SXM2_IDR_1_79",0.225154063032452
"Q5SXM2_IDR_501_790",0.286329346856998
"Q5SXM2_IDR_811_1269",0.220574817968281
"Q5SXM8_IDR_1_63",1
"Q5SY16_IDR_1_110",0.486112282538236
"Q5SY16_IDR_672_702",0.513887717461764
"Q5SYB0_IDR_1347_1395",0.47352482811218
"Q5SYB0_IDR_505_1325",0.52647517188782
"Q5SYC1_IDR_273_327",1
"Q5T036_IDR_1_140",1
"Q5T089_IDR_390_428",0.462597284882492
"Q5T089_IDR_467_497",0.537402715117508
"Q5T0B9_IDR_1_310",1
"Q5T0D9_IDR_1_58",1
"Q5T0F9_IDR_1_308",0.285025267748444
"Q5T0F9_IDR_325_418",0.371578203088397
"Q5T0F9_IDR_430_532",0.343396529163159
"Q5T0J7_IDR_107_172",1
"Q5T0L3_IDR_121_168",0.320765414122373
"Q5T0L3_IDR_226_261",0.33151281186509
"Q5T0L3_IDR_5_82",0.347721774012537
"Q5T0N5_IDR_284_373",0.49633467675802
"Q5T0N5_IDR_438_534",0.50366532324198
"Q5T0T0_IDR_1_76",0.507691444713682
"Q5T0T0_IDR_244_291",0.492308555286318
"Q5T0W9_IDR_284_1011",1
"Q5T0Z8_IDR_1_35",0.556121168186541
"Q5T0Z8_IDR_85_1188",0.443878831813459
"Q5T292_IDR_66_105",1
"Q5T2D2_IDR_126_275",1
"Q5T2D3_IDR_1_49",0.297580639867897
"Q5T2D3_IDR_191_254",0.393181082033805
"Q5T2D3_IDR_273_388",0.309238278098297
"Q5T2E6_IDR_323_355",1
"Q5T2R2_IDR_1_90",1
"Q5T2S8_IDR_312_444",1
"Q5T2T1_IDR_302_345",1
"Q5T2W1_IDR_472_519",1
"Q5T3F8_IDR_737_771",0.640561859246244
"Q5T3F8_IDR_778_832",0.359438140753756
"Q5T3J3_IDR_237_292",0.189094541572569
"Q5T3J3_IDR_295_350",0.192674290097244
"Q5T3J3_IDR_373_569",0.191739896593121
"Q5T3J3_IDR_590_728",0.224548558200486
"Q5T3J3_IDR_61_147",0.201942713536579
"Q5T3U5_IDR_824_864",1
"Q5T440_IDR_1_44",1
"Q5T442_IDR_107_203",0.455610103520301
"Q5T4S7_IDR_2708_2965",0.133444809038293
"Q5T4S7_IDR_3334_3387",0.127541392837526
"Q5T4T6_IDR_405_709",1
"Q5T4W7_IDR_19_120",1
"Q5T5A4_IDR_1_41",1
"Q5T5A8_IDR_1_94",1
"Q5T5B0_IDR_1_92",1
"Q5T5C0_IDR_1038_1113",0.228924862992596
"Q5T5C0_IDR_1_35",0.223335484129548
"Q5T5C0_IDR_554_595",0.253021810758572
"Q5T5C0_IDR_675_790",0.294717842119284
"Q5T5D7_IDR_61_139",1
"Q5T5J6_IDR_1_385",0.378676705896628
"Q5T5J6_IDR_542_573",0.345018817222602
"Q5T5J6_IDR_712_747",0.27630447688077
"Q5T5M9_IDR_266_321",1
"Q5T5N4_IDR_66_178",1
"Q5T5P2_IDR_1_158",0.198978413003034
"Q5T5P2_IDR_1451_1943",0.179370934663392
"Q5T5P2_IDR_267_792",0.401213157992383
"Q5T5P2_IDR_795_1443",0.220437494341192
"Q5T5S1_IDR_1_38",0.329325606427962
"Q5T5S1_IDR_226_294",0.336007744509184
"Q5T5S1_IDR_459_509",0.334666649062854
"Q5T5U3_IDR_1042_1120",0.257511963048093
"Q5T5U3_IDR_1342_1954",0.185277052715118
"Q5T5U3_IDR_1_40",0.250508185299835
"Q5T5U3_IDR_170_927",0.306702798936953
"Q5T5X7_IDR_1_214",0.30354289741912
"Q5T5X7_IDR_344_385",0.278236903960245
"Q5T681_IDR_178_223",0.326293063871355
"Q5T681_IDR_82_117",0.200417553733637
"Q5T686_IDR_63_147",1
"Q5T6C5_IDR_1_78",0.45371011897783
"Q5T6C5_IDR_85_722",0.54628988102217
"Q5T6F0_IDR_1_38",1
"Q5T6F2_IDR_1_1116",1
"Q5T6S3_IDR_1_35",0.518962484275008
"Q5T6S3_IDR_348_541",0.481037515724991
"Q5T6X4_IDR_1_67",1
"Q5T6X5_IDR_852_926",1
"Q5T749_IDR_1_579",1
"Q5T750_IDR_1_224",1
"Q5T751_IDR_1_118",1
"Q5T752_IDR_1_114",1
"Q5T753_IDR_1_117",1
"Q5T754_IDR_1_117",1
"Q5T7B8_IDR_186_216",0.271269128189198
"Q5T7B8_IDR_544_1281",0.419810615531356
"Q5T7B8_IDR_68_168",0.308920256279445
"Q5T7M4_IDR_1_67",1
"Q5T7M9_IDR_14_45",1
"Q5T7N2_IDR_1_208",0.32594456949023
"Q5T7N2_IDR_318_362",0.353539939649188
"Q5T7N2_IDR_364_622",0.320515490860582
"Q5T7N3_IDR_1_38",0.662816267826047
"Q5T7N3_IDR_47_743",0.337183732173953
"Q5T7P2_IDR_1_110",1
"Q5T7P8_IDR_83_132",0.489500528232208
"Q5T870_IDR_1_85",1
"Q5T871_IDR_45_98",1
"Q5T8A7_IDR_1_1209",1
"Q5T8D3_IDR_150_442",1
"Q5T8I3_IDR_151_301",1
"Q5T8P6_IDR_335_371",0.136317670989466
"Q5T8P6_IDR_427_524",0.190846664039961
"Q5T8P6_IDR_608_737",0.159319307418862
"Q5T8P6_IDR_793_879",0.186522261616562
"Q5T8P6_IDR_85_294",0.179564051932696
"Q5T8P6_IDR_962_1007",0.147430044002454
"Q5T953_IDR_49_351",1
"Q5T9C2_IDR_156_317",1
"Q5T9C9_IDR_1_38",0.484927164183834
"Q5T9C9_IDR_292_323",0.515072835816166
"Q5T9L3_IDR_497_541",1
"Q5T9S5_IDR_1_168",0.355143139646411
"Q5T9S5_IDR_1266_1454",0.297739380093305
"Q5T9S5_IDR_356_522",0.347117480260284
"Q5T9Z0_IDR_232_273",1
"Q5TA76_IDR_1_89",1
"Q5TA77_IDR_1_95",1
"Q5TA79_IDR_1_104",1
"Q5TA81_IDR_1_108",1
"Q5TA82_IDR_1_108",1
"Q5TA89_IDR_121_159",1
"Q5TAB7_IDR_1_32",1
"Q5TAX3_IDR_1284_1505",0.461158087573069
"Q5TAX3_IDR_31_284",0.150637561218729
"Q5TAX3_IDR_579_617",0.160773831651411
"Q5TAX3_IDR_714_892",0.227430519556791
"Q5TB30_IDR_108_179",0.31128670054318
"Q5TB30_IDR_311_345",0.364033697541524
"Q5TB30_IDR_351_562",0.324679601915296
"Q5TB80_IDR_1030_1180",0.31672386367778
"Q5TB80_IDR_1_788",0.349478613349031
"Q5TB80_IDR_930_960",0.33379752297319
"Q5TBA9_IDR_1523_1591",0.14776723124703
"Q5TBA9_IDR_1_53",0.140208837888192
"Q5TBA9_IDR_1743_1785",0.154102757966121
"Q5TBA9_IDR_1937_1977",0.137128100251233
"Q5TBA9_IDR_1987_2035",0.154777022636862
"Q5TBA9_IDR_2343_2417",0.134199354540747
"Q5TBA9_IDR_2419_2656",0.131816695469815
"Q5TBB1_IDR_236_296",1
"Q5TBK1_IDR_1_39",0.481076640513117
"Q5TBK1_IDR_190_243",0.518923359486883
"Q5TC12_IDR_97_140",1
"Q5TC79_IDR_130_364",0.561577995377117
"Q5TC79_IDR_460_503",0.438422004622883
"Q5TC82_IDR_398_1133",1
"Q5TC84_IDR_1_90",0.557986158812703
"Q5TCM9_IDR_1_116",1
"Q5TC84_IDR_316_451",0.442013841187297
"Q5TCQ9_IDR_204_289",0.124448136657476
"Q5TCQ9_IDR_539_571",0.138233470182582
"Q5TCQ9_IDR_659_711",0.259286129621228
"Q5TCX8_IDR_486_1036",0.442105632492569
"Q5TCY1_IDR_313_543",0.593810313418762
"Q5TCY1_IDR_548_1321",0.406189686581238
"Q5TCZ1_IDR_132_163",0.244475287608151
"Q5TCZ1_IDR_325_447",0.208898679015751
"Q5TCZ1_IDR_505_836",0.299038407295269
"Q5TCZ1_IDR_900_1068",0.247587626080828
"Q5TD94_IDR_1_203",0.546671148000225
"Q5TD94_IDR_376_425",0.453328851999775
"Q5TDH0_IDR_365_399",0.447443383097633
"Q5TDH0_IDR_80_133",0.552556616902367
"Q5TDP6_IDR_1_63",1
"Q5TEA6_IDR_1_37",1
"Q5TEC3_IDR_1_262",1
"Q5TEJ8_IDR_544_631",1
"Q5TEU4_IDR_1_42",1
"Q5TF21_IDR_1_807",0.51711250332898
"Q5TF21_IDR_894_925",0.48288749667102
"Q5TF39_IDR_148_227",0.560034458915219
"Q5THJ4_IDR_1558_1610",0.179215398900646
"Q5THJ4_IDR_1741_1779",0.185246070066916
"Q5THJ4_IDR_2419_2460",0.131805281773656
"Q5THJ4_IDR_2597_2633",0.160073326678222
"Q5THJ4_IDR_747_793",0.168683276511033
"Q5THJ4_IDR_908_945",0.174976646069528
"Q5THK1_IDR_1_1608",0.575585989218256
"Q5THK1_IDR_1891_2040",0.424414010781744
"Q5THR3_IDR_1247_1304",0.228031767527855
"Q5THR3_IDR_1_52",0.251677009636266
"Q5THR3_IDR_245_275",0.23580063759572
"Q5THR3_IDR_575_617",0.284490585240159
"Q5TID7_IDR_1_376",1
"Q5TIE3_IDR_608_806",0.504901748064714
"Q5TIE3_IDR_921_1139",0.495098251935286
"Q5TKA1_IDR_1_99",0.489477374602883
"Q5TKA1_IDR_288_333",0.510522625397117
"Q5TYW1_IDR_61_190",1
"Q5TYW2_IDR_222_517",1
"Q5TZF3_IDR_1_34",1
"Q5VSG8_IDR_1_98",1
"Q5VSL9_IDR_1_64",0.583165308590452
"Q5VSL9_IDR_318_435",0.416834691409548
"Q5VST9_IDR_4780_4812",0.171196796214513
"Q5VST9_IDR_5489_5524",0.174389907803563
"Q5VST9_IDR_5545_5597",0.15323754511666
"Q5VST9_IDR_6241_6297",0.16722380211058
"Q5VST9_IDR_6725_6757",0.170250684938808
"Q5VST9_IDR_6770_7273",0.163701263815876
"Q5VSY0_IDR_22_251",1
"Q5VT03_IDR_136_314",0.317720406168726
"Q5VT03_IDR_16_134",0.328257853395088
"Q5VT03_IDR_331_806",0.354021740436186
"Q5VT06_IDR_1_2842",0.429526461207382
"Q5VT06_IDR_2876_2908",0.570473538792618
"Q5VT25_IDR_412_443",0.181745026335575
"Q5VT25_IDR_455_485",0.201133819644056
"Q5VT25_IDR_644_705",0.16496175244093
"Q5VT25_IDR_934_1020",0.205196108322559
"Q5VTR2_IDR_112_174",0.294619034741649
"Q5VTR2_IDR_259_650",0.446438960293854
"Q5VTT5_IDR_1_94",1
"Q5VU36_IDR_1_1336",1
"Q5VU43_IDR_2020_2170",0.371240322180454
"Q5VU43_IDR_515_1886",0.335130573523044
"Q5VU43_IDR_94_283",0.293629104296502
"Q5VU57_IDR_445_503",1
"Q5VU65_IDR_1841_1888",1
"Q5VU92_IDR_1_46",1
"Q5VU97_IDR_1126_1172",0.326740201437543
"Q5VU97_IDR_1199_1254",0.374701132824371
"Q5VU97_IDR_1_35",0.298558665738086
"Q5VUA4_IDR_1_2279",1
"Q5VUB5_IDR_327_708",0.507668769771483
"Q5VUB5_IDR_712_890",0.492331230228517
"Q5VUE5_IDR_1_71",1
"Q5VUG0_IDR_1_39",0.315794724932597
"Q5VUG0_IDR_480_521",0.349855005752308
"Q5VUG0_IDR_647_818",0.334350269315095
"Q5VV43_IDR_163_265",0.517374633132188
"Q5VV43_IDR_984_1072",0.482625366867812
"Q5VV52_IDR_1_198",1
"Q5VV67_IDR_142_298",0.298390771243774
"Q5VV67_IDR_1_58",0.318224967382004
"Q5VV67_IDR_368_1536",0.383384261374222
"Q5VVJ2_IDR_1_33",0.224832178513644
"Q5VVJ2_IDR_468_504",0.216558898030159
"Q5VVJ2_IDR_515_554",0.249392765028433
"Q5VVJ2_IDR_79_371",0.309216158427764
"Q5VVM6_IDR_1_310",0.563960688111443
"Q5VVM6_IDR_571_783",0.436039311888556
"Q5VVP1_IDR_1_1332",1
"Q5VVW2_IDR_422_472",0.445612985393961
"Q5VVW2_IDR_808_995",0.554387014606039
"Q5VVX9_IDR_239_297",1
"Q5VW00_IDR_1_47",1
"Q5VWG9_IDR_95_849",1
"Q5VW22_IDR_144_254",0.513751093126014
"Q5VW22_IDR_322_384",0.486248906873986
"Q5VW32_IDR_377_407",1
"Q5VW38_IDR_560_600",1
"Q5VWI1_IDR_1_37",0.320446386257501
"Q5VWI1_IDR_384_445",0.302263654510891
"Q5VWI1_IDR_85_338",0.377289959231608
"Q5VWJ9_IDR_1_86",1
"Q5VWK0_IDR_1_638",1
"Q5VWN6_IDR_218_261",0.170039702565417
"Q5VWN6_IDR_283_746",0.176360825573281
"Q5VWN6_IDR_757_791",0.155885486090716
"Q5VWW1_IDR_36_120",1
"Q5VWX1_IDR_164_287",1
"Q5VX71_IDR_432_490",1
"Q5VXD3_IDR_1_44",1
"Q5VXT5_IDR_241_272",1
"Q5VXU3_IDR_1_75",1
"Q5VXU9_IDR_1102_1425",0.359111350673797
"Q5VXU9_IDR_206_287",0.339726957450602
"Q5VXU9_IDR_369_577",0.301161691875601
"Q5VY09_IDR_1_305",1
"Q5VY43_IDR_798_1037",1
"Q5VYM1_IDR_93_1034",1
"Q5VYP0_IDR_1_31",0.414539396149973
"Q5VYP0_IDR_34_1333",0.585460603850027
"Q5VYS8_IDR_1_209",0.219079249804991
"Q5VYS8_IDR_1362_1436",0.190284102858756
"Q5VYS8_IDR_1460_1495",0.334262397031867
"Q5VYS8_IDR_639_940",0.256374250304386
"Q5VYV0_IDR_92_424",1
"Q5VYV7_IDR_124_408",1
"Q5VZ18_IDR_1_383",1
"Q5VZ19_IDR_107_139",1
"Q5VZ46_IDR_1_1109",1
"Q5VZ66_IDR_1_33",0.26095190915484
"Q5VZ66_IDR_138_527",0.387148197871032
"Q5VZ66_IDR_590_677",0.351899892974128
"Q5VZ89_IDR_1539_1679",0.533553771765555
"Q5VZ89_IDR_900_1536",0.466446228234445
"Q5VZB9_IDR_1_333",1
"Q5VZP5_IDR_356_388",0.175037785188018
"Q5VZP5_IDR_405_450",0.184471292332325
"Q5VZP5_IDR_452_551",0.152084081775279
"Q5VZP5_IDR_555_1134",0.123345970806026
"Q6ZS81_IDR_939_975",0.25661062423007
"Q6ZS82_IDR_106_235",1
"Q6ZSB9_IDR_121_393",1
"Q6ZSC3_IDR_173_216",1
"Q6ZSG1_IDR_16_175",1
"Q6ZSG2_IDR_1_355",0.570681595638839
"Q6ZSG2_IDR_389_479",0.429318404361161
"Q6ZSJ9_IDR_132_483",0.792573655851766
"Q6ZSJ9_IDR_1_88",0.207426344148234
"Q6ZSM3_IDR_1_39",0.316061225414007
"Q6ZSM3_IDR_230_260",0.352507399444205
"Q6ZSM3_IDR_469_516",0.331431375141788
"Q6ZSS3_IDR_65_143",1
"Q6ZSS7_IDR_1_48",0.31215613943876
"Q6ZSS7_IDR_395_430",0.36063618242279
"Q6ZSS7_IDR_626_791",0.327207678138449
"Q6ZT07_IDR_1066_1204",0.3773837219252
"Q6ZT07_IDR_940_999",0.361191534286221
"Q6ZT12_IDR_1002_1083",0.375341674600111
"Q6ZT12_IDR_1159_1191",0.301590275016769
"Q6ZT12_IDR_1193_1229",0.323068050383119
"Q6ZT52_IDR_210_329",1
"Q6ZT98_IDR_1_37",0.343338229202928
"Q6ZT98_IDR_387_437",0.293745643194244
"Q6ZT98_IDR_486_682",0.362916127602828
"Q6ZTA4_IDR_252_298",0.422220255768346
"Q6ZTA4_IDR_41_154",0.577779744231654
"Q6ZTI6_IDR_1_81",1
"Q6ZTQ3_IDR_109_183",0.511096707476563
"Q6ZTQ3_IDR_185_215",0.488903292523437
"Q6ZTQ4_IDR_839_885",1
"Q6ZTR5_IDR_1457_1518",0.500917813940883
"Q6ZTR5_IDR_3140_3187",0.499082186059117
"Q6ZTR7_IDR_228_304",1
"Q6ZTW0_IDR_1_33",1
"Q6ZTZ1_IDR_136_234",0.534267026995975
"Q6ZTZ1_IDR_1_43",0.465732973004025
"Q6ZU15_IDR_401_432",1
"Q6ZU35_IDR_1096_1164",0.16602966986161
"Q6ZU35_IDR_16_535",0.118903398988839
"Q6ZU35_IDR_551_584",0.206741279797225
"Q6ZU35_IDR_620_666",0.168863906222601
"Q6ZU35_IDR_678_857",0.170317196427619
"Q6ZU35_IDR_860_1089",0.169144548702107
"Q6ZU52_IDR_1_694",1
"Q6ZU69_IDR_378_1335",0.41460068898713
"Q6ZU80_IDR_1_216",0.436063541765746
"Q6ZU80_IDR_954_1094",0.563936458234254
"Q6ZUB0_IDR_33_525",0.532814133093594
"Q6ZUB0_IDR_534_884",0.467185866906406
"Q6ZUB1_IDR_87_1445",1
"Q6ZUI0_IDR_1_51",1
"Q6ZUJ4_IDR_33_123",1
"Q6ZUJ8_IDR_143_174",0.308272664418237
"Q6ZUJ8_IDR_398_631",0.476195902755738
"Q6ZV65_IDR_1_224",0.524833969088391
"Q6ZV65_IDR_265_296",0.475166030911609
"Q6ZV73_IDR_1286_1319",0.44854894527698
"Q6ZV73_IDR_1_869",0.55145105472302
"Q6ZV89_IDR_152_265",1
"Q6ZVC0_IDR_1_841",1
"Q6ZVD7_IDR_223_975",1
"Q6ZVD8_IDR_1051_1111",0.330159414403283
"Q6ZVD8_IDR_1177_1254",0.356313564341692
"Q6ZVD8_IDR_1279_1318",0.313527021255025
"Q6ZVF9_IDR_1_680",0.495006433789198
"Q6ZVF9_IDR_721_776",0.504993566210802
"Q6ZVH7_IDR_327_798",0.470005616568676
"Q6ZVH7_IDR_931_974",0.529994383431324
"Q6ZVL6_IDR_1207_1816",0.638676704104818
"Q6ZVL6_IDR_1_818",0.361323295895182
"Q6ZVM7_IDR_155_212",0.35071484935021
"Q6ZVM7_IDR_308_440",0.346938408413679
"Q6ZWK4_IDR_39_108",1
"Q6ZWT7_IDR_465_520",1
"Q701N2_IDR_1_237",1
"Q701N4_IDR_1_177",1
"Q702N8_IDR_1_42",0.179053142269012
"Q702N8_IDR_561_729",0.207308561104194
"Q702N8_IDR_734_791",0.209676923143079
"Q702N8_IDR_863_909",0.181553422849396
"Q702N8_IDR_935_1843",0.222407950634319
"Q709C8_IDR_1375_1417",0.317560400940229
"Q709C8_IDR_1889_1929",0.329674631463363
"Q709C8_IDR_838_904",0.352764967596408
"Q70CQ1_IDR_287_328",0.507260772310356
"Q70CQ1_IDR_86_255",0.492739227689644
"Q70CQ2_IDR_3331_3513",0.255135849732136
"Q70CQ2_IDR_479_848",0.547113655227884
"Q70CQ2_IDR_85_144",0.19775049503998
"Q70YC5_IDR_1_173",0.526928977235498
"Q70YC5_IDR_186_407",0.473071022764502
"Q70Z44_IDR_362_399",1
"Q70Z53_IDR_1_70",0.497959084389134
"Q70Z53_IDR_219_289",0.502040915610866
"Q711Q0_IDR_1_1435",1
"Q712K3_IDR_193_238",1
"Q717R9_IDR_1_77",0.464679372417139
"Q717R9_IDR_80_158",0.535320627582861
"Q71DI3_IDR_1_41",1
"Q71F23_IDR_1_245",1
"Q71F56_IDR_1522_1670",0.102589691071291
"Q71F56_IDR_2050_2088",0.139459189727908
"Q71F56_IDR_291_856",0.308194572900736
"Q71F56_IDR_874_911",0.194221397184418
"Q71F56_IDR_959_1100",0.255535149115646
"Q71H61_IDR_213_637",1
"Q71RC2_IDR_24_96",0.284317460844165
"Q71RC2_IDR_280_333",0.499543569304229
"Q71RC2_IDR_337_724",0.216138969851606
"Q76KD6_IDR_32_436",1
"Q76KP1_IDR_1_103",0.571559317403604
"Q76KP1_IDR_409_669",0.428440682596396
"Q76KX8_IDR_1_197",1
"Q76L83_IDR_379_1395",0.581362411970841
"Q76L83_IDR_84_377",0.418637588029159
"Q76LX8_IDR_32_76",1
"Q76M96_IDR_24_137",0.504819507113898
"Q76M96_IDR_272_609",0.495180492886102
"Q76MJ5_IDR_407_508",1
"Q76N32_IDR_1_620",1
"Q76N89_IDR_1042_1109",0.235914128056044
"Q76N89_IDR_1_34",0.20287794582724
"Q76N89_IDR_348_828",0.260482459819073
"Q76N89_IDR_863_1014",0.300725466297643
"Q76NI1_IDR_1376_1411",0.268458064579404
"Q76NI1_IDR_208_440",0.226749778920373
"Q76NI1_IDR_686_887",0.246346796382722
"Q76NI1_IDR_963_1076",0.258445360117501
"Q7KZ85_IDR_1_268",0.206112674016403
"Q7L2E3_IDR_145_233",0.514895142090036
"Q7L2J0_IDR_1_411",1
"Q7L2K0_IDR_44_195",1
"Q7L2R6_IDR_49_154",1
"Q7L2Z9_IDR_1_70",1
"Q7L311_IDR_30_378",1
"Q7L3B6_IDR_114_157",0.454094332718421
"Q7L3B6_IDR_1_87",0.545905667281579
"Q7L3S4_IDR_1_146",1
"Q7L3T8_IDR_1_35",1
"Q7L3V2_IDR_232_364",1
"Q7L4E1_IDR_260_302",0.480982386445722
"Q7L4E1_IDR_68_172",0.519017613554278
"Q7L4I2_IDR_1_323",1
"Q7L4P6_IDR_246_286",0.423090308215741
"Q7L4P6_IDR_78_187",0.576909691784259
"Q7L4S7_IDR_31_112",1
"Q7L513_IDR_263_316",1
"Q7L590_IDR_18_242",0.522681030091343
"Q7L9B9_IDR_200_237",0.395837869020685
"Q7LBC6_IDR_1127_1331",0.695056365290617
"Q7LBC6_IDR_258_890",0.304943634709383
"Q7LBE3_IDR_572_655",0.514249001710801
"Q7LBE3_IDR_742_791",0.485750998289199
"Q7LC44_IDR_1_204",0.576988275543846
"Q7LC44_IDR_362_396",0.423011724456154
"Q7LDG7_IDR_553_596",1
"Q7LFL8_IDR_1_313",1
"Q7LGA3_IDR_1_67",1
"Q7LGC8_IDR_1_130",1
"Q7M4L6_IDR_1_308",1
"Q7RTM1_IDR_1_53",0.48301452904329
"Q7RTM1_IDR_479_529",0.51698547095671
"Q7RTN6_IDR_26_57",0.476092259295312
"Q7RTN6_IDR_307_344",0.523907740704688
"Q7RTP6_IDR_629_801",0.562602094775549
"Q7RTP6_IDR_822_1894",0.437397905224451
"Q7RTR2_IDR_1_59",1
"Q7RTS1_IDR_1_83",0.480906789117889
"Q7RTX7_IDR_316_356",0.339387582268962
"Q7RTX7_IDR_414_472",0.298298096020249
"Q7RTX9_IDR_215_283",1
"Q7RTY1_IDR_193_285",1
"Q7RTY8_IDR_28_92",1
"Q7RTZ2_IDR_1_57",0.353942640858973
"Q7RTZ2_IDR_379_451",0.324709293017372
"Q7RTZ2_IDR_470_528",0.321348066123655
"Q7Z2H8_IDR_1_44",1
"Q7Z2K6_IDR_1_83",1
"Q7Z2K8_IDR_1_1008",1
"Q7Z2Q7_IDR_411_451",1
"Q7Z2T5_IDR_1_82",0.523568001495879
"Q7Z2T5_IDR_696_733",0.476431998504121
"Q7Z2W4_IDR_225_508",1
"Q7Z2W7_IDR_1_37",1
"Q7Z2W9_IDR_1_58",1
"Q7Z2X7_IDR_1_111",1
"Q7Z2Y5_IDR_331_1182",1
"Q7Z2Z1_IDR_504_539",0.368443711393907
"Q7Z3E2_IDR_625_898",0.425982739674426
"Q7Z3E5_IDR_277_308",0.508198123720764
"Q7Z3E5_IDR_573_818",0.491801876279236
"Q7Z3F1_IDR_1_33",0.317775575479384
"Q5VZV1_IDR_1_55",1
"Q5W041_IDR_612_697",1
"Q5W0A0_IDR_1_350",0.553908940290277
"Q5W0A0_IDR_414_455",0.446091059709723
"Q5W0B1_IDR_56_726",1
"Q5W0B7_IDR_154_220",1
"Q5W0Q7_IDR_502_934",0.544356588336856
"Q5W0Q7_IDR_94_218",0.455643411663144
"Q5W0V3_IDR_177_255",0.439517395612796
"Q5W0V3_IDR_533_564",0.560482604387204
"Q5W0Z9_IDR_300_365",1
"Q5W186_IDR_1_40",1
"Q5W5W9_IDR_130_170",1
"Q5XG99_IDR_123_239",0.329576482656751
"Q5XG99_IDR_241_296",0.34848579453895
"Q5XG99_IDR_32_68",0.321937722804298
"Q5XKE5_IDR_1_62",0.500109751535218
"Q5XKE5_IDR_474_535",0.499890248464782
"Q5XKK7_IDR_1_138",1
"Q5XKL5_IDR_152_184",1
"Q5XKR4_IDR_1_110",0.556652337255452
"Q5XKR4_IDR_154_325",0.443347662744547
"Q5XKR9_IDR_1_83",1
"Q5XPI4_IDR_683_740",1
"Q5XUX0_IDR_10_61",0.488049735597207
"Q5XUX0_IDR_379_441",0.511950264402793
"Q63HQ0_IDR_261_302",0.391113223615256
"Q63HQ0_IDR_75_259",0.608886776384744
"Q63HQ2_IDR_1_31",1
"Q63HR2_IDR_462_652",0.349438669167954
"Q63HR2_IDR_681_1127",0.431748497687889
"Q63HR2_IDR_84_122",0.218812833144157
"Q63ZY3_IDR_1_585",1
"Q641Q2_IDR_1_43",0.344804557215971
"Q641Q2_IDR_189_1341",0.207249045908459
"Q641Q2_IDR_53_186",0.447946396875569
"Q643R3_IDR_491_524",1
"Q64ET8_IDR_1_168",0.484974314708662
"Q64ET8_IDR_248_278",0.515025685291338
"Q64LD2_IDR_1_207",1
"Q658L1_IDR_1_346",1
"Q658Y4_IDR_334_371",0.500910023955638
"Q658Y4_IDR_663_716",0.499089976044362
"Q659A1_IDR_372_720",0.322217345136094
"Q659A1_IDR_48_81",0.357747004310904
"Q659A1_IDR_933_982",0.320035650553002
"Q659C4_IDR_1_166",0.179784855642743
"Q659C4_IDR_285_475",0.228013425133466
"Q659C4_IDR_477_519",0.199797210034145
"Q659C4_IDR_527_616",0.198806678911327
"Q659C4_IDR_851_914",0.19359783027832
"Q66GS9_IDR_1099_1140",0.217338008344143
"Q66GS9_IDR_378_509",0.23294315855683
"Q66GS9_IDR_518_561",0.262008425822697
"Q66GS9_IDR_73_203",0.287710407276331
"Q66K14_IDR_399_458",0.340988329023594
"Q66K79_IDR_589_629",1
"Q66K89_IDR_1_433",1
"Q66LE6_IDR_380_415",1
"Q674R7_IDR_1_173",0.398919381100188
"Q674R7_IDR_734_924",0.601080618899812
"Q674X7_IDR_1_430",0.717580648777754
"Q674X7_IDR_685_763",0.282419351222246
"Q676U5_IDR_234_268",0.473787519716709
"Q676U5_IDR_48_85",0.526212480283291
"Q684P5_IDR_1_54",0.301706842315565
"Q684P5_IDR_496_676",0.382631930886989
"Q7Z3F1_IDR_543_655",0.346577156661713
"Q7Z3F1_IDR_838_870",0.335647267858903
"Q7Z3G6_IDR_1_31",0.41637645181373
"Q7Z3G6_IDR_312_842",0.58362354818627
"Q7Z3H0_IDR_323_429",1
"Q7Z3H4_IDR_1_309",0.574004392435295
"Q7Z3H4_IDR_403_446",0.425995607564705
"Q7Z3I7_IDR_1_245",1
"Q7Z3J2_IDR_11_111",1
"Q7Z3J3_IDR_995_1032",1
"Q7Z3K3_IDR_1_369",0.173536817200024
"Q7Z3Z0_IDR_1_64",0.461175990252661
"Q7Z3Z0_IDR_391_450",0.538824009747339
"Q7Z3Z2_IDR_134_195",1
"Q7Z3Z3_IDR_1_120",1
"Q7Z3Z4_IDR_1_101",1
"Q7Z401_IDR_1509_1622",0.579432680704616
"Q7Z401_IDR_891_1436",0.420567319295384
"Q7Z402_IDR_1_97",1
"Q7Z403_IDR_1_149",1
"Q7Z406_IDR_1927_1995",1
"Q7Z417_IDR_1_648",1
"Q7Z418_IDR_178_280",1
"Q7Z422_IDR_1_152",1
"Q7Z429_IDR_107_145",0.58417325993762
"Q7Z429_IDR_1_50",0.41582674006238
"Q7Z434_IDR_477_513",0.557849003653942
"Q7Z434_IDR_98_458",0.442150996346058
"Q7Z443_IDR_973_1147",1
"Q7Z444_IDR_1_36",1
"Q7Z460_IDR_231_294",0.264859800065863
"Q7Z4P5_IDR_19_83",0.521900370939525
"Q7Z4P5_IDR_287_346",0.478099629060475
