"","GO0042073_intraciliary_transport"
"Q15884_IDR_118_444",1
"Q15904_IDR_1_38",1
"Q15906_IDR_1_202",0.3796504888836
"Q15906_IDR_225_258",0.315166757534592
"Q15906_IDR_334_364",0.305182753581808
"Q15907_IDR_183_218",1
"Q15910_IDR_183_216",0.520522165866683
"Q15910_IDR_300_417",0.479477834133317
"Q15911_IDR_1_124",0.0919316833697854
"Q15911_IDR_153_186",0.0910363937677454
"Q15915_IDR_369_441",0.494723998382817
"Q15916_IDR_128_296",1
"Q15935_IDR_49_213",1
"Q15937_IDR_1_45",0.47128408081041
"Q15937_IDR_81_194",0.52871591918959
"Q15942_IDR_1_354",1
"Q15973_IDR_55_95",1
"Q16099_IDR_859_889",1
"Q16143_IDR_1_134",1
"Q16181_IDR_406_437",1
"Q16186_IDR_130_260",1
"Q16204_IDR_1_60",0.476612156148191
"Q16204_IDR_181_474",0.523387843851809
"Q16206_IDR_374_454",0.473900000307951
"Q16206_IDR_463_530",0.526099999692049
"Q16236_IDR_31_453",1
"Q16254_IDR_201_346",1
"Q16280_IDR_1_64",0.484164020992244
"Q16280_IDR_81_124",0.515835979007755
"Q16520_IDR_95_125",0.48661652412227
"Q16526_IDR_501_586",1
"Q16527_IDR_83_115",1
"Q16531_IDR_745_781",1
"Q16533_IDR_229_368",1
"Q16534_IDR_1_68",0.511895080441824
"Q16534_IDR_95_247",0.488104919558176
"Q16537_IDR_1_42",1
"Q16538_IDR_192_271",0.494909152487368
"Q16538_IDR_370_582",0.505090847512632
"Q16543_IDR_346_378",0.499244347088151
"Q16543_IDR_95_148",0.500755652911849
"Q16549_IDR_1_46",0.49047651389718
"Q16549_IDR_694_748",0.50952348610282
"Q16552_IDR_1_40",1
"Q16555_IDR_509_572",1
"Q16558_IDR_1_36",1
"Q16559_IDR_63_108",1
"Q16560_IDR_142_246",1
"Q16566_IDR_340_473",1
"Q16630_IDR_481_551",0.527731564833198
"Q16633_IDR_1_256",1
"Q16637_IDR_145_255",0.490284987928199
"Q16637_IDR_57_87",0.509715012071801
"Q16643_IDR_136_617",1
"Q16644_IDR_1_35",0.502102002515468
"Q16644_IDR_345_382",0.497897997484532
"Q16649_IDR_1_427",1
"Q16650_IDR_21_95",0.339607290424017
"Q16650_IDR_385_502",0.334229730374055
"Q16650_IDR_559_670",0.326162979201928
"Q16651_IDR_1_40",1
"Q16655_IDR_1_40",0.500769076221714
"Q16655_IDR_49_118",0.499230923778286
"Q16656_IDR_1_100",1
"Q16659_IDR_323_353",0.32816848204345
"Q16659_IDR_355_434",0.342444985262983
"Q16659_IDR_483_525",0.329386532693568
"Q16665_IDR_360_408",0.514403595276735
"Q16778_IDR_1_36",1
"Q16790_IDR_1_137",1
"Q16795_IDR_1_46",1
"Q16798_IDR_1_48",1
"Q16799_IDR_1_196",0.492734224252427
"Q16799_IDR_202_579",0.507265775747573
"Q16819_IDR_1_36",0.480189372425709
"Q16819_IDR_605_663",0.519810627574291
"Q16821_IDR_1_59",0.327117600954233
"Q16821_IDR_235_795",0.35967820484838
"Q16821_IDR_799_1072",0.313204194197387
"Q16825_IDR_308_857",1
"Q16828_IDR_150_203",0.497488463879215
"Q16828_IDR_351_381",0.502511536120785
"Q16829_IDR_1_51",0.334472762449969
"Q16829_IDR_189_240",0.331403637677183
"Q16829_IDR_388_419",0.334123599872848
"Q16832_IDR_372_488",0.496816239633903
"Q16832_IDR_491_551",0.503183760366097
"Q16842_IDR_1_31",1
"Q17RC7_IDR_1_134",1
"Q17RD7_IDR_31_346",1
"Q17RG1_IDR_652_752",1
"Q17RM4_IDR_655_714",1
"Q17RN3_IDR_317_349",1
"Q17RQ9_IDR_332_366",0.513871202200691
"Q17RQ9_IDR_541_610",0.486128797799309
"Q17RS7_IDR_460_890",1
"Q17RW2_IDR_1_35",0.467413222476067
"Q17RW2_IDR_239_1507",0.532586777523933
"Q17RY0_IDR_12_394",1
"Q17RY6_IDR_1_37",1
"Q18PE1_IDR_205_404",0.49248601042719
"Q18PE1_IDR_406_484",0.50751398957281
"Q19T08_IDR_20_178",1
"Q1A5X6_IDR_1_38",0.5132347696686
"Q1A5X6_IDR_65_100",0.4867652303314
"Q1ED39_IDR_1_353",1
"Q1EHB4_IDR_560_618",1
"Q1HG43_IDR_296_343",1
"Q2I0M5_IDR_191_234",0.331662096996129
"Q2KHM9_IDR_1_59",0.297412488543456
"Q2KHM9_IDR_375_742",0.344965352762271
"Q2KHM9_IDR_61_362",0.357622158694273
"Q2KHR2_IDR_156_1286",0.49976494002958
"Q2KHR2_IDR_65_127",0.50023505997042
"Q2KHR3_IDR_1_1549",1
"Q2KHT3_IDR_349_476",0.535809449478545
"Q2KHT3_IDR_832_1053",0.464190550521455
"Q2KJY2_IDR_1_127",0.168514319438867
"Q2KJY2_IDR_1237_1966",0.162655408181548
"Q2KJY2_IDR_169_315",0.165177774644045
"Q2KJY2_IDR_324_412",0.166342183447667
"Q2KJY2_IDR_802_853",0.175072146516906
"Q2KJY2_IDR_898_1169",0.162238167770967
"Q2L4Q9_IDR_1_34",1
"Q2LD37_IDR_1192_1473",0.0583799342322785
"Q2LD37_IDR_1573_1603",0.0587034184614788
"Q2LD37_IDR_160_190",0.0624446924191137
"Q2LD37_IDR_1675_1707",0.0586422334983102
"Q2M243_IDR_592_656",0.407749646645285
"Q2M296_IDR_256_301",1
"Q2M2E3_IDR_1_65",0.508120600076619
"Q2M2E3_IDR_217_257",0.491879399923381
"Q2M2H8_IDR_1_37",0.510094780728085
"Q2M2H8_IDR_1811_2515",0.489905219271915
"Q2M2I3_IDR_292_478",1
"Q2M2I5_IDR_1_107",0.484138957180644
"Q2M2I5_IDR_452_499",0.515861042819356
"Q2M2I8_IDR_1_31",0.50025576527251
"Q2M2I8_IDR_323_958",0.49974423472749
"Q2M2Z5_IDR_1_80",0.497416881007196
"Q2M2Z5_IDR_90_673",0.502583118992804
"Q2M385_IDR_683_716",1
"Q2M389_IDR_1137_1173",1
"Q2M3C6_IDR_1_78",0.512421489291998
"Q2M3C6_IDR_269_481",0.487578510708002
"Q2M3C7_IDR_1_41",0.133106361166655
"Q2M3C7_IDR_192_451",0.156895932463818
"Q2NKX8_IDR_669_1196",1
"Q2NKX9_IDR_25_103",1
"Q2NL68_IDR_1_480",1
"Q2NL82_IDR_1_77",0.305563565465895
"Q2NL82_IDR_312_393",0.357122093047844
"Q2NL82_IDR_408_472",0.337314341486261
"Q2NL98_IDR_128_169",1
"Q2PPJ7_IDR_318_376",0.242864702277544
"Q2PPJ7_IDR_444_501",0.266243476329212
"Q2PPJ7_IDR_667_907",0.251009055033588
"Q2TAL8_IDR_335_471",0.333776224563365
"Q2TAZ0_IDR_111_146",0.13946034411429
"Q2TAZ0_IDR_1245_1307",0.139529085947903
"Q2TAZ0_IDR_1319_1355",0.151304895169229
"Q2TAZ0_IDR_1439_1474",0.13810508379006
"Q2TAZ0_IDR_1608_1658",0.14131445474666
"Q2TAZ0_IDR_337_417",0.135789905564197
"Q2TAZ0_IDR_879_920",0.154496230667661
"Q2TB10_IDR_1_360",0.240917731606046
"Q2TB10_IDR_383_482",0.250193819055283
"Q2TB10_IDR_573_608",0.259415278185157
"Q2TB10_IDR_622_664",0.249473171153515
"Q2TB18_IDR_621_653",1
"Q2TBA0_IDR_264_297",1
"Q2TBC4_IDR_214_316",1
"Q2TBE0_IDR_1_506",0.537731336815262
"Q2Y0W8_IDR_219_284",0.336180280679309
"Q2Y0W8_IDR_57_92",0.351101881156307
"Q2YD98_IDR_210_288",0.325827133484841
"Q2YD98_IDR_384_555",0.339642861216513
"Q2YD98_IDR_557_709",0.334530005298646
"Q32M45_IDR_1_106",1
"Q32M78_IDR_69_193",1
"Q32M84_IDR_1_55",1
"Q32MH5_IDR_232_876",1
"Q32MK0_IDR_1_484",1
"Q32MQ0_IDR_1_723",1
"Q32MZ4_IDR_1_808",1
"Q32NC0_IDR_115_186",1
"Q32P28_IDR_700_736",1
"Q32P44_IDR_1_41",0.486254685382025
"Q3KNS6_IDR_88_136",1
"Q3KNV8_IDR_103_166",1
"Q3KNW1_IDR_10_148",1
"Q3KNW5_IDR_316_377",1
"Q3KP22_IDR_63_153",1
"Q3KP31_IDR_19_108",1
"Q3KP44_IDR_420_488",0.492387021025546
"Q3KP44_IDR_522_562",0.507612978974454
"Q3KP66_IDR_1_120",0.507913648523338
"Q3KP66_IDR_209_629",0.492086351476663
"Q3KQU3_IDR_1_827",1
"Q3KQV3_IDR_59_209",0.488504891414042
"Q3KQV3_IDR_602_632",0.511495108585958
"Q3KR16_IDR_1_98",0.447219115075339
"Q3KR16_IDR_517_765",0.55278088492466
"Q3KR37_IDR_1_82",0.330708900982349
"Q3KR37_IDR_225_363",0.335628823082546
"Q3KR37_IDR_543_646",0.333662275935104
"Q3L8U1_IDR_1448_1485",0.26446793869741
"Q3L8U1_IDR_1_706",0.246910425827104
"Q3SY46_IDR_1_35",1
"Q3SY52_IDR_115_232",0.504957850612389
"Q3SY52_IDR_70_112",0.49504214938761
"Q3SY56_IDR_1_228",0.486480460001485
"Q3SY56_IDR_331_376",0.513519539998515
"Q3SY84_IDR_1_76",0.495253014052434
"Q3SY84_IDR_460_523",0.504746985947566
"Q3SYB3_IDR_1_106",0.530885114180799
"Q3SYB3_IDR_249_402",0.469114885819201
"Q3SYG4_IDR_826_887",1
"Q3T8J9_IDR_1_535",0.181993533171144
"Q3T8J9_IDR_1782_2150",0.152733511144067
"Q3T8J9_IDR_2210_2241",0.162591340480393
"Q3T8J9_IDR_542_593",0.162495094032455
"Q3V5L5_IDR_1_104",1
"Q3T8J9_IDR_598_707",0.178761849737225
"Q3T8J9_IDR_932_1622",0.161424671434717
"Q3V6T2_IDR_219_256",0.195223990345697
"Q3V6T2_IDR_325_709",0.337798751451133
"Q3V6T2_IDR_897_1045",0.218324718026058
"Q494U1_IDR_1_47",0.500664238241887
"Q494U1_IDR_318_583",0.499335761758113
"Q494V2_IDR_1_151",0.265809123870252
"Q494V2_IDR_206_252",0.249135877113858
"Q494V2_IDR_275_383",0.240066522466025
"Q494V2_IDR_547_605",0.244988476549865
"Q494W8_IDR_259_296",0.516222794484899
"Q494W8_IDR_302_337",0.483777205515101
"Q494X3_IDR_1_130",1
"Q495A1_IDR_166_222",1
"Q495C1_IDR_105_229",0.527199188520697
"Q495C1_IDR_238_297",0.472800811479303
"Q495M3_IDR_1_51",1
"Q495M9_IDR_152_254",0.463991413129751
"Q495M9_IDR_258_387",0.536008586870249
"Q495N2_IDR_1_40",1
"Q495T6_IDR_1_51",0.487235354145794
"Q495T6_IDR_54_84",0.512764645854206
"Q495W5_IDR_1_38",1
"Q495Y8_IDR_1_187",1
"Q49AM3_IDR_424_519",0.469598259757377
"Q49AM3_IDR_83_299",0.530401740242623
"Q49AN0_IDR_520_593",1
"Q49AR2_IDR_166_232",1
"Q49MG5_IDR_1_464",0.402321823216629
"Q49MG5_IDR_468_547",0.296658175951762
"Q49MG5_IDR_567_647",0.301020000831609
"Q49MI3_IDR_1_42",1
"Q4AC94_IDR_1563_1630",0.186834212337877
"Q4AC94_IDR_171_338",0.197863191084062
"Q4AC94_IDR_1772_2332",0.23167331892498
"Q4AC94_IDR_454_523",0.197323403513482
"Q4AC94_IDR_709_799",0.186305874139598
"Q4AC99_IDR_87_135",1
"Q4ADV7_IDR_1129_1223",0.333144766245209
"Q4ADV7_IDR_1352_1419",0.339891189912947
"Q4ADV7_IDR_987_1053",0.326964043841844
"Q4FZB7_IDR_1_69",0.320321626581487
"Q4FZB7_IDR_334_741",0.320733899422861
"Q4FZB7_IDR_811_846",0.358944473995652
"Q4G163_IDR_582_617",0.311812500940901
"Q4G163_IDR_678_708",0.324040457176591
"Q4G176_IDR_1_41",1
"Q4G1C9_IDR_291_344",1
"Q4JDL3_IDR_1_117",1
"Q4KMG0_IDR_1166_1216",1
"Q4KMG9_IDR_148_183",1
"Q4KMP7_IDR_1_300",0.486437319214847
"Q4KMP7_IDR_622_808",0.513562680785153
"Q4KMQ2_IDR_1_55",1
"Q4KMZ1_IDR_384_454",0.515750453291887
"Q4KMZ1_IDR_40_382",0.484249546708113
"Q4KWH8_IDR_448_593",0.50572625026591
"Q4KWH8_IDR_863_1611",0.49427374973409
"Q4L180_IDR_1068_1135",0.178150332654085
"Q4L180_IDR_1_71",0.209657210364137
"Q4L180_IDR_340_385",0.206112471660943
"Q4L180_IDR_598_639",0.212207618886687
"Q4L180_IDR_762_1024",0.193872366434148
"Q4LE39_IDR_128_168",0.311165487040946
"Q504T8_IDR_315_452",0.507204129935187
"Q504U0_IDR_1_52",1
"Q504Y0_IDR_1_40",0.324387395197605
"Q504Y0_IDR_263_303",0.332604759900225
"Q504Y0_IDR_472_534",0.34300784490217
"Q504Y2_IDR_33_127",1
"Q504Y3_IDR_200_319",1
"Q50LG9_IDR_366_406",1
"Q52LD8_IDR_169_241",0.508947703772345
"Q52LD8_IDR_404_501",0.491052296227655
"Q52LG2_IDR_1_117",1
"Q52LJ0_IDR_307_433",1
"Q52LR7_IDR_277_450",0.508148076055582
"Q52LR7_IDR_463_807",0.491851923944418
"Q52LW3_IDR_1_37",0.250754210049336
"Q52LW3_IDR_157_187",0.254977943194066
"Q52LW3_IDR_472_601",0.237150479839492
"Q52LW3_IDR_889_1261",0.257117366917106
"Q52M93_IDR_49_101",1
"Q52MB2_IDR_66_171",1
"Q53FD0_IDR_413_456",0.463543987370226
"Q53FE4_IDR_226_359",0.522627025110231
"Q53FE4_IDR_67_172",0.477372974889769
"Q53FP2_IDR_134_167",1
"Q53GA4_IDR_112_152",1
"Q53GG5_IDR_90_288",1
"Q53GI3_IDR_1_38",0.47472283233039
"Q53GI3_IDR_145_355",0.52527716766961
"Q53GL0_IDR_136_349",1
"Q53GL7_IDR_287_398",0.467743424838237
"Q53GL7_IDR_553_706",0.532256575161764
"Q53GS7_IDR_1_139",0.479872939493238
"Q53GS7_IDR_327_379",0.520127060506762
"Q53GS9_IDR_1_101",1
"Q53GT1_IDR_600_634",1
"Q53H80_IDR_1_139",1
"Q53HC0_IDR_126_331",0.523224878037224
"Q53HC0_IDR_1_84",0.476775121962776
"Q53HC5_IDR_1_34",1
"Q562E7_IDR_1572_1605",0.231686728873619
"Q562F6_IDR_1_1265",1
"Q567U6_IDR_154_200",0.333981630943373
"Q567U6_IDR_212_280",0.343380291309055
"Q567U6_IDR_423_454",0.322638077747572
"Q569G3_IDR_36_115",1
"Q569H4_IDR_1_36",0.516868814990821
"Q569H4_IDR_43_304",0.483131185009179
"Q569K6_IDR_133_218",0.451398420735685
"Q569K6_IDR_517_752",0.548601579264315
"Q56A73_IDR_1_38",1
"Q56NI9_IDR_1_370",1
"Q56P03_IDR_1_134",1
"Q56UN5_IDR_1_37",0.188304155005507
"Q56UN5_IDR_43_81",0.194253359615424
"Q56UN5_IDR_490_956",0.190058191140123
"Q56UN5_IDR_90_488",0.223503916108787
"Q56UN5_IDR_980_1030",0.203880378130159
"Q56VL3_IDR_118_154",0.492993715784811
"Q56VL3_IDR_1_31",0.507006284215189
"Q5BJF6_IDR_1_182",1
"Q5BJH2_IDR_1_44",1
"Q5BJH7_IDR_1_69",1
"Q5BKU9_IDR_1_87",1
"Q5BKX5_IDR_1_71",1
"Q5BKX8_IDR_1_36",0.434737447700823
"Q5BKX8_IDR_49_364",0.565262552299177
"Q5BKY9_IDR_71_247",1
"Q5BKZ1_IDR_1_307",0.447099556521262
"Q5BKZ1_IDR_469_582",0.552900443478738
"Q5BLP8_IDR_1_40",1
"Q5BVD1_IDR_1_94",1
"Q5C9Z4_IDR_1_348",1
"Q5CZA5_IDR_66_200",1
"Q5CZC0_IDR_154_680",0.0624556717160695
"Q5CZC0_IDR_1719_1749",0.0543101310573898
"Q5CZC0_IDR_2195_2243",0.0537081206870895
"Q5CZC0_IDR_2562_2598",0.0534688016744218
"Q5CZC0_IDR_7_42",0.0508250317878512
"Q5CZC0_IDR_844_879",0.0538864192369025
"Q5EBL2_IDR_1_35",0.329952998228448
"Q5EBL2_IDR_251_283",0.348689165237038
"Q5EBL2_IDR_735_768",0.321357836534514
"Q5EBL4_IDR_235_289",0.487785184991151
"Q5EBL4_IDR_322_403",0.512214815008849
"Q5F1R6_IDR_271_310",0.501281962604731
"Q5F1R6_IDR_353_481",0.498718037395269
"Q5FBB7_IDR_101_539",0.487387499471956
"Q5FBB7_IDR_1_92",0.512612500528044
"Q5FWE3_IDR_20_454",0.51918268960854
"Q5FWE3_IDR_721_972",0.48081731039146
"Q5FWF4_IDR_499_619",0.493370279769722
"Q5FWF4_IDR_646_721",0.506629720230278
"Q5FWF5_IDR_1_610",1
"Q5FWF6_IDR_73_174",1
"Q5FYB0_IDR_1_73",0.502086721970334
"Q5FYB0_IDR_559_599",0.497913278029666
"Q5GH72_IDR_117_172",0.33322099592725
"Q5GH72_IDR_1_48",0.336134619658456
"Q5GH72_IDR_446_497",0.330644384414294
"Q5H9J7_IDR_1_68",1
"Q5H9L2_IDR_1_206",1
"Q5H9L4_IDR_1_93",0.451674900172788
"Q5H9L4_IDR_286_391",0.548325099827212
"Q5H9M0_IDR_102_389",0.513452374705731
"Q5H9M0_IDR_506_539",0.486547625294269
"Q5H9R7_IDR_502_873",1
"Q5HY64_IDR_1_50",0.331426821629307
"Q5HY64_IDR_52_854",0.336303880298235
"Q5HY64_IDR_897_931",0.332269298072458
"Q5HY92_IDR_81_460",1
"Q5HYC2_IDR_1_72",0.357341308719118
"Q5HYC2_IDR_217_252",0.335082885241212
"Q5HYC2_IDR_489_2103",0.307575806039671
"Q5HYI7_IDR_246_312",1
"Q5HYJ3_IDR_140_260",0.259322177133792
"Q5HYJ3_IDR_1_77",0.242779083717453
"Q5HYJ3_IDR_301_339",0.251656575489394
"Q5HYJ3_IDR_83_126",0.246242163659361
"Q5HYK3_IDR_1_52",1
"Q5HYK7_IDR_1_412",1
"Q5HYK9_IDR_66_254",1
"Q5HYM0_IDR_1_104",0.249928556437475
"Q5HYM0_IDR_151_187",0.247543930503756
"Q5HYM0_IDR_349_514",0.249404819207312
"Q5HYM0_IDR_542_574",0.253122693851458
"Q5HYN5_IDR_1_118",1
"Q5JNZ3_IDR_118_248",0.515139816138764
"Q5JPB2_IDR_1_1672",1
"Q5JPH6_IDR_1_33",1
"Q5JPI3_IDR_103_133",1
"Q5JQC4_IDR_1_107",0.473829631608765
"Q5JQC4_IDR_147_288",0.526170368391235
"Q5JQC9_IDR_283_324",0.330546022617539
"Q5JQC9_IDR_452_637",0.334967459435152
"Q5JQC9_IDR_640_753",0.334486517947308
"Q5JQS6_IDR_1_64",1
"Q5JR12_IDR_1_67",1
"Q5JR59_IDR_1_1002",0.515441526676708
"Q5JR59_IDR_1336_1369",0.484558473323292
"Q5JR98_IDR_1_102",1
"Q5JRA6_IDR_126_1149",0.361272887698988
"Q5JRA6_IDR_1416_1486",0.227151544456128
"Q5JRA6_IDR_1554_1642",0.226916578965763
"Q5JRA6_IDR_1644_1907",0.184658988879121
"Q5JRC9_IDR_1_600",1
"Q5JRK9_IDR_1_111",1
"Q5JRM2_IDR_15_338",1
"Q5JRV8_IDR_1_46",0.515356765506744
"Q5JRV8_IDR_248_328",0.484643234493256
"Q5JRX3_IDR_806_836",1
"Q5JS13_IDR_1_37",0.498298118075959
"Q5JS13_IDR_284_417",0.501701881924041
"Q5JSH3_IDR_1_478",0.534766756048378
"Q5JSH3_IDR_553_589",0.465233243951622
"Q5JSJ4_IDR_563_766",1
"Q5JTD0_IDR_1_173",0.51265811335669
"Q5JTD0_IDR_182_557",0.48734188664331
"Q5JTH9_IDR_1044_1147",0.351637923302164
"Q5JTH9_IDR_1159_1297",0.323740416515056
"Q5JTH9_IDR_1_96",0.32462166018278
"Q5JTV8_IDR_23_343",1
"Q5JTW2_IDR_325_470",0.49548207153144
"Q5JTW2_IDR_543_689",0.50451792846856
"Q5JTY5_IDR_1_38",1
"Q5JTZ5_IDR_84_239",1
"Q5JTZ9_IDR_1_35",1
"Q5JU00_IDR_1_59",1
"Q5JU67_IDR_1_38",0.510926691258877
"Q5JU67_IDR_413_453",0.489073308741123
"Q5JU85_IDR_1092_1488",0.490984963177449
"Q5JU85_IDR_1_753",0.509015036822551
"Q5JUK2_IDR_111_304",0.501191084396961
"Q5JUK2_IDR_1_60",0.498808915603039
"Q5JUK3_IDR_1030_1116",0.370278694025454
"Q5JUK3_IDR_1_48",0.314853807623376
"Q5JUK3_IDR_621_729",0.31486749835117
"Q5JUK9_IDR_1_113",1
"Q5JUX0_IDR_1_46",1
"Q5JVG2_IDR_59_209",1
"Q5JVS0_IDR_33_288",0.530900752896799
"Q5JVS0_IDR_363_400",0.469099247103201
"Q5JVX7_IDR_1_168",0.51808040451026
"Q5JVX7_IDR_260_310",0.48191959548974
"Q5JWF2_IDR_1_659",1
"Q5JWR5_IDR_549_674",0.247300380431653
"Q5JY77_IDR_1_1117",1
"Q5JYT7_IDR_1055_1200",0.487465001514571
"Q5JYT7_IDR_192_561",0.512534998485429
"Q5K4E3_IDR_1_43",1
"Q5K4L6_IDR_118_161",1
"Q5K651_IDR_80_155",1
"Q5KSL6_IDR_1_214",0.47280462514727
"Q5KSL6_IDR_726_839",0.52719537485273
"Q5KU26_IDR_394_605",1
"Q5M775_IDR_1_395",0.36268967058435
"Q5M775_IDR_532_584",0.322847487351998
"Q5M775_IDR_716_956",0.314462842063652
"Q5M7Z0_IDR_1_139",1
"Q5M8T2_IDR_305_382",1
"Q5M9N0_IDR_1_101",0.497385322415573
"Q5M9N0_IDR_797_1113",0.502614677584427
"Q5M9Q1_IDR_1_294",1
"Q5MAI5_IDR_292_379",1
"Q5MCW4_IDR_61_185",1
"Q5MIZ7_IDR_684_849",1
"Q5MJ07_IDR_1_46",1
"Q5MJ10_IDR_1_55",0.500934668148983
"Q5MJ10_IDR_58_180",0.499065331851017
"Q5MJ68_IDR_1_53",0.509002104649819
"Q5MJ68_IDR_220_250",0.490997895350181
"Q5MJ70_IDR_1_63",0.5080614824596
"Q5MJ70_IDR_211_307",0.4919385175404
"Q5MNV8_IDR_1_37",1
"Q5QGZ9_IDR_13_103",1
"Q5QJ38_IDR_93_904",1
"Q5QJE6_IDR_1_488",0.484713598273525
"Q5QJE6_IDR_494_641",0.515286401726475
"Q5QNW6_IDR_1_36",1
"Q5QP82_IDR_1_60",1
"Q5R372_IDR_462_502",0.523883294607109
"Q5R372_IDR_66_125",0.476116705392891
"Q5R3F8_IDR_261_295",0.252747263933596
"Q5R3F8_IDR_448_495",0.258204982474532
"Q5R3F8_IDR_508_546",0.257610135347573
"Q5R3F8_IDR_557_730",0.231437618244298
"Q5RHP9_IDR_101_280",0.467349174322056
"Q5RHP9_IDR_403_1530",0.532650825677944
"Q5RIA9_IDR_1_38",1
"Q5RKV6_IDR_1_31",1
"Q5RL73_IDR_144_305",1
"Q5SGD2_IDR_47_79",1
"Q5SNT2_IDR_372_629",1
"Q5SQ80_IDR_221_524",1
"Q5SQH8_IDR_1_111",1
"Q5SQI0_IDR_193_394",1
"Q5SQQ9_IDR_1_118",0.51912709501395
"Q5SQQ9_IDR_122_334",0.48087290498605
"Q5SQS8_IDR_115_154",0.319402571912361
"Q5SQS8_IDR_1_33",0.327803623670436
"Q5SQS8_IDR_156_274",0.352793804417203
"Q5SR56_IDR_1_39",0.488491990782911
"Q5SR56_IDR_451_506",0.511508009217089
"Q5SRE5_IDR_1506_1542",1
"Q5SVQ8_IDR_735_765",0.495628684316081
"Q5SVZ6_IDR_1_46",0.502366035410023
"Q5SVZ6_IDR_315_429",0.497633964589977
"Q5SW24_IDR_1_745",1
"Q5SW79_IDR_102_1416",0.570769219122717
"Q5SW79_IDR_1504_1584",0.429230780877283
"Q5SW96_IDR_178_308",1
"Q5SWH9_IDR_1_86",1
"Q5SWX8_IDR_386_424",1
"Q5SXM1_IDR_1_94",1
"Q5SXM2_IDR_1391_1469",0.253001229223772
"Q5SXM2_IDR_1_79",0.292388964990711
"Q5SXM2_IDR_501_790",0.232125036359486
"Q5SXM2_IDR_811_1269",0.222484769426031
"Q5SXM8_IDR_1_63",1
"Q5SY16_IDR_1_110",0.480627337824182
"Q5SY16_IDR_672_702",0.519372662175818
"Q5SYB0_IDR_1347_1395",0.508280836820045
"Q5SYB0_IDR_505_1325",0.491719163179955
"Q5SYC1_IDR_273_327",1
"Q5T036_IDR_1_140",1
"Q5T089_IDR_390_428",0.488695756011019
"Q5T089_IDR_467_497",0.511304243988981
"Q5T0B9_IDR_1_310",1
"Q5T0D9_IDR_1_58",1
"Q5T0F9_IDR_1_308",0.369637270301703
"Q5T0F9_IDR_325_418",0.306891775658883
"Q5T0F9_IDR_430_532",0.323470954039414
"Q5T0J7_IDR_107_172",1
"Q5T0L3_IDR_121_168",0.333684426642796
"Q5T0L3_IDR_226_261",0.336596304173733
"Q5T0L3_IDR_5_82",0.329719269183471
"Q5T0N5_IDR_284_373",0.491774553273171
"Q5T0N5_IDR_438_534",0.508225446726829
"Q5T0T0_IDR_1_76",0.484370272069786
"Q5T0T0_IDR_244_291",0.515629727930214
"Q5T0W9_IDR_284_1011",1
"Q5T0Z8_IDR_1_35",0.501700004392981
"Q5T0Z8_IDR_85_1188",0.498299995607019
"Q5T292_IDR_66_105",1
"Q5T2D2_IDR_126_275",1
"Q5T2D3_IDR_1_49",0.334367753956857
"Q5T2D3_IDR_191_254",0.328550901257066
"Q5T2D3_IDR_273_388",0.337081344786077
"Q5T2E6_IDR_323_355",1
"Q5T2R2_IDR_1_90",1
"Q5T2S8_IDR_312_444",1
"Q5T2T1_IDR_302_345",1
"Q5T2W1_IDR_472_519",1
"Q5T3F8_IDR_737_771",0.484200712147391
"Q5T3F8_IDR_778_832",0.515799287852609
"Q5T3J3_IDR_237_292",0.195490106975749
"Q5T3J3_IDR_295_350",0.195782744045621
"Q5T3J3_IDR_373_569",0.201012990171764
"Q5T3J3_IDR_590_728",0.205603282886902
"Q5T3J3_IDR_61_147",0.202110875919964
"Q5T3U5_IDR_824_864",1
"Q5T440_IDR_1_44",1
"Q5T442_IDR_107_203",0.543024413810054
"Q5T4S7_IDR_2708_2965",0.144427320957422
"Q5T4S7_IDR_3334_3387",0.139483494686883
"Q5T4T6_IDR_405_709",1
"Q5T4W7_IDR_19_120",1
"Q5T5A4_IDR_1_41",1
"Q5T5A8_IDR_1_94",1
"Q5T5B0_IDR_1_92",1
"Q5T5C0_IDR_1038_1113",0.258216996504952
"Q5T5C0_IDR_1_35",0.252642367100061
"Q5T5C0_IDR_554_595",0.246806177871223
"Q5T5C0_IDR_675_790",0.242334458523764
"Q5T5D7_IDR_61_139",1
"Q5T5J6_IDR_1_385",0.355466109140297
"Q5T5J6_IDR_542_573",0.31882893502705
"Q5T5J6_IDR_712_747",0.325704955832653
"Q5T5M9_IDR_266_321",1
"Q5T5N4_IDR_66_178",1
"Q5T5P2_IDR_1_158",0.244256544938981
"Q5T5P2_IDR_1451_1943",0.224882468838954
"Q5T5P2_IDR_267_792",0.260999892909586
"Q5T5P2_IDR_795_1443",0.269861093312479
"Q5T5S1_IDR_1_38",0.332217659665773
"Q5T5S1_IDR_226_294",0.327366523116758
"Q5T5S1_IDR_459_509",0.340415817217469
"Q5T5U3_IDR_1042_1120",0.255121966284515
"Q5T5U3_IDR_1342_1954",0.2617023756553
"Q5T5U3_IDR_1_40",0.230493351760391
"Q5T5U3_IDR_170_927",0.252682306299794
"Q5T5X7_IDR_1_214",0.247600641870917
"Q5T5X7_IDR_344_385",0.249066868335144
"Q5T681_IDR_178_223",0.239262791120518
"Q5T681_IDR_82_117",0.256024829670423
"Q5T686_IDR_63_147",1
"Q5T6C5_IDR_1_78",0.514238504613103
"Q5T6C5_IDR_85_722",0.485761495386897
