"","GO0006355_regulation_of_transcription._DNA_templated"
"O00559_IDR_160_213",0.25813127832678
"O00559_IDR_1_62",0.220562677598157
"O00559_IDR_64_109",0.280588789902521
"O00560_IDR_1_44",1
"O00562_IDR_1194_1244",0.267413099967114
"O00562_IDR_256_332",0.220951242236998
"O00562_IDR_379_421",0.205570611666282
"O00562_IDR_581_682",0.306065046129607
"O00566_IDR_100_364",0.277247621950015
"O00592_IDR_1_353",1
"O00602_IDR_58_111",1
"O00629_IDR_1_69",1
"O00712_IDR_186_388",1
"O00716_IDR_1_175",0.48331913457629
"O00716_IDR_355_418",0.51668086542371
"O00746_IDR_1_34",1
"O00750_IDR_1_318",1
"O00763_IDR_171_231",0.513944506009471
"O00763_IDR_26_159",0.486055493990529
"O00767_IDR_1_65",1
"Q9Y6X0_IDR_1_1596",1
"Q9Y6X1_IDR_1_38",1
"Q9Y6X2_IDR_409_448",0.311211167120711
"Q9Y6X2_IDR_452_620",0.311537347757809
"Q9Y6X2_IDR_66_118",0.37725148512148
"Q9Y6X4_IDR_259_670",1
"Q9Y6X6_IDR_1175_1411",0.182380538451417
"Q9Y6X6_IDR_1419_1781",0.231539908452226
"Q9Y6X6_IDR_1817_1847",0.18864211221631
"Q9Y6X6_IDR_366_396",0.197798889553869
"Q9Y6X6_IDR_959_1011",0.199638551326178
"Q9Y6X8_IDR_1_151",0.163850924341167
"Q9Y6X8_IDR_158_280",0.159717826547408
"Q9Y6X8_IDR_314_486",0.111806709617468
"Q9Y6X8_IDR_488_562",0.159344342708139
"Q9Y6X8_IDR_564_635",0.258070910150933
"Q9Y6X8_IDR_761_837",0.147209286634885
"Q9Y6X9_IDR_530_800",0.471598827503015
"Q9Y6X9_IDR_829_905",0.528401172496985
"Q9Y6Y1_IDR_1172_1403",0.0967341557370131
"Q9Y6Y1_IDR_1407_1485",0.128121199679095
"Q9Y6Y1_IDR_1606_1673",0.170926815952354
"Q9Y6Y1_IDR_186_736",0.325996892125733
"Q9Y6Y1_IDR_779_862",0.110003279369233
"Q9Y6Y1_IDR_988_1031",0.168217657136572
"Q9Y6Y8_IDR_1_262",0.361433884332533
"Q9Y6Y8_IDR_598_656",0.150432744768336
"Q9Y6Y8_IDR_692_753",0.138373758598679
"Q9Y6Y8_IDR_892_934",0.349759612300452
"Q9Y6Z7_IDR_1_128",1
"U3KPV4_IDR_1_39",1
"O14513_IDR_516_668",0.203170278872616
"O14513_IDR_674_1909",0.233791910517738
"O14514_IDR_1199_1347",0.292089346375364
"O14514_IDR_1350_1557",0.472288158410476
"O14514_IDR_1_36",0.23562249521416
"O14519_IDR_1_58",1
"O14520_IDR_283_342",1
"O14521_IDR_1_36",1
"O14522_IDR_783_859",1
"O14523_IDR_33_80",0.476296742001371
"O14523_IDR_410_706",0.523703257998629
"O14524_IDR_392_444",1
"O14526_IDR_257_613",1
"O14529_IDR_1124_1167",0.156309701249323
"O14529_IDR_113_956",0.361305602941356
"O14529_IDR_1224_1457",0.260162045452043
"O14529_IDR_962_1043",0.222222650357278
"O14530_IDR_189_226",1
"O14531_IDR_507_572",1
"O14544_IDR_1_353",1
"O14607_IDR_376_834",0.382061524354058
"O14607_IDR_839_874",0.169587603257231
"O14607_IDR_994_1024",0.167361871948073
"O14613_IDR_1_39",0.393135224956949
"O14613_IDR_46_182",0.606864775043051
"O14617_IDR_630_914",1
"O14627_IDR_1_172",0.681027645404542
"O14627_IDR_226_284",0.318972354595458
"O14628_IDR_57_213",1
"O14633_IDR_1_109",1
"O14638_IDR_1_46",1
"O14639_IDR_337_372",0.335608907258463
"O14639_IDR_375_667",0.664391092741537
"O14640_IDR_376_408",0.22350449391261
"O14640_IDR_507_674",0.493368760750455
"O14640_IDR_90_243",0.283126745336936
"O14641_IDR_512_575",0.283099829997717
"O14641_IDR_578_715",0.5095040756521
"O14641_IDR_96_259",0.207396094350183
"O14645_IDR_20_60",1
"O14681_IDR_34_77",1
"O14686_IDR_1604_4707",0.502592773201836
"O14686_IDR_1_61",0.106993132547762
"O14686_IDR_356_389",0.116512788853097
"O14686_IDR_396_1358",0.132365346399544
"O14686_IDR_4908_4975",0.14153595899776
"O14709_IDR_123_343",1
"O14713_IDR_1_57",1
"O14730_IDR_1_180",1
"O14733_IDR_1_88",1
"O14737_IDR_1_37",1
"O14745_IDR_113_148",0.474679915657594
"O14787_IDR_319_367",1
"O14788_IDR_1_57",1
"O14791_IDR_22_63",1
"O14792_IDR_1_50",1
"O14793_IDR_1_38",1
"O14795_IDR_152_377",1
"O14810_IDR_1_134",1
"O14813_IDR_1_284",1
"O14827_IDR_694_890",1
"O14828_IDR_1_132",1
"O14829_IDR_311_343",1
"O14830_IDR_314_402",1
"O14836_IDR_108_223",1
"O14843_IDR_299_346",1
"O14862_IDR_87_148",1
"O14863_IDR_54_105",1
"O14867_IDR_131_521",0.616314000011034
"O14867_IDR_654_718",0.383685999988966
"O14874_IDR_1_50",1
"O14896_IDR_120_185",1
"O14974_IDR_287_930",1
"O14976_IDR_325_371",0.570583195359428
"O14976_IDR_751_1172",0.429416804640572
"O14978_IDR_104_224",0.540654835973153
"O14978_IDR_227_375",0.459345164026847
"O14979_IDR_1_90",0.521149821625862
"O14979_IDR_92_146",0.478850178374138
"O14981_IDR_152_253",0.46665275320242
"O14981_IDR_976_1013",0.53334724679758
"O14986_IDR_279_320",0.485611981973637
"O14986_IDR_401_535",0.514388018026363
"O14990_IDR_1_202",1
"O14994_IDR_1_88",0.627413300304371
"O14994_IDR_399_562",0.372586699695629
"O15013_IDR_1223_1261",0.301394791104139
"O15013_IDR_1277_1326",0.340841318779314
"O15013_IDR_1_397",0.357763890116548
"O15014_IDR_1_33",0.153247540378672
"O15014_IDR_334_1411",0.656483716023746
"O15014_IDR_41_330",0.190268743597581
"O15034_IDR_1021_1052",0.316806441632305
"O15037_IDR_198_416",0.397787357030943
"O15037_IDR_595_628",0.602212642969057
"O15040_IDR_374_792",1
"O15041_IDR_736_775",1
"O15042_IDR_1_120",0.364367284432321
"O15042_IDR_126_268",0.388057165986836
"O15042_IDR_680_1029",0.247575549580842
"O15047_IDR_190_623",0.537594138748681
"O15047_IDR_833_1414",0.462405861251319
"O15049_IDR_1_477",0.588471554895922
"O15049_IDR_511_544",0.411528445104078
"O15050_IDR_1078_1140",0.243999379656538
"O15050_IDR_2891_2925",0.249003001237527
"O15050_IDR_609_678",0.257554155434181
"O15050_IDR_704_772",0.249443463671754
"O15054_IDR_1_1123",0.820782573680311
"O15054_IDR_1291_1321",0.179217426319689
"O15055_IDR_1_107",0.281418297667031
"O15055_IDR_475_845",0.267795351334708
"O15075_IDR_282_374",0.259575377049293
"O15075_IDR_653_740",0.294232731676031
"O15078_IDR_1021_1051",0.0801916513089911
"O15078_IDR_1412_1448",0.134109842435933
"O15078_IDR_1477_1535",0.071289756116686
"O15078_IDR_1580_1620",0.0855209545936417
"O15078_IDR_1783_1902",0.0632704083410623
"O15078_IDR_1991_2082",0.0672916613975143
"O15078_IDR_2095_2127",0.0858527547174247
"O15078_IDR_2355_2385",0.0905263743069905
"O15078_IDR_2433_2479",0.0807382210016798
"O15078_IDR_491_612",0.063778484422034
"O15078_IDR_63_175",0.0916000210749895
"O15078_IDR_636_785",0.0858298702830534
"O15079_IDR_1_417",1
"O15083_IDR_1_374",0.300874946746326
"O15083_IDR_635_667",0.171323994126921
"O15083_IDR_740_806",0.141024894554961
"O15083_IDR_867_955",0.386776164571791
"O15085_IDR_1_40",0.17090090996251
"O15151_IDR_113_185",0.304231341555326
"O15151_IDR_209_275",0.352639154450597
"O15151_IDR_334_432",0.343129503994078
"O15156_IDR_145_344",0.488781563197027
"O15156_IDR_451_539",0.511218436802973
"O15162_IDR_42_82",1
"O15164_IDR_1013_1050",0.26244169541358
"O15164_IDR_1_49",0.216085621151349
"O15164_IDR_430_824",0.52147268343507
"O15165_IDR_33_306",1
"O15169_IDR_1_79",0.45165326940292
"O15169_IDR_214_778",0.54834673059708
"O15173_IDR_1_48",1
"O15178_IDR_1_38",0.303754696455834
"O15178_IDR_250_435",0.696245303544166
"O15194_IDR_1_39",1
"O15195_IDR_722_795",1
"O15198_IDR_210_249",1
"O15204_IDR_1_33",1
"O15209_IDR_151_423",0.343344727017888
"O15265_IDR_1_144",0.215109345620087
"O15265_IDR_153_892",0.784890654379913
"O15266_IDR_1_292",1
"O15270_IDR_1_61",1
"O15297_IDR_35_93",0.512691092754857
"O15297_IDR_379_597",0.487308907245143
"O15315_IDR_351_384",1
"O15327_IDR_1_34",0.336525424230732
"O15327_IDR_478_520",0.360072385601691
"O15327_IDR_527_570",0.303402190167577
"O15347_IDR_163_200",1
"O15350_IDR_300_354",0.184953592122141
"O15350_IDR_33_112",0.259169655698571
"O15350_IDR_374_489",0.555876752179288
"O15353_IDR_1_266",0.424606253474886
"O15353_IDR_365_520",0.321204831918254
"O15353_IDR_552_605",0.25418891460686
"O15354_IDR_1_246",0.4762032310277
"O15354_IDR_572_611",0.5237967689723
"O15399_IDR_897_1336",0.659242399120045
"O15400_IDR_121_164",1
"O15403_IDR_206_279",0.541887708371134
"O15403_IDR_475_523",0.458112291628866
"O15405_IDR_1_576",1
"O15409_IDR_1_338",0.270434390822253
"O15409_IDR_397_483",0.292859753931477
"O15409_IDR_582_715",0.43670585524627
"O15417_IDR_1_2777",1
"O15427_IDR_411_465",1
"O15431_IDR_1_41",1
"O15432_IDR_56_86",1
"O15438_IDR_855_946",1
"O15439_IDR_632_693",1
"O15440_IDR_1_87",0.365503335464741
"O15440_IDR_505_566",0.298903142019811
"O15440_IDR_787_838",0.335593522515448
"O15444_IDR_94_150",1
"O15446_IDR_124_510",1
"O15457_IDR_1_151",1
"O15503_IDR_12_78",1
"O15504_IDR_206_386",0.483115003135524
"O15504_IDR_24_112",0.516884996864476
"O15516_IDR_1_44",0.369636110364935
"O15516_IDR_382_846",0.630363889635065
"O15519_IDR_176_238",1
"O15520_IDR_8_68",1
"O15522_IDR_1_88",1
"O15523_IDR_1_138",1
"O15524_IDR_1_54",1
"O15529_IDR_299_346",1
"O15530_IDR_1_77",0.533312108307722
"O15530_IDR_366_443",0.466687891692278
"O15534_IDR_1_172",0.22433175526352
"O15534_IDR_1207_1290",0.353362968805627
"O15534_IDR_504_870",0.219487541622361
"O15534_IDR_944_1120",0.202817734308493
"O15535_IDR_136_253",1
"O15541_IDR_102_180",0.533315538680131
"O15541_IDR_21_99",0.466684461319869
"O43159_IDR_1_236",1
"O43164_IDR_169_411",0.303773345878299
"O43164_IDR_445_522",0.338032897463913
"O43164_IDR_50_159",0.358193756657788
"O43166_IDR_1030_1741",0.311188075878159
"O43166_IDR_1_203",0.233384352099848
"O43166_IDR_205_321",0.202115225587294
"O43166_IDR_356_406",0.253312346434699
"O43167_IDR_131_293",0.253003528473628
"O43167_IDR_651_697",0.746996471526372
"O43169_IDR_103_150",1
"O43172_IDR_1_31",0.480341972538039
"O43172_IDR_34_72",0.519658027461961
"O43173_IDR_1_63",1
"O43174_IDR_1_38",1
"O43181_IDR_1_52",1
"O43182_IDR_1_186",0.258531274950359
"O43182_IDR_299_402",0.27228747538469
"O43182_IDR_631_946",0.469181249664951
"O43184_IDR_1_37",0.465544022699328
"O43255_IDR_1_70",1
"O43257_IDR_1_77",1
"O43278_IDR_1_47",1
"O43281_IDR_60_430",1
"O43283_IDR_1_111",0.378121008334941
"O43283_IDR_448_966",0.621878991665059
"O43286_IDR_1_31",0.490858442907512
"O43286_IDR_57_95",0.509141557092488
"O43290_IDR_1_197",0.313767174746339
"O43290_IDR_282_350",0.233457713338584
"O43290_IDR_353_645",0.203069728754854
"O43290_IDR_649_697",0.249705383160223
"O43291_IDR_93_128",1
"O43293_IDR_281_313",1
"O43294_IDR_1_223",1
"O43295_IDR_183_219",0.208411376807532
"O43295_IDR_452_498",0.227412220242547
"O43295_IDR_718_753",0.20861151160956
"O43295_IDR_804_1099",0.355564891340361
"O43313_IDR_600_823",0.29761431037441
"O43314_IDR_898_1243",1
"O43318_IDR_301_502",1
"O43323_IDR_1_43",1
"O43345_IDR_59_142",1
"O43353_IDR_312_431",1
"O43361_IDR_23_130",1
"O43364_IDR_1_376",1
"O43365_IDR_1_238",0.430947625106643
"O43365_IDR_241_360",0.29904941913557
"O43365_IDR_371_409",0.270002955757787
"O43379_IDR_1_55",0.37509782090175
"O43379_IDR_760_1403",0.62490217909825
"O43390_IDR_505_596",1
"O43395_IDR_73_324",1
"O43399_IDR_128_206",0.512930147541942
"O43399_IDR_1_40",0.487069852458058
"O43405_IDR_126_159",1
"O43414_IDR_1_137",1
"O43422_IDR_93_154",1
"O43497_IDR_1545_1589",0.13079486968639
"O43497_IDR_1857_2377",0.270143223551276
"O43497_IDR_453_720",0.28940327733137
"O43505_IDR_1_53",1
"O43497_IDR_970_1229",0.177228448516389
"O43506_IDR_693_726",1
"O43508_IDR_1_121",1
"O43511_IDR_593_645",0.48234593735906
"O43511_IDR_735_780",0.51765406264094
"O43513_IDR_173_213",1
"O43516_IDR_1_503",1
"O43520_IDR_1182_1251",0.43401295645185
"O43520_IDR_1_59",0.56598704354815
"O43521_IDR_1_96",1
"O43524_IDR_1_156",0.344188742206046
"O43524_IDR_239_592",0.655811257793954
"O43525_IDR_1_100",0.428992675313303
"O43525_IDR_410_864",0.571007324686697
"O43526_IDR_25_69",0.171853906617884
"O43572_IDR_172_289",0.344286900919989
"O43572_IDR_515_562",0.297049266476024
"O43581_IDR_1_134",1
"O43583_IDR_70_113",1
"O43586_IDR_290_364",1
"O43593_IDR_1_108",0.196676537206879
"O43593_IDR_113_144",0.254932846937767
"O43593_IDR_189_548",0.299837765620293
"O43593_IDR_688_829",0.248552850235061
"O43597_IDR_1_172",1
"O43602_IDR_268_365",1
"O43603_IDR_312_379",1
"O43609_IDR_1_174",1
"O43610_IDR_1_142",1
"O43612_IDR_1_35",0.496631157182391
"O43612_IDR_99_131",0.503368842817609
"O43613_IDR_249_292",0.47014605522054
"O43613_IDR_380_425",0.52985394477946
"O43711_IDR_1_60",0.371823874929884
"O43711_IDR_219_262",0.281035402300141
"O43711_IDR_93_171",0.347140722769976
"O43719_IDR_1_42",0.365520787708029
"O43719_IDR_376_737",0.339340024241544
"O43719_IDR_78_123",0.295139188050427
"O43734_IDR_1_240",0.564510345741099
"O43734_IDR_250_404",0.4354896542589
"O43741_IDR_1_73",1
"O43747_IDR_588_699",1
"O43752_IDR_107_166",1
"O43763_IDR_1_163",1
"O43765_IDR_249_286",1
"O43768_IDR_1_64",0.581414034364447
"O43768_IDR_67_121",0.418585965635553
"O43781_IDR_1_137",0.612360634593338
"O43781_IDR_525_588",0.387639365406662
"O43790_IDR_438_486",1
"O43809_IDR_1_33",1
"O43896_IDR_638_803",0.146072668449208
"O43896_IDR_806_1103",0.663297326714936
"O43897_IDR_78_151",1
"O43900_IDR_369_615",1
"O43903_IDR_169_205",1
"O43908_IDR_1_102",1
"O43909_IDR_1_62",1
"O43914_IDR_69_113",1
"O43915_IDR_1_42",1
"O43918_IDR_101_206",0.270930520273526
"O60240_IDR_194_397",0.383526170073397
"O60240_IDR_401_522",0.307745359018658
"O60241_IDR_1245_1325",0.261147284171006
"O60241_IDR_1328_1542",0.461840926119761
"O60241_IDR_770_809",0.277011789709233
"O60242_IDR_1162_1309",0.257273178319905
"O60242_IDR_1313_1469",0.48045641488607
"O60242_IDR_242_282",0.262270406794024
"O60244_IDR_1_45",0.317838216938663
"O60244_IDR_974_1166",0.682161783061337
"O60245_IDR_186_221",0.401966027655835
"O60245_IDR_846_880",0.299412192286178
"O60245_IDR_905_1060",0.298621780057987
"O60248_IDR_1_58",0.319416548895617
"O60248_IDR_60_233",0.680583451104383
"O60258_IDR_1_48",1
"O60260_IDR_77_117",1
"O60264_IDR_1016_1052",0.304514613463003
"O60264_IDR_108_162",0.316685704076429
"O60264_IDR_1_85",0.378799682460568
"O60282_IDR_371_442",0.443346086870714
"O60282_IDR_896_957",0.556653913129286
"O60284_IDR_1_913",1
"O60285_IDR_1_51",0.553646647787941
"O60285_IDR_339_597",0.20746088502438
"O60285_IDR_606_636",0.238892467187679
"O60287_IDR_2012_2047",1
"O60290_IDR_1092_1169",0.365157825360624
"O60290_IDR_370_461",0.292245022235497
"O60290_IDR_69_134",0.34259715240388
"O60291_IDR_329_552",1
"O60292_IDR_1043_1712",0.277025841044171
"O60292_IDR_1_39",0.189475410327034
"O60292_IDR_248_330",0.150310560870507
"O60292_IDR_361_420",0.183089109810996
"O60292_IDR_43_148",0.200099077947292
"O60293_IDR_1_1139",1
"O60296_IDR_1_32",0.192158854554784
"O60296_IDR_139_177",0.19354466179707
"O60296_IDR_179_559",0.227682117742687
"O60309_IDR_1088_1141",0.208335058945429
"O60309_IDR_1146_1457",0.197803908373678
"O60309_IDR_1529_1634",0.144615001062389
"O60312_IDR_1313_1499",0.424398563366533
"O60312_IDR_615_687",0.575601436633467
"O60313_IDR_181_219",0.534068938702889
"O60313_IDR_33_72",0.465931061297111
"O60315_IDR_1058_1214",0.187696176774872
"O60315_IDR_1_1056",0.812303823225128
"O60318_IDR_1_477",0.251147326353922
"O60318_IDR_1912_1946",0.252661401128378
"O60318_IDR_479_620",0.262342425160994
"O60318_IDR_969_1129",0.233848847356706
"O60320_IDR_1_58",0.244790426803517
"O60320_IDR_210_280",0.333548764624553
"O60320_IDR_285_491",0.42166080857193
"O60331_IDR_1_67",0.333996012787633
"O60331_IDR_323_375",0.301284423720185
"O60331_IDR_447_632",0.364719563492182
"O60333_IDR_400_463",0.166603128440745
"O60381_IDR_121_188",0.328937885759558
"O60381_IDR_346_433",0.313019566629826
"O60383_IDR_1_51",0.508252374045327
"O60383_IDR_281_341",0.491747625954673
"O60391_IDR_884_1043",1
"O60393_IDR_1_691",1
"O60422_IDR_1_320",1
"O60423_IDR_1_102",0.485762159437886
"O60423_IDR_1221_1300",0.514237840562114
"O60447_IDR_1_130",0.428802566607478
"O60447_IDR_674_810",0.571197433392522
"O60462_IDR_602_635",0.566304746679221
"O60462_IDR_818_853",0.433695253320779
"O60469_IDR_1569_1602",0.434306275562458
"O60469_IDR_1618_2008",0.565693724437542
"O60476_IDR_1_107",0.677378888386011
"O60476_IDR_118_174",0.322621111613989
"O60478_IDR_1_32",1
"O60479_IDR_1_287",1
"O60512_IDR_345_393",0.541007295246852
"O60513_IDR_1_72",1
"O60516_IDR_51_100",1
"O60522_IDR_1164_1287",0.23131396221497
"O60522_IDR_1704_1775",0.231373741087591
"O60522_IDR_1898_1974",0.251510759383384
"O60522_IDR_675_743",0.285801537314055
"O60524_IDR_415_455",0.442638696877162
"O60524_IDR_669_975",0.557361303122838
"O60542_IDR_23_61",1
"O60548_IDR_1_125",0.320905355774388
"O60548_IDR_190_495",0.679094644225612
"O60551_IDR_1_111",1
"O60563_IDR_250_663",0.788337955543962
"O60563_IDR_670_726",0.211662044456038
"O60565_IDR_1_85",1
"O60566_IDR_202_718",1
"O60568_IDR_1_32",1
"O60573_IDR_1_52",1
"O60583_IDR_253_708",1
"O60673_IDR_2184_2260",0.173918202696502
"O60674_IDR_1_34",1
"O60675_IDR_123_156",1
"O60678_IDR_1_44",0.514857073085398
"O60678_IDR_164_216",0.485142926914602
"O60682_IDR_1_114",1
"O60684_IDR_1_78",1
"O60704_IDR_1_56",1
"O60706_IDR_622_666",0.521684320688004
"O60706_IDR_916_969",0.478315679311996
"O60711_IDR_12_136",1
"O60716_IDR_1_361",0.370633461896605
"O60716_IDR_599_645",0.287326062826784
"O60716_IDR_854_943",0.342040475276611
"O60721_IDR_1_386",0.289574158810808
"O60721_IDR_401_436",0.379982578461689
"O60721_IDR_618_896",0.330443262727503
"O60729_IDR_1_45",0.637427059150053
"O60729_IDR_379_498",0.362572940849947
"O60732_IDR_1_901",1
"O60828_IDR_81_265",1
"O60829_IDR_1_102",1
"O60830_IDR_140_172",1
"O60832_IDR_1_32",0.474662334732798
"O60832_IDR_420_514",0.525337665267202
"O60840_IDR_1599_1896",0.25514277309868
"O60840_IDR_1_66",0.23142452133968
"O60840_IDR_413_499",0.259253883548283
"O60840_IDR_765_829",0.254178822013356
"O60841_IDR_1_362",0.379767562247666
"O60841_IDR_369_626",0.620232437752334
"O60861_IDR_111_171",1
"O60869_IDR_1_69",1
"O60870_IDR_208_277",1
"O60882_IDR_1_31",1
"O60883_IDR_1_113",0.404901360323955
"O60883_IDR_438_480",0.595098639676045
"O60884_IDR_377_412",1
"O60885_IDR_1_58",0.25245246750967
"O60885_IDR_175_348",0.207106607461321
"O75078_IDR_202_235",1
"O75081_IDR_1_653",1
"O75084_IDR_1_45",0.454624760955913
"O75084_IDR_162_202",0.545375239044087
"O75095_IDR_1_34",1
"O75096_IDR_1650_1696",0.492114143614616
"O75096_IDR_1844_1905",0.507885856385384
"O75106_IDR_1_51",1
"O75112_IDR_501_538",0.412379333085751
"O75112_IDR_86_499",0.587620666914249
"O75113_IDR_194_343",0.282663836474439
"O75113_IDR_373_596",0.358141605739335
"O75113_IDR_789_851",0.359194557786226
"O75150_IDR_243_652",0.340792884426983
"O75151_IDR_444_1096",1
"O75152_IDR_85_770",1
"O75153_IDR_1262_1309",0.321737695646693
"O75153_IDR_1_37",0.398104112880662
"O75153_IDR_632_692",0.280158191472645
"O75154_IDR_1_206",0.296422635284938
"O75154_IDR_269_483",0.38577246871243
"O75154_IDR_627_664",0.317804896002632
"O75155_IDR_313_345",1
"O75157_IDR_1_780",1
"O75159_IDR_20_356",1
"O75264_IDR_1_130",1
"O75290_IDR_60_163",1
"O75298_IDR_1_339",1
"O75311_IDR_1_39",0.466103014221176
"O75311_IDR_349_417",0.533896985778824
"O75319_IDR_250_358",1
"O75323_IDR_7_45",1
"O75326_IDR_1_47",1
"O75330_IDR_1_95",0.473432511459191
"O75330_IDR_660_724",0.526567488540809
"O75333_IDR_1_58",0.510418115398788
"O75333_IDR_243_317",0.489581884601212
"O75334_IDR_1_888",0.612084617049417
"O75334_IDR_954_999",0.387915382950583
"O75335_IDR_1_822",0.47898302252823
"O75335_IDR_886_929",0.52101697747177
"O75339_IDR_1135_1184",0.489871898491997
"O75339_IDR_1_48",0.510128101508003
"O75351_IDR_78_111",1
"O75354_IDR_1_96",1
"O75398_IDR_1_149",0.305885341104438
"O75398_IDR_154_190",0.214137906974152
"O75398_IDR_275_515",0.242891761422639
"O75398_IDR_521_565",0.237084990498771
"O75410_IDR_1_595",1
"O75417_IDR_1_65",0.309079558452576
"O75417_IDR_840_877",0.315824064642018
"O75417_IDR_899_1821",0.375096376905406
"O75419_IDR_124_167",1
"O75420_IDR_535_889",0.431433032593477
"O75420_IDR_71_470",0.217856517433909
"O75420_IDR_966_1010",0.350710449972613
"O75425_IDR_138_184",1
"O75426_IDR_1_34",1
"O75427_IDR_1_31",0.433318660736522
"O75427_IDR_264_535",0.566681339263478
"O75439_IDR_1_44",1
"O75444_IDR_1_256",1
"O75487_IDR_480_556",0.509513831088355
"O75489_IDR_1_50",1
"O75494_IDR_89_262",1
"O75496_IDR_160_209",0.530080746136215
"O75496_IDR_1_88",0.469919253863785
"O75509_IDR_1_48",0.279954204116164
"O75509_IDR_216_344",0.44560695697522
"O75509_IDR_500_535",0.274438838908616
"O75525_IDR_161_336",1
"O75526_IDR_83_392",1
"O75528_IDR_176_309",0.524080997453901
"O75528_IDR_69_148",0.475919002546098
"O75530_IDR_1_72",1
"O75533_IDR_1_376",1
"O75541_IDR_1_338",1
"O75553_IDR_171_588",1
"O75554_IDR_193_376",0.5718848405912
"O75554_IDR_83_125",0.4281151594088
"O75563_IDR_64_103",0.486177872416949
"O75610_IDR_226_258",1
"O75616_IDR_262_295",0.332940349391481
"O75616_IDR_54_86",0.667059650608519
"O75618_IDR_102_199",1
"O75626_IDR_1_43",0.139354339968109
"O75626_IDR_213_574",0.444123901030603
"O75626_IDR_708_752",0.141043893280305
"O75626_IDR_765_825",0.275477865720984
"O75628_IDR_1_76",0.553809597041793
"O75628_IDR_249_294",0.446190402958207
"O75629_IDR_1_45",1
"O75631_IDR_236_287",1
"O75636_IDR_1_85",1
"O75638_IDR_1_84",1
"O75643_IDR_184_256",0.338776782061718
"O75643_IDR_1_90",0.337376103245451
"O75643_IDR_366_404",0.32384711469283
"O75665_IDR_449_1012",1
"O75674_IDR_155_196",0.394524314186199
"O75783_IDR_1_60",1
"O75791_IDR_182_263",1
"O75794_IDR_48_79",1
"O75807_IDR_51_552",0.412301659903342
"O75807_IDR_622_674",0.587698340096658
"O75808_IDR_18_51",0.433850178594817
"O75808_IDR_60_413",0.566149821405184
"O75815_IDR_1_114",0.555005001061421
"O75815_IDR_265_477",0.444994998938579
"O75820_IDR_59_146",1
"O75821_IDR_174_236",1
"O75822_IDR_1_116",0.480323102611077
"O75822_IDR_212_245",0.519676897388923
"O75829_IDR_213_258",0.477969692452069
"O75829_IDR_23_63",0.522030307547931
"O75840_IDR_45_214",1
"O75843_IDR_591_666",1
"O75844_IDR_291_322",1
"O75845_IDR_261_299",1
"O75864_IDR_1_43",0.234216100912344
"O75914_IDR_145_260",0.484769200193569
"O75916_IDR_423_577",1
"O75920_IDR_1_74",1
"O75923_IDR_137_211",1
"O75925_IDR_418_459",0.198958657733006
"O75925_IDR_466_641",0.463904380123846
"O75925_IDR_67_131",0.337136962143148
"O75928_IDR_428_471",0.396857600913113
"O75928_IDR_475_616",0.334017862667902
"O75928_IDR_67_140",0.269124536418985
"O75940_IDR_126_171",1
"O75943_IDR_1_86",0.389391022264806
"O75943_IDR_348_399",0.264934923176315
"O75943_IDR_585_670",0.345674054558879
"O75949_IDR_367_472",0.448505554671154
"O75949_IDR_67_183",0.551494445328846
"O75952_IDR_67_493",1
"O75953_IDR_126_167",1
"O75956_IDR_1_70",1
"O75962_IDR_1_42",0.177983614552902
"O75976_IDR_1339_1380",0.324167773525138
"O75976_IDR_1_54",0.335486088935713
"O75976_IDR_875_906",0.340346137539149
"O75995_IDR_1_169",0.431720208882822
"O75995_IDR_316_351",0.568279791117178
"O76009_IDR_368_404",1
"O76013_IDR_1_36",0.508231735108143
"O76013_IDR_402_440",0.491768264891857
"O76014_IDR_1_65",0.517114094977186
"O76014_IDR_416_449",0.482885905022814
"O76015_IDR_1_64",0.492601741775121
"O76015_IDR_413_456",0.507398258224879
"O76021_IDR_275_490",1
"O76024_IDR_1_84",0.522177228353903
"O76024_IDR_206_237",0.477822771646097
"O76031_IDR_68_100",1
"O76039_IDR_303_918",1
"O76041_IDR_860_917",1
"O76050_IDR_1_55",0.388642615222413
"O76050_IDR_231_266",0.337438984349707
"O94761_IDR_857_892",0.342085766646632
"O94762_IDR_474_539",0.499720241828739
"O94762_IDR_614_909",0.500279758171261
"O94763_IDR_149_535",1
"O94766_IDR_1_71",1
"O94768_IDR_299_351",1
"O94769_IDR_159_302",0.513069080954988
"O94769_IDR_1_59",0.486930919045012
"O94776_IDR_321_360",0.251887653963872
"O94776_IDR_405_605",0.484075472717348
"O94776_IDR_612_660",0.26403687331878
"O94782_IDR_112_144",0.310956712464403
"O94782_IDR_1_68",0.216601068979078
"O94782_IDR_221_421",0.19443341025247
"O94782_IDR_647_732",0.27800880830405
"O94804_IDR_311_586",0.441084573201678
"O94804_IDR_921_968",0.558915426798322
"O94806_IDR_1_55",0.422953226868205
"O94806_IDR_203_252",0.270610728151301
"O94806_IDR_323_397",0.306436044980493
"O94842_IDR_265_569",0.55697827574942
"O94844_IDR_302_363",1
"O94850_IDR_1_711",1
"O94851_IDR_1062_1124",0.460828990180765
"O94851_IDR_629_990",0.539171009819235
"O94855_IDR_1_265",1
"O94864_IDR_1_142",0.304465500741454
"O94864_IDR_262_414",0.695534499258546
"O94868_IDR_416_466",0.512978428808406
"O94868_IDR_630_740",0.487021571191594
"O94874_IDR_398_471",1
