"","GO0008509_anion_transmembrane_transporter_activity"
"D6R9N7_IDR_469_528",0.327170695539296
"D6RA61_IDR_1_57",0.330390216342437
"D6RA61_IDR_379_451",0.338537079016382
"E5RIL1_IDR_215_263",1
"E5RJM6_IDR_1_36",1
"E7ERA6_IDR_1_45",0.486327926319183
"E7ERA6_IDR_166_249",0.513672073680817
"E7ETH6_IDR_108_160",0.334696869261607
"E7ETH6_IDR_173_222",0.313657750329088
"E7ETH6_IDR_61_100",0.351645380409305
"E7EW31_IDR_1_1015",1
"E9PAV3_IDR_1_1948",0.462944758883213
"E9PAV3_IDR_1988_2040",0.537055241116787
"E9PGG2_IDR_189_307",0.509075232164858
"E9PGG2_IDR_315_353",0.490924767835142
"E9PI22_IDR_161_279",0.499161986856997
"E9PI22_IDR_1_74",0.500838013143003
"H3BNL1_IDR_132_184",0.517622914355504
"H3BPF8_IDR_1_120",0.56040351990291
"H3BPF8_IDR_248_595",0.43959648009709
"H3BQB6_IDR_1_260",1
"H3BQL2_IDR_1_130",0.516859291850457
"H3BQL2_IDR_276_599",0.483140708149543
"H3BQW9_IDR_1_95",1
"H3BR10_IDR_1_33",0.508383377454147
"H3BR10_IDR_58_107",0.491616622545853
"H3BSY2_IDR_176_601",0.459013022933538
"H3BSY2_IDR_22_121",0.540986977066462
"H3BTG2_IDR_84_121",1
"H3BU77_IDR_1_48",1
"H3BUK9_IDR_1_90",0.483128167239487
"H3BUK9_IDR_325_492",0.516871832760513
"H3BV12_IDR_1_125",0.514972374576299
"H3BV12_IDR_277_604",0.485027625423701
"H3BV60_IDR_179_288",1
"H7BZ55_IDR_1249_1370",0.491248436684228
"H7BZ55_IDR_1_520",0.508751563315772
"M0QZC1_IDR_116_157",0.338764054782375
"M0QZC1_IDR_159_314",0.313452049959808
"M0QZC1_IDR_1_59",0.347783895257817
"M0R2J8_IDR_1_39",0.203288529462709
"M0R2J8_IDR_1480_1524",0.204307571793586
"M0R2J8_IDR_1550_1603",0.194781467048756
"M0R2J8_IDR_1619_1658",0.198276728690499
"M0R2J8_IDR_61_162",0.19934570300445
"O00110_IDR_33_92",1
"O00116_IDR_1_32",0.479798860394472
"O00116_IDR_48_82",0.520201139605528
"O00139_IDR_556_611",0.615345464502834
"O00139_IDR_65_190",0.384654535497165
"O00141_IDR_61_91",1
"O00142_IDR_1_48",1
"O00144_IDR_1_35",0.340905802850894
"O00144_IDR_145_194",0.34294728212835
"O00144_IDR_547_591",0.316146915020755
"O00148_IDR_1_33",1
"O00151_IDR_90_253",1
"O00154_IDR_1_48",1
"O00155_IDR_325_361",1
"O00160_IDR_923_1043",1
"O00161_IDR_1_149",1
"O00165_IDR_100_199",0.507163907800811
"O00165_IDR_14_60",0.492836092199189
"O00167_IDR_182_265",1
"O00168_IDR_1_92",1
"O00178_IDR_1_60",0.530387949207139
"O00178_IDR_578_669",0.469612050792861
"O00213_IDR_279_364",0.439046100895228
"O00217_IDR_1_35",1
"O00219_IDR_1_78",1
"O00220_IDR_1_119",0.411822342282607
"O00220_IDR_289_352",0.588177657717393
"O00221_IDR_1_242",1
"O00222_IDR_1_33",0.504471374955026
"O00222_IDR_849_908",0.495528625044973
"O00230_IDR_1_39",0.501387107965507
"O00230_IDR_59_92",0.498612892034493
"O00237_IDR_523_605",1
"O00253_IDR_1_83",1
"O00254_IDR_1_36",1
"O00255_IDR_464_615",1
"O00257_IDR_65_529",1
"O00258_IDR_1_35",1
"O00267_IDR_1_132",0.516369518127797
"O00267_IDR_669_702",0.483630481872203
"O00268_IDR_1013_1052",0.338699949457131
"O00268_IDR_1_457",0.328874778731736
"O00268_IDR_469_851",0.332425271811133
"O00273_IDR_202_234",1
"O00287_IDR_1_44",0.465047787656936
"O00287_IDR_53_220",0.534952212343064
"O00291_IDR_1_37",0.436067427011876
"O00291_IDR_300_381",0.563932572988124
"O00292_IDR_224_258",1
"O00294_IDR_14_285",1
"O00295_IDR_1_268",1
"O00303_IDR_1_84",1
"O00327_IDR_444_599",0.490836830244709
"O00330_IDR_140_177",0.514548370311341
"O00330_IDR_221_270",0.485451629688659
"O00337_IDR_1_60",1
"O00339_IDR_1_48",1
"O00341_IDR_484_548",1
"O00358_IDR_138_358",0.49681812616718
"O00358_IDR_1_52",0.50318187383282
"O00391_IDR_546_692",1
"O00400_IDR_1_67",1
"O00401_IDR_141_216",0.553958043506579
"O00401_IDR_264_502",0.446041956493421
"O00408_IDR_908_941",1
"O00409_IDR_1_112",0.519277991309993
"O00409_IDR_204_490",0.480722008690007
"O00411_IDR_76_219",0.487084589897137
"O00411_IDR_9_62",0.512915410102863
"O00418_IDR_12_77",0.485893517876519
"O00418_IDR_330_499",0.514106482123481
"O00423_IDR_70_176",1
"O00425_IDR_159_192",1
"O00429_IDR_513_638",1
"O00443_IDR_1_366",1
"O00444_IDR_271_592",0.505065369259073
"O00444_IDR_809_884",0.494934630740927
"O00445_IDR_56_106",1
"O00451_IDR_1_33",0.481302073087324
"O00451_IDR_358_464",0.518697926912676
"O00458_IDR_1_75",0.522760706818803
"O00458_IDR_419_451",0.477239293181197
"O00482_IDR_131_255",0.518094884729413
"O00482_IDR_1_75",0.481905115270587
"O00488_IDR_1_59",0.494501465714333
"O00488_IDR_73_134",0.505498534285667
"O00499_IDR_276_516",1
"O00505_IDR_16_69",1
"O00506_IDR_294_379",1
"O00507_IDR_1595_1638",0.343664353259901
"O00507_IDR_1_64",0.323171166863207
"O00507_IDR_2477_2555",0.333164479876892
"O00512_IDR_1_1426",1
"O00515_IDR_1_517",1
"O00533_IDR_1115_1170",1
"O00541_IDR_257_316",0.534897440531933
"O00541_IDR_446_588",0.465102559468067
"O00548_IDR_574_700",1
"O00555_IDR_1_54",0.240154016496311
"O00555_IDR_1975_2502",0.22956477142215
"O00555_IDR_406_448",0.284252197411795
"O00555_IDR_801_1212",0.246029014669744
"O00559_IDR_111_158",0.265121358986247
"O00559_IDR_160_213",0.233674746717681
"O00559_IDR_1_62",0.242534135905396
"O00559_IDR_64_109",0.258669758390676
"O00560_IDR_1_44",1
"O00562_IDR_1194_1244",0.244623872551384
"O00562_IDR_256_332",0.251938784727364
"O00562_IDR_379_421",0.264717160871718
"O00562_IDR_581_682",0.238720181849534
"O00566_IDR_100_364",0.330945397392795
"O00592_IDR_1_353",1
"O00602_IDR_58_111",1
"O00629_IDR_1_69",1
"O00712_IDR_186_388",1
"O00716_IDR_1_175",0.442076156480847
"O00716_IDR_355_418",0.557923843519152
"O00746_IDR_1_34",1
"O00750_IDR_1_318",1
"O00763_IDR_171_231",0.511821283054425
"O00763_IDR_26_159",0.488178716945576
"O00767_IDR_1_65",1
"Q9Y6X0_IDR_1_1596",1
"Q9Y6X1_IDR_1_38",1
"Q9Y6X2_IDR_409_448",0.356851237669418
"Q9Y6X2_IDR_452_620",0.327243677448698
"Q9Y6X2_IDR_66_118",0.315905084881884
"Q9Y6X4_IDR_259_670",1
"Q9Y6X6_IDR_1175_1411",0.187127174844034
"Q9Y6X6_IDR_1419_1781",0.216036600532376
"Q9Y6X6_IDR_1817_1847",0.191539462518749
"Q9Y6X6_IDR_366_396",0.212228068762595
"Q9Y6X6_IDR_959_1011",0.193068693342245
"Q9Y6X8_IDR_1_151",0.214882145399168
"Q9Y6X8_IDR_158_280",0.177005709304007
"Q9Y6X8_IDR_314_486",0.142178778233152
"Q9Y6X8_IDR_488_562",0.150652175979925
"Q9Y6X8_IDR_564_635",0.146356749712626
"Q9Y6X8_IDR_761_837",0.168924441371122
"Q9Y6X9_IDR_530_800",0.456699406764188
"Q9Y6X9_IDR_829_905",0.543300593235812
"Q9Y6Y1_IDR_1172_1403",0.167747816635869
"Q9Y6Y1_IDR_1407_1485",0.176395943144868
"Q9Y6Y1_IDR_1606_1673",0.148606628296432
"Q9Y6Y1_IDR_186_736",0.180844625239067
"Q9Y6Y1_IDR_779_862",0.176270001843808
"Q9Y6Y1_IDR_988_1031",0.150134984839957
"Q9Y6Y8_IDR_1_262",0.231043219491319
"Q9Y6Y8_IDR_598_656",0.279500251472246
"Q9Y6Y8_IDR_692_753",0.23144638018238
"Q9Y6Y8_IDR_892_934",0.258010148854055
"Q9Y6Z7_IDR_1_128",1
"U3KPV4_IDR_1_39",1
"O14513_IDR_516_668",0.214819224126737
"O14513_IDR_674_1909",0.1816236951829
"O14514_IDR_1199_1347",0.366604906857864
"O14514_IDR_1350_1557",0.316788759143797
"O14514_IDR_1_36",0.316606333998339
"O14519_IDR_1_58",1
"O14520_IDR_283_342",1
"O14521_IDR_1_36",1
"O14522_IDR_783_859",1
"O14523_IDR_33_80",0.493169678662017
"O14523_IDR_410_706",0.506830321337983
"O14524_IDR_392_444",1
"O14526_IDR_257_613",1
"O14529_IDR_1124_1167",0.248046605154137
"O14529_IDR_113_956",0.258087110934086
"O14529_IDR_1224_1457",0.250249074702571
"O14529_IDR_962_1043",0.243617209209207
"O14530_IDR_189_226",1
"O14531_IDR_507_572",1
"O14544_IDR_1_353",1
"O14607_IDR_376_834",0.237480655970649
"O14607_IDR_839_874",0.255131807916743
"O14607_IDR_994_1024",0.251262611216329
"O14613_IDR_1_39",0.494319487600365
"O14613_IDR_46_182",0.505680512399635
"O14617_IDR_630_914",1
"O14627_IDR_1_172",0.499519439585195
"O14627_IDR_226_284",0.500480560414805
"O14628_IDR_57_213",1
"O14633_IDR_1_109",1
"O14638_IDR_1_46",1
"O14639_IDR_337_372",0.513678924448149
"O14639_IDR_375_667",0.486321075551851
"O14640_IDR_376_408",0.361406661388049
"O14640_IDR_507_674",0.316460844651882
"O14640_IDR_90_243",0.322132493960069
"O14641_IDR_512_575",0.359747355692309
"O14641_IDR_578_715",0.309841255344119
"O14641_IDR_96_259",0.330411388963572
"O14645_IDR_20_60",1
"O14681_IDR_34_77",1
"O14686_IDR_1604_4707",0.183084305337468
"O14686_IDR_1_61",0.209208931682572
"O14686_IDR_356_389",0.22219914139764
"O14686_IDR_396_1358",0.183042856762633
"O14686_IDR_4908_4975",0.202464764819687
"O14709_IDR_123_343",1
"O14713_IDR_1_57",1
"O14730_IDR_1_180",1
"O14733_IDR_1_88",1
"O14737_IDR_1_37",1
"O14745_IDR_113_148",0.508248390035403
"O14787_IDR_319_367",1
"O14788_IDR_1_57",1
"O14791_IDR_22_63",1
"O14792_IDR_1_50",1
"O14793_IDR_1_38",1
"O14795_IDR_152_377",1
"O14810_IDR_1_134",1
"O14813_IDR_1_284",1
"O14827_IDR_694_890",1
"O14828_IDR_1_132",1
"O14829_IDR_311_343",1
"O14830_IDR_314_402",1
"O14836_IDR_108_223",1
"O14843_IDR_299_346",1
"O14862_IDR_87_148",1
"O14863_IDR_54_105",1
"O14867_IDR_131_521",0.506799565783727
"O14867_IDR_654_718",0.493200434216273
"O14874_IDR_1_50",1
"O14896_IDR_120_185",1
"O14974_IDR_287_930",1
"O14976_IDR_325_371",0.584377951405913
"O14976_IDR_751_1172",0.415622048594087
"O14978_IDR_104_224",0.494434121968295
"O14978_IDR_227_375",0.505565878031705
"O14979_IDR_1_90",0.479433514397399
"O14979_IDR_92_146",0.520566485602601
"O14981_IDR_152_253",0.587937560176541
"O14981_IDR_976_1013",0.412062439823459
"O14986_IDR_279_320",0.50179475500995
"O14986_IDR_401_535",0.49820524499005
"O14990_IDR_1_202",1
"O14994_IDR_1_88",0.508275316993884
"O14994_IDR_399_562",0.491724683006116
"O15013_IDR_1223_1261",0.330680843233249
"O15013_IDR_1277_1326",0.307757289613091
"O15013_IDR_1_397",0.36156186715366
"O15014_IDR_1_33",0.344369484695903
"O15014_IDR_334_1411",0.282398739766095
"O15014_IDR_41_330",0.373231775538002
"O15034_IDR_1021_1052",0.346002252830393
"O15037_IDR_198_416",0.493346278363515
"O15037_IDR_595_628",0.506653721636485
"O15040_IDR_374_792",1
"O15041_IDR_736_775",1
"O15042_IDR_1_120",0.339460357685923
"O15042_IDR_126_268",0.337069716378003
"O15042_IDR_680_1029",0.323469925936074
"O15047_IDR_190_623",0.509524001337606
"O15047_IDR_833_1414",0.490475998662394
"O15049_IDR_1_477",0.452894425508093
"O15049_IDR_511_544",0.547105574491907
"O15050_IDR_1078_1140",0.236819963702048
"O15050_IDR_2891_2925",0.251243643491079
"O15050_IDR_609_678",0.235475784471062
"O15050_IDR_704_772",0.276460608335812
"O15054_IDR_1_1123",0.442234111943011
"O15054_IDR_1291_1321",0.557765888056989
"O15055_IDR_1_107",0.291961497748504
"O15055_IDR_475_845",0.221316666800251
"O15075_IDR_282_374",0.233089160124809
"O15075_IDR_653_740",0.268253726873119
"O15078_IDR_1021_1051",0.096532264220435
"O15078_IDR_1412_1448",0.0835415442419393
"O15078_IDR_1477_1535",0.0893160117870781
"O15078_IDR_1580_1620",0.0767524270592296
"O15078_IDR_1783_1902",0.0723033196912974
"O15078_IDR_1991_2082",0.0816757733492863
"O15078_IDR_2095_2127",0.0794467560226425
"O15078_IDR_2355_2385",0.0820031912013053
"O15078_IDR_2433_2479",0.0807525865213414
"O15078_IDR_491_612",0.0880202707512048
"O15078_IDR_63_175",0.0745656320779255
"O15078_IDR_636_785",0.0950902230763149
"O15079_IDR_1_417",1
"O15083_IDR_1_374",0.246719610817446
"O15083_IDR_635_667",0.256054933033596
"O15083_IDR_740_806",0.256539609058541
"O15083_IDR_867_955",0.240685847090417
"O15085_IDR_1_40",0.168853700214898
"O15151_IDR_113_185",0.336441013691276
"O15151_IDR_209_275",0.354492947869844
"O15151_IDR_334_432",0.30906603843888
"O15156_IDR_145_344",0.499514945871212
"O15156_IDR_451_539",0.500485054128788
"O15162_IDR_42_82",1
"O15164_IDR_1013_1050",0.354386958142032
"O15164_IDR_1_49",0.337802958752211
"O15164_IDR_430_824",0.307810083105758
"O15165_IDR_33_306",1
"O15169_IDR_1_79",0.537706784225215
"O15169_IDR_214_778",0.462293215774784
"O15173_IDR_1_48",1
"O15178_IDR_1_38",0.575297043519141
"O15178_IDR_250_435",0.424702956480859
"O15194_IDR_1_39",1
"O15195_IDR_722_795",1
"O15198_IDR_210_249",1
"O15204_IDR_1_33",1
"O15209_IDR_151_423",0.344285987255133
"O15265_IDR_1_144",0.55007923404766
"O15265_IDR_153_892",0.44992076595234
"O15266_IDR_1_292",1
"O15270_IDR_1_61",1
"O15297_IDR_35_93",0.502894969821321
"O15297_IDR_379_597",0.497105030178679
"O15315_IDR_351_384",1
"O15327_IDR_1_34",0.302073558451391
"O15327_IDR_478_520",0.358019395560978
"O15327_IDR_527_570",0.339907045987631
"O15347_IDR_163_200",1
"O15350_IDR_300_354",0.319197242131016
"O15350_IDR_33_112",0.335237064029459
"O15350_IDR_374_489",0.345565693839525
"O15353_IDR_1_266",0.325344090191303
"O15353_IDR_365_520",0.316098246749397
"O15353_IDR_552_605",0.3585576630593
"O15354_IDR_1_246",0.455278978397758
"O15354_IDR_572_611",0.544721021602242
"O15399_IDR_897_1336",0.471138629919993
"O15400_IDR_121_164",1
"O15403_IDR_206_279",0.513615709198939
"O15403_IDR_475_523",0.486384290801061
"O15405_IDR_1_576",1
"O15409_IDR_1_338",0.38887781335376
"O15409_IDR_397_483",0.301805578514445
"O15409_IDR_582_715",0.309316608131795
"O15417_IDR_1_2777",1
"O15427_IDR_411_465",1
"O15431_IDR_1_41",1
"O15432_IDR_56_86",1
"O15438_IDR_855_946",1
"O15439_IDR_632_693",1
"O15440_IDR_1_87",0.338991891814984
"O15440_IDR_505_566",0.339390294205692
"O15440_IDR_787_838",0.321617813979324
"O15444_IDR_94_150",1
"O15446_IDR_124_510",1
"O15457_IDR_1_151",1
"O15503_IDR_12_78",1
"O15504_IDR_206_386",0.490937454336571
"O15504_IDR_24_112",0.509062545663429
"O15516_IDR_1_44",0.540203038289513
"O15516_IDR_382_846",0.459796961710487
"O15519_IDR_176_238",1
"O15520_IDR_8_68",1
"O15522_IDR_1_88",1
"O15523_IDR_1_138",1
"O15524_IDR_1_54",1
"O15529_IDR_299_346",1
"O15530_IDR_1_77",0.427944550473086
"O15530_IDR_366_443",0.572055449526914
"O15534_IDR_1_172",0.245114666111712
"O15534_IDR_1207_1290",0.235456071437585
"O15534_IDR_504_870",0.220052860555385
"O15534_IDR_944_1120",0.299376401895318
"O15535_IDR_136_253",1
"O15541_IDR_102_180",0.535325204245646
"O15541_IDR_21_99",0.464674795754354
"O43159_IDR_1_236",1
"O43164_IDR_169_411",0.3612166518551
"O43164_IDR_445_522",0.27878928304668
"O43164_IDR_50_159",0.359994065098221
"O43166_IDR_1030_1741",0.227700183839486
"O43166_IDR_1_203",0.238993357667153
"O43166_IDR_205_321",0.25444959900518
"O43166_IDR_356_406",0.278856859488181
"O43167_IDR_131_293",0.496777148159425
"O43167_IDR_651_697",0.503222851840575
"O43169_IDR_103_150",1
"O43172_IDR_1_31",0.495878195502476
"O43172_IDR_34_72",0.504121804497524
"O43173_IDR_1_63",1
"O43174_IDR_1_38",1
"O43181_IDR_1_52",1
"O43182_IDR_1_186",0.304407196890626
"O43182_IDR_299_402",0.357518153048753
"O43182_IDR_631_946",0.338074650060621
"O43184_IDR_1_37",0.517537446823543
"O43255_IDR_1_70",1
"O43257_IDR_1_77",1
"O43278_IDR_1_47",1
"O43281_IDR_60_430",1
"O43283_IDR_1_111",0.523376660082357
"O43283_IDR_448_966",0.476623339917643
"O43286_IDR_1_31",0.475045617689738
"O43286_IDR_57_95",0.524954382310262
"O43290_IDR_1_197",0.217206085105754
"O43290_IDR_282_350",0.253671201891111
"O43290_IDR_353_645",0.269126634612264
"O43290_IDR_649_697",0.259996078390871
"O43291_IDR_93_128",1
"O43293_IDR_281_313",1
"O43294_IDR_1_223",1
"O43295_IDR_183_219",0.252650561846287
"O43295_IDR_452_498",0.241078617511507
"O43295_IDR_718_753",0.276314815130769
"O43295_IDR_804_1099",0.229956005511436
"O43313_IDR_600_823",0.322868098290513
"O43314_IDR_898_1243",1
"O43318_IDR_301_502",1
"O43323_IDR_1_43",1
"O43345_IDR_59_142",1
"O43353_IDR_312_431",1
"O43361_IDR_23_130",1
"O43364_IDR_1_376",1
"O43365_IDR_1_238",0.337648109980784
"O43365_IDR_241_360",0.320132759184652
"O43365_IDR_371_409",0.342219130834564
"O43379_IDR_1_55",0.465498326154827
"O43379_IDR_760_1403",0.534501673845173
"O43390_IDR_505_596",1
"O43395_IDR_73_324",1
"O43399_IDR_128_206",0.461894684984185
"O43399_IDR_1_40",0.538105315015815
"O43405_IDR_126_159",1
"O43414_IDR_1_137",1
"O43422_IDR_93_154",1
"O43497_IDR_1545_1589",0.18219687616522
"O43497_IDR_1857_2377",0.190342293684328
"O43497_IDR_453_720",0.200562505052232
"O43505_IDR_1_53",1
"O43497_IDR_970_1229",0.213610692332844
"O43506_IDR_693_726",1
"O43508_IDR_1_121",1
"O43511_IDR_593_645",0.479883738291501
"O43511_IDR_735_780",0.520116261708499
"O43513_IDR_173_213",1
"O43516_IDR_1_503",1
"O43520_IDR_1182_1251",0.475677768522533
"O43520_IDR_1_59",0.524322231477467
"O43521_IDR_1_96",1
"O43524_IDR_1_156",0.502629924371506
"O43524_IDR_239_592",0.497370075628494
"O43525_IDR_1_100",0.472621782745907
"O43525_IDR_410_864",0.527378217254093
"O43526_IDR_25_69",0.247614477257038
"O43572_IDR_172_289",0.319217385681705
"O43572_IDR_515_562",0.346908066472674
"O43581_IDR_1_134",1
"O43583_IDR_70_113",1
"O43586_IDR_290_364",1
"O43593_IDR_1_108",0.268535326647738
"O43593_IDR_113_144",0.260948844072498
"O43593_IDR_189_548",0.214108321780361
"O43593_IDR_688_829",0.256407507499402
"O43597_IDR_1_172",1
"O43602_IDR_268_365",1
"O43603_IDR_312_379",1
"O43609_IDR_1_174",1
"O43610_IDR_1_142",1
"O43612_IDR_1_35",0.502242440441284
"O43612_IDR_99_131",0.497757559558716
"O43613_IDR_249_292",0.498713663542304
"O43613_IDR_380_425",0.501286336457696
"O43711_IDR_1_60",0.348393063546268
"O43711_IDR_219_262",0.329775161701854
"O43711_IDR_93_171",0.321831774751878
"O43719_IDR_1_42",0.376610005858966
"O43719_IDR_376_737",0.297032553001932
"O43719_IDR_78_123",0.326357441139102
"O43734_IDR_1_240",0.510899608838831
"O43734_IDR_250_404",0.489100391161169
"O43741_IDR_1_73",1
"O43747_IDR_588_699",1
"O43752_IDR_107_166",1
"O43763_IDR_1_163",1
"O43765_IDR_249_286",1
"O43768_IDR_1_64",0.473301970096591
"O43768_IDR_67_121",0.526698029903409
"O43781_IDR_1_137",0.497114365724705
"O43781_IDR_525_588",0.502885634275295
"O43790_IDR_438_486",1
"O43809_IDR_1_33",1
"O43896_IDR_638_803",0.33558918110573
"O43896_IDR_806_1103",0.320231327531631
"O43897_IDR_78_151",1
"O43900_IDR_369_615",1
"O43903_IDR_169_205",1
"O43908_IDR_1_102",1
"O43909_IDR_1_62",1
"O43914_IDR_69_113",1
"O43915_IDR_1_42",1
"O43918_IDR_101_206",0.235708645250462
"O60240_IDR_194_397",0.335677558568759
"O60240_IDR_401_522",0.316280793800764
"O60241_IDR_1245_1325",0.381485093873919
"O60241_IDR_1328_1542",0.304998864960742
"O60241_IDR_770_809",0.313516041165339
"O60242_IDR_1162_1309",0.358422107688061
"O60242_IDR_1313_1469",0.308918614118483
"O60242_IDR_242_282",0.332659278193455
"O60244_IDR_1_45",0.53183308000726
"O60244_IDR_974_1166",0.46816691999274
"O60245_IDR_186_221",0.303761337168391
"O60245_IDR_846_880",0.367865179635043
"O60245_IDR_905_1060",0.328373483196566
"O60248_IDR_1_58",0.517999954174007
"O60248_IDR_60_233",0.482000045825993
"O60258_IDR_1_48",1
"O60260_IDR_77_117",1
"O60264_IDR_1016_1052",0.315201600645802
"O60264_IDR_108_162",0.359203857670555
"O60264_IDR_1_85",0.325594541683643
"O60282_IDR_371_442",0.542098747103257
"O60282_IDR_896_957",0.457901252896743
"O60284_IDR_1_913",1
"O60285_IDR_1_51",0.327260626700666
"O60285_IDR_339_597",0.323938821071293
"O60285_IDR_606_636",0.348800552228041
"O60287_IDR_2012_2047",1
"O60290_IDR_1092_1169",0.319238193258517
"O60290_IDR_370_461",0.32893603911477
"O60290_IDR_69_134",0.351825767626713
"O60291_IDR_329_552",1
"O60292_IDR_1043_1712",0.192041256270062
"O60292_IDR_1_39",0.213281257023504
"O60292_IDR_248_330",0.187383393034133
"O60292_IDR_361_420",0.219006623564338
"O60292_IDR_43_148",0.188287470107963
"O60293_IDR_1_1139",1
"O60296_IDR_1_32",0.201427906207451
"O60296_IDR_139_177",0.189824691544377
"O60296_IDR_179_559",0.232055233326074
"O60309_IDR_1088_1141",0.21748629563906
"O60309_IDR_1146_1457",0.197987036928654
"O60309_IDR_1529_1634",0.231434739188636
"O60312_IDR_1313_1499",0.510157830937052
"O60312_IDR_615_687",0.489842169062948
"O60313_IDR_181_219",0.564993587714263
"O60313_IDR_33_72",0.435006412285737
"O60315_IDR_1058_1214",0.370343720785131
"O60315_IDR_1_1056",0.629656279214869
"O60318_IDR_1_477",0.225806004170157
"O60318_IDR_1912_1946",0.260360721381568
"O60318_IDR_479_620",0.255073996903671
"O60318_IDR_969_1129",0.258759277544605
"O60320_IDR_1_58",0.317924332596615
"O60320_IDR_210_280",0.347913458674375
"O60320_IDR_285_491",0.33416220872901
"O60331_IDR_1_67",0.315379722247418
"O60331_IDR_323_375",0.362632926125684
"O60331_IDR_447_632",0.321987351626897
"O60333_IDR_400_463",0.156129526541515
"O60381_IDR_121_188",0.302630747002337
"O60381_IDR_346_433",0.302964101032206
"O60383_IDR_1_51",0.543188416498679
"O60383_IDR_281_341",0.456811583501321
"O60391_IDR_884_1043",1
"O60393_IDR_1_691",1
"O60422_IDR_1_320",1
"O60423_IDR_1_102",0.488959108408316
"O60423_IDR_1221_1300",0.511040891591684
"O60447_IDR_1_130",0.478365958809402
"O60447_IDR_674_810",0.521634041190597
"O60462_IDR_602_635",0.470613500575527
"O60462_IDR_818_853",0.529386499424473
"O60469_IDR_1569_1602",0.504765895656769
"O60469_IDR_1618_2008",0.495234104343231
"O60476_IDR_1_107",0.495097239002025
"O60476_IDR_118_174",0.504902760997975
"O60478_IDR_1_32",1
"O60479_IDR_1_287",1
"O60512_IDR_345_393",0.485330340441685
"O60513_IDR_1_72",1
"O60516_IDR_51_100",1
"O60522_IDR_1164_1287",0.24262597974391
"O60522_IDR_1704_1775",0.252161531914815
"O60522_IDR_1898_1974",0.264758890356801
"O60522_IDR_675_743",0.240453597984474
"O60524_IDR_415_455",0.499068408641509
"O60524_IDR_669_975",0.500931591358491
"O60542_IDR_23_61",1
"O60548_IDR_1_125",0.507362177289869
"O60548_IDR_190_495",0.492637822710131
"O60551_IDR_1_111",1
"O60563_IDR_250_663",0.480708453075747
"O60563_IDR_670_726",0.519291546924253
"O60565_IDR_1_85",1
"O60566_IDR_202_718",1
"O60568_IDR_1_32",1
"O60573_IDR_1_52",1
"O60583_IDR_253_708",1
"O60673_IDR_2184_2260",0.172766909294914
"O60674_IDR_1_34",1
"O60675_IDR_123_156",1
"O60678_IDR_1_44",0.474959375349875
"O60678_IDR_164_216",0.525040624650125
"O60682_IDR_1_114",1
"O60684_IDR_1_78",1
"O60704_IDR_1_56",1
"O60706_IDR_622_666",0.494045095342425
"O60706_IDR_916_969",0.505954904657575
"O60711_IDR_12_136",1
"O60716_IDR_1_361",0.323268948579339
"O60716_IDR_599_645",0.327312590474049
"O60716_IDR_854_943",0.349418460946612
"O60721_IDR_1_386",0.342470005217221
"O60721_IDR_401_436",0.333999133135617
"O60721_IDR_618_896",0.323530861647161
"O60729_IDR_1_45",0.468209985561909
"O60729_IDR_379_498",0.531790014438091
"O60732_IDR_1_901",1
"O60828_IDR_81_265",1
"O60829_IDR_1_102",1
"O60830_IDR_140_172",1
"O60832_IDR_1_32",0.515450948227977
"O60832_IDR_420_514",0.484549051772024
"O60840_IDR_1599_1896",0.251063278798143
"O60840_IDR_1_66",0.241153354990481
"O60840_IDR_413_499",0.256158731956296
"O60840_IDR_765_829",0.25162463425508
"O60841_IDR_1_362",0.484824457413057
"O60841_IDR_369_626",0.515175542586943
"O60861_IDR_111_171",1
"O60869_IDR_1_69",1
"O60870_IDR_208_277",1
"O60882_IDR_1_31",1
"O60883_IDR_1_113",0.473096644851962
"O60883_IDR_438_480",0.526903355148038
"O60884_IDR_377_412",1
"O60885_IDR_1_58",0.213006624269736
"O60885_IDR_175_348",0.192092632498343
"O75078_IDR_202_235",1
"O75081_IDR_1_653",1
"O75084_IDR_1_45",0.481002218737012
"O75084_IDR_162_202",0.518997781262988
"O75095_IDR_1_34",1
"O75096_IDR_1650_1696",0.44325877474159
"O75096_IDR_1844_1905",0.55674122525841
"O75106_IDR_1_51",1
"O75112_IDR_501_538",0.480225626728105
"O75112_IDR_86_499",0.519774373271895
"O75113_IDR_194_343",0.343381687312068
"O75113_IDR_373_596",0.3813824078945
"O75113_IDR_789_851",0.275235904793431
"O75150_IDR_243_652",0.357435756393179
"O75151_IDR_444_1096",1
"O75152_IDR_85_770",1
"O75153_IDR_1262_1309",0.320728226284047
"O75153_IDR_1_37",0.342279846378954
"O75153_IDR_632_692",0.336991927336998
"O75154_IDR_1_206",0.274795680509007
"O75154_IDR_269_483",0.404362609202143
"O75154_IDR_627_664",0.32084171028885
"O75155_IDR_313_345",1
"O75157_IDR_1_780",1
"O75159_IDR_20_356",1
"O75264_IDR_1_130",1
"O75290_IDR_60_163",1
"O75298_IDR_1_339",1
"O75311_IDR_1_39",0.506248742219264
"O75311_IDR_349_417",0.493751257780736
"O75319_IDR_250_358",1
"O75323_IDR_7_45",1
"O75326_IDR_1_47",1
"O75330_IDR_1_95",0.522986692728455
"O75330_IDR_660_724",0.477013307271545
"O75333_IDR_1_58",0.523930025237783
"O75333_IDR_243_317",0.476069974762217
