"","GO0003723_RNA_binding"
"P01589_IDR_88_118",0.600827610509363
"P01732_IDR_135_173",1
"P01833_IDR_566_738",1
"P02458_IDR_21_53",0.529641766528574
"P02458_IDR_72_1249",0.470358233471426
"P02461_IDR_57_1216",1
"P02462_IDR_1_1429",1
"P02533_IDR_1_100",0.538297154215626
"P02776_IDR_1_35",1
"P02818_IDR_20_68",1
"P03372_IDR_1_44",0.16425715314822
"P03372_IDR_254_307",0.486968907469639
"P03372_IDR_550_595",0.189600185454413
"P03372_IDR_78_180",0.159173753927727
"P03928_IDR_8_49",1
"P03971_IDR_262_297",0.474667467372624
"P03971_IDR_412_458",0.525332532627376
"P04004_IDR_363_397",0.674155604529642
"P04004_IDR_62_151",0.325844395470358
"P04035_IDR_346_441",1
"P04049_IDR_200_337",1
"P04066_IDR_1_32",1
"P04083_IDR_1_34",1
"P04085_IDR_52_89",1
"P04090_IDR_54_162",1
"P04150_IDR_1_287",0.472453843675553
"P04637_IDR_282_324",0.403567041695497
"P04637_IDR_354_393",0.32254482266319
"P04731_IDR_1_33",1
"P04732_IDR_1_40",1
"P04808_IDR_125_163",0.546349917418758
"P04808_IDR_54_91",0.453650082581242
"P04920_IDR_1_319",0.470683327699982
"P04920_IDR_441_503",0.235347363628066
"P04920_IDR_633_672",0.293969308671953
"P04921_IDR_1_128",1
"P05019_IDR_111_195",1
"P05023_IDR_1_34",1
"P05060_IDR_64_560",1
"P05067_IDR_190_290",0.49016105012691
"P05067_IDR_320_391",0.264865997219516
"P05067_IDR_570_679",0.244972952653573
"P05108_IDR_1_43",1
"P05111_IDR_44_78",1
"P05114_IDR_1_100",1
"P05154_IDR_1_39",1
"P06899_IDR_1_36",1
"P07101_IDR_35_98",1
"P07196_IDR_1_81",0.393850757664514
"P07196_IDR_405_543",0.606149242335486
"P07197_IDR_1_107",0.306784416024741
"P07197_IDR_414_916",0.693215583975259
"P07199_IDR_137_167",0.445494315162742
"P07199_IDR_390_538",0.554505684837258
"P07202_IDR_885_933",1
"P07237_IDR_474_508",1
"P08047_IDR_1_68",0.181014415255196
"P08047_IDR_275_448",0.187928358143143
"P08047_IDR_567_597",0.203998849032566
"P08047_IDR_670_748",0.221818032868347
"P08047_IDR_70_100",0.205240344700748
"P08048_IDR_214_246",0.484598498186142
"P08048_IDR_254_404",0.515401501813858
"P08069_IDR_1285_1366",1
"P08123_IDR_23_1129",1
"P08138_IDR_199_231",0.46769415303232
"P08631_IDR_1_77",1
"P08651_IDR_191_230",0.487651602756961
"P08651_IDR_262_485",0.512348397243038
"P08670_IDR_1_89",0.50169800730861
"P08670_IDR_415_446",0.49830199269139
"P08697_IDR_1_74",1
"P08709_IDR_1_31",1
"P08727_IDR_1_47",1
"P08729_IDR_1_46",0.514743954407025
"P08729_IDR_419_469",0.485256045592975
"P09497_IDR_156_188",0.523217732194881
"P09529_IDR_1_54",1
"P09601_IDR_226_272",1
"P09603_IDR_168_554",1
"P09619_IDR_705_793",0.515281318092351
"P09619_IDR_967_1106",0.484718681907649
"P09629_IDR_1_181",1
"P09630_IDR_193_235",0.494843780280679
"P09630_IDR_8_156",0.505156219719321
"P09651_IDR_182_372",1
"P0C6C1_IDR_189_535",1
"P0C7H8_IDR_1_128",1
"P0C7H9_IDR_1_56",0.49028895235941
"P0C7H9_IDR_379_460",0.50971104764059
"P0C7I0_IDR_1_57",0.310071085935028
"P0C7I0_IDR_379_447",0.330446711887637
"P0C7I0_IDR_471_525",0.359482202177334
"P0C7I6_IDR_1_36",0.301418034210326
"P0C7V6_IDR_227_349",0.349519682256805
"P0C7V6_IDR_360_817",0.294030816477169
"P0C7W0_IDR_1_189",1
"P0C7W9_IDR_1_464",1
"P0C7X1_IDR_354_449",1
"P0C7X2_IDR_81_179",1
"P0C851_IDR_1_39",1
"P0C862_IDR_9_195",1
"P0C874_IDR_33_526",0.474774280482193
"P0C874_IDR_534_884",0.525225719517807
"P0C875_IDR_216_324",1
"P0C881_IDR_646_757",0.480309619372801
"P0C881_IDR_785_870",0.519690380627199
"P0CAP1_IDR_149_185",0.291893052512504
"P0CAP1_IDR_37_71",0.400185271231088
"P0CAP1_IDR_407_448",0.307921676256407
"P0CAP2_IDR_1_368",1
"P0CB47_IDR_176_223",0.393018100299455
"P0CB47_IDR_301_393",0.606981899700545
"P0CF97_IDR_1_59",1
"P0CJ79_IDR_18_185",1
"P0CJ92_IDR_1_127",0.509559214033533
"P0CJ92_IDR_279_604",0.490440785966467
"P0CL80_IDR_1_117",1
"P0CL81_IDR_1_117",1
"P0CV98_IDR_1_105",1
"P0CV99_IDR_1_111",1
"P0CW00_IDR_1_105",1
"P0CW01_IDR_1_105",1
"P0CW18_IDR_30_102",0.29174670564868
"P0CW18_IDR_420_472",0.333207262342152
"P0CW18_IDR_571_603",0.375046032009168
"P0CW19_IDR_1_52",1
"P0CW20_IDR_1_52",1
"P0CW24_IDR_332_399",1
"P0CW27_IDR_1_35",0.569828989710558
"P0CW27_IDR_164_439",0.430171010289442
"P0DJ93_IDR_46_91",1
"P0DMB1_IDR_161_279",0.469316941457586
"P0DMB1_IDR_1_74",0.530683058542414
"P0DMB2_IDR_1_74",1
"P0DMP2_IDR_170_228",0.536841782123945
"P0DMP2_IDR_404_446",0.463158217876055
"P0DMQ5_IDR_65_153",1
"P0DMQ9_IDR_1_115",1
"P0DMR1_IDR_192_293",0.513712896803802
"P0DMR1_IDR_89_186",0.486287103196198
"P0DMS9_IDR_177_266",1
"P0DMU7_IDR_1_120",1
"P0DMU8_IDR_1_120",1
"P0DMU9_IDR_1_118",1
"P0DMV0_IDR_1_120",1
"P0DMV1_IDR_1_118",1
"P0DMV2_IDR_1_118",1
"P0DMW4_IDR_1_31",1
"P0DMW5_IDR_1_31",1
"P0DN86_IDR_122_165",1
"P0DPQ3_IDR_1_163",1
"P0DQD5_IDR_343_375",1
"P10071_IDR_1_515",0.491222129055352
"P10071_IDR_584_1580",0.508777870944648
"P10072_IDR_83_232",1
"P10073_IDR_132_266",1
"P10074_IDR_113_290",1
"P10075_IDR_1_204",1
"P10092_IDR_43_83",1
"P10109_IDR_1_63",1
"P10124_IDR_43_158",1
"P10242_IDR_1_37",0.391882071033401
"P10242_IDR_188_479",0.286259464215999
"P10242_IDR_505_600",0.321858464750601
"P10243_IDR_1_32",0.393581188771791
"P10243_IDR_182_567",0.295700282157329
"P10243_IDR_594_710",0.31071852907088
"P10244_IDR_178_658",1
"P10253_IDR_29_79",1
"P10643_IDR_211_241",1
"P10644_IDR_62_94",1
"P10645_IDR_64_433",1
"P10696_IDR_494_532",1
"P10720_IDR_1_38",1
"P10721_IDR_695_759",0.548120419486195
"P10721_IDR_940_976",0.451879580513805
"P10747_IDR_182_220",1
"P10767_IDR_38_71",1
"P10826_IDR_1_81",0.452718117439177
"P10826_IDR_418_455",0.547281882560823
"P10827_IDR_129_159",0.350544137872507
"P10827_IDR_1_41",0.301543790182746
"P10827_IDR_371_490",0.347912071944747
"P10828_IDR_182_213",0.37841711891241
"P10828_IDR_1_95",0.330003986464283
"P10828_IDR_232_262",0.291578894623307
"P10911_IDR_430_494",0.471824978386357
"P10911_IDR_818_894",0.528175021613643
"P10912_IDR_353_482",1
"P11308_IDR_243_299",0.499940519506758
"P11310_IDR_1_34",1
"P11362_IDR_1_32",0.462437587646362
"P11362_IDR_768_822",0.537562412353638
"P11387_IDR_1_202",1
"P11388_IDR_1091_1121",0.498668206251608
"P11388_IDR_1187_1531",0.501331793748392
"P11473_IDR_102_221",1
"P11474_IDR_152_190",0.539299876886738
"P11474_IDR_1_73",0.460700123113262
"P12270_IDR_1141_1200",0.13388131614688
"P12270_IDR_1206_1254",0.151465099049268
"P12270_IDR_1398_2363",0.189421124132472
"P12272_IDR_70_177",1
"P12314_IDR_320_374",1
"P12318_IDR_247_279",1
"P12524_IDR_1_286",1
"P12532_IDR_1_41",1
"P12643_IDR_1_45",1
"P12644_IDR_1_49",1
"P13521_IDR_122_184",0.177848959414827
"P13521_IDR_207_303",0.223273889122622
"P13521_IDR_373_429",0.144016953901866
"P13521_IDR_443_480",0.149237654155946
"P13521_IDR_552_582",0.15493978313919
"P13521_IDR_69_104",0.150682760265549
"P13533_IDR_1908_1939",1
"P13569_IDR_1443_1480",0.459839492277685
"P13569_IDR_646_839",0.540160507722315
"P13591_IDR_763_858",1
"P13945_IDR_368_408",0.315400826596472
"P13994_IDR_257_386",1
"P14061_IDR_290_328",1
"P14136_IDR_1_61",1
"P14138_IDR_177_238",0.521596630719574
"P14138_IDR_17_93",0.478403369280426
"P14209_IDR_1_147",1
"P14210_IDR_1_34",1
"P14314_IDR_204_272",0.369097411607041
"P14314_IDR_278_358",0.630902588392959
"P14316_IDR_116_248",1
"P14317_IDR_1_426",1
"P14384_IDR_399_443",1
"P14410_IDR_1_61",1
"P14416_IDR_219_374",1
"P14543_IDR_285_360",1
"P14598_IDR_285_390",1
"P14923_IDR_1_111",1
"P15036_IDR_1_67",0.473389251204966
"P15036_IDR_313_348",0.526610748795034
"P15056_IDR_102_152",0.346681188772093
"P15056_IDR_1_41",0.329959236781739
"P15056_IDR_302_445",0.323359574446168
"P15144_IDR_37_67",1
"P15169_IDR_421_458",1
"P15170_IDR_1_71",1
"P15172_IDR_1_148",0.560508510054926
"P15172_IDR_166_319",0.439491489945074
"P15173_IDR_137_224",0.449244956427095
"P15173_IDR_1_97",0.550755043572905
"P15260_IDR_314_444",1
"P15291_IDR_61_124",1
"P15311_IDR_353_547",1
"P15863_IDR_223_514",0.447210637154255
"P15880_IDR_1_57",1
"P15882_IDR_138_197",1
"P15884_IDR_1_570",0.520775704821955
"P15884_IDR_626_667",0.479224295178045
"P15907_IDR_1_89",1
"P15918_IDR_1_97",0.414601337428639
"P15918_IDR_218_259",0.585398662571361
"P15923_IDR_1_556",0.474746359841407
"P15923_IDR_612_654",0.525253640158593
"P15924_IDR_630_660",1
"P15927_IDR_1_43",0.600800782692109
"P15927_IDR_172_202",0.399199217307891
"P15976_IDR_1_284",0.504077956448549
"P15976_IDR_288_413",0.495922043551451
"P16070_IDR_149_643",1
"P16112_IDR_679_2281",1
"P16118_IDR_1_37",1
"P16144_IDR_1405_1436",1
"P16150_IDR_1_400",1
"P16410_IDR_192_223",1
"P16415_IDR_45_162",1
"P16455_IDR_177_207",1
"P16471_IDR_346_406",0.539677978325613
"P16471_IDR_409_500",0.460322021674387
"P16499_IDR_821_860",1
"P16519_IDR_600_638",1
"P16591_IDR_386_452",1
"P16860_IDR_1_134",1
"P16871_IDR_1_33",0.493370276961639
"P16871_IDR_316_448",0.506629723038361
"P16885_IDR_1206_1265",1
"P16989_IDR_167_372",0.687395828058402
"P16989_IDR_1_83",0.312604171941598
"P17010_IDR_259_408",1
"P17014_IDR_59_177",1
"P17017_IDR_1_140",1
"P17020_IDR_1_238",1
"P17021_IDR_48_188",1
"P17022_IDR_1_36",0.504566707254622
"P17041_IDR_1_104",1
"P17096_IDR_1_107",1
"P17097_IDR_19_195",1
"P17098_IDR_491_529",0.61239753234777
"P17098_IDR_78_247",0.38760246765223
"P17181_IDR_509_557",1
"P17252_IDR_294_330",1
"P17275_IDR_1_273",1
"P17302_IDR_241_382",1
"P17342_IDR_1_47",1
"P17844_IDR_1_39",0.395295699422037
"P17844_IDR_478_614",0.604704300577963
"P17861_IDR_1_261",1
"P17936_IDR_112_208",1
"P17947_IDR_83_167",1
"P17948_IDR_1163_1292",0.430286312114548
"P17948_IDR_932_989",0.569713687885452
"P17980_IDR_1_34",1
"P18031_IDR_292_401",1
"P18065_IDR_1_79",0.406474876943068
"P19113_IDR_480_617",1
"P19174_IDR_1231_1290",1
"P19235_IDR_1_32",0.5148967442106
"P19235_IDR_340_425",0.4851032557894
"P19237_IDR_129_187",1
"P19338_IDR_1_304",0.62867872484567
"P19338_IDR_649_710",0.37132127515433
"P19404_IDR_1_35",1
"P19419_IDR_90_366",1
"P20073_IDR_1_170",1
"P20138_IDR_265_335",1
"P20226_IDR_1_158",1
"P20248_IDR_1_169",1
"P20265_IDR_1_266",0.508965750110326
"P20265_IDR_408_443",0.491034249889674
"P20290_IDR_1_51",0.471844513980202
"P20290_IDR_171_206",0.528155486019798
"P20309_IDR_266_486",1
"P20333_IDR_202_376",0.452863377323999
"P20333_IDR_390_461",0.547136622676001
"P20339_IDR_184_215",1
"P20849_IDR_248_921",1
"P20908_IDR_1_32",0.475500890091297
"P20908_IDR_241_1604",0.524499109908703
"P20916_IDR_537_591",1
"P20930_IDR_90_4057",1
"P20936_IDR_1_168",1
"P20941_IDR_37_75",1
"P20963_IDR_58_164",1
"P21127_IDR_1_420",1
"P21128_IDR_46_94",1
"P21246_IDR_1_168",1
"P21817_IDR_4249_4538",0.267532337284248
"P21854_IDR_17_121",1
"P21817_IDR_4585_4625",0.242964101232869
"P21860_IDR_981_1317",1
"P21912_IDR_1_36",1
"P21917_IDR_1_32",0.494098497600093
"P21917_IDR_226_349",0.505901502399907
"P21918_IDR_1_38",0.51858049778193
"P21918_IDR_397_477",0.48141950221807
"P21953_IDR_1_67",1
"P22459_IDR_1_170",0.622444017378572
"P22459_IDR_572_653",0.377555982621428
"P22460_IDR_1_116",0.442622266813342
"P22460_IDR_280_315",0.291391442756767
"P22460_IDR_527_613",0.265986290429892
"P22466_IDR_1_33",0.480900647083738
"P22466_IDR_45_79",0.519099352916262
"P22492_IDR_112_207",0.605329774023154
"P22492_IDR_1_40",0.394670225976846
"P22528_IDR_1_89",1
"P22557_IDR_1_85",0.49535711139105
"P22557_IDR_98_136",0.50464288860895
"P22607_IDR_1_44",0.496467857105786
"P22607_IDR_763_806",0.503532142894214
"P22626_IDR_189_353",1
"P22670_IDR_107_433",0.222164529739447
"P22670_IDR_1_101",0.251826689512189
"P22670_IDR_515_572",0.226244212814597
"P23284_IDR_1_37",1
"P23327_IDR_24_624",1
"P23352_IDR_1_40",1
"P23378_IDR_1_54",1
"P23381_IDR_1_81",1
"P23409_IDR_1_137",0.515031070157262
"P23409_IDR_146_242",0.484968929842738
"P23415_IDR_1_34",0.413822565183643
"P23415_IDR_344_408",0.586177434816357
"P23416_IDR_1_40",0.43014853506664
"P23416_IDR_352_411",0.56985146493336
"P23443_IDR_19_65",0.480676672214311
"P23443_IDR_423_525",0.519323327785689
"P23458_IDR_1_31",1
"P23468_IDR_1291_1332",1
"P23469_IDR_1_109",1
"P23470_IDR_447_788",1
"P23471_IDR_412_1662",1
"P23497_IDR_1_42",0.293796777548989
"P24468_IDR_141_171",0.515527709305163
"P24530_IDR_28_86",0.527688566350945
"P24530_IDR_408_442",0.472311433649055
"P24534_IDR_71_113",1
"P24539_IDR_1_52",1
"P24557_IDR_291_323",1
"P24588_IDR_1_335",1
"P24592_IDR_88_162",1
"P24593_IDR_99_188",1
"P24723_IDR_308_347",1
"P24863_IDR_249_283",1
"P24864_IDR_1_102",1
"P25054_IDR_1_71",0.208999486680198
"P25054_IDR_182_308",0.21289118248328
"P25054_IDR_735_2843",0.359772278722376
"P25054_IDR_76_138",0.218337052114145
"P25063_IDR_1_60",1
"P25067_IDR_1_572",1
"P25092_IDR_1019_1055",1
"P25100_IDR_1_90",0.340677149683993
"P25705_IDR_1_45",1
"P25929_IDR_342_384",1
"P25940_IDR_222_1508",1
"P25942_IDR_217_277",1
"P25963_IDR_1_42",1
"P26006_IDR_863_897",1
"P26022_IDR_1_64",0.513556322378649
"P26022_IDR_66_168",0.48644367762135
"P26038_IDR_368_416",0.479970526383647
"P26038_IDR_423_516",0.520029473616353
"P26045_IDR_347_503",1
"P26196_IDR_1_71",1
"P26358_IDR_661_729",0.383730593295394
"P26358_IDR_94_349",0.616269406704606
"P26367_IDR_115_326",1
"P26368_IDR_102_144",0.293594077207809
"P26368_IDR_1_92",0.70640592279219
"P27487_IDR_1_38",1
"P27540_IDR_1_99",0.535916987860625
"P27540_IDR_466_763",0.464083012139375
"P27544_IDR_313_350",1
"P27658_IDR_35_592",1
"P27694_IDR_114_181",1
"P27695_IDR_1_57",1
"P27708_IDR_1814_1914",1
"P27797_IDR_357_417",1
"P27815_IDR_1_336",0.257421142436961
"P27815_IDR_712_840",0.347283343899656
"P27815_IDR_842_886",0.395295513663382
"P27816_IDR_53_1152",1
"P27824_IDR_1_55",0.311196030712853
"P27824_IDR_504_592",0.688803969287147
"P27986_IDR_82_112",1
"P27987_IDR_17_570",0.589024205780453
"P27987_IDR_573_641",0.410975794219547
"P28039_IDR_1_38",1
"P28358_IDR_1_153",0.48027588258015
"P28358_IDR_155_274",0.51972411741985
"P28360_IDR_1_175",1
"P28370_IDR_112_164",0.482767566114899
"P28370_IDR_1_84",0.517232433885101
"P28472_IDR_1_31",0.449215281421027
"P28472_IDR_336_436",0.550784718578973
"P28476_IDR_1_54",0.46267413538774
"P28476_IDR_355_427",0.53732586461226
"P28562_IDR_315_367",1
"P28566_IDR_214_282",1
"P28698_IDR_105_383",0.551114738003449
"P28698_IDR_1_68",0.448885261996551
"P28702_IDR_1_200",0.454549304622202
"P28702_IDR_271_334",0.545450695377798
"P28715_IDR_1024_1157",0.608224906130522
"P28715_IDR_296_736",0.391775093869478
"P28749_IDR_332_375",0.247520667654801
"P28749_IDR_616_691",0.241908714069674
"P29350_IDR_528_595",0.505443316853536
"P29353_IDR_1_143",0.497815886394483
"P29353_IDR_326_479",0.502184113605517
"P29371_IDR_1_40",0.505262788944024
"P29371_IDR_381_465",0.494737211055976
"P29372_IDR_1_74",1
"P29374_IDR_1203_1257",0.11843851591434
"P29374_IDR_128_169",0.182523448197554
"P29374_IDR_270_307",0.156786288898035
"P29374_IDR_406_608",0.381640500104171
"P29374_IDR_615_1167",0.160611246885901
"P29375_IDR_1277_1436",0.302256055268324
"P29375_IDR_1475_1609",0.352887754332947
"P29375_IDR_182_287",0.344856190398729
"P29376_IDR_244_276",0.545500448189766
"P29376_IDR_797_864",0.454499551810234
"P29400_IDR_1_1445",1
"P29466_IDR_86_131",1
"P29474_IDR_1_65",0.341389177975855
"P29474_IDR_595_641",0.330692066494769
"P30260_IDR_783_824",0.54619882003238
"P30273_IDR_47_86",1
"P30291_IDR_1_281",0.63082651626494
"P30291_IDR_603_646",0.36917348373506
"P30304_IDR_1_334",1
"P30305_IDR_1_378",1
"P30307_IDR_1_264",1
"P30405_IDR_1_43",1
"P30411_IDR_1_44",0.493844568670009
"P30411_IDR_354_391",0.506155431329991
"P30414_IDR_1284_1462",0.507189125832767
"P30414_IDR_180_1262",0.492810874167233
"P30419_IDR_1_85",1
"P30518_IDR_1_31",1
"P30519_IDR_1_31",0.548989157315604
"P30519_IDR_250_292",0.451010842684396
"P30531_IDR_1_43",1
"P30532_IDR_1_41",1
"P30533_IDR_1_51",1
"P30550_IDR_1_33",0.490330089631515
"P30989_IDR_387_418",0.53170221593054
"P31146_IDR_394_437",1
"P31152_IDR_336_415",0.535057597134058
"P31152_IDR_467_587",0.464942402865942
"P31249_IDR_1_432",1
"P31260_IDR_1_351",1
"P31267_IDR_1_156",1
"P31268_IDR_1_162",0.428001043386091
"P31268_IDR_186_230",0.571998956613909
"P31269_IDR_17_214",1
"P31270_IDR_1_247",1
"P31271_IDR_183_225",0.507562689312792
"P31271_IDR_25_169",0.492437310687207
"P31273_IDR_1_195",0.386471246342244
"P31273_IDR_205_242",0.613528753657756
"P31274_IDR_1_201",1
"P31275_IDR_1_94",0.516154099450275
"P31275_IDR_99_220",0.483845900549725
"P31276_IDR_21_176",0.320486273373115
"P31645_IDR_1_78",1
"P31689_IDR_367_397",1
"P31749_IDR_111_142",1
"P31751_IDR_112_143",1
"P31785_IDR_338_369",1
"P31948_IDR_188_223",1
"P31994_IDR_254_310",1
"P32004_IDR_1154_1218",1
"P32019_IDR_226_305",1
"P32121_IDR_350_382",1
"P32238_IDR_241_316",0.418610726136467
"P32238_IDR_390_428",0.581389273863533
"P32239_IDR_252_334",0.4561807717915
"P32239_IDR_412_447",0.543819228208499
"P32241_IDR_410_457",1
"P32242_IDR_1_354",1
"P32243_IDR_1_283",1
"P32247_IDR_1_35",0.508735093294297
"P32247_IDR_351_399",0.491264906705703
"P32248_IDR_1_38",1
"P32745_IDR_333_418",0.599077156015933
"P32780_IDR_271_373",0.485753963434612
"P32780_IDR_418_450",0.514246036565388
"P32926_IDR_865_914",1
"P32927_IDR_529_629",0.230652605307113
"P32927_IDR_634_756",0.242135191832643
"P32927_IDR_769_800",0.252727985521796
"P32927_IDR_831_862",0.274484217338448
"P32942_IDR_514_547",1
"P32970_IDR_1_48",1
"P32971_IDR_1_32",1
"P33032_IDR_1_32",1
"P33151_IDR_1_43",0.434994658630995
"P33151_IDR_666_700",0.565005341369005
"P33176_IDR_370_438",0.462070956046011
"P33176_IDR_886_963",0.537929043953989
"P33240_IDR_194_534",1
"P33241_IDR_1_221",0.557987867147493
"P33241_IDR_240_315",0.442012132852507
"P33316_IDR_1_109",1
"P33402_IDR_1_83",1
"P33527_IDR_269_306",0.509924761823907
"P33527_IDR_872_952",0.490075238176093
"P33778_IDR_1_35",1
"P33897_IDR_1_64",1
"P33908_IDR_1_189",1
"P33981_IDR_197_512",1
"P33991_IDR_1_146",1
"P34741_IDR_1_201",1
"P34969_IDR_1_73",0.311581419699747
"P34969_IDR_272_319",0.383310545937232
"P34969_IDR_408_479",0.305108034363021
"P34972_IDR_322_360",1
"P34981_IDR_224_260",0.555984006238026
"P34981_IDR_338_398",0.444015993761974
"P34995_IDR_1_38",0.310461769152674
"P34995_IDR_236_321",0.326711016246555
"P34995_IDR_371_402",0.362827214600771
"P34998_IDR_414_444",1
"P35052_IDR_402_443",0.526356860649181
"P35052_IDR_472_558",0.473643139350819
"P35070_IDR_143_178",0.509113498743791
"P35070_IDR_32_65",0.490886501256209
"P35125_IDR_1142_1306",0.484156044288832
"P35125_IDR_484_535",0.515843955711168
"P35212_IDR_109_141",0.565948042501423
"P35212_IDR_242_333",0.434051957498577
"P35221_IDR_635_673",0.503246326807699
"P35221_IDR_863_897",0.496753673192301
"P35222_IDR_1_64",0.485066018014366
"P35222_IDR_74_121",0.514933981985634
"P35226_IDR_232_326",1
"P35227_IDR_234_344",1
"P35228_IDR_13_79",1
"P35236_IDR_1_43",1
"P35240_IDR_443_528",1
"P35321_IDR_1_89",1
"P35325_IDR_1_72",1
"P35346_IDR_1_36",0.448166305259574
"P35346_IDR_324_364",0.551833694740426
"P35348_IDR_217_263",0.512951248008339
"P35348_IDR_350_423",0.487048751991661
"P35367_IDR_224_410",1
"P35368_IDR_1_39",0.239528581066245
"P35368_IDR_238_285",0.241825031039492
"P35368_IDR_369_478",0.266171948054509
"P35368_IDR_480_520",0.252474439839754
"P35372_IDR_1_64",0.48319268889564
"P35372_IDR_358_400",0.51680731110436
"P35398_IDR_119_238",0.487689678711052
"P35398_IDR_1_65",0.512310321288948
"P35408_IDR_220_272",0.537454297697658
"P35408_IDR_353_468",0.462545702302342
"P35414_IDR_328_380",1
"P35568_IDR_1152_1224",0.226203793470637
"P35579_IDR_1899_1960",1
"P35580_IDR_1906_1976",1
"P35590_IDR_788_828",1
"P35606_IDR_826_906",1
"P35610_IDR_1_42",0.535557404085165
"P35610_IDR_84_118",0.464442595914835
"P35611_IDR_1_37",0.242571478152878
"P35611_IDR_388_420",0.238503919764711
"P35611_IDR_422_574",0.235545962879236
"P35611_IDR_581_737",0.283378639203175
"P35613_IDR_349_385",1
"P35637_IDR_1_283",0.684573507342665
"P35637_IDR_373_526",0.315426492657335
"P35638_IDR_33_126",1
"P35658_IDR_408_699",0.205458698510474
"P35658_IDR_733_775",0.260626571380508
"P35659_IDR_1_76",0.380563915282327
"P35658_IDR_784_819",0.254186953445914
"P35658_IDR_886_2090",0.279727776663103
"P35869_IDR_1_36",0.397743987186499
"P35869_IDR_385_758",0.277505372185869
"P35869_IDR_805_848",0.324750640627632
"P35900_IDR_1_31",1
"P35908_IDR_1_110",0.307825714971555
"P35908_IDR_507_629",0.692174285028445
"P35913_IDR_819_854",1
"P35916_IDR_1177_1328",0.490052689533259
"P35916_IDR_962_1004",0.509947310466741
"P35968_IDR_1169_1304",0.452417773044892
"P35968_IDR_941_995",0.547582226955108
"P36021_IDR_1_90",0.566777519825574
"P36021_IDR_505_539",0.433222480174426
"P36269_IDR_1_34",1
"P36382_IDR_240_358",1
"P36383_IDR_104_166",0.556836788213455
"P36383_IDR_298_396",0.443163211786545
"P36507_IDR_1_41",0.449467359336379
"P36507_IDR_282_313",0.550532640663621
"P36508_IDR_365_422",1
"P37231_IDR_1_135",0.475025961038682
"P37231_IDR_187_251",0.524974038961318
"P37275_IDR_1_961",0.260148526414438
"P37275_IDR_964_1124",0.739851473585562
"P37288_IDR_1_45",0.328963802046304
"P37288_IDR_249_285",0.3583603244439
"P37288_IDR_369_418",0.312675873509796
"P37840_IDR_1_140",1
"P38159_IDR_82_391",1
"P38398_IDR_100_179",0.52323748571162
"P38398_IDR_184_1646",0.47676251428838
"P38432_IDR_99_447",1
"P38435_IDR_727_758",1
"P38570_IDR_158_198",1
"P38646_IDR_1_42",1
"P38935_IDR_649_725",0.579727453577093
"P38935_IDR_783_879",0.420272546422907
"P38936_IDR_81_164",1
"P39023_IDR_1_31",1
"P39059_IDR_1_36",0.388671694806036
"P40189_IDR_698_887",1
"P40197_IDR_474_505",1
"P40198_IDR_195_225",1
"P40200_IDR_384_446",0.489118761262278
"P40200_IDR_448_481",0.510881238737722
"P40222_IDR_1_172",0.550375040840081
"P40222_IDR_486_546",0.449624959159919
