"","GO0051650_establishment_of_vesicle_localization"
"Q7Z6Z7_IDR_3238_3281",0.0671162473845958
"Q7Z6Z7_IDR_3305_3335",0.0634507434399064
"Q7Z6Z7_IDR_3345_3459",0.0741047796865176
"Q7Z6Z7_IDR_3461_3574",0.0645425033709921
"Q7Z6Z7_IDR_3625_3706",0.0702465983694161
"Q7Z6Z7_IDR_3736_3842",0.0720234524530478
"Q7Z736_IDR_25_55",0.343493134620766
"Q7Z736_IDR_558_625",0.33085526220339
"Q7Z736_IDR_751_793",0.325651603175844
"Q7Z739_IDR_1_52",0.510626730587095
"Q7Z739_IDR_199_391",0.489373269412905
"Q7Z794_IDR_1_61",0.507108505464113
"Q7Z794_IDR_492_578",0.492891494535887
"Q7Z7A1_IDR_1_77",0.14328444369908
"Q7Z7F0_IDR_568_610",0.240935016079307
"Q7Z7G1_IDR_1_303",1
"Q7Z7G2_IDR_1_127",0.547346761980935
"Q7Z7G2_IDR_129_160",0.452653238019065
"Q7Z7G8_IDR_1245_1318",0.136526528445833
"Q7Z7G8_IDR_1762_1799",0.14247467505995
"Q7Z7G8_IDR_1858_1889",0.144800512282282
"Q7Z7G8_IDR_2077_2107",0.140588734498599
"Q7Z7G8_IDR_294_340",0.146292832825785
"Q7Z7G8_IDR_95_134",0.140859754234808
"Q7Z7G8_IDR_971_1048",0.148456962652743
"Q7Z7H8_IDR_1_33",1
"Q7Z7J5_IDR_136_172",0.50437667213196
"Q7Z7J5_IDR_34_82",0.49562332786804
"Q7Z7J9_IDR_1_57",1
"Q7Z7K2_IDR_1_430",1
"Q7Z7L8_IDR_1_435",1
"Q7Z7L9_IDR_1_277",1
"Q7Z7M0_IDR_2810_2845",1
"Q7Z7M8_IDR_1_68",1
"Q86SQ6_IDR_204_247",0.526934190394522
"Q86SQ6_IDR_325_529",0.473065809605478
"Q86SQ7_IDR_1_299",1
"Q86SR1_IDR_1_74",1
"Q86SS6_IDR_86_218",1
"Q86SU0_IDR_214_546",1
"Q86SX6_IDR_1_40",1
"Q86T03_IDR_1_76",1
"Q86T13_IDR_287_490",1
"Q86T20_IDR_1_102",1
"Q86T24_IDR_121_483",1
"Q86T29_IDR_21_144",1
"Q86T65_IDR_1033_1068",0.35370174765396
"Q86T65_IDR_486_602",0.303400918009315
"Q86T65_IDR_988_1022",0.342897334336725
"Q86T75_IDR_1_647",0.528567607265296
"Q86T75_IDR_659_694",0.471432392734703
"Q86T82_IDR_108_339",0.472807532055111
"Q86T82_IDR_608_837",0.527192467944889
"Q86TJ5_IDR_1_33",0.503442394268526
"Q86TJ5_IDR_89_246",0.496557605731474
"Q86TL0_IDR_1_64",0.498451910892816
"Q86TL0_IDR_439_469",0.501548089107184
"Q86TL2_IDR_220_294",1
"Q86TM6_IDR_332_617",1
"Q86TN4_IDR_223_253",1
"Q86TP1_IDR_369_407",1
"Q86TU7_IDR_526_594",1
"Q86TV6_IDR_651_686",1
"Q86TY3_IDR_20_679",1
"Q86U06_IDR_1_161",0.521957321383437
"Q86U06_IDR_378_420",0.478042678616563
"Q86U17_IDR_2_44",1
"Q86U28_IDR_1_47",1
"Q86U38_IDR_1_53",1
"Q86U42_IDR_1_159",0.528932840145268
"Q86U42_IDR_250_301",0.471067159854732
"Q86UD0_IDR_309_342",0.500300767574629
"Q86UD0_IDR_97_232",0.499699232425371
"Q86UD3_IDR_1_65",1
"Q86UD4_IDR_1_202",1
"Q86UE3_IDR_113_216",1
"Q86UE4_IDR_58_582",1
"Q86UE6_IDR_365_484",1
"Q86UE8_IDR_1_239",0.48042113163647
"Q86UE8_IDR_315_409",0.51957886836353
"Q86UF2_IDR_278_319",0.327203149897128
"Q86UF2_IDR_334_468",0.361577019221494
"Q86UF2_IDR_478_677",0.311219830881378
"Q86UF4_IDR_1_236",1
"Q86UG4_IDR_1_93",1
"Q86UK0_IDR_1668_1712",1
"Q86UK5_IDR_327_367",0.129084549683394
"Q86UK5_IDR_45_75",0.117921554695722
"Q86UK5_IDR_576_607",0.130498613753301
"Q86UK5_IDR_767_820",0.152197850364475
"Q86UK5_IDR_862_933",0.166363878438194
"Q86UR5_IDR_185_540",0.265900759902823
"Q86UR5_IDR_45_82",0.250315428806528
"Q86UR5_IDR_879_919",0.239372705019824
"Q86UR5_IDR_924_1500",0.244411106270826
"Q86US8_IDR_1162_1213",0.347089020903224
"Q86US8_IDR_1_409",0.352741362601621
"Q86US8_IDR_413_508",0.300169616495155
"Q86UT5_IDR_429_459",1
"Q86UT6_IDR_39_69",1
"Q86UU0_IDR_1_1499",1
"Q86V15_IDR_1058_1154",0.127305368310627
"Q86V15_IDR_1335_1399",0.130698030122495
"Q86V15_IDR_1587_1759",0.159072403072495
"Q86V15_IDR_686_999",0.160093377293762
"Q86V20_IDR_137_168",0.322752953893994
"Q86V20_IDR_258_305",0.343869509087867
"Q86V20_IDR_52_84",0.333377537018139
"Q86V24_IDR_1_82",1
"Q86V25_IDR_1_44",0.500842967780888
"Q86V25_IDR_296_348",0.499157032219112
"Q86V40_IDR_1_38",0.314529045256131
"Q86V40_IDR_354_431",0.360828010911631
"Q86V40_IDR_446_505",0.324642943832238
"Q86V42_IDR_1_41",0.513681259716799
"Q86V42_IDR_284_546",0.486318740283201
"Q86VK4_IDR_185_215",0.32918382087074
"Q86VK4_IDR_352_404",0.344812654457827
"Q86VL8_IDR_505_567",1
"Q86VM9_IDR_1_953",1
"Q86VP1_IDR_445_536",0.450952629618363
"Q86VP1_IDR_568_712",0.549047370381636
"Q86VP3_IDR_182_466",0.566604562807892
"Q86VP3_IDR_687_745",0.433395437192108
"Q86VP6_IDR_310_342",1
"Q86VQ0_IDR_1_684",1
"Q86VQ1_IDR_1_309",0.539280453835044
"Q86VQ1_IDR_313_547",0.460719546164956
"Q86VQ3_IDR_1_453",1
"Q86VR2_IDR_1_31",0.474728893673041
"Q86VY9_IDR_162_491",0.339930488356924
"Q86VZ1_IDR_311_359",1
"Q86VZ4_IDR_1_47",0.492131816306176
"Q86VZ4_IDR_346_431",0.507868183693824
"Q86VZ6_IDR_36_172",1
"Q86W11_IDR_131_295",1
"Q86W25_IDR_107_176",1
"Q86W26_IDR_611_655",1
"Q86W33_IDR_299_332",1
"Q86W47_IDR_1_46",1
"Q86W50_IDR_382_506",1
"Q86W54_IDR_165_205",1
"Q86W56_IDR_1_449",1
"Q86W67_IDR_122_206",1
"Q86W92_IDR_258_611",0.606018736785445
"Q86W92_IDR_929_1011",0.393981263214555
"Q86WA8_IDR_584_621",1
"Q86WB0_IDR_1_68",0.538961627316297
"Q86WB0_IDR_287_421",0.461038372683703
"Q86WD7_IDR_1_40",1
"Q86WS4_IDR_1_652",1
"Q86WS5_IDR_1_63",1
"Q86WT6_IDR_1_31",1
"Q86WV1_IDR_214_291",0.54946709737519
"Q86WV1_IDR_58_96",0.45053290262481
"Q86WX3_IDR_14_59",1
"Q86WZ0_IDR_106_190",1
"Q86WZ6_IDR_74_225",1
"Q86X02_IDR_1_432",1
"Q86X10_IDR_1270_1332",0.258464984218748
"Q86X10_IDR_355_437",0.242437040838418
"Q86X10_IDR_463_499",0.255431626313551
"Q86X10_IDR_705_738",0.243666348629282
"Q86X24_IDR_234_394",1
"Q86X27_IDR_1_36",0.507725053800908
"Q86X27_IDR_288_450",0.492274946199092
"Q86X29_IDR_1_70",0.453754342823614
"Q86X29_IDR_313_649",0.546245657176386
"Q86X45_IDR_187_251",0.517449067982069
"Q86X45_IDR_387_455",0.482550932017931
"Q86XL3_IDR_118_194",0.34264417717332
"Q86XL3_IDR_611_819",0.338092335530137
"Q86XL3_IDR_876_938",0.319263487296543
"Q86XN6_IDR_18_207",1
"Q86XN7_IDR_124_944",1
"Q86XN8_IDR_1_147",0.326156911952594
"Q86XN8_IDR_485_543",0.336727855260796
"Q86XN8_IDR_554_594",0.33711523278661
"Q86XP1_IDR_1109_1145",0.333682808222421
"Q86XP1_IDR_1_60",0.308564682521789
"Q86XP1_IDR_531_715",0.35775250925579
"Q86XP3_IDR_1_198",0.502688598075383
"Q86XP3_IDR_636_938",0.497311401924617
"Q86XR2_IDR_1_35",1
"Q86XR5_IDR_120_153",0.520325896371932
"Q86XR5_IDR_36_82",0.479674103628068
"Q86XR7_IDR_1_74",1
"Q86XR8_IDR_1_481",1
"Q86XS5_IDR_22_91",1
"Q86XS8_IDR_316_375",1
"Q86Y37_IDR_339_369",0.510041462849967
"Q86Y38_IDR_37_250",1
"Q86Y46_IDR_1_45",0.497837015154887
"Q86Y46_IDR_486_540",0.502162984845113
"Q86Y82_IDR_129_178",1
"Q86Y91_IDR_391_521",0.522262879448491
"Q86Y91_IDR_523_852",0.477737120551509
"Q86Y97_IDR_239_383",1
"Q86YA3_IDR_1183_1230",0.339967941013056
"Q86YA3_IDR_535_1181",0.341811910744543
"Q86YA3_IDR_76_528",0.318220148242401
"Q86YC2_IDR_1_855",1
"Q86YD1_IDR_1_89",1
"Q86YD3_IDR_265_334",1
"Q86YD5_IDR_279_345",1
"Q86YD7_IDR_1_464",1
"Q86YE8_IDR_79_133",1
"Q86YF9_IDR_248_285",0.208101684497172
"Q86YF9_IDR_292_552",0.3517316967005
"Q86YF9_IDR_554_595",0.201110606556486
"Q86YS7_IDR_258_340",0.32487654060199
"Q86YS7_IDR_638_673",0.347395461592426
"Q86YS7_IDR_800_866",0.327727997805584
"Q86YT5_IDR_162_199",1
"Q86YT9_IDR_299_394",1
"Q86YV0_IDR_154_237",0.312796622778179
"Q86YV0_IDR_45_126",0.347549309685862
"Q86YV0_IDR_740_1011",0.33965406753596
"Q86YV5_IDR_1160_1206",0.508642538011446
"Q86YV5_IDR_1_937",0.491357461988555
"Q86YV6_IDR_1_83",1
"Q86YW0_IDR_303_340",1
"Q86YW5_IDR_136_227",1
"Q86YW9_IDR_1193_1230",0.255598537296826
"Q86YW9_IDR_1371_1401",0.239049778797652
"Q86YW9_IDR_1716_2145",0.243703664764008
"Q86YW9_IDR_629_694",0.261648019141514
"Q86YZ3_IDR_90_2850",1
"Q86Z02_IDR_529_599",0.246174220476674
"Q86Z02_IDR_89_171",0.257654579750941
"Q8IUG5_IDR_1920_2554",0.393151668519942
"Q8IUH2_IDR_77_117",1
"Q8IUH4_IDR_1_48",1
"Q8IUH5_IDR_1_55",1
"Q8IUH8_IDR_218_249",0.328231680002866
"Q8IUH8_IDR_532_626",0.340700602916978
"Q8IUH8_IDR_642_684",0.331067717080157
"Q8IUK5_IDR_1_34",0.324218825111353
"Q8IUK5_IDR_349_426",0.331359415260487
"Q8IUK5_IDR_36_71",0.34442175962816
"Q8IUK8_IDR_1_55",1
"Q8IUL8_IDR_1122_1156",0.502520015742974
"Q8IUL8_IDR_1_38",0.497479984257026
"Q8IUM7_IDR_327_802",1
"Q8IUN9_IDR_1_61",1
"Q8IUQ0_IDR_293_354",1
"Q8IUQ4_IDR_1_31",1
"Q8IUR6_IDR_1_449",1
"Q8IUS5_IDR_1_34",1
"Q8IUW3_IDR_204_357",1
"Q8IV35_IDR_327_361",0.462199482113402
"Q8IV35_IDR_526_608",0.537800517886598
"Q8IV36_IDR_570_675",1
"Q8IV38_IDR_367_441",1
"Q8IV45_IDR_33_90",1
"Q8IV48_IDR_1_59",1
"Q8IV50_IDR_121_173",0.501656742504803
"Q8IV50_IDR_1_65",0.498343257495197
"Q8IV53_IDR_453_791",1
"Q8IV56_IDR_1_129",1
"Q8IV61_IDR_548_690",1
"Q8IV63_IDR_31_145",1
"Q8IV76_IDR_188_246",0.344454266482756
"Q8IV76_IDR_289_690",0.345094973527822
"Q8IV76_IDR_710_771",0.310450759989423
"Q8IV77_IDR_538_575",1
"Q8IVA1_IDR_1_136",1
"Q8IVB4_IDR_494_529",0.509233647405614
"Q8IVB4_IDR_532_645",0.490766352594386
"Q8IVB5_IDR_1_74",1
"Q8IVF6_IDR_225_347",1
"Q8IVG5_IDR_77_160",1
"Q8IVH2_IDR_1_327",0.322989013922838
"Q8IVH2_IDR_331_451",0.337348993512985
"Q8IVH2_IDR_581_680",0.339661992564177
"Q8IVH8_IDR_293_538",1
"Q8IVI9_IDR_316_437",1
"Q8IVJ1_IDR_1_93",1
"Q8IVL0_IDR_181_1912",0.328376125990645
"Q8IVL0_IDR_2323_2385",0.341043507630123
"Q8IVL0_IDR_39_78",0.330580366379232
"Q8IVL1_IDR_191_2012",0.327324114265426
"Q8IVL1_IDR_2457_2488",0.340276527304572
"Q8IVL1_IDR_43_84",0.332399358430002
"Q8IVL5_IDR_1_37",1
"Q8IVL6_IDR_694_736",1
"Q8IVM0_IDR_25_306",1
"Q8IVN3_IDR_50_82",1
"Q8IW52_IDR_644_749",0.5146837712653
"Q8IW70_IDR_1_48",0.502654346311145
"Q8IW70_IDR_417_524",0.497345653688855
"Q8IW93_IDR_1_348",1
"Q8IWA0_IDR_758_807",1
"Q8IWA4_IDR_548_581",1
"Q8IWA6_IDR_1_41",0.311519965223628
"Q8IWA6_IDR_185_383",0.327233844339904
"Q8IWA6_IDR_76_129",0.361246190436469
"Q8IWB1_IDR_40_135",1
"Q8IWB4_IDR_1_1332",1
"Q8IWB6_IDR_518_1469",1
"Q8IWB9_IDR_1_34",0.189494297454248
"Q8IWB9_IDR_40_532",0.207577094054949
"Q8IWB9_IDR_643_682",0.209363292273915
"Q8IWB9_IDR_712_817",0.188816820102534
"Q8IWB9_IDR_919_995",0.204748496114354
"Q8IWC1_IDR_1_876",1
"Q8IWD4_IDR_1_170",0.483309811608031
"Q8IWD4_IDR_219_279",0.516690188391969
"Q8IWJ2_IDR_1434_1562",0.359038455321827
"Q8IWJ2_IDR_916_951",0.339094132680111
"Q8IWK6_IDR_1066_1282",0.321958334405711
"Q8IWK6_IDR_1_35",0.326888157402392
"Q8IWK6_IDR_946_988",0.351153508191897
"Q8IWL2_IDR_1_103",1
"Q8IWN7_IDR_115_147",0.198537195106576
"Q8IWN7_IDR_1162_2400",0.221223329094109
"Q8IWN7_IDR_233_299",0.207924372053864
"Q8IWN7_IDR_345_404",0.190813303838023
"Q8IWN7_IDR_414_1116",0.181501799907428
"Q8IWQ3_IDR_345_520",0.516040593428088
"Q8IWQ3_IDR_631_736",0.483959406571912
"Q8IWR0_IDR_175_433",1
"Q8IWS0_IDR_134_206",0.481016024671968
"Q8IWS0_IDR_331_365",0.518983975328032
"Q8IWT1_IDR_187_228",1
"Q8IWT3_IDR_1435_1468",0.230554726922632
"Q8IWT3_IDR_577_636",0.228036172813792
"Q8IWV7_IDR_992_1076",1
"Q8IWV8_IDR_1004_1085",1
"Q8IWW6_IDR_298_342",0.227955654964027
"Q8IWW6_IDR_393_465",0.243008615705733
"Q8IWW6_IDR_579_628",0.286457051423442
"Q8IWW6_IDR_81_263",0.242578677906798
"Q8IWX5_IDR_25_72",1
"Q8IWX8_IDR_283_852",0.499263960286422
"Q8IWX8_IDR_69_124",0.500736039713578
"Q8IWY8_IDR_99_650",1
"Q8IWY9_IDR_60_295",1
"Q8IWZ3_IDR_50_100",0.337937277187321
"Q8IWZ3_IDR_1437_2387",0.317831987722823
"Q8IWZ3_IDR_2403_2447",0.344230735089855
"Q8IWZ8_IDR_1_521",1
"Q8IX01_IDR_1043_1082",0.305075267095979
"Q8IX01_IDR_1_308",0.355223591598015
"Q8IX01_IDR_539_1018",0.339701141306007
"Q8IX03_IDR_385_418",0.250522830820348
"Q8IX03_IDR_422_655",0.256020104776769
"Q8IX90_IDR_101_348",0.481651496259943
"Q8IX90_IDR_382_412",0.518348503740057
"Q8IXA5_IDR_1_77",1
"Q8IXB3_IDR_1_99",1
"Q8IXF0_IDR_217_257",0.460657280809035
"Q8IXF0_IDR_449_793",0.539342719190965
"Q8IXF9_IDR_248_295",1
"Q8IXH6_IDR_1_32",0.523380761343368
"Q8IXH6_IDR_43_220",0.476619238656632
"Q8IXH8_IDR_1_47",1
"Q8IXJ6_IDR_1_36",0.496056596236836
"Q8IXJ6_IDR_353_389",0.503943403763164
"Q8IXJ9_IDR_361_1501",0.47118040771386
"Q8IXJ9_IDR_83_318",0.52881959228614
"Q8IXK0_IDR_1_785",1
"Q8IXK2_IDR_1_80",1
"Q8IXL6_IDR_1_162",1
"Q8IXL7_IDR_1_41",1
"Q8IXM2_IDR_59_172",1
"Q8IXN7_IDR_306_372",1
"Q8IXX5_IDR_1_129",1
"Q8IXZ2_IDR_23_378",0.325262831212219
"Q8IXZ2_IDR_395_594",0.333417536172941
"Q8IXZ2_IDR_788_948",0.34131963261484
"Q8IXZ3_IDR_1_165",0.331085356557276
"Q8IXZ3_IDR_283_353",0.332474493864572
"Q8IXZ3_IDR_427_490",0.336440149578152
"Q8IY17_IDR_1_156",0.352471715609209
"Q8IY17_IDR_1302_1375",0.33019185155008
"Q8IY17_IDR_349_490",0.317336432840711
"Q8IY18_IDR_1_45",1
"Q8IY22_IDR_1_34",1
"Q8IY26_IDR_1_95",1
"Q8IY33_IDR_111_196",0.317063777547979
"Q8IY33_IDR_202_236",0.345795581487222
"Q8IY33_IDR_240_734",0.337140640964799
"Q8IY37_IDR_1_230",0.497848076966836
"Q8IY37_IDR_496_584",0.502151923033164
"Q8IY42_IDR_1_314",1
"Q8IY50_IDR_1_63",1
"Q8IY95_IDR_1_77",1
"Q8IYA6_IDR_1_519",0.500752385768276
"Q8IYA6_IDR_603_657",0.499247614231724
"Q8IYA7_IDR_149_301",1
"Q8IYA8_IDR_1_119",0.51346584386422
"Q8IYA8_IDR_158_554",0.48653415613578
"Q8IYB3_IDR_128_904",1
"Q8IYB4_IDR_1_259",1
"Q8IYB5_IDR_126_467",1
"Q8IYB7_IDR_1_46",1
"Q8IYB8_IDR_1_82",0.459063795783355
"Q8IYB8_IDR_680_730",0.540936204216645
"Q8IYB9_IDR_49_136",1
"Q8IYD1_IDR_1_199",1
"Q8IYD8_IDR_1611_1808",0.233588999381258
"Q8IYD8_IDR_1_63",0.247718820677264
"Q8IYD8_IDR_647_757",0.255672817859543
"Q8IYD8_IDR_768_1605",0.263019362081934
"Q8IYD9_IDR_1_58",0.507858926355647
"Q8IYD9_IDR_60_340",0.492141073644353
"Q8IYE0_IDR_921_955",1
"Q8IYE1_IDR_1_671",0.684728440195343
"Q8IYK8_IDR_1_111",1
"Q8IYL2_IDR_41_134",1
"Q8IYL3_IDR_1_243",1
"Q8IYM0_IDR_290_654",0.582751892212251
"Q8IYM0_IDR_804_850",0.417248107787749
"Q8IYM1_IDR_318_358",1
"Q8IYN2_IDR_1_76",1
"Q8IYN6_IDR_33_164",1
"Q8IYP9_IDR_215_256",1
"Q8IYS0_IDR_1_50",0.311747056545624
"Q8IYS0_IDR_194_324",0.353922159290825
"Q8IYS0_IDR_498_612",0.334330784163551
"Q8IYS2_IDR_1_43",1
"Q8IYS4_IDR_324_371",0.334279908874833
"Q8IYS4_IDR_384_520",0.335736253975602
"Q8IYS4_IDR_57_253",0.329983837149564
"Q8IYT1_IDR_179_550",1
"Q8IYT3_IDR_1_122",1
"Q8IYT4_IDR_85_217",1
"Q8IYT8_IDR_272_801",1
"Q8IYU2_IDR_380_461",1
"Q8IYW5_IDR_89_559",1
"Q8IYX3_IDR_116_182",0.239703686879366
"Q8IYX3_IDR_1_66",0.244695652069335
"Q8IYX3_IDR_342_428",0.246853334028549
"Q8IYX3_IDR_507_613",0.26874732702275
"Q8IYX7_IDR_11_404",1
"Q8IYX8_IDR_1_460",1
"Q8IYY4_IDR_126_766",1
"Q8IZ02_IDR_1_50",1
"Q8IZ07_IDR_499_554",1
"Q8IZ08_IDR_1_95",0.48418102448339
"Q8IZ08_IDR_408_459",0.51581897551661
"Q8IZ16_IDR_173_206",1
"Q8IZ20_IDR_1_84",0.503207283051314
"Q8IZ20_IDR_87_319",0.496792716948686
"Q8IZ21_IDR_1_564",1
"Q8IZ26_IDR_79_196",1
"Q8IZ40_IDR_1_44",0.335096174096628
"Q8IZ40_IDR_181_326",0.352730794989703
"Q8IZ40_IDR_390_523",0.312173030913669
"Q8IZC6_IDR_237_1652",0.495700047202197
"Q8IZC7_IDR_48_165",1
"Q8IZD0_IDR_1_318",1
"Q8IZD2_IDR_170_270",0.54289355105903
"Q8IZD2_IDR_463_1858",0.45710644894097
"Q8IZD4_IDR_136_573",1
"Q8IZD6_IDR_500_547",1
"Q8IZD9_IDR_1632_2030",1
"Q8IZE3_IDR_424_655",1
"Q8IZF0_IDR_1587_1719",0.332275171844336
"Q8IZF0_IDR_672_707",0.32731108993301
"Q8IZF0_IDR_722_813",0.340413738222654
"Q8IZF2_IDR_1284_1324",1
"Q8IZF5_IDR_1038_1079",0.517272209797665
"Q8IZF5_IDR_1_53",0.482727790202335
"Q8IZF6_IDR_216_2239",0.57456700457203
"Q8IZF6_IDR_3011_3080",0.42543299542797
"Q8IZH2_IDR_1177_1434",0.32898381690345
"Q8IZH2_IDR_1530_1696",0.312174447811734
"Q8IZH2_IDR_366_423",0.358841735284816
"Q8IZP9_IDR_903_966",0.245569605478021
"Q8IZP9_IDR_982_1017",0.25703148725018
"Q8IZQ1_IDR_1911_1947",0.199312080844372
"Q8IZQ1_IDR_2260_2301",0.198320509864022
"Q8IZQ1_IDR_2377_2520",0.213783285499214
"Q8IZQ1_IDR_3253_3341",0.198801559627154
"Q8IZQ1_IDR_785_840",0.189782564165238
"Q8IZQ8_IDR_1_884",1
"Q8IZR5_IDR_1_38",1
"Q8IZS6_IDR_1_68",1
"Q8IZT6_IDR_141_669",1
"Q8IZT8_IDR_40_84",1
"Q8IZT9_IDR_1_74",1
"Q8IZU0_IDR_1_86",1
"Q8IZU1_IDR_1_180",1
"Q8IZU3_IDR_1_89",1
"Q8IZU8_IDR_1_57",0.479650274974197
"Q8IZU8_IDR_943_977",0.520349725025803
"Q8IZU9_IDR_564_636",0.519166117279645
"Q8N0V3_IDR_202_343",1
"Q8N0V4_IDR_1_31",1
"Q8N0W4_IDR_1_39",0.318978431724257
"Q8N0W4_IDR_605_668",0.345811571717711
"Q8N0W4_IDR_701_816",0.335209996558031
"Q8N0W5_IDR_1_51",1
"Q8N0W7_IDR_1_91",0.457479870153587
"Q8N0W7_IDR_221_255",0.542520129846413
"Q8N0X4_IDR_1_40",1
"Q8N0X7_IDR_337_403",0.320302515013358
"Q8N0X7_IDR_629_666",0.369952159381611
"Q8N0X7_IDR_97_176",0.309745325605031
"Q8N0Y2_IDR_1_40",0.346808891810236
"Q8N0Y2_IDR_296_327",0.328708439800388
"Q8N0Y2_IDR_52_246",0.324482668389376
"Q8N0Z2_IDR_38_242",1
"Q8N0Z3_IDR_1_379",0.366002305177958
"Q8N0Z3_IDR_386_765",0.342824359432158
"Q8N0Z3_IDR_787_842",0.291173335389884
"Q8N100_IDR_1_50",1
"Q8N137_IDR_833_903",0.291463300606214
"Q8N139_IDR_792_827",1
"Q8N140_IDR_1_32",0.494719617070657
"Q8N140_IDR_178_214",0.505280382929343
"Q8N141_IDR_60_196",1
"Q8N143_IDR_134_324",1
"Q8N144_IDR_219_294",1
"Q8N145_IDR_1_32",1
"Q8N157_IDR_1114_1154",0.195980868624881
"Q8N157_IDR_1156_1196",0.186230365364429
"Q8N157_IDR_22_335",0.257035948018795
"Q8N157_IDR_549_583",0.182377667092518
"Q8N157_IDR_989_1020",0.178375150899376
"Q8N158_IDR_348_393",0.503949068301124
"Q8N158_IDR_414_579",0.496050931698876
"Q8N159_IDR_1_100",1
"Q8N163_IDR_119_220",0.304152049482219
"Q8N163_IDR_1_52",0.302736371706964
"Q8N163_IDR_449_697",0.393111578810817
"Q8N183_IDR_91_169",1
"Q8N1H7_IDR_188_531",1
"Q8N1I0_IDR_1591_1966",1
"Q8N1K5_IDR_548_641",1
"Q8N1L9_IDR_1_69",0.527945537544138
"Q8N1L9_IDR_86_274",0.472054462455862
"Q8N1M1_IDR_370_668",1
"Q8N1N0_IDR_64_95",1
"Q8N1N2_IDR_154_210",1
"Q8N1N4_IDR_1_50",0.50405507799011
"Q8N1N4_IDR_440_520",0.49594492200989
"Q8N1P7_IDR_44_945",1
"Q8N1W1_IDR_1291_1438",0.27936462053787
"Q8N1W1_IDR_1457_1704",0.236332896696539
"Q8N1W1_IDR_275_650",0.246233488044155
"Q8N1W1_IDR_694_803",0.238068994721436
"Q8N1W2_IDR_29_273",0.51905367276652
"Q8N1W2_IDR_579_664",0.48094632723348
"Q8N201_IDR_270_311",0.495302397550442
"Q8N201_IDR_35_109",0.504697602449558
"Q8N205_IDR_1_61",0.508731702500761
"Q8N2F6_IDR_32_88",1
"Q8N2G6_IDR_32_72",1
"Q8N2H9_IDR_1_38",1
"Q8N2I2_IDR_1_189",1
"Q8N2I9_IDR_385_435",1
"Q8N2K0_IDR_1_79",1
"Q8N2K1_IDR_172_238",1
"Q8N2N9_IDR_241_956",1
"Q8N2R0_IDR_1_170",1
"Q8N2R8_IDR_203_423",1
"Q8N2S1_IDR_1_37",1
"Q8N2W9_IDR_426_464",0.328720187041338
"Q8N2W9_IDR_471_510",0.33370279670889
"Q8N2W9_IDR_68_104",0.337577016249772
"Q8N2Y8_IDR_1181_1447",0.375741612130363
"Q8N2Y8_IDR_26_321",0.320289051528525
"Q8N2Y8_IDR_325_954",0.303969336341112
"Q8N2Z9_IDR_105_138",1
"Q8N300_IDR_1_34",1
"Q8N302_IDR_103_187",0.316089693243513
"Q8N393_IDR_243_295",0.489716279523834
"Q8N398_IDR_1082_1161",0.248320721071157
"Q8N398_IDR_568_656",0.251215656557087
"Q8N398_IDR_658_833",0.253196595948354
"Q8N398_IDR_960_1059",0.247267026423402
"Q8N3A8_IDR_105_136",0.512268818965775
"Q8N3A8_IDR_258_363",0.487731181034225
"Q8N3C0_IDR_1_38",0.500605356983458
"Q8N3C0_IDR_172_211",0.499394643016542
"Q8N3C7_IDR_216_275",0.33702330689689
"Q8N3L3_IDR_1_158",0.57664519376273
"Q8N3L3_IDR_460_684",0.42335480623727
"Q8N3P4_IDR_1_125",0.52089764185341
"Q8N3P4_IDR_1313_1357",0.47910235814659
"Q8N3R9_IDR_1_31",0.483402968874309
"Q8N3R9_IDR_422_459",0.516597031125691
"Q8N3S3_IDR_191_447",1
"Q8N3T1_IDR_1_155",1
"Q8N3T6_IDR_1_33",0.314985604071476
"Q8N3T6_IDR_802_917",0.352098568375975
"Q8N3T6_IDR_975_1078",0.332915827552548
"Q8N3U4_IDR_1052_1212",0.498361377321551
"Q8N3U4_IDR_1_79",0.501638622678449
"Q8N3V7_IDR_1_32",0.501058313500587
"Q8N3V7_IDR_34_904",0.498941686499413
"Q8N3X1_IDR_1_104",0.235297536543073
"Q8N3X1_IDR_116_201",0.234514739098411
"Q8N3X1_IDR_255_524",0.303728567157047
"Q8N3X1_IDR_618_942",0.22645915720147
"Q8N3X6_IDR_1_56",0.51404921315348
"Q8N465_IDR_1_53",1
"Q8N468_IDR_251_296",1
"Q8N475_IDR_18_50",1
"Q8N490_IDR_27_57",1
"Q8N4A0_IDR_1_80",1
"Q8N4B1_IDR_132_220",1
"Q8N4B5_IDR_1_234",1
"Q8N4C6_IDR_1331_1401",0.102518942874604
"Q8N4C6_IDR_1584_1697",0.119032499018656
"Q8N4C6_IDR_1803_1845",0.101586305459044
"Q8N4C6_IDR_1848_1936",0.117675903881475
"Q8N4C6_IDR_1938_2082",0.119708449531284
"Q8N4C6_IDR_256_288",0.0890016511725737
"Q8N4C6_IDR_476_614",0.119114879427898
"Q8N4C6_IDR_80_177",0.0987968340042179
"Q8N4C6_IDR_912_1218",0.132564534630246
"Q8N4C7_IDR_1_32",1
"Q8N4C8_IDR_293_989",1
"Q8N4C9_IDR_145_176",0.502782214322251
"Q8N4C9_IDR_231_265",0.497217785677749
"Q8N4W9_IDR_59_169",1
"Q8N4X5_IDR_276_353",0.240347694230926
"Q8N4X5_IDR_447_665",0.263487807647811
