"","GO0000280_nuclear_division"
"P37288_IDR_1_45",0.330138916757539
"P37288_IDR_249_285",0.322453665169393
"P37288_IDR_369_418",0.347407418073068
"P37840_IDR_1_140",1
"P38159_IDR_82_391",1
"P38398_IDR_100_179",0.415059539319349
"P38398_IDR_184_1646",0.584940460680651
"P38432_IDR_99_447",1
"P38435_IDR_727_758",1
"P38570_IDR_158_198",1
"P38646_IDR_1_42",1
"P38935_IDR_649_725",0.49062549162249
"P38935_IDR_783_879",0.50937450837751
"P38936_IDR_81_164",1
"P39023_IDR_1_31",1
"P39059_IDR_1_36",0.551499054014737
"P40189_IDR_698_887",1
"P40197_IDR_474_505",1
"P40198_IDR_195_225",1
"P40200_IDR_384_446",0.52192240472031
"P40200_IDR_448_481",0.47807759527969
"P40222_IDR_1_172",0.523231005597976
"P40222_IDR_486_546",0.476768994402024
"P40225_IDR_174_353",1
"P40238_IDR_201_231",1
"P40305_IDR_1_50",1
"P40337_IDR_1_59",1
"P40424_IDR_1_80",0.343743277235463
"P40424_IDR_259_430",0.32684450897377
"P40424_IDR_85_148",0.329412213790767
"P40425_IDR_1_89",0.359085242053256
"P40425_IDR_289_430",0.306492374976382
"P40425_IDR_96_159",0.334422382970362
"P40426_IDR_1_45",0.322976349317203
"P40426_IDR_295_434",0.331138616140331
"P40426_IDR_90_151",0.345885034542466
"P41146_IDR_339_370",1
"P41161_IDR_1_290",1
"P41162_IDR_131_496",1
"P41180_IDR_877_961",0.454221796176857
"P41180_IDR_983_1061",0.545778203823143
"P41181_IDR_240_271",1
"P41182_IDR_130_516",1
"P41212_IDR_137_234",0.336998421011782
"P41212_IDR_1_48",0.342432312554697
"P41212_IDR_272_329",0.320569266433522
"P41214_IDR_181_258",1
"P41218_IDR_88_205",1
"P41219_IDR_1_86",1
"P41220_IDR_1_34",1
"P41221_IDR_1_34",1
"P41225_IDR_1_446",1
"P41227_IDR_160_235",1
"P41229_IDR_1316_1418",0.340077232883387
"P41229_IDR_1427_1560",0.321925685130002
"P41229_IDR_174_319",0.337997081986611
"P41231_IDR_320_377",1
"P41235_IDR_133_179",0.356547560069454
"P41235_IDR_1_54",0.324392648375708
"P41235_IDR_378_474",0.319059791554837
"P41236_IDR_1_205",1
"P42126_IDR_1_41",1
"P42127_IDR_20_99",1
"P42166_IDR_1_38",0.434946232496481
"P42166_IDR_48_454",0.565053767503519
"P42226_IDR_653_745",1
"P42229_IDR_708_794",1
"P42261_IDR_858_906",1
"P42263_IDR_855_886",1
"P42285_IDR_1_97",1
"P42345_IDR_1809_1868",0.499166771664027
"P42345_IDR_2434_2486",0.500833228335973
"P42566_IDR_298_896",1
"P42568_IDR_139_498",1
"P42574_IDR_1_34",1
"P42575_IDR_123_169",1
"P42658_IDR_1_127",1
"P42679_IDR_1_44",1
"P42680_IDR_148_180",1
"P42681_IDR_22_79",1
"P42684_IDR_1_106",0.507829363021717
"P42684_IDR_549_1081",0.492170636978283
"P42695_IDR_1267_1412",0.46730735565795
"P42695_IDR_154_200",0.53269264434205
"P43003_IDR_1_35",0.504223253758406
"P43003_IDR_505_542",0.495776746241594
"P43004_IDR_1_32",0.506833333215846
"P43004_IDR_505_536",0.493166666784154
"P43005_IDR_473_507",1
"P43007_IDR_485_532",1
"P43088_IDR_326_359",1
"P43115_IDR_1_51",1
"P43119_IDR_216_248",0.50162844217351
"P43119_IDR_313_385",0.49837155782649
"P43121_IDR_524_559",0.516005166598062
"P43121_IDR_588_646",0.483994833401938
"P43363_IDR_1_128",1
"P43364_IDR_1_216",1
"P43365_IDR_1_103",1
"P43366_IDR_1_104",0.505676909543991
"P43366_IDR_316_347",0.494323090456009
"P43403_IDR_258_314",1
"P43405_IDR_297_346",1
"P43487_IDR_167_201",1
"P43489_IDR_129_165",0.523776562203121
"P43489_IDR_167_277",0.476223437796879
"P43629_IDR_365_397",1
"P43630_IDR_362_455",1
"P43657_IDR_305_344",1
"P43681_IDR_365_557",1
"P43686_IDR_1_33",1
"P43694_IDR_1_210",0.489664682782325
"P43694_IDR_305_423",0.510335317217675
"P43699_IDR_1_207",0.508506820978907
"P43699_IDR_213_358",0.491493179021093
"P45378_IDR_1_191",1
"P46093_IDR_309_362",1
"P46095_IDR_1_66",1
"P46098_IDR_360_410",1
"P46108_IDR_196_229",1
"P46109_IDR_186_224",1
"Q6UB99_IDR_1_2435",1
"Q6UE05_IDR_227_265",1
"Q6ULP2_IDR_1_739",0.531073929467672
"Q6ULP2_IDR_741_893",0.468926070532328
"Q6UQ28_IDR_149_180",1
"Q6UUV7_IDR_1_549",1
"Q6UUV9_IDR_1_600",1
"Q6UVJ0_IDR_448_657",1
"Q6UVK1_IDR_2181_2305",1
"Q6UVM3_IDR_566_669",0.510097561906981
"Q6UVM3_IDR_981_1044",0.489902438093019
"Q6UVW9_IDR_1_50",1
"Q6UW15_IDR_1_32",1
"Q6UW49_IDR_137_210",0.477651388614789
"Q6UW49_IDR_50_119",0.522348611385211
"Q6UW88_IDR_1_51",1
"Q6UWP7_IDR_1_53",1
"Q6UWP8_IDR_1_570",1
"Q6UWS5_IDR_27_81",1
"Q6UWT2_IDR_35_76",1
"Q6UWV2_IDR_181_215",1
"Q6UWV7_IDR_94_154",1
"Q6UWW9_IDR_104_135",1
"Q6UWX4_IDR_1_32",0.447421378099739
"Q6UWX4_IDR_603_724",0.552578621900261
"Q6UWZ7_IDR_256_298",0.546670567116553
"Q6UWZ7_IDR_300_409",0.453329432883447
"Q6UX04_IDR_178_379",1
"Q6UX06_IDR_1_65",1
"Q6UX07_IDR_314_377",1
"Q6UX15_IDR_1_31",1
"Q6UX27_IDR_160_202",1
"Q6UX34_IDR_1_87",1
"Q6UX39_IDR_1_209",1
"Q6UX41_IDR_467_500",1
"Q6UX46_IDR_51_84",1
"Q6UX68_IDR_330_397",0.338914180169725
"Q6UX68_IDR_416_541",0.338523230483981
"Q6UX68_IDR_547_658",0.322562589346295
"Q6UX71_IDR_369_457",0.492151243508124
"Q6UX71_IDR_67_106",0.507848756491876
"Q6UX72_IDR_29_75",1
"Q6UXA7_IDR_22_197",1
"Q6UXB0_IDR_139_366",0.488523369939329
"Q6UXB0_IDR_45_132",0.511476630060671
"Q6UXB2_IDR_1_41",0.475334581415772
"Q6UXI9_IDR_298_379",1
"Q6UXK2_IDR_378_478",0.479355504819785
"Q6UXK2_IDR_623_732",0.520644495180215
"Q6UXM1_IDR_835_1119",1
"Q6UXN2_IDR_134_200",1
"Q6UXN8_IDR_15_66",1
"Q6UXT8_IDR_21_59",1
"Q6UXT9_IDR_1_63",0.472466206210265
"Q6UXT9_IDR_426_468",0.527533793789735
"Q6UXU4_IDR_277_308",0.492390494346917
"Q6UXU4_IDR_37_80",0.507609505653083
"Q6UXU6_IDR_49_159",1
"Q6UXV4_IDR_1_31",0.500617829963718
"Q6UXV4_IDR_185_268",0.499382170036282
"Q6UXX5_IDR_615_669",0.319170969809669
"Q6UXX5_IDR_671_931",0.35863182278103
"Q6UXX5_IDR_946_981",0.322197207409301
"Q6UXX9_IDR_199_243",1
"Q6UXY1_IDR_222_340",0.515803090075481
"Q6UXY8_IDR_1_369",0.469242461162175
"Q6VN20_IDR_345_504",0.488335029501516
"Q6VUC0_IDR_1_57",0.501503861099207
"Q6VUC0_IDR_68_206",0.498496138900794
"Q6VY07_IDR_1_95",0.229450803567314
"Q6VY07_IDR_259_335",0.266115098972151
"Q6VY07_IDR_345_542",0.281178751350394
"Q6VY07_IDR_761_813",0.223255346110141
"Q6W0C5_IDR_1_57",0.51055203856928
"Q6W0C5_IDR_77_130",0.48944796143072
"Q6W2J9_IDR_1_1456",1
"Q6W3E5_IDR_493_623",1
"Q6W4X9_IDR_1224_2285",0.461777562364205
"Q6W4X9_IDR_2295_2343",0.538222437635795
"Q6W5P4_IDR_1_39",1
"Q6WKZ4_IDR_155_1218",1
"Q6WRI0_IDR_667_744",0.300882127524832
"Q6WRI0_IDR_861_916",0.347712778741339
"Q6WRI0_IDR_935_1398",0.351405093733829
"Q6X4T0_IDR_1_34",0.513700871728017
"Q6X4T0_IDR_60_127",0.486299128271983
"Q6Y2X3_IDR_654_702",0.495741453059995
"Q6Y7W6_IDR_1047_1119",0.245163566137925
"Q6Y7W6_IDR_1197_1269",0.294555745970317
"Q6Y7W6_IDR_595_1045",0.245710505700227
"Q6Y7W6_IDR_86_524",0.214570182191531
"Q6YBV0_IDR_1_56",1
"Q6YI46_IDR_1_128",0.488493157761697
"Q6YI46_IDR_348_380",0.511506842238303
"Q6YP21_IDR_1_41",1
"Q6ZMB0_IDR_1_79",1
"Q6ZMB5_IDR_1_43",1
"Q6ZMC9_IDR_291_328",1
"Q6ZMD2_IDR_1_38",1
"Q6ZMG9_IDR_334_384",1
"Q6ZMH5_IDR_1_32",0.33126051332329
"Q6ZMH5_IDR_308_379",0.32527589983872
"Q6ZMH5_IDR_70_153",0.343463586837989
"Q6ZMI0_IDR_149_263",0.191276988273247
"Q6ZMI0_IDR_30_112",0.219874038021363
"Q6ZMI0_IDR_446_700",0.194826885114315
"Q6ZMT4_IDR_479_941",0.591600319929302
"Q6ZMT9_IDR_1_164",1
"Q6ZMV5_IDR_653_832",1
"Q6ZMV9_IDR_380_423",0.313887027116945
"Q6ZMV9_IDR_433_556",0.315788114233025
"Q6ZMV9_IDR_692_782",0.37032485865003
"Q6ZMW2_IDR_61_270",1
"Q6ZMW3_IDR_1277_1355",0.478335380166325
"Q6ZMW3_IDR_607_671",0.521664619833675
"Q6ZMY3_IDR_1178_1216",0.245419202685062
"Q6ZMY3_IDR_1_605",0.237132946282608
"Q6ZMY3_IDR_700_859",0.260940926703919
"Q6ZMY3_IDR_990_1096",0.256506924328411
"Q6ZMY9_IDR_64_177",1
"Q6ZMZ0_IDR_1_114",0.497064515192906
"Q6ZMZ0_IDR_443_732",0.502935484807094
"Q6ZMZ3_IDR_890_926",1
"Q6ZN01_IDR_1_371",1
"Q6ZN04_IDR_1_60",0.345540308516009
"Q6ZN04_IDR_244_320",0.341247073684141
"Q6ZN19_IDR_1_87",1
"Q6ZN28_IDR_1_67",0.497233564036719
"Q6ZN28_IDR_99_135",0.502766435963281
"Q6ZN30_IDR_265_819",0.295104420069189
"Q6ZN30_IDR_52_83",0.226221500253612
"Q6ZN30_IDR_874_918",0.24289915077909
"Q6ZN30_IDR_966_1022",0.235774928898108
"Q6ZN32_IDR_147_215",0.498397101406612
"Q6ZN32_IDR_280_361",0.501602898593389
"Q6ZN44_IDR_357_427",1
"Q6ZN54_IDR_1_129",1
"Q6ZN57_IDR_1_103",1
"Q6ZN79_IDR_60_171",1
"Q6ZN84_IDR_174_345",1
"Q6ZNA4_IDR_1_830",0.459999808212538
"Q6ZNA4_IDR_892_938",0.540000191787462
"Q6ZNB6_IDR_1_126",1
"Q6ZNC4_IDR_1_386",1
"Q6ZNE5_IDR_404_434",0.503480442499953
"Q6ZNE5_IDR_436_471",0.496519557500047
"Q6ZNE9_IDR_177_409",1
"Q6ZNG0_IDR_64_169",1
"Q6ZNG2_IDR_131_187",0.235667629655591
"Q6ZNG2_IDR_1_41",0.250788636693664
"Q6ZNG2_IDR_239_339",0.266185570402135
"Q6ZNG2_IDR_47_99",0.247358163248611
"Q6ZNG9_IDR_445_492",1
"Q6ZNH5_IDR_1_189",1
"Q6ZQN5_IDR_188_296",0.523813569737612
"Q6ZQN5_IDR_48_80",0.476186430262388
"Q6ZQN7_IDR_1_85",0.536381026588627
"Q6ZQN7_IDR_694_724",0.463618973411373
"Q6ZQQ2_IDR_45_1576",1
"Q6ZQR2_IDR_1_111",0.343558633776452
"Q6ZQR2_IDR_182_219",0.345857659043082
"Q6ZQR2_IDR_221_271",0.310583707180466
"Q6ZQY2_IDR_1_50",1
"Q6ZR08_IDR_1_86",1
"Q6ZR62_IDR_1_55",0.500424010701329
"Q6ZR62_IDR_224_263",0.499575989298671
"Q6ZRC1_IDR_106_242",0.493510723395849
"Q6ZRC1_IDR_1_50",0.506489276604151
"Q6ZRF8_IDR_358_408",0.476346302840942
"Q6ZRF8_IDR_546_634",0.523653697159058
"Q6ZRH7_IDR_1121_1159",1
"Q6ZRI0_IDR_1475_2050",0.482464535359645
"Q6ZRI0_IDR_1_92",0.517535464640355
"Q6ZRI6_IDR_1_764",0.479884228241138
"Q6ZRI6_IDR_927_996",0.520115771758862
"Q6ZRI8_IDR_130_225",0.48668269032371
"Q6ZRI8_IDR_457_547",0.51331730967629
"Q6ZRK6_IDR_166_1079",1
"Q6ZRP0_IDR_1_53",0.490363693790783
"Q6ZRP0_IDR_169_262",0.509636306209217
"Q6ZRP7_IDR_1_50",0.469919550441725
"Q6ZRP7_IDR_566_698",0.530080449558275
"Q6ZRS2_IDR_1_92",0.163181165360592
"Q6ZRS2_IDR_224_600",0.233188190483752
"Q6ZS11_IDR_141_254",0.507502502379078
"Q6ZS11_IDR_533_566",0.492497497620922
"Q6ZS17_IDR_1_71",0.349538171727646
"Q6ZS17_IDR_325_790",0.330777357264985
"Q6ZS17_IDR_831_889",0.319684471007369
"Q6ZS27_IDR_1_156",1
"Q6ZS30_IDR_1279_1434",0.569973077650123
"Q6ZS30_IDR_1853_1883",0.430026922349877
"Q6ZS72_IDR_1_127",1
"Q6ZS81_IDR_1_38",0.22698669148595
"Q6ZS81_IDR_1833_1867",0.229244806698191
"Q6ZS81_IDR_2293_2369",0.31999633708752
"P46199_IDR_57_87",1
"P46527_IDR_1_33",0.439922522165137
"P46527_IDR_91_198",0.560077477834863
"P46531_IDR_1775_1838",0.404651991835618
"P46531_IDR_2120_2519",0.285494681063182
"P46531_IDR_2521_2555",0.309853327101199
"P46695_IDR_1_141",1
"P46721_IDR_627_670",1
"P46734_IDR_1_43",1
"P46776_IDR_1_38",1
"P46781_IDR_163_194",1
"P46783_IDR_95_165",1
"P46821_IDR_504_2352",1
"P46934_IDR_126_194",0.137314845025855
"P46934_IDR_1_33",0.146686861872442
"P47872_IDR_410_440",1
"P47897_IDR_190_225",1
"P47898_IDR_1_38",0.5365630945621
"P47898_IDR_232_274",0.4634369054379
"P47900_IDR_1_40",0.497630458304531
"P47900_IDR_340_373",0.502369541695469
"P47901_IDR_238_274",0.508150214562408
"P47901_IDR_359_424",0.491849785437592
"P47902_IDR_1_160",0.491405299626364
"P47902_IDR_205_265",0.508594700373636
"P47914_IDR_1_159",1
"P47928_IDR_115_161",0.477801763537508
"P47928_IDR_1_60",0.522198236462492
"P47972_IDR_87_216",1
"P47974_IDR_19_153",0.584183573579666
"P47974_IDR_219_482",0.415816426420334
"P47985_IDR_1_63",1
"P48023_IDR_27_141",1
"P48029_IDR_1_52",0.481325473393393
"P48378_IDR_275_334",0.496694570361489
"P48378_IDR_673_723",0.503305429638511
"P48380_IDR_1_31",0.347533979240735
"P48380_IDR_264_324",0.330288550831771
"P48380_IDR_658_749",0.322177469927494
"P48382_IDR_170_207",0.510049585119947
"P48382_IDR_233_616",0.489950414880052
"P48426_IDR_288_330",1
"P48431_IDR_1_317",1
"P48436_IDR_1_440",0.46940222083676
"P48436_IDR_457_497",0.53059777916324
"P48443_IDR_1_133",1
"P48444_IDR_159_268",1
"P48454_IDR_465_512",1
"P48544_IDR_1_48",0.524373474376231
"P48544_IDR_373_419",0.475626525623769
"P48546_IDR_413_466",1
"P48547_IDR_451_511",1
"P48549_IDR_1_43",0.500869062562951
"P48549_IDR_367_501",0.499130937437049
"P48736_IDR_1_33",1
"P48742_IDR_306_389",1
"P48751_IDR_1_316",0.355605486870924
"P48751_IDR_428_501",0.320108208360519
"P48751_IDR_630_673",0.324286304768557
"P48764_IDR_1_38",0.435901760279967
"P48764_IDR_549_834",0.564098239720033
"P48775_IDR_1_37",1
"P48788_IDR_141_182",1
"P48995_IDR_1_38",1
"P49006_IDR_1_195",1
"P49019_IDR_314_381",1
"P49023_IDR_1_347",1
"P49069_IDR_1_181",1
"P49116_IDR_180_353",1
"P49137_IDR_1_53",0.489058076851746
"P49137_IDR_367_400",0.510941923148254
"P49146_IDR_1_42",0.508019379623183
"P49448_IDR_1_61",1
"P49450_IDR_1_44",1
"P49454_IDR_1065_1791",0.183409803516008
"P49454_IDR_1_306",0.281939981712336
"P49454_IDR_1834_1885",0.148285867516895
"P49454_IDR_2788_3114",0.196129569761437
"P49454_IDR_606_846",0.190234777493324
"P49585_IDR_1_56",0.475091891311783
"P49585_IDR_303_367",0.524908108688217
"P49591_IDR_476_514",1
"P49593_IDR_421_454",1
"P49619_IDR_80_154",1
"P49640_IDR_1_186",0.486850177832271
"P49640_IDR_355_407",0.513149822167728
"P49641_IDR_1_41",1
"P49643_IDR_458_509",1
"P49674_IDR_297_416",1
"P49683_IDR_1_49",1
"P49685_IDR_322_360",1
"P49711_IDR_1_524",0.403644684626468
"P49771_IDR_163_235",1
"P49788_IDR_1_53",1
"P49790_IDR_1_58",0.526961292247216
"P49790_IDR_60_1475",0.473038707752784
"P49792_IDR_1136_1167",0.103241521197909
"P49792_IDR_1308_1344",0.10535229311696
"P49792_IDR_1806_1853",0.0990195906406134
"P49792_IDR_2152_2306",0.184891255595402
"P49792_IDR_2445_2629",0.134644510789591
"P49792_IDR_2741_2836",0.127639668639144
"P49792_IDR_751_860",0.136355013865605
"P49792_IDR_978_1134",0.108856146154776
"P49795_IDR_1_76",1
"P49796_IDR_1002_1059",0.347811665889759
"P49796_IDR_381_420",0.342567053782287
"P49796_IDR_670_999",0.309621280327954
"P49802_IDR_205_252",0.498404078480535
"P49802_IDR_452_495",0.501595921519465
"P49810_IDR_1_103",1
"P49815_IDR_922_978",0.225511323938299
"P50747_IDR_25_157",1
"P50749_IDR_73_173",1
"P50750_IDR_322_372",1
"P50851_IDR_1_34",0.212043520660552
"P50851_IDR_1462_1535",0.248530479275734
"P50851_IDR_1548_1804",0.23737721524348
"P50851_IDR_930_1300",0.302048784820235
"P50914_IDR_129_215",1
"P50993_IDR_1_32",1
"P50995_IDR_1_189",1
"P51531_IDR_1332_1404",0.240269901601846
"P51531_IDR_1_334",0.204203796710578
"P51531_IDR_1509_1590",0.275890558722758
"P51531_IDR_510_697",0.279635742964818
"P51532_IDR_1254_1299",0.17663904410608
"P51532_IDR_1352_1454",0.16475037940029
"P51532_IDR_1_355",0.140249928309397
"P51532_IDR_1567_1647",0.161724309476475
"P51532_IDR_526_642",0.181438302688307
"P51532_IDR_645_699",0.175198036019451
"P51787_IDR_400_502",0.378678790635388
"P51787_IDR_619_676",0.301421989723066
"P51788_IDR_32_63",0.30351573285727
"P51788_IDR_644_772",0.393593062576791
"P51788_IDR_852_898",0.302891204565939
"P51790_IDR_1_76",1
"P51797_IDR_1_41",1
"P51798_IDR_1_91",1
"P51810_IDR_319_379",1
"P51811_IDR_401_444",1
"P51812_IDR_1_44",1
"P51813_IDR_152_207",1
"P51815_IDR_1_42",0.459090192055577
"P52292_IDR_18_72",1
"P52294_IDR_1_80",1
"P52298_IDR_126_156",1
"P52429_IDR_1_52",1
"P52564_IDR_1_32",1
"P52569_IDR_437_480",0.504114499693948
"P52569_IDR_607_658",0.495885500306052
"P52594_IDR_130_562",1
"P52597_IDR_365_401",1
"P52630_IDR_702_790",1
"P52655_IDR_58_331",1
"P52701_IDR_1_86",0.374766537810785
"P52848_IDR_1_80",1
"P52849_IDR_1_35",0.517306211734723
"P52849_IDR_41_82",0.482693788265277
"P52926_IDR_1_109",1
"P52943_IDR_81_122",1
"P52945_IDR_1_189",0.489506706047812
"P52945_IDR_198_283",0.510493293952188
"P52948_IDR_1_350",0.328751258899075
"P52948_IDR_370_728",0.344177765076203
"P52951_IDR_1_251",1
"P52948_IDR_888_1105",0.327070976024722
"P53804_IDR_1179_1290",0.164213810630652
"P53804_IDR_1342_1458",0.17145802079718
"P53804_IDR_1731_1839",0.165346720578949
"P53804_IDR_1899_1951",0.166277482819823
"P53804_IDR_392_480",0.157009559915719
"P53804_IDR_745_808",0.175694405257676
"P53805_IDR_1_58",1
"P53814_IDR_1_797",1
"P53985_IDR_201_242",0.472845236288406
"P53985_IDR_446_500",0.527154763711594
"P53992_IDR_1_323",1
"P53999_IDR_1_60",1
"P54098_IDR_1_67",0.480919218611686
"P54098_IDR_498_533",0.519080781388314
"P54105_IDR_138_237",1
"P54132_IDR_1290_1417",0.388878484106206
"P54132_IDR_1_642",0.611121515893794
"P54198_IDR_399_447",0.442392812578006
"P54198_IDR_470_664",0.557607187421994
"P54219_IDR_89_133",0.491165407411282
"P54646_IDR_338_399",0.459599835425801
"P54646_IDR_475_533",0.540400164574199
"P54707_IDR_1_46",1
"P54725_IDR_80_159",1
"P54727_IDR_231_273",0.481216198964847
"P54727_IDR_78_180",0.518783801035153
"P54750_IDR_435_494",1
"P54756_IDR_1_35",1
"P54821_IDR_1_245",1
"P54826_IDR_1_42",0.521160067560864
"P54826_IDR_247_328",0.478839932439136
"P54829_IDR_132_162",0.50035115323594
"P54829_IDR_1_91",0.499648846764059
"P54840_IDR_623_703",1
"P54845_IDR_1_136",1
"P54868_IDR_1_43",1
"P55001_IDR_1_100",1
"P55010_IDR_147_229",0.561875882210068
"P55010_IDR_387_425",0.438124117789932
"P55011_IDR_1_204",0.467960581085498
"P55196_IDR_1106_1824",0.299941179150754
"P55196_IDR_139_203",0.361384552379522
"P55196_IDR_543_595",0.338674268469723
"P55201_IDR_49_87",0.222840528651344
"P55197_IDR_199_1035",1
"P55198_IDR_180_1093",1
"P55201_IDR_122_173",0.178554708329578
"P55201_IDR_453_507",0.201175341637039
"P55201_IDR_752_788",0.200749233206812
"P55201_IDR_795_1073",0.196680188175227
"P55209_IDR_131_163",0.338723496753787
"P55209_IDR_1_35",0.326981263846984
"P55209_IDR_348_391",0.334295239399229
"P55210_IDR_1_56",1
"P55211_IDR_95_147",1
"P55212_IDR_1_33",1
"P55265_IDR_1_125",0.226651459101026
"P55265_IDR_204_292",0.276623701171618
"P55265_IDR_359_453",0.246716612919344
"P55265_IDR_576_607",0.250008226808013
"P55899_IDR_325_365",1
"P56159_IDR_348_414",0.537101930995458
"P56159_IDR_416_465",0.462898069004542
"P56177_IDR_1_255",1
"P56178_IDR_1_155",0.520934043220845
"P56178_IDR_158_280",0.479065956779155
"P56180_IDR_1_76",1
"P56181_IDR_1_108",1
"P56182_IDR_233_292",0.454032306740101
"P56182_IDR_343_461",0.545967693259899
"P56211_IDR_1_112",1
"P56270_IDR_1_336",0.496266723641732
"P56270_IDR_427_477",0.503733276358268
"P56373_IDR_363_397",1
"P56524_IDR_1046_1084",0.544511039915818
"P56524_IDR_1_652",0.455488960084182
"P56645_IDR_1_49",0.29269813897106
"P56545_IDR_398_445",1
"P56645_IDR_416_785",0.3875435433683
"P56645_IDR_875_1095",0.319758317660641
"P56945_IDR_51_489",0.402395853978335
"P56945_IDR_600_739",0.597604146021665
"P56962_IDR_206_238",0.346599249872077
"P56962_IDR_258_302",0.326005406971457
"P56962_IDR_28_169",0.327395343156466
"P56975_IDR_118_288",0.235978906115764
"P56975_IDR_1_48",0.23505135185125
"P56975_IDR_312_360",0.244289182871845
"P56975_IDR_387_621",0.28468055916114
"P57052_IDR_87_281",1
"P57053_IDR_1_36",1
"P57054_IDR_1_31",1
"P57055_IDR_115_190",0.495383916027413
"P57055_IDR_1_35",0.504616083972588
"P57057_IDR_251_314",1
"P57058_IDR_1_38",0.468776198706407
"P57058_IDR_390_698",0.531223801293593
"P57059_IDR_350_755",1
"P57073_IDR_1_446",1
"P57077_IDR_1_131",1
"P57768_IDR_1_102",0.480255976252939
"P57768_IDR_247_331",0.519744023747061
"P57771_IDR_1_42",1
"P57773_IDR_112_144",0.451976479565526
"P57773_IDR_245_515",0.548023520434474
"P57789_IDR_1_50",0.450995240152075
"P57789_IDR_327_538",0.549004759847925
"P57796_IDR_1_103",1
"P58004_IDR_220_301",1
"P58005_IDR_271_316",1
"P59923_IDR_245_449",0.486456155160622
"P59942_IDR_25_63",1
"P59990_IDR_1_95",1
"P59991_IDR_1_146",1
"P60006_IDR_46_121",1
"P60014_IDR_1_249",1
"P60153_IDR_1_32",1
"P60321_IDR_27_58",1
"P60323_IDR_113_173",0.498118720050237
"P60323_IDR_21_53",0.501881279949763
"P61296_IDR_1_110",0.498009449366696
"P61296_IDR_160_203",0.501990550633304
"P61313_IDR_155_204",1
"P61328_IDR_1_38",0.510212635703428
"P61328_IDR_209_243",0.489787364296572
"P61366_IDR_30_133",1
"P61371_IDR_139_182",0.495477137730374
"P61371_IDR_233_349",0.504522862269626
"P61587_IDR_201_244",1
"P61647_IDR_40_94",1
"P62753_IDR_163_249",1
"P62807_IDR_1_35",1
"P62847_IDR_93_133",1
"P62851_IDR_1_42",1
"P62910_IDR_1_32",1
"P62955_IDR_209_275",1
"P62995_IDR_1_114",0.505026433787985
"P62995_IDR_209_288",0.494973566212015
"P63010_IDR_587_679",1
"P63027_IDR_1_43",1
"P63162_IDR_86_240",1
"P63252_IDR_1_41",0.498727737113412
"P63252_IDR_366_427",0.501272262886589
"P67809_IDR_119_324",0.490516778381788
"P67809_IDR_1_50",0.509483221618212
"P68400_IDR_332_391",1
"P68543_IDR_1_58",1
"P78310_IDR_264_346",1
"P78345_IDR_210_283",0.49320745150326
"P78345_IDR_57_101",0.50679254849674
"P78347_IDR_191_348",0.258165944205214
"P78347_IDR_655_718",0.263812919647743
"P78347_IDR_815_846",0.23394934505156
"P78347_IDR_951_998",0.244071791095484
"P78348_IDR_469_506",1
"P78352_IDR_1_34",0.52278892181057
"P78352_IDR_253_292",0.47721107818943
"P78356_IDR_293_335",1
"P78357_IDR_1230_1284",0.49758056299383
"P78357_IDR_1311_1384",0.50241943700617
"P78358_IDR_1_84",1
"P78362_IDR_1_59",0.494567301074481
"P78362_IDR_248_510",0.505432698925519
"P78363_IDR_1165_1200",0.504128595871717
"P78363_IDR_1279_1340",0.495871404128283
"P78364_IDR_1_934",1
"P78367_IDR_1_212",1
"P78368_IDR_1_38",0.493311855156939
"P78426_IDR_287_367",0.533884634150302
"P78504_IDR_1094_1218",1
"P78508_IDR_344_379",1
"P78524_IDR_1_683",1
"P78527_IDR_2030_2079",0.475905775619103
"P78527_IDR_2662_2733",0.524094224380897
"P78536_IDR_189_220",0.507638919653723
"P78536_IDR_696_794",0.492361080346277
"P78537_IDR_1_34",1
"P78545_IDR_144_270",1
"P78549_IDR_1_85",1
"P78552_IDR_1_31",1
"P78559_IDR_296_2686",1
"P78562_IDR_1_48",1
"P78563_IDR_155_224",0.450748394785142
"P78563_IDR_1_77",0.549251605214858
"P79522_IDR_1_156",1
"P80162_IDR_1_43",1
"P80192_IDR_1_51",0.402898726625727
"P82094_IDR_834_996",0.502719913129789
"P82673_IDR_1_63",1
"P82675_IDR_179_210",1
"P82909_IDR_1_72",1
"P82912_IDR_37_70",1
"P82970_IDR_1_282",1
"P82979_IDR_1_210",1
"P82987_IDR_1137_1169",1
"P83105_IDR_1_35",1
"P83111_IDR_1_98",0.472266389860329
"P83111_IDR_251_286",0.527733610139671
"P83369_IDR_228_334",0.486538890974395
"P83369_IDR_66_147",0.513461109025604
"P83731_IDR_60_157",1
"P83859_IDR_78_128",1
"P83916_IDR_73_114",1
"P84098_IDR_55_95",1
"P84101_IDR_1_59",1
"P84103_IDR_83_164",1
"P98082_IDR_1_34",0.549256551054178
"P98082_IDR_175_770",0.450743448945822
"P98088_IDR_1338_1371",0.13077445237932
"P98088_IDR_1481_1576",0.120275797213473
"P98088_IDR_1680_1737",0.125141305889036
"P98088_IDR_1849_1948",0.125493788526949
"P98179_IDR_82_157",1
"P98182_IDR_57_226",1
"Q00013_IDR_33_63",1
"Q00056_IDR_26_190",0.480873731383135
"Q00056_IDR_271_320",0.519126268616865
